sa3_code16,m_pode_pode_nfd_mng,m_pode_pode_nfd_pro,m_pode_pode_nfd_ttw,m_pode_pode_nfd_cps,m_pode_pode_nfd_ca,m_pode_pode_nfd_sal,m_pode_pode_nfd_mod,m_pode_pode_nfd_lab,m_pode_pode_nfd_idns,m_pode_pode_nfd_tot,m_pode_doctde_mng,m_pode_doctde_pro,m_pode_doctde_ttw,m_pode_doctde_cps,m_pode_doctde_ca,m_pode_doctde_sal,m_pode_doctde_mod,m_pode_doctde_lab,m_pode_doctde_idns,m_pode_doctde_tot,m_pode_masde_mng,m_pode_masde_pro,m_pode_masde_ttw,m_pode_masde_cps,m_pode_masde_ca,m_pode_masde_sal,m_pode_masde_mod,m_pode_masde_lab,m_pode_masde_idns,m_pode_masde_tot,m_grdigrcer_grdigrcernfd_mng,m_grdigrcer_grdigrcernfd_pro,m_grdigrcer_grdigrcernfd_ttw,m_grdigrcer_grdigrcernfd_cps,m_grdigrcer_grdigrcernfd_ca,m_grdigrcer_grdigrcernfd_sal,m_grdigrcer_grdigrcernfd_mod,m_grdigrcer_grdigrcernfd_lab,m_grdigrcer_grdigrcernfd_idns,m_grdigrcer_grdigrcernfd_tot,m_grdi_grcer_grdi_mng,m_grdi_grcer_grdi_pro,m_grdi_grcer_grdi_ttw,m_grdi_grcer_grdi_cps,m_grdi_grcer_grdi_ca,m_grdi_grcer_grdi_sal,m_grdi_grcer_grdi_mod,m_grdi_grcer_grdi_lab,m_grdi_grcer_grdi_idns,m_grdi_grcer_grdi_tot,m_grdi_grcer_gradcer_mng,m_grdi_grcer_gradcer_pro,m_grdi_grcer_gradcer_ttw,m_grdi_grcer_gradcer_cps,m_grdi_grcer_gradcer_ca,m_grdi_grcer_gradcer_sal,m_grdi_grcer_gradcer_mod,m_grdi_grcer_gradcer_lab,m_grdi_grcer_gradcer_idns,m_grdi_grcer_gradcer_tot,m_bade_bade_mng,m_bade_bade_pro,m_bade_bade_ttw,m_bade_bade_cps,m_bade_bade_ca,m_bade_bade_sal,m_bade_bade_mod,m_bade_bade_lab,m_bade_bade_idns,m_bade_bade_tot,m_advdi_di_advdi_di_nfd_mng,m_advdi_di_advdi_di_nfd_pro,m_advdi_di_advdi_di_nfd_ttw,m_advdi_di_advdi_di_nfd_cps,m_advdi_di_advdi_di_nfd_ca,m_advdi_di_advdi_di_nfd_sal,m_advdi_di_advdi_di_nfd_mod,m_advdi_di_advdi_di_nfd_lab,m_advdi_di_advdi_di_nfd_idns,m_advdi_di_advdi_di_nfd_tot,m_advdi_di_advdi_asde_mng,m_advdi_di_advdi_asde_pro,m_advdi_di_advdi_asde_ttw,m_advdi_di_advdi_asde_cps,m_advdi_di_advdi_asde_ca,m_advdi_di_advdi_asde_sal,m_advdi_di_advdi_asde_mod,m_advdi_di_advdi_asde_lab,m_advdi_di_advdi_asde_idns,m_advdi_di_advdi_asde_tot,m_advdi_di_dip_mng,m_advdi_di_dip_pro,m_advdi_di_dip_ttw,m_advdi_di_dip_cps,m_advdi_di_dip_ca,m_advdi_di_dip_sal,m_advdi_di_dip_mod,m_advdi_di_dip_lab,m_advdi_di_dip_idns,m_advdi_di_dip_tot,m_cert_certiii_iv_mng,m_cert_certiii_iv_pro,m_cert_certiii_iv_ttw,m_cert_certiii_iv_cps,m_cert_certiii_iv_ca,m_cert_certiii_iv_sal,m_cert_certiii_iv_mod,m_cert_certiii_iv_lab,m_cert_certiii_iv_idns,m_cert_certiii_iv_tot,m_cert_certi_ii_mng,m_cert_certi_ii_pro,m_cert_certi_ii_ttw,m_cert_certi_ii_cps,m_cert_certi_ii_ca,m_cert_certi_ii_sal,m_cert_certi_ii_mod,m_cert_certi_ii_lab,m_cert_certi_ii_idns,m_cert_certi_ii_tot,m_cert_cert_nfd_mng,m_cert_cert_nfd_pro,m_cert_cert_nfd_ttw,m_cert_cert_nfd_cps,m_cert_cert_nfd_ca,m_cert_cert_nfd_sal,m_cert_cert_nfd_mod,m_cert_cert_nfd_lab,m_cert_cert_nfd_idns,m_cert_cert_nfd_tot,m_le_id_mng,m_le_id_pro,m_le_id_ttw,m_le_id_cps,m_le_id_ca,m_le_id_sal,m_le_id_mod,m_le_id_lab,m_le_id_idns,m_le_id_tot,m_le_ns_mng,m_le_ns_pro,m_le_ns_ttw,m_le_ns_cps,m_le_ns_ca,m_le_ns_sal,m_le_ns_mod,m_le_ns_lab,m_le_ns_idns,m_le_ns_tot,m_tot_mng,m_tot_pro,m_tot_ttw,m_tot_cps,m_tot_ca,m_tot_sal,m_tot_mod,m_tot_lab,m_tot_idns,m_tot_tot,f_pode_pode_nfd_mng,f_pode_pode_nfd_pro,f_pode_pode_nfd_ttw,f_pode_pode_nfd_cps,f_pode_pode_nfd_ca,f_pode_pode_nfd_sal,f_pode_pode_nfd_mod,f_pode_pode_nfd_lab,f_pode_pode_nfd_idns,f_pode_pode_nfd_tot,f_pode_doctde_mng,f_pode_doctde_pro,f_pode_doctde_ttw,f_pode_doctde_cps,f_pode_doctde_ca,f_pode_doctde_sal,f_pode_doctde_mod,f_pode_doctde_lab,f_pode_doctde_idns,f_pode_doctde_tot,f_pode_masde_mng,f_pode_masde_pro,f_pode_masde_ttw,f_pode_masde_cps,f_pode_masde_ca,f_pode_masde_sal,f_pode_masde_mod,f_pode_masde_lab,f_pode_masde_idns,f_pode_masde_tot,f_grdigrcer_grdigrcernfd_mng,f_grdigrcer_grdigrcernfd_pro,f_grdigrcer_grdigrcernfd_ttw,f_grdigrcer_grdigrcernfd_cps,f_grdigrcer_grdigrcernfd_ca,f_grdigrcer_grdigrcernfd_sal,f_grdigrcer_grdigrcernfd_mod,f_grdigrcer_grdigrcernfd_lab,f_grdigrcer_grdigrcernfd_idns,f_grdigrcer_grdigrcernfd_tot,sa3_name16
30503,7,33,0,0,3,0,0,0,0,49,51,439,7,3,6,3,3,0,0,509,552,1177,64,67,156,66,22,71,38,2217,19,56,0,4,3,6,0,3,0,90,122,384,6,20,40,14,9,3,9,614,54,85,6,9,13,0,0,0,3,184,1505,4374,396,305,580,393,110,260,85,8008,3,3,6,0,0,0,0,4,0,17,212,283,116,46,65,40,44,51,14,875,286,333,270,158,160,142,65,105,31,1549,515,235,1617,264,250,249,212,296,66,3698,18,15,26,24,20,23,17,30,3,170,51,46,36,41,28,38,23,34,9,308,21,66,38,16,16,13,12,20,3,203,41,68,48,12,22,25,14,38,44,308,3455,7601,2636,979,1343,1014,530,919,302,18787,10,43,0,0,3,0,0,0,0,61,43,388,5,3,17,3,0,0,0,458,320,1150,27,86,225,73,3,40,20,1934,23,65,4,9,8,5,0,3,0,114,Brisbane Inner - North
30504,7,24,0,0,0,0,0,0,0,31,63,459,4,0,13,5,0,0,7,559,486,958,40,35,100,36,13,24,15,1706,17,41,0,0,3,3,0,0,0,63,82,253,14,16,33,6,5,3,3,410,31,61,3,7,9,3,4,0,0,115,1076,3209,225,210,394,240,54,110,53,5576,0,0,0,0,0,0,0,3,0,5,127,160,76,36,35,27,14,19,9,505,146,201,135,88,65,74,23,43,10,795,326,143,822,136,117,116,86,129,17,1894,10,15,6,9,8,13,10,12,0,80,22,27,15,21,24,22,11,11,3,149,9,40,8,4,4,13,3,5,3,98,16,40,17,8,12,11,4,8,18,140,2416,5636,1370,578,804,571,230,369,140,12108,6,34,0,0,3,0,0,0,0,49,42,429,0,3,10,0,0,0,3,489,271,1028,14,47,150,33,0,17,17,1576,9,46,0,0,7,3,0,0,3,70,Brisbane Inner - West
30601,0,8,0,0,0,0,0,0,0,8,9,145,3,3,3,0,0,0,0,157,94,172,15,15,25,8,0,5,0,338,5,13,0,0,3,0,0,0,0,25,30,117,7,20,8,0,3,3,0,189,13,21,3,5,4,0,0,0,0,45,317,976,120,152,101,70,36,36,21,1818,3,0,6,8,3,0,0,0,0,15,125,233,94,76,38,26,21,27,11,651,164,146,147,158,69,42,40,37,21,826,556,202,2183,269,171,192,347,407,77,4402,14,15,22,21,4,23,23,31,3,143,35,35,35,33,11,27,34,31,4,250,20,24,18,10,3,5,8,18,0,97,31,37,52,27,12,28,41,34,26,281,1419,2142,2707,786,447,421,548,626,171,9260,0,22,0,0,0,0,0,0,0,24,10,110,0,0,3,6,0,0,0,139,91,359,9,39,55,9,0,3,10,575,3,36,0,3,5,0,0,0,0,46,Cairns - North
30602,0,8,0,0,0,0,0,0,0,12,3,106,0,3,5,0,0,0,0,121,102,241,11,31,26,13,12,14,11,467,6,12,0,0,0,0,0,0,0,17,25,127,7,15,6,5,11,9,0,205,9,36,7,3,0,0,0,0,0,63,404,1345,218,277,149,97,65,106,29,2682,0,3,3,0,0,0,0,0,0,13,133,221,147,92,47,31,59,43,13,777,246,211,250,212,87,100,88,78,34,1303,806,345,3795,465,280,375,755,744,133,7697,16,22,53,47,25,44,37,76,3,311,45,46,65,58,16,28,57,69,5,396,24,42,37,21,9,14,13,22,3,183,55,51,122,48,22,39,93,94,61,589,1887,2820,4719,1283,664,751,1176,1245,296,14830,3,18,0,0,0,0,0,3,0,23,5,69,0,7,7,0,0,0,0,80,76,419,8,51,64,28,0,18,5,655,3,27,0,0,0,0,0,0,0,34,Cairns - South
30603,0,4,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,15,25,42,0,0,4,0,0,0,0,72,3,3,0,0,0,0,0,4,0,11,11,32,0,0,0,3,0,0,0,45,3,3,0,0,0,0,0,0,0,12,108,218,30,40,12,10,12,44,6,489,4,0,0,0,0,0,0,3,0,4,55,38,9,19,11,8,6,16,3,169,72,37,38,47,11,10,25,35,5,276,454,73,1150,71,65,79,376,376,41,2685,6,7,7,9,4,14,13,27,0,84,15,7,15,15,0,3,10,35,6,118,8,8,6,0,0,3,10,19,0,49,44,18,36,13,4,9,52,83,23,283,800,495,1299,225,110,137,508,645,81,4300,0,5,0,0,0,0,0,0,0,5,4,4,0,3,0,0,0,0,0,11,13,66,0,4,5,3,0,8,3,98,0,3,0,0,0,0,0,0,0,8,Innisfail - Cassowary Coast
30604,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,21,20,6,12,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,8,9,0,3,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,7,66,77,26,33,20,15,3,16,0,262,0,0,0,0,0,0,0,0,0,0,33,16,18,10,3,8,4,14,3,110,36,28,33,38,3,8,8,15,0,166,135,42,484,38,28,34,90,136,14,1009,3,0,4,6,4,0,0,14,0,37,13,15,6,10,0,4,4,13,3,61,7,4,0,0,0,0,4,8,0,20,14,8,21,7,0,0,9,25,16,96,324,235,595,162,71,65,128,242,41,1857,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,10,35,0,8,4,5,0,3,0,66,0,0,0,0,0,0,0,0,0,0,Port Douglas - Daintree
30605,0,3,0,0,0,0,0,0,0,3,14,35,0,0,3,0,0,0,0,57,35,64,3,4,3,6,0,4,0,122,0,4,0,0,0,0,0,0,0,4,13,35,0,7,4,0,0,0,0,61,8,5,0,5,3,0,0,0,0,22,134,357,42,64,28,20,10,46,8,722,0,0,0,0,0,0,0,0,0,5,60,67,20,39,22,7,12,15,8,250,62,57,53,77,19,15,19,30,6,334,435,99,1314,161,75,106,318,313,35,2861,25,3,10,7,0,4,13,41,0,108,23,13,18,19,9,8,16,29,3,136,5,9,10,3,0,4,9,15,3,63,37,14,41,24,8,16,34,57,23,258,856,770,1506,406,167,202,438,555,85,4998,0,10,0,0,0,0,0,0,0,14,12,30,3,0,3,0,0,0,0,53,24,108,0,9,14,3,0,3,0,157,0,6,0,0,0,0,0,0,0,10,Tablelands (East) - Kuranda
30701,0,5,0,0,0,0,0,0,0,5,0,8,4,0,0,0,0,0,0,10,38,53,0,5,3,3,0,3,0,115,0,0,0,0,0,0,0,0,0,3,12,25,3,0,0,0,0,0,0,42,3,3,0,3,0,0,0,0,0,5,238,318,67,43,24,20,22,51,6,785,4,0,0,0,0,0,0,0,0,3,138,47,33,24,8,13,27,19,3,312,181,58,86,61,19,26,46,49,0,524,622,81,1484,69,59,88,469,414,51,3341,29,3,11,11,0,13,28,37,3,142,73,14,25,11,3,14,47,37,3,213,4,4,9,0,3,0,10,4,3,39,70,17,52,17,9,22,66,77,34,352,1416,630,1765,241,128,207,709,703,106,5901,0,5,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,15,20,84,0,8,9,4,0,0,0,129,0,3,0,0,3,0,0,0,0,4,Darling Downs (West) - Maranoa
30702,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,10,19,36,8,3,3,0,3,3,0,71,3,0,0,0,0,0,0,0,0,3,15,29,3,0,0,3,0,0,0,57,6,4,0,0,4,0,0,0,0,17,190,302,61,26,22,18,17,35,5,688,0,0,0,0,0,3,0,0,0,6,83,43,35,23,9,14,19,15,9,238,151,55,89,49,22,15,42,29,3,463,480,61,1597,77,69,95,462,438,49,3324,21,3,13,7,4,12,18,53,0,145,59,3,24,6,6,8,44,33,4,182,6,7,7,3,0,0,11,9,3,45,61,8,59,5,10,18,69,76,27,337,1098,560,1900,203,152,191,682,694,108,5579,0,5,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,16,13,86,3,3,12,0,0,3,0,129,0,0,0,0,0,0,0,0,0,0,Darling Downs - East
30703,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,20,37,41,0,4,7,3,0,5,3,106,0,0,0,0,0,0,0,0,0,3,10,52,6,4,0,0,0,0,0,71,3,9,0,0,0,0,0,0,0,11,146,321,38,42,30,16,4,30,6,628,0,0,0,0,0,0,0,0,0,0,62,43,20,28,13,4,13,15,0,199,97,57,55,39,27,23,27,37,3,365,468,58,1140,74,73,116,357,391,39,2709,19,0,17,4,6,6,24,39,0,117,36,11,24,12,5,17,42,30,0,181,10,7,4,6,3,3,3,11,3,43,43,10,54,8,12,18,42,56,26,266,930,617,1359,216,168,198,522,616,85,4711,0,3,0,0,0,0,0,0,0,9,4,19,0,0,0,0,0,0,0,28,12,108,0,6,9,0,0,5,0,138,0,7,0,0,0,0,0,0,0,8,Granite Belt
30801,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,6,23,41,6,0,5,0,0,3,0,85,0,0,0,0,0,0,0,0,0,3,8,26,4,5,0,0,0,0,0,48,5,4,7,0,0,0,0,0,0,16,132,259,56,27,16,12,32,18,3,543,3,0,0,3,0,0,0,0,0,8,52,28,29,12,3,0,22,8,0,160,74,37,70,27,20,6,36,8,4,287,309,67,1492,43,53,51,703,180,47,2934,15,5,10,8,3,13,27,27,0,103,31,4,16,0,3,3,52,15,3,136,8,0,7,3,0,0,8,3,0,30,35,8,38,4,4,10,71,50,10,231,688,488,1749,128,110,96,947,311,70,4581,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13,15,72,4,3,8,3,0,0,0,108,0,6,0,0,0,0,0,0,0,5,Central Highlands (Qld)
30803,3,10,0,0,0,0,0,0,0,17,19,162,0,0,4,0,0,0,0,190,99,263,19,27,14,5,13,6,0,446,10,17,0,3,0,3,4,0,0,31,37,146,13,17,7,0,3,6,0,232,23,26,15,8,5,0,0,6,3,92,341,1271,206,155,129,40,63,69,16,2295,0,0,0,8,0,0,0,0,0,11,118,129,154,75,32,20,39,28,0,591,189,165,228,203,89,36,79,53,19,1056,858,291,5036,402,274,291,1242,771,111,9274,17,9,56,41,12,52,67,92,8,357,54,13,67,54,18,27,114,79,9,435,22,24,30,8,9,5,25,14,3,152,51,41,118,25,18,30,134,104,47,560,1828,2575,5950,1022,615,513,1776,1240,212,15736,0,13,0,0,3,0,0,0,0,21,10,109,0,0,3,0,0,0,0,129,68,352,6,30,31,0,0,9,0,494,4,25,3,0,3,0,0,0,0,38,Rockhampton
30804,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,15,24,4,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,6,7,0,0,3,0,0,0,0,16,0,3,4,0,0,0,0,0,0,5,66,110,34,10,5,3,10,9,3,250,0,0,0,4,0,0,0,0,0,5,21,15,13,6,3,3,3,8,3,70,38,14,32,6,6,6,12,7,8,120,166,19,710,18,18,20,225,132,12,1316,10,0,9,0,3,7,9,10,0,49,26,0,3,0,3,3,32,13,0,84,3,0,4,0,0,4,10,7,0,29,29,0,9,3,0,4,30,32,13,122,379,194,828,55,46,42,327,221,32,2118,0,7,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,6,3,26,0,3,3,0,0,3,0,40,0,0,0,0,0,0,0,0,0,0,Biloela
30805,3,3,0,0,0,0,0,0,0,7,8,34,0,0,0,0,0,0,0,39,67,115,21,8,14,0,4,5,3,243,0,8,0,0,3,0,0,0,0,12,30,75,16,10,5,0,0,3,0,127,8,10,11,3,3,0,3,3,0,38,199,626,162,65,64,16,56,38,16,1250,4,0,3,0,3,0,0,5,0,18,80,112,117,23,20,8,25,20,5,406,139,90,178,67,44,12,63,55,14,679,497,189,3690,125,167,116,1006,593,101,6474,8,18,25,4,4,20,34,60,7,192,27,16,44,10,9,12,69,49,3,241,10,13,23,3,3,4,34,45,0,135,30,15,67,17,5,11,91,70,46,356,1108,1325,4366,335,340,210,1389,946,195,10222,0,13,0,0,0,0,0,0,0,14,0,23,0,0,3,0,0,0,0,25,28,132,3,10,15,3,0,3,0,202,0,13,0,0,0,0,0,0,0,19,Gladstone
30901,4,8,0,0,0,0,0,0,0,15,8,104,0,0,3,0,0,0,0,120,124,319,16,22,24,17,8,14,5,542,7,16,0,0,0,0,0,0,0,25,35,108,6,7,11,6,3,6,0,175,12,14,0,4,5,0,0,0,4,38,523,1337,183,162,165,173,44,115,38,2751,0,3,4,4,0,0,0,0,0,11,153,163,74,62,35,64,24,27,5,595,218,171,199,150,68,85,48,65,15,1022,657,203,2300,247,148,272,248,463,76,4624,12,4,20,12,4,15,12,25,0,110,34,22,48,36,21,38,21,40,4,265,21,34,24,17,12,18,11,9,6,143,52,34,72,33,17,35,33,36,28,343,1859,2531,2949,758,510,716,450,817,187,10784,3,19,0,0,0,0,0,0,0,25,4,94,0,3,3,0,0,0,0,109,87,451,6,44,37,17,0,21,8,672,4,22,0,3,0,0,0,0,0,34,Broadbeach - Burleigh
30902,0,4,0,0,0,0,0,0,0,6,8,65,0,3,3,0,0,0,0,79,54,178,7,17,11,15,5,3,3,294,0,11,0,0,4,0,0,0,0,15,16,84,3,8,4,3,0,0,0,119,7,13,0,3,4,0,0,0,0,35,296,900,99,114,78,96,29,54,19,1684,0,4,3,3,0,0,0,3,0,10,95,124,67,53,26,23,12,19,6,438,140,124,127,108,57,50,36,63,16,723,494,140,2252,250,137,221,304,494,64,4348,8,7,20,3,6,18,10,24,0,91,29,29,33,35,12,23,24,37,3,232,5,20,16,11,5,7,4,18,0,91,34,24,62,28,10,19,27,34,32,272,1200,1731,2700,633,356,476,453,740,144,8428,0,10,0,0,0,0,0,0,0,9,4,54,0,3,0,0,0,0,0,66,57,322,0,18,21,6,0,4,3,431,3,17,0,0,3,0,0,0,0,31,Coolangatta
30903,0,7,0,0,0,0,0,0,0,8,12,131,3,3,3,0,0,0,4,161,121,239,21,17,23,28,11,11,11,484,3,10,0,0,0,0,0,0,0,19,23,73,6,3,3,7,0,0,0,116,11,20,0,0,0,3,0,0,0,35,312,857,126,122,104,128,55,83,23,1817,0,3,3,0,0,0,0,0,0,11,111,109,100,49,32,46,19,28,8,500,161,146,154,109,80,91,39,77,12,869,550,197,2092,239,180,267,339,503,73,4432,13,14,12,12,7,19,22,24,3,129,38,27,50,32,21,41,29,52,3,292,12,14,20,8,7,11,15,6,6,103,40,37,68,17,16,36,44,54,39,350,1414,1868,2659,623,487,675,577,840,180,9326,3,11,0,0,0,0,0,0,0,11,10,105,0,3,3,0,0,0,4,119,69,327,3,23,75,27,0,5,3,530,3,10,0,0,4,0,0,0,0,24,Gold Coast - North
30904,0,3,0,0,0,0,0,0,0,6,7,38,0,0,0,0,0,0,0,48,37,70,3,9,6,0,0,0,3,130,0,3,0,0,0,0,0,0,0,5,15,31,0,3,0,0,0,0,3,55,0,9,0,3,3,0,0,0,0,13,104,256,31,41,22,15,12,20,4,509,0,0,0,0,0,0,0,0,0,5,36,51,35,13,8,16,7,11,0,185,46,56,44,52,20,16,9,19,6,267,206,74,741,67,50,59,137,165,26,1514,9,0,3,3,0,3,3,9,0,28,17,9,20,8,3,15,12,17,0,107,5,7,3,0,3,3,3,0,0,18,11,22,35,0,3,6,9,21,7,127,503,616,926,192,126,129,205,258,50,3014,0,4,0,0,0,0,0,0,0,8,0,34,0,0,0,0,0,0,0,40,28,118,3,3,5,3,0,0,3,173,0,5,0,0,0,0,0,0,0,8,Gold Coast Hinterland
30908,0,5,0,0,0,0,0,0,0,5,9,100,3,0,3,0,0,0,0,120,128,253,21,19,42,29,7,10,5,511,0,16,0,0,0,0,0,0,0,21,21,78,6,6,4,3,0,0,0,121,3,15,5,3,0,0,0,0,0,30,317,889,117,127,116,137,39,73,27,1845,0,0,0,0,0,0,0,0,0,3,114,106,77,44,28,31,25,29,9,465,138,139,137,130,61,80,46,50,9,789,389,142,1482,198,116,241,218,322,51,3162,12,7,16,13,4,14,3,17,5,92,31,14,27,18,17,37,15,38,4,195,16,25,20,5,13,4,7,16,3,108,17,35,47,19,5,31,25,25,29,229,1195,1837,1964,589,408,605,375,583,145,7706,0,10,0,0,0,0,0,0,0,12,4,67,0,0,0,0,0,0,0,76,77,340,7,30,58,43,0,8,6,563,3,31,0,0,0,0,0,0,0,34,Robina
30909,0,9,3,0,0,0,0,0,0,10,12,139,3,0,0,0,0,3,0,154,108,334,27,22,38,31,17,20,5,604,0,13,0,0,3,0,0,0,0,19,19,79,8,11,11,0,0,6,3,143,6,21,3,3,4,3,0,0,0,38,324,934,188,154,135,142,72,107,40,2094,0,3,3,3,0,4,0,0,0,11,93,118,74,57,20,39,18,30,9,455,147,129,171,125,72,80,56,76,12,872,385,140,1747,222,130,233,273,452,68,3657,9,7,10,14,10,22,17,30,3,120,29,23,42,33,12,37,29,40,3,236,20,21,21,9,3,11,12,14,3,101,23,26,66,14,7,16,32,58,25,264,1176,1997,2367,664,438,615,524,827,179,8786,0,11,0,0,0,0,0,0,0,20,3,88,0,0,0,0,0,0,0,93,86,367,8,53,59,46,0,11,12,643,3,15,0,3,0,0,0,0,0,24,Southport
30910,0,3,0,0,0,0,0,0,0,10,9,96,0,3,0,0,0,0,0,110,116,215,24,14,21,45,12,27,9,470,5,11,0,3,3,0,0,0,0,23,20,66,8,0,4,4,6,3,4,119,6,12,0,0,6,0,0,0,0,27,392,891,142,122,101,168,56,138,40,2054,0,0,0,3,0,0,0,0,0,4,121,87,62,29,32,46,18,20,9,420,144,118,133,84,43,74,47,90,13,742,350,115,897,162,84,184,142,233,36,2211,4,13,16,7,9,17,8,18,0,90,26,9,39,23,10,41,13,15,8,185,18,24,13,12,8,10,7,12,4,99,30,30,37,21,9,30,20,35,30,234,1238,1682,1366,498,324,619,325,599,143,6792,0,12,0,0,0,0,0,0,0,11,3,54,0,0,3,3,0,0,0,65,71,220,10,33,53,33,0,34,6,466,0,18,0,3,0,0,0,9,0,25,Surfers Paradise
31001,0,7,3,0,0,0,0,0,0,10,23,130,4,3,3,0,0,4,0,169,122,330,34,27,56,31,30,32,8,657,8,11,0,0,3,0,0,0,0,23,23,83,7,4,12,7,0,4,3,145,21,23,0,3,5,3,0,3,0,63,300,1143,209,135,199,88,114,119,34,2339,0,0,5,5,0,0,0,0,3,18,83,93,96,37,42,28,65,42,10,488,149,147,181,137,99,66,116,90,16,1003,295,149,1581,209,180,149,455,373,67,3465,14,3,29,12,16,17,26,39,0,172,27,21,28,30,13,22,52,44,5,243,11,21,29,3,17,3,15,24,3,122,27,21,68,22,12,18,62,59,31,328,1102,2188,2278,636,643,450,943,833,184,9240,0,12,0,0,0,0,0,0,0,9,5,98,0,3,0,0,0,0,0,107,70,368,16,70,84,15,0,21,11,657,4,13,0,0,3,0,0,0,0,24,Forest Lake - Oxley
31002,0,0,0,0,0,0,0,0,0,3,6,27,0,0,0,0,0,0,0,33,35,55,0,7,6,0,4,4,0,109,0,4,0,0,0,3,0,0,0,7,13,40,3,7,3,0,0,0,0,73,4,9,4,3,0,0,0,0,0,26,169,376,37,57,38,25,16,27,10,758,0,4,0,3,0,0,0,0,0,11,66,72,52,49,23,4,21,13,6,298,139,97,122,96,48,17,34,49,12,618,546,126,2215,245,145,169,678,567,50,4745,7,4,17,18,11,23,32,47,3,163,43,12,30,17,15,13,60,50,4,246,12,10,14,3,3,4,8,10,3,66,51,15,69,19,9,20,87,91,37,405,1100,846,2570,516,304,282,946,869,136,7565,0,7,0,0,0,0,0,0,0,10,3,31,0,0,5,0,0,0,0,41,35,139,3,7,8,3,0,0,0,202,3,7,0,0,3,0,0,0,0,15,Ipswich Hinterland
31003,3,4,0,0,0,0,0,0,0,8,12,84,0,0,0,0,0,0,0,104,104,246,13,21,42,11,5,3,8,454,7,14,0,0,4,3,0,0,0,24,31,127,9,23,19,3,0,0,0,209,21,26,7,5,4,4,6,0,0,76,342,1123,143,167,148,84,56,77,18,2145,3,0,3,4,0,0,4,3,0,18,127,170,124,75,51,20,36,37,5,643,250,227,304,235,140,62,81,89,32,1417,705,282,3882,525,378,331,917,906,146,8063,17,8,46,43,16,33,58,83,6,318,26,31,56,56,31,29,86,80,11,412,19,21,27,9,9,4,16,16,6,118,35,24,103,26,20,23,106,110,61,508,1697,2384,4708,1184,860,612,1370,1394,308,14524,4,10,0,0,5,0,0,0,0,16,8,81,0,0,4,0,0,3,0,99,79,399,5,26,34,12,0,10,4,571,3,18,0,0,0,0,0,0,0,20,Ipswich Inner
31004,3,6,0,3,0,0,0,0,0,15,9,70,0,0,0,0,0,0,0,82,91,304,39,17,52,20,19,17,13,566,3,12,0,0,3,0,0,3,0,26,18,75,6,9,10,4,3,3,3,133,25,29,5,8,6,4,3,0,0,74,333,964,170,137,169,78,100,104,24,2079,0,5,3,5,3,0,3,0,0,25,105,119,108,70,62,24,33,38,9,562,227,184,240,201,123,81,100,106,19,1274,506,228,2878,353,279,269,837,648,105,6098,11,10,38,30,20,24,61,52,7,256,33,25,53,25,30,26,108,72,9,391,18,27,31,9,11,10,32,15,0,139,23,15,68,30,27,16,92,82,58,403,1405,2058,3631,884,791,567,1383,1146,248,12122,0,11,0,0,7,0,0,0,0,13,4,53,0,3,0,0,0,0,0,64,64,329,14,38,85,7,0,9,8,555,0,17,0,0,3,0,0,0,0,23,Springfield - Redbank
31101,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,9,20,3,0,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,35,76,16,9,8,4,6,12,0,161,0,0,0,0,0,0,0,0,0,3,19,12,8,7,3,0,3,6,0,59,26,10,17,15,8,9,3,12,0,111,133,21,436,34,18,37,143,139,7,965,3,0,6,5,0,3,7,10,0,39,8,0,4,8,4,3,10,14,0,46,4,3,3,0,0,0,0,4,0,16,8,6,21,0,3,9,19,29,11,101,242,178,516,74,50,61,196,225,26,1571,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,9,22,0,4,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,Beaudesert
