SA3_MAIN11,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot,SA3_NAME11
31302,0,0,3,3,3,3,4,3,0,3,0,0,0,0,0,22,0,0,0,11,15,30,36,46,9,21,22,14,3,6,3,216,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,5,5,4,7,5,0,0,5,0,3,0,3,37,0,0,0,0,3,16,13,9,3,4,4,13,3,6,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,71,315,773,466,330,145,178,56,72,53,32,31,9,148,2688,0,4,0,24,25,9,19,28,0,0,11,0,9,3,3,135,0,3,0,0,5,33,13,10,3,3,3,3,3,0,3,82,0,22,61,102,167,176,190,119,39,38,45,42,51,41,52,1145,20,160,657,1187,1135,1466,1192,920,285,376,397,276,306,269,465,9111,Caboolture
31303,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,6,3,10,3,0,3,3,0,0,0,31,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,61,160,87,49,19,20,6,13,3,0,3,0,35,478,0,0,0,8,6,9,7,6,0,5,0,0,0,0,0,41,0,0,0,0,3,0,0,4,0,0,0,0,0,0,10,17,0,4,14,17,23,16,24,15,4,5,6,0,3,0,34,165,3,37,113,235,216,184,126,80,62,46,44,42,60,54,193,1495,Caboolture Hinterland
31304,0,3,0,3,18,3,3,3,0,3,0,0,0,0,0,36,0,0,7,4,17,40,78,83,19,13,39,25,4,6,8,343,0,0,3,10,4,3,3,0,0,0,0,0,0,0,0,23,0,0,0,0,6,4,17,0,0,0,0,4,0,0,0,31,0,0,0,0,0,3,11,3,0,5,4,3,6,0,3,38,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,7,96,315,902,550,397,286,339,112,155,159,114,52,21,124,3629,3,3,3,12,11,21,21,24,9,4,0,7,9,3,6,136,0,0,0,0,4,15,6,3,0,0,0,0,0,0,3,31,3,17,64,137,167,186,263,151,34,30,52,28,36,13,38,1219,27,178,637,1333,1283,1626,1582,1192,381,433,486,336,232,152,383,10261,Narangba - Burpengary
31305,0,0,4,4,8,5,3,4,3,0,3,0,0,0,3,37,0,0,3,10,34,46,50,79,14,22,51,27,6,5,10,357,0,0,3,12,7,4,17,0,0,0,0,0,0,0,0,43,0,6,20,19,12,14,5,7,0,4,8,3,0,0,3,101,0,0,0,0,3,11,6,19,3,7,0,7,3,6,3,68,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,11,22,146,491,1148,651,527,306,347,120,125,121,145,117,30,217,4513,0,3,5,18,22,29,31,36,6,12,3,16,12,9,8,210,0,0,0,0,18,15,9,9,3,0,7,3,4,0,12,80,3,38,87,175,222,248,209,168,52,36,48,50,52,18,48,1454,45,306,970,1793,1589,1945,1532,1257,405,486,579,484,398,210,578,12577,Redcliffe
31401,0,0,3,5,18,10,11,22,3,3,4,0,0,0,0,79,0,0,6,21,41,81,362,349,76,82,134,86,45,9,28,1320,0,0,3,15,5,8,3,0,0,0,0,0,0,0,0,34,0,0,5,17,12,21,17,5,3,4,0,5,0,0,5,94,0,0,0,0,3,10,9,15,3,0,3,4,4,7,0,58,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,9,11,93,316,882,635,656,696,782,237,256,238,110,99,27,151,5189,0,7,4,26,34,43,68,41,5,13,18,10,9,3,14,295,0,0,0,0,15,9,10,0,0,0,5,0,0,0,0,39,0,21,56,159,252,295,313,220,57,84,63,41,33,17,64,1675,18,211,705,1534,1686,2277,2437,2187,569,672,679,420,302,138,482,14317,Hills District
31402,0,0,3,5,7,5,7,21,4,3,6,0,0,0,3,64,3,0,0,5,22,43,106,184,100,106,228,93,67,18,24,999,0,0,0,4,4,3,5,0,0,0,3,0,0,0,0,19,0,0,0,9,9,17,15,12,8,0,11,13,0,0,4,98,0,0,0,0,3,4,8,11,7,12,4,8,0,0,5,62,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,8,8,61,218,582,430,353,257,473,276,328,283,189,127,66,132,3783,0,0,4,13,11,20,38,28,9,5,11,0,12,11,13,175,0,0,0,0,5,7,4,7,4,0,0,5,11,0,0,43,3,20,35,119,162,203,198,181,71,90,130,54,53,33,45,1397,20,130,419,959,1040,1477,1675,1713,787,914,1123,671,542,321,506,12297,North Lakes
31102,0,0,0,0,5,7,11,5,0,0,0,0,0,0,0,28,0,3,3,4,7,37,42,37,3,8,14,12,4,6,3,183,0,0,8,12,5,0,8,0,0,0,0,0,0,0,0,33,0,0,0,6,3,3,4,0,4,0,3,0,0,0,3,26,0,0,0,0,3,11,7,8,0,10,0,9,3,0,3,54,0,0,0,0,6,19,8,5,4,4,0,0,5,0,3,54,7,62,209,626,430,360,173,162,44,43,26,21,17,3,106,2289,0,0,0,8,6,6,16,10,5,7,8,4,14,0,3,87,0,0,0,0,4,7,5,0,39,16,8,3,0,4,8,94,0,15,50,136,142,245,188,158,67,68,55,57,58,19,72,1330,16,129,482,1000,1048,1587,1380,957,333,406,432,330,286,140,440,8966,Beenleigh
31103,0,0,0,6,12,9,31,5,10,3,0,0,0,0,3,79,0,0,3,8,29,62,74,90,36,20,20,20,9,6,14,391,0,0,10,63,49,15,44,0,0,0,0,0,0,0,7,188,0,0,4,4,10,11,8,5,0,0,4,0,0,0,0,46,0,0,0,3,0,103,74,23,7,3,10,11,7,8,11,260,0,0,0,0,8,3,0,3,0,0,0,0,0,0,3,17,4,67,269,990,704,521,261,176,38,57,43,36,23,10,164,3363,0,0,3,11,17,10,23,28,0,8,6,3,8,0,3,120,0,0,0,0,37,123,79,22,3,9,7,5,10,8,20,323,0,17,60,227,372,710,908,617,145,150,167,188,133,46,173,3913,8,170,677,1745,2003,3299,3696,2446,679,756,923,759,595,294,984,19034,Browns Plains
31403,0,3,3,0,13,7,5,3,0,0,0,0,0,0,0,34,0,0,0,4,11,40,43,78,9,20,35,16,8,0,6,270,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,7,4,3,18,5,0,6,8,0,0,5,63,0,0,0,3,0,0,10,8,8,3,4,3,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,181,444,305,225,132,147,60,62,48,31,22,7,48,1755,0,0,3,6,14,20,18,19,0,7,0,4,4,0,6,101,0,0,0,0,0,4,5,0,4,0,3,3,0,0,6,25,0,9,43,95,97,143,162,130,48,61,32,22,25,4,44,915,10,83,367,713,725,1120,1023,902,258,340,348,242,173,121,305,6730,Strathpine
31501,0,0,0,0,3,3,0,3,0,0,0,0,0,4,0,13,0,0,0,0,3,4,9,15,0,8,0,3,3,0,3,48,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,219,223,0,0,0,0,0,0,8,5,7,0,0,3,3,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,43,124,81,29,48,29,5,9,3,7,17,3,37,460,0,0,0,4,12,8,11,0,0,0,5,4,4,0,4,52,0,0,0,0,0,3,0,0,0,6,4,0,0,0,0,13,3,3,27,51,72,49,53,32,5,13,8,16,19,29,252,632,3,44,233,312,304,258,213,146,28,66,54,67,80,72,583,2463,Far North
31502,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,12,7,19,32,19,11,38,20,8,13,6,191,0,3,5,5,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,6,3,6,0,3,6,0,4,0,0,28,0,0,0,0,0,6,3,3,0,0,3,9,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,63,179,78,47,40,28,23,16,17,6,30,6,25,572,0,3,5,4,7,9,7,3,4,3,9,0,8,3,3,68,0,0,0,0,0,3,5,0,0,0,0,0,4,0,0,12,0,17,51,83,50,47,48,63,49,47,60,37,43,43,37,675,6,56,220,389,295,420,445,375,191,245,333,184,261,176,189,3785,Outback - North
31503,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,4,0,4,4,0,5,6,3,0,32,0,0,3,4,3,3,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,46,66,20,21,18,15,5,3,3,7,9,6,13,247,0,0,3,0,0,3,3,3,0,0,0,0,0,6,3,21,0,0,0,0,0,3,3,18,37,3,46,6,0,0,0,116,0,8,5,11,15,16,7,20,3,3,10,15,6,4,7,130,0,40,101,128,105,159,113,118,74,34,85,52,55,46,58,1168,Outback - South
31601,0,0,0,8,3,4,3,9,3,3,4,0,0,0,3,40,0,0,8,14,39,54,113,146,53,66,62,46,27,10,15,653,0,3,6,3,3,0,3,0,0,0,0,0,0,0,0,18,0,0,0,3,4,9,3,3,4,0,10,4,0,0,0,40,0,0,0,0,5,3,8,12,3,0,3,13,5,0,4,56,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,29,113,321,738,431,387,337,565,199,253,242,113,76,45,162,4011,0,0,3,16,33,23,40,44,0,14,15,9,13,12,5,227,0,0,0,0,0,3,7,0,3,4,0,5,4,0,0,26,3,28,81,154,125,120,150,217,43,54,23,36,56,62,54,1206,56,224,728,1258,1057,1294,1383,1527,441,589,551,373,293,235,423,10432,Buderim
31602,0,3,3,9,8,6,3,6,0,0,0,0,0,0,3,41,0,0,11,12,39,47,90,95,23,30,44,38,16,15,10,470,0,6,10,10,0,0,0,0,0,0,0,0,0,0,0,26,0,0,4,11,3,4,0,4,3,0,0,0,0,0,3,32,0,0,0,0,5,3,10,11,10,4,9,4,3,6,7,72,0,0,0,0,3,0,4,5,0,0,0,0,0,0,0,12,34,198,492,1092,658,520,434,501,230,305,295,184,138,74,208,5363,0,5,7,28,42,34,36,37,10,11,15,12,19,11,8,275,0,0,0,0,3,4,8,6,3,0,4,4,0,0,0,32,3,49,142,215,202,158,170,142,56,48,50,44,46,21,61,1407,64,382,1150,1810,1591,1758,1710,1521,515,715,703,517,410,255,586,13687,Caloundra
31603,0,3,0,4,10,5,4,5,0,0,0,0,0,0,0,31,0,0,10,8,36,38,73,94,17,20,44,25,22,6,5,398,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,3,4,3,3,4,0,3,0,4,4,0,0,32,0,0,0,0,5,3,29,19,10,8,10,7,5,5,0,101,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,9,17,100,350,722,418,381,261,325,104,87,126,94,74,34,136,3229,0,0,6,9,26,29,38,50,13,3,11,20,17,18,11,251,0,0,0,0,7,14,0,10,3,0,5,5,0,3,0,47,3,28,70,128,141,119,106,147,38,43,64,60,54,56,56,1113,35,224,748,1200,1130,1335,1276,1255,336,395,526,433,402,314,489,10098,Maroochy
31604,0,0,0,7,5,10,12,4,0,0,0,0,0,0,5,43,0,0,3,17,33,39,67,60,20,20,30,12,17,3,9,330,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0,4,9,8,4,0,3,3,8,0,14,5,0,0,58,0,0,0,3,3,11,18,14,7,9,10,3,3,4,0,85,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,9,21,118,374,968,625,399,339,489,163,110,70,73,43,18,167,3977,0,0,4,30,33,30,56,54,3,7,20,7,4,3,5,256,0,0,0,0,3,3,0,0,0,0,4,0,0,3,3,16,0,29,111,188,183,162,148,139,26,21,29,44,27,16,46,1169,36,237,876,1635,1518,1404,1262,1176,312,281,236,251,188,97,414,9923,Nambour - Pomona
31605,0,0,0,5,3,8,6,6,0,0,0,0,7,0,0,35,0,0,3,11,36,50,55,73,29,31,27,13,14,4,15,361,0,0,9,3,0,3,3,0,0,0,0,0,0,0,0,18,0,0,5,0,3,10,0,0,0,0,0,3,0,0,0,21,0,0,0,0,5,3,12,9,0,14,7,0,0,0,0,50,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,24,117,294,660,415,348,370,509,152,205,139,85,95,38,161,3612,0,4,4,20,23,27,37,46,9,19,9,19,6,3,13,239,0,0,0,0,5,0,4,0,4,0,0,0,0,0,0,13,3,57,67,113,117,114,113,109,27,43,39,29,41,11,50,933,45,264,664,1116,986,1126,1118,1139,321,415,368,251,262,145,431,8651,Noosa
31606,0,0,3,3,8,7,3,3,3,0,0,3,0,0,3,36,0,0,6,12,15,31,53,63,20,10,18,8,4,0,3,243,0,0,11,3,3,4,0,0,0,0,0,0,0,0,0,21,0,0,0,6,4,7,10,0,0,0,0,0,0,5,0,32,0,0,0,3,3,6,5,6,0,5,3,0,3,0,0,34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,17,125,358,830,475,359,299,346,98,97,81,50,44,5,132,3316,3,0,5,22,33,24,46,25,8,3,10,3,6,3,12,203,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,10,5,27,78,179,145,161,98,92,16,35,21,11,13,14,37,932,36,243,769,1344,1163,1289,1000,850,190,229,188,143,118,72,346,7980,Sunshine Coast Hinterland
31701,0,0,3,18,20,8,9,26,3,3,8,17,24,22,5,166,0,3,11,20,41,44,148,227,58,56,104,69,24,26,19,850,0,3,5,7,3,4,7,0,0,0,0,0,0,0,0,29,0,0,0,4,7,10,13,31,10,9,30,14,24,3,3,158,0,0,0,0,3,17,11,9,3,8,12,5,6,3,8,85,0,0,0,3,3,3,3,3,0,3,0,0,3,3,3,27,39,184,486,1012,590,341,243,193,77,77,64,69,59,19,185,3638,0,3,6,73,49,44,49,37,10,20,10,13,6,15,13,348,0,0,0,0,11,19,22,8,0,9,10,0,11,15,11,116,7,44,85,189,268,261,314,804,247,193,248,342,343,312,171,3828,68,377,1070,1746,1617,1667,1643,2049,700,669,955,1041,901,681,771,15955,Toowoomba
31801,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,17,10,3,10,27,6,3,3,3,87,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,3,0,0,0,0,3,4,0,0,0,13,0,0,0,0,0,3,6,9,0,3,3,3,0,0,0,27,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,16,46,118,179,84,59,33,28,0,3,0,13,39,17,41,676,0,0,0,9,17,3,6,5,0,0,4,0,3,0,4,51,0,0,0,0,0,4,5,9,3,3,3,0,0,0,0,27,8,18,50,85,59,33,25,40,28,13,8,12,37,27,38,481,108,228,707,503,346,314,223,176,55,64,95,77,139,99,259,3393,Charters Towers - Ayr - Ingham
31802,0,0,5,14,28,19,14,10,4,5,0,5,3,4,11,122,0,3,3,17,41,58,170,204,70,69,147,68,41,20,18,929,0,0,10,19,10,3,4,0,0,0,0,0,0,0,3,49,0,0,4,14,11,32,37,24,15,26,11,18,9,3,11,215,0,3,0,0,8,27,42,53,7,16,26,34,18,10,18,262,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,8,23,168,556,1458,863,622,584,475,133,147,244,180,144,86,284,5967,0,3,10,24,53,64,69,80,31,17,40,52,45,44,32,564,0,0,0,0,17,45,34,14,0,13,19,18,7,4,14,185,6,59,147,345,474,488,502,587,210,262,250,275,194,209,214,4222,67,403,1402,2638,2606,3077,2923,2524,906,1148,1424,1237,995,714,1130,23194,Townsville
31901,0,0,4,5,5,0,0,0,3,0,0,0,0,0,0,17,0,0,5,17,27,24,46,71,17,22,28,31,35,3,7,333,0,0,6,14,10,0,0,0,0,0,0,0,0,0,0,30,0,0,3,10,7,3,3,0,3,7,11,6,3,4,3,63,0,0,0,0,3,8,6,11,3,4,0,0,3,5,7,50,0,0,0,13,15,13,18,3,0,0,4,0,4,0,0,70,31,147,466,1114,628,343,208,208,48,38,57,23,51,39,186,3587,0,0,3,21,26,28,21,27,8,9,8,16,4,7,10,188,0,0,0,3,6,21,28,5,9,3,8,6,3,0,7,99,0,37,102,163,161,121,119,129,13,20,63,80,56,44,75,1183,53,336,1161,1800,1456,1322,1019,760,213,195,308,296,287,252,571,10029,Bundaberg
31902,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,9,0,0,5,5,12,4,22,22,11,3,14,3,3,3,7,114,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,4,4,0,0,3,0,0,6,11,0,0,0,28,0,0,0,0,0,0,5,4,0,0,5,0,3,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,10,88,260,532,289,142,55,39,14,20,4,3,11,3,89,1559,0,0,3,9,23,22,17,12,0,3,0,3,3,3,3,101,0,0,0,0,0,7,0,4,11,10,3,3,0,0,3,41,0,11,51,87,95,92,44,23,6,6,24,10,19,26,32,526,22,146,558,861,754,664,417,225,77,97,118,86,110,74,244,4453,Burnett
31903,0,0,0,4,8,3,0,0,0,0,0,0,0,0,0,15,0,3,0,9,21,16,17,35,3,13,22,7,0,3,3,152,0,3,3,12,4,6,0,0,0,0,0,0,0,0,3,31,0,0,3,3,0,3,3,0,3,4,0,0,4,0,0,23,0,0,0,0,0,8,6,8,3,3,0,0,4,3,4,39,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,16,87,296,598,293,183,97,115,39,32,28,16,9,3,100,1912,0,0,3,23,28,17,9,18,3,6,3,10,5,0,3,128,0,0,0,3,4,3,0,7,22,0,15,4,0,0,4,62,0,18,60,101,105,76,56,58,20,8,7,5,12,5,32,563,19,171,591,986,828,715,449,384,135,133,128,72,78,58,228,4975,Gympie - Cooloola
31904,0,0,3,4,5,6,0,4,0,0,0,0,3,0,0,25,0,0,3,17,19,28,64,70,18,8,32,20,10,0,3,292,0,0,8,6,7,0,4,0,0,0,0,0,0,0,0,25,0,0,5,3,7,3,6,5,12,9,15,3,3,4,7,82,0,0,0,3,0,4,8,8,10,4,0,7,8,0,13,65,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,12,19,140,446,1180,638,368,225,249,78,83,80,46,25,30,176,3783,0,3,3,21,25,14,33,16,3,4,7,3,3,5,3,143,0,0,0,0,3,8,4,4,0,0,3,3,0,0,3,28,0,39,74,200,162,103,81,79,31,18,48,30,20,12,37,934,31,304,977,1829,1373,1167,979,774,271,210,306,214,159,103,415,9112,Hervey Bay
31905,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,10,9,23,15,0,5,0,3,3,0,6,80,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,5,5,4,4,0,0,7,0,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,96,264,565,325,155,66,58,7,20,19,11,9,5,86,1694,0,0,0,8,11,7,19,7,0,5,3,5,0,0,0,65,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,10,3,18,62,93,70,61,27,24,10,12,3,6,8,6,24,427,19,184,572,866,766,614,384,251,44,79,95,72,43,21,226,4236,Maryborough
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,5,3,0,4,0,0,0,0,0,9,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,13,0,0,11,16,14,9,9,5,4,3,4,0,4,9,21,109,Migratory - Offshore - Shipping (Qld)
39999,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,12,0,0,0,4,5,9,10,7,0,3,0,5,0,20,8,71,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,4,0,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,25,82,186,137,85,55,42,12,12,15,18,94,159,67,989,0,0,0,3,5,7,6,9,0,3,0,11,15,13,8,80,0,0,0,0,0,3,3,3,3,0,3,4,0,0,3,22,0,6,12,26,37,34,36,31,10,10,22,34,52,95,67,472,0,56,173,317,329,315,266,197,55,79,113,163,305,608,340,3316,Special Purpose Codes SA3 (Qld)
40301,0,0,0,3,6,4,3,13,3,3,8,3,7,3,3,59,4,0,3,10,19,20,32,31,8,3,26,22,24,8,3,213,0,0,3,7,3,0,4,0,0,0,0,0,0,0,4,21,0,0,0,0,0,9,0,3,4,0,5,0,4,0,3,28,0,0,0,0,0,0,16,11,3,0,3,4,6,0,5,48,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,9,16,123,347,883,404,289,203,235,117,136,94,145,137,57,172,3358,0,0,0,12,15,22,25,32,9,8,6,32,17,4,3,185,0,0,0,0,15,9,7,4,0,0,3,5,4,0,0,47,3,55,58,78,63,86,89,98,46,47,61,80,107,67,73,1011,30,283,764,1222,734,731,642,616,263,321,332,467,465,227,384,7481,Holdfast Bay
40101,0,0,0,5,7,11,14,36,10,8,27,28,48,45,12,251,0,0,3,6,6,8,23,15,8,3,4,6,13,3,0,98,0,0,4,3,0,0,3,3,0,0,0,0,0,0,0,13,0,0,4,3,4,0,7,10,5,11,9,12,5,14,9,93,0,0,0,0,0,9,8,17,4,3,14,10,15,11,0,91,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,11,3,33,136,264,133,118,78,70,28,20,30,32,35,36,65,1081,0,0,0,8,16,24,21,14,7,8,5,8,34,21,11,177,0,0,0,0,19,21,5,3,8,9,12,9,4,8,12,110,3,33,25,24,36,60,85,107,52,66,119,186,185,162,76,1219,15,104,372,437,331,473,504,824,370,491,788,1045,1070,745,448,8017,Adelaide City
40102,0,0,4,3,13,0,12,3,0,6,0,3,0,4,3,51,0,0,5,15,37,37,69,76,23,18,26,32,14,0,0,352,0,6,10,8,3,3,0,0,0,0,0,0,0,0,0,30,0,0,0,3,4,4,12,6,4,0,0,3,7,0,79,122,0,0,0,0,7,5,12,7,0,7,0,4,0,0,7,49,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,9,18,113,689,1855,981,588,463,436,180,142,97,92,37,24,232,5947,0,3,3,29,47,34,60,50,8,16,14,12,11,11,7,305,0,0,0,0,19,6,0,11,11,10,4,0,0,0,6,67,0,90,105,151,140,146,140,99,17,35,25,21,11,16,187,1183,36,369,1565,2463,1572,1298,1101,900,289,295,236,215,124,76,664,11203,Adelaide Hills
40103,3,0,5,12,30,36,36,29,7,17,16,4,5,10,5,215,0,0,5,17,30,34,56,53,8,12,14,20,10,23,17,299,0,5,6,9,0,0,6,5,0,0,0,0,0,0,0,31,0,0,7,3,34,45,33,24,0,14,16,18,31,13,4,242,0,0,0,0,3,15,14,16,0,0,5,0,5,0,4,62,0,3,3,18,7,3,3,0,0,3,0,0,0,0,0,40,27,109,377,693,408,240,200,251,53,53,62,60,69,44,99,2745,3,3,7,25,33,22,37,43,9,6,3,5,3,10,10,219,0,0,0,0,59,40,5,4,7,0,4,10,11,5,4,149,4,157,110,110,111,184,277,142,60,69,85,66,108,59,54,1596,69,487,1362,1444,1197,1301,1270,1049,368,434,528,588,626,336,428,11487,Burnside
