SA3_MAIN11,Bosnia_Herzegovina_Befre_1941,Bosnia_Herzegovina_1941_1950,Bosnia_Herzegovina_1951_1960,Bosnia_Herzegovina_1961_1970,Bosnia_Herzegovina_1971_1980,Bosnia_Herzegovina_1981_1990,Bosnia_Herzegovina_1991_2000,Bosnia_Herzegovina_2001_2005,Bosnia_Herzegovina_2006,Bosnia_Herzegovina_2007,Bosnia_Herzegovina_2008,Bosnia_Herzegovina_2009,Bosnia_Herzegovina_2010,Bosnia_Herzegovina_2011,Bosnia_Herzegovina_arrival_ns,Bosnia_Herzegovina_Tot,Cambodia_Before_1941,Cambodia_1941_1950,Cambodia_1951_1960,Cambodia_1961_1970,Cambodia_1971_1980,Cambodia_1981_1990,Cambodia_1991_2000,Cambodia_2001_2005,Cambodia_2006,Cambodia_2007,Cambodia_2008,Cambodia_2009,Cambodia_2010,Cambodia_2011,Cambodia_Yr_arrival_ns,Cambodia_Tot,Canada_Before_1941,Canada_1941_1950,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2005,Canada_2006,Canada_2007,Canada_2008,Canada_2009,Canada_2010,Canada_2011,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1941,China_exc_SARs_Taiwan_41_50,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_05,China_exc_SARs_Taiwan_2006,China_exc_SARs_Taiwan_2007,China_exc_SARs_Taiwan_2008,China_exc_SARs_Taiwan_2009,China_exc_SARs_Taiwan_2010,China_exc_SARs_Taiwan_2011,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1941,Croatia_1941_1950,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2005,Croatia_2006,Croatia_2007,Croatia_2008,Croatia_2009,Croatia_2010,Croatia_2011,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1941,Egypt_1941_1950,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2005,Egypt_2006,Egypt_2007,Egypt_2008,Egypt_2009,Egypt_2010,Egypt_2011,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1941,Fiji_1941_1950,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2005,Fiji_2006,Fiji_2007,Fiji_2008,Fiji_2009,Fiji_2010,Fiji_2011,Fiji_Yr_arrival_NS,Fiji_Tot,Frmr_Y_R_M_FYROM_Bef_1941,Frmr_Y_R_M_FYROM_1941_1950,Frmr_Y_R_M_FYROM_1951_1960,Frmr_Y_R_M_FYROM_1961_1970,Frmr_Y_R_M_FYROM_1971_1980,Frmr_Y_R_M_FYROM_1981_1990,Frmr_Y_R_M_FYROM_1991_2000,Frmr_Y_R_M_FYROM_2001_2005,Frmr_Yug_Rep_Mac_FYROM_2006,Frmr_Yug_Rep_Mac_FYROM_2007,Frmr_Yug_Rep_Mac_FYROM_2008,Frmr_Yug_Rep_Mac_FYROM_2009,Frmr_Yug_Rep_Mac_FYROM_2010,Frmr_Yug_Rep_Mac_FYROM_2011,Frmr_Y_R_M_FYROM_arrival_ns,Frmr_Yug_Rep_Mac_FYROM_Tot,Germany_Before_1941,Germany_1941_1950,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2005,Germany_2006,Germany_2007,Germany_2008,Germany_2009,Germany_2010,Germany_2011,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1941,Greece_1941_1950,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2005,Greece_2006,Greece_2007,Greece_2008,Greece_2009,Greece_2010,Greece_2011,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1941,Hng_Kng_SAR_China_1941_1950,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2005,Hong_Kong_SAR_China_2006,Hong_Kong_SAR_China_2007,Hong_Kong_SAR_China_2008,Hong_Kong_SAR_China_2009,Hong_Kong_SAR_China_2010,Hong_Kong_SAR_China_2011,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1941,India_1941_1950,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2005,India_2006,India_2007,India_2008,India_2009,India_2010,India_2011,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1941,Indonesia_1941_1950,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2005,SA3_NAME11
11702,0,0,3,4,9,5,20,0,0,0,0,0,0,0,0,41,0,0,0,0,15,14,18,3,3,0,3,3,0,0,0,59,0,0,3,7,17,24,30,20,5,7,0,14,11,9,7,154,0,0,12,14,56,225,227,92,18,31,42,33,23,13,30,816,0,0,17,57,18,8,10,4,0,0,0,0,3,0,3,120,0,0,14,50,35,8,12,3,3,0,0,0,0,0,24,149,3,0,0,9,48,77,24,19,3,3,0,3,3,3,4,199,0,0,0,76,99,29,15,4,3,0,0,5,0,0,10,241,0,17,25,25,20,27,27,20,6,9,9,6,9,0,9,209,0,9,376,991,171,31,5,3,3,0,3,4,4,0,90,1690,0,0,0,10,24,76,37,13,0,5,0,0,4,0,6,175,0,3,4,13,19,34,48,56,40,58,59,49,27,14,14,438,0,0,0,4,45,74,84,47,Marrickville - Sydenham - Petersham
11703,0,0,0,21,10,5,92,3,3,0,9,3,0,3,0,149,0,0,0,0,14,44,14,7,4,0,0,0,4,6,4,97,0,0,5,35,83,95,97,108,33,55,55,68,116,84,40,874,3,20,41,64,186,870,1574,1641,545,760,926,901,825,341,480,9177,0,0,18,82,33,33,41,13,0,3,5,0,3,3,3,237,3,8,25,55,20,35,16,8,3,7,10,6,3,5,7,211,0,0,10,15,89,145,72,37,4,10,3,10,7,4,12,418,0,0,4,45,32,39,15,6,0,0,4,3,3,3,3,157,5,46,88,63,75,104,113,166,59,70,78,76,99,91,70,1203,3,20,248,430,71,28,16,5,5,3,3,6,3,3,49,893,5,3,11,33,175,501,416,219,55,82,106,105,79,38,74,1902,0,6,5,53,54,126,191,289,120,163,196,188,273,158,80,1902,0,3,13,10,79,180,817,711,Sydney Inner City
11801,0,0,0,4,4,7,23,0,0,0,0,0,0,0,0,38,0,0,0,0,6,7,5,0,0,0,0,0,0,0,0,18,0,3,11,35,60,66,79,86,20,22,30,29,49,19,29,538,13,50,89,32,50,231,196,105,34,33,38,65,30,18,49,1033,0,5,30,42,22,12,14,0,0,0,4,3,0,3,3,138,0,23,108,72,21,16,8,4,0,3,6,0,0,0,9,270,3,3,4,8,28,47,16,12,4,3,3,4,7,3,6,151,0,0,0,8,9,4,4,0,0,0,0,0,0,0,0,25,81,103,95,89,59,94,101,150,43,51,49,48,48,19,35,1065,17,34,163,146,37,11,6,0,3,0,3,4,0,0,18,442,5,9,4,38,91,154,134,49,14,29,16,21,26,21,30,641,0,25,23,118,79,60,66,31,16,10,27,18,14,15,32,534,0,3,18,18,40,63,61,26,Eastern Suburbs - North
11802,0,0,3,21,10,13,38,5,0,0,0,3,0,0,0,93,0,0,0,0,14,27,11,0,0,0,4,6,5,3,5,75,0,3,5,23,56,36,75,78,22,20,23,40,29,24,10,444,5,19,81,74,119,583,720,682,236,356,555,781,903,417,297,5828,0,0,53,92,24,11,25,3,0,0,7,0,0,0,12,227,4,83,186,188,62,51,28,5,0,5,0,6,0,4,13,635,0,3,4,9,48,114,55,30,6,14,8,6,9,5,15,326,0,0,0,5,7,10,4,0,0,3,0,0,0,0,6,35,25,40,93,67,52,69,65,113,29,38,23,27,46,27,37,751,41,111,634,624,104,28,14,7,0,5,3,5,3,6,117,1702,6,3,18,50,187,351,490,192,64,68,82,127,85,44,54,1821,0,5,7,76,109,88,110,157,66,59,99,86,100,55,36,1053,0,3,15,21,119,381,681,446,Eastern Suburbs - South
11901,0,0,0,23,13,10,107,30,3,0,3,4,0,3,4,200,0,0,0,5,58,103,27,3,0,4,3,0,4,0,5,212,0,0,3,4,13,12,12,10,4,3,5,3,3,3,3,78,0,13,43,60,110,961,1376,743,148,193,179,159,164,61,152,4362,0,4,54,159,67,19,31,4,0,0,0,0,0,3,15,356,0,24,62,192,177,265,267,111,25,44,58,25,38,25,41,1354,0,0,4,17,97,377,258,83,16,24,28,39,14,4,50,1011,0,7,22,517,560,227,215,64,11,8,6,8,16,3,45,1709,0,144,160,69,27,35,27,20,3,3,3,0,3,0,32,526,3,10,404,953,249,96,45,16,3,0,3,7,3,7,85,1884,0,0,0,6,98,295,273,55,7,15,14,9,3,3,14,792,0,13,3,55,75,162,357,333,124,125,134,71,43,24,48,1567,0,0,10,7,76,195,279,126,Bankstown
11902,0,0,3,17,10,8,54,5,0,0,0,4,0,0,0,101,0,0,0,0,19,70,29,10,3,4,0,4,0,0,5,144,5,0,3,3,10,15,15,6,3,0,0,0,3,0,3,66,3,25,57,62,220,1838,2537,1430,325,400,448,415,302,142,314,8518,0,3,36,113,38,19,18,4,0,0,0,3,3,0,3,240,0,17,71,209,139,136,125,97,49,94,47,17,39,11,49,1100,3,0,7,10,116,420,323,106,17,12,18,23,14,17,47,1133,0,0,10,103,67,71,27,17,3,3,0,0,5,0,10,316,3,23,42,41,25,21,16,16,5,3,4,0,3,3,13,218,10,39,1029,2705,626,150,72,24,10,5,8,0,7,5,276,4966,0,5,6,23,167,311,252,51,18,15,13,13,10,0,24,908,0,3,0,30,64,104,332,387,256,314,366,224,126,60,73,2339,0,0,0,7,129,370,555,273,Canterbury
11903,0,0,3,29,6,14,195,16,0,0,0,0,0,0,4,267,0,0,0,0,15,35,13,7,0,0,0,0,0,3,0,73,5,3,4,9,13,24,33,21,3,3,3,3,3,3,3,133,5,25,80,108,299,2755,4291,3634,781,988,1018,916,740,278,660,16578,0,7,96,395,97,51,54,9,3,3,0,0,0,0,15,730,0,39,89,198,173,192,207,61,6,17,30,49,29,3,40,1133,0,3,0,20,60,218,176,70,25,17,19,10,18,4,30,670,0,3,26,526,432,201,118,41,4,6,4,6,8,0,30,1405,4,39,64,46,19,24,18,19,7,7,4,6,4,0,5,266,3,27,417,875,211,41,50,6,4,5,0,10,3,4,61,1717,0,3,19,49,335,958,1166,258,42,49,40,47,47,14,95,3122,0,7,8,51,67,139,272,239,89,103,109,94,52,40,32,1302,0,7,0,14,56,223,455,233,Hurstville
11904,0,0,3,34,20,31,239,20,3,0,3,0,0,3,7,363,0,0,0,0,12,29,8,3,0,0,3,3,0,3,0,61,0,0,5,9,14,24,26,19,0,0,7,11,7,5,0,127,4,21,83,81,221,1831,2386,1916,408,456,462,366,317,132,347,9031,0,4,75,229,51,36,75,12,7,0,0,3,0,0,13,505,0,41,182,392,295,263,234,60,15,29,45,48,46,5,67,1722,0,0,7,12,103,284,195,68,12,12,16,13,15,12,25,774,3,3,71,1230,946,390,313,127,26,40,20,29,16,7,138,3359,3,30,51,41,32,38,36,40,4,11,7,9,7,3,15,327,11,54,1011,1986,391,88,51,35,0,4,9,7,16,4,217,3884,0,0,11,31,216,482,465,119,31,24,17,23,8,5,23,1455,0,5,7,54,53,147,223,370,152,206,204,135,129,88,65,1838,0,0,3,8,85,186,367,235,Kogarah - Rockdale
12001,0,0,0,3,3,4,23,0,0,0,3,0,0,0,4,40,0,0,0,0,12,20,0,7,0,0,0,0,0,0,4,43,6,3,0,4,25,16,28,31,3,9,9,3,12,7,3,159,3,10,60,48,68,539,822,948,255,229,293,263,167,79,120,3904,0,0,35,88,18,5,12,0,4,0,0,0,0,0,6,168,0,15,49,81,47,44,21,7,3,3,0,4,6,0,16,296,4,3,13,14,35,40,28,14,5,0,3,3,3,4,11,180,0,0,4,8,13,6,0,0,0,0,0,0,0,0,3,34,3,42,51,30,15,32,29,32,11,16,10,5,13,3,3,295,0,16,202,365,53,13,4,4,0,4,9,4,0,0,25,699,0,5,10,32,112,280,230,80,23,18,36,15,9,6,20,876,0,3,3,45,75,96,200,216,60,82,91,59,68,40,28,1066,0,0,7,9,25,45,101,52,Canada Bay
12002,0,0,0,6,0,0,16,0,0,3,0,0,0,0,0,25,0,0,0,0,3,6,0,3,0,0,0,0,0,0,3,15,0,3,5,11,35,36,37,36,13,8,5,13,17,10,5,234,0,6,5,8,19,56,103,74,14,17,17,28,16,14,18,395,0,0,5,28,5,4,12,5,0,3,0,0,0,0,6,68,0,8,19,33,5,8,4,0,0,0,0,0,0,0,0,77,0,3,0,4,28,47,13,4,3,0,0,0,0,0,0,102,0,0,6,21,15,4,0,0,0,3,0,0,0,3,3,55,5,22,41,23,31,47,41,61,13,7,10,20,16,5,10,352,0,5,74,146,22,11,10,0,0,0,0,0,0,5,29,302,0,0,3,11,23,53,38,16,7,9,0,4,3,3,6,176,0,3,3,37,33,58,26,31,6,18,16,17,13,10,3,274,0,0,0,6,19,26,37,17,Leichhardt
12003,0,0,3,29,8,12,48,0,0,0,0,0,0,0,0,100,0,0,0,0,39,54,15,3,3,0,0,5,0,0,9,128,0,3,4,10,37,38,32,24,3,4,14,7,17,13,12,218,8,40,152,152,361,2129,2969,2730,712,847,945,830,692,252,597,13416,3,5,94,238,74,12,18,3,0,0,0,0,0,3,14,464,0,13,46,122,98,88,57,13,13,7,5,5,9,6,19,501,0,6,6,23,89,186,106,50,6,10,5,12,9,3,24,535,3,0,15,32,26,5,3,3,0,0,0,3,0,0,3,93,3,68,72,52,30,48,26,20,9,11,9,8,10,4,23,393,3,31,540,1034,149,32,19,6,5,0,4,0,0,0,76,1899,3,9,20,52,336,576,487,175,36,44,34,51,38,16,48,1925,0,3,4,81,194,330,690,1197,533,698,766,559,536,351,163,6105,0,3,9,14,69,132,229,137,Strathfield - Burwood - Ashfield
12101,0,0,0,7,4,0,15,0,0,0,0,5,0,0,0,31,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,23,0,3,3,26,54,47,64,37,13,7,10,24,11,15,13,327,3,26,73,80,159,933,1291,1107,263,325,391,286,321,156,237,5651,0,0,68,183,43,20,29,8,0,0,0,0,0,0,10,361,3,15,29,130,29,25,4,5,5,0,0,3,8,0,5,261,3,3,11,23,28,40,27,4,3,6,3,3,9,3,6,172,0,0,9,33,19,8,9,6,0,0,0,0,0,0,5,89,19,41,59,48,44,48,52,57,17,14,18,12,14,21,10,474,3,10,79,119,28,4,0,0,0,0,0,0,0,3,13,259,3,3,45,84,271,893,861,199,44,43,40,69,42,22,64,2683,0,17,17,69,60,129,281,272,120,111,183,156,241,150,59,1865,0,10,10,21,51,122,244,137,Chatswood - Lane Cove
12102,0,0,0,3,3,0,28,0,0,0,0,0,0,0,0,34,0,0,0,0,4,10,5,3,3,0,0,0,0,0,0,25,0,0,6,19,46,29,51,32,3,9,7,3,6,0,3,214,3,8,32,18,42,535,880,745,139,173,193,149,164,45,120,3246,0,0,8,21,10,14,8,0,0,0,0,0,0,0,5,66,0,6,7,18,11,12,3,3,0,0,0,5,3,0,0,68,0,0,6,11,26,44,29,22,8,0,0,4,0,4,5,159,0,0,3,3,3,6,0,0,0,0,0,0,0,0,0,15,3,31,79,48,35,45,58,29,11,6,8,3,19,3,15,393,0,5,12,27,3,3,3,0,0,0,0,0,0,0,4,57,3,0,10,20,72,304,344,99,17,18,25,6,15,4,21,958,0,12,6,51,76,167,528,523,143,230,223,118,102,71,67,2317,0,3,5,6,20,52,91,62,Hornsby
12103,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,15,0,0,0,0,5,7,7,3,0,0,0,0,4,0,0,26,7,7,3,48,62,59,89,63,5,16,9,9,19,4,16,416,21,50,90,86,115,784,967,542,140,152,183,173,181,74,147,3705,0,3,24,39,3,9,5,3,0,0,0,0,3,0,5,94,0,17,32,43,10,16,9,3,6,4,0,0,3,0,4,147,4,3,13,15,37,33,26,9,0,3,5,3,0,5,4,160,0,0,0,4,10,0,8,0,0,0,3,0,0,0,0,25,21,72,102,83,65,63,95,59,18,16,26,20,20,18,17,695,0,5,45,45,16,9,10,6,0,0,0,0,0,0,13,149,3,4,52,112,267,855,929,183,38,43,39,45,39,18,66,2693,3,22,33,97,173,286,383,147,45,73,52,23,61,24,42,1464,3,8,19,18,65,113,129,42,Ku-ring-gai
12104,0,0,3,3,0,3,11,3,0,0,0,0,0,0,0,23,0,0,0,0,0,6,3,0,6,0,0,0,0,0,4,19,0,3,8,34,62,61,62,78,27,20,21,33,46,34,11,500,12,19,37,34,44,310,445,263,44,65,63,70,67,18,59,1550,3,0,29,35,15,5,12,0,4,0,0,3,0,3,3,112,0,10,34,60,21,17,7,3,0,0,3,3,3,0,3,164,6,3,8,15,28,50,49,10,3,9,0,8,3,4,4,200,0,0,3,4,6,16,10,4,0,3,0,0,0,0,3,49,18,54,79,52,37,63,60,91,31,38,34,40,46,28,16,687,4,9,34,44,10,5,3,0,0,0,0,0,0,0,7,116,0,6,14,32,135,344,278,91,12,25,21,20,11,10,24,1023,0,18,16,52,61,120,142,162,78,79,64,54,120,60,37,1063,0,7,6,4,24,44,76,43,North Sydney - Mosman
12201,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,18,31,25,54,48,14,18,14,21,18,7,3,278,0,10,17,6,8,44,60,24,7,9,24,18,17,7,14,265,0,3,6,17,5,9,7,0,0,0,0,3,3,0,5,58,0,12,15,15,11,6,0,0,0,3,0,0,0,0,3,65,0,0,4,8,10,7,11,0,4,0,0,0,5,0,4,53,0,0,0,4,0,0,8,3,0,0,0,0,0,0,0,15,5,18,30,22,15,37,35,47,25,21,29,18,32,8,11,353,0,9,44,32,10,3,3,0,0,0,0,0,0,0,7,108,0,0,3,7,22,38,35,17,3,9,11,5,3,4,6,163,0,0,5,12,18,19,21,23,7,3,4,11,0,9,4,136,0,0,3,3,4,18,17,9,Manly
12202,0,0,5,6,0,0,8,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,9,0,3,5,33,30,45,53,24,13,5,7,7,3,0,6,234,3,3,13,9,3,36,50,34,0,8,8,11,4,0,9,191,7,4,34,118,25,6,25,0,0,0,0,0,0,0,11,230,0,7,11,16,7,4,0,0,0,0,0,0,0,0,3,48,3,3,0,9,11,22,10,0,0,0,0,0,3,0,3,64,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,34,77,64,43,85,47,46,13,11,19,12,28,15,27,521,3,3,13,5,3,0,3,0,0,0,0,0,0,0,0,30,3,7,3,8,9,7,26,8,0,3,0,5,3,0,3,85,0,7,8,18,15,15,23,23,3,18,5,18,14,0,12,179,0,5,15,3,7,10,12,4,Pittwater
12203,0,0,0,4,7,11,122,15,7,0,3,5,0,0,5,179,0,0,0,0,7,3,13,0,3,4,0,0,0,0,0,30,0,3,11,42,81,87,138,73,15,30,20,11,34,12,19,576,3,23,44,36,49,478,531,309,64,66,115,85,79,35,76,1993,4,3,66,162,49,24,140,23,0,3,0,0,3,0,11,488,3,19,32,129,28,28,9,9,0,3,3,0,4,0,4,271,0,3,11,27,22,55,43,22,0,0,3,0,10,5,4,205,0,0,3,5,8,5,24,6,3,0,0,0,0,3,0,57,5,76,137,114,76,102,138,122,34,37,53,24,28,23,29,998,0,6,45,78,22,10,6,3,0,0,0,0,0,0,14,184,3,5,14,38,101,201,153,37,7,4,10,4,14,4,13,608,0,9,8,68,29,88,166,147,53,120,174,73,57,31,61,1084,0,14,23,18,39,62,79,57,Warringah
12301,0,0,0,3,0,0,23,3,0,0,0,0,0,0,0,29,0,0,0,0,3,10,3,0,0,0,0,0,0,3,4,23,0,0,0,5,9,6,15,8,6,0,6,10,3,0,0,68,0,0,3,3,7,16,37,19,3,3,5,3,0,3,4,106,0,0,6,38,15,12,21,0,0,0,0,0,0,0,0,92,0,10,9,22,5,12,7,0,0,0,5,0,0,0,0,70,0,0,3,0,8,64,50,29,4,0,5,0,5,0,4,172,0,0,0,15,8,3,3,0,0,0,0,0,0,0,0,29,0,35,67,26,25,24,11,5,0,3,8,0,0,0,9,213,0,0,5,22,10,6,0,0,0,0,0,0,0,0,0,43,0,0,3,4,3,6,17,4,0,0,5,4,0,0,0,46,4,0,5,16,14,38,58,29,7,12,9,4,3,0,9,208,0,0,4,5,7,10,12,6,Camden
12302,0,0,3,14,9,6,142,16,0,0,3,0,0,0,3,196,0,0,0,0,18,180,74,26,4,4,7,8,5,3,16,345,0,0,4,12,15,20,24,14,3,0,0,4,3,3,0,102,0,3,24,22,23,244,307,141,62,45,27,48,37,4,47,1034,0,0,36,214,59,27,34,11,0,0,0,0,0,0,15,396,0,10,31,59,37,173,183,45,26,14,16,37,12,10,16,669,0,0,0,12,109,696,754,325,70,73,66,51,51,25,79,2311,0,0,0,50,50,36,36,15,4,3,0,0,0,0,16,210,0,93,182,100,51,38,28,21,3,6,0,3,5,3,25,558,0,0,51,169,53,21,7,4,0,0,0,0,0,0,5,310,0,0,5,4,28,94,69,6,4,0,4,5,5,3,4,231,0,3,5,75,112,268,773,643,195,267,273,153,62,50,73,2952,0,4,3,5,41,93,150,72,Campbelltown (NSW)
12303,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,9,7,0,0,5,5,8,7,5,0,0,0,0,0,3,0,40,0,0,8,3,4,6,14,11,0,0,0,4,0,0,4,54,0,0,8,38,16,3,4,0,0,0,0,0,0,0,0,69,0,6,5,4,0,3,0,0,0,0,0,0,0,0,0,18,0,0,4,0,4,9,0,0,0,0,5,0,0,0,3,25,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,10,0,29,62,23,14,18,6,8,0,0,0,0,0,0,7,167,0,0,19,35,7,0,4,0,0,0,0,0,0,0,0,65,0,0,0,3,3,3,3,0,0,0,3,0,0,0,0,15,0,5,3,6,0,3,0,9,4,0,0,0,3,0,0,33,0,3,6,3,4,0,0,0,Wollondilly
12401,0,0,0,5,5,0,9,0,0,0,0,0,0,0,0,19,0,0,0,0,3,4,9,12,3,3,0,0,0,0,0,34,0,0,5,25,39,28,35,23,0,0,0,6,3,6,5,175,0,5,29,13,3,17,27,17,3,7,5,11,15,5,8,165,0,3,11,42,3,8,6,0,0,0,0,0,0,0,3,76,0,6,21,14,7,3,0,0,0,0,0,0,0,0,4,55,3,3,4,8,14,16,12,3,0,0,0,0,0,0,3,66,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,77,166,95,51,73,43,25,6,4,5,0,3,4,12,567,3,3,23,30,3,3,0,3,0,3,0,0,0,0,0,71,3,5,3,11,16,12,11,11,3,3,3,0,3,0,0,84,3,10,6,43,32,25,27,11,3,3,3,11,3,4,4,188,0,8,25,14,4,6,4,5,Blue Mountains
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue Mountains - South
12403,0,0,3,20,14,15,46,4,0,0,0,0,0,0,4,106,0,0,0,0,5,14,21,3,0,0,0,0,0,0,6,49,0,0,3,16,26,9,28,10,3,3,8,4,0,4,3,117,0,4,20,21,36,80,87,69,24,24,21,23,32,13,27,481,0,0,18,135,54,5,35,8,0,0,3,0,0,0,7,265,0,7,14,63,35,100,31,22,8,0,4,0,5,7,6,302,0,0,4,4,47,121,114,56,0,3,4,6,6,0,17,382,0,0,3,29,15,10,9,0,0,0,0,0,0,0,3,69,0,160,204,127,77,41,27,13,0,8,5,3,5,3,17,690,0,4,73,116,30,14,6,3,0,0,0,0,0,0,17,263,0,3,0,10,13,28,18,9,0,0,0,0,0,0,4,85,3,11,3,74,103,131,364,212,96,156,147,71,33,37,41,1482,0,3,0,12,14,27,37,12,Penrith
12404,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,10,0,3,3,6,4,0,10,5,3,0,0,0,3,0,0,37,0,0,4,4,3,16,31,19,0,7,11,3,3,0,23,124,0,3,3,15,13,3,5,0,0,0,0,0,0,0,0,42,0,3,7,5,3,0,0,0,0,0,0,0,0,0,3,21,0,0,4,4,9,11,15,6,3,0,0,0,3,3,13,71,0,5,4,34,19,5,3,8,0,0,0,3,0,0,3,84,0,21,52,22,10,9,4,5,3,0,0,0,3,0,8,137,0,7,23,31,17,0,0,0,0,0,0,0,0,0,5,83,4,0,0,5,4,0,4,0,0,0,0,0,3,0,0,20,0,3,3,17,12,16,6,12,3,9,4,7,3,0,7,102,0,0,0,3,0,0,3,3,Richmond - Windsor
12405,0,0,0,16,13,4,65,3,0,3,0,0,0,0,0,104,0,0,0,0,3,16,3,8,0,3,3,3,3,0,3,45,0,0,0,4,0,10,8,5,0,0,0,0,0,4,0,31,0,3,5,7,8,45,41,32,3,4,9,3,3,4,3,170,0,3,17,186,75,23,28,3,0,0,0,0,0,0,16,351,0,7,11,26,32,84,69,21,9,4,10,0,3,8,21,305,0,0,3,3,40,225,215,96,19,17,8,7,10,17,17,677,0,0,0,10,15,7,5,4,0,0,0,0,0,0,3,44,0,57,70,49,17,24,9,0,3,0,0,0,3,0,13,245,0,3,36,99,19,14,11,3,0,0,0,0,0,0,8,193,0,0,3,3,4,11,17,0,0,0,0,0,0,0,0,38,0,3,0,22,71,138,182,118,25,45,49,44,19,8,28,752,0,0,4,3,8,36,22,27,St Marys
12501,0,0,0,19,12,6,112,37,0,0,0,0,0,3,0,189,0,0,0,0,27,90,39,4,3,0,0,6,4,0,12,185,0,0,0,7,4,0,13,8,5,5,6,5,7,0,4,64,0,9,53,106,145,1320,1976,1787,403,646,556,518,346,168,377,8410,0,4,27,230,80,11,14,3,0,0,0,3,0,0,15,387,0,5,0,31,20,38,29,45,9,11,3,12,3,3,18,227,0,0,0,7,33,138,124,51,17,9,20,15,5,15,29,463,0,0,0,31,17,10,5,3,0,0,0,0,0,0,8,74,0,19,21,12,4,9,25,23,3,3,5,3,4,3,7,141,0,4,43,123,11,5,6,3,0,0,0,0,0,0,17,212,0,0,0,5,68,271,276,80,12,25,12,14,20,9,29,821,0,6,0,19,48,140,293,445,169,365,503,350,138,89,93,2658,0,0,3,3,29,63,164,115,Auburn
