yr,est_res_pop_ur_erp_30_jun_p_0_14_yrs_pr100,est_res_pop_ur_erp_30_jun_p_15_24_yrs_pr100,est_res_pop_ur_erp_30_jun_p_25_34_yrs_pr100,est_res_pop_ur_erp_30_jun_p_35_44_yrs_pr100,est_res_pop_ur_erp_30_jun_p_45_54_yrs_pr100,est_res_pop_ur_erp_30_jun_p_55_64_yrs_pr100,est_res_pop_ur_erp_30_jun_p_65_74_yrs_pr100,est_res_pop_ur_erp_30_jun_p_75_84_yrs_pr100,est_res_pop_ur_erp_30_jun_p_85_yrs_ov_pr100,est_res_pop_ur_erp_30_jun_m_0_4_yrs_num,est_res_pop_ur_erp_30_jun_m_5_9_yrs_num,est_res_pop_ur_erp_30_jun_m_10_14_yrs_num,est_res_pop_ur_erp_30_jun_m_15_19_yrs_num,est_res_pop_ur_erp_30_jun_m_20_24_yrs_num,est_res_pop_ur_erp_30_jun_m_25_29_yrs_num,est_res_pop_ur_erp_30_jun_m_30_34_yrs_num,est_res_pop_ur_erp_30_jun_m_35_39_yrs_num,est_res_pop_ur_erp_30_jun_m_40_44_yrs_num,est_res_pop_ur_erp_30_jun_m_45_49_yrs_num,est_res_pop_ur_erp_30_jun_m_50_54_yrs_num,est_res_pop_ur_erp_30_jun_m_55_59_yrs_num,est_res_pop_ur_erp_30_jun_m_60_64_yrs_num,est_res_pop_ur_erp_30_jun_m_65_69_yrs_num,est_res_pop_ur_erp_30_jun_m_70_74_yrs_num,est_res_pop_ur_erp_30_jun_m_75_79_yrs_num,est_res_pop_ur_erp_30_jun_m_80_84_yrs_num,est_res_pop_ur_erp_30_jun_m_85_yrs_ov_num,est_res_pop_ur_erp_30_jun_m_tot_num,est_res_pop_ur_erp_30_jun_f_0_4_yrs_num,est_res_pop_ur_erp_30_jun_f_5_9_yrs_num,est_res_pop_ur_erp_30_jun_f_10_14_yrs_num,est_res_pop_ur_erp_30_jun_f_15_19_yrs_num,est_res_pop_ur_erp_30_jun_f_20_24_yrs_num,est_res_pop_ur_erp_30_jun_f_25_29_yrs_num,est_res_pop_ur_erp_30_jun_f_30_34_yrs_num,est_res_pop_ur_erp_30_jun_f_35_39_yrs_num,est_res_pop_ur_erp_30_jun_f_40_44_yrs_num,est_res_pop_ur_erp_30_jun_f_45_49_yrs_num,est_res_pop_ur_erp_30_jun_f_50_54_yrs_num,est_res_pop_ur_erp_30_jun_f_55_59_yrs_num,est_res_pop_ur_erp_30_jun_f_60_64_yrs_num,est_res_pop_ur_erp_30_jun_f_65_69_yrs_num,est_res_pop_ur_erp_30_jun_f_70_74_yrs_num,est_res_pop_ur_erp_30_jun_f_75_79_yrs_num,est_res_pop_ur_erp_30_jun_f_80_84_yrs_num,est_res_pop_ur_erp_30_jun_f_85_yrs_ov_num,est_res_pop_ur_erp_30_jun_f_tot_num,est_res_pop_ur_erp_30_jun_p_0_4_yrs_num,est_res_pop_ur_erp_30_jun_p_5_9_yrs_num,est_res_pop_ur_erp_30_jun_p_10_14_yrs_num,est_res_pop_ur_erp_30_jun_p_15_19_yrs_num,est_res_pop_ur_erp_30_jun_p_20_24_yrs_num,est_res_pop_ur_erp_30_jun_p_25_29_yrs_num,est_res_pop_ur_erp_30_jun_p_30_34_yrs_num,est_res_pop_ur_erp_30_jun_p_35_39_yrs_num,est_res_pop_ur_erp_30_jun_p_40_44_yrs_num,est_res_pop_ur_erp_30_jun_p_45_49_yrs_num,est_res_pop_ur_erp_30_jun_p_50_54_yrs_num,est_res_pop_ur_erp_30_jun_p_55_59_yrs_num,est_res_pop_ur_erp_30_jun_p_60_64_yrs_num,est_res_pop_ur_erp_30_jun_p_65_69_yrs_num,est_res_pop_ur_erp_30_jun_p_70_74_yrs_num,est_res_pop_ur_erp_30_jun_p_75_79_yrs_num,est_res_pop_ur_erp_30_jun_p_80_84_yrs_num,est_res_pop_ur_erp_30_jun_p_85_yrs_ov_num,est_res_pop_ur_erp_30_jun_p_tot_num,est_res_pop_ur_erp_30_jun_p_wrking_age_pop_15_64_yrs_pr100,est_res_pop_ur_erp_30_jun_med_age_ur_erp_30_jun_m_yrs,est_res_pop_ur_erp_30_jun_med_age_ur_erp_30_jun_f_yrs,est_res_pop_ur_erp_30_jun_med_age_ur_erp_30_jun_p_yrs,births_dth_births_p_num,births_dth_tot_fert_rt_per_f_p_rt,births_dth_dth_p_num,births_dth_stnd_death_rt_per_1000_pop_p_rt,pop_density_pop_density_p_p_km2,regional_mig_internal_mig_arrivals_num,regional_mig_internal_mig_departures_num,regional_mig_internal_mig_net_mig_num,regional_mig_ovs_mig_arrivals_num,regional_mig_ovs_mig_departures_num,regional_mig_ovs_mig_net_mig_num,ab_torres_strait_islander_ppls_prop_tot_pop_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_oce_ar_excl_aus_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_n_west_eu_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_s_eastern_eu_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_n_africa_middle_east_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_sea_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_ne_asia_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_s_c_asia_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_americas_net_mig_pr100,ovs_brn_pop_prop_tot_pop_brn_sub_sar_afr_net_mig_pr100,ovs_brn_pop_prop_tot_pop_tot_brn_ovs_net_mig_pr100,rel_aff_buddhism_net_mig_pr100,rel_aff_christianity_net_mig_pr100,rel_aff_hinduism_net_mig_pr100,rel_aff_islam_net_mig_pr100,rel_aff_judaism_net_mig_pr100,rel_aff_oth_religions_net_mig_pr100,rel_aff_sec_bels_oth_sprt_blfs_no_rel_aff_net_mig_pr100,rel_aff_inadequately_described_ns_net_mig_pr100,aus_citizenship_aus_citizen_net_mig_pr100,aus_citizenship_no_aus_citizen_net_mig_pr100,aus_citizenship_aus_citizenship_ns_net_mig_pr100,spks_lang_oth_eng_home_prop_tot_pop_net_mig_pr100,sa3_code16,sa3_name16,ogc_fid
2016,17.7,9.3,8.9,12.7,13.9,14.0,13.8,6.7,3.0,1040.0,1399.0,1433.0,1161.0,833.0,897.0,921.0,1134.0,1444.0,1348.0,1363.0,1362.0,1397.0,1619.0,1312.0,861.0,537.0,494.0,20555.0,1001.0,1310.0,1340.0,1144.0,806.0,896.0,1059.0,1252.0,1589.0,1593.0,1631.0,1598.0,1609.0,1661.0,1302.0,855.0,615.0,767.0,22028.0,2041.0,2709.0,2773.0,2305.0,1639.0,1793.0,1980.0,2386.0,3033.0,2941.0,2994.0,2960.0,3006.0,3280.0,2614.0,1716.0,1152.0,1261.0,42583.0,58.8,45.1,46.8,45.9,326.0,1.7,339.0,4.9,462.3,,,,,,,1.2,5.1,12.2,1.1,0.2,1.1,0.6,0.5,1.6,1.6,24.1,1.2,50.6,0.3,0.1,0.2,0.4,37.4,9.8,84.0,9.1,6.9,5.9,31605,Noosa,2447
2017,17.5,9.6,8.7,12.2,14.1,14.0,13.9,7.0,3.0,1022.0,1410.0,1486.0,1311.0,844.0,884.0,983.0,1109.0,1422.0,1447.0,1420.0,1359.0,1415.0,1554.0,1449.0,912.0,558.0,527.0,21112.0,1004.0,1319.0,1440.0,1219.0,840.0,894.0,1070.0,1266.0,1564.0,1702.0,1607.0,1710.0,1641.0,1659.0,1409.0,960.0,624.0,777.0,22705.0,2026.0,2729.0,2926.0,2530.0,1684.0,1778.0,2053.0,2375.0,2986.0,3149.0,3027.0,3069.0,3056.0,3213.0,2858.0,1872.0,1182.0,1304.0,43806.0,58.7,45.3,47.0,46.2,359.0,1.7,379.0,4.7,475.6,4109.0,3161.0,948.0,719.0,421.0,298.0,,,,,,,,,,,,,,,,,,,,,,,,31605,Noosa,2448
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45059.0,,,,,,,,,489.2,4704.0,3735.0,969.0,713.0,459.0,254.0,,,,,,,,,,,,,,,,,,,,,,,,31605,Noosa,2449
2017,19.6,12.6,9.9,12.5,15.1,13.8,10.4,4.3,1.8,2216.0,2559.0,2607.0,2673.0,2166.0,1864.0,1784.0,2041.0,2340.0,2816.0,2606.0,2646.0,2348.0,2200.0,1688.0,940.0,560.0,538.0,36592.0,2084.0,2497.0,2528.0,2482.0,1977.0,1700.0,1993.0,2166.0,2692.0,3022.0,2703.0,2712.0,2516.0,2166.0,1637.0,997.0,657.0,764.0,37293.0,4300.0,5056.0,5135.0,5155.0,4143.0,3564.0,3777.0,4207.0,5032.0,5838.0,5309.0,5358.0,4864.0,4366.0,3325.0,1937.0,1217.0,1302.0,73880.0,63.9,40.9,42.4,41.7,757.0,1.9,399.0,4.6,53.2,3917.0,3776.0,141.0,397.0,182.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,40102,Adelaide Hills,2464
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74755.0,,,,,,,,,53.9,4738.0,4467.0,271.0,412.0,181.0,231.0,,,,,,,,,,,,,,,,,,,,,,,,40102,Adelaide Hills,2465
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.9,5.8,7.8,1.4,3.1,3.6,4.5,0.8,1.1,29.0,,,,,,,,,82.8,12.6,4.5,28.4,40403,West Torrens,2466
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40403,West Torrens,2467
2013,14.7,14.2,17.3,13.8,12.6,9.8,8.0,6.3,3.3,1666.0,1493.0,1372.0,1650.0,2691.0,2894.0,2557.0,2148.0,2159.0,2030.0,1924.0,1547.0,1353.0,1234.0,977.0,934.0,726.0,744.0,30099.0,1661.0,1400.0,1388.0,1733.0,2623.0,2807.0,2368.0,2072.0,2080.0,1865.0,1922.0,1640.0,1460.0,1438.0,1235.0,1115.0,1070.0,1308.0,31185.0,3327.0,2893.0,2760.0,3383.0,5314.0,5701.0,4925.0,4220.0,4239.0,3895.0,3846.0,3187.0,2813.0,2672.0,2212.0,2049.0,1796.0,2052.0,61284.0,67.8,36.6,38.9,37.7,757.0,1.6,494.0,5.4,1596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40403,West Torrens,2468
2014,14.6,14.2,17.5,13.7,12.5,10.1,7.9,6.2,3.4,1679.0,1553.0,1335.0,1725.0,2637.0,2892.0,2644.0,2191.0,2080.0,2016.0,1939.0,1637.0,1382.0,1238.0,997.0,905.0,724.0,779.0,30353.0,1676.0,1453.0,1342.0,1768.0,2648.0,2818.0,2450.0,2065.0,2107.0,1840.0,1929.0,1696.0,1515.0,1404.0,1258.0,1136.0,1038.0,1331.0,31474.0,3355.0,3006.0,2677.0,3493.0,5285.0,5710.0,5094.0,4256.0,4187.0,3856.0,3868.0,3333.0,2897.0,2642.0,2255.0,2041.0,1762.0,2110.0,61827.0,67.9,36.6,38.8,37.6,765.0,1.6,503.0,5.2,1610.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40403,West Torrens,2469
2015,14.6,14.1,17.7,13.4,12.4,10.3,8.0,6.1,3.4,1713.0,1575.0,1329.0,1728.0,2630.0,2904.0,2723.0,2218.0,2009.0,2044.0,1937.0,1693.0,1393.0,1296.0,992.0,900.0,759.0,763.0,30606.0,1684.0,1490.0,1331.0,1768.0,2649.0,2858.0,2542.0,2070.0,2076.0,1880.0,1890.0,1754.0,1550.0,1409.0,1263.0,1136.0,1015.0,1342.0,31707.0,3397.0,3065.0,2660.0,3496.0,5279.0,5762.0,5265.0,4288.0,4085.0,3924.0,3827.0,3447.0,2943.0,2705.0,2255.0,2036.0,1774.0,2105.0,62313.0,67.9,36.5,38.6,37.5,732.0,1.6,544.0,5.0,1622.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40403,West Torrens,2470
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.3,7.4,2.7,2.3,8.5,12.4,3.2,1.9,1.1,40.7,,,,,,,,,60.5,28.5,10.9,31.6,40101,Adelaide City,2450
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40101,Adelaide City,2451
2016,14.7,14.0,17.7,13.2,12.5,10.4,8.0,6.1,3.5,1793.0,1566.0,1341.0,1718.0,2649.0,2850.0,2729.0,2255.0,1952.0,2069.0,1923.0,1743.0,1406.0,1324.0,1023.0,869.0,784.0,794.0,30788.0,1677.0,1527.0,1320.0,1768.0,2669.0,2892.0,2607.0,2088.0,1976.0,1956.0,1857.0,1788.0,1578.0,1407.0,1249.0,1179.0,976.0,1387.0,31901.0,3470.0,3093.0,2661.0,3486.0,5318.0,5742.0,5336.0,4343.0,3928.0,4025.0,3780.0,3531.0,2984.0,2731.0,2272.0,2048.0,1760.0,2181.0,62689.0,67.8,36.5,38.5,37.5,734.0,1.5,497.0,5.0,1632.6,,,,,,,1.0,0.9,5.1,6.5,1.5,3.5,4.3,6.5,1.0,1.1,30.3,2.0,50.0,3.3,2.7,0.1,2.2,31.7,8.2,80.6,14.2,5.2,30.0,40403,West Torrens,2471
2017,14.7,13.7,17.6,13.2,12.5,10.6,8.2,6.0,3.5,1749.0,1587.0,1372.0,1623.0,2607.0,2848.0,2792.0,2300.0,1925.0,2078.0,1916.0,1801.0,1421.0,1320.0,1107.0,883.0,795.0,788.0,30912.0,1643.0,1483.0,1391.0,1679.0,2682.0,2810.0,2618.0,2123.0,1945.0,2028.0,1851.0,1807.0,1630.0,1422.0,1324.0,1164.0,959.0,1394.0,31953.0,3392.0,3070.0,2763.0,3302.0,5289.0,5658.0,5410.0,4423.0,3870.0,4106.0,3767.0,3608.0,3051.0,2742.0,2431.0,2047.0,1754.0,2182.0,62893.0,67.6,36.8,38.9,37.8,715.0,1.5,589.0,5.2,1637.9,4574.0,5589.0,-1015.0,1886.0,852.0,1034.0,,,,,,,,,,,,,,,,,,,,,,,,40403,West Torrens,2472
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63396.0,,,,,,,,,1651.0,5050.0,5801.0,-751.0,1941.0,834.0,1107.0,,,,,,,,,,,,,,,,,,,,,,,,40403,West Torrens,2473
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,3.6,14.8,0.8,0.2,1.5,0.3,0.6,0.6,1.8,24.2,,,,,,,,,83.4,9.6,7.0,4.5,50201,Mandurah,2474
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50201,Mandurah,2475
2013,18.7,12.2,11.5,12.2,12.9,12.6,11.5,6.4,2.0,3083.0,3017.0,2890.0,3101.0,2808.0,2752.0,2556.0,2558.0,3077.0,2956.0,2919.0,2851.0,2889.0,3004.0,2433.0,1747.0,1138.0,740.0,46519.0,2954.0,2899.0,2838.0,2863.0,2763.0,2794.0,2725.0,2726.0,3168.0,3130.0,3222.0,3102.0,3084.0,3090.0,2365.0,1885.0,1282.0,1135.0,48025.0,6037.0,5916.0,5728.0,5964.0,5571.0,5546.0,5281.0,5284.0,6245.0,6086.0,6141.0,5953.0,5973.0,6094.0,4798.0,3632.0,2420.0,1875.0,94544.0,61.4,40.8,42.3,41.6,1100.0,2.1,730.0,5.7,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50201,Mandurah,2476
2014,18.7,12.0,11.6,12.0,13.0,12.5,11.7,6.6,2.1,3110.0,3139.0,2907.0,3066.0,2842.0,2793.0,2684.0,2566.0,3095.0,2974.0,3058.0,2871.0,2903.0,3110.0,2533.0,1839.0,1190.0,790.0,47470.0,2979.0,3013.0,2889.0,2893.0,2807.0,2880.0,2805.0,2789.0,3140.0,3151.0,3333.0,3191.0,3104.0,3189.0,2495.0,1998.0,1303.0,1203.0,49162.0,6089.0,6152.0,5796.0,5959.0,5649.0,5673.0,5489.0,5355.0,6235.0,6125.0,6391.0,6062.0,6007.0,6299.0,5028.0,3837.0,2493.0,1993.0,96632.0,61.0,41.1,42.5,41.8,1215.0,2.1,811.0,5.7,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50201,Mandurah,2477
2013,6.2,28.1,23.4,11.1,9.6,9.6,7.0,3.1,1.8,308.0,187.0,165.0,726.0,2318.0,1672.0,1121.0,787.0,683.0,572.0,589.0,542.0,563.0,510.0,301.0,186.0,122.0,131.0,11483.0,357.0,191.0,173.0,815.0,2367.0,1487.0,908.0,537.0,455.0,481.0,488.0,495.0,535.0,460.0,277.0,214.0,161.0,259.0,10660.0,665.0,378.0,338.0,1541.0,4685.0,3159.0,2029.0,1324.0,1138.0,1053.0,1077.0,1037.0,1098.0,970.0,578.0,400.0,283.0,390.0,22143.0,81.9,31.5,29.8,30.6,134.0,0.9,101.0,4.9,1421.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40101,Adelaide City,2452
2014,6.2,28.2,23.4,11.0,9.6,9.4,7.3,3.2,1.7,302.0,203.0,165.0,760.0,2359.0,1677.0,1160.0,781.0,679.0,567.0,638.0,561.0,524.0,550.0,314.0,208.0,117.0,141.0,11706.0,354.0,200.0,176.0,857.0,2412.0,1519.0,937.0,556.0,467.0,474.0,485.0,515.0,526.0,497.0,298.0,226.0,165.0,254.0,10918.0,656.0,403.0,341.0,1617.0,4771.0,3196.0,2097.0,1337.0,1146.0,1041.0,1123.0,1076.0,1050.0,1047.0,612.0,434.0,282.0,395.0,22624.0,81.6,31.5,29.8,30.7,139.0,0.9,131.0,5.3,1452.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40101,Adelaide City,2453
2015,18.6,11.8,11.5,11.8,12.9,12.5,12.0,6.8,2.2,3126.0,3221.0,2933.0,3062.0,2821.0,2777.0,2732.0,2548.0,3071.0,3048.0,3114.0,2952.0,2922.0,3212.0,2618.0,1956.0,1236.0,884.0,48233.0,2960.0,3151.0,2858.0,2949.0,2801.0,2916.0,2868.0,2813.0,3120.0,3211.0,3350.0,3272.0,3128.0,3294.0,2631.0,2068.0,1404.0,1264.0,50058.0,6086.0,6372.0,5791.0,6011.0,5622.0,5693.0,5600.0,5361.0,6191.0,6259.0,6464.0,6224.0,6050.0,6506.0,5249.0,4024.0,2640.0,2148.0,98291.0,60.5,41.5,42.9,42.2,1141.0,2.0,803.0,5.7,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50201,Mandurah,2478
2016,18.4,11.6,11.3,11.5,12.8,12.6,12.2,7.1,2.4,3080.0,3271.0,3024.0,3014.0,2826.0,2683.0,2781.0,2568.0,3010.0,3067.0,3162.0,2961.0,2986.0,3293.0,2729.0,2135.0,1289.0,1009.0,48888.0,2936.0,3199.0,2875.0,2974.0,2748.0,2863.0,2934.0,2769.0,3120.0,3271.0,3299.0,3297.0,3292.0,3403.0,2749.0,2189.0,1495.0,1362.0,50775.0,6016.0,6470.0,5899.0,5988.0,5574.0,5546.0,5715.0,5337.0,6130.0,6338.0,6461.0,6258.0,6278.0,6696.0,5478.0,4324.0,2784.0,2371.0,99663.0,59.8,42.1,43.5,42.8,1157.0,2.1,823.0,5.6,96.5,,,,,,,2.2,3.9,14.6,0.8,0.3,2.0,0.4,0.9,0.7,2.2,25.9,1.1,54.7,0.4,0.3,0.1,0.5,33.5,9.4,82.6,10.3,7.2,6.1,50201,Mandurah,2479
2017,18.5,11.5,11.1,11.2,12.7,12.6,12.4,7.4,2.5,3010.0,3328.0,3141.0,3018.0,2884.0,2613.0,2792.0,2652.0,2872.0,3072.0,3151.0,3042.0,2939.0,3222.0,2952.0,2232.0,1334.0,1077.0,49331.0,2954.0,3179.0,2985.0,3043.0,2671.0,2811.0,2952.0,2788.0,3002.0,3330.0,3267.0,3360.0,3331.0,3331.0,2998.0,2273.0,1564.0,1421.0,51260.0,5964.0,6507.0,6126.0,6061.0,5555.0,5424.0,5744.0,5440.0,5874.0,6402.0,6418.0,6402.0,6270.0,6553.0,5950.0,4505.0,2898.0,2498.0,100571.0,59.2,42.3,43.8,43.0,1185.0,2.0,868.0,5.6,97.4,6299.0,5977.0,322.0,954.0,696.0,258.0,,,,,,,,,,,,,,,,,,,,,,,,50201,Mandurah,2480
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102031.0,,,,,,,,,98.8,7045.0,6169.0,876.0,880.0,607.0,273.0,,,,,,,,,,,,,,,,,,,,,,,,50201,Mandurah,2481
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,3.7,10.4,3.0,1.1,5.2,0.8,2.3,0.7,2.9,30.1,,,,,,,,,83.1,10.4,6.5,16.0,50403,Swan,2482
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50403,Swan,2483
2015,6.0,28.4,23.5,10.7,9.5,9.3,7.6,3.2,1.7,293.0,210.0,170.0,794.0,2397.0,1693.0,1206.0,771.0,656.0,588.0,638.0,572.0,523.0,567.0,348.0,219.0,122.0,139.0,11906.0,335.0,201.0,178.0,898.0,2473.0,1552.0,971.0,567.0,480.0,450.0,523.0,519.0,523.0,528.0,319.0,250.0,159.0,253.0,11179.0,628.0,411.0,348.0,1692.0,4870.0,3245.0,2177.0,1338.0,1136.0,1038.0,1161.0,1091.0,1046.0,1095.0,667.0,469.0,281.0,392.0,23085.0,81.4,31.5,29.8,30.7,145.0,0.8,119.0,5.4,1482.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40101,Adelaide City,2454
2016,5.8,28.5,23.5,10.5,9.6,9.2,7.9,3.2,1.7,281.0,225.0,166.0,829.0,2425.0,1693.0,1241.0,775.0,643.0,611.0,648.0,586.0,545.0,577.0,367.0,233.0,120.0,144.0,12109.0,303.0,211.0,188.0,926.0,2533.0,1573.0,1017.0,610.0,451.0,458.0,547.0,504.0,526.0,562.0,366.0,265.0,147.0,256.0,11443.0,584.0,436.0,354.0,1755.0,4958.0,3266.0,2258.0,1385.0,1094.0,1069.0,1195.0,1090.0,1071.0,1139.0,733.0,498.0,267.0,400.0,23552.0,81.3,31.6,29.9,30.8,142.0,0.8,133.0,5.6,1512.4,,,,,,,1.2,1.1,6.4,2.8,2.2,7.4,17.5,3.2,2.5,1.1,44.2,4.1,30.9,2.0,2.7,0.1,0.6,44.9,14.6,56.6,32.0,11.4,36.3,40101,Adelaide City,2455
2013,21.8,14.8,15.6,14.9,14.0,9.5,5.7,2.7,0.9,4650.0,4510.0,4402.0,4529.0,4451.0,4917.0,4459.0,4094.0,4569.0,4321.0,3968.0,3199.0,2551.0,2044.0,1387.0,886.0,572.0,404.0,59913.0,4285.0,4229.0,4033.0,4136.0,4611.0,4729.0,4554.0,4368.0,4824.0,4412.0,4072.0,3124.0,2534.0,2006.0,1377.0,1000.0,723.0,641.0,59658.0,8935.0,8739.0,8435.0,8665.0,9062.0,9646.0,9013.0,8462.0,9393.0,8733.0,8040.0,6323.0,5085.0,4050.0,2764.0,1886.0,1295.0,1045.0,119571.0,68.9,32.6,34.2,33.4,1758.0,2.0,527.0,5.8,115.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50403,Swan,2484
2014,21.8,14.7,15.9,14.6,13.9,9.7,5.8,2.7,0.9,4873.0,4655.0,4501.0,4584.0,4583.0,5022.0,4835.0,4240.0,4550.0,4404.0,4144.0,3305.0,2695.0,2132.0,1462.0,975.0,600.0,428.0,61988.0,4521.0,4378.0,4075.0,4261.0,4733.0,5078.0,4806.0,4489.0,4842.0,4524.0,4209.0,3345.0,2660.0,2108.0,1460.0,1069.0,712.0,699.0,61969.0,9394.0,9033.0,8576.0,8845.0,9316.0,10100.0,9641.0,8729.0,9392.0,8928.0,8353.0,6650.0,5355.0,4240.0,2922.0,2044.0,1312.0,1127.0,123957.0,68.8,32.7,34.0,33.4,1952.0,2.0,500.0,5.9,120.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50403,Swan,2485
2015,21.8,14.4,16.3,14.4,13.8,9.8,5.9,2.7,0.9,5079.0,4783.0,4643.0,4619.0,4704.0,5146.0,5194.0,4406.0,4574.0,4475.0,4237.0,3467.0,2830.0,2206.0,1531.0,1050.0,624.0,456.0,64024.0,4756.0,4559.0,4109.0,4237.0,4831.0,5393.0,5095.0,4607.0,4867.0,4652.0,4271.0,3512.0,2798.0,2252.0,1536.0,1116.0,726.0,754.0,64071.0,9835.0,9342.0,8752.0,8856.0,9535.0,10539.0,10289.0,9013.0,9441.0,9127.0,8508.0,6979.0,5628.0,4458.0,3067.0,2166.0,1350.0,1210.0,128095.0,68.6,32.8,34.1,33.4,1936.0,2.0,544.0,5.7,124.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50403,Swan,2486
2016,22.0,14.1,16.4,14.4,13.6,10.0,6.0,2.7,0.9,5313.0,4984.0,4767.0,4694.0,4851.0,5168.0,5505.0,4719.0,4626.0,4625.0,4285.0,3676.0,2895.0,2332.0,1601.0,1071.0,670.0,462.0,66244.0,5016.0,4743.0,4309.0,4276.0,4861.0,5612.0,5411.0,4798.0,4954.0,4750.0,4345.0,3761.0,2912.0,2365.0,1661.0,1156.0,730.0,765.0,66425.0,10329.0,9727.0,9076.0,8970.0,9712.0,10780.0,10916.0,9517.0,9580.0,9375.0,8630.0,7437.0,5807.0,4697.0,3262.0,2227.0,1400.0,1227.0,132669.0,68.4,33.0,34.0,33.5,2150.0,2.0,535.0,5.5,128.5,,,,,,,2.7,4.2,9.1,2.4,1.4,6.2,1.0,4.3,0.7,3.7,33.0,2.8,49.8,2.2,3.1,0.1,1.4,30.9,9.7,80.0,12.7,7.2,20.9,50403,Swan,2487
2017,5.6,29.0,23.0,10.5,9.4,9.4,8.0,3.4,1.6,276.0,223.0,149.0,866.0,2458.0,1686.0,1231.0,832.0,597.0,650.0,625.0,631.0,567.0,556.0,414.0,243.0,145.0,140.0,12289.0,286.0,228.0,203.0,1060.0,2638.0,1598.0,1049.0,643.0,470.0,434.0,569.0,542.0,529.0,545.0,418.0,270.0,164.0,258.0,11904.0,562.0,451.0,352.0,1926.0,5096.0,3284.0,2280.0,1475.0,1067.0,1084.0,1194.0,1173.0,1096.0,1101.0,832.0,513.0,309.0,398.0,24248.0,81.3,31.9,29.8,30.8,128.0,0.8,133.0,5.5,1557.0,2548.0,2720.0,-172.0,2313.0,1463.0,850.0,,,,,,,,,,,,,,,,,,,,,,,,40101,Adelaide City,2456
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24794.0,,,,,,,,,1592.1,2585.0,2803.0,-218.0,2177.0,1430.0,747.0,,,,,,,,,,,,,,,,,,,,,,,,40101,Adelaide City,2457
