SA3_MAIN11,Sme_Usl_ad_5_yr_ago_as_2011_M,Sme_Usl_ad_5_yr_ago_as_2011_F,Sme_Usl_ad_5_yr_ago_as_2011_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P,SA3_NAME11
40203,14763,15519,30282,1192,1262,2454,258,221,479,236,204,440,174,170,344,6067,6360,12427,63,54,117,24,26,50,112,85,197,31,29,60,0,0,0,6965,7149,14114,3096,2709,5805,175,132,307,11428,11252,22680,2287,1640,3927,28478,28411,56889,Port Adelaide - East
40204,35215,35671,70886,2507,2564,5071,446,355,801,450,375,825,378,284,662,12748,13485,26233,197,163,360,48,53,101,157,153,310,61,52,113,0,0,0,14485,14920,29405,2946,3105,6051,309,290,599,20247,20879,41126,3374,3151,6525,58836,59701,118537,Salisbury
40205,28290,29287,57577,1424,1478,2902,221,222,443,233,214,447,209,219,428,8579,9384,17963,91,98,189,35,38,73,92,77,169,50,47,97,0,0,0,9510,10299,19809,1440,1478,2918,104,149,253,12478,13404,25882,1413,1364,2777,42181,44055,86236,Tea Tree Gully
40302,22601,24528,47129,1407,1621,3028,274,280,554,315,299,614,202,246,448,8627,9341,17968,119,101,220,32,36,68,134,113,247,55,47,102,0,0,0,9758,10463,20221,2575,2745,5320,163,143,306,13903,14972,28875,1720,1784,3504,38224,41284,79508,Marion
40303,17813,19077,36890,1051,1177,2228,241,253,494,253,288,541,160,199,359,5564,6115,11679,95,89,184,36,34,70,109,125,234,50,27,77,0,0,0,6508,7130,13638,1650,1754,3404,56,101,157,9265,10162,19427,951,914,1865,28029,30153,58182,Mitcham
40304,44987,46065,91052,3749,4156,7905,530,538,1068,406,484,890,504,588,1092,16629,18104,34733,256,264,520,86,83,169,221,246,467,64,56,120,3,0,3,18699,20363,39062,2627,2797,5424,347,291,638,25422,27607,53029,3181,3017,6198,73590,76689,150279,Onkaparinga
40401,29109,31011,60120,1890,1987,3877,355,366,721,413,416,829,225,218,443,9361,10076,19437,109,113,222,43,33,76,100,103,203,64,58,122,0,0,0,10670,11383,22053,2844,2719,5563,164,144,308,15568,16233,31801,2500,2226,4726,47177,49470,96647,Charles Sturt
40402,15098,15739,30837,1700,1828,3528,209,207,416,231,204,435,197,166,363,5139,5316,10455,91,79,170,27,31,58,72,78,150,24,18,42,0,0,0,5990,6099,12089,1716,1690,3406,156,115,271,9562,9732,19294,1710,1559,3269,26370,27030,53400,Port Adelaide - West
40103,11406,12761,24167,761,925,1686,210,251,461,165,195,360,106,117,223,3960,4510,8470,63,76,139,25,23,48,51,53,104,20,27,47,0,0,0,4600,5252,9852,1431,1602,3033,46,64,110,6838,7843,14681,820,830,1650,19064,21434,40498,Burnside
40403,14949,15941,30890,1093,1114,2207,206,204,410,258,243,501,133,150,283,5572,6054,11626,76,65,141,28,24,52,73,102,175,31,30,61,0,0,0,6377,6872,13249,2688,2607,5295,161,213,374,10319,10806,21125,1408,1288,2696,26676,28035,54711,West Torrens
40501,9598,9503,19101,1247,1190,2437,136,143,279,136,137,273,117,100,217,3307,3537,6844,57,71,128,9,10,19,64,71,135,11,12,23,0,0,0,3837,4081,7918,170,202,372,54,39,93,5308,5512,10820,607,545,1152,15513,15560,31073,Barossa
40502,6358,6154,12512,1199,1217,2416,74,78,152,68,70,138,100,89,189,1851,1959,3810,56,54,110,13,11,24,53,63,116,3,4,7,0,0,0,2218,2328,4546,105,113,218,41,32,73,3563,3690,7253,506,450,956,10427,10294,20721,Lower North
40503,8384,8260,16644,1593,1800,3393,86,63,149,62,56,118,70,70,140,1618,1794,3412,58,57,115,15,18,33,81,78,159,12,6,18,0,0,0,2002,2142,4144,111,124,235,55,47,102,3761,4113,7874,627,541,1168,12772,12914,25686,Mid North
40504,6937,6847,13784,1274,1298,2572,64,66,130,53,60,113,75,73,148,2242,2364,4606,44,58,102,9,9,18,89,93,182,4,0,4,0,0,0,2580,2723,5303,62,75,137,39,31,70,3955,4127,8082,457,435,892,11349,11409,22758,Yorke Peninsula
40601,15936,15354,31290,4370,4501,8871,168,163,331,176,164,340,232,207,439,3025,3256,6281,227,213,440,36,32,68,152,152,304,3,3,6,0,0,0,4019,4190,8209,403,465,868,130,125,255,8922,9281,18203,1745,1401,3146,26603,26036,52639,Eyre Peninsula and South West
50603,20877,22236,43113,1896,1950,3846,387,316,703,348,275,623,220,234,454,100,88,188,7716,7807,15523,44,28,72,63,57,120,33,25,58,13,17,30,8924,8847,17771,6902,6603,13505,226,261,487,17948,17661,35609,2768,2390,5158,41593,42287,83880,Canning
50607,8253,9220,17473,1050,1089,2139,266,257,523,218,219,437,179,177,356,83,72,155,4656,4767,9423,19,36,55,33,22,55,24,32,56,3,0,3,5481,5582,11063,2579,2466,5045,93,70,163,9203,9207,18410,1469,1387,2856,18925,19814,38739,South Perth
50701,20688,21181,41869,1765,1884,3649,374,373,747,319,297,616,289,268,557,131,113,244,10426,11093,21519,59,70,129,68,75,143,35,33,68,0,0,0,11701,12322,24023,3501,3259,6760,149,145,294,17116,17610,34726,2281,1847,4128,40085,40638,80723,Cockburn
50702,7943,8507,16450,797,862,1659,219,216,435,201,217,418,151,153,304,61,44,105,3444,3794,7238,40,25,65,45,47,92,26,30,56,3,3,6,4190,4529,8719,1291,1295,2586,71,61,132,6349,6747,13096,1185,1075,2260,15477,16329,31806,Fremantle
50703,6065,5932,11997,600,640,1240,100,119,219,89,101,190,94,101,195,52,40,92,3700,3970,7670,25,25,50,30,33,63,8,5,13,0,4,4,4098,4398,8496,878,917,1795,86,80,166,5662,6035,11697,1854,1082,2936,13581,13049,26630,Kwinana
50704,26257,28907,55164,2063,2247,4310,388,372,760,379,403,782,243,275,518,137,114,251,9003,10089,19092,51,50,101,78,69,147,46,58,104,5,12,17,10330,11442,21772,3861,3961,7822,96,111,207,16350,17761,34111,2157,1900,4057,44764,48568,93332,Melville
50705,21893,22359,44252,2947,3268,6215,840,762,1602,658,616,1274,698,649,1347,249,249,498,12006,12822,24828,134,120,254,207,190,397,112,90,202,5,3,8,14909,15501,30410,4173,4151,8324,245,188,433,22274,23108,45382,3433,2718,6151,47600,48185,95785,Rockingham
50801,3730,3645,7375,1134,1170,2304,86,70,156,64,50,114,90,75,165,42,45,87,1246,1244,2490,30,31,61,28,16,44,3,4,7,0,3,3,1589,1538,3127,223,249,472,42,31,73,2988,2988,5976,616,489,1105,7334,7122,14456,Esperance
50802,2163,1949,4112,529,510,1039,53,46,99,49,49,98,63,53,116,27,33,60,862,810,1672,16,13,29,27,19,46,4,3,7,3,3,6,1104,1029,2133,149,168,317,27,15,42,1809,1722,3531,509,426,935,4481,4097,8578,Gascoyne
50803,7556,6694,14250,1840,1815,3655,493,357,850,557,412,969,429,372,801,272,234,506,4090,3582,7672,208,172,380,83,74,157,17,13,30,0,3,3,6149,5219,11368,1914,1693,3607,124,93,217,10027,8820,18847,3164,2051,5215,20747,17565,38312,Goldfields
50804,7089,6689,13778,1851,1834,3685,291,282,573,384,381,765,436,424,860,159,125,284,2369,2576,4945,60,78,138,239,211,450,15,22,37,8,5,13,3961,4104,8065,661,696,1357,91,83,174,6564,6717,13281,3306,1405,4711,16959,14811,31770,Kimberley
50805,12735,12191,24926,2363,2552,4915,229,171,400,210,171,381,277,220,497,122,95,217,6150,6028,12178,64,39,103,108,98,206,13,14,27,7,3,10,7180,6839,14019,1008,908,1916,164,121,285,10715,10420,21135,2303,1576,3879,25753,24187,49940,Mid West
50806,7520,5219,12739,2563,2273,4836,1275,673,1948,1007,607,1614,1561,971,2532,475,248,723,8614,5371,13985,177,119,296,286,164,450,36,39,75,6,7,13,13437,8199,21636,2860,1576,4436,191,96,287,19051,12144,31195,7962,3511,11473,34533,20874,55407,Pilbara
50901,14305,14437,28742,2683,2772,5455,127,114,241,89,121,210,117,129,246,68,70,138,5604,6151,11755,49,47,96,34,42,76,4,11,15,0,0,0,6092,6685,12777,761,907,1668,105,104,209,9641,10468,20109,1765,1101,2866,25711,26006,51717,Albany
50902,14609,13654,28263,2493,2517,5010,108,101,209,107,84,191,110,107,217,76,65,141,5122,5263,10385,27,32,59,47,49,96,3,7,10,3,3,6,5603,5711,11314,754,688,1442,108,101,209,8958,9017,17975,2075,1561,3636,25642,24232,49874,Wheat Belt - North
50903,5732,5284,11016,1097,1082,2179,63,50,113,62,33,95,67,66,133,24,22,46,1889,1797,3686,12,12,24,24,21,45,5,0,5,0,0,0,2146,2001,4147,289,273,562,42,31,73,3574,3387,6961,803,444,1247,10109,9115,19224,Wheat Belt - South
59797,154,9,163,0,0,0,6,3,9,12,0,12,8,8,16,4,3,7,80,3,83,0,0,0,3,0,3,3,0,3,0,0,0,116,17,133,38,3,41,3,0,3,157,20,177,71,4,75,382,33,415,Migratory - Offshore - Shipping (WA)
59999,478,242,720,141,64,205,245,187,432,187,152,339,305,258,563,83,61,144,1025,877,1902,39,33,72,29,24,53,15,16,31,0,3,3,1928,1611,3539,622,481,1103,34,31,65,2725,2187,4912,953,451,1404,4156,2880,7036,Special Purpose Codes SA3 (WA)
60101,4304,4358,8662,508,622,1130,44,40,84,63,50,113,93,117,210,18,20,38,32,39,71,1479,1684,3163,11,6,17,3,11,14,0,0,0,1743,1967,3710,43,44,87,18,27,45,2312,2660,4972,470,527,997,7086,7545,14631,Brighton
60102,13648,14636,28284,1218,1380,2598,236,252,488,305,292,597,305,342,647,74,65,139,140,156,296,4619,5053,9672,29,35,64,22,37,59,0,0,0,5730,6232,11962,419,446,865,70,59,129,7437,8117,15554,1480,1096,2576,22565,23849,46414,Hobart - North East
60103,13819,14920,28739,1097,1264,2361,222,210,432,205,232,437,306,309,615,76,74,150,104,114,218,5305,5780,11085,30,38,68,19,26,45,0,0,0,6267,6783,13050,491,576,1067,91,87,178,7946,8710,16656,1222,1226,2448,22987,24856,47843,Hobart - North West
60104,8051,8789,16840,981,1099,2080,222,241,463,178,232,410,238,265,503,88,87,175,130,138,268,2929,3137,6066,33,44,77,47,54,101,0,0,0,3865,4198,8063,441,491,932,36,37,73,5323,5825,11148,482,480,962,13856,15094,28950,Hobart - South and West
60105,11349,12305,23654,1134,1170,2304,498,530,1028,503,576,1079,363,388,751,117,111,228,189,197,386,5193,5412,10605,37,52,89,50,72,122,0,0,0,6950,7338,14288,1702,1797,3499,76,73,149,9862,10378,20240,1382,1130,2512,22593,23813,46406,Hobart Inner
60106,4139,4090,8229,591,664,1255,83,96,179,101,103,204,149,146,295,19,21,40,53,56,109,1246,1340,2586,18,22,40,18,15,33,0,0,0,1687,1799,3486,73,94,167,22,26,48,2373,2583,4956,337,325,662,6849,6998,13847,Sorell - Dodges Ferry
60201,20022,21596,41618,1743,2004,3747,420,458,878,567,582,1149,614,688,1302,143,124,267,244,272,516,8471,9525,17996,59,50,109,44,40,84,0,0,0,10562,11739,22301,1301,1316,2617,178,197,375,13784,15256,29040,1671,1672,3343,35477,38524,74001,Launceston
60202,6534,6621,13155,854,917,1771,156,210,366,151,181,332,239,260,499,77,89,166,160,191,351,1333,1516,2849,27,22,49,5,10,15,0,0,0,2148,2479,4627,103,95,198,33,28,61,3138,3519,6657,479,425,904,10151,10565,20716,Meander Valley - West Tamar
50601,14067,14096,28163,1412,1599,3011,201,198,399,210,176,386,196,184,380,93,77,170,8384,8841,17225,28,29,57,44,48,92,10,6,16,3,3,6,9169,9562,18731,1582,1660,3242,165,145,310,12328,12966,25294,2073,1819,3892,28468,28881,57349,Armadale
60203,11008,10531,21539,1910,2128,4038,294,281,575,276,267,543,384,405,789,101,104,205,202,205,407,1999,2176,4175,36,29,65,17,13,30,0,0,0,3309,3480,6789,135,167,302,62,49,111,5416,5824,11240,833,730,1563,17257,17085,34342,North East
60301,3585,3232,6817,397,375,772,52,66,118,58,69,127,98,112,210,19,23,42,64,53,117,760,760,1520,13,11,24,6,4,10,0,0,0,1070,1098,2168,44,52,96,11,20,31,1522,1545,3067,420,299,719,5527,5076,10603,Central Highlands (Tas.)
60302,5021,4781,9802,903,913,1816,270,277,547,151,162,313,246,269,515,93,85,178,210,212,422,919,950,1869,29,24,53,19,26,45,0,0,0,1937,2005,3942,170,169,339,33,31,64,3043,3118,6161,467,423,890,8531,8322,16853,Huon - Bruny Island
60303,2019,1890,3909,325,340,665,67,64,131,63,51,114,71,59,130,16,16,32,33,46,79,364,352,716,10,9,19,6,3,9,0,0,0,630,600,1230,38,40,78,9,7,16,1002,987,1989,152,164,316,3173,3041,6214,South East Coast
60401,13144,13936,27080,1726,1928,3654,256,282,538,277,323,600,442,475,917,56,82,138,203,216,419,3955,4555,8510,48,53,101,14,17,31,0,0,0,5251,6003,11254,257,276,533,83,99,182,7317,8306,15623,1181,1142,2323,21642,23384,45026,Burnie - Ulverstone
60402,11776,12162,23938,1757,1947,3704,284,298,582,267,288,555,421,461,882,112,99,211,230,252,482,3532,4015,7547,59,64,123,11,26,37,0,0,0,4916,5503,10419,207,253,460,87,64,151,6967,7767,14734,946,861,1807,19689,20790,40479,Devonport
60403,5232,4797,10029,1020,1078,2098,129,116,245,165,163,328,171,178,349,44,48,92,128,123,251,967,982,1949,21,15,36,3,4,7,0,0,0,1628,1629,3257,143,175,318,28,23,51,2819,2905,5724,550,394,944,8601,8096,16697,West Coast
69797,28,14,42,0,0,0,9,3,12,8,3,11,3,3,6,0,0,0,0,0,0,16,7,23,0,0,0,0,0,0,0,0,0,36,16,52,8,0,8,0,0,0,44,16,60,9,4,13,81,34,115,Migratory - Offshore - Shipping (Tas.)
69999,60,39,99,11,9,20,24,25,49,22,24,46,44,40,84,10,4,14,13,12,25,213,182,395,4,3,7,0,3,3,0,0,0,330,293,623,45,45,90,7,7,14,393,354,747,138,49,187,591,442,1033,Special Purpose Codes SA3 (Tas.)
70101,3309,2853,6162,323,294,617,713,592,1305,499,462,961,723,639,1362,347,352,699,319,294,613,77,76,153,1975,1823,3798,133,99,232,8,0,8,4794,4337,9131,1255,1220,2475,104,63,167,6476,5914,12390,1857,1165,3022,11642,9932,21574,Darwin City
70102,10832,10721,21553,551,532,1083,702,715,1417,619,673,1292,780,788,1568,448,480,928,352,359,711,77,83,160,4071,4171,8242,107,109,216,0,0,0,7156,7378,14534,2006,2018,4024,138,142,280,9851,10070,19921,4005,2401,6406,24688,23192,47880,Darwin Suburbs
70103,4534,3981,8515,251,251,502,369,170,539,274,153,427,437,269,706,133,92,225,315,240,555,44,7,51,1633,1539,3172,31,13,44,0,0,0,3236,2483,5719,98,134,232,60,43,103,3645,2911,6556,1366,1005,2371,9545,7897,17442,Litchfield
70204,4237,4130,8367,422,408,830,179,148,327,120,113,233,434,345,779,61,60,121,124,130,254,27,27,54,365,328,693,12,6,18,0,0,0,1322,1157,2479,167,173,340,34,27,61,1945,1765,3710,306,252,558,6488,6147,12635,East Arnhem
70205,4482,4389,8871,681,763,1444,371,312,683,140,150,290,432,406,838,100,117,217,110,124,234,13,23,36,674,651,1325,16,12,28,0,0,0,1856,1795,3651,186,208,394,53,55,108,2776,2821,5597,825,699,1524,8083,7909,15992,Katherine
79797,34,8,42,0,0,0,7,0,7,0,0,0,14,5,19,0,0,0,6,0,6,0,0,0,4,0,4,3,0,3,0,0,0,34,5,39,7,0,7,0,0,0,41,5,46,15,3,18,90,16,106,Migratory - Offshore - Shipping (NT)
79999,110,61,171,52,21,73,104,93,197,105,88,193,108,113,221,39,44,83,66,60,126,22,16,38,110,84,194,10,8,18,0,0,0,564,506,1070,85,113,198,8,6,14,709,646,1355,171,112,283,990,819,1809,Special Purpose Codes SA3 (NT)
50604,25826,26115,51941,2366,2572,4938,375,315,690,328,290,618,274,245,519,159,122,281,10732,11175,21907,55,50,105,78,63,141,25,26,51,24,41,65,12050,12327,24377,4880,4817,9697,224,161,385,19520,19877,39397,4320,3015,7335,49666,49007,98673,Gosnells
50605,14577,14864,29441,1546,1606,3152,166,137,303,121,126,247,156,143,299,58,46,104,5271,5824,11095,34,36,70,37,36,73,12,8,20,5,5,10,5860,6361,12221,1157,1191,2348,102,87,189,8665,9245,17910,1511,1268,2779,24753,25377,50130,Kalamunda
50606,4061,4030,8091,399,394,793,58,52,110,27,33,60,42,37,79,21,16,37,2756,2970,5726,7,6,13,14,7,21,3,0,3,0,0,0,2928,3121,6049,234,227,461,41,30,71,3602,3772,7374,648,341,989,8311,8143,16454,Serpentine - Jarrahdale
70104,4297,4248,8545,371,421,792,585,495,1080,515,473,988,773,764,1537,361,385,746,296,310,606,50,62,112,3164,3283,6447,60,64,124,5,3,8,5809,5839,11648,520,585,1105,128,105,233,6828,6950,13778,1283,1181,2464,12408,12379,24787,Palmerston
70202,1487,1497,2984,152,147,299,70,54,124,38,47,85,130,120,250,31,30,61,32,32,64,7,7,14,243,245,488,3,3,6,0,4,4,554,542,1096,60,74,134,22,15,37,788,778,1566,335,306,641,2610,2581,5191,Barkly
70203,5156,4883,10039,336,332,668,138,113,251,131,138,269,219,154,373,67,62,129,98,103,201,11,10,21,669,617,1286,9,4,13,0,0,0,1342,1201,2543,122,121,243,33,21,54,1833,1675,3508,444,275,719,7433,6833,14266,Daly - Tiwi - West Arnhem
70201,7885,8153,16038,682,743,1425,458,521,979,438,454,892,531,527,1058,452,487,939,212,163,375,80,79,159,2469,2533,5002,64,83,147,0,0,0,4704,4847,9551,1122,1211,2333,92,97,189,6600,6898,13498,2224,1382,3606,16709,16433,33142,Alice Springs
80101,23345,24238,47583,937,973,1910,3190,3311,6501,596,574,1170,628,679,1307,231,219,450,179,180,359,99,101,200,86,83,169,7841,8108,15949,5,6,11,12855,13261,26116,2623,2835,5458,169,139,308,16584,17208,33792,2333,2194,4527,42262,43640,85902,Belconnen
80102,124,96,220,5,10,15,31,20,51,4,5,9,4,10,14,0,4,4,0,0,0,0,0,0,0,0,0,84,65,149,0,0,0,123,104,227,18,16,34,0,0,0,146,130,276,8,9,17,278,235,513,Cotter - Namadgi
80103,358,246,604,11,11,22,93,74,167,7,8,15,17,9,26,3,0,3,0,0,0,0,3,3,6,3,9,88,62,150,0,0,0,214,159,373,16,10,26,8,5,13,249,185,434,377,48,425,984,479,1463,Fyshwick - Pialligo - Hume
80104,8092,8582,16674,610,607,1217,2315,2473,4788,467,472,939,649,602,1251,234,227,461,192,191,383,58,56,114,135,134,269,5633,5767,11400,0,0,0,9683,9922,19605,1731,1953,3684,94,81,175,12118,12563,24681,819,684,1503,21029,21829,42858,Gungahlin
80105,8515,9111,17626,524,519,1043,2625,2547,5172,964,856,1820,818,685,1503,277,232,509,257,205,462,133,129,262,112,128,240,4003,3821,7824,4,3,7,9193,8606,17799,2984,2899,5883,90,93,183,12791,12117,24908,1854,1381,3235,23160,22609,45769,North Canberra
80106,4979,5363,10342,337,358,695,1157,1270,2427,348,359,707,268,316,584,108,95,203,105,106,211,39,55,94,57,38,95,2085,2187,4272,5,0,5,4172,4426,8598,945,981,1926,65,57,122,5519,5822,11341,743,644,1387,11241,11829,23070,South Canberra
80107,25226,26312,51538,1170,1224,2394,2174,2223,4397,383,357,740,459,542,1001,159,160,319,157,156,313,55,51,106,105,95,200,7131,7420,14551,3,4,7,10626,11008,21634,1049,1275,2324,133,114,247,12978,13621,26599,1470,1280,2750,39674,41213,80887,Tuggeranong
80108,6424,6923,13347,194,200,394,581,582,1163,121,115,236,121,127,248,43,36,79,24,34,58,18,18,36,22,20,42,1858,1962,3820,0,0,0,2788,2894,5682,440,441,881,22,32,54,3444,3567,7011,388,376,764,10256,10866,21122,Weston Creek
80109,8321,8926,17247,382,395,777,1031,1125,2156,251,258,509,201,258,459,75,90,165,80,91,171,31,21,52,26,37,63,2787,2907,5694,0,0,0,4482,4787,9269,1291,1363,2654,61,70,131,6216,6615,12831,621,487,1108,15158,16028,31186,Woden
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (ACT)
89999,35,14,49,12,11,23,40,48,88,14,11,25,17,14,31,4,4,8,3,0,3,4,0,4,0,8,8,91,108,199,0,0,0,173,193,366,42,43,85,4,4,8,231,251,482,48,24,72,314,289,603,Special Purpose Codes SA3 (ACT)
90101,367,297,664,57,48,105,12,14,26,5,12,17,18,12,30,7,11,18,97,83,180,3,3,6,5,0,5,12,9,21,7,0,7,166,144,310,36,31,67,3,3,6,262,226,488,797,53,850,1426,576,2002,Christmas Island
90102,187,196,383,17,5,22,10,0,10,0,0,0,0,0,0,5,0,5,21,23,44,0,0,0,3,3,6,3,3,6,3,3,6,45,32,77,6,7,13,0,0,0,68,44,112,12,10,22,267,250,517,Cocos (Keeling) Islands
90103,94,97,191,0,0,0,51,29,80,8,0,8,9,3,12,3,3,6,6,0,6,0,0,0,3,3,6,3,5,8,0,3,3,83,46,129,6,3,9,3,0,3,92,49,141,10,5,15,196,151,347,Jervis Bay
99797,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,Migratory - Offshore - Shipping (OT)
99999,0,0,0,0,0,0,3,0,3,0,0,0,0,6,6,0,0,0,0,3,3,0,0,0,3,3,6,0,0,0,0,0,0,6,12,18,0,8,8,0,0,0,6,20,26,0,0,0,6,20,26,Special Purpose Codes SA3 (OT)
