SA3_MAIN11,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total,SA3_NAME11
30703,7717,3833,3231,4336,4988,5238,3835,2102,819,36099,49,55,8,4,12,11,12,0,3,154,20,21,27,15,29,55,42,8,3,220,7,6,7,5,4,10,14,5,0,58,141,242,167,146,172,204,109,56,32,1269,0,3,0,3,5,4,7,3,0,25,0,0,0,0,4,3,3,0,0,10,0,0,0,0,0,10,4,0,0,14,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,168,272,201,169,220,289,179,72,35,1605,217,327,209,173,232,300,191,72,38,1759,7934,4160,3440,4509,5220,5538,4026,2174,857,37858,Granite Belt
30801,7100,3665,4568,4272,3770,2423,1108,409,111,27426,32,17,14,23,18,14,5,0,0,123,11,34,70,81,114,174,172,42,3,701,0,8,22,12,34,89,153,46,3,367,192,635,1076,1011,1247,905,357,76,16,5515,6,3,7,13,18,47,40,5,5,144,0,5,9,6,7,20,16,0,0,63,0,0,9,4,12,23,21,4,0,73,0,0,3,3,0,6,3,0,0,15,0,0,0,0,0,8,7,3,0,18,0,0,0,0,0,0,0,0,0,0,209,685,1196,1130,1432,1272,769,176,27,6896,241,702,1210,1153,1450,1286,774,176,27,7019,7341,4367,5778,5425,5220,3709,1882,585,138,34445,Central Highlands (Qld)
30802,16099,8366,9270,10264,10029,7278,4039,1930,570,67845,30,34,26,22,20,20,11,7,0,170,34,43,72,74,127,206,233,64,4,857,14,20,29,37,75,157,221,70,5,628,398,715,792,799,960,907,398,100,28,5097,5,6,16,16,21,58,42,20,4,188,4,6,20,32,23,40,24,0,3,152,6,0,10,11,13,49,20,8,0,117,3,0,4,4,4,13,0,0,0,28,0,0,3,3,3,10,7,0,0,26,0,0,0,0,0,0,0,0,0,0,464,790,946,976,1226,1440,945,262,44,7093,494,824,972,998,1246,1460,956,269,44,7263,16593,9190,10242,11262,11275,8738,4995,2199,614,75108,Gladstone - Biloela
30803,22303,13834,12441,13026,14140,11757,7796,4844,1700,101841,24,44,14,22,15,9,11,4,0,143,14,31,62,34,81,226,280,101,6,835,23,20,28,29,67,211,421,175,18,992,573,982,786,751,866,895,521,225,103,5702,6,9,4,6,27,47,93,33,7,232,0,3,8,4,15,20,14,0,0,64,6,3,4,0,16,31,43,9,4,116,0,9,0,8,9,4,0,0,0,30,4,4,3,0,4,16,16,7,0,54,0,0,0,0,0,0,0,0,0,0,626,1061,895,832,1085,1450,1388,550,138,8025,650,1105,909,854,1100,1459,1399,554,138,8168,22953,14939,13350,13880,15240,13216,9195,5398,1838,110009,Rockhampton
30901,8124,6764,8761,7707,6967,6813,5049,3451,1389,55025,4,15,11,4,7,9,8,4,0,62,94,79,181,239,262,287,292,154,39,1627,257,75,175,281,208,395,749,571,132,2843,188,301,405,265,260,286,182,83,37,2007,46,13,54,50,45,73,74,39,11,405,28,15,30,38,38,27,15,4,0,195,23,17,26,22,28,90,93,84,16,399,3,4,3,8,6,0,3,0,0,27,3,4,9,7,16,29,18,10,7,103,0,0,0,3,0,0,0,0,0,3,642,508,883,913,863,1187,1426,945,242,7609,646,523,894,917,870,1196,1434,949,242,7671,8770,7287,9655,8624,7837,8009,6483,4400,1631,62696,Broadbeach - Burleigh
30902,8209,5629,5750,6537,6850,6144,4253,2975,1222,47569,7,5,9,3,3,9,4,3,0,43,71,48,72,71,117,207,286,195,58,1125,95,40,57,72,88,310,675,590,115,2042,366,220,232,184,220,264,193,94,43,1816,9,7,7,7,25,73,144,90,25,387,8,4,14,9,4,16,15,11,3,84,8,3,3,8,12,46,93,62,5,240,3,4,6,4,0,0,0,0,0,17,4,5,6,4,10,20,29,16,3,97,0,0,0,0,0,0,0,0,0,0,564,331,397,359,476,936,1435,1058,252,5808,571,336,406,362,479,945,1439,1061,252,5851,8780,5965,6156,6899,7329,7089,5692,4036,1474,53420,Coolangatta
30903,8908,6700,7153,7681,7482,7534,6133,3736,1588,56915,12,5,4,8,9,4,3,3,3,51,47,36,36,54,46,83,74,38,14,428,69,30,34,39,45,61,95,69,22,464,169,247,194,150,154,152,99,52,20,1237,19,9,7,13,16,27,23,4,3,121,5,8,14,14,13,15,4,3,0,76,6,8,0,6,17,22,46,16,3,124,5,5,9,0,3,3,3,0,0,28,3,3,0,5,3,4,6,5,0,29,0,0,0,0,0,0,0,0,0,0,323,346,294,281,297,367,350,187,62,2507,335,351,298,289,306,371,353,190,65,2558,9243,7051,7451,7970,7788,7905,6486,3926,1653,59473,Gold Coast - North
30904,3280,1559,1255,2541,2683,2467,1642,628,183,16238,5,7,3,3,4,6,4,0,0,32,9,25,34,25,16,29,23,12,5,178,14,4,11,20,20,17,23,6,0,115,47,93,121,90,111,81,58,13,8,622,8,3,3,5,0,0,4,5,0,28,0,4,3,7,0,3,3,0,0,20,3,0,3,0,0,6,6,0,0,18,0,4,12,6,4,0,0,0,0,26,0,3,10,8,3,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0,81,136,197,161,154,139,120,36,13,1037,86,143,200,164,158,145,124,36,13,1069,3366,1702,1455,2705,2841,2612,1766,664,196,17307,Gold Coast Hinterland
30905,7226,3703,3111,4905,4499,3433,1968,809,247,29901,8,3,0,3,0,3,6,0,0,23,12,9,9,17,19,29,36,12,5,148,12,7,4,9,15,17,25,18,3,110,90,110,78,50,34,44,32,17,3,458,5,0,3,3,0,0,8,5,0,24,0,3,3,0,0,3,3,0,0,12,0,0,0,0,0,3,5,8,3,19,0,0,3,0,3,0,3,0,0,9,0,0,3,0,0,3,3,3,0,12,0,0,0,0,0,0,0,0,0,0,119,129,103,79,71,99,115,63,14,792,127,132,103,82,71,102,121,63,14,815,7353,3835,3214,4987,4570,3535,2089,872,261,30716,Mudgeeraba - Tallebudgera
30906,13115,7951,7631,9469,8566,6530,4108,2023,843,60236,10,12,4,5,9,7,3,3,4,57,25,31,24,38,59,42,46,30,12,307,13,14,17,43,21,36,53,17,7,221,144,259,183,122,136,122,91,47,33,1137,8,3,15,6,9,14,7,5,3,70,11,3,3,7,6,5,3,0,0,38,4,0,8,3,0,8,12,13,0,48,0,3,3,3,0,3,0,0,0,12,6,0,3,0,0,5,3,0,3,20,0,0,0,0,0,0,0,0,0,0,211,313,256,222,231,235,215,112,58,1853,221,325,260,227,240,242,218,115,62,1910,13336,8276,7891,9696,8806,6772,4326,2138,905,62146,Nerang
30907,22752,11172,12960,14849,11871,8844,5239,2204,741,90632,21,9,21,6,7,12,4,0,0,80,47,38,38,54,52,105,97,27,13,471,37,17,33,36,43,56,74,43,9,348,199,306,264,189,193,166,94,35,18,1464,7,11,11,4,10,20,25,9,3,100,17,8,11,21,32,20,15,4,0,128,0,0,3,7,3,13,15,15,0,56,3,3,0,5,3,4,3,0,0,21,0,0,4,0,6,6,5,0,0,21,0,0,0,0,0,0,0,0,0,0,310,383,364,316,342,390,328,133,43,2609,331,392,385,322,349,402,332,133,43,2689,23083,11564,13345,15171,12220,9246,5571,2337,784,93321,Ormeau - Oxenford
31003,20756,12861,11838,12721,12067,9337,6082,3571,1340,90573,27,18,18,9,18,7,6,6,3,112,6,20,24,29,37,48,37,18,3,222,3,7,11,12,17,24,18,5,3,100,429,564,495,319,335,256,170,136,70,2774,3,0,6,10,6,14,11,3,0,53,5,0,11,10,5,0,0,0,0,31,0,5,3,4,4,6,7,0,0,29,3,3,0,5,3,3,0,0,0,17,3,3,4,0,3,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,452,602,554,389,410,351,243,162,79,3242,479,620,572,398,428,358,249,168,82,3354,21235,13481,12410,13119,12495,9695,6331,3739,1422,93927,Ipswich Inner
31004,17450,9776,11093,9703,7508,5004,2396,890,232,64052,23,15,10,8,9,3,0,8,0,76,8,4,9,3,22,17,15,5,3,86,4,9,4,5,7,11,13,5,0,58,231,356,294,160,120,113,52,23,13,1362,0,0,0,0,7,6,0,0,0,13,0,0,0,0,3,4,0,3,0,10,0,0,3,6,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,243,369,310,174,162,155,80,39,16,1548,266,384,320,182,171,158,80,47,16,1624,17716,10160,11413,9885,7679,5162,2476,937,248,65676,Springfield - Redbank
31101,2575,1378,1172,1555,1640,1454,1089,608,263,11734,9,3,6,3,4,3,3,0,0,31,3,3,5,6,7,13,6,4,0,47,0,0,0,4,4,7,4,5,0,24,70,84,52,39,30,43,27,8,7,360,0,3,3,0,0,0,3,0,0,9,4,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,90,63,52,44,66,40,17,7,456,86,93,69,55,48,69,43,17,7,487,2661,1471,1241,1610,1688,1523,1132,625,270,12221,Beaudesert
31104,9442,4434,3855,6557,5439,3748,1797,557,142,35971,7,6,4,4,0,0,5,0,0,26,7,9,5,6,4,15,17,12,3,78,3,0,4,0,4,7,18,14,0,50,94,153,78,51,33,69,49,14,9,550,0,3,0,0,3,0,3,3,0,12,0,3,0,3,0,0,6,0,0,12,3,0,0,0,3,0,4,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,107,168,87,60,47,96,97,49,12,723,114,174,91,64,47,96,102,49,12,749,9556,4608,3946,6621,5486,3844,1899,606,154,36720,Jimboomba
31105,11605,7939,7407,7382,6947,6045,3370,1626,617,52938,15,8,15,10,6,10,0,0,0,64,8,17,20,8,16,16,23,13,3,124,9,4,4,9,6,13,20,5,3,73,200,258,224,121,106,112,86,54,26,1187,0,3,0,3,4,12,3,3,0,28,0,5,0,3,3,0,3,0,0,14,4,0,0,3,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,221,287,248,147,135,160,135,82,32,1447,236,295,263,157,141,170,135,82,32,1511,11841,8234,7670,7539,7088,6215,3505,1708,649,54449,Loganlea - Carbrook
31106,16561,10825,10701,10066,8846,8622,4656,1733,694,72704,15,12,12,10,15,5,5,0,0,74,9,25,25,16,29,25,18,15,0,162,10,17,11,16,20,14,21,8,0,117,283,383,298,201,169,142,58,26,16,1576,0,0,4,3,4,9,7,4,0,31,0,0,3,8,4,3,3,0,0,21,3,5,0,3,3,4,5,4,0,27,0,0,3,0,0,0,0,0,0,3,4,0,0,4,3,3,4,0,0,18,0,0,0,0,0,0,0,0,0,0,309,430,344,251,232,200,116,57,16,1955,324,442,356,261,247,205,121,57,16,2029,16885,11267,11057,10327,9093,8827,4777,1790,710,74733,Springwood - Kingston
31201,7896,3996,5377,5146,4706,3326,1601,784,253,33085,24,32,21,15,21,12,8,3,0,136,13,70,154,109,199,239,227,55,8,1074,31,24,86,72,76,150,219,78,4,740,152,1400,3113,2930,2944,1756,388,72,18,12773,8,17,42,37,44,47,40,10,0,245,0,5,12,24,16,11,7,0,0,75,0,6,14,16,14,29,13,20,0,112,0,0,3,0,6,4,3,0,0,16,0,0,3,3,4,9,4,3,0,26,0,0,0,0,0,0,0,0,0,0,204,1522,3427,3191,3303,2245,901,238,30,15061,228,1554,3448,3206,3324,2257,909,241,30,15197,8124,5550,8825,8352,8030,5583,2510,1025,283,48282,Bowen Basin - North
31202,23394,13672,13915,14862,15108,11024,6483,3647,1227,103332,32,36,22,25,26,22,13,7,0,183,28,55,54,72,107,200,177,72,10,775,21,33,60,59,64,144,196,43,10,630,486,819,802,735,890,818,467,172,59,5248,6,3,20,13,19,59,47,10,0,177,12,12,14,18,34,34,22,3,3,152,10,12,4,14,22,28,33,3,0,126,3,5,0,0,4,6,3,0,0,21,7,3,5,6,3,5,3,3,0,35,0,0,0,0,0,0,0,0,0,0,573,942,959,917,1143,1294,948,306,82,7164,605,978,981,942,1169,1316,961,313,82,7347,23999,14650,14896,15804,16277,12340,7444,3960,1309,110679,Mackay
31203,3346,2028,2663,2651,2556,2060,1078,464,143,16989,8,9,19,5,7,6,3,0,3,60,89,123,173,125,165,259,260,60,14,1268,120,85,153,152,121,218,186,55,8,1098,166,220,283,248,272,343,206,34,9,1781,32,44,29,29,34,61,42,12,4,287,16,18,26,23,20,33,15,11,0,162,3,9,9,8,16,35,27,0,0,107,0,3,0,0,3,3,0,0,0,9,11,9,15,15,8,11,4,0,0,73,0,0,0,0,0,0,0,0,0,0,437,511,688,600,639,963,740,172,35,4785,445,520,707,605,646,969,743,172,38,4845,3791,2548,3370,3256,3202,3029,1821,636,181,21834,Whitsunday
31301,4536,2529,2051,3108,3556,4687,4870,2704,819,28860,9,4,4,0,5,5,3,0,3,33,11,13,12,7,23,55,61,33,7,222,5,6,9,9,8,61,75,35,3,211,107,117,84,92,76,150,123,51,11,811,0,0,0,0,0,15,6,4,0,25,0,0,0,0,3,5,8,0,0,16,0,0,0,0,0,9,14,3,6,32,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,123,136,105,108,117,298,287,129,27,1330,132,140,109,108,122,303,290,129,30,1363,4668,2669,2160,3216,3678,4990,5160,2833,849,30223,Bribie - Beachmere
31302,13927,8284,7727,7520,6832,5885,3642,1997,846,56660,14,20,17,9,8,5,0,0,0,73,22,13,17,21,16,30,45,20,6,190,0,4,12,9,13,23,17,12,3,93,196,332,245,143,140,159,84,48,8,1355,0,0,0,0,0,8,12,4,0,24,4,5,0,4,3,5,7,0,0,28,0,3,0,0,5,9,4,6,0,27,3,0,0,0,0,0,3,0,0,6,0,0,0,0,3,3,6,0,0,12,0,0,0,0,0,0,0,0,0,0,225,357,274,177,180,237,178,90,17,1735,239,377,291,186,188,242,178,90,17,1808,14166,8661,8018,7706,7020,6127,3820,2087,863,58468,Caboolture
31303,2157,1161,1184,1564,1549,1527,1003,381,120,10646,4,0,4,4,0,0,3,0,3,18,0,4,3,0,6,8,9,5,0,35,0,3,0,0,3,4,5,4,0,19,49,54,45,40,35,53,42,12,11,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,7,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,64,48,44,47,68,59,21,11,411,53,64,52,48,47,68,62,21,14,429,2210,1225,1236,1612,1596,1595,1065,402,134,11075,Caboolture Hinterland
30908,8062,6928,5732,6056,5627,4876,3384,1991,885,43541,3,11,4,5,4,4,0,4,0,35,20,52,26,25,29,41,33,29,3,258,6,36,7,3,11,9,8,4,5,89,90,249,174,113,74,77,70,77,48,972,0,8,4,3,3,6,4,8,4,40,0,5,0,0,3,5,0,3,0,16,0,3,3,0,0,5,3,4,0,18,0,6,0,3,0,0,0,0,0,9,0,0,0,0,0,6,4,4,0,14,0,0,0,0,0,0,0,0,0,0,116,359,214,147,120,149,122,129,60,1416,119,370,218,152,124,153,122,133,60,1451,8181,7298,5950,6208,5751,5029,3506,2124,945,44992,Robina
30909,8478,8753,7778,7193,6812,5649,3901,2465,1287,52316,14,16,18,12,6,9,0,4,3,82,13,74,25,25,31,84,91,34,10,387,14,24,25,29,15,88,174,55,7,431,216,383,276,205,178,194,157,150,107,1866,28,3,4,16,5,35,26,12,3,132,3,6,8,3,7,4,0,0,0,31,7,7,0,3,5,21,40,8,0,91,0,9,0,0,5,0,3,0,0,17,0,0,6,0,4,13,19,0,0,42,0,0,0,0,0,0,0,0,0,0,281,506,344,281,250,439,510,259,127,2997,295,522,362,293,256,448,510,263,130,3079,8773,9275,8140,7486,7068,6097,4411,2728,1417,55395,Southport
30910,4032,5226,5751,4287,4392,4398,3179,1719,711,33695,5,17,10,5,4,10,4,4,3,62,193,155,317,275,265,297,222,114,21,1859,339,169,244,368,315,398,634,448,96,3011,200,304,307,275,243,249,154,82,31,1845,90,62,65,94,73,78,118,45,8,633,41,29,31,64,40,45,44,21,0,315,17,32,27,35,45,84,112,54,9,415,8,9,7,9,0,0,0,0,0,33,14,14,15,5,15,25,37,18,0,143,0,0,0,0,0,0,0,0,0,0,902,774,1013,1125,996,1176,1321,782,165,8254,907,791,1023,1130,1000,1186,1325,786,168,8316,4939,6017,6774,5417,5392,5584,4504,2505,879,42011,Surfers Paradise
31001,13798,8988,9317,9551,8007,5556,3454,2097,869,61637,9,7,5,7,6,3,10,4,0,51,5,15,8,20,16,17,12,0,3,96,0,3,5,6,16,8,10,4,0,52,223,355,339,248,154,119,70,42,15,1565,3,0,8,0,0,0,10,4,0,25,9,7,5,3,4,0,0,6,0,34,3,0,0,3,0,3,3,0,0,12,0,0,0,3,0,0,3,0,0,6,3,0,0,3,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,246,380,365,286,196,147,108,56,18,1802,255,387,370,293,202,150,118,60,18,1853,14053,9375,9687,9844,8209,5706,3572,2157,887,63490,Forest Lake - Oxley
31002,11759,6274,5454,7352,8023,7428,4992,2165,766,54213,32,14,20,11,19,12,4,12,3,127,7,30,40,19,15,31,40,10,3,195,10,6,10,6,3,16,20,8,8,87,245,330,176,202,185,186,133,52,26,1535,0,0,7,0,4,4,3,0,0,18,0,3,0,0,6,5,5,0,0,19,0,5,0,0,3,10,5,0,0,23,0,0,6,3,3,0,5,0,0,17,0,0,4,3,0,0,0,4,3,14,0,0,0,0,0,0,0,0,0,0,262,374,243,233,219,252,211,74,40,1908,294,388,263,244,238,264,215,86,43,2035,12053,6662,5717,7596,8261,7692,5207,2251,809,56248,Ipswich Hinterland
31102,8052,5320,5162,4818,4482,3940,2614,1388,420,36196,29,14,5,5,0,7,0,0,0,60,19,10,21,11,14,18,21,10,3,127,7,6,3,4,3,9,3,5,0,40,153,226,158,89,74,56,30,13,10,809,3,0,0,0,0,4,0,0,0,7,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,5,7,3,0,18,0,0,4,0,0,0,0,0,0,4,0,0,0,5,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,182,242,186,118,91,92,65,31,13,1020,211,256,191,123,91,99,65,31,13,1080,8263,5576,5353,4941,4573,4039,2679,1419,433,37276,Beenleigh
31103,17673,10856,10126,9817,9518,6804,3408,1624,522,70348,12,16,6,8,3,9,0,0,4,58,11,16,16,11,23,40,40,17,0,174,4,8,10,7,5,6,16,9,6,71,253,360,251,178,106,109,53,27,8,1345,0,0,4,4,0,0,3,3,0,14,0,3,0,5,0,7,5,0,0,20,0,0,0,0,8,7,0,0,0,15,3,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,387,284,208,142,169,117,56,14,1648,283,403,290,216,145,178,117,56,18,1706,17956,11259,10416,10033,9663,6982,3525,1680,540,72054,Browns Plains
31304,13803,7721,6450,8554,7729,6040,3667,1810,559,56333,13,10,8,5,8,0,0,0,0,44,5,10,10,12,11,25,10,16,3,102,3,5,0,3,11,11,14,4,3,54,212,272,181,114,88,118,75,29,9,1098,3,4,0,3,3,5,8,3,0,29,6,0,3,4,3,3,3,3,0,25,0,0,0,0,0,5,4,4,0,13,0,3,0,3,3,0,0,0,0,9,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,232,294,194,139,122,167,114,59,15,1336,245,304,202,144,130,167,114,59,15,1380,14048,8025,6652,8698,7859,6207,3781,1869,574,57713,Narangba - Burpengary
31305,9532,6123,5690,7215,7418,7224,5270,3513,1515,53500,6,14,6,4,4,8,5,0,4,51,14,15,18,32,28,51,52,30,5,245,13,7,12,20,17,23,35,24,5,156,211,277,204,174,166,237,143,80,57,1549,0,3,3,0,8,10,12,3,0,39,0,0,0,0,11,5,10,3,0,29,3,3,3,5,3,11,8,0,0,36,3,0,4,0,3,4,3,0,0,17,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,244,305,244,231,236,349,263,140,67,2079,250,319,250,235,240,357,268,140,71,2130,9782,6442,5940,7450,7658,7581,5538,3653,1586,55630,Redcliffe
31401,18573,10239,8167,13296,12017,8733,4469,1603,539,77636,8,14,3,6,0,8,7,3,0,49,18,9,23,14,25,33,42,13,0,177,10,5,13,15,10,19,23,12,4,111,149,301,213,120,77,126,77,38,23,1124,0,0,3,3,3,5,14,7,3,38,10,6,11,5,6,10,7,0,3,58,0,0,0,0,3,5,11,7,0,26,0,0,5,3,0,0,0,0,0,8,3,4,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,190,325,268,163,124,198,174,77,33,1552,198,339,271,169,124,206,181,80,33,1601,18771,10578,8438,13465,12141,8939,4650,1683,572,79237,Hills District
31402,12540,6401,7586,8203,5859,4492,2573,1358,679,49691,11,10,0,10,0,4,0,3,0,38,12,7,10,12,13,20,21,8,4,107,5,6,6,0,8,19,13,9,0,66,111,190,132,103,62,91,42,10,7,748,4,0,7,0,0,9,7,3,0,30,0,0,3,0,0,4,3,0,0,10,3,0,0,0,4,8,4,0,4,23,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,135,207,158,115,90,155,90,30,15,995,146,217,158,125,90,159,90,33,15,1033,12686,6618,7744,8328,5949,4651,2663,1391,694,50724,North Lakes
31403,7287,4720,5230,4907,4437,3925,2153,960,378,33997,3,6,0,0,3,3,3,3,0,21,9,0,12,4,6,9,8,8,3,59,5,0,0,9,9,10,16,4,0,53,88,167,143,81,79,80,46,12,5,701,3,0,4,0,4,0,0,3,0,14,4,0,0,0,6,3,0,0,0,13,0,0,0,0,0,5,0,0,0,5,0,4,0,0,3,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,171,159,94,107,111,73,27,8,859,112,177,159,94,110,114,76,30,8,880,7399,4897,5389,5001,4547,4039,2229,990,386,34877,Strathpine
31501,7376,3747,3885,4057,3553,2753,1370,475,117,27333,86,59,69,39,32,26,11,9,3,334,40,25,67,46,86,210,179,41,7,701,25,21,37,33,103,257,194,22,6,698,289,414,510,470,670,724,355,69,7,3508,4,3,9,7,21,66,62,11,0,183,12,3,12,27,19,44,38,5,0,160,6,3,7,5,21,27,16,0,0,85,11,3,9,6,5,3,3,3,0,43,0,0,4,9,11,11,3,3,0,41,0,0,0,0,0,0,0,0,0,0,387,472,655,603,936,1342,850,154,20,5419,473,531,724,642,968,1368,861,163,23,5753,7849,4278,4609,4699,4521,4121,2231,638,140,33086,Far North
