sa3_code_2011,sa3_name_2011,year,land_area_ha,wu_ag_area_ha,wu_irrigated_area_ha,wu_vol_wat_app_ml,wu_wat_oth_ag_use_ml,wu_tot_wat_use_ml,wu_app_rate_ml_per_ha,pa_indig_area,pa_nat_park,pa_nat_res,pa_oth_pa,pa_tot,pa_indig_area_ha,pa_nat_park_ha,pa_nat_res_ha,pa_oth_pa_ha,pa_tot_ha,pa_indig_area_pc,pa_nat_park_pc,pa_nat_res_pc,pa_oth_pa_pc,pa_tot_pc,esg_gen_meters,esg_non_gen_meters,esg_tot_meters,esg_meter_dwell_gen_elec_pc,mksfg_net_meters_kwh,mksfg_gross_meters_kwh,mksfg_non_gen_meters_kwh,solar_panel_system,solar_water_heater
40102,Adelaide Hills,2012,,,,,,,,,,,,,,,,,,,,,,,5662.0,22477.0,28139.0,20.1,5791.0,,6189.0,,
40102,Adelaide Hills,2011,138811.7,,,,,,,,,,,,,,,,,,,,,,3557.0,24324.0,27881.0,12.8,6008.0,,6546.0,,
40102,Adelaide Hills,2010,,,,,,,,,,,,,,,,,,,,,,,1684.0,25874.0,27558.0,6.1,5778.0,,6823.0,,
40702,Limestone Coast,2012,,,,,,,,,,,,,,,,,,,,,,,2602.0,28593.0,31195.0,8.3,4993.0,,4596.0,,
40702,Limestone Coast,2011,2133696.6,,,,,,,,,,,,,,,,,,,,,,1199.0,29830.0,31029.0,3.9,5130.0,,4832.0,,
40702,Limestone Coast,2010,,,,,,,,,,,,,,,,,,,,,,,416.0,30523.0,30939.0,1.3,5309.0,,5116.0,,
40703,Murray and Mallee,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9828.0,2289.0
40703,Murray and Mallee,2012,,,,,,,,,,,,,,,,,,,,,,,5659.0,28963.0,34622.0,16.3,4671.0,,4615.0,,
40703,Murray and Mallee,2011,3675069.4,,,,,,,,,,,,,,,,,,,,,,2884.0,31577.0,34461.0,8.4,4844.0,,4827.0,,
40703,Murray and Mallee,2010,,,,,,,,,,,,,,,,,,,,,,,960.0,33414.0,34374.0,2.8,4962.0,,5276.0,,
50101,Augusta - Margaret River - Busselton,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4017.0,4021.0
50101,Augusta - Margaret River - Busselton,2012,,,,,,,,,,,,,,,,,,,,,,,2544.0,20344.0,22888.0,11.1,3447.0,,3680.0,,
50101,Augusta - Margaret River - Busselton,2011,366432.9,,,,,,,,,,,,,,,,,,,,,,2008.0,20359.0,22367.0,9.0,3551.0,,3738.0,,
50101,Augusta - Margaret River - Busselton,2010,,,,,,,,,,,,,,,,,,,,,,,805.0,20954.0,21759.0,3.7,3952.0,,4248.0,,
50102,Bunbury,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8331.0,5857.0
50102,Bunbury,2012,,,,,,,,,,,,,,,,,,,,,,,5147.0,35627.0,40774.0,12.6,3828.0,,4066.0,,
50102,Bunbury,2011,544945.9,,,,,,,,,,,,,,,,,,,,,,3945.0,36013.0,39958.0,9.9,4145.0,,4230.0,,
50102,Bunbury,2010,,,,,,,,,,,,,,,,,,,,,,,1260.0,37859.0,39119.0,3.2,4518.0,,4785.0,,
50103,Manjimup,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744.0,2232.0
50103,Manjimup,2012,,,,,,,,,,,,,,,,,,,,,,,900.0,8449.0,9349.0,9.6,3430.0,,3633.0,,
40107,Unley,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2949.0,440.0
40107,Unley,2012,,,,,,,,,,,,,,,,,,,,,,,2022.0,15288.0,17310.0,11.7,4469.0,,3916.0,,
50103,Manjimup,2011,1568667.1,,,,,,,,,,,,,,,,,,,,,,709.0,8561.0,9270.0,7.6,3756.0,,3718.0,,
50103,Manjimup,2010,,,,,,,,,,,,,,,,,,,,,,,210.0,9276.0,9486.0,2.2,4241.0,,4226.0,,
50201,Mandurah,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11753.0,7320.0
50201,Mandurah,2012,,,,,,,,,,,,,,,,,,,,,,,7244.0,35594.0,42838.0,16.9,3313.0,,3947.0,,
50201,Mandurah,2011,103193.5,,,,,,,,,,,,,,,,,,,,,,5255.0,36844.0,42099.0,12.5,3458.0,,4051.0,,
50201,Mandurah,2010,,,,,,,,,,,,,,,,,,,,,,,2438.0,38618.0,41056.0,5.9,3766.0,,4608.0,,
50301,Cottesloe - Claremont,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2793.0,2006.0
50301,Cottesloe - Claremont,2012,,,,,,,,,,,,,,,,,,,,,,,1828.0,25234.0,27062.0,6.8,4452.0,,4931.0,,
50301,Cottesloe - Claremont,2011,4871.6,,,,,,,,,,,,,,,,,,,,,,1430.0,25448.0,26878.0,5.3,4713.0,,5090.0,,
50301,Cottesloe - Claremont,2010,,,,,,,,,,,,,,,,,,,,,,,648.0,26254.0,26902.0,2.4,4954.0,,5784.0,,
50302,Perth City,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3099.0,1625.0
50302,Perth City,2012,,,,,,,,,,,,,,,,,,,,,,,1867.0,44552.0,46419.0,4.0,3967.0,,3681.0,,
50302,Perth City,2011,4352.4,,,,,,,,,,,,,,,,,,,,,,1509.0,44260.0,45769.0,3.3,4043.0,,3799.0,,
50302,Perth City,2010,,,,,,,,,,,,,,,,,,,,,,,613.0,44547.0,45160.0,1.4,4117.0,,4252.0,,
40107,Unley,2011,1427.1,,,,,,,,,,,,,,,,,,,,,,1225.0,16075.0,17300.0,7.1,4552.0,,3965.0,,
40107,Unley,2010,,,,,,,,,,,,,,,,,,,,,,,551.0,16719.0,17270.0,3.2,4462.0,,4375.0,,
40201,Gawler - Two Wells,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298.0,1151.0
40201,Gawler - Two Wells,2012,,,,,,,,,,,,,,,,,,,,,,,2906.0,10503.0,13409.0,21.7,4665.0,,4862.0,,
40201,Gawler - Two Wells,2011,30677.0,,,,,,,,,,,,,,,,,,,,,,1845.0,11402.0,13247.0,13.9,4973.0,,5034.0,,
40201,Gawler - Two Wells,2010,,,,,,,,,,,,,,,,,,,,,,,590.0,12506.0,13096.0,4.5,5378.0,,5633.0,,
40202,Playford,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7833.0,2650.0
40202,Playford,2012,,,,,,,,,,,,,,,,,,,,,,,5248.0,29372.0,34620.0,15.2,4072.0,,4362.0,,
40202,Playford,2011,35635.5,,,,,,,,,,,,,,,,,,,,,,3115.0,30578.0,33693.0,9.2,4268.0,,4462.0,,
40202,Playford,2010,,,,,,,,,,,,,,,,,,,,,,,1039.0,31698.0,32737.0,3.2,4698.0,,4982.0,,
40203,Port Adelaide - East,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5951.0,1091.0
40203,Port Adelaide - East,2012,,,,,,,,,,,,,,,,,,,,,,,3917.0,23968.0,27885.0,14.0,3549.0,,3482.0,,
40203,Port Adelaide - East,2011,3484.0,,,,,,,,,,,,,,,,,,,,,,2425.0,25049.0,27474.0,8.8,3645.0,,3549.0,,
40203,Port Adelaide - East,2010,,,,,,,,,,,,,,,,,,,,,,,796.0,26358.0,27154.0,2.9,3845.0,,3935.0,,
40204,Salisbury,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14201.0,3385.0
40204,Salisbury,2012,,,,,,,,,,,,,,,,,,,,,,,9671.0,42779.0,52450.0,18.4,3576.0,,3942.0,,
40103,Burnside,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3691.0,667.0
50401,Bayswater - Bassendean,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4796.0,3127.0
50401,Bayswater - Bassendean,2012,,,,,,,,,,,,,,,,,,,,,,,2792.0,29360.0,32152.0,8.7,3798.0,,3728.0,,
50401,Bayswater - Bassendean,2011,4466.8,,,,,,,,,,,,,,,,,,,,,,2035.0,30145.0,32180.0,6.3,4224.0,,3935.0,,
40103,Burnside,2012,,,,,,,,,,,,,,,,,,,,,,,2552.0,16972.0,19524.0,13.1,5059.0,,4643.0,,
50401,Bayswater - Bassendean,2010,,,,,,,,,,,,,,,,,,,,,,,836.0,33555.0,34391.0,2.4,4568.0,,4367.0,,
50402,Mundaring,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3634.0,4184.0
50402,Mundaring,2012,,,,,,,,,,,,,,,,,,,,,,,2060.0,12213.0,14273.0,14.4,4604.0,,5244.0,,
40103,Burnside,2011,2751.8,,,,,,,,,,,,,,,,,,,,,,1499.0,18013.0,19512.0,7.7,4955.0,,4771.0,,
50402,Mundaring,2011,68550.3,,,,,,,,,,,,,,,,,,,,,,1531.0,12681.0,14212.0,10.8,5041.0,,5468.0,,
50402,Mundaring,2010,,,,,,,,,,,,,,,,,,,,,,,747.0,14676.0,15423.0,4.8,5561.0,,5950.0,,
50403,Swan,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10219.0,6506.0
40103,Burnside,2010,,,,,,,,,,,,,,,,,,,,,,,630.0,18818.0,19448.0,3.2,5191.0,,5343.0,,
40104,Campbelltown (SA),2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4518.0,728.0
40104,Campbelltown (SA),2012,,,,,,,,,,,,,,,,,,,,,,,3042.0,18530.0,21572.0,14.1,3844.0,,3926.0,,
40104,Campbelltown (SA),2011,2536.9,,,,,,,,,,,,,,,,,,,,,,1719.0,19729.0,21448.0,8.0,3926.0,,4070.0,,
40106,Prospect - Walkerville,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.0,329.0
40106,Prospect - Walkerville,2012,,,,,,,,,,,,,,,,,,,,,,,1629.0,10718.0,12347.0,13.2,4392.0,,3966.0,,
40106,Prospect - Walkerville,2011,1132.2,,,,,,,,,,,,,,,,,,,,,,1037.0,11290.0,12327.0,8.4,4474.0,,4088.0,,
40106,Prospect - Walkerville,2010,,,,,,,,,,,,,,,,,,,,,,,404.0,11908.0,12312.0,3.3,4604.0,,4453.0,,
40301,Holdfast Bay,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3065.0,587.0
50403,Swan,2012,,,,,,,,,,,,,,,,,,,,,,,5503.0,34506.0,40009.0,13.8,4455.0,,4809.0,,
40301,Holdfast Bay,2012,,,,,,,,,,,,,,,,,,,,,,,2130.0,15771.0,17901.0,11.9,3994.0,,3368.0,,
50403,Swan,2011,103243.1,,,,,,,,,,,,,,,,,,,,,,3674.0,35107.0,38781.0,9.5,4922.0,,5250.0,,
40301,Holdfast Bay,2011,1314.0,,,,,,,,,,,,,,,,,,,,,,1290.0,16555.0,17845.0,7.2,4025.0,,3453.0,,
50403,Swan,2010,,,,,,,,,,,,,,,,,,,,,,,1622.0,37020.0,38642.0,4.2,5298.0,,5747.0,,
40301,Holdfast Bay,2010,,,,,,,,,,,,,,,,,,,,,,,485.0,17332.0,17817.0,2.7,4434.0,,3900.0,,
40702,Limestone Coast,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5151.0,975.0
50602,Belmont - Victoria Park,2010,,,,,,,,,,,,,,,,,,,,,,,657.0,29264.0,29921.0,2.2,4000.0,,4287.0,,
50603,Canning,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7678.0,4072.0
50603,Canning,2012,,,,,,,,,,,,,,,,,,,,,,,4835.0,30841.0,35676.0,13.6,3657.0,,4049.0,,
50603,Canning,2011,6819.4,,,,,,,,,,,,,,,,,,,,,,3567.0,31687.0,35254.0,10.1,3925.0,,4192.0,,
50603,Canning,2010,,,,,,,,,,,,,,,,,,,,,,,1440.0,33490.0,34930.0,4.1,4189.0,,4906.0,,
50702,Fremantle,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.0,1475.0
50702,Fremantle,2012,,,,,,,,,,,,,,,,,,,,,,,1404.0,15501.0,16905.0,8.3,3232.0,,3431.0,,
50702,Fremantle,2011,4133.0,,,,,,,,,,,,,,,,,,,,,,1150.0,15531.0,16681.0,6.9,3296.0,,3568.0,,
50702,Fremantle,2010,,,,,,,,,,,,,,,,,,,,,,,641.0,15767.0,16408.0,3.9,3421.0,,3978.0,,
50703,Kwinana,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2983.0,2224.0
50703,Kwinana,2012,,,,,,,,,,,,,,,,,,,,,,,1651.0,10713.0,12364.0,13.4,3909.0,,4289.0,,
50703,Kwinana,2011,12001.2,,,,,,,,,,,,,,,,,,,,,,1098.0,10861.0,11959.0,9.2,4328.0,,4430.0,,
50703,Kwinana,2010,,,,,,,,,,,,,,,,,,,,,,,446.0,11078.0,11524.0,3.9,5114.0,,4962.0,,
50704,Melville,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7121.0,4284.0
50704,Melville,2012,,,,,,,,,,,,,,,,,,,,,,,4715.0,36636.0,41351.0,11.4,4010.0,,4646.0,,
50704,Melville,2011,5343.8,,,,,,,,,,,,,,,,,,,,,,3727.0,37470.0,41197.0,9.0,4393.0,,4890.0,,
50704,Melville,2010,,,,,,,,,,,,,,,,,,,,,,,1629.0,39454.0,41083.0,4.0,4389.0,,5498.0,,
50705,Rockingham,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12180.0,6577.0
50705,Rockingham,2012,,,,,,,,,,,,,,,,,,,,,,,6879.0,37311.0,44190.0,15.6,3972.0,,4285.0,,
50705,Rockingham,2011,25708.4,,,,,,,,,,,,,,,,,,,,,,4585.0,38171.0,42756.0,10.7,4206.0,,4505.0,,
50705,Rockingham,2010,,,,,,,,,,,,,,,,,,,,,,,1814.0,39753.0,41567.0,4.4,4688.0,,5113.0,,
50801,Esperance,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.0,750.0
50801,Esperance,2012,,,,,,,,,,,,,,,,,,,,,,,311.0,6375.0,6686.0,4.7,3393.0,,3732.0,,
50801,Esperance,2011,5588811.2,,,,,,,,,,,,,,,,,,,,,,245.0,6400.0,6645.0,3.7,4252.0,,4407.0,,
50801,Esperance,2010,,,,,,,,,,,,,,,,,,,,,,,63.0,6498.0,6561.0,1.0,3988.0,,4524.0,,
50802,Gascoyne,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.0,1132.0
50802,Gascoyne,2012,,,,,,,,,,,,,,,,,,,,,,,202.0,3352.0,3554.0,5.7,3849.0,,4439.0,,
50802,Gascoyne,2011,13506418.2,,,,,,,,,,,,,,,,,,,,,,189.0,3304.0,3493.0,5.4,5484.0,,5621.0,,
50802,Gascoyne,2010,,,,,,,,,,,,,,,,,,,,,,,87.0,3354.0,3441.0,2.5,6093.0,,5448.0,,
50803,Goldfields,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.0,788.0
50803,Goldfields,2012,,,,,,,,,,,,,,,,,,,,,,,593.0,14280.0,14873.0,4.0,4692.0,,4814.0,,
50803,Goldfields,2011,71483324.7,,,,,,,,,,,,,,,,,,,,,,435.0,14281.0,14716.0,3.0,5283.0,,4874.0,,
50803,Goldfields,2010,,,,,,,,,,,,,,,,,,,,,,,159.0,14497.0,14656.0,1.1,6266.0,,5747.0,,
50804,Kimberley,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.0,2411.0
50804,Kimberley,2012,,,,,,,,,,,,,,,,,,,,,,,302.0,9151.0,9453.0,3.2,6532.0,,6429.0,,
50804,Kimberley,2011,41955784.8,,,,,,,,,,,,,,,,,,,,,,204.0,8731.0,8935.0,2.3,8563.0,,8333.0,,
50804,Kimberley,2010,,,,,,,,,,,,,,,,,,,,,,,,8636.0,,,,,9686.0,,
50805,Mid West,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3730.0,4767.0
50805,Mid West,2012,,,,,,,,,,,,,,,,,,,,,,,2020.0,21182.0,23202.0,8.7,3933.0,,4314.0,,
50805,Mid West,2011,46682983.9,,,,,,,,,,,,,,,,,,,,,,1541.0,21227.0,22768.0,6.8,4481.0,,4681.0,,
50805,Mid West,2010,,,,,,,,,,,,,,,,,,,,,,,623.0,21718.0,22341.0,2.8,5017.0,,5019.0,,
50806,Pilbara,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.0,1973.0
50806,Pilbara,2012,,,,,,,,,,,,,,,,,,,,,,,101.0,14154.0,14255.0,0.7,6619.0,,7839.0,,
50806,Pilbara,2011,50587993.4,,,,,,,,,,,,,,,,,,,,,,69.0,13858.0,13927.0,0.5,9246.0,,10682.0,,
50806,Pilbara,2010,,,,,,,,,,,,,,,,,,,,,,,,13446.0,,,,,11919.0,,
50901,Albany,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3055.0,3647.0
50901,Albany,2012,,,,,,,,,,,,,,,,,,,,,,,1552.0,21166.0,22718.0,6.8,3332.0,,3508.0,,
50901,Albany,2011,3789375.1,,,,,,,,,,,,,,,,,,,,,,1021.0,21775.0,22796.0,4.5,3476.0,,3487.0,,
50901,Albany,2010,,,,,,,,,,,,,,,,,,,,,,,336.0,23258.0,23594.0,1.4,3951.0,,3907.0,,
50902,Wheat Belt - North,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5039.0,5431.0
50902,Wheat Belt - North,2012,,,,,,,,,,,,,,,,,,,,,,,2742.0,22950.0,25692.0,10.7,4407.0,,4165.0,,
50902,Wheat Belt - North,2011,11067045.7,,,,,,,,,,,,,,,,,,,,,,1929.0,23466.0,25395.0,7.6,4700.0,,4312.0,,
50902,Wheat Belt - North,2010,,,,,,,,,,,,,,,,,,,,,,,757.0,24414.0,25171.0,3.0,5563.0,,5040.0,,
50903,Wheat Belt - South,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.0,1539.0
50903,Wheat Belt - South,2012,,,,,,,,,,,,,,,,,,,,,,,547.0,7463.0,8010.0,6.8,4099.0,,4047.0,,
50903,Wheat Belt - South,2011,4873850.9,,,,,,,,,,,,,,,,,,,,,,402.0,7537.0,7939.0,5.1,4626.0,,4178.0,,
50903,Wheat Belt - South,2010,,,,,,,,,,,,,,,,,,,,,,,106.0,7766.0,7872.0,1.3,5158.0,,4844.0,,
60101,Brighton,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.0,150.0
60101,Brighton,2012,,,,,,,,,,,,,,,,,,,,,,,313.0,3751.0,4064.0,7.7,7332.0,,7774.0,,
60101,Brighton,2011,17617.6,,,,,,,,,,,,,,,,,,,,,,140.0,3774.0,3914.0,3.6,7521.0,,8135.0,,
60101,Brighton,2010,,,,,,,,,,,,,,,,,,,,,,,73.0,3708.0,3781.0,1.9,8928.0,,9399.0,,
60102,Hobart - North East,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.0,647.0
60102,Hobart - North East,2012,,,,,,,,,,,,,,,,,,,,,,,1115.0,17517.0,18632.0,6.0,7169.0,,7789.0,,
60102,Hobart - North East,2011,26594.3,,,,,,,,,,,,,,,,,,,,,,629.0,17622.0,18251.0,3.4,7395.0,,8165.0,,
60102,Hobart - North East,2010,,,,,,,,,,,,,,,,,,,,,,,368.0,17524.0,17892.0,2.1,7563.0,,8922.0,,
60103,Hobart - North West,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.0,430.0
60103,Hobart - North West,2012,,,,,,,,,,,,,,,,,,,,,,,912.0,16745.0,17657.0,5.2,6508.0,,6617.0,,
60103,Hobart - North West,2011,16828.2,,,,,,,,,,,,,,,,,,,,,,451.0,16768.0,17219.0,2.6,6611.0,,7041.0,,
60103,Hobart - North West,2010,,,,,,,,,,,,,,,,,,,,,,,271.0,16516.0,16787.0,1.6,7243.0,,8008.0,,
60104,Hobart - South and West,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.0,666.0
60104,Hobart - South and West,2012,,,,,,,,,,,,,,,,,,,,,,,867.0,11151.0,12018.0,7.2,6545.0,,7413.0,,
60104,Hobart - South and West,2011,32850.7,,,,,,,,,,,,,,,,,,,,,,524.0,11261.0,11785.0,4.4,6714.0,,7936.0,,
60104,Hobart - South and West,2010,,,,,,,,,,,,,,,,,,,,,,,374.0,11251.0,11625.0,3.2,7379.0,,9194.0,,
60105,Hobart Inner,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,805.0
60105,Hobart Inner,2012,,,,,,,,,,,,,,,,,,,,,,,978.0,21783.0,22761.0,4.3,5826.0,,6121.0,,
60105,Hobart Inner,2011,6222.6,,,,,,,,,,,,,,,,,,,,,,703.0,21825.0,22528.0,3.1,5815.0,,6648.0,,
60105,Hobart Inner,2010,,,,,,,,,,,,,,,,,,,,,,,535.0,21768.0,22303.0,2.4,6545.0,,7977.0,,
60106,Sorell - Dodges Ferry,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.0,191.0
60106,Sorell - Dodges Ferry,2012,,,,,,,,,,,,,,,,,,,,,,,461.0,5692.0,6153.0,7.5,5408.0,,6091.0,,
60106,Sorell - Dodges Ferry,2011,69432.9,,,,,,,,,,,,,,,,,,,,,,257.0,5712.0,5969.0,4.3,5746.0,,6468.0,,
60106,Sorell - Dodges Ferry,2010,,,,,,,,,,,,,,,,,,,,,,,165.0,5709.0,5874.0,2.8,6395.0,,7040.0,,
60201,Launceston,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3180.0,866.0
60201,Launceston,2012,,,,,,,,,,,,,,,,,,,,,,,1336.0,28786.0,30122.0,4.4,6631.0,,7192.0,,
60201,Launceston,2011,26069.5,,,,,,,,,,,,,,,,,,,,,,633.0,29028.0,29661.0,2.1,7150.0,,7656.0,,
60201,Launceston,2010,,,,,,,,,,,,,,,,,,,,,,,384.0,28869.0,29253.0,1.3,8028.0,,8613.0,,
60202,Meander Valley - West Tamar,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.0,342.0
60202,Meander Valley - West Tamar,2012,,,,,,,,,,,,,,,,,,,,,,,577.0,8366.0,8943.0,6.5,5315.0,,6078.0,,
60202,Meander Valley - West Tamar,2011,397848.3,,,,,,,,,,,,,,,,,,,,,,268.0,8558.0,8826.0,3.0,5468.0,,6489.0,,
60202,Meander Valley - West Tamar,2010,,,,,,,,,,,,,,,,,,,,,,,180.0,8595.0,8775.0,2.1,6348.0,,7602.0,,
60203,North East,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2263.0,652.0
60203,North East,2012,,,,,,,,,,,,,,,,,,,,,,,739.0,15446.0,16185.0,4.6,5253.0,,5352.0,,
60203,North East,2011,1573586.0,,,,,,,,,,,,,,,,,,,,,,354.0,15634.0,15988.0,2.2,5258.0,,5682.0,,
60203,North East,2010,,,,,,,,,,,,,,,,,,,,,,,221.0,15617.0,15838.0,1.4,6053.0,,6603.0,,
60301,Central Highlands (Tas.),2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.0,100.0
60301,Central Highlands (Tas.),2012,,,,,,,,,,,,,,,,,,,,,,,235.0,4736.0,4971.0,4.7,5422.0,,5115.0,,
60301,Central Highlands (Tas.),2011,1842665.4,,,,,,,,,,,,,,,,,,,,,,117.0,4762.0,4879.0,2.4,5259.0,,5421.0,,
60301,Central Highlands (Tas.),2010,,,,,,,,,,,,,,,,,,,,,,,68.0,4762.0,4830.0,1.4,5826.0,,6267.0,,
60302,Huon - Bruny Island,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.0,426.0
60302,Huon - Bruny Island,2012,,,,,,,,,,,,,,,,,,,,,,,637.0,7244.0,7881.0,8.1,4945.0,,5306.0,,
60302,Huon - Bruny Island,2011,219267.6,,,,,,,,,,,,,,,,,,,,,,388.0,7328.0,7716.0,5.0,5113.0,,5676.0,,
60302,Huon - Bruny Island,2010,,,,,,,,,,,,,,,,,,,,,,,267.0,7306.0,7573.0,3.5,5289.0,,6384.0,,
60303,South East Coast,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.0,146.0
60303,South East Coast,2012,,,,,,,,,,,,,,,,,,,,,,,236.0,5206.0,5442.0,4.3,3772.0,,2690.0,,
60303,South East Coast,2011,320240.5,,,,,,,,,,,,,,,,,,,,,,125.0,5245.0,5370.0,2.3,3267.0,,2919.0,,
60303,South East Coast,2010,,,,,,,,,,,,,,,,,,,,,,,73.0,5234.0,5307.0,1.4,4699.0,,3429.0,,
60401,Burnie - Ulverstone,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879.0,363.0
60401,Burnie - Ulverstone,2012,,,,,,,,,,,,,,,,,,,,,,,540.0,15740.0,16280.0,3.3,5794.0,,6679.0,,
60401,Burnie - Ulverstone,2011,160447.2,,,,,,,,,,,,,,,,,,,,,,225.0,15762.0,15987.0,1.4,6064.0,,6980.0,,
60401,Burnie - Ulverstone,2010,,,,,,,,,,,,,,,,,,,,,,,111.0,15607.0,15718.0,0.7,7170.0,,8070.0,,
60402,Devonport,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.0,386.0
60402,Devonport,2012,,,,,,,,,,,,,,,,,,,,,,,664.0,15297.0,15961.0,4.2,5672.0,,6364.0,,
60402,Devonport,2011,189413.5,,,,,,,,,,,,,,,,,,,,,,338.0,15350.0,15688.0,2.2,5532.0,,6757.0,,
60402,Devonport,2010,,,,,,,,,,,,,,,,,,,,,,,208.0,15226.0,15434.0,1.3,6033.0,,7705.0,,
60403,West Coast,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.0,207.0
60403,West Coast,2012,,,,,,,,,,,,,,,,,,,,,,,145.0,7480.0,7625.0,1.9,5405.0,,6176.0,,
60403,West Coast,2011,1902735.5,,,,,,,,,,,,,,,,,,,,,,57.0,7531.0,7588.0,0.8,5237.0,,6441.0,,
60403,West Coast,2010,,,,,,,,,,,,,,,,,,,,,,,28.0,7500.0,7528.0,0.4,6849.0,,7589.0,,
70101,Darwin City,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,947.0
70101,Darwin City,2011,4057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70102,Darwin Suburbs,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.0,4092.0
70102,Darwin Suburbs,2011,13243.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70103,Litchfield,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.0,1198.0
70103,Litchfield,2011,293836.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50606,Serpentine - Jarrahdale,2011,90763.7,,,,,,,,,,,,,,,,,,,,,,743.0,5627.0,6370.0,11.7,5719.0,,6090.0,,
50606,Serpentine - Jarrahdale,2010,,,,,,,,,,,,,,,,,,,,,,,324.0,5654.0,5978.0,5.4,6800.0,,7571.0,,
50607,South Perth,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.0,920.0
50607,South Perth,2012,,,,,,,,,,,,,,,,,,,,,,,1152.0,18951.0,20103.0,5.7,4148.0,,3847.0,,
50607,South Perth,2011,2030.8,,,,,,,,,,,,,,,,,,,,,,919.0,19093.0,20012.0,4.6,4406.0,,3973.0,,
50607,South Perth,2010,,,,,,,,,,,,,,,,,,,,,,,357.0,19624.0,19981.0,1.8,4497.0,,4462.0,,
50701,Cockburn,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8001.0,5205.0
50701,Cockburn,2012,,,,,,,,,,,,,,,,,,,,,,,4678.0,31517.0,36195.0,12.9,4093.0,,4340.0,,
50701,Cockburn,2011,14824.7,,,,,,,,,,,,,,,,,,,,,,3275.0,31927.0,35202.0,9.3,4224.0,,4514.0,,
50701,Cockburn,2010,,,,,,,,,,,,,,,,,,,,,,,1430.0,32956.0,34386.0,4.2,4436.0,,5252.0,,
