sa3_code,sa3_name,year,num_bus_non_empl_bus,num_bus_1_4_empl,num_bus_5_19_empl,num_bus_20_plus_empl,num_bus_tot,num_bus_entr_non_empl_bus,num_bus_entr_1_4_empl,num_bus_entr_5_19_empl,num_bus_entr_20_plus_empl,num_bus_entr_tot,num_bus_exit_non_empl_bus,num_bus_exit_1_4_empl,num_bus_exit_5_19_empl,num_bus_exit_20_plus_empl,num_bus_exit_tot,bnkrpt_non_bus_rel_ns,bnkrpt_bus_rel,bnkrpt_tot,patent_applications,trademark_applications,lfs_lab_frc,lfs_unemployed,lfs_unemployment_rate_pc,lfs_participation_rate_pc,ye_wrk_ft_stdy_pt_pc,ye_wrk_pt_stdy_pt_pc,ye_wrk_pt_stdy_ft_pc,ye_wrk_ft_no_stdy_pc,ye_no_wrk_stdy_ft_pc,ye_wrk_ft_stdy_ft_pc,ye_fully_engaged_pc,ye_tot_age_15_19,sgpa_age_pens_ctrlnk,sgpa_age_pens_dva,sgpa_srvc_pens_dva,sgpa_inc_supp_dva,sgpa_carer_pay,sgpa_disable_supp_pens,sgpa_newstrt_allow,sgpa_newstrt_allow_365_days_plus_pc,sgpa_prnt_pay_single,sgpa_yth_all_ft_stud_apprntc,sgpa_yth_allow_oth,sgpa_family_tax_benefit_a,sgpa_family_tax_benefit_b,sgpa_tot_fam_tax_benf_recip,epi_med_emply_inc_aud,epi_tot_employ_inc_m_aud,epi_employ_inc_earners,epi_med_own_uninc_bus_inc_aud,epi_tot_own_uninc_bus_inc_m_aud,epi_own_uninc_bus_inc_earnrs,epi_med_invstmnt_inc_aud,epi_tot_invstmnt_inc_m_aud,epi_invstmnt_inc_earnrs,epi_med_supr_annuity_inc_aud,epi_tot_supr_annuity_inc_m_aud,epi_supr_annuity_inc_earnrs,epi_med_oth_inc_aud,epi_tot_oth_inc_m_aud,epi_oth_inc_earnrs,epi_med_tot_inc_aud,epi_tot_tot_inc_m_aud,epi_tot_inc_earnrs,avg_mnthly_hhld_rnt_paymnt_aud,avg_mnthly_hhld_mrtge_paymnt_aud,ba_priv_sect_hse,ba_priv_sect_dwell_excl_hse,ba_tot_priv_sect_dwell_units,ba_tot_dwell_units,ba_val_priv_sect_hses_m_aud,ba_val_priv_sect_dwell_excl_hse_m_aud,ba_val_tot_res_bld_m_aud,ba_val_tot_non_res_bld_m_aud,ba_val_tot_bld_m_aud,rpp_hse_num_trans,rpp_hse_med_sal_prc_aud,rpp_att_dwell_num_trans,rpp_att_dwell_med_sal_prc_aud
50101,Augusta - Margaret River - Busselton,2014,3416.0,1301.0,550.0,151.0,5418.0,426.0,169.0,28.0,12.0,635.0,456.0,91.0,35.0,7.0,589.0,24.0,13.0,37.0,19.0,105.0,,,,,,,,,,,,,5068.0,9.0,367.0,134.0,244.0,1277.0,1258.0,62.0,554.0,110.0,178.0,3935.0,3469.0,4186.0,,,,,,,,,,,,,,,,,,,,,930.0,27.0,957.0,961.0,286.0,6.0,295.0,55.0,351.0,,,,
50101,Augusta - Margaret River - Busselton,2013,3384.0,1285.0,513.0,133.0,5315.0,382.0,144.0,22.0,,548.0,496.0,104.0,27.0,7.0,634.0,23.0,29.0,52.0,21.0,109.0,,,,,,,,,,,,,4762.0,9.0,379.0,146.0,217.0,1287.0,1150.0,64.0,546.0,115.0,169.0,4191.0,3695.0,4490.0,42027.0,1168.0,21176.0,10680.0,134.0,6606.0,423.0,214.0,19891.0,15515.0,18.0,804.0,115.0,12.0,4293.0,40347.0,1546.0,28402.0,,,639.0,8.0,647.0,650.0,204.0,3.0,208.0,55.0,263.0,862.0,455000.0,171.0,355000.0
50101,Augusta - Margaret River - Busselton,2012,3376.0,1325.0,511.0,133.0,5345.0,401.0,150.0,23.0,3.0,577.0,530.0,105.0,29.0,7.0,671.0,33.0,14.0,47.0,18.0,94.0,,,,,,,,,,,,,4483.0,8.0,396.0,148.0,182.0,1244.0,974.0,54.0,694.0,180.0,117.0,3770.0,3341.0,4011.0,,,,,,,,,,,,,,,,,,,,,496.0,10.0,506.0,521.0,160.0,2.0,164.0,200.0,364.0,,,,
50101,Augusta - Margaret River - Busselton,2011,3436.0,1342.0,510.0,123.0,5411.0,,,,,,,,,,,,,,20.0,101.0,20434.0,938.0,4.6,61.9,3.6,1.1,18.9,13.1,35.5,0.4,72.5,2549.0,4216.0,,,,161.0,1236.0,819.0,53.0,643.0,261.0,149.0,4419.0,3794.0,4649.0,,,,,,,,,,,,,,,,,,,1118.0,2017.0,606.0,34.0,640.0,670.0,205.0,8.0,219.0,29.0,248.0,,,,
50101,Augusta - Margaret River - Busselton,2010,,,,,,,,,,,,,,,,,,,20.0,101.0,,,,,,,,,,,,,,,,,,,846.0,52.0,644.0,225.0,127.0,4437.0,3717.0,4625.0,,,,,,,,,,,,,,,,,,,,,856.0,49.0,905.0,957.0,263.0,11.0,282.0,56.0,338.0,,,,
50102,Bunbury,2014,4462.0,1661.0,822.0,235.0,7180.0,593.0,191.0,37.0,7.0,828.0,601.0,143.0,33.0,5.0,782.0,50.0,12.0,62.0,12.0,107.0,,,,,,,,,,,,,10091.0,14.0,733.0,214.0,806.0,3236.0,3148.0,66.0,1587.0,299.0,576.0,7737.0,7790.0,8629.0,,,,,,,,,,,,,,,,,,,,,872.0,62.0,934.0,940.0,232.0,13.0,252.0,202.0,454.0,,,,
50102,Bunbury,2013,4428.0,1674.0,777.0,242.0,7121.0,487.0,182.0,15.0,5.0,689.0,781.0,177.0,48.0,6.0,1012.0,68.0,35.0,103.0,19.0,59.0,,,,,,,,,,,,,9717.0,14.0,784.0,224.0,690.0,3158.0,2668.0,62.0,1514.0,304.0,566.0,8099.0,8100.0,9078.0,52224.0,3084.0,47022.0,9836.0,185.0,7956.0,227.0,289.0,36690.0,15877.0,32.0,1343.0,105.0,11.0,6488.0,49699.0,3601.0,55958.0,,,747.0,31.0,778.0,800.0,192.0,6.0,206.0,73.0,279.0,1418.0,360000.0,238.0,296500.0
50102,Bunbury,2012,4662.0,1750.0,809.0,228.0,7449.0,619.0,223.0,33.0,7.0,882.0,751.0,176.0,52.0,5.0,984.0,54.0,29.0,83.0,38.0,78.0,,,,,,,,,,,,,9230.0,14.0,827.0,240.0,609.0,3190.0,1977.0,58.0,1735.0,437.0,392.0,7319.0,7372.0,8271.0,,,,,,,,,,,,,,,,,,,,,722.0,36.0,758.0,759.0,193.0,5.0,199.0,91.0,290.0,,,,
50102,Bunbury,2011,4704.0,1819.0,794.0,216.0,7533.0,,,,,,,,,,,,,,21.0,88.0,46586.0,2256.0,4.8,62.8,4.2,1.7,16.6,15.0,34.4,0.5,72.4,6600.0,8844.0,,,,587.0,3169.0,1875.0,60.0,1688.0,634.0,406.0,8464.0,8295.0,9432.0,,,,,,,,,,,,,,,,,,,1123.0,1879.0,853.0,40.0,893.0,924.0,219.0,8.0,232.0,116.0,348.0,,,,
50102,Bunbury,2010,,,,,,,,,,,,,,,,,,,24.0,73.0,,,,,,,,,,,,,,,,,,,2008.0,56.0,1718.0,611.0,424.0,8884.0,8387.0,9664.0,,,,,,,,,,,,,,,,,,,,,1130.0,247.0,1377.0,1440.0,276.0,45.0,330.0,144.0,474.0,,,,
50103,Manjimup,2014,1784.0,612.0,319.0,85.0,2800.0,142.0,62.0,16.0,3.0,223.0,204.0,35.0,18.0,3.0,260.0,18.0,4.0,22.0,7.0,26.0,,,,,,,,,,,,,2842.0,4.0,202.0,40.0,174.0,921.0,772.0,70.0,261.0,45.0,101.0,1852.0,1664.0,1962.0,,,,,,,,,,,,,,,,,,,,,170.0,7.0,177.0,180.0,47.0,1.0,53.0,4.0,58.0,,,,
50103,Manjimup,2013,1826.0,614.0,310.0,83.0,2833.0,135.0,46.0,8.0,3.0,192.0,203.0,48.0,11.0,3.0,265.0,4.0,4.0,8.0,9.0,22.0,,,,,,,,,,,,,2704.0,5.0,213.0,42.0,169.0,931.0,645.0,70.0,263.0,34.0,101.0,1948.0,1763.0,2077.0,41211.0,469.0,8998.0,4131.0,53.0,3519.0,561.0,72.0,8644.0,13752.0,8.0,344.0,115.0,4.0,1592.0,37889.0,606.0,12120.0,,,113.0,17.0,130.0,133.0,33.0,2.0,39.0,6.0,44.0,234.0,310000.0,9.0,199000.0
50103,Manjimup,2012,1853.0,660.0,311.0,80.0,2904.0,172.0,58.0,7.0,4.0,241.0,233.0,41.0,12.0,4.0,290.0,6.0,4.0,10.0,3.0,10.0,,,,,,,,,,,,,2525.0,5.0,225.0,46.0,144.0,944.0,551.0,64.0,306.0,67.0,65.0,1790.0,1618.0,1900.0,,,,,,,,,,,,,,,,,,,,,138.0,1.0,139.0,139.0,49.0,,50.0,18.0,68.0,,,,
50103,Manjimup,2011,1885.0,673.0,331.0,76.0,2965.0,,,,,,,,,,,,,,14.0,25.0,10469.0,442.0,4.2,60.8,4.6,1.4,19.3,12.1,36.5,0.5,74.5,1185.0,2484.0,,,,136.0,953.0,494.0,59.0,328.0,121.0,74.0,2126.0,1866.0,2231.0,,,,,,,,,,,,,,,,,,,800.0,1561.0,137.0,2.0,139.0,148.0,44.0,,46.0,14.0,60.0,,,,
50103,Manjimup,2010,,,,,,,,,,,,,,,,,,,14.0,36.0,,,,,,,,,,,,,,,,,,,540.0,55.0,346.0,100.0,80.0,2241.0,1907.0,2310.0,,,,,,,,,,,,,,,,,,,,,191.0,4.0,195.0,205.0,55.0,1.0,58.0,32.0,90.0,,,,
50201,Mandurah,2014,3315.0,1469.0,537.0,160.0,5481.0,577.0,193.0,25.0,6.0,801.0,598.0,151.0,40.0,6.0,795.0,47.0,35.0,82.0,27.0,63.0,,,,,,,,,,,,,14283.0,33.0,1359.0,320.0,859.0,3449.0,2831.0,64.0,1513.0,367.0,492.0,6622.0,6618.0,7265.0,,,,,,,,,,,,,,,,,,,,,1645.0,85.0,1730.0,1737.0,404.0,18.0,429.0,121.0,551.0,,,,
50201,Mandurah,2013,3274.0,1464.0,518.0,160.0,5416.0,406.0,203.0,20.0,3.0,632.0,729.0,200.0,44.0,3.0,976.0,48.0,44.0,92.0,22.0,109.0,,,,,,,,,,,,,13723.0,34.0,1449.0,335.0,724.0,3336.0,2497.0,63.0,1466.0,355.0,464.0,6902.0,6892.0,7644.0,52807.0,2710.0,39607.0,12024.0,164.0,6440.0,252.0,293.0,32229.0,20187.0,41.0,1670.0,118.0,18.0,6242.0,47087.0,3226.0,49896.0,,,1039.0,142.0,1181.0,1181.0,245.0,18.0,269.0,31.0,300.0,1789.0,400000.0,423.0,325000.0
50201,Mandurah,2012,3535.0,1522.0,527.0,143.0,5727.0,564.0,268.0,24.0,3.0,859.0,722.0,149.0,53.0,9.0,933.0,89.0,40.0,129.0,19.0,50.0,,,,,,,,,,,,,13110.0,41.0,1524.0,354.0,701.0,3350.0,1959.0,58.0,1717.0,452.0,358.0,6303.0,6268.0,6966.0,,,,,,,,,,,,,,,,,,,,,801.0,10.0,811.0,813.0,205.0,2.0,208.0,38.0,246.0,,,,
50201,Mandurah,2011,3635.0,1432.0,530.0,146.0,5743.0,,,,,,,,,,,,,,31.0,63.0,35664.0,2464.0,6.9,52.8,3.4,1.6,18.6,11.7,33.5,0.4,69.2,5497.0,12585.0,,,,638.0,3280.0,1924.0,57.0,1633.0,614.0,382.0,7205.0,6924.0,7842.0,,,,,,,,,,,,,,,,,,,1173.0,2008.0,1005.0,20.0,1025.0,1072.0,251.0,4.0,264.0,40.0,304.0,,,,
50201,Mandurah,2010,,,,,,,,,,,,,,,,,,,29.0,31.0,,,,,,,,,,,,,,,,,,,1984.0,57.0,1623.0,570.0,374.0,7415.0,6971.0,7987.0,,,,,,,,,,,,,,,,,,,,,1238.0,145.0,1383.0,1648.0,285.0,28.0,367.0,122.0,489.0,,,,
50301,Cottesloe - Claremont,2014,6783.0,2382.0,757.0,253.0,10175.0,870.0,278.0,47.0,6.0,1201.0,869.0,173.0,33.0,13.0,1088.0,17.0,7.0,24.0,104.0,225.0,,,,,,,,,,,,,3573.0,8.0,317.0,148.0,79.0,843.0,517.0,59.0,98.0,1001.0,43.0,985.0,959.0,1096.0,,,,,,,,,,,,,,,,,,,,,332.0,103.0,435.0,435.0,342.0,32.0,384.0,222.0,607.0,,,,
50301,Cottesloe - Claremont,2013,6705.0,2365.0,724.0,231.0,10025.0,798.0,220.0,27.0,8.0,1053.0,961.0,166.0,37.0,11.0,1175.0,8.0,11.0,19.0,87.0,178.0,,,,,,,,,,,,,3516.0,9.0,354.0,165.0,72.0,850.0,488.0,56.0,103.0,1045.0,32.0,1157.0,1089.0,1297.0,56665.0,3174.0,30579.0,15509.0,587.0,6908.0,3813.0,1534.0,36782.0,26669.0,65.0,1759.0,178.0,72.0,10971.0,64483.0,5431.0,43283.0,,,295.0,51.0,346.0,355.0,243.0,26.0,285.0,140.0,425.0,816.0,1515000.0,353.0,600000.0
50301,Cottesloe - Claremont,2012,6713.0,2376.0,699.0,238.0,10026.0,892.0,245.0,37.0,4.0,1178.0,904.0,157.0,47.0,6.0,1114.0,14.0,12.0,26.0,70.0,237.0,,,,,,,,,,,,,3488.0,11.0,377.0,161.0,66.0,863.0,398.0,58.0,156.0,964.0,30.0,1001.0,950.0,1122.0,,,,,,,,,,,,,,,,,,,,,243.0,16.0,259.0,259.0,290.0,6.0,301.0,1155.0,1456.0,,,,
50301,Cottesloe - Claremont,2011,6633.0,2413.0,705.0,214.0,9965.0,,,,,,,,,,,,,,66.0,154.0,31336.0,1254.0,4.0,59.8,0.6,1.2,23.6,2.6,58.8,0.5,87.3,5334.0,3521.0,,,,79.0,906.0,383.0,57.0,162.0,1102.0,32.0,1358.0,1290.0,1524.0,,,,,,,,,,,,,,,,,,,2086.0,3456.0,253.0,10.0,263.0,263.0,265.0,5.0,286.0,363.0,649.0,,,,
50301,Cottesloe - Claremont,2010,,,,,,,,,,,,,,,,,,,85.0,258.0,,,,,,,,,,,,,,,,,,,451.0,48.0,167.0,1169.0,35.0,1503.0,1395.0,1673.0,,,,,,,,,,,,,,,,,,,,,309.0,17.0,326.0,326.0,309.0,13.0,335.0,263.0,598.0,,,,
50302,Perth City,2014,15358.0,6043.0,2823.0,1084.0,25308.0,2355.0,843.0,141.0,33.0,3372.0,2311.0,594.0,153.0,44.0,3102.0,33.0,10.0,43.0,138.0,993.0,,,,,,,,,,,,,6285.0,9.0,378.0,132.0,225.0,2382.0,1914.0,62.0,331.0,1033.0,153.0,2397.0,2326.0,2662.0,,,,,,,,,,,,,,,,,,,,,216.0,903.0,1119.0,1119.0,148.0,270.0,431.0,1195.0,1627.0,,,,
50302,Perth City,2013,15003.0,6114.0,2835.0,1070.0,25022.0,1989.0,735.0,148.0,44.0,2916.0,2649.0,640.0,169.0,39.0,3497.0,36.0,17.0,53.0,193.0,1045.0,,,,,,,,,,,,,6216.0,7.0,390.0,142.0,212.0,2445.0,1737.0,61.0,304.0,1020.0,156.0,2524.0,2405.0,2801.0,57405.0,4647.0,58194.0,13262.0,395.0,8292.0,504.0,664.0,47917.0,19988.0,47.0,1682.0,153.0,32.0,9702.0,57522.0,5784.0,68294.0,,,174.0,884.0,1058.0,1144.0,114.0,252.0,389.0,892.0,1281.0,821.0,910000.0,1751.0,494500.0
50302,Perth City,2012,15353.0,6372.0,2903.0,1019.0,25647.0,2313.0,905.0,166.0,36.0,3420.0,3783.0,601.0,146.0,48.0,4578.0,20.0,17.0,37.0,135.0,988.0,,,,,,,,,,,,,6214.0,9.0,451.0,180.0,194.0,2463.0,1473.0,61.0,374.0,1041.0,116.0,2203.0,2148.0,2446.0,,,,,,,,,,,,,,,,,,,,,202.0,1015.0,1217.0,1265.0,142.0,272.0,393.0,672.0,1065.0,,,,
50302,Perth City,2011,16585.0,6424.0,2715.0,968.0,26692.0,,,,,,,,,,,,,,128.0,923.0,53837.0,2194.0,4.1,67.2,1.4,1.1,25.4,6.0,46.3,0.4,80.6,3948.0,6279.0,,,,182.0,2421.0,1497.0,61.0,381.0,1274.0,121.0,2718.0,2567.0,3009.0,,,,,,,,,,,,,,,,,,,1648.0,2608.0,249.0,281.0,530.0,530.0,168.0,111.0,277.0,385.0,662.0,,,,
50302,Perth City,2010,,,,,,,,,,,,,,,,,,,163.0,1019.0,,,,,,,,,,,,,,,,,,,1734.0,57.0,399.0,1299.0,144.0,2821.0,2603.0,3107.0,,,,,,,,,,,,,,,,,,,,,177.0,666.0,843.0,911.0,130.0,188.0,346.0,503.0,849.0,,,,
50401,Bayswater - Bassendean,2014,4173.0,1601.0,677.0,194.0,6645.0,676.0,285.0,35.0,3.0,999.0,637.0,133.0,44.0,9.0,823.0,35.0,15.0,50.0,31.0,124.0,,,,,,,,,,,,,8680.0,9.0,562.0,191.0,472.0,2255.0,2151.0,63.0,711.0,756.0,244.0,4710.0,4417.0,5039.0,,,,,,,,,,,,,,,,,,,,,430.0,274.0,704.0,713.0,133.0,62.0,208.0,26.0,234.0,,,,
50401,Bayswater - Bassendean,2013,4116.0,1513.0,690.0,194.0,6513.0,585.0,206.0,33.0,5.0,829.0,813.0,173.0,34.0,4.0,1024.0,45.0,14.0,59.0,22.0,115.0,,,,,,,,,,,,,8648.0,12.0,599.0,200.0,429.0,2267.0,2059.0,60.0,712.0,736.0,281.0,4908.0,4520.0,5286.0,53756.0,2673.0,42110.0,12601.0,163.0,6508.0,323.0,225.0,32996.0,17334.0,28.0,1212.0,106.0,12.0,5556.0,50954.0,3101.0,49722.0,,,401.0,262.0,663.0,709.0,115.0,49.0,187.0,57.0,244.0,1142.0,555000.0,520.0,375000.0
50401,Bayswater - Bassendean,2012,4291.0,1575.0,671.0,183.0,6720.0,816.0,265.0,31.0,3.0,1115.0,724.0,119.0,28.0,3.0,874.0,39.0,16.0,55.0,28.0,115.0,,,,,,,,,,,,,8566.0,16.0,627.0,206.0,437.0,2363.0,1649.0,59.0,925.0,813.0,172.0,4530.0,4112.0,4823.0,,,,,,,,,,,,,,,,,,,,,378.0,88.0,466.0,469.0,115.0,18.0,139.0,56.0,195.0,,,,
50401,Bayswater - Bassendean,2011,4199.0,1548.0,603.0,172.0,6522.0,,,,,,,,,,,,,,56.0,120.0,41214.0,1898.0,4.6,64.5,1.9,1.6,20.9,10.3,43.8,0.6,79.1,4128.0,8282.0,,,,400.0,2494.0,1657.0,58.0,985.0,964.0,190.0,5246.0,4610.0,5549.0,,,,,,,,,,,,,,,,,,,1277.0,2035.0,410.0,186.0,596.0,604.0,116.0,38.0,169.0,33.0,202.0,,,,
50401,Bayswater - Bassendean,2010,,,,,,,,,,,,,,,,,,,38.0,97.0,,,,,,,,,,,,,,,,,,,1769.0,55.0,1024.0,953.0,196.0,5592.0,4853.0,5860.0,,,,,,,,,,,,,,,,,,,,,404.0,64.0,468.0,477.0,111.0,16.0,144.0,71.0,215.0,,,,
50402,Mundaring,2014,2131.0,878.0,265.0,57.0,3331.0,283.0,112.0,8.0,,403.0,380.0,92.0,12.0,3.0,487.0,14.0,7.0,21.0,5.0,25.0,,,,,,,,,,,,,4083.0,,300.0,68.0,219.0,912.0,958.0,63.0,420.0,229.0,142.0,2387.0,2274.0,2614.0,,,,,,,,,,,,,,,,,,,,,203.0,12.0,215.0,216.0,55.0,2.0,68.0,6.0,73.0,,,,
50402,Mundaring,2013,2197.0,871.0,267.0,66.0,3401.0,292.0,116.0,15.0,3.0,426.0,382.0,86.0,12.0,3.0,483.0,21.0,8.0,29.0,11.0,34.0,,,,,,,,,,,,,3989.0,,308.0,70.0,197.0,952.0,822.0,59.0,385.0,195.0,147.0,2588.0,2457.0,2869.0,54864.0,1319.0,19628.0,12054.0,93.0,3714.0,333.0,140.0,16526.0,18233.0,19.0,770.0,145.0,8.0,3327.0,51731.0,1578.0,24162.0,,,193.0,5.0,198.0,208.0,52.0,,64.0,87.0,151.0,676.0,500000.0,27.0,309000.0
50402,Mundaring,2012,2281.0,866.0,255.0,60.0,3462.0,302.0,107.0,13.0,,422.0,420.0,84.0,13.0,3.0,520.0,17.0,7.0,24.0,16.0,32.0,,,,,,,,,,,,,3831.0,,334.0,70.0,191.0,986.0,654.0,58.0,473.0,241.0,123.0,2430.0,2273.0,2663.0,,,,,,,,,,,,,,,,,,,,,120.0,9.0,129.0,130.0,41.0,2.0,51.0,13.0,64.0,,,,
50402,Mundaring,2011,2335.0,916.0,239.0,57.0,3547.0,,,,,,,,,,,,,,12.0,24.0,20251.0,853.0,4.2,61.9,4.1,1.6,22.3,11.7,34.8,0.4,75.0,3042.0,3539.0,,,,180.0,1107.0,619.0,57.0,491.0,319.0,122.0,3065.0,2714.0,3288.0,,,,,,,,,,,,,,,,,,,1180.0,1962.0,146.0,3.0,149.0,159.0,43.0,,57.0,15.0,71.0,,,,
50402,Mundaring,2010,,,,,,,,,,,,,,,,,,,17.0,34.0,,,,,,,,,,,,,,,,,,,660.0,53.0,516.0,330.0,119.0,3355.0,2909.0,3560.0,,,,,,,,,,,,,,,,,,,,,196.0,2.0,198.0,228.0,55.0,,70.0,37.0,107.0,,,,
50403,Swan,2014,5554.0,2299.0,1050.0,366.0,9269.0,894.0,379.0,50.0,6.0,1329.0,891.0,212.0,63.0,11.0,1177.0,56.0,22.0,78.0,42.0,197.0,,,,,,,,,,,,,7891.0,10.0,536.0,118.0,761.0,2976.0,3075.0,64.0,1506.0,804.0,573.0,10061.0,9205.0,10754.0,,,,,,,,,,,,,,,,,,,,,2286.0,232.0,2518.0,2587.0,508.0,46.0,576.0,147.0,723.0,,,,
50403,Swan,2013,5515.0,2261.0,995.0,351.0,9122.0,725.0,274.0,47.0,6.0,1052.0,1082.0,242.0,62.0,12.0,1398.0,61.0,30.0,91.0,41.0,168.0,,,,,,,,,,,,,7604.0,11.0,538.0,115.0,687.0,2960.0,2699.0,63.0,1469.0,789.0,504.0,10548.0,9483.0,11314.0,53461.0,3669.0,58276.0,13833.0,204.0,8484.0,166.0,266.0,40104.0,15535.0,27.0,1250.0,139.0,15.0,6280.0,51680.0,4180.0,67147.0,,,1666.0,306.0,1972.0,2032.0,372.0,57.0,449.0,516.0,964.0,1886.0,443500.0,233.0,345000.0
50403,Swan,2012,5789.0,2306.0,1037.0,325.0,9457.0,878.0,343.0,51.0,8.0,1280.0,972.0,232.0,55.0,10.0,1269.0,70.0,22.0,92.0,49.0,185.0,,,,,,,,,,,,,7242.0,11.0,545.0,120.0,610.0,2991.0,2105.0,57.0,1861.0,955.0,384.0,9343.0,8421.0,10027.0,,,,,,,,,,,,,,,,,,,,,1058.0,128.0,1186.0,1191.0,241.0,18.0,260.0,152.0,412.0,,,,
50403,Swan,2011,5731.0,2354.0,1003.0,315.0,9403.0,,,,,,,,,,,,,,38.0,206.0,53436.0,2537.0,4.8,67.0,3.0,1.5,19.8,12.6,38.0,0.5,75.5,7780.0,7105.0,,,,546.0,2855.0,1948.0,59.0,1910.0,1163.0,373.0,10767.0,9394.0,11401.0,,,,,,,,,,,,,,,,,,,1311.0,2050.0,1152.0,126.0,1278.0,1324.0,263.0,25.0,294.0,200.0,494.0,,,,
50403,Swan,2010,,,,,,,,,,,,,,,,,,,52.0,209.0,,,,,,,,,,,,,,,,,,,2124.0,56.0,1851.0,1040.0,376.0,11249.0,9616.0,11753.0,,,,,,,,,,,,,,,,,,,,,1060.0,167.0,1227.0,1316.0,241.0,35.0,291.0,243.0,534.0,,,,
50501,Joondalup,2014,8472.0,3448.0,964.0,258.0,13142.0,1318.0,499.0,60.0,,1877.0,1405.0,272.0,61.0,8.0,1746.0,59.0,25.0,84.0,56.0,184.0,,,,,,,,,,,,,12346.0,30.0,1077.0,249.0,469.0,2300.0,2113.0,57.0,932.0,1149.0,281.0,7435.0,7020.0,8301.0,,,,,,,,,,,,,,,,,,,,,423.0,37.0,460.0,460.0,195.0,8.0,215.0,70.0,284.0,,,,
50501,Joondalup,2013,8566.0,3293.0,980.0,238.0,13077.0,1221.0,417.0,30.0,,1668.0,1620.0,332.0,50.0,8.0,2010.0,46.0,29.0,75.0,50.0,160.0,,,,,,,,,,,,,11890.0,35.0,1151.0,267.0,435.0,2262.0,1900.0,56.0,898.0,1168.0,284.0,8254.0,7538.0,9233.0,55276.0,5883.0,83684.0,16265.0,423.0,13538.0,325.0,648.0,73206.0,19018.0,73.0,2899.0,175.0,48.0,13705.0,53208.0,7074.0,101575.0,,,458.0,42.0,500.0,500.0,198.0,7.0,217.0,368.0,585.0,2326.0,595000.0,369.0,410000.0
50501,Joondalup,2012,8877.0,3434.0,938.0,231.0,13480.0,1321.0,465.0,40.0,6.0,1832.0,1574.0,296.0,55.0,11.0,1936.0,61.0,36.0,97.0,60.0,151.0,,,,,,,,,,,,,11412.0,31.0,1200.0,290.0,446.0,2293.0,1489.0,50.0,1270.0,1220.0,210.0,7805.0,7151.0,8728.0,,,,,,,,,,,,,,,,,,,,,408.0,51.0,459.0,459.0,196.0,10.0,205.0,62.0,267.0,,,,
50501,Joondalup,2011,9065.0,3461.0,918.0,200.0,13644.0,,,,,,,,,,,,,,60.0,163.0,86374.0,3338.0,3.9,70.2,3.1,1.8,28.9,9.9,37.8,0.6,82.1,12246.0,11043.0,,,,412.0,2349.0,1533.0,53.0,1324.0,1593.0,238.0,9796.0,8634.0,10845.0,,,,,,,,,,,,,,,,,,,1646.0,2135.0,376.0,21.0,397.0,397.0,188.0,5.0,193.0,46.0,240.0,,,,
50501,Joondalup,2010,,,,,,,,,,,,,,,,,,,74.0,192.0,,,,,,,,,,,,,,,,,,,1740.0,48.0,1377.0,1578.0,250.0,11018.0,9353.0,11976.0,,,,,,,,,,,,,,,,,,,,,404.0,61.0,465.0,465.0,190.0,14.0,206.0,456.0,662.0,,,,
50502,Stirling,2014,12105.0,4404.0,1676.0,488.0,18673.0,1992.0,717.0,97.0,9.0,2815.0,1771.0,331.0,86.0,16.0,2204.0,61.0,21.0,82.0,78.0,414.0,,,,,,,,,,,,,18788.0,36.0,1253.0,498.0,1053.0,5107.0,4647.0,65.0,1613.0,1813.0,584.0,9938.0,9325.0,10601.0,,,,,,,,,,,,,,,,,,,,,1341.0,1032.0,2373.0,2393.0,461.0,212.0,682.0,160.0,842.0,,,,
50502,Stirling,2013,11836.0,4155.0,1619.0,470.0,18080.0,1654.0,567.0,80.0,8.0,2309.0,2118.0,403.0,100.0,12.0,2633.0,79.0,26.0,105.0,87.0,399.0,,,,,,,,,,,,,18599.0,41.0,1357.0,531.0,983.0,5303.0,4350.0,62.0,1629.0,1862.0,593.0,10316.0,9551.0,11079.0,53856.0,6593.0,97113.0,14273.0,525.0,15975.0,484.0,972.0,82863.0,19012.0,78.0,3170.0,127.0,43.0,15493.0,52167.0,8211.0,118600.0,,,808.0,706.0,1514.0,1597.0,290.0,147.0,457.0,157.0,614.0,2872.0,620000.0,1568.0,410000.0
50502,Stirling,2012,12169.0,4214.0,1628.0,457.0,18468.0,1909.0,687.0,81.0,6.0,2683.0,1995.0,368.0,76.0,19.0,2458.0,92.0,39.0,131.0,102.0,344.0,,,,,,,,,,,,,18394.0,40.0,1497.0,574.0,941.0,5451.0,3754.0,59.0,2138.0,2090.0,468.0,9626.0,8817.0,10268.0,,,,,,,,,,,,,,,,,,,,,782.0,387.0,1169.0,1185.0,292.0,95.0,396.0,52.0,449.0,,,,
50502,Stirling,2011,12133.0,4192.0,1535.0,431.0,18291.0,,,,,,,,,,,,,,103.0,453.0,93205.0,4146.0,4.5,63.1,1.8,1.5,23.4,7.0,46.1,0.4,80.2,9939.0,17966.0,,,,873.0,5466.0,3564.0,61.0,2183.0,2470.0,457.0,11030.0,9879.0,11736.0,,,,,,,,,,,,,,,,,,,1377.0,2240.0,1272.0,594.0,1866.0,1936.0,454.0,121.0,587.0,109.0,695.0,,,,
