tpp_australian_labor_party_percentage, tpp_swing, tpp_liberal_national_coalition_percentage, state, polling_place_id
80.8,-0.75,19.2,"VIC","4174"
36.44,-3.86,63.56,"VIC","4353"
61.94,-4.94,38.06,"VIC","4186"
51.55,-4.65,48.45,"VIC","12081"
51.7,13.22,48.3,"VIC","92431"
57.82,-3.79,42.18,"VIC","4189"
67.24,-1.44,32.76,"VIC","4171"
57.61,1.62,42.39,"VIC","4191"
60.79,-0.17,39.21,"VIC","4192"
57.35,-0.12,42.65,"VIC","4193"
58.48,-4.7,41.52,"VIC","11529"
56.34,-4.9,43.66,"VIC","4195"
52.18,-5.48,47.82,"VIC","4198"
54.03,-11.12,45.97,"VIC","4199"
40.47,-6.34,59.53,"VIC","3918"
42.46,-6.82,57.54,"VIC","4200"
39.42,-8.08,60.58,"VIC","4201"
40.78,-2.27,59.22,"VIC","4203"
37.77,-3.39,62.23,"VIC","4204"
33.33,-3.92,66.67,"VIC","65528"
42.29,-5.21,57.71,"VIC","4208"
50.74,-8.43,49.26,"VIC","3920"
37.1,-4.68,62.9,"VIC","4209"
40.5,-3.42,59.5,"VIC","3921"
36.4,-7.11,63.6,"VIC","4210"
40.1,-4.42,59.9,"VIC","64001"
46.27,-10.02,53.73,"VIC","4212"
45.66,-10.75,54.34,"VIC","4213"
47.08,-10.66,52.92,"VIC","3427"
36.95,-7.25,63.05,"VIC","4214"
35.84,-4.86,64.16,"VIC","4215"
35.86,-7.66,64.14,"VIC","30212"
48.39,-9.15,51.61,"VIC","92454"
60.59,-5.84,39.41,"VIC","4217"
60.04,-11.86,39.96,"VIC","4218"
32.43,-2.98,67.57,"VIC","4220"
40.98,-7.74,59.02,"VIC","4205"
50.0,-9.32,50.0,"VIC","3431"
45.93,1.77,54.07,"VIC","4222"
41.1,-7.46,58.9,"VIC","38306"
43.39,-7.74,56.61,"VIC","3432"
48.32,-6.5,51.68,"VIC","4223"
50.22,-5.27,49.78,"VIC","4224"
48.01,-4.68,51.99,"VIC","4225"
50.26,-7.68,49.74,"VIC","4226"
45.25,-6.33,54.75,"VIC","4228"
46.0,-2.98,54.0,"VIC","63986"
35.66,-4.64,64.34,"VIC","65214"
54.1,-0.2,45.9,"VIC","32021"
44.6,-4.64,55.4,"VIC","97513"
48.27,-8.19,51.73,"VIC","83914"
51.74,-8.27,48.26,"VIC","3438"
42.46,-7.83,57.54,"VIC","4229"
47.14,-7.68,52.86,"VIC","3440"
48.75,-8.32,51.25,"VIC","4230"
42.31,-1.23,57.69,"VIC","4267"
37.01,-7.13,62.99,"VIC","4268"
41.35,-2.07,58.65,"VIC","4271"
46.86,-0.44,53.14,"VIC","47817"
52.09,4.39,47.91,"VIC","36440"
39.98,0.35,60.02,"VIC","65129"
50.62,-0.65,49.38,"VIC","31057"
50.9,2.73,49.1,"VIC","11651"
42.86,23.81,57.14,"VIC","65431"
45.0,1.52,55.0,"VIC","83818"
45.77,-2.21,54.23,"VIC","4873"
52.49,-3.6,47.51,"VIC","3959"
59.47,-12.96,40.53,"VIC","83666"
46.24,0.26,53.76,"VIC","83700"
52.95,-1.16,47.05,"VIC","4874"
53.35,-5.3,46.65,"VIC","58658"
0.0,0.0,0.0,"VIC","30214"
54.05,-5.03,45.95,"VIC","4880"
50.54,-3.73,49.46,"VIC","4881"
34.88,-0.54,65.12,"VIC","4289"
48.28,5.57,51.72,"VIC","46565"
55.26,-11.42,44.74,"VIC","92516"
32.53,2.61,67.47,"VIC","4412"
26.82,-0.1,73.18,"VIC","4902"
58.96,4.98,41.04,"VIC","32528"
33.1,4.88,66.9,"VIC","4295"
52.54,4.23,47.46,"VIC","31538"
44.76,0.57,55.24,"VIC","4296"
53.98,-1.79,46.02,"VIC","82933"
52.67,1.22,47.33,"VIC","4421"
49.12,3.44,50.88,"VIC","31058"
55.44,1.86,44.56,"VIC","97590"
48.11,3.91,51.89,"VIC","46529"
43.89,0.9,56.11,"VIC","46584"
54.59,2.72,45.41,"VIC","4904"
53.2,2.37,46.8,"VIC","47818"
52.2,3.2,47.8,"VIC","65897"
34.24,0.01,65.76,"VIC","31495"
56.98,-3.29,43.02,"VIC","83651"
46.83,0.79,53.17,"VIC","46528"
46.84,5.49,53.16,"VIC","83722"
48.79,3.84,51.21,"VIC","32535"
40.21,-3.74,59.79,"VIC","4912"
55.54,-2.3,44.46,"VIC","65877"
65.58,3.25,34.42,"VIC","4241"
66.67,-11.11,33.33,"VIC","65507"
59.73,-1.36,40.27,"VIC","92483"
56.94,0.23,43.06,"VIC","92485"
61.91,3.62,38.09,"VIC","31055"
67.24,3.65,32.76,"VIC","82873"
54.91,5.16,45.09,"VIC","31056"
58.17,0.32,41.83,"VIC","30213"
57.41,-3.39,42.59,"VIC","82883"
69.28,-2.14,30.72,"VIC","4260"
71.24,2.28,28.76,"VIC","8894"
61.17,1.43,38.83,"VIC","65525"
60.32,-4.23,39.68,"VIC","92487"
69.25,1.03,30.75,"VIC","4262"
55.97,-0.9,44.03,"VIC","4249"
71.54,-1.31,28.46,"VIC","47816"
66.63,1.56,33.37,"VIC","8895"
65.34,2.65,34.66,"VIC","4253"
64.71,-13.66,35.29,"VIC","92484"
61.7,-8.94,38.3,"VIC","92489"
66.27,1.83,33.73,"VIC","47823"
70.07,-1.92,29.93,"VIC","65866"
70.91,-2.43,29.09,"VIC","82872"
68.14,2.59,31.86,"VIC","31621"
61.13,6.61,38.87,"VIC","83023"
67.76,4.1,32.24,"VIC","31622"
72.1,-5.08,27.9,"VIC","65871"
68.11,-4.22,31.89,"VIC","64640"
67.72,-12.21,32.28,"VIC","4258"
60.28,1.41,39.72,"VIC","4259"
56.03,3.53,43.97,"VIC","83864"
58.08,2.29,41.92,"VIC","31959"
38.69,6.4,61.31,"VIC","4261"
67.31,2.09,32.69,"VIC","31623"
64.98,3.89,35.02,"VIC","4264"
66.67,3.66,33.33,"VIC","83024"
70.01,2.49,29.99,"VIC","65874"
74.26,-9.89,25.74,"VIC","4682"
56.55,-4.68,43.45,"VIC","82955"
72.05,-9.37,27.95,"VIC","4656"
73.14,-7.87,26.86,"VIC","4685"
71.43,-13.54,28.57,"VIC","65427"
59.18,-13.41,40.82,"VIC","4657"
41.07,3.83,58.93,"VIC","3924"
54.38,-6.43,45.62,"VIC","3926"
45.64,-0.94,54.36,"VIC","3928"
56.5,-4.25,43.5,"VIC","3929"
0.0,0.0,0.0,"VIC","30221"
57.57,-5.6,42.43,"VIC","3863"
54.63,-5.05,45.37,"VIC","64358"
61.89,-8.83,38.11,"VIC","4661"
67.02,-9.41,32.98,"VIC","97439"
72.55,-11.46,27.45,"VIC","4662"
59.17,-8.95,40.83,"VIC","4663"
58.08,-12.21,41.92,"VIC","4655"
55.53,-13.18,44.47,"VIC","4665"
55.45,-9.93,44.55,"VIC","4669"
43.68,-4.86,56.32,"VIC","65659"
66.8,-15.57,33.2,"VIC","32038"
53.46,-5.05,46.54,"VIC","97506"
58.01,-9.6,41.99,"VIC","58641"
51.52,-4.71,48.48,"VIC","4670"
59.35,-12.03,40.65,"VIC","4672"
48.84,-3.32,51.16,"VIC","83608"
63.02,-6.63,36.98,"VIC","92602"
62.68,-5.69,37.32,"VIC","92603"
67.51,-10.09,32.49,"VIC","3879"
72.32,-4.56,27.68,"VIC","3880"
78.33,-10.89,21.67,"VIC","4681"
57.93,-3.5,42.07,"VIC","11763"
73.75,-6.78,26.25,"VIC","4683"
73.33,-9.43,26.67,"VIC","4684"
59.14,-1.34,40.86,"VIC","4686"
61.48,-10.21,38.52,"VIC","36435"
62.18,-10.03,37.82,"VIC","4687"
56.57,-6.61,43.43,"VIC","97465"
70.57,-5.58,29.43,"VIC","4689"
22.09,-1.56,77.91,"VIC","4934"
40.34,-0.78,59.66,"VIC","3125"
36.59,8.28,63.41,"VIC","3126"
16.27,0.83,83.73,"VIC","4452"
27.27,-3.79,72.73,"VIC","4453"
23.22,-1.6,76.78,"VIC","4454"
75.0,-12.5,25.0,"VIC","65643"
16.97,-3.16,83.03,"VIC","4726"
48.55,-2.84,51.45,"VIC","3136"
29.17,4.06,70.83,"VIC","3137"
31.56,-5.77,68.44,"VIC","4460"
17.46,-4.33,82.54,"VIC","4729"
39.33,-9.61,60.67,"VIC","4462"
53.79,-9.65,46.21,"VIC","3266"
33.22,-6.02,66.78,"VIC","3143"
24.68,-3.47,75.32,"VIC","4730"
33.33,-0.29,66.67,"VIC","3145"
37.21,0.92,62.79,"VIC","4472"
18.44,1.07,81.56,"VIC","4736"
0.0,0.0,0.0,"VIC","30215"
31.06,-6.95,68.94,"VIC","3147"
47.55,4.33,52.45,"VIC","3148"
31.93,-5.61,68.07,"VIC","4976"
30.53,5.75,69.47,"VIC","3153"
20.49,2.01,79.51,"VIC","4478"
18.52,5.29,81.48,"VIC","4989"
23.26,1.79,76.74,"VIC","4481"
22.14,1.57,77.86,"VIC","4482"
36.76,-3.22,63.24,"VIC","4483"
32.75,-1.83,67.25,"VIC","4568"
34.98,3.13,65.02,"VIC","4484"
30.28,-3.26,69.72,"VIC","31599"
31.74,-0.8,68.26,"VIC","4485"
47.06,-10.59,52.94,"VIC","3161"
33.15,-6.83,66.85,"VIC","4486"
25.11,4.75,74.89,"VIC","4487"
22.3,-4.52,77.7,"VIC","4489"
28.3,-7.58,71.7,"VIC","4759"
22.93,-3.4,77.07,"VIC","4760"
21.01,-4.98,78.99,"VIC","4764"
28.78,-2.59,71.22,"VIC","4496"
24.06,-3.58,75.94,"VIC","4498"
16.57,0.1,83.43,"VIC","4772"
34.52,-2.7,65.48,"VIC","3169"
17.93,-3.0,82.07,"VIC","4776"
19.67,-2.32,80.33,"VIC","4504"
53.64,-1.58,46.36,"VIC","3178"
52.42,0.86,47.58,"VIC","3179"
51.03,-1.47,48.97,"VIC","83695"
40.5,-6.09,59.5,"VIC","4505"
41.64,-3.22,58.36,"VIC","4509"
42.06,-3.3,57.94,"VIC","11892"
43.15,-4.04,56.85,"VIC","4511"
39.51,-8.76,60.49,"VIC","38298"
39.17,-6.4,60.83,"VIC","4512"
39.87,-4.07,60.13,"VIC","58622"
43.67,-10.05,56.33,"VIC","4513"
30.0,0.38,70.0,"VIC","4515"
19.64,3.31,80.36,"VIC","4783"
47.31,-5.0,52.69,"VIC","3180"
21.35,-5.14,78.65,"VIC","4789"
12.12,2.99,87.88,"VIC","4519"
31.61,1.23,68.39,"VIC","4520"
32.84,-9.08,67.16,"VIC","4522"
33.88,-5.97,66.12,"VIC","4524"
41.51,7.77,58.49,"VIC","3184"
26.22,-5.25,73.78,"VIC","4527"
37.53,-10.09,62.47,"VIC","4528"
27.8,-10.95,72.2,"VIC","4530"
24.78,-2.84,75.22,"VIC","4531"
33.21,-1.93,66.79,"VIC","83774"
23.0,-6.2,77.0,"VIC","4532"
13.41,2.12,86.59,"VIC","4537"
24.53,-5.48,75.47,"VIC","4798"
20.26,2.91,79.74,"VIC","4799"
19.82,0.97,80.18,"VIC","4539"
39.31,-3.85,60.69,"VIC","4540"
27.75,-0.85,72.25,"VIC","4543"
30.12,0.12,69.88,"VIC","4545"
32.64,-3.92,67.36,"VIC","3192"
26.0,-6.5,74.0,"VIC","4546"
22.86,-3.75,77.14,"VIC","4802"
28.65,-4.15,71.35,"VIC","4552"
22.79,-2.05,77.21,"VIC","31573"
27.54,-1.58,72.46,"VIC","8900"
56.1,-6.46,43.9,"VIC","3206"
15.94,-1.34,84.06,"VIC","4559"
26.44,-0.02,73.56,"VIC","4563"
47.6,-8.88,52.4,"VIC","3210"
22.47,-6.87,77.53,"VIC","4567"
17.88,5.71,82.12,"VIC","4572"
16.67,5.05,83.33,"VIC","4574"
24.11,-4.0,75.89,"VIC","4575"
54.91,-1.84,45.09,"VIC","4580"
58.15,1.93,41.85,"VIC","4600"
83.92,-20.65,16.08,"VIC","82956"
65.75,5.3,34.25,"VIC","4612"
75.49,-8.28,24.51,"VIC","4613"
68.98,-8.77,31.02,"VIC","4614"
67.25,-2.37,32.75,"VIC","3348"
58.39,2.05,41.61,"VIC","12080"
64.22,-2.06,35.78,"VIC","83781"
47.06,13.81,52.94,"VIC","65566"
48.58,1.31,51.42,"VIC","4582"
54.5,-0.52,45.5,"VIC","30216"
49.82,-1.58,50.18,"VIC","33305"
52.08,3.52,47.92,"VIC","33128"
57.3,-4.48,42.7,"VIC","4585"
60.16,-2.62,39.84,"VIC","4586"
49.47,-0.21,50.53,"VIC","4587"
85.35,-9.46,14.65,"VIC","4634"
82.89,-5.71,17.11,"VIC","92866"
70.27,-3.36,29.73,"VIC","83764"
77.3,-2.81,22.7,"VIC","33261"
80.31,-6.31,19.69,"VIC","3686"
60.95,-2.43,39.05,"VIC","4590"
55.19,-2.22,44.81,"VIC","38411"
59.7,3.6,40.3,"VIC","3358"
59.44,0.23,40.56,"VIC","4592"
53.58,0.19,46.42,"VIC","4594"
76.34,-6.1,23.66,"VIC","92927"
73.76,-6.34,26.24,"VIC","64267"
66.71,-5.18,33.29,"VIC","3692"
84.38,-23.1,15.63,"VIC","32041"
58.86,4.66,41.14,"VIC","97514"
68.63,-5.11,31.37,"VIC","83918"
54.87,-6.31,45.13,"VIC","4597"
72.45,-5.66,27.55,"VIC","4599"
54.62,-4.3,45.38,"VIC","4601"
52.47,-5.95,47.53,"VIC","4603"
56.53,0.4,43.47,"VIC","4604"
65.5,8.95,34.5,"VIC","92914"
78.75,-6.96,21.25,"VIC","92913"
28.57,38.39,71.43,"VIC","92672"
42.88,-9.26,57.12,"VIC","4309"
58.9,2.9,41.1,"VIC","4312"
50.0,10.0,50.0,"VIC","65428"
40.34,3.57,59.66,"VIC","3260"
53.57,5.22,46.43,"VIC","92656"
45.91,4.24,54.09,"VIC","3263"
54.73,2.85,45.27,"VIC","11891"
60.2,9.54,39.8,"VIC","65865"
47.09,-2.54,52.91,"VIC","4317"
0.0,40.0,100.0,"VIC","30217"
43.4,-7.84,56.6,"VIC","4334"
54.4,0.17,45.6,"VIC","4318"
62.54,1.75,37.46,"VIC","65896"
55.32,1.79,44.68,"VIC","82920"
52.7,-1.99,47.3,"VIC","3284"
52.82,-2.29,47.18,"VIC","47803"
63.65,-5.86,36.35,"VIC","3385"
58.03,-2.19,41.97,"VIC","83249"
68.0,-7.04,32.0,"VIC","64156"
60.47,0.63,39.53,"VIC","33101"
52.12,2.78,47.88,"VIC","4335"
57.69,-1.92,42.31,"VIC","82921"
49.5,0.91,50.5,"VIC","3299"
56.15,-0.19,43.85,"VIC","47802"
52.73,3.85,47.27,"VIC","83314"
60.4,-11.39,39.6,"VIC","3302"
67.19,0.51,32.81,"VIC","4340"
73.71,-6.56,26.29,"VIC","92669"
67.35,-3.53,32.65,"VIC","92670"
63.87,2.06,36.13,"VIC","83324"
55.52,1.21,44.48,"VIC","97522"
52.28,-9.62,47.72,"VIC","3313"
78.57,-9.03,21.43,"VIC","92671"
50.99,-3.43,49.01,"VIC","3317"
14.51,7.21,85.49,"WA","8013"
51.89,-4.59,48.11,"VIC","3395"
57.35,-2.27,42.65,"VIC","3322"
55.89,-4.75,44.11,"VIC","3323"
65.12,-1.9,34.88,"VIC","3403"
50.68,-1.93,49.32,"VIC","92667"
56.33,-1.57,43.67,"VIC","3327"
50.29,7.65,49.71,"VIC","82784"
59.81,1.27,40.19,"VIC","11515"
62.15,1.46,37.85,"VIC","11516"
61.53,-3.93,38.47,"VIC","3329"
60.21,-3.6,39.79,"VIC","3330"
53.2,-2.02,46.8,"VIC","58636"
56.44,8.78,43.56,"VIC","4370"
54.72,1.36,45.28,"VIC","83416"
63.12,-2.79,36.88,"VIC","65451"
63.53,-0.82,36.47,"VIC","4371"
53.97,1.81,46.03,"VIC","4372"
48.82,2.9,51.18,"VIC","4374"
54.15,-3.25,45.85,"VIC","83308"
48.28,9.76,51.72,"VIC","4375"
48.0,0.08,52.0,"VIC","4377"
42.12,1.46,57.88,"VIC","3411"
76.53,-2.65,23.47,"VIC","4610"
68.11,1.82,31.89,"VIC","82957"
73.68,-9.54,26.32,"VIC","93180"
52.38,19.84,47.62,"VIC","65426"
73.88,3.76,26.12,"VIC","93181"
74.48,-4.36,25.52,"VIC","64351"
61.1,-1.18,38.9,"VIC","4678"
71.96,6.18,28.04,"VIC","4621"
77.68,-0.88,22.32,"VIC","4622"
74.47,-3.36,25.53,"VIC","4624"
63.63,-5.63,36.37,"VIC","83674"
78.82,-1.36,21.18,"VIC","4626"
76.21,-2.75,23.79,"VIC","64353"
59.43,-1.51,40.57,"VIC","4679"
74.44,2.78,25.56,"VIC","4628"
0.0,0.0,0.0,"VIC","30219"
52.19,0.03,47.81,"VIC","47808"
55.66,-1.79,44.34,"VIC","4629"
77.81,2.19,22.19,"VIC","4631"
81.2,-2.38,18.8,"VIC","33053"
79.02,-1.03,20.98,"VIC","4633"
80.51,-3.35,19.49,"VIC","93179"
75.78,1.59,24.22,"VIC","4635"
73.52,-1.67,26.48,"VIC","4636"
72.88,-1.37,27.12,"VIC","64658"
60.71,1.13,39.29,"VIC","4637"
65.94,-6.17,34.06,"VIC","14318"
77.85,3.85,22.15,"VIC","4638"
73.43,0.03,26.57,"VIC","64641"
70.52,-2.38,29.48,"VIC","4640"
72.74,-0.43,27.26,"VIC","4641"
70.71,2.58,29.29,"VIC","4642"
71.63,-1.15,28.37,"VIC","4630"
61.71,-3.4,38.29,"VIC","4677"
61.83,-2.08,38.17,"VIC","4643"
64.75,8.52,35.25,"VIC","4644"
64.35,17.82,35.65,"VIC","97466"
65.9,6.99,34.1,"VIC","11893"
60.59,39.41,39.41,"VIC","97463"
91.67,-19.17,8.33,"VIC","4652"
76.54,-9.87,23.46,"VIC","31964"
57.89,14.84,42.11,"VIC","31965"
46.15,30.04,53.85,"VIC","31966"
46.4,-1.2,53.6,"VIC","4692"
38.46,-38.46,61.54,"VIC","65422"
45.49,2.81,54.51,"VIC","4694"
40.0,-1.4,60.0,"VIC","3377"
0.0,-63.85,0.0,"VIC","30220"
45.28,-3.04,54.72,"VIC","4696"
48.39,-4.59,51.61,"VIC","4697"
47.21,-3.73,52.79,"VIC","4698"
44.25,1.28,55.75,"VIC","4699"
36.01,0.64,63.99,"VIC","32953"
44.8,0.35,55.2,"VIC","4715"
41.21,1.35,58.79,"VIC","4700"
47.03,-2.42,52.97,"VIC","4702"
45.9,-1.44,54.1,"VIC","4703"
34.14,-3.11,65.86,"VIC","3383"
58.26,-5.18,41.74,"VIC","4704"
59.69,-6.23,40.31,"VIC","4705"
59.48,-2.16,40.52,"VIC","4706"
53.21,-8.05,46.79,"VIC","93236"
50.71,-1.34,49.29,"VIC","93237"
38.22,0.25,61.78,"VIC","11875"
39.76,1.13,60.24,"VIC","65654"
44.79,-4.64,55.21,"VIC","64394"
41.61,-7.01,58.39,"VIC","3387"
46.65,1.02,53.35,"VIC","4708"
40.93,0.68,59.07,"VIC","32894"
42.49,-6.07,57.51,"VIC","4709"
43.46,-2.04,56.54,"VIC","65221"
58.72,-3.57,41.28,"VIC","93229"
36.03,-2.67,63.97,"VIC","3396"
49.79,-2.3,50.21,"VIC","31788"
35.69,-0.19,64.31,"VIC","58638"
36.65,0.55,63.35,"VIC","3401"
44.34,5.14,55.66,"VIC","93231"
36.74,0.58,63.26,"VIC","4710"
41.56,0.21,58.44,"VIC","4711"
46.07,1.24,53.93,"VIC","4712"
35.6,-0.06,64.4,"VIC","4713"
46.0,-1.46,54.0,"VIC","4714"
40.42,6.41,59.58,"VIC","83724"
40.09,1.04,59.91,"VIC","11876"
45.86,0.65,54.14,"VIC","3404"
52.26,-5.97,47.74,"VIC","3405"
61.27,-4.85,38.73,"VIC","3406"
42.88,-1.97,57.12,"VIC","31844"
32.41,-0.83,67.59,"VIC","3409"
42.65,1.35,57.35,"VIC","4716"
33.91,2.06,66.09,"VIC","93241"
23.76,0.7,76.24,"VIC","3716"
47.09,-1.68,52.91,"VIC","3614"
31.7,-2.54,68.3,"VIC","3616"
32.42,-2.73,67.58,"VIC","3722"
25.0,17.86,75.0,"VIC","65555"
39.02,-6.32,60.98,"VIC","4383"
32.63,1.55,67.37,"VIC","4384"
36.35,-4.96,63.65,"VIC","4385"
53.62,-3.18,46.38,"VIC","8891"
51.63,-0.76,48.37,"VIC","3622"
57.95,-4.46,42.05,"VIC","3623"
49.67,-4.36,50.33,"VIC","46625"
46.34,-8.33,53.66,"VIC","93025"
52.82,-4.05,47.18,"VIC","3627"
24.64,8.2,75.36,"VIC","4390"
34.52,15.48,65.48,"VIC","31556"
44.15,-1.05,55.85,"VIC","4391"
42.21,0.47,57.79,"VIC","83698"
26.27,-2.04,73.73,"VIC","3750"
46.78,-3.76,53.22,"VIC","64676"
36.0,-2.67,64.0,"VIC","4392"
28.49,-2.56,71.51,"VIC","3751"
30.95,2.27,69.05,"VIC","3754"
45.59,4.58,54.41,"VIC","82829"
45.08,-9.6,54.92,"VIC","3757"
43.72,-2.98,56.28,"VIC","3760"
31.28,2.9,68.72,"VIC","4395"
48.71,-1.91,51.29,"VIC","3634"
50.34,-3.02,49.66,"VIC","3772"
35.37,-7.23,64.63,"VIC","4399"
34.65,-4.08,65.35,"VIC","32326"
52.36,-5.82,47.64,"VIC","3636"
38.46,-5.72,61.54,"VIC","3775"
34.55,-4.17,65.45,"VIC","3776"
43.47,-5.15,56.53,"VIC","3637"
41.19,1.43,58.81,"VIC","3777"
29.92,-1.09,70.08,"VIC","4400"
40.88,-6.79,59.12,"VIC","3639"
35.34,-1.25,64.66,"VIC","3779"
35.11,-0.5,64.89,"VIC","83613"
22.83,-0.81,77.17,"VIC","3780"
38.35,1.08,61.65,"VIC","3641"
39.98,0.45,60.02,"VIC","4403"
37.05,-3.83,62.95,"VIC","4890"
33.29,-5.48,66.71,"VIC","3790"
44.73,-0.13,55.27,"VIC","3794"
56.71,3.8,43.29,"VIC","4405"
61.05,7.47,38.95,"VIC","4406"
52.83,8.44,47.17,"VIC","83638"
52.02,8.13,47.98,"VIC","4407"
47.69,11.31,52.31,"VIC","65905"
25.64,1.53,74.36,"VIC","3796"
35.75,3.93,64.25,"VIC","3800"
37.25,-0.44,62.75,"VIC","4415"
24.39,-3.51,75.61,"VIC","3801"
56.21,8.51,43.79,"VIC","4416"
57.34,6.71,42.66,"VIC","4417"
57.82,-8.23,42.18,"VIC","3647"
33.15,-2.99,66.85,"VIC","4418"
36.32,-0.05,63.68,"VIC","4419"
37.94,3.75,62.06,"VIC","3648"
32.02,12.81,67.98,"VIC","93057"
39.11,-1.09,60.89,"VIC","3650"
31.32,-3.61,68.68,"VIC","3812"
44.44,-0.46,55.56,"VIC","3654"
47.21,-4.76,52.79,"VIC","3660"
53.54,-8.26,46.46,"VIC","3830"
34.84,-3.63,65.16,"VIC","3832"
47.7,-3.73,52.3,"VIC","3835"
44.12,1.67,55.88,"VIC","4427"
34.35,-4.16,65.65,"VIC","4433"
46.61,-2.09,53.39,"VIC","4434"
37.13,5.46,62.87,"VIC","4435"
46.01,-2.71,53.99,"VIC","4436"
34.92,0.7,65.08,"VIC","34224"
27.37,0.26,72.63,"VIC","3838"
32.91,-2.4,67.09,"VIC","4438"
58.31,-2.49,41.69,"VIC","3669"
52.13,1.1,47.87,"VIC","3671"
45.54,3.02,54.46,"VIC","38307"
43.56,-6.52,56.44,"VIC","3845"
42.5,-0.43,57.5,"VIC","4440"
29.56,-6.98,70.44,"VIC","4721"
33.18,-0.21,66.82,"VIC","4310"
20.09,-8.63,79.91,"VIC","4723"
33.11,-4.54,66.89,"VIC","4725"
36.36,3.64,63.64,"VIC","65488"
54.28,0.79,45.72,"VIC","4315"
17.27,-8.8,82.73,"VIC","4727"
18.28,0.52,81.72,"VIC","4728"
32.15,-3.83,67.85,"VIC","4039"
25.96,0.77,74.04,"VIC","83819"
19.91,-9.6,80.09,"VIC","4731"
18.67,-2.78,81.33,"VIC","4732"
16.96,-1.5,83.04,"VIC","4735"
26.79,5.3,73.21,"VIC","30222"
20.96,-1.4,79.04,"VIC","4738"
30.32,-4.08,69.68,"VIC","4741"
34.46,-7.38,65.54,"VIC","4742"
25.68,-4.75,74.32,"VIC","32033"
31.32,-4.14,68.68,"VIC","4744"
34.85,-6.66,65.15,"VIC","93134"
19.2,-3.47,80.8,"VIC","4748"
33.31,-3.76,66.69,"VIC","4751"
21.26,-3.46,78.74,"VIC","4753"
32.39,-8.59,67.61,"VIC","4754"
20.41,-1.5,79.59,"VIC","4060"
14.42,-1.29,85.58,"VIC","4062"
20.12,-4.02,79.88,"VIC","4063"
18.49,-0.95,81.51,"VIC","4758"
22.68,-4.13,77.32,"VIC","4761"
27.55,-6.93,72.45,"VIC","4762"
32.19,-7.25,67.81,"VIC","4763"
27.6,-2.28,72.4,"VIC","4769"
21.28,4.14,78.72,"VIC","83253"
11.79,3.49,88.21,"VIC","4771"
16.33,-3.7,83.67,"VIC","4774"
18.59,0.71,81.41,"VIC","4777"
16.67,-1.03,83.33,"VIC","4778"
25.68,-2.68,74.32,"VIC","4338"
22.01,-0.58,77.99,"VIC","4781"
32.33,-2.73,67.67,"VIC","83284"
34.17,-5.11,65.83,"VIC","4787"
31.9,-5.82,68.1,"VIC","4788"
29.14,-3.17,70.86,"VIC","4351"
15.63,-1.24,84.38,"VIC","4792"
27.4,-6.2,72.6,"VIC","4793"
29.67,-6.75,70.33,"VIC","4083"
23.79,-8.13,76.21,"VIC","4794"
19.28,-4.91,80.72,"VIC","4796"
28.16,-3.62,71.84,"VIC","4354"
39.27,3.41,60.73,"VIC","3320"
26.3,-7.26,73.7,"VIC","4800"
32.4,5.58,67.6,"VIC","4801"
16.79,6.23,83.21,"VIC","4089"
45.3,1.76,54.7,"VIC","4356"
39.03,5.33,60.97,"VIC","65398"
17.84,0.33,82.16,"VIC","4805"
28.65,-4.76,71.35,"VIC","4806"
27.45,-6.25,72.55,"VIC","38335"
40.4,-7.47,59.6,"VIC","4807"
14.55,0.73,85.45,"VIC","4808"
23.84,-1.52,76.16,"VIC","4809"
42.39,-1.23,57.61,"VIC","4363"
30.92,-5.82,69.08,"VIC","4812"
22.95,-3.55,77.05,"VIC","4815"
34.25,4.05,65.75,"VIC","3333"
23.86,-2.96,76.14,"VIC","4816"
34.96,-10.99,65.04,"VIC","4817"
21.23,-1.92,78.77,"VIC","4818"
33.33,7.0,66.67,"VIC","4103"
11.82,7.16,88.18,"VIC","4820"
18.25,-4.7,81.75,"VIC","4821"
35.03,-3.38,64.97,"VIC","4822"
43.57,-10.02,56.43,"VIC","4824"
19.14,-2.47,80.86,"VIC","4122"
13.44,4.18,86.56,"VIC","4825"
33.28,1.32,66.72,"VIC","4125"
29.07,-0.05,70.93,"VIC","33125"
21.91,-4.82,78.09,"VIC","4127"
63.49,0.95,36.51,"VIC","33109"
66.67,-16.67,33.33,"VIC","65461"
51.16,48.84,48.84,"VIC","30223"
74.53,-0.05,25.47,"VIC","4321"
74.24,-0.17,25.76,"VIC","4322"
76.05,1.64,23.95,"VIC","66012"
76.9,2.84,23.1,"VIC","11649"
79.85,-3.15,20.15,"VIC","47750"
76.84,-1.05,23.16,"VIC","83631"
73.68,-1.49,26.32,"VIC","8899"
66.35,-7.89,33.65,"VIC","97520"
65.98,-5.39,34.02,"VIC","93348"
77.5,1.38,22.5,"VIC","4855"
79.37,1.34,20.63,"VIC","4856"
82.77,-1.17,17.23,"VIC","4857"
79.51,1.66,20.49,"VIC","4858"
82.29,-2.07,17.71,"VIC","83689"
79.32,-0.64,20.68,"VIC","4859"
73.8,0.6,26.2,"VIC","31767"
63.33,4.39,36.67,"VIC","93305"
72.38,-5.3,27.62,"VIC","82922"
67.25,-3.3,32.75,"VIC","82923"
64.23,1.76,35.77,"VIC","93340"
71.03,-0.33,28.97,"VIC","4345"
71.14,1.18,28.86,"VIC","11890"
69.14,-1.63,30.86,"VIC","34245"
