yr,num_bsns_num_non_emply_bsns_num,num_bsns_1_4_emplys_num,num_bsns_5_19_emplys_num,num_bsns_20_pls_emplys_num,num_bsns_tot_num_bsns_num,bsns_entries_num_non_emply_bsns_entries_num,bsns_entries_1_4_emplys_num,bsns_entries_5_19_emplys_num,bsns_entries_20_pls_emplys_num,bsns_entries_tot_num_bsns_entries_num,bsns_exits_num_non_emply_bsns_exits_num,bsns_exits_1_4_emplys_num,bsns_exits_5_19_emplys_num,bsns_exits_20_pls_emplys_num,bsns_exits_tot_num_bsns_exits_num,num_bsns_by_industry_agri_frsty_fish_num,num_bsns_by_industry_mining_num,num_bsns_by_industry_manu_num,num_bsns_by_industry_elec_gas_water_wst_num,num_bsns_by_industry_cons_num,num_bsns_by_industry_whsl_trade_num,num_bsns_by_industry_rtl_trade_num,num_bsns_by_industry_accom_food_num,num_bsns_by_industry_trns_pstl_whse_num,num_bsns_by_industry_info_med_coms_num,num_bsns_by_industry_fin_insur_num,num_bsns_by_industry_rent_hiring_rlst_num,num_bsns_by_industry_pro_sci_tech_num,num_bsns_by_industry_admt_supp_num,num_bsns_by_industry_pub_admt_safety_num,num_bsns_by_industry_edu_training_num,num_bsns_by_industry_hlth_care_soc_asst_num,num_bsns_by_industry_arts_rec_num,num_bsns_by_industry_oth_num,num_bsns_by_industry_currly_unk_num,num_bsns_by_industry_tot_num,bld_approvals_priv_sector_houses_num,bld_approvals_priv_sector_dwl_excluding_houses_num,bld_approvals_tot_priv_sector_dwl_units_num,bld_approvals_tot_dwl_units_num,bld_approvals_value_priv_sector_houses_audm,bld_approvals_value_priv_sector_dwl_excluding_houses_audm,bld_approvals_value_tot_priv_sectors_dwl_units_audm,bld_approvals_value_tot_resial_bld_audm,bld_approvals_value_tot_non_resial_bld_audm,bld_approvals_value_tot_bld_audm,resial_property_prices_houses_num_trfs_num,resial_property_prices_houses_med_sale_price_aud,resial_property_prices_attached_dwl_num_trfs_num,resial_property_prices_attached_dwl_med_sale_price_aud,avg_hsld_net_worth_avg_hsld_net_worth_aud,patents_trademarks_patent_applicants_num,patents_trademarks_trademark_applicants_num,p_inslv_tot_debt_ent_bsns_rel_p_inslv_num,p_inslv_tot_debt_ent_non_bsns_rel_p_inslv_num,p_inslv_tot_debt_ent_p_inslv_num,slct_caus_p_inslv_bsns_rel_inslv_caus_economic_cond_num,slct_caus_p_inslv_non_bsns_rel_inslv_caus_exc_use_credit_num,slct_caus_p_inslv_non_bsns_rel_inslv_caus_unemp_loss_inc_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_managers_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_pros_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_tech_trades_wrkers_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_cmty_p_wrkers_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_clrc_admt_wrkers_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_sales_wrkers_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_mach_ops_drivers_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_labourers_num,occ_debt_ent_bsns_non_bsns_rel_p_inslv_debt_oth_unk_occ_num,regd_mtr_vhcls_num_by_type_vehicle_pax_vehicles_num,regd_mtr_vhcls_num_by_type_vehicle_campervans_num,regd_mtr_vhcls_num_by_type_vehicle_light_comc_vehicles_num,regd_mtr_vhcls_num_by_type_vehicle_light_rigid_trucks_num,regd_mtr_vhcls_num_by_type_vehicle_heavy_rigid_trucks_num,regd_mtr_vhcls_num_by_type_vehicle_articulated_trucks_num,regd_mtr_vhcls_num_by_type_vehicle_nfc_trucks_num,regd_mtr_vhcls_num_by_type_vehicle_buses_num,regd_mtr_vhcls_num_by_type_vehicle_motorcycles_num,regd_mtr_vhcls_num_by_type_fuel_petrol_num,regd_mtr_vhcls_num_by_type_fuel_diesel_num,regd_mtr_vhcls_num_by_type_fuel_lpg_dual_oth_num,regd_mtr_vhcls_num_by_type_fuel_electric_num,regd_mtr_vhcls_yr_manu_less_5_yrs_num,regd_mtr_vhcls_yr_manu_5_10_yrs_num,regd_mtr_vhcls_yr_manu_ov_10_yrs_num,regd_mtr_vhcls_yr_manu_tot_regd_mtr_vhcls_num,tourist_accom_est_est_15_pls_rooms_num,agri_comm_tot_area_area_holding_ha,agri_comm_tot_area_vegetables_human_consumption_ha,agri_comm_tot_area_fruit_nuts_orchard_trees_nut_trees_ha,agri_comm_tot_num_dairy_cattle_num,agri_comm_tot_num_meat_cattle_num,agri_comm_tot_num_sheep_num,agri_comm_tot_num_pigs_num,agri_comm_tot_num_meat_chickens_num,gross_value_agri_prod_broadacre_crops_tot_area_ha_ha,gross_value_agri_prod_gross_value_agri_prod_audm,gross_value_agri_prod_gross_value_crops_audm,gross_value_agri_prod_gross_value_livestock_slaughtering_audm,empy_by_industry_agri_frsty_fish_pr100,empy_by_industry_mining_pr100,empy_by_industry_manu_pr100,empy_by_industry_elec_gas_water_wst_pr100,empy_by_industry_cons_pr100,empy_by_industry_whsl_trade_pr100,empy_by_industry_rtl_trade_pr100,empy_by_industry_accom_food_pr100,empy_by_industry_trns_pstl_whse_pr100,empy_by_industry_info_med_coms_pr100,empy_by_industry_fin_insur_pr100,empy_by_industry_rent_hiring_rlst_pr100,empy_by_industry_pro_sci_tech_pr100,empy_by_industry_admt_supp_pr100,empy_by_industry_pub_admt_safety_pr100,empy_by_industry_edu_training_pr100,empy_by_industry_hlth_care_soc_asst_pr100,empy_by_industry_arts_rec_pr100,empy_by_industry_oth_pr100,empy_by_industry_tot_empy_num,sa4_code16,sa4_name16,ogc_fid
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.0,746.0,1699.0,2308.0,462.0,321.0,783.0,959.0,1244.0,2203.0,,,,,,7.0,33.0,20.0,63.0,83.0,8.0,24.0,18.0,9.0,7.0,16.0,6.0,7.0,8.0,9.0,14.0,5.0,35285.0,377.0,16283.0,680.0,2462.0,681.0,137.0,1551.0,4873.0,34535.0,26943.0,883.0,,14977.0,18600.0,28812.0,62389.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,Western Australia - Outback (North),331
2014,2725.0,1137.0,629.0,248.0,4738.0,,,,,,,,,,,335.0,37.0,163.0,19.0,1117.0,74.0,348.0,242.0,354.0,23.0,223.0,553.0,310.0,283.0,18.0,56.0,160.0,40.0,277.0,101.0,4738.0,863.0,500.0,1363.0,1571.0,402.0,162.0,563.0,661.0,790.0,1452.0,,,,,,4.0,35.0,25.0,70.0,96.0,6.0,18.0,27.0,3.0,8.0,17.0,10.0,14.0,7.0,13.0,13.0,11.0,36575.0,407.0,17435.0,748.0,2547.0,743.0,167.0,1544.0,5294.0,35516.0,29087.0,894.0,,16205.0,18707.0,30566.0,65478.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,Western Australia - Outback (North),332
2015,2643.0,1084.0,639.0,223.0,4586.0,454.0,156.0,27.0,3.0,641.0,535.0,129.0,37.0,10.0,708.0,325.0,40.0,142.0,23.0,1051.0,75.0,345.0,240.0,347.0,24.0,249.0,536.0,295.0,255.0,15.0,53.0,170.0,37.0,293.0,73.0,4586.0,312.0,131.0,443.0,645.0,143.0,63.0,206.0,295.0,365.0,659.0,,,,,,6.0,30.0,26.0,90.0,116.0,9.0,28.0,34.0,7.0,,17.0,12.0,14.0,12.0,15.0,15.0,10.0,36693.0,378.0,17524.0,705.0,2445.0,703.0,174.0,1491.0,5212.0,34828.0,29683.0,790.0,3.0,15210.0,18826.0,31323.0,65359.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,Western Australia - Outback (North),333
2016,2515.0,1117.0,607.0,214.0,4454.0,411.0,188.0,21.0,3.0,624.0,503.0,126.0,44.0,4.0,681.0,318.0,36.0,141.0,23.0,973.0,74.0,329.0,236.0,342.0,26.0,262.0,517.0,280.0,254.0,21.0,56.0,167.0,34.0,305.0,74.0,4454.0,156.0,33.0,189.0,269.0,83.0,10.0,93.0,132.0,160.0,292.0,,,,,,,,27.0,103.0,131.0,11.0,33.0,40.0,11.0,12.0,25.0,14.0,16.0,6.0,17.0,17.0,13.0,35766.0,335.0,16976.0,649.0,2312.0,714.0,170.0,1375.0,4998.0,33396.0,29250.0,707.0,,13740.0,17601.0,31960.0,63301.0,53.0,28252301.0,1234.0,562.0,488.0,549826.0,804550.0,,,1031976.0,1044.0,721.0,281.0,1.9,24.7,2.2,1.3,11.0,1.4,5.4,6.0,5.5,0.5,0.5,1.6,3.6,3.8,5.8,7.7,7.9,0.9,3.8,45541.0,510,Western Australia - Outback (North),334
2017,2421.0,1109.0,605.0,196.0,4327.0,348.0,171.0,32.0,5.0,551.0,436.0,122.0,40.0,7.0,604.0,305.0,40.0,146.0,16.0,892.0,76.0,315.0,249.0,314.0,24.0,251.0,506.0,286.0,257.0,11.0,43.0,179.0,40.0,309.0,65.0,4327.0,62.0,4.0,66.0,224.0,23.0,1.0,24.0,75.0,242.0,317.0,,,,,,,,32.0,126.0,158.0,18.0,35.0,49.0,17.0,17.0,33.0,11.0,29.0,8.0,19.0,13.0,11.0,35323.0,305.0,16530.0,608.0,2069.0,646.0,170.0,1298.0,4761.0,32298.0,29947.0,650.0,3.0,11715.0,17356.0,32661.0,61732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,Western Australia - Outback (North),335
2018,2418.0,1141.0,549.0,187.0,4297.0,382.0,175.0,26.0,4.0,585.0,439.0,107.0,40.0,8.0,590.0,288.0,42.0,134.0,18.0,863.0,82.0,310.0,231.0,316.0,18.0,265.0,496.0,305.0,271.0,14.0,50.0,170.0,32.0,324.0,54.0,4297.0,53.0,10.0,63.0,187.0,26.0,2.0,28.0,90.0,274.0,364.0,,,,,,,,32.0,136.0,167.0,12.0,64.0,31.0,21.0,21.0,27.0,21.0,28.0,5.0,21.0,26.0,11.0,36376.0,283.0,16941.0,654.0,2036.0,644.0,174.0,1220.0,4583.0,32387.0,31060.0,593.0,3.0,11357.0,17260.0,34252.0,62863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,Western Australia - Outback (North),336
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38654503.0,1204.0,357.0,544.0,672988.0,1175954.0,3625.0,,,,,,6.9,14.3,5.7,1.0,9.1,2.8,9.2,6.4,6.1,0.6,1.2,1.6,3.1,2.5,6.4,7.6,7.9,0.7,4.5,57417.0,511,Western Australia - Outback (South),337
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511,Western Australia - Outback (South),338
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.0,37.0,715.0,794.0,221.0,6.0,227.0,272.0,227.0,499.0,,,,,,20.0,53.0,25.0,80.0,105.0,11.0,30.0,23.0,12.0,9.0,22.0,7.0,9.0,11.0,11.0,18.0,8.0,60912.0,789.0,30020.0,1140.0,5399.0,1834.0,476.0,1081.0,7455.0,66622.0,40462.0,2006.0,9.0,22027.0,31671.0,55362.0,109060.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511,Western Australia - Outback (South),339
2014,5974.0,2939.0,1303.0,336.0,10545.0,,,,,,,,,,,2595.0,247.0,330.0,38.0,1633.0,192.0,679.0,460.0,743.0,21.0,655.0,952.0,522.0,285.0,27.0,91.0,307.0,65.0,603.0,117.0,10545.0,676.0,76.0,752.0,807.0,228.0,14.0,243.0,279.0,347.0,626.0,,,,,,14.0,54.0,32.0,90.0,121.0,8.0,23.0,35.0,5.0,10.0,22.0,13.0,16.0,9.0,16.0,17.0,13.0,62148.0,816.0,31358.0,1173.0,5416.0,1889.0,481.0,1069.0,7966.0,67352.0,42970.0,1868.0,18.0,23595.0,30838.0,57802.0,112235.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511,Western Australia - Outback (South),340
2015,5923.0,2978.0,1244.0,307.0,10445.0,697.0,272.0,42.0,5.0,1021.0,861.0,185.0,60.0,6.0,1117.0,2531.0,245.0,327.0,48.0,1608.0,194.0,664.0,458.0,740.0,26.0,680.0,960.0,524.0,250.0,29.0,91.0,319.0,65.0,607.0,96.0,10445.0,535.0,47.0,582.0,645.0,194.0,13.0,207.0,250.0,235.0,485.0,,,,,,16.0,52.0,33.0,114.0,147.0,11.0,36.0,43.0,9.0,15.0,23.0,15.0,18.0,16.0,19.0,20.0,13.0,61926.0,757.0,31801.0,1209.0,5498.0,2005.0,477.0,1070.0,8133.0,66274.0,44843.0,1787.0,9.0,22570.0,30336.0,59859.0,112765.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511,Western Australia - Outback (South),341
2016,5920.0,2955.0,1237.0,297.0,10408.0,775.0,284.0,49.0,3.0,1106.0,814.0,204.0,77.0,11.0,1098.0,2490.0,249.0,320.0,41.0,1552.0,196.0,638.0,464.0,714.0,24.0,706.0,962.0,539.0,271.0,33.0,81.0,346.0,62.0,597.0,103.0,10408.0,430.0,88.0,518.0,557.0,151.0,13.0,164.0,197.0,178.0,375.0,,,,,,,,35.0,132.0,166.0,14.0,41.0,50.0,14.0,15.0,31.0,19.0,19.0,7.0,22.0,23.0,16.0,61228.0,762.0,31784.0,1226.0,5484.0,1964.0,500.0,1041.0,8147.0,64569.0,45919.0,1610.0,11.0,21334.0,29049.0,61701.0,112084.0,65.0,35914971.0,1569.0,715.0,621.0,698951.0,1022762.0,,,1311871.0,1327.0,917.0,357.0,7.6,14.4,3.5,0.9,7.5,2.1,8.9,6.7,6.0,0.6,1.1,1.4,3.1,2.9,6.4,8.5,9.2,1.0,4.2,53172.0,511,Western Australia - Outback (South),342
2017,5774.0,2934.0,1275.0,268.0,10252.0,673.0,277.0,47.0,4.0,1003.0,849.0,219.0,53.0,11.0,1138.0,2451.0,233.0,326.0,48.0,1529.0,190.0,622.0,452.0,683.0,25.0,725.0,959.0,527.0,262.0,31.0,88.0,350.0,63.0,582.0,107.0,10252.0,258.0,10.0,268.0,303.0,94.0,2.0,96.0,115.0,157.0,272.0,,,,,,,,35.0,121.0,156.0,18.0,41.0,35.0,6.0,15.0,24.0,13.0,15.0,13.0,26.0,29.0,15.0,60561.0,770.0,32051.0,1207.0,5530.0,1964.0,515.0,952.0,7975.0,63080.0,50078.0,1566.0,24.0,19423.0,28865.0,63208.0,111496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511,Western Australia - Outback (South),343
2018,5761.0,2944.0,1217.0,271.0,10185.0,696.0,277.0,45.0,5.0,1027.0,795.0,223.0,62.0,14.0,1090.0,2433.0,226.0,337.0,41.0,1480.0,181.0,602.0,445.0,681.0,24.0,736.0,980.0,525.0,279.0,30.0,78.0,351.0,55.0,592.0,98.0,10185.0,283.0,25.0,308.0,350.0,112.0,5.0,117.0,146.0,165.0,311.0,,,,,,,,36.0,174.0,205.0,10.0,61.0,57.0,15.0,21.0,36.0,17.0,26.0,17.0,31.0,27.0,22.0,60568.0,738.0,32003.0,1246.0,5535.0,1942.0,518.0,955.0,7778.0,61719.0,51326.0,1452.0,22.0,17832.0,28188.0,65110.0,111149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511,Western Australia - Outback (South),344
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6490385.0,765.0,1622.0,9439.0,1491490.0,3177093.0,26391.0,5750803.0,,,,,14.8,1.5,6.6,1.1,6.4,3.1,10.9,6.7,4.4,0.8,1.9,1.2,3.8,2.2,5.8,9.9,11.9,0.8,4.0,75583.0,110,New England and North West,345
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,New England and North West,346
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.0,92.0,678.0,680.0,180.0,17.0,197.0,206.0,255.0,461.0,,,,,,35.0,144.0,66.0,201.0,267.0,26.0,55.0,77.0,26.0,22.0,41.0,23.0,33.0,23.0,25.0,37.0,37.0,87677.0,431.0,39744.0,1348.0,5425.0,1368.0,92.0,863.0,6191.0,98326.0,43114.0,1524.0,6.0,29297.0,39222.0,74550.0,143069.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,New England and North West,347
2014,12589.0,5396.0,2016.0,285.0,20284.0,,,,,,,,,,,7900.0,53.0,531.0,51.0,2385.0,501.0,1055.0,709.0,1122.0,51.0,918.0,1556.0,1026.0,432.0,37.0,139.0,695.0,188.0,797.0,135.0,20284.0,682.0,77.0,759.0,766.0,200.0,12.0,212.0,233.0,119.0,352.0,2711.0,265000.0,156.0,205000.0,1054054.0,24.0,118.0,43.0,186.0,229.0,20.0,63.0,58.0,20.0,13.0,29.0,30.0,24.0,25.0,17.0,43.0,28.0,88544.0,456.0,41023.0,1389.0,5461.0,1372.0,104.0,827.0,6457.0,97829.0,46050.0,1496.0,11.0,31030.0,38219.0,76380.0,145629.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,New England and North West,348
2015,12553.0,5335.0,1890.0,266.0,20039.0,1140.0,482.0,67.0,13.0,1708.0,1468.0,375.0,94.0,11.0,1947.0,7791.0,50.0,511.0,56.0,2373.0,486.0,1026.0,688.0,1083.0,52.0,950.0,1561.0,1028.0,427.0,40.0,134.0,704.0,172.0,785.0,120.0,20039.0,717.0,132.0,849.0,877.0,210.0,20.0,229.0,243.0,147.0,390.0,2861.0,283000.0,222.0,215000.0,,25.0,161.0,48.0,226.0,274.0,20.0,68.0,80.0,29.0,16.0,45.0,34.0,24.0,25.0,17.0,42.0,42.0,89890.0,454.0,42075.0,1453.0,5537.0,1333.0,88.0,863.0,6618.0,97676.0,49037.0,1384.0,16.0,31559.0,37505.0,79265.0,148329.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,New England and North West,349
2016,12536.0,5345.0,1864.0,257.0,20001.0,1233.0,481.0,50.0,9.0,1773.0,1372.0,343.0,81.0,15.0,1816.0,7741.0,55.0,503.0,60.0,2356.0,476.0,996.0,699.0,1075.0,52.0,954.0,1588.0,1022.0,432.0,41.0,139.0,702.0,168.0,809.0,126.0,20001.0,636.0,172.0,808.0,813.0,202.0,34.0,236.0,243.0,110.0,353.0,2829.0,296500.0,213.0,249000.0,999056.0,,,46.0,210.0,256.0,13.0,60.0,91.0,18.0,23.0,26.0,40.0,14.0,18.0,23.0,54.0,40.0,90255.0,473.0,42786.0,1520.0,5545.0,1416.0,96.0,861.0,6782.0,96391.0,51879.0,1274.0,7.0,32489.0,37120.0,80154.0,149763.0,95.0,6890232.0,568.0,2110.0,12499.0,1431900.0,2816626.0,11589.0,4325850.0,1479166.0,2805.0,1729.0,935.0,14.2,2.1,5.4,0.9,6.7,2.4,10.0,6.6,3.9,0.8,1.6,1.1,3.8,2.9,5.7,10.4,12.8,0.8,3.9,75985.0,110,New England and North West,350
2017,12664.0,5388.0,1877.0,269.0,20203.0,1317.0,514.0,58.0,9.0,1897.0,1277.0,315.0,77.0,5.0,1673.0,7827.0,49.0,493.0,65.0,2395.0,459.0,964.0,702.0,1079.0,51.0,998.0,1627.0,1032.0,425.0,38.0,144.0,725.0,165.0,806.0,133.0,20203.0,553.0,108.0,661.0,661.0,180.0,18.0,198.0,207.0,154.0,361.0,,,,,,,,31.0,237.0,268.0,7.0,78.0,80.0,26.0,14.0,38.0,35.0,24.0,28.0,29.0,40.0,34.0,90852.0,486.0,43813.0,1513.0,5630.0,1511.0,88.0,866.0,6916.0,95258.0,55662.0,1132.0,11.0,32227.0,37898.0,81504.0,151629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,New England and North West,351
2018,12810.0,5502.0,1811.0,270.0,20394.0,1372.0,509.0,66.0,5.0,1955.0,1381.0,334.0,90.0,5.0,1807.0,7904.0,53.0,524.0,66.0,2439.0,462.0,945.0,687.0,1087.0,54.0,1043.0,1647.0,1052.0,442.0,43.0,151.0,715.0,149.0,805.0,126.0,20394.0,525.0,142.0,667.0,668.0,187.0,26.0,213.0,224.0,97.0,321.0,,,,,,,,32.0,201.0,229.0,7.0,72.0,67.0,17.0,10.0,31.0,34.0,14.0,24.0,23.0,47.0,32.0,91683.0,502.0,44986.0,1524.0,5678.0,1491.0,90.0,827.0,6989.0,94262.0,58926.0,975.0,8.0,32281.0,38732.0,82680.0,153690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,New England and North West,352
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,1173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2248.0,,,,768.0,1307.0,,,,,,,0.2,0.2,3.9,0.5,5.3,4.2,7.5,6.3,3.7,4.8,9.2,2.5,14.9,3.8,5.1,8.7,11.1,2.6,3.0,126577.0,118,Sydney - Eastern Suburbs,353
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,1223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,Sydney - Eastern Suburbs,354
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,843.0,1024.0,1024.0,394.0,265.0,659.0,710.0,329.0,1039.0,,,,,,179.0,1298.0,83.0,210.0,293.0,30.0,70.0,54.0,44.0,62.0,35.0,27.0,38.0,30.0,18.0,19.0,20.0,118102.0,130.0,8912.0,551.0,511.0,160.0,18.0,227.0,7830.0,122773.0,11280.0,1602.0,22.0,40455.0,45773.0,50186.0,136414.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,Sydney - Eastern Suburbs,355
2014,19862.0,8345.0,1997.0,481.0,30678.0,,,,,,,,,,,371.0,36.0,541.0,46.0,2796.0,1049.0,1855.0,1285.0,898.0,921.0,3136.0,4746.0,5816.0,1278.0,98.0,525.0,2907.0,862.0,993.0,515.0,30678.0,161.0,1083.0,1244.0,1244.0,385.0,409.0,793.0,838.0,548.0,1386.0,2224.0,1765000.0,3871.0,744000.0,1789974.0,175.0,1262.0,64.0,179.0,243.0,21.0,57.0,42.0,37.0,54.0,23.0,24.0,41.0,18.0,8.0,12.0,26.0,120417.0,136.0,9035.0,577.0,542.0,172.0,16.0,221.0,8354.0,123980.0,13049.0,1520.0,30.0,42123.0,45985.0,51409.0,139517.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,Sydney - Eastern Suburbs,356
2015,20169.0,8672.0,2026.0,506.0,31372.0,3291.0,1215.0,111.0,25.0,4642.0,3045.0,692.0,102.0,22.0,3858.0,346.0,48.0,571.0,48.0,2875.0,1028.0,1866.0,1334.0,884.0,950.0,3320.0,4891.0,5909.0,1312.0,90.0,537.0,3060.0,867.0,1025.0,410.0,31372.0,197.0,900.0,1097.0,1105.0,394.0,341.0,734.0,801.0,210.0,1011.0,2294.0,1993500.0,3375.0,836000.0,,159.0,1313.0,40.0,174.0,214.0,8.0,60.0,44.0,34.0,44.0,21.0,29.0,27.0,14.0,12.0,18.0,15.0,122311.0,143.0,9348.0,592.0,556.0,177.0,17.0,234.0,9058.0,125184.0,14920.0,1368.0,43.0,42670.0,46489.0,53311.0,142470.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,Sydney - Eastern Suburbs,357
2016,20695.0,8886.0,2086.0,531.0,32191.0,3529.0,1400.0,112.0,16.0,5053.0,3130.0,780.0,125.0,23.0,4057.0,335.0,39.0,574.0,47.0,3037.0,1032.0,1866.0,1359.0,1021.0,942.0,3522.0,4922.0,6044.0,1355.0,88.0,569.0,3125.0,864.0,1054.0,409.0,32191.0,185.0,841.0,1026.0,1026.0,437.0,333.0,770.0,823.0,395.0,1218.0,2038.0,2298500.0,2913.0,900000.0,1962227.0,,,49.0,164.0,213.0,17.0,58.0,42.0,28.0,45.0,25.0,22.0,30.0,17.0,10.0,17.0,19.0,123296.0,201.0,9595.0,623.0,570.0,184.0,21.0,235.0,9584.0,125268.0,16699.0,1171.0,101.0,44449.0,45800.0,54020.0,144269.0,26.0,8943.0,,,,236.0,6469.0,,,1145.0,1.0,0.0,0.0,0.2,0.2,2.7,0.5,6.2,2.7,7.1,6.6,3.5,4.3,8.7,2.9,15.1,3.9,4.8,9.3,11.4,2.7,2.9,135879.0,118,Sydney - Eastern Suburbs,358
2017,21553.0,9058.0,2192.0,564.0,33370.0,3871.0,1372.0,121.0,20.0,5386.0,3062.0,762.0,126.0,18.0,3969.0,323.0,34.0,588.0,49.0,3225.0,1053.0,1831.0,1396.0,1211.0,975.0,3722.0,4916.0,6347.0,1432.0,83.0,594.0,3201.0,894.0,1085.0,405.0,33370.0,205.0,1152.0,1357.0,1357.0,453.0,483.0,936.0,993.0,657.0,1650.0,,,,,,,,40.0,151.0,191.0,9.0,52.0,35.0,30.0,29.0,23.0,26.0,25.0,17.0,12.0,16.0,13.0,124360.0,196.0,9945.0,698.0,570.0,217.0,12.0,241.0,10280.0,125631.0,18576.0,1030.0,161.0,45572.0,46014.0,54910.0,146496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,Sydney - Eastern Suburbs,359
2018,22263.0,9218.0,2053.0,562.0,34096.0,4152.0,1245.0,100.0,13.0,5514.0,3373.0,781.0,121.0,29.0,4305.0,272.0,31.0,591.0,50.0,3432.0,1032.0,1828.0,1402.0,1480.0,971.0,3853.0,4975.0,6430.0,1436.0,84.0,598.0,3223.0,891.0,1127.0,378.0,34096.0,181.0,1180.0,1361.0,1361.0,488.0,537.0,1024.0,1091.0,332.0,1423.0,,,,,,,,57.0,183.0,235.0,15.0,68.0,35.0,35.0,45.0,25.0,23.0,44.0,21.0,9.0,19.0,19.0,124509.0,193.0,10374.0,750.0,574.0,193.0,20.0,241.0,10839.0,125187.0,20052.0,873.0,248.0,45773.0,46489.0,55555.0,147811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,Sydney - Eastern Suburbs,360
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13520.0,510.0,10.0,5063.0,2782.0,149.0,4250.0,2291990.0,,,,,0.8,0.1,15.6,0.9,8.7,5.5,11.0,5.7,7.3,1.6,4.6,1.3,4.6,3.4,5.5,5.1,9.3,1.1,4.2,141817.0,127,Sydney - South West,361
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,Sydney - South West,362
