SA4_MAIN11,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot,SA4_NAME11
310,41,8,6,0,10506,10561,629,38,16,5,9010,9698,7738,511,449,25,10870,19593,11637,1025,1617,69,5804,20152,11609,1063,2603,182,3105,18562,9742,719,2363,334,1290,14448,6256,402,1137,538,519,8852,2814,105,327,646,239,4131,611,11,47,422,84,1175,51077,3882,8565,2221,41427,107172,62,7,3,6,10047,10125,1167,93,40,10,8160,9470,9553,813,674,59,8923,20022,12211,1318,2376,221,4548,20674,11330,1196,3406,482,2088,18502,9023,716,2716,1097,760,14312,5186,266,1329,1913,311,9005,1917,63,393,2521,144,5038,308,14,72,1730,83,2207,50757,4486,11009,8039,35064,109355,103,15,9,6,20553,20686,1796,131,56,15,17170,19168,17291,1324,1123,84,19793,39615,23848,2343,3993,290,10352,40826,22939,2259,6009,664,5193,37064,18765,1435,5079,1431,2050,28760,11442,668,2466,2451,830,17857,4731,168,720,3167,383,9169,919,25,119,2152,167,3382,101834,8368,19574,10260,76491,216527,Ipswich
311,33,6,5,3,11591,11638,630,37,18,5,9423,10113,7362,450,420,17,11380,19629,11890,955,1533,52,5760,20190,11997,1045,2687,141,2694,18564,11259,761,2434,329,996,15779,6606,418,1252,484,349,9109,2476,112,336,521,129,3574,514,19,50,361,37,981,52767,3803,8735,1913,42359,109577,52,11,8,3,10815,10889,1111,100,34,7,8792,10044,9434,809,660,45,9539,20487,12605,1417,2364,186,4841,21413,12300,1324,3621,505,1934,19684,10584,781,3110,1265,602,16342,4955,332,1397,1763,230,8677,1628,70,426,2032,82,4238,297,12,74,1367,43,1793,52966,4856,11694,7173,36878,113567,85,17,13,6,22406,22527,1741,137,52,12,18215,20157,16796,1259,1080,62,20919,40116,24495,2372,3897,238,10601,41603,24297,2369,6308,646,4628,38248,21843,1542,5544,1594,1598,32121,11561,750,2649,2247,579,17786,4104,182,762,2553,211,7812,811,31,124,1728,80,2774,105733,8659,20429,9086,79237,223144,Logan - Beaudesert
312,16,4,4,3,5623,5650,248,16,8,12,5476,5760,4678,254,252,21,7634,12839,7709,633,1086,33,3762,13223,8216,691,1966,122,2297,13292,6759,408,1722,231,829,9949,3654,167,743,330,335,5229,1586,69,212,377,156,2400,300,8,35,234,26,603,33166,2250,6028,1363,26138,68945,18,0,0,6,5021,5045,569,41,15,6,4539,5170,5707,351,330,30,5251,11669,7668,605,1185,88,2282,11828,7968,569,1816,259,1095,11707,5938,293,1193,604,360,8388,2908,131,555,950,116,4660,1064,37,174,1419,63,2757,153,0,21,881,33,1088,31993,2027,5289,4243,18760,62312,34,4,4,9,10644,10695,817,57,23,18,10015,10930,10385,605,582,51,12885,24508,15377,1238,2271,121,6044,25051,16184,1260,3782,381,3392,24999,12697,701,2915,835,1189,18337,6562,298,1298,1280,451,9889,2650,106,386,1796,219,5157,453,8,56,1115,59,1691,65159,4277,11317,5606,44898,131257,Mackay
313,11,7,5,0,7715,7738,349,32,9,4,5754,6148,4253,324,284,17,6776,11654,7836,748,1296,42,4039,13961,8670,815,2074,96,2180,13835,8970,642,2228,263,898,13001,6927,367,1327,527,439,9587,3417,125,500,779,221,5042,762,30,82,554,58,1486,41195,3090,7805,2282,28080,82452,24,11,7,0,7277,7319,642,85,9,3,5354,6093,5428,581,512,23,6066,12610,8629,1086,1956,112,3375,15158,8851,1007,2852,369,1517,14596,9027,684,2679,997,586,13973,5947,309,1528,1961,276,10021,2360,98,495,2742,131,5826,389,10,112,1919,85,2515,41297,3871,10150,8126,24667,88111,35,18,12,0,14992,15057,991,117,18,7,11108,12241,9681,905,796,40,12842,24264,16465,1834,3252,154,7414,29119,17521,1822,4926,465,3697,28431,17997,1326,4907,1260,1484,26974,12874,676,2855,2488,715,19608,5777,223,995,3521,352,10868,1151,40,194,2473,143,4001,82492,6961,17955,10408,52747,170563,Moreton Bay - North
314,8,5,0,0,6156,6169,289,9,7,5,4834,5144,4714,227,209,20,5404,10574,9161,520,904,19,2708,13312,8295,478,1317,72,1142,11304,6952,297,1063,143,396,8851,3971,111,434,218,155,4889,1352,44,108,251,54,1809,304,9,28,188,15,544,35046,1700,4070,916,20864,62596,26,3,0,4,6027,6060,563,35,13,3,4405,5019,6015,350,382,19,4611,11377,9685,694,1337,79,2225,14020,8403,613,1848,194,851,11909,6517,323,1501,497,369,9207,3057,143,640,841,124,4805,932,37,160,1098,50,2277,158,7,36,877,31,1109,35356,2205,5917,3612,18693,65783,34,8,0,4,12183,12229,852,44,20,8,9239,10163,10729,577,591,39,10015,21951,18846,1214,2241,98,4933,27332,16698,1091,3165,266,1993,23213,13469,620,2564,640,765,18058,7028,254,1074,1059,279,9694,2284,81,268,1349,104,4086,462,16,64,1065,46,1653,70402,3905,9987,4528,39557,128379,Moreton Bay - South
315,17,3,5,0,2825,2850,146,14,6,3,2949,3118,1821,122,91,13,4410,6457,2930,222,357,24,2734,6267,3240,315,723,68,1734,6080,2683,272,815,194,835,4799,1509,127,416,234,358,2644,558,49,106,179,175,1067,98,4,20,68,44,234,13002,1128,2539,783,16064,33516,13,4,0,3,2379,2399,229,17,0,7,2563,2816,2089,131,112,16,3738,6086,2876,207,353,42,2111,5589,3069,238,657,167,1142,5273,2278,167,543,346,419,3753,1139,61,178,494,143,2015,334,11,53,550,61,1009,32,0,10,250,22,314,12059,836,1906,1875,12578,29254,30,7,5,3,5204,5249,375,31,6,10,5512,5934,3910,253,203,29,8148,12543,5806,429,710,66,4845,11856,6309,553,1380,235,2876,11353,4961,439,1358,540,1254,8552,2648,188,594,728,501,4659,892,60,159,729,236,2076,130,4,30,318,66,548,25061,1964,4445,2658,28642,62770,Queensland - Outback
316,11,10,4,3,9864,9892,297,27,16,3,7172,7515,4972,293,334,20,8981,14600,11788,851,1576,54,5543,19812,13362,1079,3084,133,3348,21006,13841,791,3308,325,1573,19838,11480,441,1901,659,629,15110,6213,174,636,1052,255,8330,1578,37,122,848,74,2659,63542,3703,10981,3097,37439,118762,21,0,7,5,9565,9598,557,56,17,8,6643,7281,6850,568,593,37,7827,15875,13289,1311,2590,145,4898,22233,14280,1481,4555,471,2870,23657,13935,881,4584,1246,1053,21699,10166,427,2366,2602,424,15985,4332,115,814,3943,171,9375,849,21,190,3225,84,4369,64279,4860,15716,11682,33535,130072,32,10,11,8,19429,19490,854,83,33,11,13815,14796,11822,861,927,57,16808,30475,25077,2162,4166,199,10441,42045,27642,2560,7639,604,6218,44663,27776,1672,7892,1571,2626,41537,21646,868,4267,3261,1053,31095,10545,289,1450,4995,426,17705,2427,58,312,4073,158,7028,127821,8563,26697,14779,70974,248834,Sunshine Coast
317,13,6,3,3,5287,5312,301,18,16,3,4191,4529,3634,169,167,5,4525,8500,5653,350,677,27,1998,8705,5976,403,1089,57,1332,8857,5550,271,954,162,621,7558,3949,138,550,276,302,5215,2120,60,190,391,152,2913,537,13,30,301,39,920,27733,1428,3676,1225,18447,52509,18,5,12,0,5276,5311,595,37,14,5,4088,4739,4369,291,303,27,3726,8716,6083,551,1042,79,1705,9460,6226,536,1597,247,999,9605,5358,330,1419,553,466,8126,3487,137,803,1175,208,5810,1528,45,274,1967,163,3977,290,8,52,1405,82,1837,27954,1940,5516,5458,16713,57581,31,11,15,3,10563,10623,896,55,30,8,8279,9268,8003,460,470,32,8251,17216,11736,901,1719,106,3703,18165,12202,939,2686,304,2331,18462,10908,601,2373,715,1087,15684,7436,275,1353,1451,510,11025,3648,105,464,2358,315,6890,827,21,82,1706,121,2757,55687,3368,9192,6683,35160,110090,Toowoomba
318,17,0,11,12,8516,8556,330,22,10,9,8037,8408,5122,319,280,19,9148,14888,8573,645,1175,40,4746,15179,8885,743,2067,144,2902,14741,8040,563,1947,284,1341,12175,4972,263,994,399,560,7188,2292,99,306,534,266,3497,499,9,45,321,64,938,38730,2663,6835,1762,35580,85570,36,8,6,6,7983,8039,670,59,18,9,7435,8191,6578,485,536,32,7616,15247,9279,844,1702,135,3607,15567,9200,844,2543,330,1854,14771,7494,498,1967,838,687,11484,4183,193,930,1459,241,7006,1598,69,280,2150,125,4222,243,20,62,1422,71,1818,39281,3020,8044,6381,29619,86345,53,8,17,18,16499,16595,1000,81,28,18,15472,16599,11700,804,816,51,16764,30135,17852,1489,2877,175,8353,30746,18085,1587,4610,474,4756,29512,15534,1061,3914,1122,2028,23659,9155,456,1924,1858,801,14194,3890,168,586,2684,391,7719,742,29,107,1743,135,2756,78011,5683,14879,8143,65199,171915,Townsville
319,24,6,7,3,8833,8873,357,31,12,7,5590,5997,4412,324,285,15,6847,11883,8686,754,1297,52,4714,15503,11040,1054,2663,158,3238,18153,13457,913,3431,381,1529,19711,11971,648,2255,854,872,16600,5556,231,730,1176,397,8090,1130,51,121,786,106,2194,56633,4012,10801,3432,32126,107004,44,8,6,3,8239,8300,724,76,34,4,5219,6057,5849,604,469,46,6150,13118,9992,1194,2012,159,3971,17328,12186,1252,3570,534,2180,19722,13840,900,3391,1400,859,20390,10065,415,1933,2811,366,15590,3700,125,575,3703,178,8281,599,13,105,2549,112,3378,56999,4587,12095,11209,27274,112164,68,14,13,6,17072,17173,1081,107,46,11,10809,12054,10261,928,754,61,12997,25001,18678,1948,3309,211,8685,32831,23226,2306,6233,692,5418,37875,27297,1813,6822,1781,2388,40101,22036,1063,4188,3665,1238,32190,9256,356,1305,4879,575,16371,1729,64,226,3335,218,5572,113632,8599,22896,14641,59400,219168,Wide Bay
397,0,0,0,0,12,12,0,0,0,0,37,37,9,0,0,0,40,49,14,0,5,0,20,39,28,0,5,0,13,46,25,0,12,0,3,40,13,3,3,0,3,22,10,5,0,3,0,18,0,0,0,3,0,3,99,8,25,6,128,266,0,3,0,0,6,9,3,0,0,0,14,17,3,0,0,0,13,16,5,0,4,0,11,20,19,0,3,4,5,31,21,0,7,3,0,31,11,0,11,11,0,33,7,0,3,14,3,27,0,0,3,3,0,6,69,3,31,35,52,190,0,3,0,0,18,21,3,0,0,0,51,54,12,0,0,0,53,65,19,0,9,0,31,59,47,0,8,4,18,77,46,0,19,3,3,71,24,3,14,11,3,55,17,5,3,17,3,45,0,0,3,6,0,9,168,11,56,41,180,456,Migratory - Offshore - Shipping (Qld)
399,0,0,0,3,263,266,15,4,0,4,551,574,169,56,21,7,965,1218,242,132,106,10,479,969,292,125,244,9,313,983,793,113,344,35,155,1440,544,81,226,42,38,931,106,12,34,37,11,200,8,4,4,3,5,24,2169,527,979,150,2780,6605,0,0,0,0,252,252,26,11,0,0,508,545,170,43,23,6,640,882,204,55,53,5,270,587,311,73,201,14,132,731,833,56,227,53,38,1207,392,22,76,49,13,552,52,6,7,27,3,95,7,4,0,17,0,28,1995,270,587,171,1856,4879,0,0,0,3,515,518,41,15,0,4,1059,1119,339,99,44,13,1605,2100,446,187,159,15,749,1556,603,198,445,23,445,1714,1626,169,571,88,193,2647,936,103,302,91,51,1483,158,18,41,64,14,295,15,8,4,20,5,52,4164,797,1566,321,4636,11484,Special Purpose Codes SA4 (Qld)
401,13,7,7,3,9100,9130,254,25,11,8,10680,10978,5792,220,257,20,11216,17505,11572,487,1104,44,5369,18576,12490,784,2232,151,3396,19053,11569,553,2441,284,1756,16603,8138,249,1185,431,662,10665,4737,102,389,862,324,6414,1377,25,92,906,107,2507,55942,2452,7718,2709,42610,111431,11,0,7,4,8823,8845,576,25,14,11,10334,10960,7397,308,393,39,9313,17450,12834,731,1692,131,4035,19423,12856,915,3186,339,2848,20144,11508,573,3343,948,1552,17924,7174,234,1789,2035,602,11834,3344,97,733,3997,379,8550,728,29,211,4067,289,5324,56428,2912,11368,11571,38175,120454,24,7,14,7,17923,17975,830,50,25,19,21014,21938,13189,528,650,59,20529,34955,24406,1218,2796,175,9404,37999,25346,1699,5418,490,6244,39197,23077,1126,5784,1232,3308,34527,15312,483,2974,2466,1264,22499,8081,199,1122,4859,703,14964,2105,54,303,4973,396,7831,112370,5364,19086,14280,80785,231885,Adelaide - Central and Hills
402,35,13,6,6,13923,13983,625,37,15,13,13381,14071,10410,530,532,34,16531,28037,15141,1175,2243,103,8644,27306,16037,1328,3940,256,4720,26281,14791,896,3218,499,1686,21090,10365,393,1496,790,457,13501,5677,170,519,1264,202,7832,1182,44,113,822,65,2226,74263,4586,12082,3787,59609,154327,66,15,6,13,13149,13249,1416,115,41,21,11923,13516,12743,878,897,83,13056,27657,15733,1609,3240,276,6517,27375,16218,1599,5240,729,3305,27091,14456,955,4390,1679,1067,22547,9150,389,1997,3093,309,14938,3967,127,711,4628,148,9581,588,18,124,3263,68,4061,74337,5705,16646,13785,49542,160015,101,28,12,19,27072,27232,2041,152,56,34,25304,27587,23153,1408,1429,117,29587,55694,30874,2784,5483,379,15161,54681,32255,2927,9180,985,8025,53372,29247,1851,7608,2178,2753,43637,19515,782,3493,3883,766,28439,9644,297,1230,5892,350,17413,1770,62,237,4085,133,6287,148600,10291,28728,17572,109151,314342,Adelaide - North
403,17,11,9,4,11336,11377,295,25,9,7,10872,11208,7188,278,380,22,13147,21015,13357,794,1590,46,6662,22449,14919,1068,3131,174,4006,23298,15035,861,3258,349,1826,21329,9927,327,1556,608,549,12967,5964,143,524,1059,236,7926,1673,38,105,1125,65,3006,68375,3545,10562,3394,48699,134575,32,8,7,9,10940,10996,703,54,20,11,10330,11118,9469,515,670,54,10883,21591,14320,1089,2547,185,5160,23301,15447,1319,4701,482,2997,24946,14674,895,4705,1259,1404,22937,8862,327,2170,2442,503,14304,4348,123,859,4698,287,10315,995,29,215,4505,166,5910,68850,4359,15894,13645,42670,145418,49,19,16,13,22276,22373,998,79,29,18,21202,22326,16657,793,1050,76,24030,42606,27677,1883,4137,231,11822,45750,30366,2387,7832,656,7003,48244,29709,1756,7963,1608,3230,44266,18789,654,3726,3050,1052,27271,10312,266,1383,5757,523,18241,2668,67,320,5630,231,8916,137225,7904,26456,17039,91369,279993,Adelaide - South
404,11,3,4,3,6530,6551,262,16,6,13,7676,7973,5141,231,252,14,9849,15487,8253,555,1149,47,5247,15251,8347,766,2212,95,3719,15139,7305,588,2289,244,1630,12056,5571,290,1073,411,622,7967,4266,155,428,913,276,6038,1250,29,93,844,86,2302,40406,2633,7506,2584,35635,88764,28,3,3,4,6153,6191,591,44,29,10,6807,7481,6515,370,432,39,7820,15176,8594,729,1589,136,4203,15251,8228,879,2866,371,2754,15098,7311,591,2757,1020,1241,12920,5315,266,1365,2045,389,9380,3063,97,648,3781,214,7803,666,21,144,3352,141,4324,40311,3000,9833,10758,29722,93624,39,6,7,7,12683,12742,853,60,35,23,14483,15454,11656,601,684,53,17669,30663,16847,1284,2738,183,9450,30502,16575,1645,5078,466,6473,30237,14616,1179,5046,1264,2871,24976,10886,556,2438,2456,1011,17347,7329,252,1076,4694,490,13841,1916,50,237,4196,227,6626,80717,5633,17339,13342,65357,182388,Adelaide - West
405,4,3,3,0,3404,3414,95,3,8,3,2337,2446,1761,84,83,13,2834,4775,3727,226,462,22,1848,6285,4823,428,1166,62,1464,7943,5706,333,1246,147,624,8056,4410,192,655,337,306,5900,2252,66,234,496,180,3228,523,14,33,327,44,941,23301,1349,3890,1407,13041,42988,3,3,3,7,3007,3023,182,17,3,7,1969,2178,2396,148,138,25,2240,4947,4184,328,672,68,1377,6629,5185,408,1218,193,862,7866,5634,237,1086,506,322,7785,3848,121,519,1107,128,5723,1595,26,157,1743,77,3598,271,5,42,1446,66,1830,23298,1293,3838,5102,10048,43579,7,6,6,7,6411,6437,277,20,11,10,4306,4624,4157,232,221,38,5074,9722,7911,554,1134,90,3225,12914,10008,836,2384,255,2326,15809,11340,570,2332,653,946,15841,8258,313,1174,1444,434,11623,3847,92,391,2239,257,6826,794,19,75,1773,110,2771,46599,2642,7728,6509,23089,86567,Barossa - Yorke - Mid North
406,23,3,4,0,2809,2839,153,8,0,5,2592,2758,1771,103,77,14,3471,5436,3073,249,433,15,2365,6135,3630,338,950,53,1564,6535,3469,268,946,143,602,5428,2428,141,450,238,279,3536,1119,61,135,285,110,1710,224,3,25,181,24,457,15890,1174,3020,934,13816,34834,33,0,0,3,2531,2567,262,29,5,3,2116,2415,2146,140,108,11,2744,5149,3150,264,522,63,1642,5641,3534,347,921,169,829,5800,3230,227,755,380,229,4821,2029,77,321,761,72,3260,759,29,124,1039,39,1990,136,5,27,687,13,868,15279,1118,2783,3116,10215,32511,56,3,4,3,5340,5406,415,37,5,8,4708,5173,3917,243,185,25,6215,10585,6223,513,955,78,4007,11776,7164,685,1871,222,2393,12335,6699,495,1701,523,831,10249,4457,218,771,999,351,6796,1878,90,259,1324,149,3700,360,8,52,868,37,1325,31169,2292,5803,4050,24031,67345,South Australia - Outback
407,11,3,3,4,5694,5715,185,17,3,5,4180,4390,3279,178,129,18,5103,8707,6181,441,857,37,3546,11062,7606,629,1825,103,2516,12679,8976,582,2022,276,1058,12914,7211,300,1052,456,422,9441,3855,103,354,731,211,5254,843,21,43,578,51,1536,38147,2274,6288,2208,22781,71698,19,3,0,4,5201,5227,381,34,16,9,3370,3810,4176,295,268,19,4043,8801,6768,582,1206,96,2559,11211,8038,668,2143,274,1491,12614,9017,466,1936,837,515,12771,6409,211,956,1735,244,9555,2657,59,325,2712,118,5871,444,10,70,2187,75,2786,37909,2328,6920,7873,17616,72646,30,6,3,8,10895,10942,566,51,19,14,7550,8200,7455,473,397,37,9146,17508,12949,1023,2063,133,6105,22273,15644,1297,3968,377,4007,25293,17993,1048,3958,1113,1573,25685,13620,511,2008,2191,666,18996,6512,162,679,3443,329,11125,1287,31,113,2765,126,4322,76056,4602,13208,10081,40397,144344,South Australia - South East
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,Migratory - Offshore - Shipping (SA)
499,0,0,0,0,75,75,3,0,0,0,151,154,61,25,9,0,256,351,48,36,28,0,193,305,44,35,83,8,94,264,114,35,77,5,31,262,65,14,36,9,16,140,26,0,6,10,0,42,6,0,4,18,5,33,367,145,243,50,821,1626,0,0,0,0,68,68,4,0,0,0,128,132,56,23,5,0,152,236,40,20,28,0,83,171,63,28,55,5,42,193,87,15,32,19,12,165,57,3,13,13,4,90,20,0,7,13,3,43,6,3,0,27,8,44,333,92,140,77,500,1142,0,0,0,0,143,143,7,0,0,0,279,286,117,48,14,0,408,587,88,56,56,0,276,476,107,63,138,13,136,457,201,50,109,24,43,427,122,17,49,22,20,230,46,0,13,23,3,85,12,3,4,45,13,77,700,237,383,127,1321,2768,Special Purpose Codes SA4 (SA)
501,12,0,5,0,5444,5461,190,14,4,0,3886,4094,3194,195,165,7,5566,9127,6577,478,792,16,3138,11001,7475,569,1572,90,1835,11541,7128,409,1598,184,770,10089,4882,169,718,250,265,6284,2347,67,188,414,133,3149,512,12,32,309,28,893,32317,1913,5074,1270,21065,61639,14,3,3,7,4843,4870,403,45,7,4,3407,3866,4259,310,277,21,4393,9260,7247,682,1166,77,2560,11732,7521,644,1941,251,1143,11500,7043,359,1698,510,426,10036,4071,142,733,1118,162,6226,1645,50,247,1688,78,3708,209,9,46,1264,31,1559,32412,2244,6118,4940,17043,62757,26,3,8,7,10287,10331,593,59,11,4,7293,7960,7453,505,442,28,9959,18387,13824,1160,1958,93,5698,22733,14996,1213,3513,341,2978,23041,14171,768,3296,694,1196,20125,8953,311,1451,1368,427,12510,3992,117,435,2102,211,6857,721,21,78,1573,59,2452,64729,4157,11192,6210,38108,124396,Bunbury
502,4,0,0,0,2832,2836,106,11,6,0,2086,2209,1344,102,68,3,2600,4117,2802,251,402,25,1429,4909,3276,299,816,33,834,5258,3668,239,914,103,359,5283,3647,179,563,236,145,4770,2055,42,213,339,55,2704,404,9,33,231,12,689,17306,1132,3015,970,10352,32775,13,4,5,0,2637,2659,213,30,0,5,1998,2246,1887,184,168,6,2155,4400,3145,356,615,44,1134,5294,3519,352,1113,113,597,5694,3947,257,1005,317,200,5726,3222,104,558,789,72,4745,1474,30,167,1221,31,2923,215,3,44,760,19,1041,17635,1320,3675,3255,8843,34728,17,4,5,0,5469,5495,319,41,6,5,4084,4455,3231,286,236,9,4755,8517,5947,607,1017,69,2563,10203,6795,651,1929,146,1431,10952,7615,496,1919,420,559,11009,6869,283,1121,1025,217,9515,3529,72,380,1560,86,5627,619,12,77,991,31,1730,34941,2452,6690,4225,19195,67503,Mandurah
503,7,3,0,5,4533,4548,140,13,4,9,6842,7008,3665,131,198,8,10623,14625,6500,293,653,17,3468,10931,6613,418,1253,56,2138,10478,5657,401,1416,143,1204,8821,3554,176,754,184,581,5249,1943,77,227,354,245,2846,622,16,52,381,57,1128,28701,1528,4557,1157,29691,65634,13,3,0,3,4717,4736,345,20,10,4,6579,6958,4615,164,272,12,8593,13656,7084,347,900,53,2414,10798,6826,479,1507,182,1525,10519,5355,359,1705,415,821,8655,2979,153,872,833,390,5227,1403,44,389,1701,303,3840,338,9,102,1854,183,2486,28958,1578,5757,5057,25525,66875,20,6,0,8,9250,9284,485,33,14,13,13421,13966,8280,295,470,20,19216,28281,13584,640,1553,70,5882,21729,13439,897,2760,238,3663,20997,11012,760,3121,558,2025,17476,6533,329,1626,1017,971,10476,3346,121,616,2055,548,6686,960,25,154,2235,240,3614,57659,3106,10314,6214,55216,132509,Perth - Inner
504,15,4,5,0,7711,7735,351,18,9,11,7454,7843,5555,275,267,18,9569,15684,10030,623,1134,44,4774,16605,9909,753,2015,93,2777,15547,8298,561,1978,243,1209,12289,5314,226,906,301,438,7185,2614,84,318,517,161,3694,600,14,54,369,45,1082,42686,2558,6686,1596,34138,87664,37,3,0,3,7171,7214,748,51,19,3,6318,7139,7213,405,414,31,7208,15271,10487,878,1729,114,3709,16917,9872,867,2717,353,1919,15728,7937,564,2419,800,770,12490,4390,235,1199,1393,239,7456,1747,61,447,2043,86,4384,299,14,75,1573,45,2006,42730,3078,9019,6313,27465,88605,52,7,5,3,14882,14949,1099,69,28,14,13772,14982,12768,680,681,49,16777,30955,20517,1501,2863,158,8483,33522,19781,1620,4732,446,4696,31275,16235,1125,4397,1043,1979,24779,9704,461,2105,1694,677,14641,4361,145,765,2560,247,8078,899,28,129,1942,90,3088,85416,5636,15705,7909,61603,176269,Perth - North East
