sa4_code_2011,sa4_name_2011,year,p_0_14_yrs_pc,p_15_24_yrs_pc,p_25_34_yrs_pc,p_35_44_yrs_pc,p_45_54_yrs_pc,p_55_64_yrs_pc,p_65_74_yrs_pc,p_75_84_yrs_pc,p_85_yrs_plus_pc,m_0_4_yrs,m_5_9_yrs,m_10_14_yrs,m_15_19_yrs,m_20_24_yrs,m_25_29_yrs,m_30_34_yrs,m_35_39_yrs,m_40_44_yrs,m_45_49_yrs,m_50_54_yrs,m_55_59_yrs,m_60_64_yrs,m_65_69_yrs,m_70_74_yrs,m_75_79_yrs,m_80_84_yrs,m_85_yrs_and_over,m_tot,f_0_4_yrs,f_5_9_yrs,f_10_14_yrs,f_15_19_yrs,f_20_24_yrs,f_25_29_yrs,f_30_34_yrs,f_35_39_yrs,f_40_44_yrs,f_45_49_yrs,f_50_54_yrs,f_55_59_yrs,f_60_64_yrs,f_65_69_yrs,f_70_74_yrs,f_75_79_yrs,f_80_84_yrs,f_85_yrs_and_over,f_tot,p_0_4_yrs,p_5_9_yrs,p_10_14_yrs,p_15_19_yrs,p_20_24_yrs,p_25_29_yrs,p_30_34_yrs,p_35_39_yrs,p_40_44_yrs,p_45_49_yrs,p_50_54_yrs,p_55_59_yrs,p_60_64_yrs,p_65_69_yrs,p_70_74_yrs,p_75_79_yrs,p_80_84_yrs,p_85_yrs_and_over,p_tot,p_tot_wrk_age_pop_pc,m_med_age,f_med_age,p_med_age,prop_indig_ppl_pc,bd_births,bd_tot_fert_rate,bd_deaths,bd_stnd_dth_rate,pop_density,rime_net_migrtn,rime_arrivals,rime_departures,obp_oceania_antar_pc,obp_nw_europe_pc,obp_sth_east_europe_pc,obp_nrth_afric_mid_east_pc,obp_se_asia_pc,obp_ne_asia_pc,obp_sth_cntrl_asia_pc,obp_america_pc,obp_sub_saharan_africa_pc,obp_tot_pc,spk_lang_oth_eng_pc,enrl_preschl_prog_4_yrs,enrl_preschl_prog_5_yrs,enrl_preschl_prog_tot,enrl_preschl_prog_preschl,enrl_preschl_prog_preschl_daycare,enrl_preschl_prog_1_more_type,att_preschl_15_hrs_less,att_preschl_15_hrs_more,psq_pop_15_yrs_plus_pc,psq_postgrad_deg_pc,psq_grad_dip_cert_pc,psq_bach_deg_pc,psq_adv_dip_dip_pc,psq_cert_pc,psq_inad_desc_ns_pc,oep_manager_pc,oep_prof_pc,oep_tech_trade_wrk_pc,oep_comm_pers_serv_wrk_pc,oep_cler_admin_wrk_pc,oep_sal_wrk_pc,oep_mach_oper_driv_pc,oep_lab_pc,oep_inad_desc_ns_pc,mtw_1_meth_train_or_tram,mtw_1_meth_bus,mtw_1_meth_car,mtw_1_meth_motorbike_or_scooter,mtw_1_meth_bicycle,mtw_1_meth_oth,mtw_1_meth_walk_ono,mtw_1_meth_tot,mtw_more_1_meth_tot,mtw_oth_wrk_home,mtw_oth_emp_not_go_to_wrk,mtw_oth_wrk_meth_ns,mtw_tot_empl,hhold_type_lone_pers,hhold_type_group,hhold_type_fam,hhold_type_tot,hhold_avg_size,fam_type_cpl_chld_u15_dep_stu,fam_type_cpl_non_dep_chld,fam_type_cpl_wo_chld,fam_type_opf_chld_u15_dep_stu,fam_type_opf_non_dep_chld,fam_type_oth_fam,fam_type_tot,fam_avg_size,disable_p_liv_priv_dwell,disable_p_liv_priv_dwell_pc,uw_volunt_wrk_org_grp_pc,uw_care_own_chld_wo_pay_pc,uw_care_oth_chld_wo_pay_pc,uw_care_own_oth_chld_wo_pay_pc,uw_prov_care_hpl_assist_oth_pc,internet_access_broadband_pc,internet_access_dial_up_pc,internet_access_other_pc,internet_access_tot_connected_pc
306,Cairns,2011,21.1,12.4,13.0,14.7,14.7,12.0,7.3,3.5,1.2,8649,8300,8246,7822,6729,7483,7040,8133,8605,8704,8557,7625,6900,5270,3700,2454,1589,1090,116896,8047,7938,7982,7466,6854,7633,8020,8711,8846,8728,8305,7352,6161,4780,3194,2272,1823,1773,115885,16696,16238,16228,15288,13583,15116,15060,16844,17451,17432,16862,14977,13061,10050,6894,4726,3412,2863,232781,66.9,38,37,38,10.3,3514.0,,1489.0,,10.9,-510.0,13470.0,13980.0,4.4,6.4,1.6,0.2,1.8,1.3,0.8,0.8,0.8,25.7,10.1,,,,,,,,,54.6,1.7,1.2,9.5,7.3,21.8,13.1,12.5,16.0,15.9,11.8,13.4,10.3,6.6,11.8,1.9,43.0,1727.0,71754.0,1030.0,1956.0,3023.0,4630.0,84163.0,1146.0,5220.0,10513.0,1837.0,102879.0,21425.0,3590.0,57271.0,82286.0,2.5,19669.0,3388.0,23765.0,8130.0,2752.0,892.0,58596.0,2.9,,,18.7,20.0,6.8,1.1,10.0,62.3,3.0,4.6,69.9
306,Cairns,2010,21.3,12.4,13.0,15.0,14.8,11.9,7.0,3.4,1.2,8736,8171,8165,7728,6766,7416,7088,8474,8402,8772,8318,7527,6689,4984,3544,2348,1511,1026,115665,8251,7844,7983,7422,6637,7513,7948,8994,8696,8808,8122,7071,6037,4536,3083,2220,1823,1715,114703,16987,16015,16148,15150,13403,14929,15036,17468,17098,17580,16440,14598,12726,9520,6627,4568,3334,2741,230368,67.0,37,37,37,,,,,,10.8,306.0,13757.0,13451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Darling Downs - Maranoa,2014,21.5,11.6,11.3,12.3,13.2,12.7,10.1,5.3,1.9,4735,4918,4728,4289,3560,3542,3592,3501,4271,4216,4474,4348,4115,3830,2838,2012,1329,948,65246,4389,4689,4248,4024,3135,3631,3801,3747,4371,4067,4300,4055,3875,3582,2784,2095,1448,1566,63807,9124,9607,8976,8313,6695,7173,7393,7248,8642,8283,8774,8403,7990,7412,5622,4107,2777,2514,129053,61.1,40,40,40,,1762.0,2.5,962.0,6.1,0.8,-453.0,8638.0,9091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Darling Downs - Maranoa,2013,21.7,11.7,11.2,12.5,13.3,12.6,9.8,5.2,1.8,4799,4804,4827,4240,3610,3511,3546,3597,4300,4238,4497,4234,4178,3674,2719,1961,1280,879,64894,4490,4612,4303,3994,3169,3638,3725,3805,4384,4032,4333,3966,3827,3514,2665,1932,1448,1460,63297,9289,9416,9130,8234,6779,7149,7271,7402,8684,8270,8830,8200,8005,7188,5384,3893,2728,2339,128191,61.5,39,40,40,,1755.0,2.6,993.0,6.4,0.8,109.0,8592.0,8483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Darling Downs - Maranoa,2012,21.9,11.6,11.1,12.8,13.4,12.7,9.5,5.1,1.8,4767,4757,4834,4144,3559,3433,3448,3707,4312,4215,4464,4242,4127,3515,2630,1911,1238,847,64150,4477,4526,4383,3898,3136,3588,3596,3860,4342,4022,4312,3921,3782,3339,2520,1851,1440,1435,62428,9244,9283,9217,8042,6695,7021,7044,7567,8654,8237,8776,8163,7909,6854,5150,3762,2678,2282,126578,61.7,39,40,40,,1885.0,,995.0,,0.8,-575.0,8689.0,9264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Darling Downs - Maranoa,2011,22.1,11.7,11.0,13.0,13.6,12.7,9.2,5.0,1.8,4714,4736,4823,4115,3546,3362,3347,3827,4290,4276,4420,4216,4104,3384,2534,1854,1167,825,63540,4505,4394,4490,3847,3086,3525,3535,4030,4144,4105,4287,3857,3760,3154,2448,1781,1403,1369,61720,9219,9130,9313,7962,6632,6887,6882,7857,8434,8381,8707,8073,7864,6538,4982,3635,2570,2194,125260,62.0,39,39,39,4.7,1864.0,,995.0,,0.8,266.0,8943.0,8677.0,1.6,3.0,0.6,0.1,0.9,0.3,0.2,0.4,0.6,14.0,2.9,,,,,,,,,45.2,0.8,0.9,7.1,5.7,19.2,11.6,21.1,11.0,13.9,8.2,11.0,7.5,10.3,15.5,1.6,17.0,273.0,36008.0,383.0,423.0,1885.0,3675.0,42664.0,411.0,6416.0,4994.0,1018.0,55503.0,10977.0,1215.0,31709.0,43901.0,2.5,11249.0,1994.0,14203.0,3097.0,1277.0,394.0,32214.0,3.0,,,25.1,20.7,6.8,1.0,11.1,57.1,3.3,4.0,64.5
307,Darling Downs - Maranoa,2010,22.1,11.9,11.0,13.1,13.8,12.6,8.9,4.8,1.7,4827,4605,4720,4167,3462,3433,3302,3934,4162,4351,4288,4113,4019,3258,2372,1799,1085,783,62680,4440,4275,4442,3903,3193,3371,3472,4051,4091,4238,4150,3828,3608,3023,2368,1761,1334,1340,60888,9267,8880,9162,8070,6655,6804,6774,7985,8253,8589,8438,7941,7627,6281,4740,3560,2419,2123,123568,62.4,39,39,39,,,,,,0.7,145.0,9034.0,8889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Fitzroy,2014,21.8,13.5,14.5,13.5,13.6,11.2,6.9,3.6,1.3,9059,8842,8458,8210,8340,8749,8824,7730,8455,7880,8523,7659,6347,4876,3470,2358,1533,1215,120528,8788,8056,7799,7473,7480,8240,8193,7340,8034,7479,7988,6757,5421,4401,3416,2563,1893,1900,113221,17847,16898,16257,15683,15820,16989,17017,15070,16489,15359,16511,14416,11768,9277,6886,4921,3426,3115,233749,66.4,35,35,35,,3535.0,2.3,1197.0,6.0,2.0,-66.0,13291.0,13357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Fitzroy,2013,21.9,13.6,14.4,13.7,13.8,11.0,6.8,3.5,1.3,8901,8648,8340,8177,8234,8608,8453,7622,8406,7833,8439,7418,6147,4749,3308,2227,1545,1073,118128,8652,7884,7765,7387,7367,8155,7778,7358,7917,7510,7901,6518,5247,4300,3290,2426,1834,1827,111116,17553,16532,16105,15564,15601,16763,16231,14980,16323,15343,16340,13936,11394,9049,6598,4653,3379,2900,229244,66.5,35,35,35,,3587.0,2.3,1329.0,6.3,2.0,1779.0,14911.0,13132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Fitzroy,2012,21.9,13.7,14.1,13.8,14.0,11.0,6.7,3.5,1.2,8686,8308,8209,8117,7977,8401,7895,7547,8282,7802,8294,7201,5953,4536,3152,2224,1459,999,115042,8365,7615,7729,7303,7136,7951,7336,7263,7751,7621,7653,6243,5141,4126,3174,2372,1793,1719,108291,17051,15923,15938,15420,15113,16352,15231,14810,16033,15423,15947,13444,11094,8662,6326,4596,3252,2718,223333,66.7,35,36,35,,3412.0,,1294.0,,1.9,2305.0,14881.0,12576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Fitzroy,2011,21.9,13.7,13.8,13.9,14.3,11.0,6.6,3.5,1.2,8371,8110,8046,8068,7635,8069,7346,7582,7905,7893,8018,6980,5839,4285,3043,2154,1466,884,111694,7983,7436,7671,7258,6834,7586,6998,7327,7422,7750,7381,6023,5052,3927,3064,2314,1734,1669,105429,16354,15546,15717,15326,14469,15655,14344,14909,15327,15643,15399,13003,10891,8212,6107,4468,3200,2553,217123,66.8,35,36,35,5.0,3353.0,,1248.0,,1.8,1030.0,12820.0,11790.0,2.9,3.2,0.3,0.1,1.2,0.3,0.6,0.6,1.0,17.6,4.0,,,,,,,,,50.6,1.3,1.0,8.0,5.4,22.3,12.6,11.1,13.6,18.9,8.4,12.5,8.2,12.9,12.4,2.0,40.0,2089.0,71994.0,976.0,875.0,2247.0,4128.0,82349.0,1360.0,4746.0,11020.0,1656.0,101131.0,16229.0,2492.0,53577.0,72298.0,2.6,20579.0,4048.0,21478.0,5551.0,2407.0,709.0,54772.0,3.0,,,19.7,22.0,6.9,1.2,9.3,62.9,2.9,4.2,70.0
308,Fitzroy,2010,21.9,14.2,13.8,14.0,14.4,10.8,6.4,3.5,1.2,8428,7902,7950,8030,7605,8070,7025,7766,7597,8142,7782,6698,5638,4058,2972,2099,1448,845,110055,7712,7233,7588,7455,7190,7679,6735,7366,7148,7786,6957,5783,4886,3748,2869,2207,1674,1619,103635,16140,15135,15538,15485,14795,15749,13760,15132,14745,15928,14739,12481,10524,7806,5841,4306,3122,2464,213690,67.1,35,35,35,,,,,,1.8,-607.0,11461.0,12068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Gold Coast,2014,18.3,13.5,14.2,14.1,13.2,11.5,8.9,4.5,1.9,17560,18099,17021,17987,19749,19823,19317,18434,20332,17859,17821,15716,14973,14112,10335,7254,4605,3909,274906,16891,16717,16141,17278,20460,20263,19961,18908,21047,19077,19187,17670,15840,14945,10685,7703,5789,6798,285360,34451,34816,33162,35265,40209,40086,39278,37342,41379,36936,37008,33386,30813,29057,21020,14957,10394,10707,560266,66.3,37,39,38,,7074.0,1.8,3521.0,5.2,301.9,3167.0,31725.0,28558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Gold Coast,2013,18.3,13.5,14.2,14.3,13.2,11.5,8.7,4.5,1.9,17397,17588,16831,17732,19438,19776,19013,18578,20132,17649,17561,15442,14827,13662,9822,6864,4569,3764,270645,16697,16202,16042,17103,20315,20104,19405,18918,20952,18854,18933,17195,15662,14311,10112,7330,5843,6500,280478,34094,33790,32873,34835,39753,39880,38418,37496,41084,36503,36494,32637,30489,27973,19934,14194,10412,10264,551123,66.7,37,39,38,,6946.0,1.8,3312.0,5.2,297.0,2787.0,30438.0,27651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Gold Coast,2012,18.2,13.6,14.2,14.4,13.3,11.5,8.4,4.4,1.8,17012,16921,16588,17495,19233,19743,18476,18765,19586,17626,17092,15274,14820,13016,9492,6474,4498,3657,265768,16351,15709,16043,16810,19979,19800,18762,19089,20400,18860,18500,16684,15429,13554,9611,7083,5917,6178,274759,33363,32630,32631,34305,39212,39543,37238,37854,39986,36486,35592,31958,30249,26570,19103,13557,10415,9835,540527,67.0,37,39,38,,6853.0,,3303.0,,291.3,1998.0,30507.0,28509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Gold Coast,2011,18.2,13.7,14.2,14.5,13.4,11.7,8.1,4.4,1.8,16669,16141,16310,17277,18943,19504,17930,18935,18877,17588,16609,14956,15041,12217,9090,6122,4487,3560,260256,15866,15230,15865,16675,19552,19349,18173,19382,19514,18781,18068,16126,15639,12423,9175,6831,5937,5924,268510,32535,31371,32175,33952,38495,38853,36103,38317,38391,36369,34677,31082,30680,24640,18265,12953,10424,9484,528766,67.5,37,39,38,1.3,6793.0,,3151.0,,284.9,1633.0,29613.0,27980.0,9.1,8.5,2.0,0.6,1.6,2.3,0.8,1.3,1.5,34.6,10.1,,,,,,,,,56.3,2.4,1.1,10.9,8.8,20.8,12.3,12.4,17.5,15.5,10.9,14.5,12.6,5.1,9.8,1.9,2277.0,4064.0,172361.0,1851.0,2076.0,4438.0,6727.0,193794.0,4446.0,13149.0,23086.0,3213.0,237688.0,42706.0,11046.0,132683.0,186435.0,2.5,46487.0,9319.0,55049.0,15528.0,7386.0,2106.0,135875.0,2.9,,,15.2,19.8,6.6,0.9,9.5,69.3,2.8,4.7,76.8
309,Gold Coast,2010,18.3,13.7,14.2,14.5,13.5,11.7,7.8,4.5,1.8,16778,15748,16169,17084,18867,19357,17588,19250,17921,17635,16180,14848,14831,11491,8635,6013,4460,3387,256242,15936,14915,15672,16463,18928,18824,17782,19723,18710,18906,17513,15914,15259,11630,8819,6746,5930,5718,263388,32714,30663,31841,33547,37795,38181,35370,38973,36631,36541,33693,30762,30090,23121,17454,12759,10390,9105,519630,67.7,37,38,38,,,,,,280.0,2519.0,30461.0,27942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Ipswich,2014,22.8,14.5,14.8,13.8,12.8,10.0,6.8,3.3,1.3,12991,12366,11742,11637,11827,11546,11665,10594,11220,10382,10053,8563,7310,6170,4356,2998,1836,1476,158732,12440,11805,10705,10949,11363,11808,11791,10688,11186,10104,10048,8377,7231,6290,4557,3280,2337,2563,157522,25431,24171,22447,22586,23190,23354,23456,21282,22406,20486,20101,16940,14541,12460,8913,6278,4173,4039,316254,65.9,33,34,34,,5152.0,2.3,1639.0,5.9,47.3,2757.0,21651.0,18894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Ipswich,2013,22.8,14.5,14.7,14.0,12.9,9.9,6.6,3.3,1.2,12722,11974,11507,11435,11432,11416,11234,10551,11000,10243,9832,8263,7117,5863,4189,2839,1774,1378,154769,12335,11344,10446,10808,11039,11561,11252,10530,11101,9934,9760,8122,7050,6011,4330,3112,2320,2418,153473,25057,23318,21953,22243,22471,22977,22486,21081,22101,20177,19592,16385,14167,11874,8519,5951,4094,3796,308242,66.1,33,34,34,,5059.0,2.3,1611.0,6.2,46.1,2629.0,20628.0,17999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Ipswich,2012,22.8,14.5,14.7,14.2,13.0,9.9,6.4,3.2,1.2,12332,11529,11256,11204,11066,11233,10734,10522,10793,10055,9494,7975,7057,5518,4020,2632,1768,1284,150472,11959,10887,10266,10606,10653,11322,10700,10520,10734,9876,9409,7844,6870,5606,4145,3030,2245,2333,149005,24291,22416,21522,21810,21719,22555,21434,21042,21527,19931,18903,15819,13927,11124,8165,5662,4013,3617,299477,66.3,33,34,34,,5181.0,,1603.0,,44.8,2260.0,20292.0,18032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Ipswich,2011,22.8,14.5,14.5,14.4,13.0,10.1,6.3,3.2,1.2,11969,11184,11016,10842,10692,10908,10342,10556,10447,9979,9150,7867,6935,5248,3839,2527,1657,1206,146364,11512,10497,10122,10426,10319,10869,10160,10610,10366,9811,8951,7681,6836,5261,3903,2896,2233,2235,144688,23481,21681,21138,21268,21011,21777,20502,21166,20813,19790,18101,15548,13771,10509,7742,5423,3890,3441,291052,66.6,33,34,34,3.6,4930.0,,1615.0,,43.6,2146.0,20208.0,18062.0,6.4,5.7,1.0,0.6,3.9,0.7,1.1,0.9,1.2,26.8,13.0,,,,,,,,,49.3,1.7,1.0,8.2,6.7,20.4,11.3,9.9,14.4,15.7,11.0,14.9,9.2,9.8,13.2,2.0,3918.0,1446.0,87104.0,1204.0,430.0,2697.0,2442.0,99241.0,4850.0,4487.0,12249.0,1875.0,122702.0,19301.0,3300.0,72220.0,94821.0,2.8,28179.0,5474.0,25355.0,10290.0,4027.0,1203.0,74528.0,3.1,,,17.3,22.5,7.6,1.2,10.9,66.9,2.9,4.4,74.2
310,Ipswich,2010,22.9,14.5,14.5,14.5,13.1,10.0,6.2,3.2,1.2,11729,10801,10876,10548,10556,10797,9896,10493,10112,9934,8860,7693,6623,5059,3694,2443,1612,1136,142862,11189,10234,10115,10080,10079,10503,9874,10618,9906,9753,8518,7520,6553,5052,3771,2801,2199,2157,140922,22918,21035,20991,20628,20635,21300,19770,21111,20018,19687,17378,15213,13176,10111,7465,5244,3811,3293,283784,66.6,33,34,34,,,,,,42.5,3053.0,21121.0,18068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Logan - Beaudesert,2014,22.4,14.8,14.4,13.7,12.7,10.8,7.3,2.9,1.0,12728,12177,11352,12305,11843,11300,11421,10350,11044,9873,9672,8925,7913,7041,4677,2788,1490,1285,158184,12392,11629,11041,11627,11482,11568,11671,10844,11429,10365,10508,9277,8304,6883,4537,2893,2023,2036,160509,25120,23806,22393,23932,23325,22868,23092,21194,22473,20238,20180,18202,16217,13924,9214,5681,3513,3321,318693,66.4,33,35,34,,4925.0,2.2,1619.0,6.3,123.2,-548.0,22396.0,22944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Logan - Beaudesert,2013,22.5,14.9,14.4,13.9,12.8,10.8,6.9,2.8,1.0,12747,11902,11328,12337,11621,11284,11043,10483,10862,9861,9640,8676,7865,6769,4318,2519,1460,1179,155894,12350,11337,10988,11541,11302,11523,11306,10737,11375,10303,10382,9013,8173,6494,4160,2725,1969,1938,157616,25097,23239,22316,23878,22923,22807,22349,21220,22237,20164,20022,17689,16038,13263,8478,5244,3429,3117,313510,66.8,33,34,34,,5072.0,2.3,1516.0,6.4,121.2,-1717.0,20183.0,21900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Logan - Beaudesert,2012,22.7,15.0,14.3,14.0,13.0,10.8,6.6,2.7,1.0,12443,11697,11372,12164,11412,11200,10623,10525,10627,9844,9558,8499,7743,6389,3948,2333,1457,1103,152937,12111,10959,11002,11341,11168,11300,10865,10783,11140,10262,10109,8822,8045,5980,3823,2607,1870,1853,154040,24554,22656,22374,23505,22580,22500,21488,21308,21767,20106,19667,17321,15788,12369,7771,4940,3327,2956,306977,67.1,33,34,34,,5187.0,,1551.0,,118.7,-1337.0,20036.0,21373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Logan - Beaudesert,2011,22.8,15.1,14.2,14.2,13.1,10.9,6.1,2.6,0.9,12250,11404,11384,11965,11228,10971,10226,10548,10410,9830,9413,8350,7825,5775,3670,2185,1415,975,149824,11666,10751,10928,11227,10940,10957,10597,10887,10783,10332,9756,8642,7963,5347,3535,2462,1800,1782,150355,23916,22155,22312,23192,22168,21928,20823,21435,21193,20162,19169,16992,15788,11122,7205,4647,3215,2757,300179,67.6,33,34,33,2.9,5183.0,,1506.0,,116.1,-855.0,20560.0,21415.0,9.7,6.9,1.8,0.5,2.5,1.0,0.9,0.8,1.4,31.1,12.3,,,,,,,,,48.4,1.3,0.8,7.3,6.6,21.9,10.6,9.5,12.4,16.9,9.5,16.3,9.7,10.9,12.8,2.0,1820.0,4238.0,96433.0,1114.0,432.0,3611.0,1976.0,109624.0,3820.0,4710.0,12066.0,2240.0,132460.0,17108.0,3244.0,75385.0,95737.0,2.9,29569.0,6738.0,25755.0,10682.0,4495.0,1206.0,78445.0,3.1,,,14.7,22.6,8.0,1.2,10.4,70.1,2.8,3.9,76.9
311,Logan - Beaudesert,2010,22.9,15.3,14.3,14.2,13.2,10.9,5.8,2.6,0.9,12214,10986,11338,11934,11073,10929,9974,10646,10031,9895,9189,8211,7756,5364,3428,2042,1402,907,147319,11508,10472,10832,11347,10694,10882,10267,10940,10334,10386,9547,8456,7646,4958,3305,2393,1737,1678,147382,23722,21458,22170,23281,21767,21811,20241,21586,20365,20281,18736,16667,15402,10322,6733,4435,3139,2585,294701,67.9,33,34,33,,,,,,113.9,-1064.0,20948.0,22012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Mackay,2014,21.0,12.9,15.6,14.5,14.3,11.0,6.4,3.2,1.1,6861,6779,6087,5762,6704,7533,7427,6670,7463,6860,7148,6201,4764,3677,2545,1615,1058,859,96013,6562,6305,5629,5227,5748,6901,6499,5756,6432,5842,6234,5195,3908,3241,2231,1841,1255,1230,86036,13423,13084,11716,10989,12452,14434,13926,12426,13895,12702,13382,11396,8672,6918,4776,3456,2313,2089,182049,68.3,36,35,35,,2533.0,2.1,861.0,5.7,2.0,-1789.0,10095.0,11884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Mackay,2013,21.1,13.1,15.6,14.7,14.4,10.8,6.2,3.1,1.1,6969,6608,6015,5844,6672,7646,7186,6715,7388,6848,7050,5989,4632,3602,2378,1562,1026,766,94896,6573,6114,5644,5188,5846,6872,6289,5836,6439,5865,6142,5034,3856,3126,2118,1764,1252,1159,85117,13542,12722,11659,11032,12518,14518,13475,12551,13827,12713,13192,11023,8488,6728,4496,3326,2278,1925,180013,68.5,35,35,35,,2662.0,2.2,870.0,6.1,2.0,-202.0,11268.0,11470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Mackay,2012,21.1,13.3,15.4,14.8,14.6,10.8,6.0,3.1,1.0,6760,6417,5978,5850,6557,7579,6848,6716,7204,6925,6844,5763,4563,3354,2273,1534,1006,679,92850,6433,5914,5611,5155,5797,6711,6004,5985,6171,5988,5986,4877,3745,2971,2046,1703,1186,1116,83399,13193,12331,11589,11005,12354,14290,12852,12701,13375,12913,12830,10640,8308,6325,4319,3237,2192,1795,176249,68.8,35,35,35,,2734.0,,853.0,,2.0,772.0,11959.0,11187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Mackay,2011,21.0,13.4,15.2,14.9,14.8,10.8,5.9,3.0,1.0,6530,6167,5987,5836,6337,7313,6516,6699,6954,6862,6667,5577,4518,3144,2170,1430,993,602,90302,6120,5721,5571,5174,5634,6417,5760,6043,5922,6110,5744,4687,3747,2775,1992,1585,1182,1078,81262,12650,11888,11558,11010,11971,13730,12276,12742,12876,12972,12411,10264,8265,5919,4162,3015,2175,1680,171564,69.1,35,35,35,4.1,2599.0,,888.0,,1.9,102.0,10742.0,10640.0,3.4,3.8,0.7,0.1,1.3,0.4,0.4,0.5,1.4,19.9,4.4,,,,,,,,,52.3,1.0,0.8,7.3,5.5,24.7,13.0,11.1,12.2,20.5,7.3,12.1,8.2,15.0,12.0,1.8,30.0,2138.0,59733.0,636.0,823.0,2188.0,3999.0,69547.0,1063.0,3773.0,9158.0,1336.0,84877.0,11715.0,2161.0,42188.0,56064.0,2.7,16554.0,3355.0,17210.0,3765.0,1721.0,537.0,43142.0,3.0,,,16.7,21.9,6.6,1.1,8.5,65.0,2.9,4.5,72.3
312,Mackay,2010,20.9,13.9,15.1,14.9,14.7,10.6,5.8,3.0,1.0,6441,6004,5908,5871,6281,7031,6288,6739,6771,6845,6422,5397,4422,3063,2104,1392,989,582,88550,5933,5495,5426,5460,5867,6599,5501,6041,5616,6091,5481,4491,3604,2621,1980,1527,1145,1039,79917,12374,11499,11334,11331,12148,13630,11789,12780,12387,12936,11903,9888,8026,5684,4084,2919,2134,1621,168467,69.3,35,35,35,,,,,,1.9,-447.0,10371.0,10818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
