sa4_code16,agbeefallot_f,agbeefcalle1_f,agbeefcatlano_f,agbeefcowsano_f,agbewes1ano_f,agbewesmerge1ano_f,agbewesothge1ano_f,agbroadcrpallaha_f,agcatldispano_f,agcereal_ahabar_f,agcereal_ahamai_f,agcereal_ahaoat_f,agcereal_ahaoth_f,agcereal_aharic_f,agcereal_ahasor_f,agcereal_ahatri_f,agcereal_ahawht_f,agcereal_atobar_f,agcereal_atomai_f,agcereal_atooat_f,agcereal_atooth_f,agcereal_atoric_f,agcereal_atosor_f,agcereal_atotri_f,agcereal_atowht_f,agcerehay_aha_f,agcerehay_ato_f,agchickensanolay_f,agchickensanomea_f,agcottlintakg_f,agcottlintakgirr_f,agcottlintakgnon_f,agcottpltdaha_f,agcottpltdahairr_f,agcottpltdahanon_f,agcroptotaha_f,agdairallot_f,agdaircales1_f,agdaircowsano_f,agdairheifanogt2_f,agdairheifanole2_f,agdairy_ano_f,ageggprodado_f,ageweslmbmark_f,agewesmateanomer_f,agewesmateanooth_f,agfloers_aha_f,agfloers_ahaout_f,agfloersundaha_f,agfloerupano_f,agfrutalmnum_f,agfrutalmoakg_f,agfrutalmotba_f,agfrutalmotnb_f,agfrutapplakg_f,agfrutapptba_f,agfrutapptnb_f,agfrutapptree_f,agfrutapriakg_f,agfrutaprtba_f,agfrutaprtnb_f,agfrutaprtre_f,agfrutavocakg_f,agfrutavotba_f,agfrutavotnb_f,agfrutavotree_f,agfrutbanaaha_f,agfrutbanaahabea_f,agfrutbanaahanyb_f,agfrutbanaato_f,agfrutcherakg_f,agfrutchertba_f,agfrutchertnb_f,agfrutchertree_f,agfrutmacatba_f,agfrutmacatnb_f,agfrutmacnum_f,agfrutmandakg_f,agfrutmandtba_f,agfrutmandtnb_f,agfrutmandtre_f,agfrutmangakg_f,agfrutmangtba_f,agfrutmangtnb_f,agfrutmantree_f,agfrutmcdmakg_f,agfrutnaspearakg_f,agfrutnaspeartba_f,agfrutnaspeartnb_f,agfrutnasptree_f,agfrutnectakg_f,agfrutnectree_f,agfrutnecttba_f,agfrutnecttnb_f,agfrutnutotaha_f,agfrutolitree_f,agfrutolivakg_f,agfrutolivtba_f,agfrutolivtnb_f,agfrutoorcano_f,agfrutorcba_f,agfrutorcnyb_f,agfrutorctot_f,agfrutorngakg_f,agfrutorngtba_f,agfrutorngtnb_f,agfrutorngtree_f,agfrutothcittba_f,agfrutothcittnb_f,agfrutothcittr_f,agfrutothha_f,agfrutothnum_f,agfrutothnuttnb_f,agfrutothnutttb_f,agfrutothorctba_f,agfrutothorctnb_f,agfrutothpomtba_f,agfrutothpomtnb_f,agfrutothpomtr_f,agfrutothrahabea_f,agfrutothrahanyb_f,agfrutothstre_f,agfrutotsttba_f,agfrutotsttnb_f,agfrutpeactba_f,agfrutpeactnb_f,agfrutpeatree_f,agfrutpechakg_f,agfrutpineaha_f,agfrutpineahabea_f,agfrutpineahanyb_f,agfrutpineato_f,agfrutstrwahabea_f,agfrutstrwakg_f,aggrape_aha_f,aggrape_ahabea_f,aggrape_ahanyb_f,aggrape_ato_f,aggrapeothaha_f,aggrapeothahabea_f,aggrapeothahanyb_f,aggrapeothato_f,aggrapewinaha_f,aggrapewinahabea_f,aggrapewinahanyb_f,aggrapewinato_f,aglambmarked_f,aglambmarkmerano_f,aglambmarkothano_f,aglambslt1ano_f,aglandtotlaha_f,aglucrnhay_aha_f,aglucrnhay_ato_f,agnurflwtuaha_f,agnursbpcupano_f,agnursery_aha_f,agnursery_ahaout_f,agnurseryundaha_f,agnursfnvupano_f,agnurshvupano_f,agnursinplupano_f,agnurspropupano_f,agnurspsbupano_f,agnursptsupano_f,agorchardsaha_f,agothchickenano_f,agothcrhayaha_f,agothcrhayato_f,agothcrop_aha_f,agothcrop_ahacan_f,agothcrop_ahaoil_f,agothcrop_ahaopu_f,agothcrop_ahapnt_f,agothcrop_akgpnt_f,agothcrop_atocan_f,agothcrop_atooil_f,agothcrop_atoopu_f,agothlstokanohld_f,agothpltryano_f,agothsheepano_f,agpasceothsilaha_f,agpasceothsilato_f,agpascrhayaha_f,agpascrhayato_f,agpasthay_aha_f,agpasthay_ato_f,agpigbopigano_f,agpigbsow_ano_f,agpigs_ano_f,agsheeplmbano_f,agsugarcanaha_f,agsugarcrsaha_f,agsugarcrsato_f,agsugnfcrushaha_f,agturf_aha_f,agturfrollupano_f,agvegbeanaha_f,agvegbeankg_f,agvege_aha_f,agvegebrocaha_f,agvegebrocakg_f,agvegebrusaha_f,agvegebrusakg_f,agvegecabbaha_f,agvegecabbato_f,agvegecapsaha_f,agvegecapsahaout_f,agvegecapsakg_f,agvegecapsakgout_f,agvegecapsakgund_f,agvegecapsam2und_f,agvegecarraha_f,agvegecarrato_f,agvegecaulaha_f,agvegecaulato_f,agvegecornaha_f,agvegecornato_f,agvegeletahaout_f,agvegeletakgout_f,agvegeletakgund_f,agvegeletam2und_f,agvegelettaha_f,agvegelettakg_f,agvegemelnaha_f,agvegemelnato_f,agvegemushakg_f,agvegemusham2_f,agvegeonioaha_f,agvegeonioato_f,agvegeoth_aha_f,agvegepeasaha_f,agvegepeasahamkt_f,agvegepeasahapro_f,agvegepeasakg_f,agvegepeasakgmkt_f,agvegepeasakgpro_f,agvegepotaaha_f,agvegepotaahamkt_f,agvegepotaahapro_f,agvegepotaato_f,agvegepotaatomkt_f,agvegepotaatopro_f,agvegepumpaha_f,agvegepumpato_f,agvegetomaaha_f,agvegetomaahamko_f,agvegetomaahamkt_f,agvegetomaahapro_f,agvegetomaakgmku_f,agvegetomaam2mku_f,agvegetomaato_f,agvegetomaatomko_f,agvegetomaatomkt_f,agvegetomaatopro_f,almonds_yield_f,apples_yield_f,apricots_yield_f,avocados_yield_f,bananas_yield_f,barley_yield_f,beans_yield_f,broccoli_yield_f,brussels_yield_f,cabbages_yield_f,canola_yield_f,capsicumout_yield_f,capsicumtot_yield_f,capsicumund_yield_f,carrots_yield_f,caulifloers_yield_f,cereals_hay_yield_f,cherries_yield_f,cotirrigatedlint_yield_f,cotnonirriglint_yield_f,cottontot_yield_f,dairy_totcattle_rt_f,grapesoth_yield_f,grapestot_yield_f,grapeswine_yield_f,lettuceout_yield_f,lettucetot_yield_f,lettuceund_yield_f,lucerne_yield_f,macadamias_yield_f,maize_yield_f,mandarins_yield_f,mangoes_yield_f,meat_totcattle_rt_f,melons_yield_f,mushrooms_yield_f,nectarines_yield_f,oats_yield_f,olives_yield_f,onions_yield_f,oranges_yield_f,othcerealgrnseed_yield_f,oth_hay_yield_f,othpulses_yield_f,othroilseeds_yield_f,pasture_hay_yield_f,peaches_yield_f,peanuts_yield_f,pears_yield_f,peasfreshmkt_yield_f,peasprcs_yield_f,peastot_yield_f,pineapples_yield_f,potatoesfresh_yield_f,potatoespro_yield_f,potatotot_yield_f,pumpkins_yield_f,rice_yield_f,silage_yield_f,sorghum_yield_f,strawberries_yield_f,sugarcutcrushing_yield_f,sweetcorn_yield_f,tomatoesmko_yield_f,tomatoesmku_yield_f,tomatoespro_yield_f,tomatotot_yield_f,triticale_yield_f,wheat_yield_f,sa4_name16
509,,,,,6043497.0,4994490.0,,5846335.0,,1219001.0,,379462.0,1403.0,,,,3144959.0,2833807.0,,990105.0,759.0,,,,5816540.0,,,783408.0,,,,,,,,6026404.0,1537.0,2355.0,4405.0,751.0,1152.0,10200.0,17227648.0,5031026.0,3148989.0,1882037.0,114.0,109.0,5.0,1230.0,,,,,827265.0,22541.0,5139.0,27680.0,,,,,,,4694.0,14934.0,,,,,,1162.0,,1162.0,200.0,104.0,,1499304.0,104687.0,56788.0,161475.0,49436.0,8481.0,,8481.0,621.0,45367.0,434.0,,434.0,145325.0,18620.0,16520.0,2100.0,4105.0,1557158.0,11074167.0,1168190.0,,,1703533.0,462420.0,2165953.0,7790175.0,326718.0,2158.0,328876.0,18643.0,,18643.0,375.0,482.0,213.0,269.0,,,,,,,7.0,,,,20363.0,2257.0,22620.0,175679.0,,,,,35.0,1331502.0,,,47.0,,14.0,7.0,7.0,,,,40.0,,4871957.0,2976875.0,1895082.0,3679987.0,12278703.0,490.0,2634.0,620.0,,93.0,92.0,,,,,,,,3695.0,308985.0,,,17794.0,838246.0,754.0,239701.0,,,1284195.0,385.0,314233.0,,5242.0,1621318.0,14186.0,136742.0,,,,,209677.0,25425.0,235102.0,11344803.0,,,,,414.0,,2.0,3456.0,2214.0,311.0,2354787.0,0.0,104.0,87.0,5093.0,,0.0,,128.0,,,,29580.0,131.0,4947.0,4.0,57.0,572.0,10004127.0,,5842.0,572.0,10036169.0,8.0,139.0,,,,,,,,,,,,150.0,150.0,,6156.0,6156.0,,,,60.0,0.0,,59.0,25120.0,2513.0,234.0,1.0,26.0,208.0,,37.0,7.0,,,2.0,1669.0,7561.0,1000.0,59.0,2.0,1000.0,,,52.0,38.0,6.0,2.0,,,,,13.0,8.0,8.0,17493.0,17531.0,5.0,5.0,3.0,,14.0,6.0,97.0,17.0,,9.0,3.0,9.0,60.0,24.0,1.0,,1.0,1.0,,9.0,,105.0,,,,,41.0,,41.0,24.0,,10.0,,38372.0,,13.0,10.0,10.0,4.0,4.0,1.0,2.0,Western Australia - Wheat Belt
510,201731.0,185214.0,937001.0,550057.0,7138.0,5342.0,,6740.0,937001.0,353.0,1639.0,41.0,996.0,,624.0,,,1019.0,15033.0,90.0,998.0,,2306.0,,,208.0,1019.0,,,,,,,,,12439.0,,,,,,,,6282.0,1458.0,4824.0,,,,237.0,,,,,,,,,,,,,,,,,75.0,61.0,14.0,3900.0,,,,,,,,,,,,231866.0,22671.0,,22671.0,,,,,,,,,,,,,,,7703.0,41867.0,,41867.0,,,,,,,,,,,,7703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5695.0,1305.0,4390.0,1264.0,29237404.0,,,49.0,4075.0,,,,1637.0,5686.0,1564.0,13759.0,6159.0,5923.0,169.0,,,,1472.0,398.0,501.0,,,,954.0,657.0,,,,,,,,,1239.0,,,,,9464.0,,,,,,21.0,160.0,440000.0,,,,,,,,,,,,,,,,,,,,,,,,,,537.0,16212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,3.0,2750.0,,,,2.0,,,,,,5.0,,,,,,,,,,,,4.0,,9.0,,10.0,100.0,30.0,,,2.0,,,,1.0,16.0,2.0,1.0,5.0,,,,,,,,,,,20.0,,44.0,4.0,,,,,,,,,2.0,Western Australia - Outback (North)
511,,,414837.0,238966.0,,,,2746728.0,417987.0,,,,5503.0,,,,1531951.0,,,,8340.0,,,3855.0,3825355.0,,,190425.0,,,,,,,,2764557.0,450.0,840.0,1400.0,20.0,440.0,3150.0,4091363.0,,,,,,0.0,,,,,,267725.0,8382.0,,8382.0,,,,,,,,,162.0,108.0,54.0,2342.0,,,,,,,,,,,,3493572.0,68072.0,1753.0,69825.0,,,,,,,,,,,,,,,,,4928.0,,,221.0,,221.0,2692.0,3174.0,5866.0,2.0,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,854933.0,,,,41681525.0,40.0,160.0,,,3.0,1.0,2.0,,,,124.0,,,,,611.0,2422.0,3345.0,505130.0,,,,,754133.0,,,,41.0,,864.0,10713.0,,,1087.0,,5544.0,609.0,6153.0,,,,,,,,5.0,,,1.0,47.0,,,1.0,14.0,,,,,,,,,2.0,69.0,54.0,257.0,,,,,,,153.0,3423.0,,,45.0,2181.0,,,,,,,,,,,,,,,,179.0,179.0,179.0,,,,3662.0,3662.0,3662.0,,1.0,32.0,,,22.0,3.0,1473.0,50.0,,15.0,1.0,,,,,,6.0,,,,,1.0,17.0,17.0,,,,,4.0,,,,51.0,99.0,22.0,,,,11.0,49.0,17.0,,,2.0,,4.0,,,,,,,,,,,21.0,,12.0,,,,5.0,20.0,,,20.0,3.0,3.0,Western Australia - Outback (South)
601,,545.0,,,35178.0,,9966.0,,,,,192.0,,,,8.0,88.0,,,314.0,,,,73.0,268.0,86.0,392.0,,,,,,,,,,53.0,394.0,910.0,,243.0,1600.0,,,9153.0,10439.0,,,,66.0,,,,,1833.0,1618.0,2292.0,3910.0,607375.0,84413.0,19375.0,103788.0,,,,,,,,,9167.0,5867.0,,23125.0,,,,,,,,,,,,,458.0,435.0,1485.0,1921.0,183.0,1485.0,110.0,1375.0,182.0,5493.0,2354.0,5493.0,,,100770.0,,143931.0,,,,,,,,4.0,2700.0,,2700.0,,,,,,4.0,,,,,133.0,1375.0,1508.0,138.0,,,,,12.0,137510.0,253.0,235.0,18.0,1711.0,,,,,253.0,235.0,18.0,1711.0,20795.0,,12497.0,17576.0,50006.0,,,,,,,5.0,17.0,,45.0,24.0,1.0,368.0,166.0,5027.0,,,,,,,,,,,,,,,339.0,5162.0,626.0,2739.0,450.0,,989.0,214.0,1203.0,,,,,,,121.0,,,557.0,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,,,,,,,327.0,,,,,,,131.0,131.0,,5069.0,5069.0,,,,,,,,,,,,,,,1.0,7.0,,,,,,,,,,,,,,5.0,2.0,,,,41.0,,,,,,,4.0,,,,,,,,2.0,,0.0,,,,,,,,1.0,,1.0,,,,,39.0,,39.0,,,15.0,,11538.0,,,,,,,9.0,,Hobart
602,,68584.0,229436.0,111764.0,594535.0,303932.0,290603.0,,331250.0,,50.0,,184.0,,,54.0,,,667.0,,28.0,,,163.0,,817.0,4831.0,,,,,,,,,70239.0,2256.0,17938.0,60876.0,3990.0,16755.0,101815.0,,547102.0,193282.0,353820.0,,,,1546.0,,,,,11141329.0,651826.0,175841.0,827667.0,,,,,,,,,,,,,286092.0,68226.0,29586.0,97812.0,,,,,,,,,,,,,1276125.0,32271.0,,32271.0,,,,,608.0,,,,,,763630.0,213042.0,976671.0,,,,,,,,119.0,18922.0,7616.0,11306.0,,,,,,83.0,36.0,,,,,,,,,,,,,,,,24.0,,,,,,,,24.0,,591963.0,177570.0,414394.0,282850.0,686790.0,2939.0,,,185.0,56.0,48.0,,,489.0,,792.0,7.0,24.0,451.0,3229.0,,,,,,,,,,,,,,131283.0,10700.0,68982.0,28547.0,135392.0,24479.0,108164.0,,,,1008668.0,,,,,,,346.0,4090508.0,6261.0,118.0,1283078.0,,,,,,,,,,,,,,,,,,,,,,,,,1849.0,48.0,317.0,19842.0,102.0,2486.0,21.0,2465.0,,85200.0,,2708.0,,2407.0,140291.0,,129030.0,,,,,,,,,,,,,,17.0,,,,4.0,11830.0,10863.0,,,2.0,,,,82.0,,6.0,,,,,31.0,,8.0,8.0,,,,6.0,,,,,69.0,,38.0,,3.0,,63.0,,0.0,,,,4.0,,,40.0,4105.0,5657.0,5644.0,,37.0,54.0,52.0,20.0,,6.0,,55300.0,,,,,,,3.0,5.0,Launceston and North East
603,,,35204.0,21410.0,544450.0,417535.0,,,41506.0,,,,,,,,,,,,,,,,,253.0,764.0,,,,,,,,,15176.0,303.0,,,24.0,,,,450127.0,251279.0,198848.0,,,,198.0,,,,,,,,966557.0,,,,,,,,,,,,,3302818.0,436046.0,,509948.0,,,,,,18.0,18.0,,,,,,9.0,9.0,,9.0,,,,,1848.0,1909.0,36386.0,1880.0,29.0,,1438760.0,177386.0,1616145.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,423124.0,211843.0,211281.0,254763.0,473155.0,,,,,91.0,91.0,1.0,1500.0,3.0,,229.0,91019.0,45.0,1761.0,6.0,,,,,34.0,,,,,53.0,,,23.0,147987.0,,,4853.0,20389.0,3421.0,14315.0,230.0,43.0,274.0,947199.0,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,1.0,1.0,,500.0,500.0,,44.0,44.0,,1044.0,1044.0,,,,,,,,,,,,,,,17.0,4.0,,,,,,,,,,,,,,3.0,8.0,,,,,,8.0,8.0,,,,4.0,,,,,85.0,,,,1.0,19.0,,,,,,2.0,4.0,,,1.0,1000.0,,1000.0,,24.0,,24.0,,,13.0,,23333.0,,,,,,,,,South East
604,,48281.0,,,29225.0,,,,353589.0,,23.0,47.0,17.0,,,28.0,,,481.0,167.0,25.0,,,256.0,,446.0,2308.0,4266.0,,,,,,,,45235.0,,26210.0,94832.0,,26631.0,159091.0,66723.0,,1458.0,,,,6.0,8518.0,,,,,7208799.0,272589.0,7222.0,279811.0,,,,,115070.0,6686.0,291.0,6977.0,,,,,170143.0,48835.0,,48835.0,,,,,,,,,,,,,,,100.0,,,,,,380.0,,,,,,337082.0,7620.0,344702.0,,,,,,,,97.0,7.0,7.0,,,,,,,81.0,16.0,,,,,,,,,,,,,,48.0,19.0,29.0,79.0,,,,,48.0,19.0,29.0,79.0,,2609.0,,,270336.0,384.0,3585.0,,351.0,,,3.0,60.0,58.0,,434.0,4041.0,452.0,284.0,32563.0,599.0,1078.0,,35.0,1387.0,,,,161.0,2637.0,,,727.0,,15325.0,108867.0,17328.0,,15899.0,,361.0,65.0,426.0,61669.0,,,,,,,,,6626.0,,,52.0,867028.0,,445.0,3.0,,591296.0,,591296.0,28000.0,674.0,40349.0,,,,,,,,,,,,,866098.0,22500.0,,,520.0,,,,,,,,,,,7149.0,,40.0,220.0,1.0,,1.0,,340200.0,12620.0,340.0,,340.0,,,26.0,,17.0,,5.0,11711.0,11555.0,16714.0,18.0,5.0,,211177.0,21.0,60.0,23.0,,3.0,,,,45.0,,4.0,4.0,,,,,,,,,55.0,,38.0,,4.0,,53.0,,1.0,2.0,,2.0,,,,23.0,,7504.0,7504.0,,,60.0,58.0,5.0,,7.0,,,,,,27.0,,270.0,9.0,8.0,West and North West
701,,668.0,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,0.0,223.0,,,,,,,,,,,,,,,,,19.0,,19.0,,,,,,,,,,,,,10182319.0,252490.0,,293445.0,,,,,,,,,,2309.0,,,,,,257643.0,,301706.0,,,,,2874.0,3035.0,5909.0,76.0,,,,,72.0,,,,76.0,,,,,,,,,57.0,24.0,34.0,1211.0,,,,,,,,,,,,,,,,,,,,,,69.0,,38.0,31.0,7.0,9.0,,30.0,252.0,53.0,290.0,2157.0,,818.0,1728.0,84.0,,,,,,,,,,21.0,,,,978.0,2564.0,,837.0,,,,,,,,,22.0,3755.0,,,344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,100.0,23.0,,,,,,,,2.0,,,,,,,,,,51.0,,,,13.0,,,,,,,,,,,,,Darwin
702,487309.0,386667.0,2183366.0,1309390.0,54.0,,54.0,,2183366.0,,394.0,,,71.0,112.0,,,,544.0,,,337.0,0.0,,,,,23.0,,,,,,,,17147.0,,,,,,,,27.0,,27.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,5.0,,,,,,,,,,,,3853758.0,92010.0,,106598.0,,,,,,,,,,819.0,,,,,3779.0,93900.0,,110377.0,,,,,,,,,,,,1890.0,1890.0,,,,,,,,,,,,,,,,,,,165.0,165.0,,1499.0,165.0,165.0,,1499.0,,,,,20.0,,20.0,27.0,54484200.0,1.0,13.0,3.0,,3.0,2.0,1.0,,,,1.0,,,813.0,,,,192.0,,8.0,,,,,4.0,,6085.0,56.0,3.0,1293.0,6551.0,12607.0,61934.0,11369.0,55398.0,45.0,3.0,48.0,83.0,,,,,,,,,1205.0,,,,,0.0,2.0,,,2859.0,2859.0,,,,,,,,,,,9560.0,18716.0,2.0,9560.0,1078.0,43402.0,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,,,19890.0,,2.0,,,,,,,1.0,,,,,10.0,,269.0,269.0,,,,,,,,,,9.0,9.0,,,5108.0,1.0,10.0,,1.0,,42.0,100.0,40.0,,,,,63.0,,0.0,5.0,1.0,1.0,5.0,,,,,,,,,,,16.0,5.0,5.0,0.0,,,,4.0,,,,,,Northern Territory - Outback
801,376.0,1572.0,5389.0,3440.0,26393.0,23698.0,2695.0,,5389.0,7.0,,,,,,,10.0,20.0,,,,,,,35.0,,,7500.0,,,,,,,,198.0,,,,,,,160000.0,23585.0,17094.0,6491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,0.0,96.0,,,,,9.0,9.0,0.0,96.0,19971.0,13401.0,6570.0,15763.0,24971.0,,,,,,,,,,,,,10322.0,,,,,,3.0,,,,,0.0,,,245.0,,10770.0,,,25.0,150.0,25.0,150.0,,,,52926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,0.0,,,,,,,,,,,,,11.0,11.0,,,,,,,,,100.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,4.0,Australian Capital Territory
