sa4_code_2011,sa4_name_2011,year,reg_mv_pas_vhcls,reg_mv_campervans,reg_mv_lt_comm_vhcls,reg_mv_lt_rgd_trks,reg_mv_hvy_rgd_trks,reg_mv_artcltd_trks,reg_mv_non_frght_trks,reg_mv_buses,reg_mv_mtrcycls,reg_mv_tot_vhcls,reg_mv_ptrl_fuel,reg_mv_disl_fuel,reg_mv_lpg_dl_oth_fuel,trst_accom_est_wth_15_more_rms,ag_area_hldng_ha,ag_area_brdacr_crps_crl_ha,ag_area_veg_ha,ag_area_orchd_nut_trs_ha,ag_area_all_frt_exc_grp_ha,ag_area_brdacr_crp_non_crl_ha,ag_comm_diary_ctl,ag_comm_meat_ctl,ag_comm_sheep,ag_comm_pigs,ag_grs_val_ag_prod_,ag_grs_val_crps_,ag_grs_val_livstk_slghtr_,ag_grs_val_livstk_prdct_,empl_industry_ag_frst_fsh_pc,empl_industry_mining_pc,empl_industry_mnfctrng_pc,empl_industry_elc_gs_wtr_wst_pc,empl_industry_construction_pc,empl_industry_whlsle_trd_pc,empl_industry_retail_trd_pc,empl_industry_accom_food_pc,empl_industry_trnsprt_pst_wrhsng_pc,empl_industry_infomedia_telecom_pc,empl_industry_financ_insur_pc,empl_industry_rent_rl_est_pc,empl_industry_prof_sci_tech_pc,empl_industry_admin_supp_pc,empl_industry_pub_admin_safety_pc,empl_industry_edu_train_pc,empl_industry_hlth_soc_ass_pc,empl_industry_art_rec_pc,empl_industry_oth_serv_pc,empl_industry_tot,bus_industry_ag_frst_fsh,bus_industry_mining,bus_industry_mnfctrng,bus_industry_elc_gs_wtr_wst,bus_industry_construction,bus_industry_whlsle_trd,bus_industry_retail_trd,bus_industry_accom_food,bus_industry_trnsprt_pst_wrhsng,bus_industry_infomedia_telecom,bus_industry_financ_insur,bus_industry_rent_rl_est,bus_industry_prof_sci_tech,bus_industry_admin_supp,bus_industry_pub_admin_safety,bus_industry_edu_train,bus_industry_hlth_soc_ass,bus_industry_art_rec,bus_industry_oth_serv,bus_industry_current_unkwn,bus_industry_tot
301,Brisbane - East,2014,133519,607.0,32874,1694.0,2399,1092.0,137.0,957.0,7970,181249,141814,36652,2779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0,35.0,866.0,60.0,3988.0,762.0,1139.0,539.0,1121.0,112.0,1303.0,2043.0,2344.0,739.0,89.0,234.0,865.0,198.0,855.0,299.0,17930.0
211,Melbourne - Outer East,2011,316283,764.0,48736,2499.0,5822,839.0,328.0,1339.0,17245,393855,327832,40500,25530,,34873.0,35.0,238.0,1215.0,2363.0,29.0,3685.0,14912.0,5656.0,5.0,303.0,275.4,17.7,9.9,0.8,0.2,12.2,1.0,10.6,5.8,11.6,4.9,3.4,1.9,3.8,1.3,7.4,3.4,4.7,8.0,11.3,1.5,4.4,244593.0,1459.0,29.0,2831.0,117.0,10748.0,2293.0,3020.0,1408.0,2151.0,345.0,3146.0,3780.0,5696.0,1794.0,155.0,663.0,1554.0,503.0,2311.0,599.0,44602.0
211,Melbourne - Outer East,2010,309124,752.0,46095,2214.0,5596,817.0,329.0,1246.0,16934,383107,321852,35443,25814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Melbourne - South East,2014,438402,928.0,59475,4135.0,9678,2435.0,662.0,2288.0,16662,534665,434635,70903,29133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.0,44.0,3377.0,213.0,11036.0,3194.0,4110.0,2162.0,5515.0,343.0,3759.0,5378.0,5779.0,2561.0,210.0,641.0,2475.0,564.0,2766.0,1182.0,56812.0
212,Melbourne - South East,2013,426937,834.0,57791,4089.0,9755,2201.0,645.0,2242.0,16049,520543,426143,63585,30820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.0,42.0,3429.0,205.0,10717.0,3167.0,3965.0,2084.0,5432.0,334.0,3602.0,5261.0,5629.0,2525.0,192.0,592.0,2295.0,528.0,2643.0,1411.0,55604.0
212,Melbourne - South East,2012,414588,765.0,56423,3770.0,9521,2152.0,683.0,2179.0,15371,505452,417340,55933,32185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.0,42.0,3579.0,207.0,11187.0,3268.0,4122.0,2076.0,5748.0,318.0,3488.0,5388.0,5847.0,2616.0,208.0,616.0,2201.0,523.0,2716.0,1449.0,57231.0
212,Melbourne - South East,2011,401222,673.0,54692,3570.0,9179,2169.0,615.0,2067.0,14993,489180,407320,49695,32174,,127973.0,902.0,5575.0,182.0,264.0,70.0,26490.0,57038.0,4335.0,464.0,433.5,221.4,148.5,63.6,0.9,0.2,16.1,1.0,8.6,6.2,11.4,5.5,5.0,1.8,3.8,1.2,6.2,3.4,3.8,6.5,10.3,1.3,4.0,300603.0,1738.0,49.0,3618.0,212.0,10966.0,3196.0,4089.0,1979.0,5781.0,309.0,3394.0,5349.0,5814.0,2597.0,227.0,580.0,2131.0,539.0,2632.0,1163.0,56363.0
212,Melbourne - South East,2010,392205,663.0,52682,3508.0,8976,2080.0,602.0,2042.0,14630,477388,400702,44619,32076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Melbourne - West,2014,390530,2037.0,50487,3002.0,7824,3746.0,345.0,1696.0,17895,477562,394099,58247,25220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.0,24.0,1781.0,164.0,8064.0,1722.0,3082.0,1762.0,5852.0,287.0,2284.0,3526.0,4277.0,1945.0,210.0,560.0,1997.0,493.0,1994.0,946.0,41642.0
213,Melbourne - West,2013,381706,2131.0,48607,2865.0,8117,4163.0,355.0,1701.0,17420,467065,388379,52446,26234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.0,26.0,1835.0,147.0,7918.0,1642.0,3000.0,1635.0,5603.0,272.0,2131.0,3420.0,4144.0,1840.0,214.0,503.0,1705.0,485.0,1931.0,1145.0,40297.0
213,Melbourne - West,2012,367125,2176.0,46972,2583.0,7828,4044.0,330.0,1695.0,16728,449481,376366,46011,27101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.0,24.0,1957.0,145.0,8473.0,1718.0,3097.0,1619.0,5813.0,271.0,2050.0,3430.0,4244.0,1948.0,219.0,533.0,1637.0,506.0,1953.0,1084.0,41482.0
213,Melbourne - West,2011,348537,2157.0,44676,2443.0,7670,4049.0,315.0,1570.0,16476,427893,360639,40708,26552,,29846.0,3761.0,4157.0,163.0,168.0,513.0,166.0,6064.0,20504.0,11.0,115.7,82.5,25.2,8.0,0.4,0.2,12.6,1.0,8.2,4.7,10.5,6.0,8.6,2.0,4.6,1.3,6.2,3.9,5.7,6.3,9.4,1.9,3.5,281683.0,824.0,23.0,1940.0,135.0,8358.0,1696.0,3085.0,1578.0,5653.0,279.0,1951.0,3374.0,4014.0,1879.0,242.0,502.0,1497.0,507.0,1938.0,926.0,40401.0
213,Melbourne - West,2010,336466,1991.0,42358,2242.0,7249,3753.0,267.0,1485.0,15758,411569,349631,35756,26176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Mornington Peninsula,2014,181394,704.0,31340,1390.0,2812,452.0,204.0,735.0,10127,229158,181827,33408,13921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.0,26.0,1173.0,75.0,6144.0,789.0,1526.0,822.0,1052.0,182.0,1718.0,2201.0,2574.0,899.0,71.0,311.0,1102.0,381.0,1086.0,337.0,23233.0
214,Mornington Peninsula,2013,177791,671.0,30205,1362.0,2892,485.0,238.0,750.0,9754,224148,179463,29769,14912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.0,30.0,1168.0,70.0,6142.0,791.0,1519.0,794.0,1073.0,168.0,1651.0,2163.0,2553.0,896.0,74.0,289.0,1092.0,377.0,1044.0,411.0,23088.0
214,Mornington Peninsula,2012,175212,664.0,29269,1218.0,2905,501.0,856.0,743.0,9598,220966,178551,26652,15762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.0,31.0,1216.0,83.0,6314.0,820.0,1575.0,784.0,1169.0,174.0,1643.0,2198.0,2652.0,926.0,80.0,314.0,1082.0,380.0,1098.0,378.0,23751.0
214,Mornington Peninsula,2011,172369,622.0,28344,1209.0,2859,498.0,921.0,738.0,9274,216834,176917,23843,16068,,23169.0,,1852.0,398.0,499.0,1.0,423.0,14522.0,6359.0,33.0,233.8,97.1,132.1,4.7,1.0,0.3,11.9,1.0,12.3,4.6,12.3,5.8,3.6,1.3,2.5,1.7,5.3,3.5,5.1,7.6,12.1,1.7,4.1,124210.0,885.0,30.0,1230.0,76.0,6153.0,807.0,1592.0,786.0,1235.0,161.0,1593.0,2170.0,2633.0,898.0,82.0,306.0,1069.0,377.0,1099.0,351.0,23533.0
214,Mornington Peninsula,2010,168818,594.0,27296,1128.0,2810,488.0,236.0,728.0,9040,211138,174100,20819,16215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,North West,2014,89895,597.0,40763,995.0,5742,3683.0,190.0,1027.0,6359,149251,100521,42624,6102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7179.0,32.0,498.0,51.0,1751.0,399.0,985.0,617.0,840.0,38.0,797.0,1223.0,660.0,328.0,21.0,105.0,407.0,132.0,702.0,159.0,16924.0
215,North West,2013,88714,583.0,39283,977.0,5794,3565.0,194.0,1010.0,6129,146249,100721,39099,6430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7120.0,35.0,519.0,47.0,1750.0,415.0,1017.0,600.0,844.0,40.0,771.0,1217.0,656.0,326.0,22.0,109.0,385.0,131.0,703.0,198.0,16905.0
215,North West,2012,87471,568.0,38436,864.0,5947,3535.0,211.0,987.0,5858,143877,100724,36507,6652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7355.0,32.0,532.0,50.0,1798.0,421.0,1075.0,615.0,874.0,44.0,745.0,1221.0,673.0,344.0,26.0,106.0,378.0,131.0,703.0,150.0,17273.0
215,North West,2011,85555,538.0,37474,851.0,6037,3359.0,229.0,1006.0,5614,140663,100255,33877,6534,,5053418.0,2154488.0,3080.0,28011.0,28034.0,,67803.0,143605.0,4256280.0,127650.0,3125.8,2364.9,440.2,320.6,16.6,1.1,7.9,1.3,6.4,3.4,11.6,6.1,4.6,0.8,1.6,0.7,2.7,2.4,5.8,7.2,13.0,1.0,3.6,63911.0,7553.0,32.0,541.0,50.0,1817.0,410.0,1078.0,632.0,885.0,47.0,725.0,1204.0,663.0,345.0,28.0,101.0,369.0,131.0,702.0,114.0,17427.0
215,North West,2010,85222,499.0,36934,826.0,6112,3224.0,229.0,996.0,5474,139516,100908,32074,6533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Shepparton,2014,81030,556.0,28191,840.0,3461,1705.0,104.0,708.0,6180,122775,87213,29391,6173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4104.0,15.0,534.0,33.0,1932.0,341.0,822.0,481.0,724.0,33.0,715.0,1181.0,711.0,343.0,25.0,95.0,503.0,105.0,617.0,124.0,13438.0
216,Shepparton,2013,79903,549.0,27269,823.0,3488,1691.0,103.0,727.0,6071,120624,87200,27074,6345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4111.0,17.0,535.0,31.0,1940.0,339.0,871.0,499.0,742.0,36.0,699.0,1180.0,686.0,347.0,29.0,97.0,466.0,99.0,610.0,140.0,13474.0
216,Shepparton,2012,78507,531.0,26522,733.0,3511,1630.0,100.0,724.0,5773,118031,86963,24618,6443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4217.0,16.0,556.0,30.0,2032.0,344.0,919.0,515.0,759.0,34.0,682.0,1201.0,696.0,343.0,28.0,99.0,454.0,104.0,621.0,142.0,13792.0
216,Shepparton,2011,76650,514.0,25749,687.0,3529,1599.0,96.0,711.0,5621,115156,86094,22678,6383,,832448.0,182211.0,3772.0,11989.0,12090.0,46732.0,316221.0,89264.0,572027.0,97800.0,1605.8,836.4,238.2,531.2,11.3,0.3,13.5,1.7,7.9,3.2,11.9,6.1,4.0,0.8,1.6,0.8,3.4,2.2,3.8,7.1,13.0,0.9,3.9,54222.0,4252.0,16.0,558.0,29.0,2040.0,344.0,909.0,511.0,772.0,40.0,672.0,1209.0,694.0,341.0,28.0,100.0,434.0,107.0,623.0,133.0,13812.0
216,Shepparton,2010,75675,514.0,25233,667.0,3509,1597.0,98.0,695.0,5581,113569,86016,21191,6361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Warrnambool and South West,2014,75575,504.0,27784,720.0,3760,1424.0,201.0,710.0,4999,115677,81061,28937,5676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5619.0,30.0,395.0,30.0,1668.0,270.0,767.0,592.0,600.0,35.0,646.0,1006.0,534.0,235.0,20.0,104.0,425.0,104.0,434.0,291.0,13805.0
217,Warrnambool and South West,2013,75206,493.0,27047,701.0,3834,1410.0,190.0,713.0,4943,114537,81703,26810,6015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5620.0,31.0,395.0,30.0,1660.0,271.0,789.0,580.0,613.0,36.0,633.0,988.0,537.0,245.0,24.0,104.0,382.0,110.0,430.0,433.0,13911.0
217,Warrnambool and South West,2012,74596,482.0,26502,627.0,3897,1432.0,190.0,711.0,4798,113235,81951,24952,6331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5725.0,33.0,420.0,32.0,1735.0,283.0,827.0,601.0,631.0,36.0,606.0,1000.0,548.0,256.0,26.0,103.0,372.0,121.0,449.0,420.0,14224.0
217,Warrnambool and South West,2011,73755,484.0,25935,599.0,3924,1440.0,202.0,722.0,4725,111786,82223,23226,6333,,1819227.0,114064.0,670.0,41.0,62.0,,575727.0,680049.0,4610169.0,7120.0,2062.7,186.7,809.0,1067.0,15.1,0.6,10.4,1.1,7.5,3.1,10.8,7.3,4.1,0.9,1.5,0.8,3.0,2.6,4.9,7.3,12.8,1.1,3.0,56532.0,5799.0,34.0,416.0,33.0,1745.0,289.0,840.0,595.0,636.0,36.0,588.0,994.0,541.0,260.0,26.0,105.0,362.0,112.0,441.0,263.0,14115.0
217,Warrnambool and South West,2010,73179,458.0,25608,584.0,3899,1438.0,207.0,731.0,4633,110737,82461,21899,6380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Brisbane - East,2013,131287,564.0,31515,1690.0,2311,1107.0,139.0,896.0,7540,177049,141091,33085,2872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0,31.0,878.0,61.0,3973.0,766.0,1167.0,535.0,1129.0,108.0,1232.0,1998.0,2292.0,747.0,89.0,220.0,812.0,185.0,835.0,373.0,17821.0
301,Brisbane - East,2012,126925,509.0,29525,1573.0,2251,1104.0,127.0,806.0,7097,169917,138723,28455,2734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.0,34.0,930.0,68.0,4171.0,805.0,1246.0,544.0,1196.0,116.0,1216.0,2052.0,2353.0,783.0,79.0,239.0,788.0,197.0,904.0,341.0,18481.0
301,Brisbane - East,2011,123113,478.0,28648,1495.0,2329,1089.0,124.0,596.0,6664,164536,136319,25516,2700,,3373.0,,53.0,127.0,172.0,57.0,,930.0,156.0,7.0,57.8,24.7,32.6,0.4,0.5,1.2,10.7,1.2,10.3,5.0,10.6,5.2,6.3,1.4,3.1,1.7,6.9,3.3,6.2,7.2,11.6,1.2,4.1,104707.0,458.0,30.0,964.0,68.0,4274.0,791.0,1236.0,544.0,1259.0,119.0,1174.0,2084.0,2320.0,828.0,77.0,239.0,766.0,198.0,944.0,297.0,18670.0
301,Brisbane - East,2010,122132,454.0,28270,1467.0,2397,1052.0,111.0,594.0,6498,162975,136739,23576,2658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Brisbane - North,2014,130306,412.0,24753,1786.0,2094,448.0,906.0,681.0,6405,167791,137927,27507,2359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.0,41.0,671.0,42.0,2594.0,646.0,1039.0,550.0,1228.0,135.0,1044.0,1797.0,1992.0,641.0,55.0,244.0,913.0,234.0,700.0,248.0,14987.0
302,Brisbane - North,2013,125524,425.0,24057,1734.0,2039,449.0,857.0,607.0,6121,161813,134416,24803,2580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,37.0,682.0,39.0,2600.0,641.0,1021.0,513.0,1230.0,123.0,993.0,1740.0,1953.0,595.0,56.0,223.0,859.0,210.0,696.0,337.0,14730.0
302,Brisbane - North,2012,118970,391.0,22939,1640.0,2011,398.0,825.0,615.0,5765,153554,129155,21897,2502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,39.0,739.0,45.0,2752.0,685.0,1090.0,508.0,1309.0,132.0,969.0,1762.0,2012.0,655.0,54.0,218.0,845.0,228.0,715.0,302.0,15268.0
302,Brisbane - North,2011,118689,447.0,22229,1696.0,2096,422.0,784.0,676.0,5534,152573,130011,20122,2438,,171.0,,1.0,,,1.0,,124.0,,,0.8,0.1,0.2,0.5,0.2,1.1,7.8,1.5,7.4,3.6,9.8,5.9,7.0,1.7,3.7,1.7,8.1,3.3,8.8,7.6,13.7,1.5,3.7,97909.0,239.0,39.0,779.0,42.0,2870.0,685.0,1125.0,519.0,1344.0,131.0,1010.0,1772.0,1997.0,649.0,55.0,225.0,812.0,236.0,735.0,277.0,15541.0
302,Brisbane - North,2010,114419,448.0,21028,1434.0,2081,452.0,774.0,649.0,5355,146640,126775,17647,2228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Brisbane - South,2014,192234,485.0,31098,1974.0,3988,1771.0,176.0,846.0,8752,241324,199206,37951,4174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,56.0,1198.0,64.0,4241.0,1472.0,2047.0,1433.0,2400.0,263.0,2535.0,4007.0,4053.0,1484.0,116.0,445.0,2333.0,341.0,1287.0,655.0,30830.0
303,Brisbane - South,2013,190332,473.0,30593,1947.0,3918,1847.0,165.0,833.0,8363,238471,200177,34167,4136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.0,48.0,1180.0,56.0,4221.0,1451.0,2085.0,1340.0,2397.0,267.0,2341.0,3857.0,3955.0,1388.0,119.0,448.0,2175.0,336.0,1261.0,750.0,30123.0
303,Brisbane - South,2012,185565,451.0,29857,1786.0,3727,1843.0,167.0,733.0,7929,232058,198177,29961,3925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.0,47.0,1249.0,63.0,4508.0,1560.0,2211.0,1333.0,2531.0,269.0,2312.0,3924.0,4087.0,1570.0,126.0,439.0,2082.0,355.0,1327.0,801.0,31307.0
303,Brisbane - South,2011,180956,422.0,29600,1813.0,3769,1898.0,173.0,722.0,7493,226846,195826,27330,3688,,4879.0,9.0,203.0,1.0,4.0,,,1348.0,215.0,,21.6,14.6,6.0,1.0,0.3,1.1,7.8,1.0,6.9,4.3,9.7,6.9,4.9,1.5,3.9,1.7,9.4,3.4,7.3,9.4,13.3,1.4,3.6,159094.0,593.0,47.0,1266.0,66.0,4616.0,1554.0,2216.0,1267.0,2642.0,273.0,2299.0,3877.0,4053.0,1530.0,107.0,419.0,1913.0,363.0,1349.0,669.0,31119.0
303,Brisbane - South,2010,179685,315.0,28911,1747.0,3788,1892.0,187.0,1813.0,7456,225794,196051,25613,4143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Brisbane - West,2014,101462,237.0,13092,492.0,723,169.0,71.0,281.0,5224,121751,100984,19056,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,59.0,343.0,29.0,1719.0,464.0,843.0,477.0,472.0,169.0,1488.0,1573.0,3237.0,586.0,35.0,278.0,1359.0,209.0,433.0,257.0,14329.0
304,Brisbane - West,2013,100428,215.0,12739,475.0,742,121.0,65.0,281.0,5044,120110,101349,17075,1678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,56.0,343.0,33.0,1765.0,464.0,837.0,438.0,495.0,153.0,1421.0,1541.0,3198.0,571.0,35.0,266.0,1280.0,205.0,425.0,328.0,14160.0
304,Brisbane - West,2012,98727,201.0,12466,488.0,841,145.0,68.0,285.0,4836,118057,101292,15174,1591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0,62.0,377.0,38.0,1865.0,488.0,886.0,430.0,522.0,160.0,1424.0,1587.0,3300.0,598.0,38.0,285.0,1280.0,215.0,443.0,277.0,14631.0
304,Brisbane - West,2011,97393,182.0,11930,489.0,827,137.0,70.0,277.0,4549,115854,101124,13253,1480,,1071.0,,,8.0,8.0,,,391.0,,,0.6,0.5,0.1,0.0,0.3,1.7,5.0,1.2,5.8,3.2,8.8,5.7,3.2,1.7,4.2,1.8,13.6,3.0,9.5,12.5,12.8,1.5,3.0,87725.0,421.0,58.0,403.0,40.0,1888.0,510.0,904.0,449.0,551.0,164.0,1372.0,1590.0,3286.0,589.0,38.0,293.0,1263.0,231.0,456.0,363.0,14869.0
304,Brisbane - West,2010,97015,166.0,11833,475.0,823,154.0,72.0,270.0,4574,115382,101984,11958,1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Brisbane Inner City,2014,169486,833.0,40875,2535.0,4987,769.0,1503.0,3074.0,8268,232330,163518,64231,4582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.0,458.0,1024.0,69.0,4113.0,1188.0,2129.0,1828.0,1043.0,498.0,6889.0,6242.0,8251.0,1795.0,108.0,650.0,3395.0,562.0,1133.0,1032.0,43052.0
305,Brisbane Inner City,2013,175623,1011.0,42039,2470.0,5028,747.0,1464.0,3166.0,8085,239633,172253,62635,4748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.0,424.0,1038.0,73.0,4139.0,1167.0,2174.0,1775.0,1049.0,483.0,6837.0,6181.0,7924.0,1789.0,121.0,604.0,3258.0,573.0,1107.0,1185.0,42558.0
305,Brisbane Inner City,2012,176724,802.0,40210,2528.0,4450,625.0,1454.0,3005.0,7824,237622,176999,55708,4919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.0,444.0,1041.0,83.0,4334.0,1231.0,2239.0,1778.0,1142.0,488.0,6732.0,6256.0,8081.0,1839.0,128.0,640.0,3214.0,618.0,1159.0,1022.0,43168.0
305,Brisbane Inner City,2011,187567,1211.0,41736,2518.0,4736,605.0,1473.0,3069.0,7513,250428,193752,51557,5124,,2135.0,,6.0,,,,,463.0,,,0.3,0.2,0.1,0.0,0.2,2.4,4.5,1.1,6.0,3.0,7.5,7.7,3.9,2.2,4.8,2.4,15.5,3.8,7.5,8.5,12.7,1.9,2.8,129482.0,737.0,369.0,1059.0,75.0,4346.0,1235.0,2199.0,1697.0,1157.0,501.0,6285.0,6224.0,7973.0,1760.0,117.0,623.0,3121.0,596.0,1157.0,878.0,42109.0
305,Brisbane Inner City,2010,178148,1131.0,39791,2336.0,4620,590.0,1362.0,1866.0,7493,237337,189002,44120,4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Cairns,2014,119121,715.0,45530,1749.0,3745,817.0,137.0,1717.0,10851,184382,131621,50831,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3207.0,120.0,825.0,57.0,3910.0,494.0,1416.0,1156.0,1426.0,143.0,1230.0,2572.0,1688.0,884.0,60.0,266.0,914.0,245.0,1129.0,281.0,22023.0
306,Cairns,2013,117745,675.0,43782,1678.0,3713,781.0,145.0,1828.0,10512,180859,131506,47436,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3195.0,127.0,837.0,59.0,4029.0,496.0,1459.0,1133.0,1406.0,137.0,1191.0,2515.0,1678.0,881.0,59.0,260.0,855.0,258.0,1113.0,360.0,22048.0
306,Cairns,2012,114854,648.0,42347,1667.0,3658,746.0,132.0,1810.0,10184,176046,129944,44199,1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3362.0,127.0,862.0,60.0,4211.0,525.0,1521.0,1139.0,1479.0,135.0,1173.0,2548.0,1761.0,905.0,53.0,280.0,862.0,253.0,1160.0,350.0,22766.0
306,Cairns,2011,112177,616.0,41018,1625.0,3654,708.0,122.0,1771.0,9946,171637,128343,41511,1774,,1075439.0,2851.0,2392.0,2738.0,14044.0,65356.0,21939.0,162193.0,430.0,7526.0,686.9,571.9,79.0,36.1,4.8,1.8,5.6,1.1,8.9,2.9,11.6,9.5,6.1,0.9,1.5,1.8,4.5,3.5,7.6,7.8,11.9,1.7,4.0,102879.0,3390.0,115.0,893.0,56.0,4333.0,518.0,1576.0,1134.0,1517.0,151.0,1160.0,2598.0,1773.0,906.0,61.0,267.0,851.0,260.0,1139.0,308.0,23006.0
306,Cairns,2010,111572,589.0,40516,1591.0,3701,694.0,116.0,1791.0,9969,170539,128757,40049,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Darling Downs - Maranoa,2014,63784,497.0,40729,1447.0,6323,3354.0,186.0,679.0,5188,122187,71702,49238,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8925.0,86.0,550.0,36.0,1976.0,371.0,825.0,445.0,1079.0,37.0,686.0,1353.0,626.0,302.0,35.0,75.0,291.0,109.0,660.0,211.0,18678.0
307,Darling Downs - Maranoa,2013,62845,473.0,38172,1329.0,6241,3154.0,179.0,659.0,4984,118036,71942,44785,1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8724.0,81.0,553.0,42.0,1926.0,368.0,823.0,428.0,1032.0,43.0,647.0,1314.0,638.0,288.0,39.0,73.0,298.0,115.0,627.0,239.0,18298.0
307,Darling Downs - Maranoa,2012,61328,465.0,36234,1249.0,6181,2930.0,166.0,652.0,4719,113924,71383,41256,1288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8765.0,79.0,562.0,38.0,1934.0,364.0,852.0,439.0,1037.0,44.0,631.0,1291.0,637.0,300.0,39.0,82.0,299.0,121.0,635.0,181.0,18330.0
401,Adelaide - Central and Hills,2012,191860,498.0,26928,1142.0,2978,446.0,1050.0,1334.0,7079,233315,200032,31154,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2058.0,234.0,1401.0,100.0,4710.0,1532.0,2684.0,1759.0,1381.0,402.0,8920.0,6757.0,6315.0,1475.0,107.0,536.0,3501.0,483.0,1393.0,802.0,46550.0
