cd_code,state,ssd,sla,lga,sd,post,_seifa91_population,index_of_relative_socio_economic_disadvantage,_index_of_economic_resources,index_of_education_and_occupation_,_urban_index_of_relative_socio_economic_advantage,rural_index_of_relative_socio_economic_advantage,cdsn,cd_num,scd91,state_name
1430906,1,10,6550,6550,5,2034,358,1030.0828,1030.6013,1125.6161,1013.1674,,51006,430906,1051006,New South Wales
1430907,1,10,6550,6550,5,2034,230,998.3330000000001,1091.5714,1125.8375,1026.4324,,51007,430907,1051007,New South Wales
1430908,1,10,6550,6550,5,2034,359,984.81934,1063.2118,1108.5073,1003.2669999999999,,51008,430908,1051008,New South Wales
1430909,1,10,6550,6550,5,2034,324,971.885,1023.8166,1100.4456,970.87274,,51009,430909,1051009,New South Wales
1430910,1,10,6550,6550,5,2034,408,1048.6285,1082.6163,1157.7288,1020.8773,,51010,430910,1051010,New South Wales
1430911,1,10,6550,6550,5,2034,628,970.2309,992.6917,1146.2347,987.1184699999999,,51011,430911,1051011,New South Wales
1430912,1,10,6550,6550,5,2034,588,985.2808,998.9809,1121.0533,961.83685,,51012,430912,1051012,New South Wales
1431001,1,10,6550,6550,5,2031,374,1035.6117,1087.951,1180.3646,1035.0841,,51001,431001,1051001,New South Wales
1431002,1,10,6550,6550,5,2031,304,1023.0779,1059.8961,1214.9253,1030.6641,,51002,431002,1051002,New South Wales
1431003,1,10,6550,6550,5,2031,326,1048.2745,1063.0876,1129.2445,1022.3273,,51003,431003,1051003,New South Wales
1431004,1,10,6550,6550,5,2031,417,963.0318,1010.819,1084.7958,1011.9188,,51004,431004,1051004,New South Wales
1431005,1,10,6550,6550,5,2031,523,1041.4612,1045.4153,1114.3044,1021.6487,,51005,431005,1051005,New South Wales
1431006,1,10,6550,6550,5,2031,651,973.6012,1018.6708,1110.2784,970.9582,,51006,431006,1051006,New South Wales
1431007,1,10,6550,6550,5,2031,1331,1059.2103,1061.8085,1127.6212,1022.4034,,51007,431007,1051007,New South Wales
1431008,1,10,6550,6550,5,2031,748,1060.5314,1131.1476,1111.8744,1085.6747,,51008,431008,1051008,New South Wales
1431009,1,10,6550,6550,5,2031,377,1085.7919,1041.368,1136.4789,1048.6392,,51009,431009,1051009,New South Wales
1431010,1,10,6550,6550,5,2031,528,1021.2885,1027.2593,1106.4641,1023.2465,,51010,431010,1051010,New South Wales
1431011,1,10,6550,6550,5,2031,452,1056.7007,1076.6262,1140.214,1040.5,,51011,431011,1051011,New South Wales
1431012,1,10,6550,6550,5,2031,283,996.7643400000001,1054.0309,1032.2839,945.4292,,51012,431012,1051012,New South Wales
1431101,1,10,6550,6550,5,2032,265,1011.1029,1029.4263,1148.1324,1013.1774,,51001,431101,1051001,New South Wales
1431102,1,10,6550,6550,5,2032,682,1015.5319,1036.6735,1036.865,1008.6211,,51002,431102,1051002,New South Wales
1431103,1,10,6550,6550,5,2032,556,943.2796599999999,988.84015,1056.8705,985.47064,,51003,431103,1051003,New South Wales
1431104,1,10,6550,6550,5,2032,406,998.56415,993.9156,1047.4847,987.1451,,51004,431104,1051004,New South Wales
1431105,1,10,6550,6550,5,2032,471,997.9674699999999,1040.1085,1001.1691,983.1544,,51005,431105,1051005,New South Wales
1431106,1,10,6550,6550,5,2032,595,969.8359,1023.7903,1036.5342,976.24036,,51006,431106,1051006,New South Wales
1431107,1,10,6550,6550,5,2032,504,1015.5424,1050.1254,1076.4398,975.0482,,51007,431107,1051007,New South Wales
1431108,1,10,6550,6550,5,2031,713,1036.0948,1036.5807,1067.5719,975.3712,,51008,431108,1051008,New South Wales
1431109,1,10,6550,6550,5,2032,665,949.493,976.9742,1096.5518,957.6662,,51009,431109,1051009,New South Wales
1431110,1,10,6550,6550,5,2034,657,597.9843,728.68427,879.8450300000001,791.22266,,51010,431110,1051010,New South Wales
1431111,1,10,6550,6550,5,2032,604,959.7897300000001,977.5592,1161.6743,970.995,,51011,431111,1051011,New South Wales
1431112,1,10,6550,6550,5,2032,490,1024.4786,1057.4021,1042.7815,1006.5875,,51012,431112,1051012,New South Wales
1431113,1,10,6550,6550,5,2035,401,987.7837,1002.5085,1035.6378,950.0328,,51013,431113,1051013,New South Wales
1431201,1,10,6550,6550,5,2034,526,1057.7412,1046.8605,1157.4955,976.31055,,51001,431201,1051001,New South Wales
1431202,1,10,6550,6550,5,2034,256,1064.7268,1092.6346,1113.0432,1071.1869,,51002,431202,1051002,New South Wales
1431203,1,10,6550,6550,5,2034,724,1041.9894,1082.4749,1142.1301,1019.0449,,51003,431203,1051003,New South Wales
1431204,1,10,6550,6550,5,2034,590,564.086,694.5094,855.3581,781.203,,51004,431204,1051004,New South Wales
1431205,1,10,6550,6550,5,2034,676,1062.6481,1127.2412,1132.0273,1069.8524,,51005,431205,1051005,New South Wales
1431206,1,10,6550,6550,5,2034,426,1092.4119,1198.9984,1136.8977,1190.6417,,51006,431206,1051006,New South Wales
1431207,1,10,6550,6550,5,2034,505,1108.182,1191.0106,1140.0695,1151.8229,,51007,431207,1051007,New South Wales
1431208,1,10,6550,6550,5,2034,479,587.3818,718.09924,889.9832,786.1179,,51008,431208,1051008,New South Wales
1431209,1,10,6550,6550,5,2034,719,1110.3141,1201.7366,1098.2068,1192.9746,,51009,431209,1051009,New South Wales
1431210,1,10,6550,6550,5,2034,306,1138.2160000000001,1250.0079,1138.0713,1278.4868,,51010,431210,1051010,New South Wales
1431211,1,10,6550,6550,5,2035,996,1098.9962,1114.0656,1094.486,1238.0907,,51011,431211,1051011,New South Wales
1431301,1,10,6550,6550,5,2032,615,1057.8202,1096.0592,1065.6832,1007.2627,,51001,431301,1051001,New South Wales
1431302,1,10,6550,6550,5,2035,427,1054.5287,1103.9839,1069.371,994.00543,,51002,431302,1051002,New South Wales
1431303,1,10,6550,6550,5,2035,612,1021.4923,1078.6412,1038.1975,1027.0231,,51003,431303,1051003,New South Wales
1431304,1,10,6550,6550,5,2035,806,1028.312,1090.766,1039.8966,1053.1498,,51004,431304,1051004,New South Wales
1431305,1,10,6550,6550,5,2035,700,1065.7185,1113.9722,1104.3912,1089.5242,,51005,431305,1051005,New South Wales
1431306,1,10,6550,6550,5,2035,771,1069.3735,1081.6572,1114.5812,1085.8695,,51006,431306,1051006,New South Wales
1431307,1,10,6550,6550,5,2035,303,1055.8384,1081.611,1103.646,996.9101,,51007,431307,1051007,New South Wales
1431308,1,10,6550,6550,5,2035,436,956.4815,975.88544,1037.9587,966.1779,,51008,431308,1051008,New South Wales
1431309,1,10,6550,6550,5,2035,466,991.5739,1035.3635,1020.9587,963.7117,,51009,431309,1051009,New South Wales
1431310,1,10,6550,6550,5,2035,508,1015.4085,1045.6177,1042.8943,985.0921599999999,,51010,431310,1051010,New South Wales
1431311,1,10,6550,6550,5,2035,512,1051.4335,1096.8075,1036.3785,1022.7497,,51011,431311,1051011,New South Wales
1431401,1,10,6550,6550,5,2035,460,1138.4929,1159.3193,1156.5914,1160.0955,,51001,431401,1051001,New South Wales
1431402,1,10,6550,6550,5,2035,416,1101.3756,1163.8839,1146.1182,1114.5585,,51002,431402,1051002,New South Wales
1431403,1,10,6550,6550,5,2035,650,1037.2286,1086.1597,1097.1943,1014.2685,,51003,431403,1051003,New South Wales
1431404,1,10,6550,6550,5,2035,495,1079.1656,1131.7323,1114.8068,1066.0583,,51004,431404,1051004,New South Wales
1431405,1,10,6550,6550,5,2035,686,1051.0183,1083.1609,1096.964,1038.0571,,51005,431405,1051005,New South Wales
1431406,1,10,6550,6550,5,2035,528,975.3257,1025.2186,1096.3705,944.98584,,51006,431406,1051006,New South Wales
1431407,1,10,6550,6550,5,2035,404,972.49994,980.4856,1075.3389,940.2492699999999,,51007,431407,1051007,New South Wales
1431408,1,10,6550,6550,5,2035,149,959.2579300000001,945.159,1010.4092,848.3062,,51008,431408,1051008,New South Wales
1431409,1,10,6550,6550,5,2035,685,1081.5376,1100.5298,1115.6793,1051.0302,,51009,431409,1051009,New South Wales
1431410,1,10,6550,6550,5,2035,269,852.1093,902.3186,1046.9183,881.3965,,51010,431410,1051010,New South Wales
1431411,1,10,6550,6550,5,2035,367,921.2674599999999,957.8287,1069.5048,886.9441,,51011,431411,1051011,New South Wales
1431412,1,10,6550,6550,5,2035,598,997.4549,1046.7228,1054.2996,991.1094,,51012,431412,1051012,New South Wales
1431413,1,10,6550,6550,5,2035,597,1045.6686,1107.6735,1057.5742,1027.5941,,51013,431413,1051013,New South Wales
1431501,1,10,6550,6550,5,2035,397,978.7969,988.1709,1022.819,902.8534,,51001,431501,1051001,New South Wales
1431502,1,10,6550,6550,5,2035,705,1030.2445,1042.8738,1061.5018,943.91223,,51002,431502,1051002,New South Wales
1431503,1,10,6550,6550,5,2035,421,1030.6904,1069.4277,1034.2799,993.2561,,51003,431503,1051003,New South Wales
1431504,1,10,6550,6550,5,2035,515,1080.0271,1103.1567,1089.12,1062.1829,,51004,431504,1051004,New South Wales
1431505,1,10,6550,6550,5,2035,408,1077.132,1150.6053,1050.3278,1074.1207,,51005,431505,1051005,New South Wales
1431506,1,10,6550,6550,5,2035,642,1046.4948,1088.6167,1059.6787,990.1976300000001,,51006,431506,1051006,New South Wales
1431507,1,10,6550,6550,5,2035,470,1024.8231,1047.4257,1052.7692,992.3721,,51007,431507,1051007,New South Wales
1431508,1,10,6550,6550,5,2036,440,1084.0767,1165.0895,1035.8226,1046.6646,,51008,431508,1051008,New South Wales
1431509,1,10,6550,6550,5,2036,781,986.2991300000001,1007.1578,994.08026,912.44934,,51009,431509,1051009,New South Wales
1431510,1,10,6550,6550,5,2035,640,998.43805,1032.8994,1043.3586,990.1163,,51010,431510,1051010,New South Wales
1431511,1,10,6550,6550,5,2035,527,963.587,1026.3612,1001.4977,970.60205,,51011,431511,1051011,New South Wales
1431512,1,10,6550,6550,5,2036,606,1049.5762,1098.3881,1025.859,987.63666,,51012,431512,1051012,New South Wales
1431601,1,10,6550,6550,5,2035,614,669.20013,754.2127,874.04565,823.02936,,51001,431601,1051001,New South Wales
1431602,1,10,6550,6550,5,2035,555,672.62805,791.207,888.1346,823.9904,,51002,431602,1051002,New South Wales
1431603,1,10,6550,6550,5,2035,487,640.0369999999999,772.1339999999999,892.48413,793.5635,,51003,431603,1051003,New South Wales
1431604,1,10,6550,6550,5,2035,358,824.64764,884.1213,949.2816,879.0346,,51004,431604,1051004,New South Wales
1431605,1,10,6550,6550,5,2035,960,1120.2113,1189.5488,1133.7605,1122.0913,,51005,431605,1051005,New South Wales
1431606,1,10,6550,6550,5,2035,636,963.5485,1003.0002,1005.2323,979.1759,,51006,431606,1051006,New South Wales
1431607,1,10,6550,6550,5,2036,608,589.6133,772.7254,864.95825,773.89954,,51007,431607,1051007,New South Wales
1431608,1,10,6550,6550,5,2035,624,1028.5684,1030.6564,1105.961,946.50256,,51008,431608,1051008,New South Wales
1431609,1,10,6550,6550,5,2035,370,1112.0898,1128.6725,1102.6395,1125.9823,,51009,431609,1051009,New South Wales
1431610,1,10,6550,6550,5,2035,111,771.2811,739.7236,856.16394,794.98584,,51010,431610,1051010,New South Wales
1431611,1,10,6550,6550,5,2035,525,753.1757,850.4177,893.4961,860.5553,,51011,431611,1051011,New South Wales
1431612,1,10,6550,6550,5,2035,404,606.7355299999999,710.22217,886.1377,773.79865,,51012,431612,1051012,New South Wales
1431613,1,10,6550,6550,5,2036,393,802.4687,857.2725,939.1824,852.5993699999999,,51013,431613,1051013,New South Wales
1431701,1,10,6550,6550,5,2036,746,1066.547,1147.367,1029.3854,1029.1968,,51001,431701,1051001,New South Wales
1431702,1,10,6550,6550,5,2036,914,1067.7638,1145.1447,1029.2777,1062.9747,,51002,431702,1051002,New South Wales
1431704,1,10,6550,6550,5,2036,737,1093.6167,1151.879,1065.9806,1064.4625,,51004,431704,1051004,New South Wales
1431705,1,10,6550,6550,5,2036,722,1023.1737,1017.5407,975.96765,987.8699,,51005,431705,1051005,New South Wales
1431706,1,10,6550,6550,5,2036,574,1046.463,1107.302,1037.4152,1037.0803,,51006,431706,1051006,New South Wales
1431707,1,10,6550,6550,5,2036,450,554.1648,665.9364,889.3536,775.36945,,51007,431707,1051007,New South Wales
1431708,1,10,6550,6550,5,2036,229,1042.471,1136.7637,971.4898699999999,1014.5797,,51008,431708,1051008,New South Wales
1431709,1,10,6550,6550,5,2036,917,1090.8025,1145.7504,1067.85,1068.7941,,51009,431709,1051009,New South Wales
1431710,1,10,6550,6550,5,2036,405,733.6010000000001,791.9184,969.8326400000001,868.1511,,51010,431710,1051010,New South Wales
1431711,1,10,6550,6550,5,2036,277,979.5105599999999,975.2755,1023.8966,1018.0385,,51011,431711,1051011,New South Wales
1431801,1,10,6550,6550,5,2036,553,1016.6654,1050.6935,966.87885,935.63416,,51001,431801,1051001,New South Wales
1431808,1,10,6550,6550,5,2036,460,750.9817,868.5262,972.01385,867.76135,,51008,431808,1051008,New South Wales
1431809,1,10,6550,6550,5,2036,408,677.0553,758.9584,909.7517,799.5129,,51009,431809,1051009,New South Wales
1431802,1,10,6550,6550,5,2036,797,1005.2497,1045.5071,983.3023,964.2286,,51002,431802,1051002,New South Wales
1431803,1,10,6550,6550,5,2036,542,959.6354,985.0498699999999,1010.6856,929.69666,,51003,431803,1051003,New South Wales
1431804,1,10,6550,6550,5,2036,837,1043.174,1081.3717,1012.1080000000001,987.4564,,51004,431804,1051004,New South Wales
1431805,1,10,6550,6550,5,2036,138,587.6235,729.2724599999999,750.7143,822.186,,51005,431805,1051005,New South Wales
1431806,1,10,6550,6550,5,2036,982,971.1269,1042.009,986.8881,996.65894,,51006,431806,1051006,New South Wales
1431807,1,10,6550,6550,5,2036,1524,1111.4429,1070.2632,1118.4093,1086.2587,,51007,431807,1051007,New South Wales
1431810,1,10,6550,6550,5,2036,882,956.67175,965.2227,982.2860000000001,931.0917,,51010,431810,1051010,New South Wales
1431811,1,10,6550,6550,5,2036,560,962.9472,999.1833,973.88855,961.87366,,51011,431811,1051011,New South Wales
1431812,1,10,6550,6550,5,2036,618,1049.078,1068.4569999999999,1018.7322,1055.4728,,51012,431812,1051012,New South Wales
1431813,1,10,6550,6550,5,2036,789,1074.9025,1154.0471,1144.857,981.3198,,51013,431813,1051013,New South Wales
1440101,1,10,8500,8500,5,2021,361,1031.4448,1153.5145,1165.0597,1151.3328,,51001,440101,1051001,New South Wales
1440103,1,10,8500,8500,5,2021,491,972.0714,1097.444,1158.2476,1045.782,,51003,440103,1051003,New South Wales
1440104,1,10,8500,8500,5,2021,435,974.10614,1057.5905,1165.3672,1041.7128,,51004,440104,1051004,New South Wales
1440105,1,10,8500,8500,5,2021,472,1005.4849,1124.119,1163.9644,1127.6141,,51005,440105,1051005,New South Wales
1440106,1,10,8500,8500,5,2021,296,1039.6427,1116.1885,1158.1682,1058.2246,,51006,440106,1051006,New South Wales
1440107,1,10,8500,8500,5,2021,305,917.83545,995.8031599999999,1122.9786,1028.0398,,51007,440107,1051007,New South Wales
1440108,1,10,8500,8500,5,2021,584,1032.3584,1104.2388,1185.298,1122.9496,,51008,440108,1051008,New South Wales
1440109,1,10,8500,8500,5,2021,590,1011.4110000000001,1113.7789,1197.9061,1107.3126,,51009,440109,1051009,New South Wales
1440201,1,10,8500,8500,5,2021,659,926.9653300000001,925.34845,1126.858,968.1462,,51001,440201,1051001,New South Wales
1440202,1,10,8500,8500,5,2021,561,1098.3529,1206.8802,1208.9517,1175.125,,51002,440202,1051002,New South Wales
1440203,1,10,8500,8500,5,2021,438,1079.5391,1198.2864,1204.3776,1184.2809,,51003,440203,1051003,New South Wales
1440204,1,10,8500,8500,5,2021,362,1073.8446,1147.7294,1191.3286,1135.1351,,51004,440204,1051004,New South Wales
1440205,1,10,8500,8500,5,2021,262,979.93304,1130.0499,1205.6207,1108.019,,51005,440205,1051005,New South Wales
1440206,1,10,8500,8500,5,2021,333,986.9219400000001,1105.5928,1151.3954,1117.0121,,51006,440206,1051006,New South Wales
1440207,1,10,8500,8500,5,2021,535,1054.955,1180.5665,1208.5885,1139.5239,,51007,440207,1051007,New South Wales
1440208,1,10,8500,8500,5,2021,389,1015.4752,1126.5349,1170.2069999999999,1105.8186,,51008,440208,1051008,New South Wales
1440209,1,10,8500,8500,5,2021,311,1099.569,1191.672,1224.6918,1200.3787,,51009,440209,1051009,New South Wales
1440210,1,10,8500,8500,5,2021,189,963.8974599999999,1109.7909,1135.0687,1052.8702,,51010,440210,1051010,New South Wales
1440301,1,10,8500,8500,5,2027,346,1125.7264,1254.3367,1213.4838,1224.399,,51001,440301,1051001,New South Wales
1440302,1,10,8500,8500,5,2027,162,1113.1051,1201.8853,1147.5267,1252.3219,,51002,440302,1051002,New South Wales
1440303,1,10,8500,8500,5,2027,405,1097.5112,1230.252,1182.9956,1193.8829,,51003,440303,1051003,New South Wales
1440304,1,10,8500,8500,5,2027,530,1098.3883,1221.7565,1181.8462,1204.2551,,51004,440304,1051004,New South Wales
1440305,1,10,8500,8500,5,2027,480,1101.5245,1217.1193,1195.1365,1147.8358,,51005,440305,1051005,New South Wales
1440306,1,10,8500,8500,5,2027,412,1077.5066,1115.859,1172.5796,1186.4015,,51006,440306,1051006,New South Wales
1440307,1,10,8500,8500,5,2027,228,1074.0145,1186.1295,1179.4443,1201.2042,,51007,440307,1051007,New South Wales
1440308,1,10,8500,8500,5,2027,444,1038.7384,1119.3707,1181.4515,1086.6052,,51008,440308,1051008,New South Wales
1440309,1,10,8500,8500,5,2027,271,1127.6946,1250.4454,1123.1293,1236.0503,,51009,440309,1051009,New South Wales
1440310,1,10,8500,8500,5,2027,304,1120.8624,1235.7186,1150.9148,1220.7865,,51010,440310,1051010,New South Wales
1440311,1,10,8500,8500,5,2027,252,1111.1423,1216.6038,1198.4257,1241.9404,,51011,440311,1051011,New South Wales
1440401,1,10,8500,8500,5,2021,502,1100.4523,1162.994,1216.3903,1124.2408,,51001,440401,1051001,New South Wales
1440402,1,10,8500,8500,5,2021,388,911.0960699999999,1028.3899,1152.2462,1100.5625,,51002,440402,1051002,New South Wales
1440403,1,10,8500,8500,5,2027,487,1074.3546,1138.6125,1203.4653,1078.8304,,51003,440403,1051003,New South Wales
1440404,1,10,8500,8500,5,2027,427,1001.3585,1122.2933,1202.5988,1061.1205,,51004,440404,1051004,New South Wales
1440405,1,10,8500,8500,5,2027,303,1088.5706,1244.2499,1181.0481,1222.6511,,51005,440405,1051005,New South Wales
1440406,1,10,8500,8500,5,2021,420,949.2171,1100.9941,1136.1621,1055.7878,,51006,440406,1051006,New South Wales
1440407,1,10,8500,8500,5,2021,510,1078.2273,1160.7402,1212.617,1153.4329,,51007,440407,1051007,New South Wales
1440408,1,10,8500,8500,5,2021,430,1071.7173,1156.0793,1206.2697,1184.9757,,51008,440408,1051008,New South Wales
1440409,1,10,8500,8500,5,2021,417,1090.3271,1182.1724,1216.123,1197.8263,,51009,440409,1051009,New South Wales
1440410,1,10,8500,8500,5,2027,314,1082.167,1197.0739999999998,1176.5613,1140.9146,,51010,440410,1051010,New South Wales
1440501,1,10,8500,8500,5,2028,500,1007.4211,1074.978,1155.4651,1030.0466,,51001,440501,1051001,New South Wales
1440502,1,10,8500,8500,5,2028,257,1063.6726,1132.0684,1191.9335,1116.1874,,51002,440502,1051002,New South Wales
1440503,1,10,8500,8500,5,2027,602,1072.3478,1178.7559,1166.4476,1163.8137,,51003,440503,1051003,New South Wales
1440504,1,10,8500,8500,5,2027,283,1095.3483,1165.3148,1226.8313,1207.5775,,51004,440504,1051004,New South Wales
1440505,1,10,8500,8500,5,2025,558,1103.8453,1206.3691,1217.9764,1226.0066,,51005,440505,1051005,New South Wales
1440506,1,10,8500,8500,5,2028,501,1158.586,1299.8463,1217.8102,1294.7939999999999,,51006,440506,1051006,New South Wales
1440507,1,10,8500,8500,5,2025,580,1063.5149,1132.9,1173.8894,1136.4393,,51007,440507,1051007,New South Wales
1440508,1,10,8500,8500,5,2025,506,1139.0178,1268.4114,1253.7562,1262.9845,,51008,440508,1051008,New South Wales
1440509,1,10,8500,8500,5,2025,327,1126.868,1170.5103,1256.1196,1173.4106,,51009,440509,1051009,New South Wales
1440601,1,10,8500,8500,5,2025,458,1091.7787,1201.1122,1210.5814,1166.8143,,51001,440601,1051001,New South Wales
1440602,1,10,8500,8500,5,2025,187,1078.5916,1231.4524,1208.924,1221.9493,,51002,440602,1051002,New South Wales
1440603,1,10,8500,8500,5,2025,311,1073.5424,1170.2842,1192.2249,1134.4497,,51003,440603,1051003,New South Wales
1440604,1,10,8500,8500,5,2025,428,961.24506,1029.4172,1134.7178,1074.3105,,51004,440604,1051004,New South Wales
1440605,1,10,8500,8500,5,2025,412,1125.3494,1266.744,1219.823,1236.4093,,51005,440605,1051005,New South Wales
1440606,1,10,8500,8500,5,2025,302,1076.4196,1162.5463,1229.4954,1156.001,,51006,440606,1051006,New South Wales
1440607,1,10,8500,8500,5,2025,267,1056.4,1077.0610000000001,1210.7728,1032.2053,,51007,440607,1051007,New South Wales
1440608,1,10,8500,8500,5,2025,430,1063.1077,1138.0789,1215.4076,1138.3712,,51008,440608,1051008,New South Wales
1440609,1,10,8500,8500,5,2025,445,1124.8596,1252.6927,1213.7324,1257.9651,,51009,440609,1051009,New South Wales
