crash_id,crash_date,crash_time,severity,crash_type,cyclists,cyclist_casualties,reported_location,latitude,longitude
1122265,23-Oct-15,9:00,Injury,Right angle collision,1,1,COWPER/COX INTERSECTION,-35.26334,149.141637
1034637,14-May-12,12:37,Injury,Collision with parked vehicle,1,1,CAPITAL CIRCLE (COMMONWEALTH/COMMSPARLERM -> CANBERRA),-35.304932,149.125419
1055714,20-Feb-13,7:57,Injury,Right turn into oncoming vehicle,1,1,MORPHETT/NORTHBOURNE INTERSECTION,-35.253575,149.13335800000002
1083381,17-Mar-14,7:30,Injury,Same direction side swipe,1,1,BUNDA/NORTHBOURNE/RUDD INTERSECTION,-35.277134999999994,149.129453
1025046,4-Jan-12,8:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275784,149.129771
1107433,7-Apr-15,8:05,Property Damage Only,Other - Vehicle to Vehicle,1,0,NORTHBOURNE AVENUE (MORPHETT -> MURDOCH),-35.252917,149.133364
1036447,10-Jun-12,16:30,Property Damage Only,Right angle collision,1,0,HIBBERSON STREET (GOZZARD -> GUNGAHLIN),-35.185382000000004,149.13394399999999
1084780,26-Apr-14,11:00,Injury,Right angle collision,1,1,TELOPEA/WENTWORTH/EASTLAKE INTERSECTION,-35.311098,149.14178700000002
1033807,27-Apr-12,16:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260511,149.132038
1081057,5-Feb-14,17:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,TORRENS STREET (BALLUMBIR/COOYONG -> ELOUERA),-35.274949,149.133857
1027295,3-Feb-12,5:50,Injury,Other - Vehicle to Vehicle,1,1,STONEHAVEN/MELBOURNE/GOWRIE INTERSECTION,-35.319359000000006,149.11449299999998
1088480,14-Jun-14,13:50,Injury,Right turn into oncoming vehicle,1,1,LAMBERT/WATTLE INTERSECTION,-35.247679,149.11985900000002
1097029,3-Sep-14,16:30,Injury,Struck pedestrian (On Road),1,1,COLLEGE/KIRINARI INTERSECTION,-35.242388,149.085286
1093159,7-Aug-14,8:30,Property Damage Only,Right turn into oncoming vehicle,1,0,MURDOCH/NORTHBOURNE INTERSECTION,-35.252666,149.133305
1046402,12-Sep-12,8:00,Property Damage Only,Right angle collision,1,0,COTTER/SWALLOWTAIL INTERSECTION,-35.326114000000004,149.03040900000002
1097300,22-Oct-14,8:50,Injury,Other - Vehicle to Vehicle,1,1,LISTER CRESCENT (DRAKE -> CORROBOREE),-35.269878999999996,149.143279
1073850,29-Oct-13,16:38,Property Damage Only,Right angle collision,1,0,CATCHPOLE/FULTON INTERSECTION,-35.247699,149.063949
1054606,6-Feb-13,7:30,Injury,Same direction side swipe,1,1,ANZAC/BLAMEY/CURRONG INTERSECTION,-35.285061999999996,149.145103
1092926,8-Aug-14,9:00,Property Damage Only,Right turn into oncoming vehicle,1,0,PERTH/STATE INTERSECTION,-35.306986,149.119456
1058579,5-Mar-13,16:05,Injury,Right angle collision,1,1,MOLONGLO/NEWCASTLE/WOLLONGONG INTERSECTION,-35.32793,149.17723999999998
1039424,15-Jan-12,19:20,Property Damage Only,Right angle collision,1,0,BALDWIN/GINNINDERRA/HAYDON INTERSECTION,-35.23469,149.09194499999998
1097135,13-Oct-14,17:00,Property Damage Only,Collision with parked vehicle,1,0,KNOWLES/LONDON INTERSECTION,-35.279936,149.126797
1083450,18-Mar-14,8:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,CLUNIES ROSS/DICKSON INTERSECTION,-35.27746,149.112934
1071740,26-Sep-13,12:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,CHISHOLM/DONALDSON/LIMESTONE INTERSECTION,-35.273089,149.142275
1070334,23-Aug-13,7:25,Property Damage Only,Right angle collision,1,0,STEPHEN/TYSON INTERSECTION,-35.258975,149.144377
1100169,27-Nov-14,8:25,Injury,Same direction side swipe,1,1,ALBANY/COLLIE INTERSECTION,-35.327368,149.180426
1073030,23-May-13,6:00,Injury,Right angle collision,1,1,NULLARBOR AV/PINNACLES ST INTERSECTION,-35.201328000000004,149.152031
1102985,17-Jan-15,10:15,Property Damage Only,Same direction side swipe,1,0,ELOUERA/GOULD/NORTHBOURNE INTERSECTION,-35.27306,149.130211
1052145,21-Dec-12,8:35,Injury,Other - Vehicle to Vehicle,1,1,PATERSON STREET (CHAFFEY/CORROBOREE -> FOVEAUX),-35.265258,149.14167700000002
1031204,7-Mar-12,16:45,Injury,Collision with parked vehicle,1,1,NORTHBOURNE AVENUE (BUNDA/RUDD -> BARRY/COOYONG),-35.276579,149.12954299999998
1082065,21-Feb-14,15:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,CHALLIS STREET (MORPHETT -> CAPE),-35.251687,149.13521799999998
1101537,15-Dec-14,8:40,Injury,Right angle collision,1,1,CAPTAIN COOK/HOVELL INTERSECTION,-35.329969,149.13737700000001
1070645,28-Aug-13,8:30,Injury,Same direction side swipe,1,1,NORTHBOURNE AVENUE (ELOUERA/GOULD -> GIRRAHWEEN/MASSON),-35.271677000000004,149.130334
1093715,15-Aug-14,18:00,Property Damage Only,Right angle collision,1,0,BATTYE/BRAYBROOKE/PURDIE INTERSECTION,-35.246963,149.09770600000002
1031998,15-Mar-12,17:00,Property Damage Only,Right angle collision,1,0,STATE/SYDNEY INTERSECTION,-35.310713,149.128601
1107762,5-Jan-15,8:00,Injury,Overturned (On Road),1,1,BELCONNEN WAY (GUNGAHLIN DR -> BARRY DR),-35.260261,149.09880800000002
1086260,29-Apr-14,15:10,Injury,Right angle collision,1,1,ATHLLON/DRAKEFORD/ISABELLA INTERSECTION,-35.424077000000004,149.078527
1044888,10-Sep-12,8:00,Injury,Other -  Single Vehicle (On Road),1,1,ANTILL/FEDERAL INTERSECTION,-35.224721,149.16519399999999
1079724,5-Nov-13,17:20,Injury,Right angle collision,1,1,BARTON/GUNDAROO/WILLIAM SLIM INTERSECTION,-35.201409000000005,149.094825
1079371,14-Jan-14,14:25,Property Damage Only,Right turn into oncoming vehicle,1,0,MOORE/RUDD INTERSECTION,-35.277011,149.12807
1036417,31-May-12,19:45,Injury,Right angle collision,1,1,BOLDREWOOD/RIDLEY INTERSECTION,-35.27042,149.11701599999998
1062839,13-May-13,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,COOYONG/LONSDALE/GENGE INTERSECTION,-35.275976,149.132343
1111416,19-May-15,14:45,Property Damage Only,Right angle collision,1,0,GORDON/MARCUS CLARKE INTERSECTION,-35.282626,149.124018
1033294,3-Apr-12,8:15,Property Damage Only,Same direction side swipe,1,0,LONDON CIRCUIT (EDINBURGH -> COMMNLONDWRM),-35.283596,149.126226
1086009,28-Apr-14,15:45,Property Damage Only,Struck pedestrian (On Road),1,0,NORTHBOURNE AVENUE (BUNDA/RUDD -> BARRY/COOYONG),-35.276069,149.129625
1041514,24-Jul-12,8:35,Property Damage Only,Other -  Single Vehicle (On Road),1,0,HOPETOUN/MACGREGOR INTERSECTION,-35.31531,149.108757
1059150,17-Mar-13,15:00,Property Damage Only,Right angle collision,1,0,ANTILL/MOUAT/NORTHBOURNE INTERSECTION,-35.24828,149.134301
1063026,15-May-13,6:50,Property Damage Only,Right angle collision,1,0,COBBY/TRELOAR INTERSECTION,-35.281088000000004,149.151369
1087406,22-May-14,11:00,Injury,Right angle collision,1,1,ATKINS/LIVINGSTON INTERSECTION,-35.387599,149.08546
1058132,27-Mar-13,16:13,Injury,Other - Vehicle to Vehicle,1,1,DALEY ROAD (DICKSON -> SULLIVANS),-35.278534,149.115139
1047198,17-Oct-12,17:55,Injury,Right angle collision,1,1,BLACKMAN/LOCHBUY (SW) INTERSECTION,-35.254281,149.06510500000002
1061209,7-May-13,15:30,Injury,Same direction side swipe,1,1,ATHLLON/DRAKEFORD/ISABELLA INTERSECTION,-35.424071999999995,149.078523
1064484,4-Jun-13,17:45,Property Damage Only,Right angle collision,1,0,LA PEROUSE/MUGGA INTERSECTION,-35.337065,149.12223899999998
1050648,13-Nov-12,17:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,ELOUERA STREET (GOULD/NORTHBOURNE -> MORT),-35.273115000000004,149.130708
1046905,5-Oct-12,7:30,Property Damage Only,Rear end collision,1,0,LEXCEN/NORTHAM INTERSECTION,-35.183724,149.108499
1111056,25-May-15,23:30,Property Damage Only,Right angle collision,1,0,COOYONG/CORANDERRK INTERSECTION,-35.28263,149.137416
1082217,18-Mar-14,8:00,Injury,Same direction side swipe,1,1,NATIONAL CIRCUIT (BLIGH -> KINGS/QUEEN VICTORIA),-35.305951,149.13316
1059181,19-Mar-13,18:00,Property Damage Only,Right angle collision,1,0,KINGSFORD SMITH/KREFFT INTERSECTION,-35.22037,149.04091100000002
1035554,24-May-12,9:45,Injury,Right angle collision,1,1,BELCONNEN/BINDUBI/EASTERN VALLEY INTERSECTION,-35.250347,149.07593799999998
1037950,21-Jun-12,13:15,Property Damage Only,Right angle collision,1,0,ALLAMBEE/DOONKUNA INTERSECTION,-35.279179,149.139243
1046534,27-Sep-12,11:15,Injury,Right angle collision,1,1,MASSON/MCCAUGHEY INTERSECTION,-35.269538,149.123292
1078259,6-Jan-14,5:30,Property Damage Only,Right angle collision,1,0,DRAKEFORD/NOOROOMA INTERSECTION,-35.429384000000006,149.085695
1034426,11-May-12,13:05,Injury,Right turn into oncoming vehicle,1,1,CORONATION/FORSTER INTERSECTION,-35.300672999999996,149.124009
1038978,26-Jun-12,17:26,Property Damage Only,Same direction side swipe,1,0,CANBERRA/EYRE/LEFROY INTERSECTION,-35.320371,149.139224
1066954,28-Jul-13,18:50,Injury,Right angle collision,1,1,COWPER/SHERBROOKE INTERSECTION,-35.258359999999996,149.140569
1072001,6-Oct-13,12:00,Property Damage Only,Right angle collision,1,0,ANTILL/MELBA INTERSECTION,-35.248706,149.14220500000002
1103490,5-Feb-15,17:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,LIMESTONE AVENUE (HENTY -> HARGRAVES),-35.26721,149.138619
1063844,14-Jun-13,18:45,Injury,Right angle collision,1,1,CANBERRA/EMPIRE INTERSECTION,-35.316558,149.131745
1101356,11-Dec-14,16:00,Property Damage Only,Overturned (On Road),1,0,IRVING/SPOERING INTERSECTION,-35.338482,149.086037
1080556,17-Feb-14,7:30,Injury,Right turn into oncoming vehicle,1,1,CANBERRA/MANUKA INTERSECTION,-35.317695,149.132694
1026065,6-Jan-12,9:30,Property Damage Only,Right angle collision,1,0,LHOTSKY/TOWNSON INTERSECTION,-35.196495,149.034772
1106317,2-Mar-15,9:15,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (ELOUERA/GOULD -> GIRRAHWEEN/MASSON),-35.272219,149.130247
1042336,27-Aug-12,8:20,Property Damage Only,Right angle collision,1,0,DONALDSON/DOONKUNA/ELOUERA INTERSECTION,-35.275218,149.136951
1106328,3-Mar-15,7:10,Property Damage Only,Right angle collision,1,0,STONEHAVEN/MELBOURNE/GOWRIE INTERSECTION,-35.319426,149.11443400000002
1056800,19-Feb-13,8:10,Property Damage Only,Same direction side swipe,1,0,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260441,149.132149
1068793,1-Aug-13,8:30,Property Damage Only,Right angle collision,1,0,BARRY/WATSON INTERSECTION,-35.275353,149.125803
1100469,2-Dec-14,19:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,EMU BANK (BENJAMIN -> SOUNDY/VERYARD),-35.236233,149.068306
1073866,2-Nov-13,17:15,Injury,Right angle collision,1,1,BEETALOO/HAWKER (SW) INTERSECTION,-35.243057,149.041998
1094320,27-Aug-14,8:30,Injury,Other - Vehicle to Vehicle,1,1,BARRY DRIVE (BARRNDRYASRM -> CLUNIES ROSS/FROGGATT),-35.271083000000004,149.11468
1071384,10-Sep-13,15:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,BUNDA STREET (MURULLA -> MORT),-35.277557,149.131163
1095745,17-Sep-14,9:00,Injury,Same direction side swipe,1,1,ELOUERA/GOULD/NORTHBOURNE INTERSECTION,-35.27305,149.130113
1067005,8-Jul-13,8:45,Property Damage Only,Right angle collision,1,0,CAPTAIN COOK/CARNEGIE INTERSECTION,-35.334232,149.143685
1095681,28-Aug-14,8:55,Injury,Same direction side swipe,2,2,NORTHBOURNE AVENUE (CONDAMINE/IPIMA -> MACARTHUR/WAKEFIELD),-35.262776,149.13177199999998
1031923,11-Apr-12,17:55,Property Damage Only,Right angle collision,1,0,JEANNE YOUNG/WILLIAM WEBB INTERSECTION,-35.212454,149.080906
1102546,19-Jan-15,18:00,Injury,Right angle collision,1,1,MASSON/MCCAUGHEY INTERSECTION,-35.269558,149.123479
1077252,5-Dec-13,14:55,Property Damage Only,Other - Vehicle to Vehicle,1,0,MAPLETON AV/WIMMERA ST INTERSECTION,-35.194185,149.152799
1073522,11-Oct-13,17:35,Property Damage Only,Other - Vehicle to Vehicle,1,0,CANBERRA/MANUKA INTERSECTION,-35.317776,149.132669
1060933,6-May-13,18:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,DAVID/MACARTHUR/WATTLE INTERSECTION,-35.260366999999995,149.13071200000002
1099644,19-Nov-14,8:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,GEEVES/TILLYARD INTERSECTION,-35.204767,149.037583
1037391,7-Jun-12,17:45,Property Damage Only,Rear end collision,1,0,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275784,149.129771
1059777,29-Mar-13,11:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,NORTHBOURNE AVENUE (ALINGA -> BUNDA/RUDD),-35.277667,149.129367
1048301,1-Feb-12,18:15,Property Damage Only,Right angle collision,1,0,MELROSE/THEODORE INTERSECTION,-35.338567,149.0835
1099026,21-Nov-14,9:15,Injury,Right turn into oncoming vehicle,1,1,LONSDALE STREET (GIRRAHWEEN -> ELOUERA),-35.27165,149.133042
1109211,28-Apr-15,8:00,Injury,Right turn into oncoming vehicle,1,1,BLAMEY/BORELLA INTERSECTION,-35.292066999999996,149.147739
1039274,30-Jun-12,15:45,Property Damage Only,Same direction side swipe,1,0,ANTILL/PHILLIP INTERSECTION,-35.24698,149.154427
1094725,2-Sep-14,18:20,Property Damage Only,Right angle collision,1,0,MOORE/McKAY INTERSECTION,-35.274268,149.128514
1070752,10-Sep-13,8:10,Property Damage Only,Right angle collision,1,0,BARRITT/BODDINGTON INTERSECTION,-35.380683000000005,149.05235
1028774,24-Feb-12,5:50,Property Damage Only,Right angle collision,1,0,MOORE/RUDD INTERSECTION,-35.277009,149.128071
1056217,6-Oct-12,7:04,Injury,Right angle collision,1,1,ERINDALE/STERNBERG INTERSECTION,-35.403009999999995,149.105997
1057159,17-Apr-12,20:26,Property Damage Only,Right angle collision,1,0,BONYTHON/GALE INTERSECTION,-35.247417999999996,149.147097
1070694,9-Sep-13,9:20,Injury,Right turn into oncoming vehicle,1,1,ANTILL/ROSEVEAR INTERSECTION,-35.24873,149.143757
1038107,28-Jun-12,10:15,Injury,Other - Vehicle to Vehicle,1,1,NORTHBOURNE AVENUE (ELOUERA/GOULD -> GIRRAHWEEN/MASSON),-35.271988,149.13028400000002
1061136,7-May-13,18:15,Property Damage Only,Right angle collision,1,0,BOLDREWOOD/RIDLEY INTERSECTION,-35.270432,149.117005
1050494,29-Nov-12,7:20,Injury,Collision with parked vehicle,1,1,BARTON HIGHWAY (RANDWICK -> ELLEWBARTNRM),-35.23379,149.127614
1097378,15-Oct-14,9:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,CHALLIS STREET (MORPHETT -> CAPE),-35.252123,149.135148
1108636,15-Apr-15,7:12,Injury,Rear end collision,3,3,BALDWIN DRIVE (GUM -> GUM ACCESS DRIVEWAY),-35.217002,149.092243
1074154,21-Oct-13,8:45,Property Damage Only,Rear end collision,1,0,MORT STREET (ALINGA/CITY/EAST -> BUNDA),-35.278296000000005,149.130667
1078837,21-Jan-14,8:20,Property Damage Only,Right angle collision,1,0,CARRUTHERS/MCCULLOCH/STRANGWAYS INTERSECTION,-35.324247,149.082231
1104503,21-Feb-15,8:38,Injury,Right angle collision,1,1,COTTER/LADY DENMAN INTERSECTION,-35.31296,149.082822
1051498,26-Nov-12,17:15,Property Damage Only,Same direction side swipe,1,0,YAMBA DRIVE (JUSTINIAN -> KITCHENER),-35.341929,149.095742
1050464,9-Sep-12,11:30,Injury,Right angle collision,1,1,MASSON/MCCAUGHEY INTERSECTION,-35.269556,149.12336200000001
1076180,2-Dec-13,8:15,Injury,Rear end collision,2,2,NORTHBOURNE AVENUE (GREENWAY -> CONDAMINE/IPIMA),-35.266834,149.131117
1106195,6-Feb-15,21:45,Property Damage Only,Right angle collision,1,0,MOORE/RUDD INTERSECTION,-35.276979,149.128021
1081257,2-Mar-14,8:30,Injury,Overturned (On Road),1,1,CRESWELL STREET (CONSTITUTION -> GETTING),-35.290862,149.14437900000001
1100564,3-Dec-14,7:30,Injury,Right angle collision,1,1,MAITLAND/MILLS INTERSECTION,-35.246526,149.160829
1062603,10-May-13,5:45,Property Damage Only,Right angle collision,1,0,FINCHAM/STERNBERG INTERSECTION,-35.400559,149.08566000000002
1101070,18-Dec-14,18:24,Injury,Right angle collision,1,1,ANKETELL/COWLISHAW INTERSECTION,-35.41341,149.065925
1080529,18-Jan-14,10:30,Injury,Collision with parked vehicle,1,1,NORTHBOURNE AVENUE (McKAY -> ELOUERA/GOULD),-35.273309000000005,149.130071
1032497,4-Apr-12,12:00,Injury,Other -  Single Vehicle (On Road),1,1,COMMONWEALTH AVENUE (LONDWCOMMSRM -> COMMNLONDWRM).M.END_29052012,-35.286394,149.127956
1071546,12-Sep-13,7:10,Property Damage Only,Collision with parked vehicle,1,0,GINNINDERRA DRIVE (WILLIAM WEBB -> COULTER),-35.221864000000004,149.063604
1092438,18-Jun-14,7:00,Injury,Overturned (On Road),1,1,MONARO HIGHWAY (MONANNEWCWRM -> MONANCANBWRM),-35.325831,149.163752
1029036,15-Feb-12,9:10,Injury,Right turn into oncoming vehicle,1,1,BONNEY/COWPER/FOVEAUX INTERSECTION,-35.264784000000006,149.140175
1052915,7-Jan-13,7:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,TORRENS STREET (HENTY -> HELEMON),-35.268217,149.134948
1075004,28-Oct-13,8:15,Injury,Right angle collision,1,1,HOVEA/MACARTHUR INTERSECTION,-35.259611,149.123757
1049949,21-Nov-12,8:53,Injury,Right turn into oncoming vehicle,1,1,NORTHBOURNE/SWINDEN INTERSECTION,-35.244178999999995,149.134863
1094307,16-Aug-14,22:30,Injury,Right angle collision,1,1,COWPER/DICKSON SHOPS ACCESS INTERSECTION,-35.249789,149.140876
1102888,15-Jan-15,7:50,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (McKAY -> ELOUERA/GOULD),-35.274205,149.129926
1030686,20-Mar-12,9:15,Injury,Same direction side swipe,1,1,NORTHBOURNE AVENUE (McKAY -> ELOUERA/GOULD),-35.273871,149.12998000000002
1084406,21-Apr-14,1:05,Injury,Right turn into oncoming vehicle,1,1,ALINGA/CITY/EAST/MORT INTERSECTION,-35.278565,149.130624
1105730,24-Feb-15,15:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,MONARO CRESCENT (FLINDERS -> GOLDEN),-35.3303,149.12858
1086457,16-May-14,6:20,Injury,Right angle collision,1,1,MELBOURNE/STATE INTERSECTION,-35.311673,149.121479
1078696,8-Jan-14,8:45,Property Damage Only,Right angle collision,1,0,PERTH/STATE INTERSECTION,-35.306827,149.119517
1072782,16-Oct-13,17:30,Property Damage Only,Right angle collision,1,0,BARTON/GUNDAROO/WILLIAM SLIM INTERSECTION,-35.201575,149.094234
1108631,8-Apr-15,8:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,BENNELONG CRESCENT (ERSKINE -> ELIZABETH),-35.252015,149.05875600000002
1089318,20-Jun-14,7:50,Injury,Right angle collision,1,1,BUNBURY/NAMATJIRA INTERSECTION,-35.347806,149.056976
1060603,27-Apr-13,19:10,Injury,Right angle collision,1,1,CAMPBELL/COX INTERSECTION,-35.263496999999994,149.14361100000002
1056230,15-Feb-13,7:50,Property Damage Only,Right angle collision,1,0,MENINDEE/MORSHEAD/RUSSELL INTERSECTION,-35.302692,149.151754
1058585,25-Mar-13,16:40,Injury,Right angle collision,1,1,ATHLLON/LEARMONTH INTERSECTION,-35.403246,149.064776
1055364,4-Feb-13,16:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,MOORE STREET (GOULD -> MASSON),-35.272381,149.128818
1094629,1-Sep-14,8:50,Property Damage Only,Right angle collision,1,0,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275784,149.129771
1034634,26-Apr-12,18:10,Injury,Right angle collision,1,1,CURRIE/MANUKA/NEW SOUTH WALES/TELOPEA INTERSECTION,-35.316990000000004,149.136689
1070653,28-Aug-13,17:10,Injury,Other - Vehicle to Vehicle,1,1,EMU BANK (BENJAMIN -> SOUNDY/VERYARD),-35.236945,149.070581
1037671,4-Jul-12,18:00,Injury,Right turn into oncoming vehicle,1,1,FORBES STREET (TOWNS -> CONDAMINE),-35.265239,149.129973
1104220,17-Feb-15,8:05,Property Damage Only,Other - Vehicle to Vehicle,1,0,LIMESTONE AVENUE (ELDER -> FARRER),-35.271294,149.140983
1084176,7-Apr-14,5:45,Injury,Other - Vehicle to Vehicle,1,1,MELROSE DRIVE (HINDMARSH -> BREWER),-35.346773999999996,149.083452
1088952,18-Jun-14,14:00,Injury,Other - Vehicle to Vehicle,1,1,ANTHONY ROLFE//BOREHAM/BOON INTERSECTION,-35.183285,149.13478700000002
1032170,18-Mar-12,11:55,Property Damage Only,Other - Vehicle to Vehicle,1,0,CORANDERRK STREET (CONSTITUTION -> AMAROO),-35.284281,149.13640700000002
1066705,5-Jul-13,14:15,Property Damage Only,Same direction side swipe,1,0,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260603,149.132123
1062002,2-May-13,18:15,Property Damage Only,Right angle collision,1,0,MASSON/WATSON INTERSECTION,-35.269907,149.126566
1075710,19-Nov-13,8:40,Property Damage Only,Right turn into oncoming vehicle,1,0,FURZER/WORGAN INTERSECTION,-35.341974,149.083846
1053741,24-Jan-13,8:30,Injury,Same direction side swipe,1,1,LONDON CIRCUIT (EDINBURGH -> COMMNLONDWRM),-35.283685999999996,149.126278
1084306,28-Mar-14,18:45,Injury,Right turn into oncoming vehicle,1,1,CURRAN/TEMPERLEY INTERSECTION,-35.183684,149.091038
1068252,13-Aug-13,8:55,Property Damage Only,Right turn into oncoming vehicle,1,0,ALINGA/MOORE/WEST INTERSECTION,-35.27827,149.12790800000002
1086185,7-May-14,19:10,Injury,Right angle collision,1,1,BLAMEY/WATT INTERSECTION,-35.291556,149.150949
1077379,14-Dec-13,12:00,Property Damage Only,Same direction side swipe,1,0,DRAKEFORD/JOHNSON/WOODCOCK INTERSECTION,-35.43768,149.091297
1066208,28-Jun-13,17:20,Property Damage Only,Right angle collision,1,0,DOMINION/MELBOURNE INTERSECTION,-35.315441,149.1181
1039934,3-Jul-12,18:40,Injury,Right angle collision,1,1,GARTSIDE/MCBRYDE INTERSECTION,-35.40508,149.101171
1111177,15-May-15,16:00,Property Damage Only,Same direction side swipe,1,0,CHAN/LATHLAIN/WEEDON INTERSECTION,-35.241557,149.064084
1049331,28-Oct-12,16:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,FLYNN DRIVE (KAYE -> KAYE),-35.298227000000004,149.123019
1098044,26-Oct-14,10:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,EAST ROW (ALINGA/CITY/MORT -> LONDON),-35.279329,149.130501
1048274,30-Jan-12,16:36,Property Damage Only,Right angle collision,1,0,EASTY/LAUNCESTON INTERSECTION,-35.340995,149.089326
1054837,22-Sep-12,18:10,Fatal,Struck object (Off Road),1,1,FITZHARDINGE CRESCENT (CALLAGHAN -> READ),-35.216563,149.067735
1053542,18-Dec-12,7:46,Injury,Right angle collision,1,1,DAWES/WENTWORTH INTERSECTION,-35.316759999999995,149.145423
1086800,19-May-14,9:20,Injury,Right angle collision,1,1,DONALDSON/DOONKUNA/ELOUERA INTERSECTION,-35.275188,149.136934
1105145,23-Feb-15,16:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,DRAKEFORD/ERINDALE/SOWARD INTERSECTION,-35.415365,149.07463700000002
1100878,17-Dec-14,16:30,Injury,Other - Vehicle to Vehicle,1,1,LONDON CIRCUIT (KNOWLES -> UNIVERSITY),-35.28017,149.126589
1104219,16-Feb-15,20:17,Injury,Other - Vehicle to Vehicle,1,1,CONDAMINE/IPIMA/NORTHBOURNE INTERSECTION,-35.266257,149.131356
1087298,21-Mar-14,5:50,Injury,Struck object  (On Road),1,1,HINDMARSH/LAUNCESTON INTERSECTION,-35.347703,149.074385
1109415,18-Apr-15,20:45,Injury,Collision with parked vehicle,1,1,NORTHBOURNE AVENUE (ELOUERA/GOULD -> GIRRAHWEEN/MASSON),-35.27154,149.130357
1091079,8-Jul-14,6:40,Injury,Right angle collision,1,1,GINNINDERRA/WILLIAM SLIM INTERSECTION,-35.225882,149.07433500000002
1090337,9-Jul-14,10:45,Injury,Other - Vehicle to Vehicle,1,1,COWPER/TOMS INTERSECTION,-35.265421,149.138552
1079205,8-Nov-13,7:55,Injury,Right turn into oncoming vehicle,1,1,ASHLEY/STERNBERG INTERSECTION,-35.402068,149.10193700000002
1099383,14-Nov-14,8:50,Property Damage Only,Right angle collision,1,0,BENJAMIN/CHANDLER INTERSECTION,-35.237648,149.06764099999998
1069971,4-Sep-13,18:05,Injury,Right angle collision,1,1,DOORING/MONCRIEFF INTERSECTION,-35.256734,149.135146
1067815,20-Jul-13,10:30,Property Damage Only,Right angle collision,1,0,LEWIS LUXTON/WOODCOCK (NW) INTERSECTION,-35.450748,149.08408
1105332,16-Feb-15,17:50,Injury,Same direction side swipe,1,1,NORTHBOURNE AVENUE (ALINGA -> BUNDA/RUDD),-35.278115,149.129294
1109772,27-Apr-15,17:25,Property Damage Only,Right angle collision,1,0,FLEMINGTON/LYSAGHT INTERSECTION,-35.21594,149.145668
1090161,30-Jun-14,10:44,Injury,Right angle collision,1,1,FARRELL/MARCUS CLARKE INTERSECTION,-35.280827,149.124481
1064301,17-Jun-13,13:30,Injury,Same direction side swipe,1,1,BUNDA/NORTHBOURNE/RUDD INTERSECTION,-35.277159000000005,149.129672
1052031,6-Dec-12,15:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,WILBOW STREET (CALLAM/NEPTUNE -> WILBOW),-35.345538,149.090005
1078908,13-Jan-14,19:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,COLLEGE STREET (EASTERN VALLEY -> WHELAN),-35.242999,149.074859
1071072,4-Sep-13,8:20,Property Damage Only,Right turn into oncoming vehicle,1,0,AINSLIE/LIMESTONE INTERSECTION,-35.2763,149.14379
1104982,31-Oct-14,16:49,Injury,Right angle collision,1,1,FLEMINGTON/HIBBERSON/KATE CRACE INTERSECTION,-35.186261,149.13924
1074167,6-Nov-13,7:45,Property Damage Only,Right angle collision,1,0,DAVID/MACPHERSON/MCCAUGHEY INTERSECTION,-35.264986,149.12236299999998
1106114,19-Mar-15,18:00,Property Damage Only,Right turn into oncoming vehicle,1,0,BEISSEL/EMU INTERSECTION,-35.23616,149.065775
1055981,11-Feb-13,8:15,Injury,Other - Vehicle to Vehicle,1,1,JARDINE STREET (TELOPEA -> GILES),-35.313989,149.14099199999998
1084672,3-Apr-14,8:20,Property Damage Only,Rear end collision,1,0,COPLAND DRIVE (GINNINDERRA/JOHN CLELAND -> CARLILE),-35.219133,149.054086
