cd_code_06,usual_resident_population_,ier_score_2006,ranking_within_australia_rank_,ranking_within_australia_decile_,ranking_within_australia_percentile_,ranking_within_state_or_territory_state_,ranking_within_state_or_territory_rank_,ranking_within_state_or_territory_decile_,ranking_within_state_or_territory_percentile_
2240301,650,990,15955,5,43,VIC,3754,5,42
2240408,777,956,11081,3,30,VIC,2450,3,27
2241007,777,955,10982,3,30,VIC,2422,3,27
3010907,529,977,14025,4,38,QLD,2671,4,36
2241411,1106,1122,33994,10,91,VIC,8513,10,94
2250802,550,1050,25584,7,69,VIC,6468,8,72
2252105,668,955,10980,3,30,VIC,2420,3,27
2260203,492,1163,36169,10,97,VIC,8945,10,99
2260605,661,1127,34302,10,92,VIC,8583,10,95
2260607,572,1106,32624,9,88,VIC,8207,10,91
2271908,676,1121,33879,10,91,VIC,8483,10,94
2271911,459,1176,36554,10,98,VIC,9020,10,100
2281410,250,1132,34584,10,93,VIC,8637,10,95
2290511,418,1073,29039,8,78,VIC,7366,9,81
2290815,151,744,585,1,2,VIC,81,1,1
2291319,362,961,11704,4,32,VIC,2620,3,29
2291505,595,1064,27764,8,75,VIC,7045,8,78
2292310,442,870,3213,1,9,VIC,577,1,7
2292403,495,1012,19491,6,53,VIC,4708,6,52
2301206,580,1001,17675,5,48,VIC,4214,5,47
2301305,705,994,16495,5,45,VIC,3889,5,43
2301311,472,958,11359,4,31,VIC,2515,3,28
2301501,578,947,9986,3,27,VIC,2167,3,24
3011206,595,919,6899,2,19,QLD,1218,2,17
2310807,543,1086,30692,9,82,VIC,7765,9,86
2310904,1007,1010,19116,6,52,VIC,4612,6,51
2311109,731,997,16956,5,46,VIC,4022,5,45
2320305,440,982,14649,4,40,VIC,3394,4,38
2320701,180,932,8260,3,23,VIC,1749,2,20
2321611,379,1040,24064,7,65,VIC,6028,7,67
2330114,423,997,16995,5,46,VIC,4035,5,45
2330804,652,1045,24870,7,67,VIC,6267,7,69
2331811,477,956,11093,3,30,VIC,2454,3,27
2340212,874,1035,23237,7,63,VIC,5784,7,64
2380907,816,1065,27973,8,75,VIC,7095,8,79
3010705,162,947,9989,3,27,QLD,1859,3,25
3010802,38,951,10494,3,29,QLD,1976,3,27
2341005,594,874,3423,1,10,VIC,615,1,7
2341010,1254,1061,27339,8,73,VIC,6920,8,77
2341315,955,1119,33734,10,91,VIC,8449,10,93
2342109,435,912,6158,2,17,VIC,1222,2,14
2350702,764,1036,23319,7,63,VIC,5807,7,64
2351702,892,1149,35593,10,96,VIC,8838,10,98
2360306,543,938,8934,3,24,VIC,1897,3,21
2361613,248,990,15937,5,43,VIC,3749,5,42
2370209,468,903,5384,2,15,VIC,1051,2,12
2380410,630,1090,31127,9,84,VIC,7865,9,87
3011513,655,866,3019,1,9,QLD,461,1,7
3012306,241,949,10287,3,28,QLD,1930,3,26
3021102,106,1175,36523,10,98,QLD,7290,10,98
3021809,400,917,6676,2,18,QLD,1173,2,16
3031303,70,1013,19584,6,53,QLD,3817,6,52
3031503,270,1077,29524,8,79,QLD,5818,8,78
3040204,310,999,17365,5,47,QLD,3340,5,45
3041015,588,1055,26447,8,71,QLD,5209,7,70
3041027,1299,1073,29087,8,78,QLD,5714,8,77
3041103,644,1087,30794,9,83,QLD,6091,9,82
3041603,416,1130,34493,10,93,QLD,6863,10,93
3041711,640,1142,35164,10,94,QLD,7015,10,95
3042108,438,960,11648,4,32,QLD,2199,3,30
3042405,553,980,14335,4,39,QLD,2749,4,37
3042909,451,737,553,1,2,QLD,52,1,1
3043301,348,932,8316,3,23,QLD,1514,3,21
3043406,1165,1128,34345,10,92,QLD,6832,10,92
3050204,752,918,6778,2,19,QLD,1195,2,17
3161905,808,981,14487,4,39,QLD,2783,4,38
3050513,297,1023,21289,6,57,QLD,4194,6,57
3050820,119,961,11718,4,32,QLD,2214,3,30
3060308,781,826,1678,1,5,QLD,220,1,3
3060906,625,916,6547,2,18,QLD,1139,2,16
3061708,288,999,17319,5,47,QLD,3331,5,45
3070102,280,941,9278,3,25,QLD,1729,3,24
3160804,1019,1099,31946,9,86,QLD,6335,9,85
3061703,296,1089,31003,9,83,QLD,6140,9,83
3200508,252,1000,17437,5,47,QLD,3355,5,45
3070511,542,1109,32895,9,88,QLD,6530,9,88
3070710,131,970,13023,4,35,QLD,2487,4,34
3070722,300,934,8545,3,23,QLD,1564,3,21
3071403,688,783,913,1,3,QLD,102,1,2
3072404,202,1017,20235,6,55,QLD,3964,6,54
3081001,93,844,2203,1,6,QLD,311,1,5
3091106,148,1069,28416,8,76,QLD,5583,8,75
3100114,310,1035,23128,7,62,QLD,4589,7,62
3110317,617,1136,34839,10,94,QLD,6938,10,94
3110517,382,1009,19005,6,51,QLD,3692,5,50
3100805,146,979,14254,4,39,QLD,2728,4,37
3101304,421,1017,20291,6,55,QLD,3976,6,54
3110705,917,886,4121,2,12,QLD,678,1,10
2272605,612,1038,23711,7,64,VIC,5927,7,66
3101501,190,1031,22457,6,60,QLD,4448,6,60
3110203,705,874,3443,1,10,QLD,548,1,8
3131008,1609,1082,30197,9,81,QLD,5957,8,80
3110902,978,1105,32519,9,87,QLD,6447,9,87
3110904,397,1119,33779,10,91,QLD,6714,10,91
3110923,822,984,14999,5,41,QLD,2884,4,39
3110929,609,873,3361,1,9,QLD,531,1,8
3111213,240,968,12745,4,35,QLD,2429,4,33
3111801,318,916,6537,2,18,QLD,1137,2,16
3111920,729,1148,35516,10,95,QLD,7091,10,96
3112409,388,1079,29860,8,80,QLD,5872,8,79
3112516,831,1021,20921,6,56,QLD,4118,6,56
3112716,400,1097,31779,9,85,QLD,6306,9,85
3120408,391,1002,17739,5,48,QLD,3423,5,46
3131702,407,899,5068,2,14,QLD,852,2,12
3131710,843,941,9288,3,25,QLD,1733,3,24
3140511,1433,1138,34954,10,94,QLD,6971,10,94
3141009,183,964,12188,4,33,QLD,2308,4,31
3141107,389,895,4773,2,13,QLD,803,2,11
3141604,920,939,8981,3,24,QLD,1662,3,23
3120705,247,1054,26335,8,71,QLD,5188,7,70
3121411,602,856,2615,1,7,QLD,385,1,6
3130711,818,1085,30503,9,82,QLD,6020,9,81
3130714,243,1018,20449,6,55,QLD,4020,6,54
3130806,924,1027,21880,6,59,QLD,4321,6,58
3142107,751,928,7858,3,21,QLD,1414,2,19
3150208,288,1035,23154,7,62,QLD,4595,7,62
3150308,576,939,9065,3,25,QLD,1683,3,23
3150402,167,895,4748,2,13,QLD,796,2,11
3160309,897,1007,18603,5,50,QLD,3606,5,49
3160332,1294,1044,24650,7,66,QLD,4871,7,66
3161902,452,969,12828,4,35,QLD,2448,4,33
3162101,918,1136,34856,10,94,QLD,6943,10,94
3162311,226,1034,22987,7,62,QLD,4568,7,62
3162402,93,1045,24781,7,67,QLD,4895,7,66
3170201,738,1066,28063,8,75,QLD,5511,8,74
3171207,851,954,10952,3,30,QLD,2070,3,28
3171504,514,1137,34896,10,94,QLD,6953,10,94
3180402,562,961,11748,4,32,QLD,2220,3,30
3191103,357,1125,34166,10,92,QLD,6795,10,92
3191406,683,993,16306,5,44,QLD,3130,5,42
3191504,304,903,5348,2,15,QLD,909,2,13
3202207,465,1053,26222,8,71,QLD,5164,7,70
3202807,139,1056,26571,8,71,QLD,5231,8,71
3203006,542,1073,28985,8,78,QLD,5694,8,77
3203303,426,994,16582,5,45,QLD,3174,5,43
3203310,688,980,14342,4,39,QLD,2751,4,37
3210301,445,1041,24138,7,65,QLD,4768,7,64
3211711,483,1080,29896,8,80,QLD,5879,8,79
3220501,679,960,11595,4,31,QLD,2192,3,30
3221906,532,1063,27613,8,74,QLD,5433,8,73
3231203,974,1223,37358,10,100,QLD,7443,10,100
3231307,336,1058,26892,8,72,QLD,5303,8,72
3231805,447,904,5472,2,15,QLD,929,2,13
3240102,433,1104,32431,9,87,QLD,6429,9,87
3241108,535,1037,23471,7,63,QLD,4658,7,63
3250201,699,1057,26793,8,72,QLD,5287,8,71
3250504,512,1096,31734,9,85,QLD,6295,9,85
3250713,680,1047,25142,7,68,QLD,4958,7,67
3251101,963,975,13697,4,37,QLD,2614,4,36
3251205,1005,937,8850,3,24,QLD,1633,3,22
3251512,587,737,549,1,2,QLD,49,1,1
3252505,723,981,14537,4,39,QLD,2796,4,38
3252611,752,994,16490,5,45,QLD,3161,5,43
3262210,528,808,1264,1,4,QLD,156,1,3
3262308,770,1063,27671,8,74,QLD,5448,8,74
4020809,548,772,795,1,3,SA ,137,1,5
4021303,882,970,13035,4,35,SA ,1408,5,45
4031307,377,1010,19063,6,51,SA ,2006,7,64
4040606,385,937,8825,3,24,SA ,996,4,32
4110617,664,1091,31175,9,84,SA ,2943,10,93
3262401,660,1054,26341,8,71,QLD,5189,7,70
4012307,301,767,754,1,3,SA ,130,1,5
4020306,464,920,6977,2,19,SA ,823,3,26
4041102,282,1039,23916,7,64,SA ,2418,8,77
4071709,710,1060,27152,8,73,SA ,2684,9,85
4071810,374,1034,23079,7,62,SA ,2356,8,75
2370108,887,922,7164,2,20,VIC,1476,2,17
4050603,369,1028,22097,6,59,SA ,2272,8,72
4050801,465,915,6406,2,18,SA ,754,3,24
4081405,375,890,4382,2,12,SA ,548,2,18
4060115,372,1115,33421,9,90,SA ,3070,10,97
4061201,539,1095,31618,9,85,SA ,2970,10,94
4062003,337,826,1695,1,5,SA ,263,1,9
4070304,354,999,17372,5,47,SA ,1854,6,59
4071603,869,1007,18606,5,50,SA ,1965,7,62
4071812,486,1070,28573,8,77,SA ,2789,9,88
4080107,453,1086,30656,9,82,SA ,2912,10,92
4081202,689,875,3490,1,10,SA ,447,2,15
4081302,499,723,497,1,2,SA ,63,1,2
4102610,470,810,1313,1,4,SA ,209,1,7
4081611,656,1067,28132,8,76,SA ,2753,9,87
4090512,360,1065,27922,8,75,SA ,2736,9,87
4092303,438,1085,30582,9,82,SA ,2909,10,92
4092305,239,1059,27081,8,73,SA ,2674,9,85
4092711,538,994,16510,5,45,SA ,1775,6,56
4100710,430,891,4436,2,12,SA ,553,2,18
4101208,395,924,7326,2,20,SA ,857,3,27
4102105,688,990,15878,5,43,SA ,1703,6,54
4102108,586,1020,20733,6,56,SA ,2148,7,68
4102408,282,1005,18231,5,49,SA ,1932,7,61
4110806,561,918,6780,2,19,SA ,800,3,26
4110807,464,852,2445,1,7,SA ,346,2,11
4111104,847,922,7194,2,20,SA ,840,3,27
4121310,581,1036,23373,7,63,SA ,2378,8,75
4130508,495,933,8365,3,23,SA ,951,3,30
4130809,471,947,10010,3,27,SA ,1116,4,36
4131201,667,1026,21738,6,59,SA ,2244,8,71
4131211,978,1029,22248,6,60,SA ,2285,8,72
4131808,830,993,16381,5,44,SA ,1760,6,56
4131902,672,1042,24293,7,65,SA ,2458,8,78
4140606,504,791,1019,1,3,SA ,174,1,6
4140706,448,719,474,1,2,SA ,59,1,2
4141801,480,948,10076,3,27,SA ,1124,4,36
4141804,685,1049,25445,7,68,SA ,2547,9,81
4142208,450,991,16096,5,43,SA ,1725,6,55
4142311,501,932,8262,3,23,SA ,941,3,30
4142407,359,883,3970,2,11,SA ,495,2,16
5010114,311,968,12682,4,34,WA ,1059,3,27
5010202,101,695,384,1,2,WA ,77,1,2
5010209,174,795,1074,1,3,WA ,122,1,4
5010278,30,523,41,1,1,WA ,15,1,1
5010342,261,577,113,1,1,WA ,31,1,1
5010513,41,956,11127,3,30,WA ,941,3,24
1191311,281,805,1217,1,4,NSW,402,1,4
5030418,406,1132,34597,10,93,WA ,3578,9,90
5030614,802,936,8747,3,24,WA ,730,2,19
5030635,1228,1050,25577,7,69,WA ,2410,7,61
5030701,359,1076,29449,8,79,WA ,2869,8,73
5031002,553,1018,20486,6,55,WA ,1833,5,47
5031815,965,1191,36927,10,99,WA ,3923,10,99
5040216,290,1099,32022,9,86,WA ,3213,9,81
5041601,172,1091,31218,9,84,WA ,3096,8,78
5050816,924,957,11271,4,31,WA ,955,3,24
5051807,653,1040,24083,7,65,WA ,2239,6,57
6011902,526,816,1438,1,4,TAS,62,1,6
6021010,207,970,13054,4,35,TAS,560,6,54
5042805,99,997,16912,5,46,WA ,1475,4,38
5050610,335,825,1651,1,5,WA ,160,1,5
5050703,431,1038,23736,7,64,WA ,2195,6,56
5081201,713,1022,21033,6,57,WA ,1889,5,48
5060118,632,1127,34313,10,92,WA ,3541,9,89
5061016,469,1169,36360,10,98,WA ,3843,10,97
5091607,553,960,11597,4,31,WA ,980,3,25
5061201,950,1036,23311,7,63,WA ,2146,6,54
5061701,321,1067,28164,8,76,WA ,2698,7,68
5061830,531,1099,31987,9,86,WA ,3208,9,81
5061902,420,993,16372,5,44,WA ,1431,4,36
5080709,620,1138,34970,10,94,WA ,3641,10,92
5070804,203,1157,35922,10,96,WA ,3774,10,95
5071111,605,930,8068,3,22,WA ,679,2,18
5071412,413,920,6931,2,19,WA ,583,2,15
5071718,370,937,8799,3,24,WA ,737,2,19
5080910,251,1027,21830,6,59,WA ,1981,5,50
5080104,1073,954,10962,3,30,WA ,923,3,24
5080310,592,884,4005,2,11,WA ,338,1,9
5080405,881,1086,30613,9,82,WA ,3021,8,76
5080707,600,1069,28434,8,76,WA ,2733,7,69
5091612,443,936,8655,3,24,WA ,723,2,19
5081614,575,1172,36444,10,98,WA ,3854,10,97
5081803,671,769,765,1,3,WA ,101,1,3
5081921,788,1038,23716,7,64,WA ,2191,6,56
5090315,159,820,1521,1,5,WA ,152,1,4
5090504,574,1174,36505,10,98,WA ,3859,10,97
5090509,373,1138,34948,10,94,WA ,3637,10,92
5090710,544,1003,17926,5,48,WA ,1570,4,40
5091108,415,1103,32336,9,87,WA ,3253,9,82
5091403,332,1075,29276,8,79,WA ,2846,8,72
5092912,795,1120,33797,10,91,WA ,3454,9,87
5100812,338,1090,31088,9,83,WA ,3077,8,78
5101106,569,905,5516,2,15,WA ,472,2,12
5101109,529,938,8879,3,24,WA ,741,2,19
5101411,478,1015,19849,6,53,WA ,1773,5,45
5101414,321,969,12855,4,35,WA ,1083,3,28
5101516,386,990,15947,5,43,WA ,1381,4,35
5101805,441,877,3577,1,10,WA ,295,1,8
5110101,1890,1124,34110,10,92,WA ,3503,9,88
5110609,430,983,14840,4,40,WA ,1273,4,32
5111302,409,991,16128,5,44,WA ,1399,4,36
5111303,430,1051,25788,7,69,WA ,2433,7,62
5111606,651,991,16051,5,43,WA ,1390,4,35
6011407,346,816,1448,1,4,TAS,63,1,7
6011502,244,944,9660,3,26,TAS,415,4,40
5111802,804,1074,29177,8,78,WA ,2836,8,72
5120213,338,882,3900,2,11,WA ,329,1,9
5120415,820,1065,27882,8,75,WA ,2662,7,67
5121410,538,963,12094,4,33,WA ,1005,3,26
5121611,360,1000,17518,5,47,WA ,1532,4,39
5130504,596,1046,24990,7,67,WA ,2341,6,59
6010603,402,1012,19375,6,52,TAS,797,8,77
6010606,197,937,8823,3,24,TAS,376,4,36
6010609,128,1065,27963,8,75,TAS,976,10,94
6010904,501,916,6598,2,18,TAS,294,3,29
6021314,618,673,323,1,1,TAS,8,1,1
6051502,308,968,12822,4,35,TAS,547,6,53
7010802,605,967,12637,4,34,NT ,176,5,50
1192001,553,887,4202,2,12,NSW,1514,2,13
6021416,544,852,2462,1,7,TAS,110,2,11
6031306,171,956,11165,3,30,TAS,478,5,46
6040211,218,1027,21854,6,59,TAS,865,9,83
6050301,754,1012,19489,6,53,TAS,800,8,77
6040501,607,871,3246,1,9,TAS,151,2,15
6041602,220,942,9417,3,26,TAS,400,4,39
6050105,219,873,3383,1,10,TAS,159,2,16
6050108,401,948,10054,3,27,TAS,437,5,42
1350111,252,639,252,1,1,NSW,47,1,1
6051201,468,752,635,1,2,TAS,26,1,3
6051211,655,1024,21430,6,58,TAS,854,9,82
1160806,1128,1106,32670,9,88,NSW,9874,9,84
7011303,642,951,10486,3,28,NT ,161,5,46
7011602,776,1010,19068,6,51,NT ,232,7,65
7014116,86,945,9757,3,27,NT ,155,5,44
7014302,294,986,15216,5,41,NT ,203,6,57
1350207,946,1007,18665,5,50,NSW,5792,5,50
7014404,469,1029,22237,6,60,NT ,262,8,74
7014408,537,958,11381,4,31,NT ,165,5,47
7030806,182,654,291,1,1,NT ,65,2,19
8011701,557,935,8561,3,23,ACT,45,1,9
1350514,492,892,4507,2,13,NSW,1612,2,14
7030910,228,758,677,1,2,NT ,81,3,23
8015001,532,941,9238,3,25,ACT,51,1,10
8021001,596,1048,25293,7,68,ACT,227,5,44
1350806,363,967,12672,4,34,NSW,4147,4,36
7031004,234,900,5136,2,14,NT ,124,4,35
8010401,698,1126,34247,10,92,ACT,422,9,81
8010609,738,1071,28734,8,77,ACT,305,6,59
1032309,318,814,1401,1,4,NSW,483,1,5
1041105,511,1020,20695,6,56,NSW,6301,6,54
8021901,1195,1067,28177,8,76,ACT,297,6,57
8022501,824,1088,30864,9,83,ACT,344,7,66
1010707,164,864,2937,1,8,NSW,1081,1,10
1041303,132,895,4724,2,13,NSW,1676,2,15
1042110,309,884,4048,2,11,NSW,1451,2,13
1042304,246,1027,21866,6,59,NSW,6572,6,56
1042305,134,989,15697,5,42,NSW,4967,5,43
1042707,161,1035,23164,7,62,NSW,6934,6,59
1071714,478,947,9987,3,27,NSW,3365,3,29
1011009,756,997,16922,5,46,NSW,5328,5,46
1011606,88,859,2697,1,8,NSW,987,1,9
1030205,117,1032,22654,7,61,NSW,6794,6,58
1030307,82,994,16477,5,44,NSW,5198,5,45
1030805,406,1048,25367,7,68,NSW,7560,7,65
1032106,701,985,15099,5,41,NSW,4818,5,41
1050803,359,1000,17521,5,47,NSW,5496,5,47
1052406,137,1064,27785,8,75,NSW,8315,8,71
1060410,595,984,15040,5,41,NSW,4801,5,41
1060511,130,893,4598,2,13,NSW,1638,2,14
1070106,793,971,13063,4,35,NSW,4268,4,37
1071113,380,1076,29450,8,79,NSW,8836,8,75
1071410,775,830,1781,1,5,NSW,647,1,6
1071722,494,1142,35178,10,94,NSW,10734,10,91
1080304,929,997,16931,5,46,NSW,5330,5,46
1090302,378,906,5596,2,15,NSW,1970,2,17
1090809,501,1013,19669,6,53,NSW,6058,6,52
1351002,563,951,10541,3,29,NSW,3525,3,30
1080512,400,908,5837,2,16,NSW,2059,2,18
1080902,629,921,7079,2,19,NSW,2459,3,21
1081009,908,877,3606,1,10,NSW,1320,2,12
1271404,932,965,12314,4,33,NSW,4064,4,35
1091407,939,999,17279,5,47,NSW,5422,5,46
1092008,520,982,14720,4,40,NSW,4719,4,40
1100208,378,1006,18429,5,50,NSW,5733,5,49
1100311,542,948,10099,3,27,NSW,3397,3,29
1100405,404,901,5261,2,15,NSW,1865,2,16
1100408,479,789,993,1,3,NSW,311,1,3
1351306,478,1006,18521,5,50,NSW,5756,5,49
1100410,932,862,2834,1,8,NSW,1040,1,9
1101006,708,1001,17599,5,47,NSW,5512,5,47
1101008,641,757,664,1,2,NSW,189,1,2
1101906,609,1101,32220,9,87,NSW,9733,9,83
1110103,310,1043,24515,7,66,NSW,7313,7,62
1210206,427,957,11276,4,31,NSW,3748,4,32
1110509,1136,1025,21513,6,58,NSW,6498,6,56
1110601,596,925,7526,3,21,NSW,2585,3,22
1111902,1071,1028,22134,6,60,NSW,6644,6,57
1120107,675,998,17115,5,46,NSW,5369,5,46
1351405,572,847,2272,1,7,NSW,830,1,8
1120209,437,1005,18373,5,50,NSW,5714,5,49
1121906,637,1082,30236,9,81,NSW,9081,8,77
1122114,448,976,13819,4,37,NSW,4471,4,38
1121703,1140,1090,31157,9,84,NSW,9379,8,80
1121809,455,897,4876,2,14,NSW,1730,2,15
1361004,441,1093,31369,9,84,NSW,9443,8,80
1130610,764,1090,31108,9,84,NSW,9360,8,80
1130809,561,1093,31381,9,84,NSW,9449,8,80
1130811,477,1123,34058,10,91,NSW,10351,9,88
1131102,300,1010,19108,6,52,NSW,5913,6,51
1131112,175,908,5828,2,16,NSW,2057,2,18
1131805,199,1048,25272,7,68,NSW,7538,7,64
1141702,542,1008,18794,6,51,NSW,5824,5,50
1160610,429,947,10048,3,27,NSW,3378,3,29
1362009,755,1041,24128,7,65,NSW,7202,7,61
1381903,367,921,7083,2,19,NSW,2461,3,21
1141912,1093,1038,23700,7,64,NSW,7080,6,60
1150202,279,1038,23730,7,64,NSW,7090,7,61
1151007,105,1125,34147,10,92,NSW,10380,9,88
1151501,282,1075,29294,8,79,NSW,8783,8,75
1152708,823,998,17197,5,46,NSW,5393,5,46
1160102,98,1087,30829,9,83,NSW,9268,8,79
1160406,427,1046,25082,7,67,NSW,7485,7,64
1160813,905,1049,25556,7,69,NSW,7613,7,65
1161107,655,918,6752,2,19,NSW,2356,2,20
1161913,239,1013,19578,6,53,NSW,6039,6,52
1170911,290,952,10639,3,29,NSW,3552,4,31
1171005,202,1077,29597,8,80,NSW,8880,8,76
1171703,216,917,6675,2,18,NSW,2331,2,20
1180909,245,907,5664,2,16,NSW,1995,2,17
1310411,832,1116,33519,9,90,NSW,10175,9,87
1170611,433,1147,35487,10,95,NSW,10846,10,92
1170615,835,1183,36744,10,99,NSW,11404,10,97
1311101,655,999,17334,5,47,NSW,5444,5,47
1171708,502,1013,19543,6,53,NSW,6031,6,52
1180109,632,1053,26221,8,71,NSW,7819,7,67
1180405,385,1114,33329,9,89,NSW,10107,9,86
1181005,231,961,11825,4,32,NSW,3912,4,34
1181101,398,898,4949,2,14,NSW,1754,2,15
1190304,727,1067,28147,8,76,NSW,8431,8,72
1190205,535,1064,27699,8,74,NSW,8288,8,71
1190902,573,1017,20325,6,55,NSW,6208,6,53
1191106,631,940,9181,3,25,NSW,3116,3,27
1191202,597,964,12170,4,33,NSW,4019,4,35
1191206,396,916,6519,2,18,NSW,2284,2,20
1192415,1767,1127,34262,10,92,NSW,10417,9,89
1193005,852,991,16037,5,43,NSW,5080,5,44
1193203,320,1086,30710,9,82,NSW,9234,8,79
1200713,279,892,4541,2,13,NSW,1622,2,14
1201508,844,1052,25959,7,70,NSW,7741,7,66
1210207,1149,998,17143,5,46,NSW,5376,5,46
1211107,1105,1034,23013,7,62,NSW,6898,6,59
1211704,559,922,7121,2,20,NSW,2468,3,21
1211903,453,1155,35834,10,96,NSW,11000,10,94
1220111,436,1078,29711,8,80,NSW,8917,8,76
1220203,427,965,12277,4,33,NSW,4048,4,35
1220601,540,931,8162,3,22,NSW,2789,3,24
1221403,611,994,16499,5,45,NSW,5205,5,45
1221603,559,935,8573,3,23,NSW,2926,3,25
1270708,535,799,1136,1,4,NSW,371,1,4
1221001,741,1134,34746,10,93,NSW,10583,9,90
1221305,467,1036,23376,7,63,NSW,6987,6,60
1382603,938,1152,35708,10,96,NSW,10946,10,93
1231305,1022,1102,32235,9,87,NSW,9740,9,83
1231503,558,1018,20409,6,55,NSW,6231,6,53
1240810,694,1177,36576,10,98,NSW,11314,10,96
1240911,401,1069,28525,8,77,NSW,8543,8,73
1231506,636,1061,27356,8,74,NSW,8185,7,70
1231901,632,949,10207,3,28,NSW,3430,3,30
1242212,962,1096,31759,9,85,NSW,9570,9,82
1250505,423,1074,29175,8,78,NSW,8750,8,75
1251408,972,1128,34367,10,92,NSW,10451,9,89
1382801,636,1139,35007,10,94,NSW,10677,10,91
1240501,668,1202,37135,10,100,NSW,11614,10,99
1251510,485,924,7383,2,20,NSW,2538,3,22
1271309,850,1048,25332,7,68,NSW,7551,7,64
1382904,711,1171,36414,10,98,NSW,11241,10,96
1240510,854,1195,36999,10,99,NSW,11529,10,98
1270405,590,836,1949,1,6,NSW,713,1,7
1390206,572,1028,22148,6,60,NSW,6651,6,57
1260205,319,1214,37285,10,100,NSW,11701,10,100
1261410,1360,1210,37238,10,100,NSW,11673,10,99
1362406,1324,981,14566,4,39,NSW,4676,4,40
1280309,583,1056,26575,8,71,NSW,7927,7,68
1280510,841,994,16549,5,45,NSW,5221,5,45
1281205,897,1059,27070,8,73,NSW,8089,7,69
1281410,296,964,12184,4,33,NSW,4023,4,35
1290709,698,801,1161,1,4,NSW,382,1,4
1312005,628,1066,28097,8,76,NSW,8418,8,72
1290805,967,901,5192,2,14,NSW,1844,2,16
1291001,833,1048,25284,7,68,NSW,7541,7,64
1291312,418,1025,21489,6,58,NSW,6492,6,55
1301505,956,996,16865,5,46,NSW,5311,5,45
1340906,527,948,10070,3,27,NSW,3386,3,29
1291324,1610,1137,34914,10,94,NSW,10646,10,91
1300414,1575,1149,35562,10,95,NSW,10874,10,93
1341208,813,942,9474,3,26,NSW,3211,3,28
1300408,821,584,131,1,1,NSW,16,1,1
1301109,688,999,17377,5,47,NSW,5457,5,47
1341307,510,811,1339,1,4,NSW,459,1,4
1312303,331,1183,36750,10,99,NSW,11409,10,97
1321709,845,992,16281,5,44,NSW,5149,5,44
1330304,592,980,14391,4,39,NSW,4628,4,40
1330508,316,845,2220,1,6,NSW,815,1,7
1330602,500,973,13362,4,36,NSW,4360,4,37
1331813,696,782,893,1,3,NSW,276,1,3
1332403,637,861,2791,1,8,NSW,1024,1,9
1340103,544,951,10586,3,29,NSW,3540,3,30
1340709,892,979,14197,4,38,NSW,4579,4,39
1370704,437,1209,37229,10,100,NSW,11668,10,99
1371305,1360,1222,37351,10,100,NSW,11741,10,100
1380210,344,869,3132,1,9,NSW,1155,1,10
1380509,890,1076,29477,8,79,NSW,8844,8,75
1380712,265,905,5500,2,15,NSW,1939,2,17
1381302,520,1130,34486,10,93,NSW,10498,9,89
1381602,433,1096,31746,9,85,NSW,9566,9,81
3060216,123,1061,27275,8,73,QLD,5365,8,72
1390305,595,1068,28294,8,76,NSW,8478,8,72
1390309,706,1093,31416,9,84,NSW,9461,9,81
1390702,583,1114,33303,9,89,NSW,10094,9,86
1401106,224,1054,26259,8,71,NSW,7832,7,67
1401212,506,1006,18454,5,50,NSW,5741,5,49
1402015,559,988,15590,5,42,NSW,4926,5,42
1410610,954,1215,37300,10,100,NSW,11709,10,100
1411307,833,954,10956,3,30,NSW,3652,4,31
1421306,168,1058,26875,8,72,NSW,8025,7,68
1421807,631,1034,23116,7,62,NSW,6926,6,59
1430210,1636,1042,24401,7,66,NSW,7283,7,62
1412012,346,1081,30035,9,81,NSW,9022,8,77
1412806,338,1082,30221,9,81,NSW,9076,8,77
1412907,333,1043,24480,7,66,NSW,7305,7,62
1413308,361,758,675,1,2,NSW,194,1,2
1420413,568,911,6041,2,17,NSW,2129,2,19
1420510,566,905,5504,2,15,NSW,1941,2,17
1420701,579,991,16014,5,43,NSW,5067,5,43
1421006,415,944,9616,3,26,NSW,3252,3,28
1421205,814,918,6794,2,19,NSW,2371,3,21
2040504,365,878,3641,1,10,VIC,654,1,8
2041101,600,1020,20725,6,56,VIC,5086,6,56
1440410,293,1082,30246,9,81,NSW,9087,8,77
1441404,582,1088,30836,9,83,NSW,9269,8,79
1441605,321,1033,22869,7,62,NSW,6854,6,59
1441707,542,1018,20492,6,55,NSW,6253,6,53
1441801,480,1083,30302,9,81,NSW,9110,8,78
1442007,659,1125,34158,10,92,NSW,10385,9,88
2010108,388,1075,29257,8,79,VIC,7411,9,82
2011506,128,1022,21053,6,57,VIC,5193,6,58
2011609,699,1021,20953,6,56,VIC,5163,6,57
2011811,724,900,5183,2,14,VIC,1000,2,11
2080606,888,1148,35529,10,95,VIC,8831,10,98
2020405,114,960,11639,4,32,VIC,2601,3,29
2020406,251,990,15958,5,43,VIC,3755,5,42
2020506,508,896,4804,2,13,VIC,921,2,11
2021406,563,1066,28087,8,75,VIC,7131,8,79
2021412,366,1024,21383,6,58,VIC,5288,6,59
2030511,255,901,5253,2,15,VIC,1020,2,12
2081008,348,1017,20249,6,55,VIC,4935,6,55
2081310,641,1106,32646,9,88,VIC,8215,10,91
2082004,292,887,4185,2,12,VIC,779,1,9
2030614,606,1053,26138,7,70,VIC,6606,8,73
2031801,314,891,4429,2,12,VIC,835,1,10
