lga_code16,m_m2_bustot_15_24,m_m2_bustot_25_34,m_m2_bustot_35_44,m_m2_bustot_45_54,m_m2_bustot_55_64,m_m2_bustot_65_74,m_m2_bustot_75ov,m_m2_bustot_tot,m_m2_other_m2_15_24,m_m2_other_m2_25_34,m_m2_other_m2_35_44,m_m2_other_m2_45_54,m_m2_other_m2_55_64,m_m2_other_m2_65_74,m_m2_other_m2_75ov,m_m2_other_m2_tot,m_m2_tot_m2_15_24,m_m2_tot_m2_25_34,m_m2_tot_m2_35_44,m_m2_tot_m2_45_54,m_m2_tot_m2_55_64,m_m2_tot_m2_65_74,m_m2_tot_m2_75ov,m_m2_tot_m2_tot,m_m3_trn_and_2_oth_ms_15_24,m_m3_trn_and_2_oth_ms_25_34,m_m3_trn_and_2_oth_ms_35_44,m_m3_trn_and_2_oth_ms_45_54,m_m3_trn_and_2_oth_ms_55_64,m_m3_trn_and_2_oth_ms_65_74,m_m3_trn_and_2_oth_ms_75ov,m_m3_trn_and_2_oth_ms_tot,m_m3_bus2othms_ex_tn_15_24,m_m3_bus2othms_ex_tn_25_34,m_m3_bus2othms_ex_tn_35_44,m_m3_bus2othms_ex_tn_45_54,m_m3_bus2othms_ex_tn_55_64,m_m3_bus2othms_ex_tn_65_74,m_m3_bus2othms_ex_tn_75ov,m_m3_bus2othms_ex_tn_tot,m_m3_other_m3_15_24,m_m3_other_m3_25_34,m_m3_other_m3_35_44,m_m3_other_m3_45_54,m_m3_other_m3_55_64,m_m3_other_m3_65_74,m_m3_other_m3_75ov,m_m3_other_m3_tot,m_m3_tot_m3_15_24,m_m3_tot_m3_25_34,m_m3_tot_m3_35_44,m_m3_tot_m3_45_54,m_m3_tot_m3_55_64,m_m3_tot_m3_65_74,m_m3_tot_m3_75ov,m_m3_tot_m3_tot,m_wkd_at_home_15_24,m_wkd_at_home_25_34,m_wkd_at_home_35_44,m_wkd_at_home_45_54,m_wkd_at_home_55_64,m_wkd_at_home_65_74,m_wkd_at_home_75ov,m_wkd_at_home_tot,m_did_not_go_to_work_15_24,m_did_not_go_to_work_25_34,m_did_not_go_to_work_35_44,m_did_not_go_to_work_45_54,m_did_not_go_to_work_55_64,m_did_not_go_to_work_65_74,m_did_not_go_to_work_75ov,m_did_not_go_to_work_tot,m_mt_ns_15_24,m_mt_ns_25_34,m_mt_ns_35_44,m_mt_ns_45_54,m_mt_ns_55_64,m_mt_ns_65_74,m_mt_ns_75ov,m_mt_ns_tot,m_tot_15_24,m_tot_25_34,m_tot_35_44,m_tot_45_54,m_tot_55_64,m_tot_65_74,m_tot_75ov,m_tot_tot,f_m1_train_15_24,f_m1_train_25_34,f_m1_train_35_44,f_m1_train_45_54,f_m1_train_55_64,f_m1_train_65_74,f_m1_train_75ov,f_m1_train_tot,f_m1_bus_15_24,f_m1_bus_25_34,f_m1_bus_35_44,f_m1_bus_45_54,f_m1_bus_55_64,f_m1_bus_65_74,f_m1_bus_75ov,f_m1_bus_tot,f_m1_ferry_15_24,f_m1_ferry_25_34,f_m1_ferry_35_44,f_m1_ferry_45_54,f_m1_ferry_55_64,f_m1_ferry_65_74,f_m1_ferry_75ov,f_m1_ferry_tot,f_m1_tram_inc_lr_15_24,f_m1_tram_inc_lr_25_34,f_m1_tram_inc_lr_35_44,f_m1_tram_inc_lr_45_54,f_m1_tram_inc_lr_55_64,f_m1_tram_inc_lr_65_74,f_m1_tram_inc_lr_75ov,f_m1_tram_inc_lr_tot,f_m1_taxi_15_24,f_m1_taxi_25_34,f_m1_taxi_35_44,f_m1_taxi_45_54,f_m1_taxi_55_64,f_m1_taxi_65_74,f_m1_taxi_75ov,f_m1_taxi_tot,f_m1_carasdriv_15_24,f_m1_carasdriv_25_34,f_m1_carasdriv_35_44,f_m1_carasdriv_45_54,f_m1_carasdriv_55_64,f_m1_carasdriv_65_74,f_m1_carasdriv_75ov,f_m1_carasdriv_tot,f_m1_caraspas_15_24,f_m1_caraspas_25_34,f_m1_caraspas_35_44,f_m1_caraspas_45_54,f_m1_caraspas_55_64,f_m1_caraspas_65_74,f_m1_caraspas_75ov,f_m1_caraspas_tot,f_m1_truck_15_24,f_m1_truck_25_34,f_m1_truck_35_44,f_m1_truck_45_54,f_m1_truck_55_64,f_m1_truck_65_74,f_m1_truck_75ov,f_m1_truck_tot,f_m1_mbikescoot_15_24,f_m1_mbikescoot_25_34,f_m1_mbikescoot_35_44,f_m1_mbikescoot_45_54,f_m1_mbikescoot_55_64,f_m1_mbikescoot_65_74,f_m1_mbikescoot_75ov,f_m1_mbikescoot_tot,f_m1_bicycle_15_24,f_m1_bicycle_25_34,f_m1_bicycle_35_44,f_m1_bicycle_45_54,f_m1_bicycle_55_64,f_m1_bicycle_65_74,f_m1_bicycle_75ov,f_m1_bicycle_tot,f_m1_other_15_24,f_m1_other_25_34,f_m1_other_35_44,f_m1_other_45_54,f_m1_other_55_64,f_m1_other_65_74,f_m1_other_75ov,f_m1_other_tot,f_m1_wlkonly_15_24,f_m1_wlkonly_25_34,f_m1_wlkonly_35_44,f_m1_wlkonly_45_54,f_m1_wlkonly_55_64,f_m1_wlkonly_65_74,f_m1_wlkonly_75ov,f_m1_wlkonly_tot,f_m1_tot_m1_15_24,f_m1_tot_m1_25_34,f_m1_tot_m1_35_44,f_m1_tot_m1_45_54,f_m1_tot_m1_55_64,f_m1_tot_m1_65_74,f_m1_tot_m1_75ov,f_m1_tot_m1_tot,f_m2_trnbus_15_24,f_m2_trnbus_25_34,f_m2_trnbus_35_44,f_m2_trnbus_45_54,f_m2_trnbus_55_64,f_m2_trnbus_65_74,f_m2_trnbus_75ov,f_m2_trnbus_tot,lga_name16
37400,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,6,18,7,3,58,3,3,3,0,5,0,0,17,0,0,0,3,0,3,0,8,31,53,50,62,75,24,6,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,16,35,24,3,0,134,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,4,9,7,11,11,0,0,42,38,38,28,56,37,4,0,198,0,0,0,0,0,0,0,0,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,3,0,0,0,0,6,0,0,0,0,0,0,0,0,13,26,23,21,26,4,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,11,12,7,3,0,48,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,13,21,3,4,0,65,21,18,22,34,19,3,0,126,0,0,0,0,0,0,0,0,Woorabinda (S)
41190,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,16,21,17,8,3,82,11,3,3,3,9,7,0,41,0,0,0,0,0,0,0,5,53,84,72,101,115,34,9,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,47,56,38,9,0,194,3,3,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,11,9,5,0,42,20,36,48,71,54,12,0,247,0,0,0,0,0,0,0,0,Cleve (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,9,30,9,0,67,0,4,6,9,3,3,0,25,0,0,0,0,7,0,0,8,19,34,43,53,83,17,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,15,31,23,3,0,86,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,16,9,3,0,36,12,15,19,45,31,4,0,125,0,0,0,0,0,0,0,0,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,16,18,10,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9,0,0,16,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,5,3,0,0,19,7,7,4,12,8,3,0,42,0,0,0,0,0,0,0,0,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,12,7,6,3,0,0,0,0,8,23,60,43,42,37,3,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,37,42,15,0,0,143,4,0,9,14,6,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,10,6,3,0,0,39,27,49,57,69,26,0,0,228,0,0,0,0,0,0,0,0,Yarrabah (S)
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,3,3,0,23,3,6,5,3,6,9,0,34,0,0,0,0,0,0,0,3,26,31,40,57,46,30,3,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,31,35,27,3,0,122,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,16,12,22,33,40,31,3,0,146,0,0,0,0,0,0,0,0,Franklin Harbour (DC)
40070,168,334,334,218,128,18,4,1205,89,256,241,209,126,23,0,948,434,914,877,652,386,61,5,3326,22,53,49,18,21,6,0,173,22,26,26,18,5,0,0,98,4,21,8,12,5,0,0,47,51,102,81,47,27,4,0,316,22,111,143,148,93,66,19,600,828,908,759,656,612,210,19,3991,58,94,78,83,40,14,11,375,5440,13258,13130,11192,7676,1732,198,52627,564,1156,913,855,545,58,3,4101,1658,3216,2442,2521,1766,251,14,11867,0,3,0,3,0,0,0,12,219,444,308,264,166,22,3,1429,16,31,20,22,22,0,3,114,2129,5537,6139,6139,3727,566,29,24266,685,1363,1036,1054,771,124,9,5042,0,0,0,0,0,0,0,0,14,34,44,40,14,0,0,140,101,283,252,228,113,9,6,988,14,38,28,26,26,3,3,142,284,653,316,337,219,56,7,1871,5684,12759,11498,11493,7358,1099,80,49973,63,96,48,58,46,5,0,320,Adelaide (C)
40120,3,0,0,3,0,0,0,5,4,5,3,8,0,0,0,21,13,6,4,6,7,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,35,80,154,181,137,26,633,139,73,49,60,79,44,6,458,12,0,8,10,5,7,3,46,837,869,860,1067,970,424,69,5102,0,0,0,3,0,0,0,3,17,9,5,3,5,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,411,419,559,739,527,103,5,2766,76,22,28,25,43,8,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,9,0,3,3,10,4,0,0,22,30,14,18,28,35,21,0,151,538,477,618,818,617,136,11,3221,0,0,0,0,0,0,0,0,Adelaide Hills (DC)
40220,0,0,0,0,0,0,0,0,6,7,3,5,6,3,0,27,6,7,5,3,6,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,42,73,119,70,21,347,71,31,48,54,52,27,8,279,11,7,3,10,5,4,0,35,414,525,611,696,705,282,59,3289,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,241,306,412,541,428,77,5,2008,49,11,13,23,21,5,0,122,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,3,3,0,0,12,0,3,4,8,4,4,0,20,29,7,17,39,35,19,8,155,321,325,447,626,489,105,13,2330,0,0,0,0,0,0,0,0,Alexandrina (DC)
41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,18,0,8,7,9,5,3,3,40,0,3,0,3,0,0,0,10,25,83,76,69,63,28,12,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,43,36,42,47,12,0,189,4,9,3,4,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,4,4,6,3,3,37,27,66,43,56,54,13,4,259,0,0,0,0,0,0,0,0,Coober Pedy (DC)
41560,0,0,0,0,0,0,0,0,6,7,3,0,0,0,0,9,6,7,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,26,27,16,8,98,54,27,26,30,43,14,3,198,10,3,4,10,3,7,4,33,346,341,344,463,419,107,37,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,269,316,440,297,34,0,1576,43,7,11,14,16,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,11,8,6,14,22,20,3,5,83,271,285,340,476,339,48,9,1761,0,0,0,0,0,0,0,0,Copper Coast (DC)
40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,6,4,6,0,0,15,5,5,4,5,3,0,0,24,39,62,54,53,55,17,3,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,14,20,0,0,53,3,5,6,5,10,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,48,40,44,32,6,5,197,33,68,56,69,56,9,4,296,0,0,0,0,0,0,0,0,Anangu Pitjantjatjara (AC)
40310,3,0,0,0,0,0,0,3,3,9,3,4,5,0,0,24,4,9,3,4,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,31,63,85,66,24,298,114,50,33,66,88,41,0,394,7,8,5,13,6,3,6,52,693,896,1014,1170,1019,311,58,5165,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,423,565,766,963,591,91,7,3401,84,14,19,30,21,3,4,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,8,4,4,0,0,12,17,13,24,34,41,4,0,135,530,599,821,1034,651,99,11,3748,0,0,0,0,0,0,0,0,Barossa (DC)
40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,13,29,24,11,0,87,4,0,8,3,13,0,0,38,0,0,0,0,0,4,0,8,25,60,68,100,86,44,6,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,31,52,44,3,0,174,4,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,11,0,0,25,22,22,37,61,58,10,0,205,0,0,0,0,0,0,0,0,Barunga West (DC)
40520,0,0,0,0,0,0,0,0,3,4,0,0,4,4,0,11,3,4,0,0,3,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,17,25,33,39,9,124,35,19,24,23,38,11,0,150,8,3,4,10,5,8,3,37,262,362,394,484,464,148,27,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,282,397,446,361,52,3,1743,30,12,16,17,18,3,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,0,0,8,18,20,15,23,19,6,3,111,245,316,428,486,405,56,5,1948,0,0,0,0,0,0,0,0,Berri and Barmera (DC)
40700,5,8,0,0,4,0,0,21,3,9,8,5,10,0,0,36,14,20,17,15,10,3,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,8,4,3,3,0,0,0,0,11,20,37,79,116,149,131,33,562,143,94,77,76,93,35,13,530,12,21,9,12,10,6,3,75,930,1490,1466,1391,1186,504,101,7064,0,0,0,3,0,0,0,6,45,71,38,33,15,0,0,197,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,4,4,4,3,0,0,15,722,1348,1463,1670,1200,244,10,6650,150,84,57,58,41,10,0,412,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,13,20,11,11,0,0,56,3,4,7,8,6,8,3,32,54,39,27,31,31,8,0,191,979,1567,1623,1819,1314,272,12,7572,5,4,4,4,3,0,0,15,Burnside (C)
40910,3,5,0,0,0,0,0,16,8,6,4,8,4,0,0,28,10,15,9,6,7,0,0,45,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,3,6,24,61,84,66,47,13,306,114,48,44,39,41,18,4,304,3,10,11,13,8,0,3,43,701,924,862,931,657,225,40,4341,0,0,0,0,0,0,0,0,39,43,23,20,3,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,400,619,730,917,699,121,9,3491,97,47,26,44,21,11,0,251,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,3,4,0,8,3,0,0,15,12,20,20,25,21,5,3,113,556,731,803,1012,752,142,10,4016,0,0,3,3,0,0,0,8,Campbelltown (C) (SA)
41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,15,10,3,39,4,4,0,4,3,0,0,19,0,0,0,0,0,0,0,3,26,33,34,51,65,18,8,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,22,36,34,9,0,137,5,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,7,3,11,7,14,3,0,55,24,25,36,53,48,10,0,205,0,0,0,0,0,0,0,0,Flinders Ranges (DC)
42030,0,0,0,0,0,0,0,0,3,6,0,6,3,0,0,13,4,7,3,3,3,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,18,22,38,15,6,98,95,36,18,49,40,20,0,254,4,6,7,0,3,3,0,21,541,477,422,506,450,126,15,2545,7,3,10,6,0,0,0,23,0,3,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,535,589,719,457,57,6,2794,107,19,13,32,18,6,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,7,0,0,5,3,0,0,0,12,14,13,14,12,27,3,0,89,559,581,635,775,498,67,7,3134,3,0,0,0,3,0,0,8,Gawler (T)
42110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,26,38,45,17,7,154,8,9,8,8,9,3,3,49,0,0,4,0,0,0,3,13,81,125,142,166,170,54,26,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,45,60,78,77,7,3,300,8,0,6,9,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,4,8,10,5,4,32,36,49,71,100,103,15,7,377,0,0,0,0,0,0,0,0,Goyder (DC)
42250,0,0,0,0,0,0,0,0,3,5,4,0,4,3,0,14,3,5,4,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,19,46,40,29,19,170,8,19,18,26,23,26,3,121,0,0,0,3,7,3,3,16,135,260,287,383,268,122,43,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,67,91,114,66,9,3,397,8,6,4,11,4,3,3,29,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,6,3,8,5,4,4,3,39,68,73,100,129,77,26,8,483,0,0,0,0,0,0,0,0,Grant (DC)
42600,9,4,4,0,0,0,0,14,6,8,7,6,5,0,0,33,25,16,10,11,5,3,0,67,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,13,28,52,66,77,58,11,308,205,103,76,48,65,24,7,524,7,7,13,9,6,6,5,53,1106,1150,969,931,860,302,52,5377,11,10,0,4,3,0,0,26,53,45,12,18,13,6,0,144,0,0,0,0,0,0,0,0,17,7,7,3,4,3,0,41,3,0,3,4,3,0,0,12,752,863,816,1021,816,147,13,4422,146,47,38,43,46,12,0,344,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,8,6,3,4,11,0,0,0,25,0,7,3,8,0,0,0,24,58,47,39,49,47,14,0,246,1043,1031,925,1167,926,177,17,5281,5,3,4,0,0,0,0,15,Holdfast Bay (C)
42750,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,13,4,3,0,4,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,33,38,28,9,144,17,14,17,17,32,16,0,113,0,0,3,0,0,3,0,8,99,150,169,229,246,109,20,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,91,127,161,112,24,0,569,16,5,3,13,9,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,14,14,10,23,14,13,0,89,86,116,135,198,139,42,0,726,0,0,0,0,0,0,0,0,Kangaroo Island (DC)
43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,17,19,17,5,76,0,0,5,4,3,0,0,8,0,0,0,0,3,0,0,3,18,26,53,71,59,34,6,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,23,32,17,4,0,100,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,9,15,23,31,22,9,0,106,0,0,0,0,0,0,0,0,Karoonda East Murray (DC)
43360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,8,21,9,4,59,7,4,3,3,9,4,3,39,0,0,0,3,3,0,0,7,53,87,74,79,112,49,19,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,54,60,57,18,3,257,10,3,0,3,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7,4,5,12,0,0,24,41,52,59,72,70,17,3,309,0,0,0,0,0,0,0,0,Kingston (DC) (SA)
