lga_code16,eafw_18_techfei_ns,eafw_18_techfei_tot,eafw_18_uniotis_ft,eafw_18_uniotis_pt,eafw_18_uniotis_ns,eafw_18_uniotis_tot,eafw_18_other,eafw_18_ns,eafw_18_tot,eafw_19_techfei_ft,eafw_19_techfei_pt,eafw_19_techfei_ns,eafw_19_techfei_tot,eafw_19_uniotis_ft,eafw_19_uniotis_pt,eafw_19_uniotis_ns,eafw_19_uniotis_tot,eafw_19_other,eafw_19_ns,eafw_19_tot,eafw_20_24_techfei_ft,eafw_20_24_techfei_pt,eafw_20_24_techfei_ns,eafw_20_24_techfei_tot,eafw_20_24_uniotis_ft,eafw_20_24_uniotis_pt,eafw_20_24_uniotis_ns,eafw_20_24_uniotis_tot,eafw_20_24_other,eafw_20_24_ns,eafw_20_24_tot,eafw_25_29_techfei_ft,eafw_25_29_techfei_pt,eafw_25_29_techfei_ns,eafw_25_29_techfei_tot,eafw_25_29_uniotis_ft,eafw_25_29_uniotis_pt,eafw_25_29_uniotis_ns,eafw_25_29_uniotis_tot,eafw_25_29_other,eafw_25_29_ns,eafw_25_29_tot,eafw_30over_techfei_ft,eafw_30over_techfei_pt,eafw_30over_techfei_ns,eafw_30over_techfei_tot,eafw_30over_uniotis_ft,eafw_30over_uniotis_pt,eafw_30over_uniotis_ns,eafw_30over_uniotis_tot,eafw_30over_other,eafw_30over_ns,eafw_30over_tot,eafw_tot_techfei_ft,eafw_tot_techfei_pt,eafw_tot_techfei_ns,eafw_tot_techfei_tot,eafw_tot_uniotis_ft,eafw_tot_uniotis_pt,eafw_tot_uniotis_ns,eafw_tot_uniotis_tot,eafw_tot_other,eafw_tot_ns,eafw_tot_tot,tot_16_techfei_ft,tot_16_techfei_pt,tot_16_techfei_ns,tot_16_techfei_tot,tot_16_uniotis_ft,tot_16_uniotis_pt,tot_16_uniotis_ns,tot_16_uniotis_tot,tot_16_other,tot_16_ns,tot_16_tot,tot_17_techfei_ft,tot_17_techfei_pt,tot_17_techfei_ns,tot_17_techfei_tot,tot_17_uniotis_ft,tot_17_uniotis_pt,tot_17_uniotis_ns,tot_17_uniotis_tot,tot_17_other,tot_17_ns,tot_17_tot,tot_18_techfei_ft,tot_18_techfei_pt,tot_18_techfei_ns,tot_18_techfei_tot,tot_18_uniotis_ft,tot_18_uniotis_pt,tot_18_uniotis_ns,tot_18_uniotis_tot,tot_18_other,tot_18_ns,tot_18_tot,tot_19_techfei_ft,tot_19_techfei_pt,tot_19_techfei_ns,tot_19_techfei_tot,tot_19_uniotis_ft,tot_19_uniotis_pt,tot_19_uniotis_ns,tot_19_uniotis_tot,tot_19_other,tot_19_ns,tot_19_tot,tot_20_24_techfei_ft,tot_20_24_techfei_pt,tot_20_24_techfei_ns,tot_20_24_techfei_tot,tot_20_24_uniotis_ft,tot_20_24_uniotis_pt,tot_20_24_uniotis_ns,tot_20_24_uniotis_tot,tot_20_24_other,tot_20_24_ns,tot_20_24_tot,tot_25_29_techfei_ft,tot_25_29_techfei_pt,tot_25_29_techfei_ns,tot_25_29_techfei_tot,tot_25_29_uniotis_ft,tot_25_29_uniotis_pt,tot_25_29_uniotis_ns,tot_25_29_uniotis_tot,tot_25_29_other,tot_25_29_ns,tot_25_29_tot,tot_30over_techfei_ft,tot_30over_techfei_pt,tot_30over_techfei_ns,tot_30over_techfei_tot,tot_30over_uniotis_ft,tot_30over_uniotis_pt,tot_30over_uniotis_ns,tot_30over_uniotis_tot,tot_30over_other,tot_30over_ns,tot_30over_tot,tot_tot_techfei_ft,tot_tot_techfei_pt,tot_tot_techfei_ns,tot_tot_techfei_tot,tot_tot_uniotis_ft,tot_tot_uniotis_pt,tot_tot_uniotis_ns,tot_tot_uniotis_tot,tot_tot_other,tot_tot_ns,tot_tot_tot,lga_name16
24250,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,3,0,0,5,10,3,18,0,0,0,0,0,0,0,0,31,0,35,0,3,0,4,0,0,0,0,47,0,51,0,3,0,3,0,0,0,0,22,0,35,0,4,0,4,0,3,0,3,0,0,9,5,19,0,20,4,6,0,12,4,3,43,3,4,0,9,4,5,0,5,4,3,23,3,15,0,21,6,35,0,39,22,54,135,13,46,0,59,19,45,0,72,136,66,330,Mansfield (S)
24330,0,0,4,0,0,10,11,0,20,0,3,0,4,21,0,0,19,0,0,29,13,3,0,12,88,13,0,101,3,3,125,5,4,0,13,20,13,0,34,6,7,57,3,14,0,24,16,23,0,41,17,24,104,19,25,0,48,149,50,0,201,70,40,366,0,6,0,6,0,0,0,0,222,6,232,4,5,0,15,0,0,0,3,261,3,286,20,15,0,30,199,15,0,212,118,3,366,26,29,0,56,336,23,0,358,20,8,444,129,112,0,243,1466,205,0,1665,86,37,2036,69,88,0,158,379,223,0,601,97,33,886,106,220,3,327,269,628,4,905,292,192,1713,354,471,3,826,2640,1094,9,3746,1101,286,5967,Maribyrnong (C)
24410,0,3,3,0,0,4,14,0,19,0,0,0,0,16,0,0,22,0,0,24,3,6,0,12,66,10,0,79,3,5,97,6,3,0,11,9,4,0,15,3,3,31,0,14,0,10,11,26,0,30,0,24,75,17,31,0,45,107,37,0,149,81,36,311,8,5,0,12,3,0,0,3,448,4,467,9,11,0,22,4,0,0,4,478,6,514,36,43,0,77,178,8,0,185,268,6,542,47,75,0,126,382,38,0,422,23,4,576,141,256,0,399,1296,234,6,1535,86,26,2050,68,111,4,178,226,161,0,387,54,17,645,72,303,5,381,129,452,3,593,252,220,1438,375,819,7,1200,2228,897,13,3139,1620,285,6238,Maroondah (C)
24600,0,17,75,3,0,76,39,0,131,10,5,0,20,189,6,0,198,11,6,230,52,27,0,83,781,110,6,900,38,42,1063,44,49,0,88,235,118,10,355,67,52,569,49,93,4,144,166,407,3,581,137,235,1092,172,180,5,350,1445,650,17,2111,382,342,3192,5,6,0,15,0,0,0,4,382,8,403,20,27,0,50,42,5,0,43,463,15,568,99,70,0,166,820,45,0,859,273,14,1315,157,119,0,276,2037,131,3,2169,94,29,2568,932,738,7,1677,11422,2405,39,13868,841,246,16629,906,978,3,1888,4426,3732,24,8185,1181,311,11564,896,1893,17,2810,3106,8939,74,12116,2734,1625,19280,3015,3836,34,6886,21855,15242,149,37244,5964,2245,52340,Melbourne (C)
24650,0,3,3,0,0,3,13,0,15,0,3,0,3,10,0,0,10,0,0,17,0,0,0,4,24,4,0,29,4,3,36,0,4,0,4,5,6,0,15,4,4,25,4,9,0,11,0,7,0,8,13,13,45,9,14,0,25,51,18,0,66,67,19,176,3,6,0,6,0,0,0,0,319,9,330,4,5,0,7,0,0,0,3,355,10,381,33,20,0,49,117,7,0,129,163,6,353,25,38,0,63,160,14,0,175,24,9,271,58,114,0,178,521,105,3,632,51,30,888,20,54,0,80,87,86,0,174,45,17,314,51,138,0,195,99,221,4,327,217,120,865,199,375,3,580,995,437,6,1442,1169,202,3390,Melton (C)
24780,0,0,3,0,0,3,13,3,18,0,3,0,3,8,0,0,8,0,0,7,0,3,0,3,19,0,0,23,3,0,30,0,3,0,6,3,5,0,3,0,0,12,0,5,0,5,8,10,0,14,4,33,54,4,17,0,25,39,14,0,52,53,33,155,3,0,0,7,0,0,0,0,214,8,230,7,7,0,19,0,0,0,0,272,9,299,10,19,0,28,17,3,0,22,131,10,188,10,35,0,46,39,7,0,47,12,10,109,40,98,0,140,132,50,0,181,35,32,388,24,52,0,71,30,55,0,86,24,21,195,26,181,0,209,53,196,3,261,87,227,781,121,391,0,518,278,315,5,598,776,309,2198,Mildura (RC)
24850,0,4,4,0,0,4,3,0,15,0,3,0,3,3,0,0,5,0,3,7,0,3,0,0,5,4,0,12,0,4,22,0,0,0,0,3,4,0,3,3,3,10,0,7,0,7,3,10,0,13,7,18,41,4,13,0,16,22,18,0,40,27,31,109,0,0,0,0,0,0,0,0,113,3,124,7,4,0,12,0,0,0,3,140,12,160,12,19,0,29,30,3,0,28,89,7,154,4,15,0,23,50,12,0,59,11,3,94,10,54,0,66,145,36,0,180,25,17,289,5,27,0,36,17,33,0,51,24,17,127,7,83,0,93,29,133,0,166,59,131,446,50,204,0,258,276,218,0,495,457,181,1391,Mitchell (S)
24900,0,0,5,0,0,5,8,0,13,0,0,0,0,4,0,0,4,0,0,9,0,5,0,10,14,0,0,14,0,0,22,0,0,0,0,0,0,0,0,5,0,6,0,7,0,12,0,0,0,3,0,23,33,5,15,0,19,20,3,0,26,36,25,108,0,3,0,6,0,0,0,0,125,9,132,0,15,0,16,0,0,0,0,129,5,147,8,24,0,28,13,0,0,12,56,8,104,8,24,0,31,17,0,0,15,3,0,55,12,64,0,75,42,21,0,69,17,12,171,4,30,0,37,11,13,0,27,8,15,89,14,98,3,117,13,55,0,66,52,145,380,50,251,8,308,95,90,0,187,388,189,1073,Moira (S)
24970,0,3,23,0,0,26,17,0,41,0,7,0,8,49,0,0,47,0,0,54,15,14,0,30,185,14,0,206,5,11,251,8,5,3,15,46,26,0,74,13,13,112,11,27,0,32,45,57,3,104,27,64,236,33,55,6,91,347,100,0,450,114,88,755,7,5,0,4,3,0,0,3,434,3,453,11,10,0,21,9,0,0,9,435,9,468,36,46,0,85,329,15,0,348,192,10,631,60,70,0,134,688,39,0,726,22,15,898,267,338,6,609,2996,428,10,3438,155,90,4282,151,252,3,410,959,538,5,1503,200,69,2183,222,677,14,913,742,1414,13,2175,703,483,4276,758,1394,22,2171,5731,2436,37,8203,2143,671,13191,Monash (C)
25060,0,0,10,0,0,10,11,0,29,3,0,0,3,16,0,0,17,0,0,19,8,4,0,13,70,11,0,82,3,3,100,0,3,0,6,15,3,0,21,6,4,38,8,6,0,12,9,20,0,28,12,31,80,20,15,0,29,128,36,0,165,76,40,313,6,0,0,9,0,0,0,0,323,7,331,3,8,0,13,4,0,0,4,351,3,371,22,23,0,43,237,9,4,252,177,5,473,28,39,0,63,380,21,0,405,29,10,500,100,157,3,258,1330,192,0,1519,79,46,1902,75,97,0,170,288,147,0,434,89,29,724,81,194,4,280,185,429,7,622,248,194,1345,309,518,5,835,2429,801,8,3236,1291,289,5652,Moonee Valley (C)
25150,0,0,5,0,0,5,0,0,5,0,0,0,0,4,0,0,4,0,0,4,0,4,0,7,13,0,0,17,0,0,21,0,0,0,0,0,0,0,0,0,0,7,0,8,0,8,7,7,0,9,0,6,22,3,13,0,12,30,7,0,35,14,9,65,4,0,0,3,0,0,0,0,110,0,121,3,3,0,7,0,0,0,3,94,3,110,10,16,0,26,20,3,0,25,32,8,89,0,11,0,9,42,3,0,44,4,0,64,23,36,0,63,147,21,3,170,13,10,247,5,16,0,16,28,26,0,48,9,0,78,9,54,3,72,32,94,0,126,57,65,322,53,140,5,204,269,143,3,418,322,88,1031,Moorabool (S)
25250,0,0,5,0,0,5,6,0,16,0,4,0,4,20,0,0,20,0,0,20,9,0,0,10,63,11,0,76,5,4,94,4,6,0,11,22,8,0,30,4,5,49,5,7,0,12,18,24,0,39,17,33,95,24,15,0,35,125,38,0,164,53,42,295,6,0,0,9,0,0,0,0,198,3,208,3,7,0,7,0,0,0,3,187,5,210,9,16,0,29,119,3,0,121,80,6,235,22,35,0,56,212,16,0,228,7,3,305,134,164,3,302,1178,170,3,1358,92,27,1783,114,121,3,236,430,186,3,623,114,32,1005,138,284,9,429,301,521,4,829,329,249,1843,426,632,10,1069,2244,904,15,3159,1019,330,5580,Moreland (C)
25340,0,7,9,0,0,5,22,0,42,0,3,0,8,16,3,0,20,5,3,28,8,14,0,26,52,3,0,56,4,7,92,0,3,0,4,9,7,0,21,0,4,29,0,15,3,15,9,16,0,25,18,41,99,17,48,3,71,89,33,0,128,128,58,382,8,7,0,18,0,0,0,0,631,15,660,11,34,0,50,0,0,0,3,623,19,693,42,54,0,94,152,10,0,167,346,12,618,54,101,0,160,332,23,0,356,35,15,559,161,331,3,493,952,145,3,1100,86,60,1732,50,142,0,192,137,144,0,284,64,30,573,82,368,6,466,148,460,3,617,287,328,1702,408,1035,16,1464,1734,788,11,2530,2070,472,6535,Mornington Peninsula (S)
17100,0,0,10,0,0,10,0,0,8,0,0,0,0,7,0,0,7,0,0,9,3,3,0,7,36,10,0,44,0,3,51,3,3,0,6,3,9,0,11,0,3,20,3,13,0,17,4,12,0,19,5,25,58,15,21,0,33,51,25,0,78,19,33,166,0,5,0,3,0,0,0,0,46,3,54,3,6,0,9,3,0,0,3,47,0,59,4,18,0,24,83,3,0,87,13,4,128,5,28,0,35,160,6,0,165,3,6,208,42,83,0,131,600,128,3,722,46,17,921,33,61,3,92,187,96,0,285,61,13,446,73,146,7,232,140,233,8,385,147,118,881,166,344,10,517,1169,467,7,1647,364,159,2696,Strathfield (A)
17150,0,7,21,0,0,17,25,0,47,3,3,0,5,24,6,0,31,0,3,38,12,20,0,28,116,11,3,131,4,4,167,3,9,0,12,21,21,0,37,3,0,50,9,14,0,25,16,35,0,53,19,26,121,29,50,0,81,192,74,4,272,142,41,533,17,23,0,43,0,0,0,0,787,16,842,16,67,0,87,8,0,0,8,849,20,959,42,129,0,169,490,29,0,520,318,12,1024,43,186,0,228,749,59,3,815,30,16,1088,136,472,3,618,2164,442,6,2613,122,55,3400,71,240,3,320,416,286,3,707,117,31,1172,116,466,3,588,320,776,6,1108,367,279,2340,449,1586,10,2048,4141,1596,25,5764,2594,420,10828,Sutherland Shire (A)
17200,0,12,74,3,0,74,26,4,118,13,15,0,26,137,17,0,154,14,6,192,45,55,3,102,806,124,8,932,59,57,1164,45,55,0,108,260,140,0,395,91,64,652,58,139,3,205,163,398,10,566,185,239,1192,167,281,11,459,1437,680,14,2133,477,378,3448,11,36,0,41,3,0,0,8,369,8,430,21,63,0,81,22,4,0,28,370,19,497,100,149,7,258,943,89,0,1034,192,12,1501,175,253,4,433,2183,245,4,2432,157,42,3063,1039,1235,9,2287,12154,3493,53,15702,1445,317,19755,1034,1478,3,2517,4464,4439,40,8936,2202,419,14075,1176,2917,42,4131,3425,9758,91,13278,3836,1789,23034,3563,6124,70,9762,23207,18031,186,41418,8569,2612,62355,Sydney (C)
17310,0,0,0,0,0,0,13,3,21,0,0,0,3,6,0,0,6,0,0,14,3,5,0,10,12,3,0,17,5,3,31,6,9,0,10,0,7,0,9,0,3,27,3,14,0,20,3,10,0,15,6,25,66,12,29,3,45,26,21,0,49,68,39,209,7,6,0,10,0,0,0,0,247,10,267,3,24,0,28,0,0,0,0,236,8,274,9,42,0,51,8,11,0,21,97,7,179,15,38,0,49,24,9,0,38,12,3,102,43,172,0,220,88,92,0,180,18,21,435,23,96,0,127,39,122,4,167,32,27,344,26,272,4,297,56,306,4,364,115,224,1001,118,660,12,784,218,544,3,768,748,298,2607,Tamworth Regional (A)
17350,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,10,0,0,0,0,0,3,0,6,4,3,15,0,3,0,3,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,24,0,30,0,4,0,4,4,0,0,4,11,0,20,3,9,0,11,7,0,0,7,0,0,21,0,9,0,16,7,8,0,17,0,0,34,0,4,0,4,0,0,0,4,0,3,10,0,18,0,19,3,19,0,22,6,26,74,3,63,0,64,23,30,0,49,60,33,209,Temora (A)
17400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,7,6,0,10,0,0,0,0,0,0,0,0,23,0,18,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,3,0,6,0,3,0,4,0,0,0,3,0,0,10,3,10,0,12,0,6,0,5,0,0,18,0,3,0,3,4,3,0,8,0,0,14,3,24,0,25,7,17,0,27,12,35,92,11,34,0,44,9,27,0,36,47,38,173,Tenterfield (A)
22310,0,0,3,0,0,3,3,0,9,4,0,0,3,10,0,0,16,0,0,17,7,4,0,14,72,10,0,77,3,3,95,3,11,0,14,18,7,0,25,4,0,44,10,10,0,15,11,27,0,38,10,14,81,21,27,3,48,115,43,4,164,54,21,283,3,0,0,6,0,0,0,0,250,6,264,4,3,0,11,0,0,0,0,237,6,258,13,12,0,24,152,3,0,159,106,0,296,29,27,0,64,304,12,0,318,6,3,394,105,114,3,220,1402,183,3,1582,66,18,1889,82,105,0,193,349,168,3,520,82,18,810,120,238,7,359,265,548,7,822,290,170,1641,360,502,12,871,2474,911,17,3404,1043,228,5547,Glen Eira (C)
22410,0,0,0,0,0,0,8,0,5,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,4,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,3,3,0,3,0,19,29,3,4,0,13,12,6,0,12,23,25,74,0,3,0,4,0,0,0,0,95,5,100,0,5,0,3,0,0,0,0,92,0,95,0,6,0,7,3,0,0,3,38,3,54,3,14,0,25,7,0,0,10,9,0,37,9,32,0,41,34,10,0,47,7,9,99,0,15,0,14,4,14,0,20,3,16,55,9,57,0,65,20,66,0,84,51,133,339,28,128,0,158,67,99,0,168,298,164,783,Glenelg (S)
22490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,10,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,6,0,14,10,6,24,0,0,0,0,0,0,0,0,14,0,12,0,4,0,4,0,0,0,3,27,6,34,0,0,0,3,6,3,0,6,11,0,19,5,7,0,6,12,0,0,12,3,0,24,5,8,0,14,39,14,0,55,10,6,81,0,11,0,11,13,7,0,14,4,0,29,0,34,0,36,12,41,0,50,14,34,130,10,62,0,75,77,66,0,142,76,42,334,Golden Plains (S)
22620,0,0,7,0,0,13,16,0,34,7,3,0,6,19,0,0,19,0,0,27,3,12,0,17,68,3,0,70,7,7,105,3,4,0,14,11,11,0,19,0,0,36,5,18,0,27,21,23,0,44,13,37,122,21,39,0,66,125,43,0,167,102,56,386,8,3,0,9,3,0,0,3,488,17,521,25,13,0,30,0,0,0,0,456,20,509,19,49,0,68,95,4,0,98,260,8,439,54,69,0,118,218,6,0,225,21,12,381,103,215,3,320,927,160,3,1089,64,35,1512,35,96,0,135,134,186,0,320,43,27,528,79,312,5,394,182,536,7,726,226,368,1717,314,756,9,1086,1565,891,13,2469,1555,485,5596,Greater Bendigo (C)
22670,0,4,15,0,0,18,10,0,35,0,6,0,8,20,3,0,24,3,0,34,14,7,0,24,104,16,0,123,19,14,175,5,3,3,12,37,12,0,49,17,13,91,9,21,0,33,17,33,0,49,28,67,183,41,40,4,89,187,74,0,257,124,108,579,8,3,0,13,3,0,0,3,316,10,345,12,18,0,28,0,0,0,0,307,18,349,43,51,0,97,197,14,0,217,128,8,453,60,98,0,159,379,28,3,408,31,10,604,250,347,6,601,1502,289,4,1795,177,68,2640,121,243,4,365,406,313,3,718,161,77,1327,206,693,19,914,358,847,9,1207,739,605,3466,704,1448,30,2180,2841,1487,20,4351,1862,793,9186,Greater Dandenong (C)
22750,0,8,18,0,0,18,47,7,80,3,0,0,3,52,4,0,52,0,6,63,13,22,0,35,176,20,3,201,14,15,261,5,17,0,25,31,27,0,61,12,7,100,17,24,0,43,26,66,0,90,36,64,234,47,65,0,117,302,116,4,421,257,106,896,14,9,0,20,3,0,0,3,910,15,953,35,27,0,61,10,0,0,10,972,31,1074,58,85,0,149,264,19,0,291,534,26,990,69,133,0,207,610,57,7,669,33,23,927,243,512,0,758,2437,405,11,2848,133,88,3824,99,249,0,346,499,412,3,915,112,46,1423,143,708,3,850,422,1219,6,1649,526,567,3586,659,1723,8,2393,4242,2116,24,6384,3220,787,12785,Greater Geelong (C)
25430,0,0,0,0,0,0,6,0,4,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,11,0,0,12,3,0,14,0,0,0,0,0,0,0,0,0,3,3,4,4,0,7,3,9,0,5,0,10,22,3,4,0,11,14,7,0,22,15,13,59,0,3,0,3,0,0,0,0,57,3,63,0,0,0,0,0,0,0,0,62,0,61,3,3,0,3,4,0,0,4,42,0,52,4,7,0,9,6,0,0,6,3,0,25,10,26,0,38,65,8,0,71,19,3,127,3,16,0,14,16,5,0,22,4,6,50,8,39,0,50,31,76,0,111,47,76,287,29,88,3,116,122,95,0,219,232,95,661,Mount Alexander (S)
25490,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,11,0,0,13,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,3,0,7,19,6,7,0,11,10,3,0,14,7,11,47,0,0,0,0,0,0,0,0,23,0,24,0,4,0,4,0,0,0,0,41,6,53,0,11,0,11,0,0,0,0,33,0,40,4,10,0,12,9,0,0,11,0,3,24,4,27,0,34,38,14,0,50,5,3,94,3,19,0,26,7,8,0,12,6,3,51,8,40,0,49,21,41,0,58,18,81,199,20,108,0,128,73,62,0,130,121,102,486,Moyne (S)
25620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,12,0,6,0,6,6,3,0,11,9,5,28,0,0,0,0,0,0,0,0,40,0,46,0,3,0,3,0,0,0,0,35,0,39,3,16,0,17,6,0,0,6,14,0,39,5,11,0,12,11,0,0,11,0,0,25,13,22,0,31,25,17,0,42,3,3,79,0,7,0,7,7,10,0,15,3,3,33,5,34,0,39,9,43,0,48,25,58,172,28,89,0,120,59,64,0,128,125,69,440,Murrindindi (S)
25710,0,3,0,0,0,0,9,0,8,0,0,0,0,6,0,0,4,0,0,9,0,6,0,6,20,3,0,25,0,0,36,0,0,0,0,3,0,0,10,0,4,10,3,3,0,9,3,5,0,12,3,11,31,4,14,0,19,39,8,0,47,32,14,115,0,0,0,0,0,0,0,0,210,3,210,7,6,0,11,0,0,0,0,259,0,272,12,19,0,30,75,4,0,75,132,3,238,18,27,0,42,134,5,0,141,11,3,198,33,93,0,127,450,62,0,510,29,11,677,12,31,0,40,65,38,0,106,16,9,177,19,89,0,111,57,119,3,179,76,77,435,105,257,0,367,788,232,5,1025,718,104,2207,Nillumbik (S)
25810,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,6,0,0,6,0,0,0,0,9,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,10,0,0,17,10,13,36,0,0,0,0,0,0,0,0,47,0,53,0,0,0,0,0,0,0,0,54,4,64,0,4,0,3,3,0,0,3,23,0,34,0,5,0,5,10,0,0,6,0,0,18,4,14,0,23,39,6,0,45,7,5,78,0,3,0,4,8,13,0,15,0,5,32,0,26,0,27,15,38,0,46,20,53,144,6,57,0,70,67,49,4,121,150,70,410,Northern Grampians (S)
25900,0,3,17,0,0,17,11,0,27,0,3,0,3,23,0,0,29,0,4,32,11,12,0,21,100,10,0,113,12,10,151,10,6,0,14,38,17,0,51,9,3,80,4,15,0,22,21,41,3,66,23,40,152,24,42,0,64,198,65,5,274,75,59,460,7,3,0,7,0,0,0,0,125,0,128,6,3,0,8,5,0,0,5,126,8,142,15,24,0,36,146,0,0,145,75,5,266,28,51,0,77,327,22,3,353,33,12,474,215,210,3,429,1867,365,6,2240,164,48,2878,166,221,0,393,679,479,4,1167,242,43,1854,207,453,10,673,425,1102,9,1532,561,295,3065,645,963,11,1622,3447,1971,25,5438,1333,406,8801,Port Phillip (C)
25990,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,4,0,0,4,0,5,11,0,0,0,0,0,0,0,0,14,0,14,0,5,0,5,0,0,0,0,12,0,19,0,4,0,4,3,0,0,0,10,0,13,0,0,0,0,5,0,0,6,0,0,8,0,8,0,8,21,3,0,20,3,0,28,0,3,0,4,4,0,0,3,0,4,15,0,18,0,14,3,16,0,16,9,20,59,0,31,0,36,33,21,0,50,53,22,154,Pyrenees (S)
26080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,9,0,0,5,7,3,19,0,0,0,0,0,0,0,0,19,0,18,0,4,0,3,0,0,0,0,15,0,17,3,4,0,9,4,0,0,4,3,0,15,0,0,0,0,8,0,0,12,0,0,14,0,8,0,8,32,3,0,42,0,0,43,0,3,0,7,3,0,0,4,0,0,11,0,7,0,11,3,16,0,19,10,9,47,9,25,0,35,56,28,0,83,46,9,174,Queenscliffe (B)
26170,0,3,5,0,0,7,3,0,11,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,13,0,0,13,0,6,18,0,0,0,4,0,0,0,3,0,0,8,0,3,0,3,0,13,0,13,0,12,33,3,8,0,16,24,17,0,39,28,18,95,3,3,0,3,0,0,0,0,95,3,102,0,14,0,13,0,0,0,0,104,0,119,7,14,0,25,15,4,0,18,53,3,92,7,20,0,30,22,3,0,24,8,4,68,17,46,0,67,73,15,0,91,19,7,179,3,19,4,22,12,19,0,32,12,15,79,8,71,0,85,19,108,0,130,35,122,362,51,192,0,245,147,146,0,288,313,152,999,South Gippsland (S)
26260,0,0,0,0,0,0,8,0,12,0,4,0,4,4,0,0,4,0,0,8,0,0,0,0,4,0,0,7,6,4,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,0,5,0,8,20,0,4,0,10,10,3,0,11,29,14,70,0,0,0,0,0,0,0,0,72,3,75,3,4,0,11,0,0,0,0,61,4,74,0,6,0,12,3,0,0,3,40,0,54,3,13,0,19,11,0,0,11,9,0,36,7,23,3,32,33,11,0,47,14,6,97,3,17,0,21,3,20,0,29,0,0,45,6,46,0,50,15,71,0,85,32,75,234,18,114,3,136,62,101,0,162,226,92,622,Southern Grampians (S)
26350,0,0,10,0,0,10,8,0,19,3,5,0,5,30,3,0,35,0,0,38,6,7,0,16,168,18,0,184,7,5,215,7,3,0,7,51,7,0,60,8,6,84,3,9,3,19,16,32,0,45,13,31,107,22,17,3,48,272,57,3,329,70,53,503,4,0,0,3,0,0,0,0,258,3,263,3,3,0,7,5,0,0,6,262,3,282,25,16,0,48,306,13,0,320,119,5,493,46,35,0,80,618,35,0,653,21,8,762,233,173,0,412,3086,484,6,3574,126,49,4162,170,165,0,332,774,385,4,1168,167,42,1709,178,309,6,492,363,706,15,1085,371,245,2184,657,707,11,1373,5158,1620,32,6802,1329,349,9853,Stonnington (C)
26430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,7,0,3,0,10,8,0,0,8,9,9,27,0,3,0,3,0,0,0,0,31,0,32,4,3,0,8,0,0,0,0,42,0,52,0,3,0,3,4,0,0,4,12,3,19,0,0,0,3,4,4,0,7,0,0,12,5,15,0,21,21,8,0,28,0,5,51,6,9,0,17,5,6,0,16,3,6,36,3,29,0,28,8,19,0,26,18,50,128,18,63,0,80,45,39,0,76,109,69,333,Strathbogie (S)
