lga_code16,ewft_16_techfei_ft,ewft_16_techfei_pt,ewft_16_techfei_ns,ewft_16_techfei_tot,ewft_16_uniotis_ft,ewft_16_uniotis_pt,ewft_16_uniotis_ns,ewft_16_uniotis_tot,ewft_16_other,ewft_16_ns,ewft_16_tot,ewft_17_techfei_ft,ewft_17_techfei_pt,ewft_17_techfei_ns,ewft_17_techfei_tot,ewft_17_uniotis_ft,ewft_17_uniotis_pt,ewft_17_uniotis_ns,ewft_17_uniotis_tot,ewft_17_other,ewft_17_ns,ewft_17_tot,ewft_18_techfei_ft,ewft_18_techfei_pt,ewft_18_techfei_ns,ewft_18_techfei_tot,ewft_18_uniotis_ft,ewft_18_uniotis_pt,ewft_18_uniotis_ns,ewft_18_uniotis_tot,ewft_18_other,ewft_18_ns,ewft_18_tot,ewft_19_techfei_ft,ewft_19_techfei_pt,ewft_19_techfei_ns,ewft_19_techfei_tot,ewft_19_uniotis_ft,ewft_19_uniotis_pt,ewft_19_uniotis_ns,ewft_19_uniotis_tot,ewft_19_other,ewft_19_ns,ewft_19_tot,ewft_20_24_techfei_ft,ewft_20_24_techfei_pt,ewft_20_24_techfei_ns,ewft_20_24_techfei_tot,ewft_20_24_uniotis_ft,ewft_20_24_uniotis_pt,ewft_20_24_uniotis_ns,ewft_20_24_uniotis_tot,ewft_20_24_other,ewft_20_24_ns,ewft_20_24_tot,ewft_25_29_techfei_ft,ewft_25_29_techfei_pt,ewft_25_29_techfei_ns,ewft_25_29_techfei_tot,ewft_25_29_uniotis_ft,ewft_25_29_uniotis_pt,ewft_25_29_uniotis_ns,ewft_25_29_uniotis_tot,ewft_25_29_other,ewft_25_29_ns,ewft_25_29_tot,ewft_30over_techfei_ft,ewft_30over_techfei_pt,ewft_30over_techfei_ns,ewft_30over_techfei_tot,ewft_30over_uniotis_ft,ewft_30over_uniotis_pt,ewft_30over_uniotis_ns,ewft_30over_uniotis_tot,ewft_30over_other,ewft_30over_ns,ewft_30over_tot,ewft_tot_techfei_ft,ewft_tot_techfei_pt,ewft_tot_techfei_ns,ewft_tot_techfei_tot,ewft_tot_uniotis_ft,ewft_tot_uniotis_pt,ewft_tot_uniotis_ns,ewft_tot_uniotis_tot,ewft_tot_other,ewft_tot_ns,ewft_tot_tot,ewpt_16_techfei_ft,ewpt_16_techfei_pt,ewpt_16_techfei_ns,ewpt_16_techfei_tot,ewpt_16_uniotis_ft,ewpt_16_uniotis_pt,ewpt_16_uniotis_ns,ewpt_16_uniotis_tot,ewpt_16_other,ewpt_16_ns,ewpt_16_tot,ewpt_17_techfei_ft,ewpt_17_techfei_pt,ewpt_17_techfei_ns,ewpt_17_techfei_tot,ewpt_17_uniotis_ft,ewpt_17_uniotis_pt,ewpt_17_uniotis_ns,ewpt_17_uniotis_tot,ewpt_17_other,ewpt_17_ns,ewpt_17_tot,ewpt_18_techfei_ft,ewpt_18_techfei_pt,ewpt_18_techfei_ns,ewpt_18_techfei_tot,ewpt_18_uniotis_ft,ewpt_18_uniotis_pt,ewpt_18_uniotis_ns,ewpt_18_uniotis_tot,ewpt_18_other,ewpt_18_ns,ewpt_18_tot,ewpt_19_techfei_ft,ewpt_19_techfei_pt,ewpt_19_techfei_ns,ewpt_19_techfei_tot,ewpt_19_uniotis_ft,ewpt_19_uniotis_pt,ewpt_19_uniotis_ns,ewpt_19_uniotis_tot,ewpt_19_other,ewpt_19_ns,ewpt_19_tot,ewpt_20_24_techfei_ft,ewpt_20_24_techfei_pt,ewpt_20_24_techfei_ns,ewpt_20_24_techfei_tot,ewpt_20_24_uniotis_ft,ewpt_20_24_uniotis_pt,ewpt_20_24_uniotis_ns,ewpt_20_24_uniotis_tot,ewpt_20_24_other,ewpt_20_24_ns,ewpt_20_24_tot,ewpt_25_29_techfei_ft,ewpt_25_29_techfei_pt,ewpt_25_29_techfei_ns,ewpt_25_29_techfei_tot,ewpt_25_29_uniotis_ft,ewpt_25_29_uniotis_pt,ewpt_25_29_uniotis_ns,ewpt_25_29_uniotis_tot,ewpt_25_29_other,ewpt_25_29_ns,ewpt_25_29_tot,ewpt_30over_techfei_ft,ewpt_30over_techfei_pt,ewpt_30over_techfei_ns,ewpt_30over_techfei_tot,ewpt_30over_uniotis_ft,ewpt_30over_uniotis_pt,ewpt_30over_uniotis_ns,ewpt_30over_uniotis_tot,ewpt_30over_other,ewpt_30over_ns,ewpt_30over_tot,ewpt_tot_techfei_ft,ewpt_tot_techfei_pt,ewpt_tot_techfei_ns,ewpt_tot_techfei_tot,ewpt_tot_uniotis_ft,ewpt_tot_uniotis_pt,ewpt_tot_uniotis_ns,ewpt_tot_uniotis_tot,ewpt_tot_other,ewpt_tot_ns,ewpt_tot_tot,eafw_16_techfei_ft,eafw_16_techfei_pt,eafw_16_techfei_ns,eafw_16_techfei_tot,eafw_16_uniotis_ft,eafw_16_uniotis_pt,eafw_16_uniotis_ns,eafw_16_uniotis_tot,eafw_16_other,eafw_16_ns,eafw_16_tot,eafw_17_techfei_ft,eafw_17_techfei_pt,eafw_17_techfei_ns,eafw_17_techfei_tot,eafw_17_uniotis_ft,eafw_17_uniotis_pt,eafw_17_uniotis_ns,eafw_17_uniotis_tot,eafw_17_other,eafw_17_ns,eafw_17_tot,eafw_18_techfei_ft,eafw_18_techfei_pt,lga_name16
44210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,4,3,4,0,6,0,0,0,0,5,0,11,0,4,0,4,0,0,0,3,0,0,9,0,12,0,10,0,15,0,15,0,13,35,3,21,0,22,3,16,0,16,4,12,65,0,0,0,0,0,0,0,0,20,0,19,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,5,0,5,0,3,0,3,5,0,0,5,0,0,10,0,0,0,0,10,0,0,10,0,3,17,0,5,0,4,0,0,0,0,0,0,5,0,9,0,9,3,0,0,3,4,12,31,3,19,0,20,18,0,0,20,42,17,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid Murray (DC)
44340,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,13,0,12,0,0,0,0,0,0,13,0,15,0,22,4,0,0,4,3,0,27,9,73,0,78,33,33,0,66,9,7,158,3,37,0,45,43,56,0,98,16,6,163,7,117,0,127,50,358,0,408,64,69,665,25,259,0,289,136,450,0,580,88,79,1034,0,0,0,3,0,0,0,0,192,6,193,0,3,0,3,3,0,0,3,205,6,215,3,6,0,10,96,9,0,110,67,3,187,8,6,0,18,178,12,0,190,8,0,212,40,30,0,67,684,86,3,776,12,15,871,15,23,0,35,185,59,0,247,10,0,294,31,89,3,131,180,257,0,442,76,49,692,106,158,3,264,1336,423,3,1761,562,73,2663,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,5,0,7,0,0,Mitcham (C)
44550,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,9,0,7,0,0,0,0,0,0,10,6,13,0,17,0,0,0,0,0,0,18,9,33,0,40,5,12,0,20,4,0,70,0,23,0,22,3,15,0,17,4,5,50,3,53,0,52,6,44,0,47,15,48,165,14,121,0,139,16,80,0,91,30,58,318,0,4,0,4,0,0,0,0,131,3,138,4,3,0,9,0,0,0,0,161,0,169,10,4,0,7,48,6,0,55,59,3,124,3,8,0,11,69,13,0,78,9,0,96,23,37,0,58,194,22,0,218,15,4,295,13,14,0,26,13,15,0,28,4,0,65,31,54,0,78,39,65,0,108,23,42,260,75,117,0,197,367,123,3,486,399,62,1146,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,11,0,11,0,0,Mount Barker (DC)
44620,0,0,0,0,0,0,0,0,0,0,3,0,10,0,10,0,0,0,0,0,0,11,0,11,0,16,0,0,0,0,3,0,17,0,19,0,23,4,0,0,4,0,0,30,11,63,3,76,4,9,0,18,4,4,104,6,15,0,25,3,18,0,23,8,0,54,10,51,0,56,12,87,0,93,28,51,232,27,176,3,209,23,116,0,140,44,61,448,0,0,0,0,0,0,0,0,153,0,156,3,0,0,4,0,0,0,0,166,5,176,3,3,0,6,10,0,0,10,50,0,72,0,13,0,16,23,0,0,27,11,3,50,17,23,0,42,51,7,0,65,5,5,118,4,18,0,24,17,12,0,30,3,4,61,17,57,0,76,18,53,0,75,23,48,220,46,118,0,164,119,80,0,197,410,66,845,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,4,0,8,0,0,Mount Gambier (C)
44830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,4,8,3,11,0,16,0,0,0,3,0,4,25,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,3,0,3,0,8,15,3,6,0,9,3,4,0,8,8,12,34,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Mount Remarkable (DC)
45040,0,3,0,3,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,4,0,6,0,6,0,0,0,0,0,0,6,0,5,0,8,0,0,0,0,0,0,12,6,23,0,22,0,9,0,6,8,4,45,3,14,0,21,3,10,0,14,4,6,39,5,57,0,55,10,49,0,57,20,59,195,14,106,0,117,19,62,0,75,33,70,305,0,0,0,0,0,0,0,0,59,0,65,0,3,0,4,0,0,0,0,90,6,97,0,4,0,4,16,0,0,16,35,3,57,0,4,0,6,15,6,0,21,3,3,34,12,18,0,27,67,4,0,72,10,3,116,0,9,0,11,9,7,0,21,0,3,34,6,33,0,37,17,32,0,51,25,27,139,22,66,0,90,137,46,0,184,222,38,537,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Murray Bridge (RC)
45680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,8,0,12,0,0,0,0,0,0,18,3,6,0,10,0,0,0,3,6,0,17,3,46,0,54,21,23,0,46,13,8,120,3,51,0,54,21,47,0,66,10,11,142,22,156,0,172,35,171,0,207,70,82,532,30,274,4,309,81,244,0,321,97,97,831,3,0,0,3,0,0,0,0,222,3,232,6,3,0,12,3,0,0,3,234,12,259,10,15,0,29,71,5,0,77,97,3,199,15,9,0,21,126,12,0,135,4,0,164,33,48,0,76,299,59,0,360,13,12,468,13,25,0,37,49,27,0,81,14,10,146,29,105,3,134,53,93,0,148,72,58,413,112,205,3,319,595,206,3,807,657,100,1878,0,0,0,0,0,0,0,0,7,0,12,0,3,0,3,0,0,0,0,23,0,22,3,4,Playford (C)
45090,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,4,0,4,0,0,0,0,3,0,6,3,0,0,3,0,0,0,0,0,0,7,3,12,0,12,0,7,0,7,4,4,34,0,4,0,7,4,8,0,8,0,3,19,0,18,0,19,0,14,0,14,14,23,63,8,42,0,44,3,27,0,31,25,25,132,0,0,0,0,0,0,0,0,47,0,44,0,0,0,0,0,0,0,0,30,0,32,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,3,0,0,4,0,0,3,0,0,0,5,13,3,0,11,0,0,16,4,3,0,3,0,0,0,3,0,0,12,0,13,0,9,3,10,0,16,16,23,60,6,17,0,20,18,16,0,35,101,21,182,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Naracoorte and Lucindale (DC)
45120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,4,0,4,0,0,0,0,0,0,4,0,6,0,6,0,6,0,4,0,9,20,0,13,0,13,0,6,0,4,0,7,33,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,18,0,17,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,10,0,0,14,0,0,0,0,0,0,0,3,3,0,9,4,8,0,10,0,5,0,3,3,8,26,3,9,0,13,12,8,0,20,34,15,80,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Northern Areas (DC)
45290,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,3,0,6,0,0,0,0,0,0,6,0,9,0,11,0,0,0,0,0,0,19,7,41,0,49,25,36,0,60,13,6,131,6,37,0,48,17,72,0,92,19,3,165,15,92,0,107,35,170,0,200,70,44,417,33,190,3,223,77,280,0,361,107,56,739,0,0,0,0,0,0,0,0,151,0,153,3,0,0,3,3,0,0,3,196,3,205,8,10,0,17,135,6,0,138,81,0,237,15,10,0,23,196,14,0,211,10,3,244,42,31,0,72,750,97,3,846,22,8,952,28,17,0,51,160,43,0,203,18,7,280,27,108,0,133,116,111,0,226,53,34,447,119,176,0,299,1356,267,4,1635,534,48,2512,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,8,0,10,0,0,Norwood Payneham St Peters (C)
45340,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,3,0,5,3,21,0,18,5,0,0,4,6,0,25,0,17,0,17,3,0,0,4,3,3,32,11,82,0,94,16,38,0,53,18,13,176,6,74,0,77,15,69,0,85,23,5,187,17,163,0,184,44,215,0,259,87,109,641,34,359,0,398,78,319,0,403,138,128,1071,5,0,0,8,0,0,0,0,473,13,493,11,8,0,19,3,0,0,4,534,9,567,12,23,0,34,160,15,0,169,147,6,354,21,17,0,40,233,21,0,255,15,7,317,54,57,0,118,662,110,4,775,36,9,942,18,44,0,62,112,56,0,166,29,4,260,48,199,0,248,128,184,3,316,101,95,760,171,355,0,528,1294,388,5,1690,1338,136,3689,0,0,0,3,0,0,0,0,32,0,40,0,0,0,0,0,0,0,0,34,3,35,0,0,Onkaparinga (C)
45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,7,0,7,0,7,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,5,0,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orroroo/Carrieton (DC)
45540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,3,0,3,0,3,10,0,4,0,9,0,3,0,3,0,3,13,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,5,18,0,4,0,7,0,0,0,0,9,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peterborough (DC)
45890,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,5,0,10,6,23,0,26,0,0,0,0,5,3,38,6,43,0,51,0,4,0,6,7,0,62,27,181,0,204,36,52,0,88,34,13,345,13,135,3,157,24,117,3,149,47,20,370,43,434,4,480,86,427,0,513,191,206,1399,91,827,9,925,155,596,5,758,297,248,2220,6,0,0,6,3,0,0,3,300,12,311,6,9,0,14,6,0,0,9,396,6,427,18,15,0,34,194,7,0,203,124,3,366,14,11,0,31,268,17,0,286,14,8,342,73,69,0,137,823,122,0,949,48,13,1149,51,47,0,98,183,53,0,239,31,11,384,75,208,0,282,168,177,0,343,103,93,826,240,361,0,597,1652,373,3,2033,1012,152,3790,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,25,0,28,0,0,Port Adelaide Enfield (C)
46090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,4,0,0,0,0,0,0,4,0,3,0,3,0,0,0,3,0,0,8,3,20,0,19,6,8,0,21,5,0,43,3,12,0,17,0,5,0,5,0,0,20,3,29,0,31,3,32,0,35,8,29,107,9,66,0,76,14,46,0,62,17,29,191,0,0,0,0,0,0,0,0,42,3,42,0,0,0,0,0,0,0,0,54,3,59,0,5,0,5,0,0,0,0,18,3,24,0,3,0,3,3,0,0,3,0,0,8,3,11,0,16,4,3,0,12,3,0,33,3,5,0,13,4,0,0,9,0,0,22,0,25,0,26,9,8,0,15,6,27,74,13,48,0,59,21,9,0,34,128,34,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,Port Augusta (C)
46300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,5,0,8,0,8,0,0,0,0,0,0,10,5,8,0,13,4,13,0,22,5,4,41,3,12,0,15,8,10,0,18,3,3,42,3,29,0,29,10,37,0,49,14,28,121,8,67,0,75,23,65,0,83,22,36,222,0,0,0,0,0,0,0,0,75,8,78,0,3,0,3,0,0,0,0,98,3,101,0,0,0,3,0,0,0,0,24,3,35,0,4,0,4,3,3,0,4,0,0,6,8,6,0,11,11,6,0,19,7,0,37,4,15,0,18,3,3,0,6,3,3,30,9,21,0,31,10,29,0,45,12,27,122,17,51,0,73,28,47,0,72,224,47,406,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,8,0,0,Port Lincoln (C)
46450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,7,0,13,0,16,0,0,0,3,3,0,19,5,15,0,23,4,9,0,9,3,0,35,4,8,0,16,3,10,0,8,0,0,25,3,29,0,34,10,38,0,49,16,19,115,10,78,0,89,17,54,0,66,20,21,196,3,0,0,3,0,0,0,0,71,5,74,0,0,0,0,0,0,0,0,78,3,87,0,0,0,0,3,0,0,3,24,0,29,8,3,0,8,7,0,0,8,3,0,22,3,9,0,12,20,3,0,20,0,0,38,0,6,0,8,0,10,0,10,3,3,19,11,28,0,38,5,17,0,19,9,14,87,28,51,0,75,32,32,0,64,189,28,352,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,3,0,3,0,0,Port Pirie City and Dists (M)
46510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,6,0,4,0,0,0,0,0,0,4,3,17,0,16,4,10,0,14,7,0,39,3,12,0,18,6,15,0,19,6,3,48,4,30,3,35,11,32,0,45,12,17,113,9,67,3,81,23,61,0,80,26,24,212,0,0,0,0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,3,53,0,54,0,0,0,0,35,3,0,36,20,0,57,3,3,0,5,56,0,0,55,4,0,63,9,15,0,24,165,15,0,181,4,4,215,3,3,0,10,31,7,0,41,4,0,54,19,27,0,48,23,25,0,47,16,10,118,36,57,3,90,307,56,0,365,164,14,630,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Prospect (C)
46670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,4,8,0,16,0,3,0,6,4,9,24,0,11,0,6,0,3,0,3,3,4,18,3,17,0,21,0,11,0,12,12,30,66,5,38,0,50,3,17,0,18,19,39,126,0,0,0,0,0,0,0,0,26,0,30,0,0,0,0,0,0,0,0,41,0,43,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,4,0,0,4,0,0,6,0,5,0,3,9,0,0,9,0,3,17,6,3,0,7,7,0,0,6,0,0,14,5,15,0,16,4,3,0,7,8,16,55,13,20,0,31,24,3,0,22,100,24,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,Renmark Paringa (DC)
46860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,3,6,0,6,0,3,0,3,0,5,18,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,5,11,0,5,0,5,5,0,0,5,11,8,27,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Robe (DC)
46970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,9,8,0,16,0,0,0,4,0,0,19,0,11,0,11,4,17,0,17,0,0,30,3,22,0,26,0,27,0,32,10,16,82,10,49,3,56,5,48,0,52,10,15,135,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,7,0,6,0,6,0,3,0,3,0,0,13,0,11,0,18,0,6,0,6,6,0,33,3,20,0,27,0,12,0,14,29,7,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roxby Downs (M)
47140,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,8,0,15,0,14,3,3,0,6,0,0,20,0,31,0,29,0,0,0,4,0,0,40,20,100,0,116,38,42,0,81,28,13,249,11,79,0,96,44,126,0,172,14,13,294,40,259,3,297,90,447,0,536,134,159,1129,77,483,3,565,173,621,3,796,184,184,1730,3,3,0,6,0,0,0,0,270,3,280,3,0,0,3,3,0,0,3,300,9,313,10,10,0,25,124,11,0,137,73,0,232,16,13,0,25,150,19,4,167,16,4,212,44,52,0,91,484,70,0,558,32,8,685,26,44,0,74,118,48,0,171,30,6,278,52,175,0,222,149,166,0,311,91,74,708,153,293,0,445,1030,316,5,1349,813,104,2711,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,0,0,0,24,0,20,0,6,Salisbury (C)
47290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,3,0,0,4,0,4,0,4,0,7,14,3,9,0,10,0,3,0,3,5,7,28,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,7,0,3,0,3,0,3,0,3,20,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,Southern Mallee (DC)
47490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,0,6,0,3,0,3,0,12,17,0,9,0,9,0,4,0,4,0,15,29,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,3,3,0,6,0,3,16,0,3,0,6,4,6,0,9,12,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Streaky Bay (DC)
47630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,8,0,8,0,6,4,4,0,8,3,4,16,0,7,0,7,0,0,0,0,0,5,16,3,16,0,19,0,12,0,10,4,20,54,3,39,0,42,7,13,0,20,9,31,98,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,32,0,31,0,3,0,3,0,0,0,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,0,7,0,0,12,0,0,0,0,0,0,0,3,0,0,4,4,15,0,18,3,8,0,8,0,10,40,3,22,0,27,11,14,0,20,72,10,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,Tatiara (DC)
47700,0,3,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,4,0,9,0,9,0,9,0,0,0,0,0,0,13,0,11,0,19,5,0,0,5,0,4,27,12,58,0,73,23,26,0,53,7,9,142,3,25,0,28,10,30,0,41,9,5,88,7,79,0,91,20,99,0,121,41,48,297,33,192,0,220,62,158,0,218,65,75,579,7,0,0,10,0,0,0,0,333,9,343,8,10,0,16,9,0,0,9,347,15,379,24,13,0,37,169,11,0,178,98,3,315,14,20,0,31,217,23,0,239,9,0,284,47,36,0,83,629,90,0,717,18,8,832,23,31,0,57,87,31,0,117,16,3,195,42,104,0,149,62,91,0,153,80,41,423,166,213,3,380,1168,238,3,1415,896,80,2768,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,28,0,29,0,0,Tea Tree Gully (C)
47800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,6,0,6,0,0,0,0,0,4,10,0,3,0,5,0,0,0,0,0,0,8,0,3,0,3,0,3,0,3,3,21,29,0,19,0,16,0,5,0,8,3,18,51,0,0,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,4,0,0,4,0,0,4,0,3,0,3,5,0,0,8,0,0,12,0,4,0,4,0,0,0,3,3,0,6,0,5,0,4,4,3,0,6,9,11,34,4,8,0,14,22,9,0,24,34,15,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,The Coorong (DC)
