lga_code_2016,pre_school_m,pre_school_f,pre_school_p,infants_primary_government_m,infants_primary_government_f,infants_primary_government_p,infants_primary_catholic_m,infants_primary_catholic_f,infants_primary_catholic_p,infnts_primry_othr_non_govt_m,infnts_primry_othr_non_govt_f,infnts_primry_othr_non_govt_p,infants_primary_tot_m,infants_primary_tot_f,infants_primary_tot_p,secondary_government_m,secondary_government_f,secondary_government_p,secondary_catholic_m,secondary_catholic_f,secondary_catholic_p,secondary_other_non_govt_m,secondary_other_non_govt_f,secondary_other_non_govt_p,secondary_tot_m,secondary_tot_f,secondary_tot_p,tec_furt_educ_inst_ft_15_24_m,tec_furt_educ_inst_ft_15_24_f,tec_furt_educ_inst_ft_15_24_p,tec_furt_educ_inst_ft_25_ov_m,tec_furt_educ_inst_ft_25_ov_f,tec_furt_educ_inst_ft_25_ov_p,tec_furt_educ_inst_pt_15_24_m,tec_furt_educ_inst_pt_15_24_f,tec_furt_educ_inst_pt_15_24_p,tec_furt_educ_inst_pt_25_ov_m,tec_furt_educ_inst_pt_25_ov_f,tec_furt_educ_inst_pt_25_ov_p,tec_furt_educ_inst_f_pt_ns_m,tec_furt_educ_inst_f_pt_ns_f,tec_furt_educ_inst_f_pt_ns_p,tec_furt_educ_inst_tot_m,tec_furt_educ_inst_tot_f,tec_furt_educ_inst_tot_p,uni_othr_tert_inst_ft_15_24_m,uni_othr_tert_inst_ft_15_24_f,uni_othr_tert_inst_ft_15_24_p,uni_othr_tert_inst_ft_25_ov_m,uni_othr_tert_inst_ft_25_ov_f,uni_othr_tert_inst_ft_25_ov_p,uni_othr_tert_inst_pt_15_24_m,uni_othr_tert_inst_pt_15_24_f,uni_othr_tert_inst_pt_15_24_p,uni_othr_tert_inst_pt_25_ov_m,uni_othr_tert_inst_pt_25_ov_f,uni_othr_tert_inst_pt_25_ov_p,uni_othr_tert_inst_f_pt_ns_m,uni_othr_tert_inst_f_pt_ns_f,uni_othr_tert_inst_f_pt_ns_p,uni_other_tert_instit_tot_m,uni_other_tert_instit_tot_f,uni_other_tert_instit_tot_p,othr_typ_educ_inst_ft_stud_m,othr_typ_educ_inst_ft_stud_f,othr_typ_educ_inst_ft_stud_p,othr_typ_educ_inst_pt_stud_m,othr_typ_educ_inst_pt_stud_f,othr_typ_educ_inst_pt_stud_p,oth_typ_ed_instit_f_pt_ns_m,oth_typ_ed_instit_f_pt_ns_f,oth_typ_ed_instit_f_pt_ns_p,other_type_educ_instit_tot_m,other_type_educ_instit_tot_f,other_type_educ_instit_tot_p,type_educanl_institution_ns_m,type_educanl_institution_ns_f,type_educanl_institution_ns_p,os_visitors_m,os_visitors_f,os_visitors_p,tot_m,tot_f,tot_p,lga_name16
54620,11,4,11,33,45,84,0,0,0,0,0,0,33,49,81,9,3,13,0,0,0,0,0,0,9,3,13,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,4,7,5,0,0,0,4,6,11,0,3,3,0,3,3,0,0,0,0,4,4,80,39,120,11,4,15,146,118,261,Kondinin (S)
54690,3,0,4,24,18,50,0,0,0,0,0,0,24,18,50,3,7,6,0,0,0,0,0,0,3,7,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,23,0,0,0,45,39,88,Koorda (S)
63610,157,150,302,1224,1067,2293,272,296,572,336,316,648,1830,1680,3507,762,643,1402,213,268,478,337,325,656,1309,1229,2545,93,78,171,26,46,72,78,41,121,112,158,272,0,3,3,315,318,639,235,279,515,98,171,275,32,59,92,176,375,550,0,6,4,549,887,1438,24,34,63,40,107,153,7,3,9,70,150,221,804,826,1634,69,114,183,5105,5358,10461,Kingborough (M)
63810,35,28,68,389,325,714,65,54,122,29,27,65,490,407,896,155,179,337,65,64,127,24,15,34,242,254,496,34,34,74,5,16,26,35,17,56,30,53,83,0,0,0,109,124,228,13,30,46,11,10,22,0,8,8,26,56,74,0,0,0,40,105,145,8,11,18,3,19,22,0,0,0,15,28,36,372,367,739,7,15,15,1307,1327,2637,Latrobe (M) (Tas.)
54760,3,4,10,34,37,72,0,0,0,0,0,0,34,37,72,8,8,19,0,0,0,0,0,0,8,8,19,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,7,0,0,0,3,0,3,0,0,0,3,0,3,30,28,56,0,0,0,76,83,165,Kulin (S)
54970,0,6,10,32,37,67,0,0,4,0,0,0,33,33,65,14,14,27,0,0,0,0,0,0,14,12,28,0,0,0,0,0,0,3,4,4,7,6,7,0,0,0,11,6,20,0,0,0,3,0,3,0,0,0,17,9,30,0,0,0,21,9,30,0,0,0,3,5,5,0,0,0,3,5,8,467,88,557,15,0,15,564,176,734,Laverton (S)
64010,286,271,554,2066,1934,4005,416,451,866,328,325,652,2806,2717,5524,1157,1106,2257,357,331,685,441,446,890,1952,1881,3827,253,231,479,149,188,337,152,150,299,180,305,488,4,5,13,744,876,1613,925,882,1808,429,373,799,57,77,129,215,464,681,6,4,7,1627,1792,3424,65,47,109,99,151,245,0,0,0,162,200,356,2507,2632,5141,241,237,477,10322,10609,20928,Launceston (C)
64210,72,72,146,591,533,1124,174,150,324,94,74,169,853,756,1609,308,317,629,189,196,386,77,75,150,578,581,1161,61,36,102,11,34,46,52,30,83,53,82,138,3,0,3,176,188,362,57,93,147,27,42,66,8,13,24,45,102,141,0,0,0,129,248,384,16,17,37,10,37,46,0,0,0,29,53,87,647,682,1327,11,19,34,2511,2596,5101,Meander Valley (M)
64610,65,50,114,418,452,870,45,30,76,42,35,77,505,516,1022,227,202,434,62,53,120,50,56,113,347,321,665,34,47,79,0,12,16,16,22,40,32,46,70,0,0,0,84,127,212,29,43,75,13,27,39,9,8,17,10,68,76,0,0,3,60,151,209,9,16,30,13,14,29,0,0,0,26,32,54,545,567,1113,13,15,25,1644,1779,3420,Northern Midlands (M)
64810,52,47,101,479,454,938,126,118,247,25,23,47,626,598,1225,292,240,529,97,132,227,22,31,55,412,401,812,34,44,83,9,28,33,49,27,78,26,59,91,0,0,0,123,157,281,40,63,107,14,26,37,7,19,23,29,93,121,0,0,0,95,192,285,8,12,22,15,34,46,0,0,0,22,43,69,428,490,919,9,8,18,1773,1949,3719,Sorell (M)
55950,0,0,6,25,16,36,0,0,0,4,5,13,26,23,47,7,8,12,0,0,0,0,0,0,7,8,12,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,42,0,0,0,64,56,116,Mukinbudin (S)
55530,4,0,3,27,14,36,0,0,0,0,0,0,29,14,39,9,3,12,0,0,0,0,3,3,9,7,9,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,40,27,72,0,0,0,82,62,145,Mingenew (S)
56090,218,202,415,1069,1015,2087,228,183,406,317,314,632,1608,1518,3125,573,575,1148,309,263,568,470,450,919,1347,1288,2636,63,56,121,25,58,81,121,47,162,49,149,203,0,0,0,267,313,577,215,316,533,63,102,158,55,65,116,101,229,332,8,3,11,437,710,1145,26,43,64,41,105,146,0,0,0,73,142,215,2777,968,3738,50,97,144,6772,5229,11996,Mundaring (S)
71000,563,529,1091,2207,2066,4278,433,368,798,422,417,843,3060,2854,5914,1502,1396,2897,301,288,586,409,506,916,2207,2192,4405,56,53,110,70,103,168,102,101,199,271,432,708,7,9,8,510,693,1199,533,593,1123,511,696,1206,125,211,337,665,1208,1875,10,16,24,1848,2720,4563,73,93,164,189,397,581,5,7,13,266,497,764,6075,5006,11082,1899,1504,3397,16428,15987,32411,Darwin (C)
55390,4,0,4,10,4,9,0,0,0,3,0,3,13,4,13,6,6,13,0,0,0,3,4,10,5,11,17,0,0,0,0,0,0,0,0,3,13,4,13,0,0,0,17,4,22,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,10,0,13,0,0,0,4,0,3,0,0,0,5,0,5,127,22,150,0,0,0,179,54,232,Menzies (S)
55460,13,18,32,88,73,158,75,60,128,0,3,3,162,136,294,119,118,242,0,0,0,3,0,3,127,118,244,13,0,13,0,0,0,5,11,13,10,17,26,0,0,0,27,22,54,3,8,10,0,6,6,0,0,0,0,10,9,0,0,0,4,18,26,70,4,75,3,3,3,0,0,0,69,4,80,133,123,258,53,12,59,590,458,1046,Merredin (S)
55880,8,0,9,29,29,53,0,0,0,0,0,0,29,29,53,3,3,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,30,23,53,3,3,3,67,62,138,Mount Marshall (S)
71300,118,122,233,524,469,993,0,3,5,23,30,56,554,504,1057,413,388,801,3,3,4,30,45,75,444,431,880,0,3,3,3,9,18,0,0,3,5,15,19,0,3,3,15,31,41,6,0,3,0,7,11,0,3,3,16,22,41,0,0,0,17,41,54,0,7,9,0,5,10,3,0,3,4,13,15,592,539,1131,22,20,37,1756,1699,3459,East Arnhem (R)
72200,96,80,175,363,314,681,55,47,99,19,18,37,438,375,820,217,186,398,56,45,100,9,18,26,279,245,524,5,0,7,4,3,8,13,13,31,20,45,71,0,0,0,43,66,109,0,17,17,9,26,41,4,22,32,49,110,162,0,0,4,77,179,255,8,4,16,8,26,41,0,0,0,20,33,52,1464,1276,2740,214,128,343,2625,2389,5010,Katherine (T)
72300,125,136,263,682,617,1302,116,94,216,169,163,332,969,875,1846,406,353,754,87,65,151,229,196,429,719,618,1334,16,12,24,6,9,22,76,36,109,82,100,182,4,3,12,186,157,347,49,60,104,26,63,85,22,40,67,66,206,272,4,0,3,164,369,534,24,6,30,41,70,106,0,7,12,65,83,150,3661,1456,5120,1027,110,1141,6916,3815,10732,Litchfield (M)
55600,16,7,28,64,54,118,56,64,113,0,3,4,113,114,235,74,63,133,0,0,0,3,3,6,78,64,137,3,0,5,0,0,0,9,3,17,3,14,18,0,0,0,18,20,35,3,5,14,0,0,3,0,0,0,0,6,5,0,0,0,9,16,22,0,0,0,6,4,9,0,0,0,6,4,9,136,131,268,3,14,20,373,373,747,Moora (S)
56620,13,12,27,89,77,164,0,0,0,0,0,0,89,77,164,37,30,71,0,0,0,0,0,0,37,30,71,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,3,3,6,0,3,3,0,3,5,0,3,3,3,3,7,0,0,0,5,14,21,0,0,0,3,0,5,0,0,0,3,0,5,188,203,390,8,9,11,347,347,695,Ngaanyatjarraku (S)
55670,7,3,11,49,28,72,0,0,0,3,0,3,54,29,77,51,42,91,0,0,0,3,0,3,56,42,95,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,3,3,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,38,38,69,0,7,4,150,129,277,Morawa (S)
56790,15,16,29,99,105,208,25,18,49,3,0,4,127,131,259,61,63,123,7,10,18,0,0,3,71,74,147,0,4,4,0,0,0,7,4,13,14,19,36,0,0,0,22,28,50,0,6,4,0,7,7,0,0,0,0,7,7,0,0,0,6,21,23,6,0,4,5,8,10,0,0,0,5,7,18,338,302,637,96,108,208,684,686,1367,Northampton (S)
56930,3,3,8,19,17,39,0,0,3,42,52,95,60,77,139,4,10,9,3,12,13,61,196,256,60,212,279,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,5,7,43,48,92,3,11,10,0,5,5,3,13,14,0,0,0,50,73,123,3,0,8,0,12,9,0,0,0,4,12,15,37,61,100,15,11,28,253,452,699,Peppermint Grove (S)
56860,3,0,4,10,7,11,5,0,5,0,0,0,9,7,14,4,5,12,0,0,0,0,0,0,4,5,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,25,0,0,0,38,27,62,Nungarin (S)
57210,39,18,64,188,153,338,4,0,7,16,21,32,203,174,379,126,109,235,8,3,10,13,21,34,144,136,283,9,7,22,0,5,8,11,10,22,11,18,30,0,0,0,38,45,83,0,4,3,3,6,3,0,0,0,11,17,25,0,0,0,13,26,36,9,4,12,0,6,7,0,0,0,10,14,22,332,238,573,11,10,22,788,662,1455,Plantagenet (S)
57280,102,103,201,582,517,1100,80,79,163,17,27,45,679,620,1306,312,317,628,3,0,3,7,6,21,324,329,653,15,10,24,5,21,26,30,40,66,55,120,179,0,4,4,108,193,298,3,15,21,4,24,28,6,16,23,89,98,188,0,0,0,101,158,257,4,21,25,18,49,65,0,0,7,27,72,93,1936,1223,3159,117,94,211,3395,2785,6186,Port Hedland (T)
57350,12,5,17,35,35,75,0,0,0,0,4,3,39,42,76,19,11,26,0,0,0,0,0,0,19,10,26,0,0,0,0,0,0,0,3,4,0,6,8,0,0,0,3,7,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,7,0,3,3,0,4,4,0,0,0,0,7,7,59,63,121,3,3,3,137,138,267,Quairading (S)
57420,3,10,15,79,58,141,0,0,0,0,0,0,80,58,137,18,16,34,0,0,0,4,0,7,30,18,40,3,0,3,0,0,0,0,0,0,3,10,10,0,0,0,5,11,18,0,0,0,8,0,5,0,0,0,6,0,5,0,0,0,12,0,15,3,3,6,0,3,5,0,0,0,0,9,12,151,95,246,3,11,11,289,210,497,Ravensthorpe (S)
57490,848,800,1647,4791,4452,9242,693,763,1448,903,842,1745,6385,6053,12438,2845,2694,5542,581,608,1190,945,938,1878,4374,4240,8614,278,290,572,88,264,355,368,267,635,262,523,783,11,19,31,1011,1358,2373,594,904,1503,175,474,654,104,184,293,303,679,980,3,5,9,1178,2250,3431,103,152,257,168,455,622,9,12,16,282,616,898,4579,4499,9077,304,384,696,18960,20206,39165,Rockingham (C)
65010,18,14,31,224,196,420,34,57,93,17,15,32,272,276,542,131,118,250,59,41,101,13,8,23,209,167,373,20,29,47,0,5,7,9,11,14,15,20,41,0,0,0,46,68,110,4,16,26,0,3,4,3,3,3,11,24,33,0,0,0,17,51,69,8,8,12,10,17,26,0,0,0,14,20,37,246,234,472,0,3,5,819,834,1652,Southern Midlands (M)
65210,7,0,7,79,73,150,0,0,0,3,4,6,79,80,156,34,29,61,0,0,0,3,5,3,36,33,66,0,3,4,3,0,3,0,0,3,5,7,11,0,0,0,16,10,26,0,0,0,0,9,9,0,0,0,0,8,6,0,0,0,0,17,13,3,4,5,0,5,5,0,0,0,4,9,15,147,171,320,6,12,21,299,333,636,Tasman (M)
65410,61,41,104,490,432,924,93,83,173,19,16,36,603,533,1134,276,248,523,95,95,185,11,12,18,376,352,728,47,61,103,6,12,25,36,25,60,39,43,81,0,0,0,131,139,268,6,29,38,13,30,43,8,10,21,29,84,113,0,0,3,53,155,213,10,9,20,12,32,44,0,0,0,23,43,62,539,488,1025,15,11,29,1792,1760,3552,Waratah/Wynyard (M)
65610,12,14,28,103,92,199,91,70,159,5,5,7,194,171,367,92,70,163,0,3,8,3,0,6,101,75,173,4,3,10,3,6,7,11,4,12,4,15,17,0,0,0,24,24,54,3,9,14,3,12,12,0,3,3,11,14,30,0,0,0,16,41,60,0,0,0,7,10,15,0,0,0,6,10,16,228,198,427,11,3,15,596,534,1137,West Coast (M)
55740,54,45,100,204,180,385,29,56,87,71,127,193,293,368,665,71,51,127,47,140,181,194,333,533,313,524,839,10,9,18,10,18,25,11,5,13,9,24,34,0,0,0,42,60,97,170,186,354,58,85,138,20,15,30,54,69,123,0,0,0,295,361,658,9,8,11,9,23,35,0,0,0,22,34,51,334,378,712,39,70,114,1394,1837,3226,Mosman Park (T)
55810,0,7,6,21,12,35,0,0,0,3,0,3,21,12,35,8,6,11,0,0,0,0,3,3,8,7,20,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,3,3,0,0,0,0,7,7,0,0,0,0,3,3,0,0,0,0,3,3,104,62,169,3,0,3,141,99,237,Mount Magnet (S)
56160,0,0,0,0,10,11,0,0,0,0,0,0,0,10,11,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,103,30,135,3,0,3,112,42,157,Murchison (S)
56230,122,96,216,438,446,885,92,123,212,141,154,294,671,717,1389,335,336,667,55,64,119,121,147,260,509,547,1055,29,40,68,12,35,48,47,25,75,26,52,76,0,0,0,111,157,269,50,80,132,11,43,56,6,18,23,17,69,84,0,0,0,80,218,298,13,23,40,10,44,55,0,0,0,33,69,101,695,664,1357,19,32,56,2245,2491,4734,Murray (S)
56300,3,3,15,48,32,76,0,5,3,3,3,9,48,34,84,25,13,40,3,3,7,3,4,8,29,22,49,0,0,0,0,0,0,0,4,3,0,7,7,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,11,11,0,0,0,0,3,3,0,0,0,0,3,3,68,70,139,7,5,13,158,160,322,Nannup (S)
65810,92,69,158,776,693,1468,108,121,226,156,162,322,1042,972,2016,514,507,1025,75,89,163,168,176,349,762,770,1535,67,70,134,24,59,81,60,49,107,62,118,181,9,3,12,216,297,512,80,112,192,51,76,122,14,30,49,71,184,253,0,0,3,220,405,620,23,30,48,29,61,90,4,3,5,53,88,142,640,678,1314,34,36,68,3054,3321,6374,West Tamar (M)
56370,3,3,9,22,26,51,0,0,0,0,0,0,22,30,47,13,20,38,0,0,0,0,0,0,13,20,33,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,3,29,28,54,3,3,7,73,88,166,Narembeen (S)
58890,7,4,14,29,31,63,3,0,3,0,0,0,33,34,65,10,12,27,0,0,0,0,0,0,10,12,27,0,0,3,0,0,0,0,0,3,0,6,6,0,0,0,3,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,65,0,0,0,88,93,181,West Arthur (S)
56460,37,29,68,153,159,313,43,52,97,3,9,8,197,214,415,204,233,444,0,0,0,6,3,6,209,238,448,3,5,10,4,8,14,13,5,20,3,28,35,0,0,0,24,52,74,0,4,10,7,12,14,3,0,8,6,19,29,0,0,0,22,42,61,3,4,8,4,13,15,0,0,0,6,15,18,335,320,655,11,10,19,843,924,1771,Narrogin (S)
56580,146,144,284,695,602,1295,161,151,316,289,255,538,1143,1010,2152,254,227,476,150,149,294,565,510,1070,968,881,1849,28,13,40,17,16,29,26,7,37,20,48,70,0,0,0,87,90,177,666,577,1239,177,152,325,68,54,117,120,169,290,7,9,10,1033,955,1986,3,16,19,34,45,78,0,0,0,35,62,101,597,636,1233,126,182,300,4126,3954,8084,Nedlands (C)
73600,80,76,159,408,372,776,8,15,23,16,17,27,431,401,828,161,174,338,21,17,38,16,9,25,200,199,399,5,3,3,4,3,8,4,7,5,4,10,18,0,0,0,18,22,36,0,3,3,9,15,22,0,3,5,9,24,28,3,0,3,20,41,62,5,4,7,4,11,12,0,0,0,12,13,21,600,492,1090,89,116,200,1451,1356,2805,Roper Gulf (R)
56730,68,69,139,305,296,600,117,122,237,20,10,34,441,425,870,225,246,470,56,81,137,27,35,65,312,359,668,11,10,20,5,10,15,29,25,54,20,70,93,0,0,3,69,117,183,26,24,49,10,18,25,0,3,5,27,36,61,0,0,3,59,78,141,6,9,16,14,33,43,0,0,0,21,41,64,1008,529,1533,21,19,37,1987,1643,3632,Northam (S)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,27,0,0,4,26,10,31,Sandstone (S)
57700,203,206,406,1019,908,1927,131,124,253,259,262,526,1411,1291,2698,543,534,1074,70,74,146,272,311,588,890,917,1806,50,55,105,18,36,52,69,59,130,69,107,182,3,0,4,209,253,467,117,189,305,36,82,119,19,30,55,58,125,184,3,0,3,239,428,665,25,32,56,29,71,99,3,0,3,54,104,155,1107,782,1886,65,94,157,4173,4074,8248,Serpentine-Jarrahdale (S)
57770,7,6,19,46,50,89,0,0,0,0,3,4,47,48,91,12,10,20,0,0,0,0,0,0,14,10,22,0,0,0,0,0,0,3,0,3,0,6,7,0,0,0,0,7,13,0,0,0,0,0,0,0,0,3,3,7,8,0,0,0,3,11,13,3,0,7,0,3,3,0,0,0,3,0,3,138,114,255,75,68,140,288,265,553,Shark Bay (S)
57840,210,185,392,748,788,1539,334,277,616,271,262,541,1359,1331,2696,337,321,654,568,271,840,558,485,1044,1457,1077,2535,105,96,199,80,133,209,62,44,98,112,161,273,3,4,9,359,436,790,1183,1247,2428,501,423,922,108,122,228,275,358,632,6,5,18,2079,2155,4226,53,38,96,73,151,225,4,4,8,135,195,327,1334,1461,2795,344,432,771,7272,7264,14535,South Perth (C)
57910,1204,1143,2343,4712,4463,9176,2023,1967,3991,925,968,1893,7661,7401,15060,2768,2575,5347,1703,1623,3330,1422,1655,3080,5896,5856,11752,496,449,941,599,730,1328,377,203,580,656,938,1590,24,20,46,2141,2341,4486,2747,3068,5815,1242,1365,2608,362,449,806,1055,1508,2563,21,36,60,5428,6423,11852,364,389,754,439,798,1236,17,16,28,814,1202,2014,6509,7271,13778,984,1469,2452,30644,33102,63742,Stirling (C)
57980,128,102,234,515,510,1026,32,46,81,78,62,146,633,622,1253,283,302,583,45,64,106,133,129,258,461,486,950,23,16,38,31,30,60,13,8,18,31,49,73,4,0,4,94,104,192,809,811,1618,463,348,814,36,42,77,127,205,328,3,9,13,1438,1411,2848,23,27,45,33,66,97,0,0,0,57,86,152,598,760,1360,253,340,591,3665,3917,7579,Subiaco (C)
58050,887,885,1773,4185,3802,7984,1192,1125,2315,1102,1002,2106,6475,5926,12399,2683,2545,5230,1100,1055,2152,1221,1020,2245,5007,4620,9624,336,291,633,193,276,465,345,231,582,339,608,950,12,18,31,1230,1430,2659,967,1367,2332,303,507,812,177,245,424,408,729,1140,14,12,26,1868,2866,4728,154,203,361,238,478,714,9,10,23,402,688,1090,4336,4996,9331,427,654,1081,20634,22064,42696,Swan (C)
58190,0,0,3,33,16,51,0,0,0,0,0,0,33,16,51,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,7,3,0,3,0,0,0,0,0,0,3,3,9,0,0,0,8,6,9,3,3,4,0,0,0,0,0,0,3,3,4,36,28,62,0,0,0,77,60,138,Tammin (S)
58260,7,3,9,41,36,70,0,0,0,0,0,0,39,36,77,3,5,16,0,0,0,0,0,0,3,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,5,6,0,0,0,0,0,3,0,0,0,0,3,0,21,20,44,3,3,6,86,79,165,Three Springs (S)
74050,15,13,35,47,46,97,89,93,183,3,3,4,137,145,284,38,25,63,41,31,72,3,3,11,78,65,145,0,3,3,0,0,0,0,0,0,0,5,5,0,0,0,0,10,10,0,3,3,6,0,6,0,0,0,0,7,10,0,0,0,4,9,20,3,3,5,0,0,3,0,0,0,4,3,11,135,104,239,3,0,5,388,349,739,Tiwi Islands (R)
57000,0,3,7,21,15,40,0,0,0,0,0,0,21,15,40,4,10,15,0,0,0,0,0,0,4,10,15,0,0,0,0,0,0,3,0,4,3,4,4,0,0,0,11,7,15,0,3,3,0,3,3,3,0,3,5,0,9,0,0,0,9,8,14,0,0,0,4,3,8,0,0,0,4,3,8,103,25,127,5,8,11,161,74,234,Perenjori (S)
57080,42,40,74,104,93,194,19,28,41,20,24,40,139,146,279,74,67,140,35,41,77,41,48,80,150,150,297,81,84,164,143,212,360,17,33,43,79,161,246,0,3,3,326,488,812,786,882,1667,326,281,608,39,48,87,223,208,431,6,5,13,1384,1426,2809,104,107,212,97,170,263,0,0,0,201,275,480,3179,2455,5635,1669,1670,3342,7081,6650,13733,Perth (C)
57140,11,5,17,42,42,78,3,3,10,3,0,3,42,42,87,24,16,38,0,0,0,3,0,3,26,16,42,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,4,70,64,133,3,3,9,154,143,300,Pingelly (S)
58330,19,20,37,121,112,233,10,9,19,13,12,23,142,136,276,64,76,142,17,18,33,26,17,46,104,115,221,6,3,6,0,3,5,10,12,22,10,25,28,0,0,0,28,44,70,0,15,14,0,4,4,0,0,3,3,24,23,0,0,0,10,38,45,5,6,9,3,18,18,0,0,0,9,25,27,207,219,434,3,7,9,521,604,1125,Toodyay (S)
74550,24,31,48,157,115,269,23,16,41,7,8,20,182,144,332,30,28,50,5,15,22,17,16,33,54,58,111,0,0,0,3,0,4,0,3,4,3,4,10,0,0,0,6,11,20,0,0,0,0,4,4,3,4,5,10,9,20,0,0,0,14,15,28,3,0,6,0,3,7,0,0,0,3,3,12,398,319,716,125,72,197,811,653,1459,Victoria Daly (R)
58400,3,0,3,10,14,25,0,0,0,0,0,0,10,14,25,4,6,7,0,0,0,0,0,0,6,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,55,0,3,3,48,51,99,Trayning (S)
74560,3,4,4,18,17,33,0,0,0,0,0,0,15,17,34,6,12,20,0,0,0,0,0,0,6,15,19,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,3,3,7,0,0,0,0,0,3,0,0,3,4,6,11,0,0,0,4,13,14,0,0,0,0,0,0,0,0,0,0,0,0,12,11,22,0,0,0,38,53,96,Wagait (S)
74660,68,75,143,337,315,646,3,3,3,7,8,14,341,321,665,177,151,332,6,7,6,3,9,11,190,165,351,0,0,3,0,4,3,3,3,3,5,8,14,0,0,0,9,15,26,0,0,3,3,15,16,3,4,7,21,24,50,3,0,3,30,44,78,10,12,19,10,4,12,0,0,0,19,15,34,612,558,1167,191,204,400,1471,1398,2868,West Arnhem (R)
74680,37,41,80,74,50,122,174,153,331,3,0,7,253,205,455,30,29,53,89,75,166,0,0,0,111,107,221,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,4,3,9,0,0,0,0,0,3,0,0,0,11,12,20,0,0,0,11,13,21,5,0,5,0,3,4,0,0,0,5,7,8,202,198,404,3,7,6,626,576,1203,West Daly (R)
58470,4,4,8,14,11,29,0,0,0,0,0,0,14,11,29,10,16,21,0,0,0,0,0,0,10,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,58,26,84,0,0,5,86,62,156,Upper Gascoyne (S)
