LGA_MAIN11,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot,LGA_NAME11
41330,0,3,3,0,0,3,3,3,0,15,0,4,11,6,14,24,22,3,4,88,6,7,3,3,9,6,3,0,0,37,122,73,83,82,106,88,69,13,4,640,0,3,46,69,75,96,72,23,0,384,0,33,39,46,53,17,17,0,0,205,0,3,11,11,14,0,6,0,0,45,243,0,0,0,0,0,0,0,0,243,0,26,0,0,0,0,0,0,0,26,0,26,10,5,3,0,0,0,0,44,0,11,9,3,7,5,5,0,0,40,0,3,3,3,0,0,0,0,0,9,0,10,6,0,4,6,9,3,0,38,0,12,27,26,58,84,98,29,4,338,14,10,6,13,23,6,11,0,0,83,257,137,157,176,237,214,218,55,4,1455,Coober Pedy (DC)
37300,0,3,6,4,7,6,0,0,0,26,0,9,10,5,9,7,3,0,0,43,10,6,15,7,6,5,0,0,0,49,386,168,263,246,171,88,14,0,0,1336,0,17,227,317,232,125,18,0,0,936,0,74,162,111,52,27,0,0,0,426,0,10,21,21,20,11,3,0,0,86,753,0,0,0,0,0,0,0,0,753,0,73,0,0,0,0,0,0,0,73,0,84,14,10,0,0,0,0,0,108,0,16,13,0,8,0,5,0,0,42,0,8,13,0,4,0,0,0,0,25,0,11,21,14,19,9,0,0,0,74,0,27,34,26,40,40,15,0,0,182,24,16,19,12,14,8,0,5,0,98,777,336,524,511,389,220,41,5,0,2803,Weipa (T)
37310,0,131,67,15,30,38,27,10,4,322,0,66,96,69,146,200,255,242,127,1201,71,106,44,37,44,49,55,27,8,441,3272,1584,1710,1988,1829,1577,1120,598,204,13882,0,194,1579,2481,2424,2250,1473,630,101,11132,0,466,655,500,311,182,67,14,0,2195,0,82,197,329,229,68,58,54,31,1048,6707,0,0,0,0,0,0,0,0,6707,0,801,0,0,0,0,0,0,0,801,0,800,172,121,78,37,7,0,0,1215,0,136,42,34,50,78,59,47,18,464,0,128,39,40,37,15,6,0,0,265,0,295,174,75,71,81,55,26,8,785,0,172,278,291,420,484,471,394,184,2694,133,215,116,78,88,102,82,48,11,873,6840,3289,3252,3949,3708,3297,2278,1213,353,28179,Western Downs (R)
37340,0,161,160,32,64,48,18,5,0,488,0,46,80,106,163,222,202,194,72,1085,49,68,46,42,47,74,30,8,0,364,2536,1376,1745,1905,2002,1666,910,461,125,12726,0,79,1168,2007,2300,2205,1248,455,71,9533,0,463,935,700,509,297,104,26,3,3037,0,69,207,317,266,98,48,34,21,1060,5181,0,0,0,0,0,0,0,0,5181,0,647,0,0,0,0,0,0,0,647,0,808,173,92,69,24,3,0,0,1169,0,106,65,27,36,64,69,53,20,440,0,125,72,34,40,24,4,3,0,302,0,347,360,134,165,104,52,15,3,1180,0,123,314,346,486,561,447,319,107,2703,94,145,117,85,115,136,72,15,0,779,5275,2912,3411,3742,3986,3513,2047,920,225,26031,Whitsunday (R)
40520,0,25,13,9,16,8,3,0,0,74,0,18,45,40,73,112,110,134,80,612,18,29,22,14,18,26,19,10,10,166,933,517,552,656,743,688,441,317,127,4974,0,24,376,652,831,906,589,339,44,3761,0,146,211,188,145,84,25,5,0,804,0,27,110,148,132,52,15,31,14,529,1984,0,0,0,0,0,0,0,0,1984,0,377,0,0,0,0,0,0,0,377,0,286,96,46,38,17,3,0,0,486,0,42,18,12,19,24,11,12,13,151,0,35,13,13,9,11,0,0,0,81,0,63,34,19,27,18,9,0,0,170,0,51,120,130,200,230,188,192,98,1209,46,56,41,37,29,42,31,14,10,306,2030,1107,1019,1245,1430,1384,871,593,179,9858,Berri and Barmera (DC)
40700,0,269,163,39,40,43,21,14,13,602,0,121,267,185,270,515,559,745,545,3207,29,63,51,29,36,44,35,20,8,315,3206,2687,1834,2603,3156,2914,2000,1489,769,20658,0,52,1164,3340,4047,3869,2628,1413,344,16857,0,175,578,342,407,288,122,25,11,1948,0,12,70,303,527,234,88,82,52,1368,6381,0,0,0,0,0,0,0,0,6381,0,2999,0,0,0,0,0,0,0,2999,0,916,578,173,107,48,6,0,0,1828,0,272,114,19,40,52,49,71,41,658,0,145,69,17,17,14,7,0,0,269,0,533,367,90,76,84,55,25,13,1243,0,219,467,445,534,812,786,944,674,4881,63,130,102,61,79,75,53,28,13,604,6444,5453,3509,4790,5834,5476,3794,2588,1148,39036,Burnside (C)
40910,0,259,156,50,48,44,26,11,3,597,0,71,185,234,339,504,637,747,321,3038,45,78,57,25,30,36,34,18,13,336,3776,3016,2827,3372,3303,2750,2477,1678,523,23722,0,135,2411,4265,4112,3436,3226,1794,276,19655,0,264,743,518,369,211,67,21,0,2193,0,38,195,489,630,273,160,145,80,2010,7756,0,0,0,0,0,0,0,0,7756,0,2735,0,0,0,0,0,0,0,2735,0,1601,888,369,252,85,13,0,0,3208,0,337,205,56,74,75,72,88,41,948,0,220,123,43,34,18,7,4,0,449,0,526,358,136,114,91,55,26,6,1312,0,145,472,593,681,770,868,983,442,4954,97,158,116,64,62,52,54,27,16,646,7853,6159,5511,6533,6328,5011,4522,3088,861,45866,Campbelltown (C)
41010,0,8,3,5,3,9,0,0,0,28,0,14,10,9,18,29,24,32,14,150,6,9,12,12,7,8,5,0,0,59,373,177,211,229,216,204,103,61,17,1591,0,9,102,207,222,263,136,54,7,1000,0,74,132,120,72,30,14,3,0,445,0,7,31,40,37,8,6,3,3,135,710,0,0,0,0,0,0,0,0,713,0,80,0,0,0,0,0,0,0,80,0,108,32,8,6,3,0,0,0,157,0,44,9,9,11,8,8,5,0,94,0,4,3,0,0,3,3,0,0,13,0,23,16,13,10,16,0,0,0,78,0,33,43,46,54,66,57,38,17,354,15,20,18,17,7,16,12,3,0,108,725,402,386,460,419,413,239,106,27,3177,Ceduna (DC)
40070,0,1007,428,37,24,23,17,12,0,1548,0,278,298,204,201,249,195,132,90,1647,16,98,69,15,12,15,12,5,4,246,523,2069,1788,785,765,824,510,268,118,7650,0,74,852,669,642,836,525,209,61,3868,0,325,695,259,157,149,49,5,0,1639,0,3,32,94,120,62,18,20,7,356,953,0,0,0,0,0,0,0,0,953,0,324,0,0,0,0,0,0,0,324,0,107,82,24,26,8,3,0,0,250,0,294,152,27,15,15,12,7,3,525,0,197,93,3,6,3,0,3,0,305,0,1900,983,128,67,52,30,18,3,3181,0,543,688,526,511,507,343,199,127,3444,21,159,136,43,34,34,18,14,4,463,974,3926,3713,1773,1578,1666,998,475,205,15308,Adelaide (C)
40250,0,3,8,0,0,0,0,0,0,11,0,3,12,5,14,15,0,3,0,52,16,14,15,8,6,4,0,0,0,63,292,248,223,153,120,84,26,17,3,1166,0,123,192,132,86,57,19,13,0,622,0,15,47,30,12,17,0,0,0,121,0,24,42,34,23,18,9,4,4,158,569,0,0,0,0,0,0,0,0,569,0,64,0,0,0,0,0,0,0,64,0,83,39,19,10,3,3,0,0,157,0,127,53,45,35,19,21,10,6,316,0,0,3,3,0,0,0,0,0,6,0,6,11,3,0,3,0,0,0,23,0,7,26,18,37,34,14,7,0,143,29,23,26,14,17,4,4,0,0,117,598,472,439,298,220,155,70,34,10,2296,Anangu Pitjantjatjara (AC)
40310,0,38,27,12,16,21,13,0,6,133,0,25,78,75,102,216,206,264,168,1134,20,40,22,21,15,27,21,12,10,188,2094,1080,1101,1543,1588,1434,887,602,254,10583,0,76,965,1944,2165,2106,1276,654,134,9320,0,234,474,377,305,164,45,12,0,1611,0,28,111,215,206,62,24,34,11,691,4258,0,0,0,0,0,0,0,0,4258,0,919,0,0,0,0,0,0,0,919,0,722,201,72,51,16,3,0,0,1065,0,49,31,18,24,22,19,28,25,216,0,37,24,13,13,0,6,0,0,93,0,83,91,35,34,45,27,5,6,326,0,70,198,220,280,375,319,364,212,2038,41,84,54,56,35,55,33,16,13,387,4299,2302,2149,2950,3113,2845,1752,1113,401,20924,Barossa (DC)
40430,0,3,3,0,3,4,3,3,0,19,0,3,0,7,12,26,34,40,23,145,5,4,7,3,3,4,4,5,0,35,178,74,71,136,166,186,144,94,32,1081,0,3,78,153,212,259,192,102,21,1020,0,15,19,46,35,28,15,0,0,158,0,3,8,26,14,7,4,6,0,68,369,0,0,0,0,0,0,0,0,369,0,68,0,0,0,0,0,0,0,68,0,36,18,7,6,3,0,0,0,70,0,8,0,0,6,3,0,0,5,22,0,4,3,0,3,0,0,0,0,10,0,7,6,0,11,8,3,3,0,38,0,6,18,23,43,69,70,66,36,331,8,9,11,6,9,13,13,5,0,74,377,159,161,261,339,390,297,182,62,2228,Barunga West (DC)
37400,0,0,8,0,0,0,3,0,0,11,0,7,3,0,10,14,20,12,7,73,3,0,0,0,0,4,0,3,0,10,122,48,77,76,80,75,59,29,7,573,0,3,52,91,108,103,74,27,3,461,0,19,35,22,16,8,0,0,0,100,0,0,14,13,7,6,6,3,0,49,245,0,0,0,0,0,0,0,0,245,0,16,0,0,0,0,0,0,0,16,0,23,13,8,3,0,0,0,0,47,0,10,0,3,4,3,3,0,0,23,0,5,0,0,4,0,0,0,0,9,0,3,14,0,0,0,3,0,3,23,0,16,11,9,24,39,46,29,10,184,3,5,0,0,3,8,6,6,0,31,248,100,139,146,169,167,138,65,16,1188,Winton (S)
40120,0,34,41,15,37,45,21,10,0,203,0,21,57,83,173,304,282,262,142,1324,43,81,42,30,29,45,34,17,5,326,3575,2056,1463,2810,3132,2811,1383,668,243,18141,0,49,1273,3707,4300,4027,2123,784,147,16410,0,132,541,693,708,464,118,16,4,2676,0,20,84,290,414,190,54,46,27,1125,7213,0,0,0,0,0,0,0,0,7213,0,2469,0,0,0,0,0,0,0,2469,0,1300,467,156,72,37,0,0,0,2032,0,108,37,28,25,42,47,42,37,366,0,70,29,26,29,10,6,0,0,170,0,70,91,54,89,86,46,22,3,461,0,60,170,260,457,581,444,363,171,2506,79,177,88,72,64,87,57,24,11,659,7292,4455,2780,5286,6158,5524,2895,1297,400,36087,Adelaide Hills (DC)
37550,0,4,3,0,0,0,0,0,0,7,0,3,4,5,7,0,0,0,0,19,8,3,0,0,0,0,0,0,0,11,161,101,69,56,43,25,8,0,3,466,0,0,10,8,15,11,3,0,0,47,0,30,43,37,22,14,0,3,0,149,0,14,26,23,12,9,4,0,0,88,316,0,0,0,0,0,0,0,0,316,0,19,0,0,0,0,0,0,0,19,0,68,14,9,0,3,0,0,0,94,0,37,14,11,17,12,4,0,3,98,0,0,0,0,3,0,0,0,0,3,0,4,3,5,0,0,0,0,0,12,0,6,7,8,20,6,0,0,0,47,11,3,7,0,0,0,0,0,0,21,327,181,124,101,89,55,11,3,3,894,Woorabinda (S)
40220,0,50,23,20,25,43,27,5,0,193,0,25,59,72,168,284,317,295,139,1359,36,48,27,20,44,64,50,18,9,316,1950,1066,936,1423,1621,1859,1499,776,229,11359,0,59,749,1485,1868,2385,2110,937,141,9734,0,181,455,417,360,256,107,37,7,1820,0,29,111,305,253,77,40,38,21,874,3850,0,0,0,0,0,0,0,0,3850,0,862,0,0,0,0,0,0,0,862,0,694,149,74,49,22,8,0,0,996,0,69,29,13,27,48,45,29,22,282,0,82,30,15,26,7,5,3,3,171,0,108,59,53,62,77,47,12,3,421,0,53,142,230,389,526,507,445,188,2480,62,114,56,59,85,95,90,32,9,602,3912,2251,1780,2651,3119,3493,2959,1533,394,22092,Alexandrina (DC)
41560,0,38,11,14,25,20,17,3,0,128,0,28,29,38,106,142,186,238,91,858,19,23,19,7,11,40,22,9,6,156,1011,620,551,703,871,973,799,489,146,6163,0,24,419,761,940,1287,1112,466,84,5093,0,170,255,161,174,114,65,19,3,961,0,38,116,156,147,30,23,27,14,551,2120,0,0,0,0,0,0,0,0,2120,0,382,0,0,0,0,0,0,0,382,0,337,84,60,44,16,0,0,0,541,0,48,14,13,20,31,29,16,9,180,0,38,13,6,4,3,0,0,0,64,0,79,31,30,45,36,30,11,0,262,0,55,91,117,263,278,318,326,127,1575,45,59,38,20,38,69,46,20,6,341,2165,1230,1061,1324,1675,1864,1623,885,243,12070,Copper Coast (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,30,13,28,18,16,3,0,0,133,0,0,3,13,3,5,0,0,0,24,0,14,14,21,10,4,6,0,0,69,0,3,3,5,6,5,3,0,0,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,22,6,7,3,3,0,0,0,41,0,13,4,3,6,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,11,3,3,3,0,0,0,0,0,0,9,53,55,33,52,33,21,12,0,0,259,Wujal Wujal (S)
37600,0,0,0,0,3,0,0,0,0,3,0,0,4,4,3,3,0,0,0,14,5,18,0,4,5,3,0,0,0,35,408,241,141,147,142,63,29,15,3,1189,0,6,18,70,85,42,7,0,0,228,0,76,90,65,47,10,3,0,0,291,0,44,60,53,39,18,14,5,3,236,807,0,0,0,0,0,0,0,0,807,0,51,0,0,0,0,0,0,0,51,0,173,71,21,8,6,0,0,0,279,0,104,45,48,50,37,16,10,3,313,0,3,0,3,4,0,0,0,0,10,0,0,0,0,6,4,0,0,0,10,0,0,8,15,10,8,0,0,3,44,18,28,14,12,12,3,0,0,0,87,825,485,306,287,261,128,40,15,9,2356,Yarrabah (S)
39399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,336,352,198,227,296,129,29,12,1795,216,336,352,198,227,296,129,29,12,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,681,834,548,528,626,324,82,23,4090,444,681,834,548,528,626,324,82,23,4090,
41750,0,4,3,0,0,3,0,0,0,10,0,4,8,0,11,12,3,6,5,49,5,5,0,0,5,0,3,0,0,18,101,53,46,56,94,59,35,17,5,466,0,7,53,74,126,87,49,18,0,414,0,12,15,23,11,12,6,3,0,82,0,4,0,7,5,3,3,0,0,22,194,0,0,0,0,0,0,0,0,194,0,28,0,0,0,0,0,0,0,28,0,15,3,0,3,3,0,0,0,24,0,0,3,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,6,3,3,6,0,0,0,25,0,9,19,14,27,29,15,17,5,135,5,10,0,5,5,4,7,4,0,40,199,92,99,129,184,144,80,42,5,974,Elliston (DC)
41830,0,0,3,0,4,7,0,0,0,14,0,3,5,6,11,22,23,15,12,97,9,8,5,0,0,0,0,0,0,22,139,67,76,99,117,137,77,37,15,764,0,4,54,98,131,172,106,49,5,619,0,16,28,23,32,26,5,3,0,133,0,3,16,26,11,8,7,4,0,75,286,0,0,0,0,0,0,0,0,286,0,51,0,0,0,0,0,0,0,51,0,44,11,7,6,0,0,0,0,68,0,6,3,3,3,3,0,0,3,21,0,3,0,0,3,0,0,0,0,6,0,3,3,0,4,10,0,0,0,20,0,9,14,23,33,47,35,28,12,201,12,16,9,0,6,0,0,3,0,46,298,155,138,180,229,266,153,87,20,1526,Flinders Ranges (DC)
41960,0,3,3,0,3,0,0,0,0,9,0,6,0,3,7,13,8,12,13,62,0,4,0,4,0,0,4,0,0,12,101,54,47,73,82,79,60,28,13,537,0,3,37,91,101,132,87,33,10,494,0,31,29,24,19,11,3,0,0,117,0,0,6,13,3,0,3,0,0,25,223,0,0,0,0,0,0,0,0,223,0,23,0,0,0,0,0,0,0,23,0,23,7,4,3,0,0,0,0,37,0,5,0,0,0,3,0,0,0,8,0,3,3,0,0,0,0,0,0,6,0,6,3,3,3,3,3,0,0,21,0,9,6,15,18,30,19,18,13,128,0,9,3,4,0,4,7,0,0,27,223,112,94,154,147,183,122,51,23,1109,Franklin Harbour (DC)
42030,0,61,31,22,22,22,15,4,0,177,0,32,93,89,174,218,283,302,151,1342,33,64,21,7,19,30,20,16,0,210,1772,1355,1117,1304,1497,1149,941,677,218,10030,0,101,868,1323,1690,1496,1143,721,119,7461,0,262,480,306,253,110,44,9,3,1467,0,58,186,351,315,99,36,39,27,1111,3499,0,0,0,0,0,0,0,0,3502,0,988,0,0,0,0,0,0,0,988,0,769,230,88,67,27,9,0,0,1190,0,87,36,13,33,31,21,29,15,265,0,66,27,11,14,4,3,0,0,125,0,115,88,61,69,35,22,12,3,405,0,75,216,241,362,399,391,408,205,2297,70,119,67,36,31,45,29,19,3,419,3569,2640,2198,2430,2834,2246,1698,1237,378,19230,Gawler (T)
42110,0,3,0,3,11,8,6,0,0,31,0,6,11,14,43,39,47,57,34,251,7,8,3,5,10,4,3,6,3,49,379,171,156,246,321,268,214,120,51,1926,0,4,122,264,355,393,289,121,23,1571,0,48,57,68,74,39,14,0,0,300,0,4,26,46,48,14,11,6,5,160,722,0,0,0,0,0,0,0,0,722,0,157,0,0,0,0,0,0,0,157,0,102,34,18,16,6,0,0,0,176,0,14,3,6,4,6,6,8,4,51,0,9,4,5,6,3,0,0,0,27,0,13,0,6,19,12,15,0,0,65,0,20,23,39,114,98,90,89,45,518,20,27,10,9,18,13,3,6,3,109,742,398,279,461,654,584,428,230,80,3856,Goyder (DC)
42250,0,9,4,7,5,7,6,0,0,38,0,7,10,11,17,33,45,37,10,170,5,15,8,5,9,19,4,3,0,68,802,363,327,563,563,486,254,100,31,3489,0,13,326,786,857,819,381,143,25,3350,0,52,113,146,117,56,11,0,0,495,0,13,33,56,48,15,12,6,9,192,1582,0,0,0,0,0,0,0,0,1582,0,337,0,0,0,0,0,0,0,337,0,267,49,30,18,5,0,0,0,369,0,20,11,3,4,13,12,6,7,76,0,12,6,0,3,3,0,0,0,24,0,14,16,16,16,16,12,0,0,90,0,19,39,62,102,114,89,72,14,511,15,41,25,15,21,36,15,6,0,174,1597,788,618,1114,1186,1077,532,233,55,7200,Grant (DC)
42600,0,250,220,40,58,50,20,12,6,656,0,118,281,246,285,500,500,736,611,3277,22,81,49,25,19,45,36,22,8,307,2071,2053,1880,1977,2421,2324,1480,1386,828,16420,0,74,1123,2177,2876,2791,1717,1124,342,12224,0,300,766,426,434,299,84,25,4,2338,0,25,93,267,394,203,67,79,55,1183,4169,0,0,0,0,0,0,0,0,4169,0,1589,0,0,0,0,0,0,0,1589,0,848,407,122,95,61,9,0,0,1542,0,186,86,28,37,37,34,33,26,467,0,77,58,19,20,15,3,3,3,198,0,505,514,110,116,104,43,25,9,1426,0,219,598,608,656,882,731,947,759,5400,45,142,127,62,55,73,51,31,14,600,4214,3965,3772,3819,4683,4465,2739,2267,1212,31136,Holdfast Bay (C)
42750,0,10,3,5,10,7,3,0,3,41,0,13,12,21,38,57,40,40,27,248,10,11,5,4,14,13,8,6,0,71,355,144,180,273,324,319,181,97,46,1919,0,16,157,277,356,452,248,99,34,1639,0,47,101,85,105,48,11,0,0,397,0,7,18,41,34,9,3,9,3,124,723,0,0,0,0,0,0,0,0,723,0,91,0,0,0,0,0,0,0,91,0,47,19,14,14,3,0,0,0,97,0,10,3,3,5,4,7,5,0,37,0,10,0,0,0,0,0,0,0,10,0,21,13,8,21,14,6,0,3,86,0,28,39,64,114,134,79,60,42,560,20,22,16,15,18,29,18,9,0,147,743,299,366,507,667,693,372,182,82,3911,Kangaroo Island (DC)
43080,0,0,0,3,3,0,3,0,0,9,0,0,0,4,9,5,3,16,3,40,0,3,0,0,3,3,3,0,0,12,94,43,28,59,82,69,37,43,6,461,0,3,32,81,110,120,60,43,3,452,0,3,11,18,4,7,3,0,0,46,0,0,0,6,6,3,0,6,3,24,189,0,0,0,0,0,0,0,0,189,0,41,0,0,0,0,0,0,0,41,0,21,7,4,7,0,0,0,0,39,0,10,4,0,4,0,0,3,0,21,0,3,3,0,0,0,0,0,0,6,0,6,0,8,3,0,3,0,0,20,0,5,6,14,21,27,13,21,10,117,0,3,0,0,10,6,3,0,0,22,189,95,63,131,165,163,82,73,16,977,Karoonda East Murray (DC)
43650,0,27,9,6,15,14,4,3,0,78,0,20,26,22,55,81,85,74,41,404,9,28,17,8,11,16,6,3,0,98,1436,765,714,1026,1098,705,434,198,76,6452,0,23,760,1439,1544,1098,627,236,37,5764,0,95,209,240,233,93,20,4,0,894,0,15,65,114,135,36,19,24,14,422,3044,0,0,0,0,0,0,0,0,3044,0,752,0,0,0,0,0,0,0,752,0,483,127,52,28,20,3,0,0,713,0,42,17,7,13,18,29,18,13,157,0,41,7,8,17,5,0,3,0,81,0,54,21,15,33,26,16,6,0,171,0,37,93,92,182,172,142,100,57,875,16,62,29,21,25,29,15,3,0,200,3060,1604,1328,1988,2210,1497,871,394,121,13073,Light (RegC)
43710,0,3,6,0,10,3,3,3,0,28,0,8,6,8,17,33,23,22,15,132,9,11,9,9,9,9,6,3,0,65,487,214,223,346,350,260,159,69,27,2135,0,14,198,428,480,375,264,94,17,1870,0,38,99,110,88,62,14,3,0,414,0,10,23,38,31,12,7,3,0,124,995,0,0,0,0,0,0,0,0,995,0,201,0,0,0,0,0,0,0,201,0,122,34,7,5,3,0,0,0,171,0,13,8,4,3,6,6,3,8,51,0,11,0,0,6,3,0,0,0,20,0,11,13,4,10,6,3,7,0,54,0,23,33,33,76,90,65,48,20,388,20,22,22,17,13,23,13,7,0,137,1015,465,430,641,712,580,372,165,45,4425,Lower Eyre Peninsula (DC)
43790,0,19,6,5,8,10,7,3,0,58,0,25,34,27,59,104,127,148,108,632,15,16,14,9,17,23,12,10,3,119,1041,547,489,714,750,743,530,312,145,5271,0,46,419,867,993,1106,738,319,61,4549,0,143,231,156,134,63,34,5,3,769,0,24,69,127,111,37,21,17,8,414,2058,0,0,0,0,0,0,0,0,2058,0,433,0,0,0,0,0,0,0,433,0,305,70,56,23,11,4,0,0,469,0,45,9,11,15,11,7,13,10,121,0,31,7,11,9,4,3,0,0,65,0,46,29,21,20,21,10,3,0,150,0,53,97,127,181,241,217,206,149,1271,25,44,34,19,34,43,34,17,3,253,2083,1170,965,1395,1520,1537,1068,580,234,10552,Loxton Waikerie (DC)
43920,0,6,8,12,9,21,7,0,0,63,0,9,16,22,50,46,40,33,18,234,17,22,12,6,10,9,5,3,0,84,801,480,394,687,670,476,256,97,27,3888,0,32,320,771,863,691,387,117,14,3195,0,71,170,223,185,74,18,0,0,741,0,15,45,88,81,28,20,9,3,289,1607,0,0,0,0,0,0,0,0,1607,0,411,0,0,0,0,0,0,0,411,0,350,118,43,19,3,0,0,0,533,0,28,16,14,17,16,24,18,6,139,0,32,10,12,9,9,5,0,0,77,0,17,19,21,33,42,13,4,0,149,0,17,51,83,159,127,69,49,24,579,29,43,32,14,21,19,10,6,0,174,1636,1016,781,1269,1387,1009,546,203,47,7894,Mallala (DC)
