lga_code16,maopd_tot_a_20_24,maopd_tot_a_25_34,maopd_tot_a_35_44,maopd_tot_a_45_54,maopd_tot_a_55_64,maopd_tot_a_65_74,maopd_tot_a_75ov,maopd_tot_tot,lab_nni_a_15_19,lab_nni_a_20_24,lab_nni_a_25_34,lab_nni_a_35_44,lab_nni_a_45_54,lab_nni_a_55_64,lab_nni_a_65_74,lab_nni_a_75ov,lab_nni_tot,lab_1_149_a_15_19,lab_1_149_a_20_24,lab_1_149_a_25_34,lab_1_149_a_35_44,lab_1_149_a_45_54,lab_1_149_a_55_64,lab_1_149_a_65_74,lab_1_149_a_75ov,lab_1_149_tot,lab_150_299_a_15_19,lab_150_299_a_20_24,lab_150_299_a_25_34,lab_150_299_a_35_44,lab_150_299_a_45_54,lab_150_299_a_55_64,lab_150_299_a_65_74,lab_150_299_a_75ov,lab_150_299_tot,lab_300_399_a_15_19,lab_300_399_a_20_24,lab_300_399_a_25_34,lab_300_399_a_35_44,lab_300_399_a_45_54,lab_300_399_a_55_64,lab_300_399_a_65_74,lab_300_399_a_75ov,lab_300_399_tot,lab_400_499_a_15_19,lab_400_499_a_20_24,lab_400_499_a_25_34,lab_400_499_a_35_44,lab_400_499_a_45_54,lab_400_499_a_55_64,lab_400_499_a_65_74,lab_400_499_a_75ov,lab_400_499_tot,lab_500_649_a_15_19,lab_500_649_a_20_24,lab_500_649_a_25_34,lab_500_649_a_35_44,lab_500_649_a_45_54,lab_500_649_a_55_64,lab_500_649_a_65_74,lab_500_649_a_75ov,lab_500_649_tot,lab_650_799_a_15_19,lab_650_799_a_20_24,lab_650_799_a_25_34,lab_650_799_a_35_44,lab_650_799_a_45_54,lab_650_799_a_55_64,lab_650_799_a_65_74,lab_650_799_a_75ov,lab_650_799_tot,lab_800_999_a_15_19,lab_800_999_a_20_24,lab_800_999_a_25_34,lab_800_999_a_35_44,lab_800_999_a_45_54,lab_800_999_a_55_64,lab_800_999_a_65_74,lab_800_999_a_75ov,lab_800_999_tot,lab_1000_1249_a_15_19,lab_1000_1249_a_20_24,lab_1000_1249_a_25_34,lab_1000_1249_a_35_44,lab_1000_1249_a_45_54,lab_1000_1249_a_55_64,lab_1000_1249_a_65_74,lab_1000_1249_a_75ov,lab_1000_1249_tot,lab_1250_1499_a_15_19,lab_1250_1499_a_20_24,lab_1250_1499_a_25_34,lab_1250_1499_a_35_44,lab_1250_1499_a_45_54,lab_1250_1499_a_55_64,lab_1250_1499_a_65_74,lab_1250_1499_a_75ov,lab_1250_1499_tot,lab_1500_1749_a_15_19,lab_1500_1749_a_20_24,lab_1500_1749_a_25_34,lab_1500_1749_a_35_44,lab_1500_1749_a_45_54,lab_1500_1749_a_55_64,lab_1500_1749_a_65_74,lab_1500_1749_a_75ov,lab_1500_1749_tot,lab_1750_1999_a_15_19,lab_1750_1999_a_20_24,lab_1750_1999_a_25_34,lab_1750_1999_a_35_44,lab_1750_1999_a_45_54,lab_1750_1999_a_55_64,lab_1750_1999_a_65_74,lab_1750_1999_a_75ov,lab_1750_1999_tot,lab_2000_2999_a_15_19,lab_2000_2999_a_20_24,lab_2000_2999_a_25_34,lab_2000_2999_a_35_44,lab_2000_2999_a_45_54,lab_2000_2999_a_55_64,lab_2000_2999_a_65_74,lab_2000_2999_a_75ov,lab_2000_2999_tot,lab_3000mo_a_15_19,lab_3000mo_a_20_24,lab_3000mo_a_25_34,lab_3000mo_a_35_44,lab_3000mo_a_45_54,lab_3000mo_a_55_64,lab_3000mo_a_65_74,lab_3000mo_a_75ov,lab_3000mo_tot,lab_pins_a_15_19,lab_pins_a_20_24,lab_pins_a_25_34,lab_pins_a_35_44,lab_pins_a_45_54,lab_pins_a_55_64,lab_pins_a_65_74,lab_pins_a_75ov,lab_pins_tot,lab_tot_a_15_19,lab_tot_a_20_24,lab_tot_a_25_34,lab_tot_a_35_44,lab_tot_a_45_54,lab_tot_a_55_64,lab_tot_a_65_74,lab_tot_a_75ov,lab_tot_tot,oidns_nni_a_15_19,oidns_nni_a_20_24,oidns_nni_a_25_34,oidns_nni_a_35_44,oidns_nni_a_45_54,oidns_nni_a_55_64,oidns_nni_a_65_74,oidns_nni_a_75ov,oidns_nni_t,oidns_1_149_a_15_19,oidns_1_149_a_20_24,oidns_1_149_a_25_34,oidns_1_149_a_35_44,oidns_1_149_a_45_54,oidns_1_149_a_55_64,oidns_1_149_a_65_74,oidns_1_149_a_75ov,oidns_1_149_t,oidns_150_299_a_15_19,oidns_150_299_a_20_24,oidns_150_299_a_25_34,oidns_150_299_a_35_44,oidns_150_299_a_45_54,oidns_150_299_a_55_64,oidns_150_299_a_65_74,oidns_150_299_a_75ov,oidns_150_299_t,oidns_300_399_a_15_19,oidns_300_399_a_20_24,oidns_300_399_a_25_34,oidns_300_399_a_35_44,oidns_300_399_a_45_54,oidns_300_399_a_55_64,oidns_300_399_a_65_74,oidns_300_399_a_75ov,oidns_300_399_t,oidns_400_499_a_15_19,oidns_400_499_a_20_24,oidns_400_499_a_25_34,oidns_400_499_a_35_44,oidns_400_499_a_45_54,oidns_400_499_a_55_64,oidns_400_499_a_65_74,oidns_400_499_a_75ov,oidns_400_499_t,oidns_500_649_a_15_19,oidns_500_649_a_20_24,oidns_500_649_a_25_34,lga_name16
40070,79,251,214,328,240,47,3,1185,9,9,14,5,8,7,3,0,53,249,100,30,24,23,20,3,0,444,120,163,105,50,48,50,13,0,553,39,147,139,81,68,57,16,3,559,35,123,184,113,114,84,31,6,687,16,123,188,169,162,128,33,0,828,12,63,161,140,145,133,30,5,692,5,41,126,143,148,92,24,0,577,0,24,85,89,74,62,10,3,341,0,10,34,36,43,21,4,0,145,0,4,29,23,11,11,3,0,77,0,4,11,14,16,8,0,0,50,0,0,5,19,12,6,0,0,46,0,0,0,3,4,3,3,0,23,6,10,18,24,17,11,3,0,77,497,818,1135,923,887,686,178,23,5150,3,5,14,8,12,6,3,0,50,18,11,5,4,9,5,3,4,48,8,14,11,13,7,3,3,3,55,4,12,19,7,11,12,7,7,79,3,6,19,7,13,11,3,3,79,3,24,32,Adelaide (C)
40120,39,75,86,97,129,46,5,497,4,0,0,0,0,0,3,0,16,101,21,3,10,5,4,0,0,149,29,39,14,4,16,7,3,0,111,14,26,16,6,19,14,7,0,102,11,30,9,12,24,26,7,0,123,11,34,33,20,39,36,19,0,193,7,27,45,51,66,36,11,0,243,0,24,45,36,43,32,7,0,190,0,5,18,24,23,22,11,0,109,0,0,6,11,4,4,0,0,30,0,0,0,4,5,11,0,0,18,0,0,3,6,3,0,0,0,13,0,0,3,3,3,0,0,0,8,0,0,0,0,3,0,0,0,6,3,3,0,3,3,3,0,0,18,191,214,202,193,257,203,63,3,1324,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,3,0,4,0,0,0,3,3,0,0,0,4,0,0,3,Adelaide Hills (DC)
40220,11,52,80,97,70,26,3,350,0,0,0,0,0,0,0,0,10,47,3,0,3,3,9,3,0,63,15,15,15,11,23,22,3,0,94,9,14,12,15,24,18,0,0,99,11,19,12,17,22,27,8,3,121,4,19,28,25,30,29,12,0,145,8,24,26,24,26,18,13,3,143,4,14,22,24,32,23,3,0,128,0,6,20,16,22,18,4,0,77,0,0,11,10,6,7,0,0,28,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,3,4,0,0,4,3,0,0,0,16,104,122,144,149,183,184,53,9,953,0,0,0,4,0,3,0,0,5,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,5,0,0,4,Alexandrina (DC)
41330,4,6,11,17,9,6,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,9,0,3,0,0,3,0,0,0,5,0,0,0,3,3,0,0,0,18,0,3,0,3,7,3,0,0,16,0,0,3,3,0,0,0,0,9,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,11,14,13,18,13,4,0,79,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Coober Pedy (DC)
41560,15,37,42,59,59,17,3,243,7,0,0,0,0,0,0,0,4,55,0,4,3,3,3,0,0,65,15,8,3,3,8,18,0,0,58,6,3,8,8,14,11,3,0,54,5,6,11,10,22,17,15,0,85,3,4,16,14,20,18,5,0,90,5,4,19,21,7,17,0,0,70,0,5,8,13,9,7,3,0,48,0,3,3,7,14,6,3,0,46,0,0,5,4,5,0,0,0,16,0,0,3,0,3,3,0,0,11,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,97,39,74,82,116,117,30,3,560,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,14,0,0,0,0,0,4,0,0,5,0,0,0,Copper Coast (DC)
40250,3,0,3,4,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,3,0,0,0,19,0,0,0,6,0,0,0,0,5,0,0,3,0,0,0,0,0,8,0,0,0,4,3,0,0,0,9,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,11,19,9,7,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anangu Pitjantjatjara (AC)
40310,45,102,148,180,153,46,3,703,4,0,0,3,0,3,3,0,18,104,14,8,6,4,12,0,0,151,27,20,17,17,29,16,0,0,134,18,19,8,16,34,31,11,3,136,10,30,19,27,31,38,17,0,170,12,35,37,34,50,31,14,3,216,8,34,45,39,57,36,5,0,225,11,30,61,49,64,52,8,0,278,3,23,76,73,82,73,4,3,330,0,7,37,56,39,36,4,0,183,0,7,20,34,15,13,0,0,93,0,0,4,3,12,9,0,0,24,0,0,0,3,7,3,0,0,10,0,0,0,0,3,0,0,0,3,10,3,0,0,7,8,3,0,37,211,231,340,352,433,353,76,17,2008,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,5,0,0,0,Barossa (DC)
40430,0,19,5,15,13,7,0,59,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,3,0,0,0,0,5,0,11,3,0,0,0,3,0,9,0,14,0,0,0,0,4,4,0,0,12,0,0,8,0,3,3,0,0,17,0,0,0,0,9,0,0,0,12,0,0,3,3,3,0,0,0,10,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,4,16,7,25,19,15,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barunga West (DC)
40520,12,37,45,70,51,11,0,236,0,0,0,0,0,4,0,0,5,15,0,0,0,9,0,0,0,30,9,8,3,3,10,11,8,3,52,7,4,3,10,13,12,4,0,58,0,0,5,9,17,19,3,0,59,5,12,13,16,18,26,10,0,97,0,11,21,17,16,20,0,0,97,0,6,15,21,12,20,5,0,90,0,4,11,17,20,11,0,0,66,0,6,3,14,11,10,0,0,40,0,0,0,0,3,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,3,3,3,0,0,12,48,50,91,115,128,142,36,4,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,7,0,0,0,0,3,0,0,0,3,0,0,0,Berri and Barmera (DC)
40700,25,48,39,37,44,9,0,221,0,0,0,0,0,0,0,0,9,98,14,3,4,6,3,0,0,137,22,28,20,11,10,8,3,0,100,10,23,19,22,8,20,4,0,102,3,21,31,10,20,31,6,0,124,0,11,23,21,29,23,11,0,111,4,6,31,19,29,21,9,0,113,0,7,8,22,17,10,6,0,73,0,0,10,12,12,9,0,0,51,0,0,12,14,8,3,0,0,32,0,0,4,3,4,4,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,3,0,3,7,5,3,0,3,0,3,0,19,147,118,157,144,149,140,42,3,889,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,3,4,0,0,6,0,0,3,3,0,0,0,0,12,0,3,0,0,0,3,3,0,11,0,0,0,Burnside (C)
40910,35,115,98,95,82,19,3,455,3,0,4,0,0,0,0,0,9,62,15,0,0,4,3,3,0,95,24,32,13,10,13,7,3,0,89,11,18,15,13,12,22,3,0,90,5,14,21,9,22,24,6,0,94,0,11,23,28,32,24,11,0,133,3,21,17,19,31,23,10,0,123,0,13,29,24,29,17,0,0,116,0,5,16,21,23,11,0,0,77,0,0,7,14,14,11,0,0,48,0,0,3,3,10,3,3,0,25,0,0,0,3,0,4,0,0,7,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,8,110,128,145,142,190,146,36,3,909,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,8,0,3,0,0,0,3,0,0,4,0,0,4,3,3,0,0,0,12,0,4,0,0,0,0,0,8,10,0,0,0,Campbelltown (C) (SA)
41830,0,3,8,6,9,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,5,0,0,0,0,5,0,3,0,10,0,0,0,0,3,3,0,0,12,0,0,0,0,5,0,0,0,10,0,3,3,8,3,3,0,0,16,0,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,10,15,19,18,9,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flinders Ranges (DC)
42030,8,35,34,60,55,24,0,222,3,0,0,0,3,0,0,0,5,88,11,3,0,11,3,0,0,122,22,25,7,6,9,4,3,0,81,9,18,11,3,8,7,9,0,63,15,20,11,17,16,17,8,0,96,0,22,21,21,17,29,8,0,118,5,19,19,27,19,14,3,0,101,0,6,19,10,17,6,3,0,60,0,10,11,3,14,6,0,0,42,0,0,3,6,9,4,0,0,19,0,0,7,6,0,0,0,0,16,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,4,3,3,0,0,0,0,0,15,147,123,112,103,123,108,34,7,750,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,Gawler (T)
42110,9,5,16,19,19,3,3,71,0,0,0,0,0,0,0,0,3,9,3,0,0,3,4,0,0,16,3,0,3,0,0,3,0,5,13,0,0,3,3,3,4,3,4,22,0,3,4,0,4,3,0,3,13,3,3,3,0,5,5,3,0,25,0,4,8,4,11,5,0,0,27,0,7,12,6,11,6,0,0,41,0,4,4,3,0,4,0,0,20,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,13,25,39,33,36,42,10,8,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Goyder (DC)
42250,20,57,62,97,65,18,3,328,0,0,0,0,0,0,0,0,6,15,0,0,0,0,3,0,0,19,11,0,3,4,9,6,0,0,27,0,0,3,4,10,10,0,0,26,4,5,7,4,7,7,0,0,37,6,14,8,5,18,10,4,3,65,7,15,20,17,15,10,0,0,77,5,17,26,19,27,12,4,0,110,3,4,12,13,14,13,0,0,59,0,0,4,5,10,9,0,0,23,0,0,3,8,4,3,0,0,16,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,4,0,0,3,3,0,4,0,0,14,0,0,0,0,0,0,0,0,6,41,59,93,95,118,73,20,6,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,Grant (DC)
42600,25,40,37,39,41,14,0,218,5,0,0,0,4,0,0,0,14,153,19,10,10,8,11,0,0,215,42,33,23,15,14,15,3,0,148,10,40,28,19,16,21,4,0,135,11,44,39,17,29,37,13,0,183,8,30,42,25,43,28,6,0,181,0,21,38,23,30,20,6,0,143,0,10,29,30,25,11,0,0,109,0,3,14,12,22,10,3,0,70,0,0,9,8,4,5,0,0,28,0,0,3,7,3,0,0,0,19,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,7,4,0,3,5,0,3,0,0,16,233,203,242,172,199,177,43,3,1260,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,6,0,4,0,4,0,0,0,0,9,0,0,0,Holdfast Bay (C)
42750,3,7,21,19,33,5,3,92,0,0,0,0,0,4,0,0,8,22,3,0,0,0,3,0,0,29,6,5,3,0,3,9,3,0,24,0,0,3,4,9,9,3,0,32,0,3,8,11,3,10,3,0,41,5,6,9,3,12,10,3,0,50,0,9,16,8,3,8,0,0,45,0,3,11,9,10,7,3,0,40,0,0,4,3,11,0,0,0,17,0,3,0,0,6,0,0,0,10,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,37,27,53,42,71,60,22,0,308,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Kangaroo Island (DC)
43080,0,3,7,4,0,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,5,0,0,0,9,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,10,0,3,4,3,5,10,0,0,21,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,7,15,11,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Karoonda East Murray (DC)
43360,0,3,3,4,7,8,3,34,0,0,0,0,0,0,0,0,3,9,0,0,0,0,3,0,0,12,0,0,0,0,3,4,0,0,10,0,3,0,0,0,9,0,0,11,0,0,9,0,5,3,0,0,15,0,3,4,4,5,0,3,0,23,0,5,5,7,5,8,3,0,27,0,0,8,3,4,3,0,0,24,0,3,0,0,0,3,0,3,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,0,4,14,13,32,25,27,35,22,3,160,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingston (DC) (SA)
43650,29,104,91,121,90,19,5,464,0,0,0,0,6,0,0,0,8,32,4,0,0,4,8,0,0,44,13,7,3,9,8,7,6,0,49,7,8,6,6,13,11,3,0,63,4,15,8,19,15,12,9,0,79,7,8,17,19,20,14,5,0,88,7,13,28,27,29,18,5,0,129,0,18,29,14,24,22,10,5,127,0,3,26,26,24,24,4,3,110,0,0,16,15,8,7,7,0,56,0,3,6,9,11,7,0,0,42,0,3,0,0,0,0,0,0,8,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,3,7,0,0,19,71,90,158,153,166,133,52,8,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Light (RegC)
43710,3,5,20,24,28,10,4,91,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13,3,0,3,0,7,7,0,0,12,0,0,3,3,3,0,0,0,16,0,0,0,0,3,7,0,0,16,0,0,4,0,14,3,0,0,28,3,4,7,6,3,0,3,0,31,0,0,3,10,6,0,0,0,26,0,0,9,0,6,3,0,0,20,0,0,0,4,3,5,0,0,8,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,11,23,11,36,33,46,33,4,3,184,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Lower Eyre Peninsula (DC)
43220,0,3,10,15,7,3,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,6,3,3,0,0,0,16,0,4,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,7,7,9,6,14,11,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kimba (DC)
43790,14,48,53,85,77,22,0,308,0,0,3,0,3,0,0,0,8,28,4,7,5,4,9,0,0,45,8,3,10,8,17,15,4,0,64,4,9,14,14,11,21,5,0,73,5,5,14,14,16,21,7,0,77,11,11,20,26,38,34,7,0,140,10,22,41,29,43,44,3,0,191,3,24,52,34,39,41,9,3,202,0,7,15,22,22,20,0,0,85,0,0,0,12,4,5,0,0,23,0,0,0,4,0,3,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,22,70,96,176,154,207,212,32,3,964,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,Loxton Waikerie (DC)
43920,21,44,51,57,41,10,0,225,3,0,7,0,0,0,0,0,14,9,4,0,0,0,8,0,0,19,5,6,3,4,10,3,0,0,35,0,7,9,8,3,5,0,0,32,7,12,11,6,9,5,0,0,46,6,13,31,21,17,4,3,0,96,6,27,48,41,31,8,3,0,161,0,8,31,17,15,7,3,0,84,0,5,15,9,9,7,0,0,44,0,0,4,3,5,3,0,0,13,0,0,0,0,0,3,0,0,9,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,5,27,93,153,130,107,51,11,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Mallala (DC)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maralinga Tjarutja (AC)
44060,79,194,176,244,260,78,4,1070,9,5,0,3,0,0,0,0,26,177,19,11,15,6,7,3,0,245,70,52,22,20,22,21,5,0,214,16,49,34,17,32,32,4,0,185,11,32,36,32,39,44,14,0,212,11,47,63,47,55,59,10,0,284,4,31,64,41,46,44,17,0,248,5,22,56,42,62,39,8,0,239,0,4,45,39,43,56,5,0,202,0,0,8,18,16,13,5,0,66,0,0,4,4,10,3,0,0,31,0,0,3,6,3,3,0,0,14,0,0,3,0,7,0,0,0,11,0,0,0,4,3,3,0,0,11,4,6,5,3,6,4,0,0,32,308,277,353,287,367,327,84,9,2006,0,0,0,0,0,0,0,0,3,3,3,3,0,3,0,0,0,18,0,3,3,3,3,0,3,0,21,0,7,0,0,0,0,0,0,13,0,3,0,0,4,0,3,0,12,0,7,8,Marion (C)
44210,8,14,20,34,46,11,4,141,0,0,0,0,0,0,0,0,4,13,3,3,0,10,0,0,0,32,3,0,5,7,11,8,3,0,45,7,0,8,0,13,13,9,0,47,12,5,3,12,7,14,6,0,45,3,7,11,15,10,20,3,0,63,0,18,12,17,18,20,5,0,90,0,10,19,14,16,12,3,0,69,0,0,7,12,8,3,0,0,34,0,0,3,3,3,5,0,0,12,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,10,41,47,67,74,106,94,26,3,467,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,5,0,0,0,Mid Murray (DC)
