lga_code16,m_ind_15_19_pd_gd_gcl,m_ind_15_19_bdl,m_ind_15_19_adip_dipl,m_ind_15_19_ct_iii_iv,m_ind_15_19_ct_i_ii,m_ind_15_19_cl_nfd,m_ind_15_19_loe_ns,m_ind_15_19_tot,m_ind_20_24_pd_gd_gcl,m_ind_20_24_bdl,m_ind_20_24_adip_dipl,m_ind_20_24_ct_iii_iv,m_ind_20_24_ct_i_ii,m_ind_20_24_cl_nfd,m_ind_20_24_loe_ns,m_ind_20_24_tot,m_ind_25_34_pd_gd_gcl,m_ind_25_34_bdl,m_ind_25_34_adip_dipl,m_ind_25_34_ct_iii_iv,m_ind_25_34_ct_i_ii,m_ind_25_34_cl_nfd,m_ind_25_34_loe_ns,m_ind_25_34_tot,m_ind_35_44_pd_gd_gcl,m_ind_35_44_bdl,m_ind_35_44_adip_dipl,m_ind_35_44_ct_iii_iv,m_ind_35_44_ct_i_ii,m_ind_35_44_cl_nfd,m_ind_35_44_loe_ns,m_ind_35_44_tot,m_ind_45_54_pd_gd_gcl,m_ind_45_54_bdl,m_ind_45_54_adip_dipl,m_ind_45_54_ct_iii_iv,m_ind_45_54_ct_i_ii,m_ind_45_54_cl_nfd,m_ind_45_54_loe_ns,m_ind_45_54_tot,m_ind_55_64_pd_gd_gcl,m_ind_55_64_bdl,m_ind_55_64_adip_dipl,m_ind_55_64_ct_iii_iv,m_ind_55_64_ct_i_ii,m_ind_55_64_cl_nfd,m_ind_55_64_loe_ns,m_ind_55_64_tot,m_ind_65ov_ptgdde_gddp_gdct,m_ind_65ov_bdl,m_ind_65ov_adip_dipl,m_ind_65ov_ct_iii_iv,m_ind_65ov_ct_i_ii,m_ind_65ov_cl_nfd,m_ind_65ov_loe_ns,m_ind_65ov_tot,m_ind_tot_pd_gd_gcl,m_ind_tot_bdl,m_ind_tot_adip_dipl,m_ind_tot_ct_iii_iv,m_ind_tot_ct_i_ii,m_ind_tot_cl_nfd,m_ind_tot_loe_ns,m_ind_tot_tot,m_noni_15_19_pd_gd_gcl,m_noni_15_19_bdl,m_noni_15_19_adip_dipl,m_noni_15_19_ct_iii_iv,m_noni_15_19_ct_i_ii,m_noni_15_19_cl_nfd,m_noni_15_19_loe_ns,m_noni_15_19_tot,m_noni_20_24_pd_gd_gcl,m_noni_20_24_bdl,m_noni_20_24_adip_dipl,m_noni_20_24_ct_iii_iv,m_noni_20_24_ct_i_ii,m_noni_20_24_cl_nfd,m_noni_20_24_loe_ns,m_noni_20_24_tot,m_noni_25_34_pd_gd_gcl,m_noni_25_34_bdl,m_noni_25_34_adip_dipl,m_noni_25_34_ct_iii_iv,m_noni_25_34_ct_i_ii,m_noni_25_34_cl_nfd,m_noni_25_34_loe_ns,m_noni_25_34_tot,m_noni_35_44_pd_gd_gcl,m_noni_35_44_bdl,m_noni_35_44_adip_dipl,m_noni_35_44_ct_iii_iv,m_noni_35_44_ct_i_ii,m_noni_35_44_cl_nfd,m_noni_35_44_loe_ns,m_noni_35_44_tot,m_noni_45_54_pd_gd_gcl,m_noni_45_54_bdl,m_noni_45_54_adip_dipl,m_noni_45_54_ct_iii_iv,m_noni_45_54_ct_i_ii,m_noni_45_54_cl_nfd,m_noni_45_54_loe_ns,m_noni_45_54_tot,m_noni_55_64_pd_gd_gcl,m_noni_55_64_bdl,m_noni_55_64_adip_dipl,m_noni_55_64_ct_iii_iv,m_noni_55_64_ct_i_ii,m_noni_55_64_cl_nfd,m_noni_55_64_loe_ns,m_noni_55_64_tot,m_noni_65ov_ptgdde_gddp_gdct,m_noni_65ov_bdl,m_noni_65ov_adip_dipl,m_noni_65ov_ct_iii_iv,m_noni_65ov_ct_i_ii,m_noni_65ov_cl_nfd,m_noni_65ov_loe_ns,m_noni_65ov_tot,m_noni_totpdde_gddp_gdct,m_noni_tot_bdl,m_noni_tot_adip_dipl,m_noni_tot_ct_iii_iv,m_noni_tot_ct_i_ii,m_noni_tot_cl_nfd,m_noni_tot_loe_ns,m_noni_tot_tot,m_is_ns_15_19_pd_gd_gcll,m_is_ns_15_19_bdl,m_is_ns_15_19_adip_dipl,m_is_ns_15_19_ct_iii_iv_l,m_is_ns_15_19_ct_i_ii,m_is_ns_15_19_cl_nfd,m_is_ns_15_19_loe_ns,m_is_ns_15_19_tot,m_is_ns_20_24_pd_gd_gcll,m_is_ns_20_24_bdl,m_is_ns_20_24_addip_and_dipl,m_is_ns_20_24_ct_iii_iv_l,m_is_ns_20_24_ct_i_ii,m_is_ns_20_24_cl_nfd,m_is_ns_20_24_loe_ns,m_is_ns_20_24_tot,m_is_ns_25_34_pd_gd_gcll,m_is_ns_25_34_bdl,m_is_ns_25_34_addip_and_dipl,m_is_ns_25_34_ct_iii_iv_l,m_is_ns_25_34_ct_i_ii_l,m_is_ns_25_34_cl_nfd,m_is_ns_25_34_loe_ns,m_is_ns_25_34_tot,m_is_ns_35_44_pd_gd_gcll,m_is_ns_35_44_bdl,m_is_ns_35_44_adip_dipl,m_is_ns_35_44_ct_iii_iv_l,m_is_ns_35_44_ct_i_ii_l,m_is_ns_35_44_cl_nfd,m_is_ns_35_44_loe_ns,m_is_ns_35_44_tot,m_is_ns_45_54_pdde_gddp_gdc,m_is_ns_45_54_bdl,m_is_ns_45_54_adip_dipl,m_is_ns_45_54_ct_iii_iv_l,m_is_ns_45_54_ct_i_ii_l,m_is_ns_45_54_cl_nfd,m_is_ns_45_54_loe_ns,m_is_ns_45_54_tot,m_is_ns_55_64_pd_gd_gcl,m_is_ns_55_64_bdl,m_is_ns_55_64_adip_dipl,m_is_ns_55_64_ct_iii_iv_l,m_is_ns_55_64_ct_i_ii_l,m_is_ns_55_64_cl_nfd,m_is_ns_55_64_loe_ns,m_is_ns_55_64_tot,m_is_ns_65ov_pd_gd_gcl,m_is_ns_65ov_bdl,m_is_ns_65ov_adip_dipl,m_is_ns_65ov_ct_iii_iv_l,m_is_ns_65ov_ct_i_ii,m_is_ns_65ov_cl_nfd,m_is_ns_65ov_loe_ns,m_is_ns_65ov_tot,m_is_ns_totpdde_gddp_gdct,m_is_ns_tot_bdl,m_is_ns_tot_adip_dipl,m_is_ns_tot_ct_iii_iv_l,m_is_ns_tot_ct_i_ii,m_is_ns_tot_cl_nfd,m_is_ns_tot_loe_ns,m_is_ns_tot_tot,m_t_15_19_pd_gd_gcl,m_t_15_19_bdl,m_t_15_19_adip_dipl,m_t_15_19_ct_iii_iv,m_t_15_19_ct_i_ii,m_t_15_19_cl_nfd,m_t_15_19_loe_ns,m_t_15_19_tot,lga_name16
53290,0,0,0,0,3,0,6,11,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,13,0,0,0,8,0,0,6,17,0,0,0,6,0,0,3,9,0,0,0,0,0,0,4,9,0,0,0,3,0,0,0,5,0,0,5,23,9,3,30,71,0,0,0,26,0,0,29,57,3,11,8,122,14,5,18,172,16,59,35,275,19,12,25,435,27,68,45,270,13,23,17,454,13,66,62,288,7,18,47,506,22,35,59,229,7,11,40,408,7,44,50,178,10,21,97,412,92,295,258,1389,64,84,265,2443,0,0,0,0,0,0,56,56,0,0,0,0,0,0,43,40,0,0,0,0,0,0,99,107,0,0,0,0,0,0,103,100,0,0,0,5,0,0,129,134,0,0,0,8,0,0,97,98,0,0,0,4,0,0,114,120,0,0,0,20,0,0,634,654,0,0,0,32,9,0,90,127,Esperance (S)
53360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,8,0,0,4,16,0,0,0,5,0,0,4,12,0,7,0,20,0,0,5,32,3,27,13,81,4,3,6,136,9,27,13,88,8,0,4,153,7,16,28,85,0,3,6,144,3,10,15,58,3,7,9,111,0,0,7,66,0,7,16,94,22,80,73,402,20,26,49,680,0,0,0,0,0,0,5,10,0,0,0,0,0,0,5,5,0,0,0,3,0,0,21,20,0,0,0,0,0,0,21,24,0,0,0,0,0,0,13,13,0,0,0,0,0,0,13,13,0,0,0,0,0,0,10,11,0,3,0,4,0,0,93,104,0,0,0,5,0,0,9,17,Exmouth (S)
53430,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,3,9,0,0,3,14,0,3,0,6,0,0,4,14,0,3,3,3,0,0,5,22,0,0,0,3,0,0,3,8,0,0,0,5,0,0,0,4,4,7,9,22,3,0,20,71,0,0,7,15,14,3,14,54,11,108,31,94,13,9,9,277,208,596,183,427,16,22,56,1505,251,513,206,333,11,27,74,1419,312,411,208,406,5,40,51,1427,212,346,205,360,7,32,87,1245,214,282,172,410,7,47,177,1310,1211,2264,1019,2034,73,183,457,7246,0,0,0,0,0,0,29,29,0,0,3,0,0,0,59,58,0,0,0,6,0,0,208,218,0,0,0,3,0,0,189,193,0,3,3,3,0,0,173,183,0,0,0,4,0,0,143,158,0,3,0,0,0,0,181,185,3,14,8,22,0,0,985,1025,0,0,7,18,14,3,45,84,Fremantle (C)
53640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,15,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,10,0,3,0,15,0,0,0,28,0,7,3,17,0,0,0,40,0,5,7,19,0,0,8,39,0,6,8,21,0,0,4,39,0,0,5,12,0,6,6,28,4,20,29,97,3,15,22,194,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,8,0,0,0,0,0,0,15,15,0,0,0,0,0,0,13,13,0,0,0,0,0,0,13,13,0,0,0,0,0,0,60,60,0,0,0,0,0,0,5,9,Gnowangerup (S)
54280,0,0,0,3,0,0,14,21,0,0,0,21,4,3,19,41,0,0,0,30,0,0,18,54,3,0,3,25,0,0,27,58,0,0,0,20,0,0,13,35,0,0,3,7,0,0,6,24,0,0,0,4,0,0,6,18,3,9,12,111,6,9,108,260,0,0,0,54,27,3,28,111,5,60,21,294,17,7,30,440,112,292,131,952,24,33,66,1611,109,210,156,803,13,34,73,1396,60,136,144,724,12,33,71,1174,51,80,97,529,3,21,67,848,21,33,36,233,3,21,103,447,354,799,590,3585,111,147,434,6027,0,0,0,0,0,0,56,56,0,0,0,3,0,0,83,81,0,0,0,0,0,0,280,285,0,0,0,0,0,0,238,238,0,0,0,5,0,0,233,245,0,0,0,3,0,0,209,214,0,0,0,0,0,0,100,104,0,0,4,14,0,0,1202,1223,0,0,0,55,33,3,99,189,Kalgoorlie/Boulder (C)
54310,0,0,0,3,3,0,28,33,0,0,0,21,8,0,38,64,0,3,0,51,6,4,84,141,0,0,3,48,4,4,48,109,0,0,3,27,0,0,28,64,0,3,0,8,0,0,3,13,0,0,0,0,0,0,10,14,3,12,11,160,18,8,233,443,0,0,0,19,9,0,49,81,3,30,10,180,19,9,17,268,80,225,138,888,28,28,67,1452,74,219,177,780,12,40,77,1384,52,120,139,547,6,24,63,954,22,53,75,334,4,24,25,532,3,17,19,91,0,0,22,148,237,670,556,2841,81,127,320,4828,0,0,0,0,0,0,43,43,0,0,0,0,0,0,94,95,0,0,0,9,0,0,402,417,0,4,0,9,0,0,324,334,0,0,0,9,0,0,262,272,0,0,0,3,0,0,127,133,0,0,0,0,0,0,36,36,0,3,3,24,0,3,1293,1331,0,0,0,22,15,0,118,157,Karratha (C)
53800,0,0,0,12,10,0,16,39,0,0,0,36,12,0,54,108,0,0,0,58,7,0,96,163,0,7,9,34,3,0,72,122,0,4,11,29,3,3,31,85,0,0,4,19,0,3,14,44,0,0,3,12,0,3,17,32,3,13,25,197,30,14,303,587,0,0,3,75,38,3,54,169,0,22,25,355,36,5,35,485,51,188,124,792,35,19,76,1288,85,185,175,760,32,49,68,1365,88,180,196,844,32,51,103,1487,68,111,163,709,23,40,84,1193,40,80,135,582,10,49,238,1144,324,766,826,4110,212,220,662,7128,0,0,0,0,0,0,94,97,0,0,0,6,0,0,70,78,0,0,4,4,0,0,166,175,0,0,0,7,0,0,196,202,0,0,3,7,0,0,229,239,0,0,0,6,0,0,193,199,0,0,3,5,0,0,229,236,0,0,8,37,0,3,1172,1226,0,0,7,83,45,3,166,301,Greater Geraldton (C)
53920,0,0,0,4,0,0,61,66,0,0,0,7,4,0,27,39,0,0,0,22,4,3,58,86,0,0,5,18,0,3,47,81,0,0,0,11,3,5,28,46,0,0,0,10,0,0,6,21,0,0,0,3,0,0,17,24,0,0,10,75,13,17,246,358,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,15,5,19,12,16,0,3,0,59,0,7,8,6,0,0,0,29,3,9,3,14,0,0,0,31,5,11,4,15,0,3,3,39,3,0,0,9,0,0,0,15,23,46,32,67,3,5,15,186,0,0,0,0,0,0,8,8,0,0,0,0,0,0,10,10,0,0,0,0,0,0,32,32,0,0,0,0,0,0,23,24,0,0,0,0,0,0,21,21,0,0,0,0,0,0,22,22,0,0,0,0,0,0,6,6,0,0,0,0,0,0,125,127,0,0,0,3,0,0,65,76,Halls Creek (S)
53990,0,0,0,0,0,0,3,11,0,0,0,3,0,0,0,5,0,0,0,9,0,0,0,11,0,0,0,12,0,3,0,15,0,0,0,5,0,0,0,8,0,0,0,3,0,0,0,5,0,0,0,0,0,0,4,3,0,3,3,34,6,3,8,59,0,0,6,70,32,3,33,137,0,16,22,205,19,3,13,289,7,116,74,607,31,31,65,935,48,162,126,648,7,33,62,1083,32,121,160,672,14,30,56,1091,49,131,139,485,17,31,60,910,38,79,118,419,11,45,124,831,176,627,645,3112,122,190,408,5280,0,0,0,0,0,0,75,74,0,0,0,0,0,0,32,30,0,0,0,8,0,0,109,121,0,0,0,3,0,0,127,130,0,0,0,0,0,0,146,151,0,0,0,0,0,0,110,111,0,0,0,3,0,0,148,153,3,3,3,18,0,0,746,781,0,0,9,72,32,3,109,226,Harvey (S)
53710,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,3,0,0,0,3,0,0,0,9,0,0,0,9,3,11,3,14,0,0,0,33,0,7,3,15,0,0,0,24,0,3,0,14,0,0,3,21,0,0,4,15,0,0,3,28,3,3,3,18,0,0,7,36,11,23,15,89,3,3,15,148,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,10,10,0,0,0,3,0,0,10,8,0,0,0,0,0,0,6,6,0,0,0,3,0,0,43,44,0,0,0,3,0,0,4,9,Goomalling (S)
53780,0,0,0,13,0,0,32,47,0,0,4,15,3,0,76,106,3,0,7,38,5,3,121,169,0,0,5,18,0,3,72,107,7,0,3,26,0,3,24,64,0,0,3,12,0,0,11,20,0,3,3,8,0,0,13,28,11,12,20,128,9,10,352,539,0,3,26,184,114,23,131,482,18,363,248,819,102,41,246,1840,639,1674,861,2179,116,113,550,6134,707,1401,863,2081,74,128,484,5739,425,794,654,2049,60,120,330,4424,195,454,492,1742,20,105,227,3238,146,327,411,1809,10,111,532,3351,2143,5025,3549,10866,500,633,2497,25209,0,0,0,0,0,0,129,127,0,3,0,4,0,0,164,174,0,3,0,7,0,0,447,465,0,4,0,4,0,0,410,417,0,0,0,3,0,0,363,365,3,0,4,4,0,0,274,285,0,0,3,11,0,0,327,346,8,8,10,38,0,6,2112,2184,0,3,23,196,116,23,291,658,Gosnells (C)
54060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,13,0,0,3,5,4,0,5,19,0,3,0,21,3,0,0,34,0,6,8,53,4,4,3,80,3,8,11,69,0,10,9,105,7,13,9,90,5,4,6,137,4,6,20,96,3,5,15,145,5,4,20,111,3,10,50,206,18,48,71,447,22,33,94,731,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,9,9,0,0,0,0,0,0,19,19,0,0,0,0,0,0,17,24,0,0,0,0,0,0,26,26,0,0,0,3,0,0,94,99,0,0,3,5,4,0,12,23,Irwin (S)
54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,0,3,3,6,0,0,0,15,0,7,3,18,0,3,3,43,0,4,0,20,0,0,0,31,0,7,5,17,0,0,0,33,0,4,3,30,0,0,3,37,0,0,4,17,0,3,3,33,3,27,15,112,7,14,19,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,15,15,0,0,0,0,0,0,11,11,0,0,0,0,0,0,11,11,0,0,0,0,0,0,12,13,0,0,0,0,0,0,10,10,0,0,0,0,0,0,58,61,0,0,0,0,3,0,4,10,Jerramungup (S)
54170,0,0,0,3,3,0,0,3,0,0,0,4,6,0,0,15,0,5,5,25,0,0,6,38,0,3,7,18,0,0,3,29,9,5,3,11,0,0,4,35,0,5,7,9,0,0,0,26,0,0,5,5,0,0,0,13,8,23,26,73,4,8,13,160,3,4,40,260,129,17,128,578,51,732,252,1091,92,38,86,2342,458,1749,738,2770,84,93,219,6111,888,2196,1111,2813,60,154,251,7476,1066,2032,1426,3306,44,170,299,8340,792,1518,1313,3128,41,193,261,7237,492,1043,1209,2817,33,232,640,6469,3757,9270,6098,16182,481,890,1890,38557,0,0,0,5,0,0,171,170,0,3,0,8,0,0,175,191,0,9,0,14,0,0,413,446,0,3,4,10,0,0,432,443,0,3,8,16,0,3,411,434,4,8,3,22,0,3,411,450,0,6,11,30,0,0,353,402,8,34,24,103,0,11,2363,2543,3,4,40,263,129,17,299,760,Joondalup (C)
54200,0,0,0,4,3,0,4,13,0,0,0,9,3,0,0,17,4,0,5,18,5,4,0,30,0,0,0,16,0,4,3,27,0,0,3,11,0,0,0,22,0,0,3,3,0,0,10,18,0,0,0,0,0,0,0,0,5,4,9,68,10,10,17,126,0,0,9,88,39,4,59,195,3,144,66,488,38,17,24,788,118,470,247,1166,39,48,76,2161,222,544,368,1138,33,57,81,2445,229,427,385,1216,14,67,87,2437,205,347,313,1035,6,59,116,2085,203,431,412,1155,5,93,328,2615,987,2366,1799,6291,171,346,762,12719,0,0,0,0,0,0,77,78,0,0,0,0,0,0,87,90,0,0,3,11,0,0,227,235,0,0,0,7,0,0,209,219,0,0,0,3,0,0,186,193,0,0,0,3,0,0,186,196,0,4,5,15,0,0,223,244,3,5,6,36,0,0,1194,1248,0,0,9,91,41,6,140,282,Kalamunda (S)
54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,6,3,15,0,11,0,15,0,0,0,23,0,3,3,11,3,0,0,26,0,4,3,10,0,0,0,21,0,0,8,6,0,0,0,15,0,0,3,14,0,3,8,19,0,25,14,58,5,9,13,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,9,9,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,23,24,0,0,0,0,0,0,0,3,Kulin (S)
54830,0,0,0,3,0,0,22,26,0,0,3,15,3,0,75,102,0,0,0,27,0,0,143,171,0,3,4,6,0,0,86,106,0,3,0,4,0,0,25,34,0,0,0,3,0,0,5,8,0,0,0,3,0,0,3,9,0,9,8,68,3,4,354,452,0,0,8,65,29,4,63,163,8,70,79,327,44,8,128,660,180,465,266,1018,45,46,330,2351,158,405,278,762,24,39,277,1941,69,176,179,686,24,43,162,1335,47,94,111,463,11,25,103,853,26,51,71,464,4,39,168,822,487,1260,992,3788,172,202,1222,8126,0,0,0,0,0,0,66,66,0,0,0,0,0,0,84,83,0,0,0,4,0,0,235,241,0,0,0,6,0,0,220,224,0,0,0,4,0,0,163,169,0,0,0,3,0,0,120,121,0,0,0,7,0,0,152,158,0,0,4,27,0,0,1039,1076,0,0,8,67,25,4,149,255,Kwinana (C)
54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,7,0,0,0,8,0,0,0,11,0,11,4,34,3,0,0,48,0,9,0,31,3,0,0,45,0,4,3,20,0,0,3,35,0,3,0,21,0,0,9,29,0,0,4,14,0,0,7,25,0,29,19,128,8,0,18,200,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,14,10,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,13,0,0,0,0,0,0,8,8,0,0,0,0,0,0,38,44,0,0,0,3,3,0,3,8,Lake Grace (S)
56620,0,0,0,0,0,0,22,23,0,0,0,0,0,0,21,24,0,0,0,4,0,0,30,40,0,0,0,4,3,0,34,41,0,0,0,3,0,3,16,24,0,0,0,3,0,0,11,14,0,0,0,0,0,0,14,14,0,3,0,16,3,7,148,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,0,4,0,0,0,14,0,3,0,4,0,0,0,3,0,5,0,4,0,0,0,12,0,3,0,8,0,0,0,11,0,0,0,0,0,0,0,5,5,12,6,17,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,9,9,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,28,28,0,0,0,0,0,0,23,27,Ngaanyatjarraku (S)
54340,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,5,0,0,0,6,0,0,3,5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,5,11,0,0,10,27,0,0,0,3,4,0,8,18,0,3,3,35,3,0,3,49,3,21,9,66,3,4,10,111,10,14,4,55,7,4,5,102,8,5,15,68,6,0,13,116,3,16,11,64,3,4,22,116,3,7,12,41,0,4,33,102,20,67,52,341,22,23,90,619,0,0,0,0,0,0,12,12,0,0,0,0,0,0,17,17,0,0,0,0,0,0,35,35,0,0,0,0,0,0,27,27,0,0,0,0,0,0,39,45,0,0,0,0,0,0,32,35,0,0,0,0,0,0,36,36,0,0,0,0,0,0,203,204,0,0,0,7,4,0,24,30,Katanning (S)
54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,13,0,0,0,3,0,0,5,9,0,0,0,5,0,0,0,6,0,5,0,15,3,0,3,33,0,0,3,10,0,0,0,17,0,7,4,29,0,0,3,44,3,3,8,12,0,0,9,30,0,0,5,19,0,7,8,32,3,15,24,104,3,4,29,181,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,8,0,0,0,0,0,0,10,10,0,0,0,0,0,0,20,20,0,0,0,0,0,0,52,51,0,0,0,3,0,0,4,13,Kellerberrin (S)
54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,10,0,0,0,14,0,11,3,11,0,0,0,21,0,3,4,8,0,0,4,19,0,0,0,6,0,3,3,13,0,0,3,8,0,3,5,13,0,11,10,38,0,9,11,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,11,11,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,8,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,Kent (S)
54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,8,0,0,0,0,0,0,3,5,0,0,0,16,0,0,0,22,6,18,3,34,0,0,5,65,0,14,10,28,3,4,3,52,0,10,7,27,0,3,16,61,3,13,10,13,0,7,7,50,0,3,7,25,0,0,12,55,8,56,33,148,10,15,47,313,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,8,8,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,23,23,0,0,0,0,0,0,65,67,0,0,0,0,0,0,9,11,Kojonup (S)
55320,0,0,0,0,0,0,4,7,0,0,0,11,0,0,9,26,0,0,6,14,5,0,11,38,3,3,3,5,0,0,0,19,0,5,0,10,3,0,4,22,0,3,0,3,0,0,0,10,0,0,3,0,0,0,0,8,8,14,10,46,8,3,33,122,0,3,35,96,45,11,55,244,53,666,210,462,36,24,87,1541,542,1926,464,1037,47,50,164,4234,924,1784,622,1022,22,79,129,4580,939,1615,704,1242,29,86,161,4780,849,1362,730,1137,21,97,182,4376,663,1295,977,1549,29,190,606,5312,3965,8651,3746,6546,219,537,1390,25055,0,0,0,0,0,0,71,71,0,4,0,0,0,0,110,111,0,8,0,3,0,0,295,306,0,5,0,0,0,0,253,262,0,3,0,8,0,0,290,308,3,9,3,11,0,0,254,273,8,3,5,14,0,7,354,391,12,33,16,36,0,9,1620,1717,0,3,35,93,45,13,136,325,Melville (C)
54620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,8,0,23,0,0,3,34,3,4,4,14,0,4,3,31,0,4,0,9,0,0,4,21,0,3,0,13,0,4,3,21,0,4,3,11,0,0,3,22,3,24,6,77,0,11,16,140,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0,28,28,0,0,0,0,0,0,3,3,Kondinin (S)
