lga_code16,m_m1_train_15_24,m_m1_train_25_34,m_m1_train_35_44,m_m1_train_45_54,m_m1_train_55_64,m_m1_train_65_74,m_m1_train_75ov,m_m1_train_tot,m_m1_bus_15_24,m_m1_bus_25_34,m_m1_bus_35_44,m_m1_bus_45_54,m_m1_bus_55_64,m_m1_bus_65_74,m_m1_bus_75ov,m_m1_bus_tot,m_m1_ferry_15_24,m_m1_ferry_25_34,m_m1_ferry_35_44,m_m1_ferry_45_54,m_m1_ferry_55_64,m_m1_ferry_65_74,m_m1_ferry_75ov,m_m1_ferry_tot,m_m1_tram_inc_lr_15_24,m_m1_tram_inc_lr_25_34,m_m1_tram_inc_lr_35_44,m_m1_tram_inc_lr_45_54,m_m1_tram_inc_lr_55_64,m_m1_tram_inc_lr_65_74,m_m1_tram_inc_lr_75ov,m_m1_tram_inc_lr_tot,m_m1_taxi_15_24,m_m1_taxi_25_34,m_m1_taxi_35_44,m_m1_taxi_45_54,m_m1_taxi_55_64,m_m1_taxi_65_74,m_m1_taxi_75ov,m_m1_taxi_tot,m_m1_carasdriv_15_24,m_m1_carasdriv_25_34,m_m1_carasdriv_35_44,m_m1_carasdriv_45_54,m_m1_carasdriv_55_64,m_m1_carasdriv_65_74,m_m1_carasdriv_75ov,m_m1_carasdriv_tot,m_m1_caraspas_15_24,m_m1_caraspas_25_34,m_m1_caraspas_35_44,m_m1_caraspas_45_54,m_m1_caraspas_55_64,m_m1_caraspas_65_74,m_m1_caraspas_75ov,m_m1_caraspas_tot,m_m1_truck_15_24,m_m1_truck_25_34,m_m1_truck_35_44,m_m1_truck_45_54,m_m1_truck_55_64,m_m1_truck_65_74,m_m1_truck_75ov,m_m1_truck_tot,m_m1_mbikescoot_15_24,m_m1_mbikescoot_25_34,m_m1_mbikescoot_35_44,m_m1_mbikescoot_45_54,m_m1_mbikescoot_55_64,m_m1_mbikescoot_65_74,m_m1_mbikescoot_75ov,m_m1_mbikescoot_tot,m_m1_bicycle_15_24,m_m1_bicycle_25_34,m_m1_bicycle_35_44,m_m1_bicycle_45_54,m_m1_bicycle_55_64,m_m1_bicycle_65_74,m_m1_bicycle_75ov,m_m1_bicycle_tot,m_m1_other_15_24,m_m1_other_25_34,m_m1_other_35_44,m_m1_other_45_54,m_m1_other_55_64,m_m1_other_65_74,m_m1_other_75ov,m_m1_other_tot,m_m1_wlkonly_15_24,m_m1_wlkonly_25_34,m_m1_wlkonly_35_44,m_m1_wlkonly_45_54,m_m1_wlkonly_55_64,m_m1_wlkonly_65_74,m_m1_wlkonly_75ov,m_m1_wlkonly_tot,m_m1_tot_m1_15_24,m_m1_tot_m1_25_34,m_m1_tot_m1_35_44,m_m1_tot_m1_45_54,m_m1_tot_m1_55_64,m_m1_tot_m1_65_74,m_m1_tot_m1_75ov,m_m1_tot_m1_tot,m_m2_trnbus_15_24,m_m2_trnbus_25_34,m_m2_trnbus_35_44,m_m2_trnbus_45_54,m_m2_trnbus_55_64,m_m2_trnbus_65_74,m_m2_trnbus_75ov,m_m2_trnbus_tot,m_m2_trnfer_15_24,m_m2_trnfer_25_34,m_m2_trnfer_35_44,m_m2_trnfer_45_54,m_m2_trnfer_55_64,m_m2_trnfer_65_74,m_m2_trnfer_75ov,m_m2_trnfer_tot,m_m2_trntrm_inc_lr_15_24,m_m2_trntrm_inc_lr_25_34,m_m2_trntrm_inc_lr_35_44,m_m2_trntrm_inc_lr_45_54,m_m2_trntrm_inc_lr_55_64,m_m2_trntrm_inc_lr_65_74,m_m2_trntrm_inc_lr_75ov,m_m2_trntrm_inc_lr_tot,m_m2_trncarasdriv_15_24,m_m2_trncarasdriv_25_34,m_m2_trncarasdriv_35_44,m_m2_trncarasdriv_45_54,m_m2_trncarasdriv_55_64,m_m2_trncarasdriv_65_74,m_m2_trncarasdriv_75ov,m_m2_trncarasdriv_tot,m_m2_trncaraspas_15_24,m_m2_trncaraspas_25_34,m_m2_trncaraspas_35_44,m_m2_trncaraspas_45_54,m_m2_trncaraspas_55_64,m_m2_trncaraspas_65_74,m_m2_trncaraspas_75ov,m_m2_trncaraspas_tot,m_m2_trnoth_15_24,m_m2_trnoth_25_34,m_m2_trnoth_35_44,m_m2_trnoth_45_54,m_m2_trnoth_55_64,m_m2_trnoth_65_74,m_m2_trnoth_75ov,m_m2_trnoth_tot,m_m2_train_and_tot_15_24,m_m2_train_and_tot_25_34,m_m2_train_and_tot_35_44,m_m2_train_and_tot_45_54,m_m2_train_and_tot_55_64,m_m2_train_and_tot_65_74,m_m2_train_and_tot_75ov,m_m2_train_and_tot_tot,m_m2_busfer_15_24,m_m2_busfer_25_34,m_m2_busfer_35_44,m_m2_busfer_45_54,m_m2_busfer_55_64,m_m2_busfer_65_74,m_m2_busfer_75ov,m_m2_busfer_tot,m_m2_bustrm_inc_lr_15_24,m_m2_bustrm_inc_lr_25_34,m_m2_bustrm_inc_lr_35_44,m_m2_bustrm_inc_lr_45_54,m_m2_bustrm_inc_lr_55_64,m_m2_bustrm_inc_lr_65_74,m_m2_bustrm_inc_lr_75ov,m_m2_bustrm_inc_lr_tot,m_m2_buscarasdriv_15_24,m_m2_buscarasdriv_25_34,m_m2_buscarasdriv_35_44,m_m2_buscarasdriv_45_54,m_m2_buscarasdriv_55_64,m_m2_buscarasdriv_65_74,m_m2_buscarasdriv_75ov,m_m2_buscarasdriv_tot,m_m2_buscaraspas_15_24,m_m2_buscaraspas_25_34,m_m2_buscaraspas_35_44,m_m2_buscaraspas_45_54,m_m2_buscaraspas_55_64,m_m2_buscaraspas_65_74,m_m2_buscaraspas_75ov,m_m2_buscaraspas_tot,m_m2_busoth_15_24,m_m2_busoth_25_34,m_m2_busoth_35_44,m_m2_busoth_45_54,m_m2_busoth_55_64,m_m2_busoth_65_74,m_m2_busoth_75ov,m_m2_busoth_tot,lga_name16
14550,4,5,0,3,3,0,0,21,0,5,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,124,128,211,212,47,5,819,25,6,4,6,0,0,0,43,0,4,3,12,8,7,4,39,4,0,3,5,3,0,0,16,0,3,3,3,0,0,0,8,5,7,0,5,8,4,3,27,13,7,16,19,37,10,0,100,141,160,164,270,263,75,13,1090,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,Kyogle (A)
14600,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,150,144,134,153,46,17,731,18,13,7,8,9,5,3,60,0,0,3,12,9,4,4,39,0,3,0,3,3,3,0,12,0,0,0,0,3,0,0,9,4,3,3,4,4,3,3,27,16,13,9,21,23,17,0,98,120,192,170,189,200,80,30,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lachlan (A)
14650,13,21,15,8,3,3,0,59,79,42,43,26,17,3,0,209,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,3,4,3,4,0,22,3104,4387,4402,4345,3268,679,75,20255,694,203,99,101,72,23,3,1203,37,78,92,134,125,43,0,512,55,68,41,56,46,5,0,274,15,21,43,46,18,3,0,156,6,22,20,30,32,18,0,122,107,102,94,111,94,23,3,534,4114,4946,4851,4860,3692,798,86,23353,12,11,4,3,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,4,4,0,20,5,0,0,0,0,0,0,10,0,0,7,4,0,0,0,12,25,9,13,12,8,9,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,0,12,15,4,0,0,0,0,0,23,0,0,0,0,0,0,0,7,Lake Macquarie (C)
14700,95,239,147,72,32,8,4,593,45,124,72,45,20,8,0,321,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,13,421,1295,1371,1168,710,193,30,5179,63,51,28,21,11,3,0,172,0,10,6,9,3,5,0,43,6,33,37,23,10,4,0,124,9,19,24,14,10,0,0,77,3,13,9,16,8,4,0,51,68,78,42,35,39,13,0,272,716,1861,1741,1402,858,240,40,6853,46,117,54,34,17,5,0,281,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,28,24,19,8,3,0,81,0,5,4,3,7,0,0,22,0,5,3,0,0,0,0,17,59,161,86,57,27,12,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,3,0,0,0,13,3,6,3,0,0,0,0,7,0,3,0,0,0,0,0,4,Lane Cove (A)
14750,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,371,367,448,362,77,13,1865,53,25,24,20,6,0,0,134,0,3,4,10,9,3,4,32,3,0,0,0,4,0,0,13,4,5,7,10,0,0,0,28,0,5,0,10,3,0,0,14,15,22,21,27,22,8,0,114,298,435,426,527,409,86,19,2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leeton (A)
14850,0,0,0,0,0,0,0,0,12,7,5,6,3,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,724,1146,1410,1702,1447,330,34,6801,184,62,39,47,40,13,0,382,3,14,29,40,53,29,5,167,26,17,15,24,32,4,0,119,11,9,22,19,15,0,0,73,0,4,8,11,16,14,3,60,58,50,63,70,73,24,9,341,1011,1317,1597,1923,1675,417,53,7993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Lismore (C)
14870,0,6,3,5,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,9,311,576,573,681,570,108,8,2823,56,23,20,21,21,0,0,137,9,5,10,20,19,5,0,69,7,3,0,4,4,0,0,18,0,3,3,6,5,0,0,22,31,9,6,6,6,3,0,54,56,54,32,41,35,13,11,236,469,677,653,785,655,130,19,3392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lithgow (C)
14900,138,280,147,124,80,7,3,783,125,81,46,43,39,6,3,343,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,8,16,14,9,0,0,59,3092,6377,6309,5882,4162,853,100,26773,742,312,153,136,100,15,3,1467,47,173,249,225,132,33,5,865,37,70,44,46,20,4,0,227,25,41,42,41,16,3,0,165,27,62,50,51,19,5,0,212,251,224,148,85,96,31,3,843,4492,7629,7208,6657,4672,968,116,31742,83,97,47,48,23,10,3,305,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,30,24,10,19,0,0,102,16,8,4,3,0,0,0,26,4,13,3,10,3,0,0,34,118,143,85,73,46,13,3,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,17,17,0,3,3,0,0,0,26,0,0,0,0,0,0,0,4,Liverpool (C)
14920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,184,192,232,171,43,9,908,12,13,9,7,3,0,0,53,0,3,11,9,13,13,0,51,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,9,3,0,15,5,21,11,24,36,15,5,121,107,226,227,274,231,71,11,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool Plains (A)
14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,49,48,45,35,12,3,220,9,3,0,8,0,0,0,16,0,0,0,4,3,3,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,13,9,4,11,14,11,7,3,57,39,60,62,68,61,22,9,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart (A)
15050,18,18,8,17,9,0,0,63,21,17,5,3,12,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,11,1389,2197,2083,2077,1481,318,26,9581,328,95,67,53,36,3,3,576,9,43,35,61,51,12,5,221,20,22,7,18,16,4,0,87,7,11,9,24,10,3,0,62,0,9,4,12,7,4,0,41,54,28,37,38,37,13,7,214,1844,2448,2263,2299,1664,362,40,10929,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,0,19,0,0,0,0,0,0,0,4,0,3,5,3,0,0,0,8,3,8,14,10,4,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,Maitland (C)
15240,3,7,0,0,0,0,0,12,12,10,0,12,4,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,11,969,1467,1665,2200,1949,448,54,8756,294,96,65,91,53,13,0,610,7,30,49,90,106,24,3,311,17,24,15,32,37,10,0,140,28,24,22,25,23,3,0,121,0,13,9,21,26,10,8,89,81,79,75,119,126,53,10,542,1421,1744,1909,2592,2332,554,74,10630,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,Mid-Coast (A)
15270,0,0,0,0,0,0,0,0,4,0,8,4,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,778,767,860,553,117,25,3485,86,88,61,50,38,6,4,331,7,5,6,30,31,24,6,116,8,4,7,6,11,9,0,43,0,3,8,7,5,0,0,21,0,5,3,0,11,7,3,26,18,30,21,42,41,20,8,192,519,917,880,999,695,176,43,4237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Mid-Western Regional (A)
15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,260,421,419,470,359,109,18,2055,43,21,13,16,13,9,0,112,7,8,20,17,24,15,7,100,0,10,3,0,8,0,0,23,3,3,0,3,0,0,0,15,3,3,4,5,11,3,3,36,27,32,25,46,46,18,0,191,344,498,488,566,458,152,30,2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moree Plains (A)
15350,15,21,5,8,3,0,3,60,58,77,43,34,22,14,3,249,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,13,227,540,508,486,325,136,18,2246,30,24,18,3,4,3,0,81,4,6,3,13,3,7,0,41,15,16,21,15,5,3,0,74,4,13,5,3,3,0,0,29,0,0,5,8,3,4,0,27,72,43,41,26,25,10,0,219,421,750,661,605,407,180,27,3048,27,57,30,20,5,0,0,146,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,33,64,29,23,5,4,0,159,0,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,Mosman (A)
15520,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,248,271,339,335,85,26,1492,45,11,6,16,11,0,0,103,0,5,7,9,12,9,3,39,3,7,0,9,7,0,3,21,3,3,6,0,0,0,0,15,0,3,6,4,15,3,5,33,13,21,17,35,34,17,7,147,250,305,329,418,403,121,39,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murray River (A)
15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,97,113,134,113,24,6,545,24,14,4,8,3,3,0,58,0,4,4,5,4,6,3,22,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,3,0,3,0,0,0,3,0,10,6,11,17,20,21,10,0,84,90,139,139,164,147,36,11,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murrumbidgee (A)
15650,0,5,0,0,0,0,0,4,6,0,0,3,0,0,0,12,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,442,1080,1111,1101,672,95,10,4510,91,46,61,47,17,0,0,269,0,9,13,9,11,3,3,52,19,13,9,3,11,0,0,57,0,3,0,0,3,0,0,10,0,3,7,3,3,3,0,20,27,26,21,11,15,9,0,105,584,1189,1216,1182,745,118,10,5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Muswellbrook (A)
15700,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,223,348,408,427,410,97,14,1926,60,18,14,17,9,4,0,129,3,6,10,22,21,10,3,81,0,8,9,0,7,3,0,28,0,0,3,4,0,0,0,10,0,3,3,5,8,0,0,23,17,16,15,14,29,3,3,99,318,403,466,492,487,122,19,2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nambucca (A)
15750,0,0,0,0,0,0,0,3,16,26,17,22,5,4,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,503,542,567,397,80,18,2339,72,69,52,37,25,3,0,251,3,11,22,19,33,16,0,103,4,0,0,3,3,0,0,13,0,3,0,4,0,0,0,10,5,0,3,9,10,10,0,35,30,25,21,24,31,16,0,149,359,633,660,679,511,126,27,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,6,8,4,0,0,31,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,Narrabri (A)
15800,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,117,154,156,134,47,9,686,15,5,3,6,8,0,0,44,0,0,0,6,15,5,0,27,0,3,0,0,0,0,0,5,0,0,0,0,4,0,0,6,3,0,4,6,4,3,0,27,6,9,10,17,19,8,0,75,97,139,178,202,182,58,14,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narrandera (A)
15850,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,166,156,167,137,38,11,776,15,22,5,3,14,3,0,61,0,5,8,7,13,13,3,42,0,0,0,4,3,0,0,8,0,0,0,6,0,0,0,9,5,0,5,5,5,5,5,21,8,7,9,24,19,14,0,85,118,203,188,217,193,72,21,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narromine (A)
15900,41,61,68,58,43,3,3,276,202,214,140,130,92,19,0,797,5,8,12,6,5,0,0,38,0,0,0,0,0,0,0,3,3,20,12,6,10,8,0,62,4006,7930,8236,8230,5668,927,110,35117,721,385,223,213,149,24,11,1730,18,65,90,160,130,33,4,490,99,158,139,168,119,11,0,694,96,265,288,268,167,17,5,1096,28,38,47,46,35,8,0,197,283,349,209,237,168,33,6,1282,5504,9506,9462,9515,6583,1075,136,41782,18,32,27,23,17,5,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,16,17,9,0,0,73,4,0,3,7,0,0,0,18,0,6,6,8,5,0,0,26,37,49,54,60,30,5,0,239,4,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0,9,9,6,7,5,0,0,44,21,17,10,0,6,0,0,47,6,3,4,5,0,0,0,20,Newcastle (C)
15950,919,3848,3109,1504,721,137,8,10242,346,1017,1062,584,256,78,3,3347,6,46,47,20,15,7,0,138,0,0,5,3,0,0,0,10,3,20,36,33,7,4,3,102,776,2617,3530,3233,1829,519,73,12567,140,185,122,101,50,20,3,629,3,8,19,17,10,10,0,70,35,213,239,167,59,11,0,720,18,131,236,128,41,8,0,552,18,51,54,60,23,11,0,216,188,737,547,331,219,78,11,2122,2448,8876,9002,6177,3231,885,101,30719,288,837,663,328,136,48,6,2307,0,12,13,7,8,6,0,45,0,9,14,3,0,0,0,28,135,404,483,342,177,36,0,1575,53,78,43,33,14,6,0,227,11,52,64,35,15,0,3,175,492,1384,1274,751,345,90,11,4348,3,14,14,18,8,0,0,54,0,0,0,0,0,0,0,0,19,37,84,42,21,5,0,201,11,9,9,3,5,0,0,42,3,12,20,4,4,0,0,39,North Sydney (A)
15990,64,85,46,23,11,7,0,235,584,552,292,262,154,46,3,1894,7,21,20,13,4,4,0,71,0,0,0,0,0,0,0,5,6,10,13,24,19,7,0,87,3265,6291,6530,6079,4299,1350,200,28019,683,311,152,138,88,29,6,1415,39,109,130,168,129,35,7,613,95,143,174,142,102,16,0,670,118,118,154,150,77,11,0,623,28,40,68,69,62,28,3,298,508,415,284,285,259,82,23,1858,5391,8108,7870,7355,5199,1619,245,35785,112,212,129,55,31,10,0,552,22,52,24,19,10,0,0,127,0,0,0,0,0,0,0,0,11,19,3,13,10,4,0,62,6,0,0,3,0,0,0,9,0,0,0,3,0,0,0,11,159,290,156,91,49,17,0,756,3,13,4,3,4,3,0,31,0,0,0,0,0,0,0,0,16,25,15,12,13,0,0,86,44,17,4,5,9,0,0,79,0,9,4,3,3,0,0,26,Northern Beaches (A)
16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,170,190,217,173,56,7,921,15,20,7,4,7,0,0,59,0,5,4,14,12,9,0,48,0,0,0,3,0,4,0,6,0,0,3,0,0,0,0,4,0,3,0,6,3,4,0,13,3,12,5,8,6,13,3,48,126,208,213,251,211,88,11,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oberon (A)
