lga_code16,pvte_2000_2999_mng,pvte_2000_2999_pro,pvte_2000_2999_tectw,pvte_2000_2999_copsw,pvte_2000_2999_claw,pvte_2000_2999_swks,pvte_2000_2999_maopdv,pvte_2000_2999_lab,pvte_2000_2999_idns,pvte_2000_2999_tot,pvte_3000mo_mng,pvte_3000mo_pro,pvte_3000mo_tectw,pvte_3000mo_copsw,pvte_3000mo_claw,pvte_3000mo_swks,pvte_3000mo_maopdv,pvte_3000mo_lab,pvte_3000mo_idns,pvte_3000mo_tot,pvte_pins_mng,pvte_pins_pro,pvte_pins_tectw,pvte_pins_copsw,pvte_pins_claw,pvte_pins_swks,pvte_pins_maopdv,pvte_pins_lab,pvte_pins_idns,pvte_pins_tot,pvte_tot_mng,pvte_tot_pro,pvte_tot_tectw,pvte_tot_copsw,pvte_tot_claw,pvte_tot_swks,pvte_tot_maopdv,pvte_tot_lab,pvte_tot_idns,pvte_tot_tot,ns_nni_mng,ns_nni_pro,ns_nni_tectw,ns_nni_copsw,ns_nni_claw,ns_nni_swks,ns_nni_maopdv,ns_nni_lab,ns_nni_idns,ns_nni_tot,ns_1_149_mng,ns_1_149_pro,ns_1_149_tectw,ns_1_149_copsw,ns_1_149_claw,ns_1_149_swks,ns_1_149_maopdv,ns_1_149_lab,ns_1_149_idns,ns_1_149_tot,ns_150_299_mng,ns_150_299_pro,ns_150_299_tectw,ns_150_299_copsw,ns_150_299_claw,ns_150_299_swks,ns_150_299_maopdv,ns_150_299_lab,ns_150_299_idns,ns_150_299_tot,ns_300_399_mng,ns_300_399_pro,ns_300_399_tectw,ns_300_399_copsw,ns_300_399_claw,ns_300_399_swks,ns_300_399_maopdv,ns_300_399_lab,ns_300_399_idns,ns_300_399_tot,ns_400_499_mng,ns_400_499_pro,ns_400_499_tectw,ns_400_499_copsw,ns_400_499_claw,ns_400_499_swks,ns_400_499_maopdv,ns_400_499_lab,ns_400_499_idns,ns_400_499_tot,ns_500_649_mng,ns_500_649_pro,ns_500_649_tectw,ns_500_649_copsw,ns_500_649_claw,ns_500_649_swks,ns_500_649_maopdv,ns_500_649_lab,ns_500_649_idns,ns_500_649_tot,ns_650_799_mng,ns_650_799_pro,ns_650_799_tectw,ns_650_799_copsw,ns_650_799_claw,ns_650_799_swks,ns_650_799_maopdv,ns_650_799_lab,ns_650_799_idns,ns_650_799_tot,ns_800_999_mng,ns_800_999_pro,ns_800_999_tectw,ns_800_999_copsw,ns_800_999_claw,ns_800_999_swks,ns_800_999_maopdv,ns_800_999_lab,ns_800_999_idns,ns_800_999_tot,ns_1000_1249_mng,ns_1000_1249_pro,ns_1000_1249_tectw,ns_1000_1249_copsw,ns_1000_1249_claw,ns_1000_1249_swks,ns_1000_1249_maopdv,ns_1000_1249_lab,ns_1000_1249_idns,ns_1000_1249_tot,ns_1250_1499_mng,ns_1250_1499_pro,ns_1250_1499_tectw,ns_1250_1499_copsw,ns_1250_1499_claw,ns_1250_1499_swks,ns_1250_1499_maopdv,ns_1250_1499_lab,ns_1250_1499_idns,ns_1250_1499_tot,ns_1500_1749_mng,ns_1500_1749_pro,ns_1500_1749_tectw,ns_1500_1749_copsw,ns_1500_1749_claw,ns_1500_1749_swks,ns_1500_1749_maopdv,ns_1500_1749_lab,ns_1500_1749_idns,ns_1500_1749_tot,ns_1750_1999_mng,ns_1750_1999_pro,ns_1750_1999_tectw,ns_1750_1999_copsw,ns_1750_1999_claw,ns_1750_1999_swks,ns_1750_1999_maopdv,ns_1750_1999_lab,ns_1750_1999_idns,ns_1750_1999_tot,ns_2000_2999_mng,ns_2000_2999_pro,ns_2000_2999_tectw,ns_2000_2999_copsw,ns_2000_2999_claw,ns_2000_2999_swks,ns_2000_2999_maopdv,ns_2000_2999_lab,ns_2000_2999_idns,ns_2000_2999_tot,ns_3000mo_mng,ns_3000mo_pro,ns_3000mo_tectw,ns_3000mo_copsw,ns_3000mo_claw,ns_3000mo_swks,ns_3000mo_maopdv,ns_3000mo_lab,ns_3000mo_idns,ns_3000mo_tot,ns_pins_mng,ns_pins_pro,ns_pins_tectw,ns_pins_copsw,ns_pins_claw,ns_pins_swks,ns_pins_maopdv,ns_pins_lab,ns_pins_idns,ns_pins_tot,ns_tot_mng,ns_tot_pro,ns_tot_tectw,ns_tot_copsw,ns_tot_claw,ns_tot_swks,ns_tot_maopdv,ns_tot_lab,ns_tot_idns,ns_tot_tot,lga_name16
57910,1589,2010,737,69,360,319,87,91,40,5309,1366,1081,202,34,214,222,33,42,30,3224,91,100,141,80,97,122,37,90,41,799,8439,12120,10551,6817,9206,8837,2802,6105,652,65524,0,0,0,0,0,0,0,0,6,14,0,0,3,5,0,4,0,3,14,35,0,3,4,8,0,0,3,8,14,39,0,0,3,4,0,3,3,9,24,39,3,0,0,6,0,4,5,11,23,49,3,3,12,3,3,3,8,5,28,68,3,0,5,8,4,0,3,8,24,66,3,3,13,9,6,3,3,14,23,80,3,9,9,3,5,0,5,4,38,69,0,5,5,0,3,0,0,4,21,43,9,8,3,3,0,0,0,3,10,35,0,3,5,0,0,0,0,0,5,21,0,3,0,0,0,0,3,0,11,17,0,0,0,0,3,0,0,0,10,21,0,11,10,3,6,3,4,8,98,150,28,59,73,54,41,23,38,71,353,741,Stirling (C)
57000,14,30,100,0,4,0,89,9,0,251,32,12,31,0,0,0,8,4,0,91,3,0,3,0,0,0,3,3,0,13,149,57,201,10,29,0,199,72,7,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,Perenjori (S)
65210,3,3,0,0,0,0,0,0,0,13,7,3,0,0,0,0,0,0,0,15,0,3,3,3,0,0,0,8,0,13,131,58,64,85,38,28,32,112,3,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,12,Tasman (M)
65410,39,18,47,3,3,4,6,3,0,129,19,22,5,3,5,0,0,3,0,64,12,9,9,6,3,3,10,12,6,60,493,259,664,403,285,381,418,499,41,3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,5,0,0,0,3,3,4,6,23,44,Waratah/Wynyard (M)
65610,19,50,90,3,8,0,109,3,4,283,23,15,9,0,0,0,13,5,0,74,4,0,13,0,3,0,3,0,0,28,197,168,360,124,96,118,353,232,26,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,3,20,28,West Coast (M)
65810,35,29,10,0,5,10,3,5,0,102,12,24,8,0,3,0,5,0,0,60,15,8,8,3,0,3,7,8,4,58,522,415,484,419,314,376,212,473,23,3240,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,3,26,35,West Tamar (M)
70200,174,198,76,27,34,19,29,8,5,574,72,74,27,9,14,10,3,4,8,223,19,17,21,20,9,7,8,16,10,134,1147,1466,1222,1220,1050,856,439,812,130,8337,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,3,0,0,3,0,3,11,0,0,3,4,0,0,0,3,5,16,3,0,0,3,0,0,0,0,3,17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,3,0,0,29,32,3,9,9,12,3,3,3,4,68,117,Alice Springs (T)
99399,42,24,44,16,6,0,19,12,9,170,31,39,13,6,3,0,0,0,8,95,3,0,6,3,3,3,9,8,5,34,317,245,381,293,200,128,144,287,46,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,4,0,6,3,3,4,0,3,15,37,Unincorp. Other Territories
60410,32,13,8,0,5,3,0,0,0,61,8,8,0,0,0,0,5,0,0,25,6,4,6,0,5,3,3,5,0,30,256,204,395,302,223,326,395,319,32,2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,6,3,3,0,3,11,32,Brighton (M)
58330,15,3,0,0,0,0,0,0,0,24,5,0,4,0,0,0,0,0,0,16,6,0,6,0,0,8,0,0,0,19,174,48,117,57,75,80,66,96,9,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,9,Toodyay (S)
58680,9,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,86,5,9,3,8,0,11,18,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wandering (S)
58760,733,534,438,31,142,158,139,104,15,2288,482,286,105,3,82,41,59,33,12,1106,62,38,120,49,58,71,48,79,25,558,4719,4220,8011,4113,4839,4854,3186,4994,430,39359,4,0,3,0,0,0,0,0,11,22,0,0,0,0,0,0,0,3,7,19,0,0,0,0,3,3,0,3,12,29,0,0,0,3,0,0,0,0,14,25,0,0,6,3,0,3,6,0,7,30,0,0,3,3,0,4,0,4,6,21,3,0,9,5,3,0,3,0,14,37,0,0,10,3,0,3,0,7,27,59,0,0,4,0,0,3,3,0,11,32,0,3,8,3,4,0,0,0,14,30,0,3,5,0,0,0,0,0,15,28,0,0,4,0,0,0,0,0,0,9,3,7,3,0,0,0,0,0,14,22,0,0,3,0,0,0,0,0,6,10,0,0,10,4,9,0,3,4,78,112,13,24,57,22,25,24,23,38,235,473,Wanneroo (C)
58820,24,57,211,12,13,0,218,33,5,569,33,26,46,0,4,3,19,0,7,137,8,5,9,0,4,0,10,3,0,40,188,169,592,116,149,74,491,226,26,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,3,0,0,0,0,0,19,25,Waroona (S)
58400,4,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,6,56,3,9,8,4,4,5,13,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Trayning (S)
58890,16,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,4,207,14,20,0,26,9,22,38,7,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,West Arthur (S)
59320,6,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,92,3,12,0,4,5,5,41,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,Woodanilling (S)
59330,5,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,9,5,0,0,0,3,0,0,0,0,5,68,5,15,8,17,10,12,13,3,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Wyalkatchem (S)
58470,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,12,3,15,3,0,0,3,12,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upper Gascoyne (S)
58510,514,564,270,26,106,85,53,65,12,1694,504,273,78,10,59,38,14,23,7,1017,19,27,40,40,27,20,10,24,13,215,2655,3607,3364,4177,2513,1616,1009,2209,217,21358,0,0,0,0,0,0,0,0,10,13,0,0,0,4,0,0,0,0,7,10,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,8,14,0,0,3,0,3,0,0,3,5,18,0,0,0,3,4,0,0,5,15,30,0,0,3,0,0,0,0,3,15,26,0,3,5,3,4,0,0,4,18,35,0,3,7,0,0,0,4,0,16,28,0,3,3,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,9,0,0,3,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,9,12,0,3,0,0,0,0,0,0,0,7,0,4,3,0,0,3,0,3,34,48,8,18,33,16,15,6,10,20,143,270,Victoria Park (T)
59340,60,68,120,10,12,3,75,10,3,356,55,33,32,11,4,0,11,4,0,143,11,6,12,6,3,0,7,5,5,57,430,425,534,325,302,190,285,370,40,2913,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,8,0,0,3,4,33,50,Wyndham-East Kimberley (S)
58540,16,3,3,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,10,206,11,48,12,27,19,41,65,4,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Victoria Plains (S)
59350,7,31,82,5,3,0,110,7,0,255,27,16,47,0,4,0,26,0,0,112,0,0,3,0,0,0,4,0,0,9,51,70,187,13,32,4,245,66,9,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,8,Yalgoo (S)
60610,95,120,53,6,27,7,27,21,3,365,55,77,9,0,10,0,0,6,4,162,6,12,21,9,9,18,10,9,4,101,838,1223,1203,953,1212,1145,677,1046,114,8408,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,6,11,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,0,0,6,7,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,16,7,8,8,3,0,3,5,13,45,94,Burnie (C)
58570,440,572,136,20,87,83,9,26,10,1385,309,417,44,11,50,58,3,4,13,906,24,33,28,19,20,20,4,16,11,171,2391,4208,2282,2376,2460,1708,360,1154,157,17100,0,0,0,0,3,0,0,0,0,6,0,4,0,4,0,3,0,0,0,5,0,0,0,0,0,0,0,0,8,9,0,0,0,3,0,0,0,4,3,12,0,0,0,0,0,0,0,7,3,4,0,0,0,6,0,3,3,4,5,20,0,0,4,5,3,0,3,3,3,16,3,0,0,0,0,0,0,3,13,23,0,3,0,3,0,0,3,0,4,22,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,5,6,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,3,3,3,7,0,0,0,0,0,28,38,12,13,15,19,12,7,9,21,87,196,Vincent (C)
58610,11,3,3,0,3,0,10,0,0,29,5,3,3,0,3,3,3,0,3,19,0,0,3,0,0,0,0,7,0,12,174,41,70,48,48,51,63,75,8,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,12,8,Wagin (S)
59030,8,11,30,0,0,0,24,8,0,80,9,3,8,0,0,0,3,0,0,30,0,0,0,0,0,0,0,0,0,7,55,20,57,10,10,0,92,20,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Westonia (S)
74560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,9,3,7,4,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wagait (S)
72800,118,91,115,10,23,13,21,34,7,426,62,51,57,11,8,6,13,15,0,220,9,16,23,16,7,13,0,4,0,87,668,709,1185,781,647,882,349,667,69,5963,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,3,0,5,9,0,0,0,0,0,0,0,0,7,13,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,25,0,7,10,0,9,5,10,14,51,100,Palmerston (C)
