LGA_MAIN11,Sme_Usl_ad_5_yr_ago_as_2011_M,Sme_Usl_ad_5_yr_ago_as_2011_F,Sme_Usl_ad_5_yr_ago_as_2011_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P,LGA_NAME11
43710,1471,1319,2790,308,269,577,10,9,19,10,9,19,16,15,31,364,382,746,21,17,38,3,4,7,31,32,63,0,0,0,0,0,0,455,468,923,19,29,48,8,10,18,790,776,1566,187,61,248,2448,2156,4604,Lower Eyre Peninsula (DC)
43790,3481,3339,6820,786,814,1600,35,26,61,44,51,95,28,32,60,616,674,1290,25,29,54,0,4,4,21,27,48,0,0,0,0,0,0,769,843,1612,85,84,169,24,17,41,1664,1758,3422,223,203,426,5368,5300,10668,Loxton Waikerie (DC)
44000,20,23,43,0,0,0,0,0,0,0,0,0,0,0,0,11,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,19,0,0,0,4,0,4,15,8,23,0,4,4,35,35,70,Maralinga Tjarutja (AC)
44060,22240,24127,46367,1387,1597,2984,274,276,550,312,299,611,199,238,437,8502,9181,17683,115,101,216,29,33,62,131,106,237,56,47,103,0,0,0,9618,10281,19899,2530,2701,5231,162,143,305,13697,14722,28419,1696,1765,3461,37633,40614,78247,Marion (C)
44210,2565,2347,4912,344,329,673,23,21,44,30,34,64,25,23,48,633,595,1228,10,10,20,4,5,9,14,17,31,0,0,0,0,0,0,739,705,1444,27,34,61,10,4,14,1120,1072,2192,448,227,675,4133,3646,7779,Mid Murray (DC)
44340,18221,19471,37692,1065,1189,2254,249,258,507,256,298,554,166,204,370,5669,6223,11892,93,92,185,36,34,70,112,125,237,54,28,82,0,0,0,6635,7262,13897,1683,1783,3466,57,103,160,9440,10337,19777,957,924,1881,28618,30732,59350,Mitcham (C)
44550,7489,7865,15354,1109,1231,2340,122,135,257,176,181,357,131,144,275,3308,3646,6954,67,76,143,35,20,55,79,89,168,12,22,34,0,0,0,3930,4313,8243,354,383,737,59,74,133,5452,6001,11453,449,385,834,13390,14251,27641,Mount Barker (DC)
44620,6357,6589,12946,2429,2835,5264,66,80,146,272,266,538,86,108,194,1170,1346,2516,62,74,136,21,26,47,45,44,89,10,10,20,0,0,0,1732,1954,3686,256,275,531,46,51,97,4463,5115,9578,481,471,952,11301,12175,23476,Mount Gambier (C)
45090,2320,2255,4575,526,494,1020,26,24,50,70,72,142,30,28,58,496,505,1001,14,7,21,9,4,13,9,8,17,0,3,3,0,0,0,654,651,1305,183,106,289,10,8,18,1373,1259,2632,180,164,344,3873,3678,7551,Naracoorte and Lucindale (DC)
45120,1477,1395,2872,223,207,430,10,6,16,6,10,16,7,14,21,308,332,640,13,8,21,0,0,0,14,11,25,0,0,0,0,0,0,358,381,739,19,14,33,8,14,22,608,616,1224,97,57,154,2182,2068,4250,Northern Areas (DC)
45290,8234,9403,17637,578,610,1188,188,212,400,191,243,434,124,109,233,3865,4056,7921,81,66,147,24,25,49,56,55,111,28,35,63,0,0,0,4557,4801,9358,1544,1660,3204,70,106,176,6749,7177,13926,895,723,1618,15878,17303,33181,Norwood Payneham St Peters (C)
45340,44581,45670,90251,3741,4142,7883,520,534,1054,403,479,882,498,579,1077,16520,17993,34513,254,266,520,87,83,170,224,245,469,62,57,119,3,0,3,18571,20236,38807,2593,2766,5359,346,289,635,25251,27433,52684,3173,3006,6179,73005,76109,149114,Onkaparinga (C)
45400,297,296,593,33,38,71,9,5,14,3,4,7,5,6,11,58,47,105,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,78,66,144,4,0,4,0,0,0,115,104,219,18,10,28,430,410,840,Orroroo/Carrieton (DC)
46970,588,422,1010,371,300,671,76,57,133,74,56,130,91,53,144,703,517,1220,47,27,74,13,9,22,10,19,29,0,3,3,0,0,0,1014,741,1755,153,146,299,14,11,25,1552,1198,2750,391,112,503,2531,1732,4263,Roxby Downs (M)
47140,35608,36009,71617,2526,2591,5117,450,360,810,465,382,847,388,298,686,12889,13643,26532,200,168,368,46,52,98,154,148,302,63,46,109,0,3,3,14655,15100,29755,2985,3143,6128,322,295,617,20488,21129,41617,3421,3203,6624,59517,60341,119858,Salisbury (C)
47290,679,647,1326,101,109,210,4,4,8,14,10,24,14,13,27,106,107,213,4,3,7,5,4,9,0,0,0,0,0,0,0,0,0,147,141,288,34,28,62,4,0,4,286,278,564,42,30,72,1007,955,1962,Southern Mallee (DC)
47490,629,534,1163,124,143,267,12,11,23,13,11,24,11,12,23,125,119,244,19,16,35,0,0,0,7,9,16,0,0,0,0,0,0,187,178,365,4,12,16,3,3,6,318,336,654,86,60,146,1033,930,1963,Streaky Bay (DC)
47630,1955,1829,3784,577,548,1125,14,15,29,50,58,108,17,15,32,268,263,531,24,14,38,3,3,6,12,11,23,0,0,0,0,0,0,388,379,767,121,109,230,11,9,20,1097,1045,2142,107,82,189,3159,2956,6115,Tatiara (DC)
47700,29576,30612,60188,1464,1528,2992,233,226,459,249,224,473,214,224,438,8915,9729,18644,90,96,186,34,40,74,94,85,179,50,47,97,0,0,0,9879,10671,20550,1514,1553,3067,122,155,277,12979,13907,26886,1469,1404,2873,44024,45923,89947,Tea Tree Gully (C)
47800,1707,1571,3278,295,289,584,21,13,34,31,33,64,9,7,16,360,395,755,7,14,21,3,0,3,8,13,21,0,0,0,0,0,0,439,475,914,15,22,37,17,13,30,766,799,1565,222,164,386,2695,2534,5229,The Coorong (DC)
47910,797,755,1552,171,158,329,11,11,22,3,9,12,9,12,21,175,191,366,9,13,22,3,3,6,9,3,12,0,0,0,0,0,0,219,242,461,6,9,15,3,3,6,399,412,811,34,38,72,1230,1205,2435,Tumby Bay (DC)
50910,259,253,512,59,62,121,0,0,0,0,0,0,3,3,6,0,0,0,66,74,140,0,0,0,0,0,0,0,0,0,0,0,0,69,77,146,8,4,12,3,5,8,139,148,287,40,26,66,438,427,865,Brookton (S)
50980,2851,2626,5477,829,817,1646,142,153,295,183,187,370,163,163,326,80,61,141,1338,1505,2843,28,32,60,73,75,148,3,13,16,6,8,14,2016,2197,4213,332,358,690,37,31,68,3214,3403,6617,938,685,1623,7003,6714,13717,Broome (S)
51080,347,343,690,49,40,89,0,4,4,0,3,3,6,3,9,3,0,3,74,90,164,0,0,0,0,0,0,0,0,0,0,0,0,83,100,183,6,12,18,0,4,4,138,156,294,34,18,52,519,517,1036,Broomehill-Tambellup (S)
51120,300,270,570,48,37,85,0,0,0,5,0,5,0,3,3,4,4,8,57,78,135,0,3,3,0,0,0,0,0,0,0,0,0,66,88,154,14,11,25,3,3,6,131,139,270,20,35,55,451,444,895,Bruce Rock (S)
51190,7178,7610,14788,1161,1195,2356,117,96,213,107,97,204,148,132,280,54,60,114,3358,3669,7027,31,28,59,38,39,77,9,3,12,3,3,6,3865,4127,7992,848,836,1684,75,83,158,5949,6241,12190,1460,997,2457,14587,14848,29435,Bunbury (C)
51260,6508,6735,13243,2430,2715,5145,107,95,202,103,91,194,118,114,232,40,42,82,2855,3303,6158,33,33,66,39,41,80,4,11,15,0,0,0,3299,3730,7029,556,532,1088,80,82,162,6365,7059,13424,789,699,1488,13662,14493,28155,Busselton (S)
51310,6431,6955,13386,633,630,1263,129,119,248,113,115,228,84,76,160,42,36,78,2255,2363,4618,11,7,18,11,19,30,21,17,38,0,4,4,2666,2756,5422,1126,1084,2210,35,27,62,4460,4497,8957,508,562,1070,11399,12014,23413,Cambridge (T)
47980,9111,10467,19578,766,884,1650,231,240,471,237,264,501,118,118,236,3566,4092,7658,59,82,141,12,22,34,58,62,120,29,39,68,0,0,0,4310,4919,9229,1243,1379,2622,80,147,227,6399,7329,13728,798,734,1532,16308,18530,34838,Unley (C)
48130,1949,1839,3788,372,378,750,16,10,26,21,18,39,26,18,44,522,576,1098,10,17,27,6,4,10,10,11,21,0,0,0,0,0,0,611,654,1265,52,39,91,17,16,33,1052,1087,2139,177,131,308,3178,3057,6235,Wakefield (DC)
51470,164,148,312,30,30,60,0,0,0,0,0,0,4,0,4,0,0,0,37,44,81,0,0,0,0,0,0,0,0,0,0,3,3,41,47,88,5,3,8,0,0,0,76,80,156,25,19,44,265,247,512,Carnamah (S)
51540,1408,1312,2720,330,332,662,17,24,41,23,31,54,32,30,62,19,17,36,429,399,828,3,3,6,14,11,25,3,3,6,0,0,0,540,518,1058,83,100,183,15,13,28,968,963,1931,352,331,683,2728,2606,5334,Carnarvon (S)
51610,312,293,605,54,46,100,0,6,6,3,0,3,4,0,4,0,0,0,128,135,263,0,0,0,4,3,7,0,0,0,0,0,0,139,144,283,18,10,28,0,0,0,211,200,411,34,23,57,557,516,1073,Chapman Valley (S)
51960,765,639,1404,246,210,456,55,41,96,36,26,62,38,33,71,30,27,57,327,296,623,25,23,48,5,0,5,3,0,3,0,0,0,519,446,965,164,145,309,14,18,32,943,819,1762,289,208,497,1997,1666,3663,Coolgardie (S)
52030,342,289,631,44,41,85,4,5,9,3,3,6,0,3,3,3,3,6,91,87,178,0,0,0,0,0,0,0,0,0,0,0,0,101,101,202,11,15,26,0,0,0,156,157,313,43,24,67,541,470,1011,Coorow (S)
62210,1989,1921,3910,410,493,903,35,43,78,41,50,91,56,76,132,15,16,31,32,30,62,286,304,590,3,3,6,0,0,0,0,0,0,468,522,990,24,25,49,12,9,21,914,1049,1963,151,144,295,3054,3114,6168,George Town (M)
52590,825,661,1486,153,158,311,13,13,26,5,5,10,9,18,27,5,3,8,337,325,662,4,0,4,0,0,0,0,0,0,3,0,3,376,364,740,60,58,118,7,0,7,596,580,1176,190,130,320,1611,1371,2982,Dandaragan (S)
63210,1814,1658,3472,247,282,529,82,75,157,49,48,97,110,101,211,51,45,96,49,52,101,354,391,745,10,10,20,3,5,8,0,0,0,708,727,1435,34,48,82,9,9,18,998,1066,2064,123,82,205,2935,2806,5741,Kentish (M)
50210,14066,14097,28163,1412,1600,3012,201,197,398,210,176,386,194,183,377,93,77,170,8385,8840,17225,28,30,58,44,48,92,10,7,17,4,3,7,9169,9561,18730,1583,1661,3244,164,145,309,12328,12967,25295,2073,1819,3892,28467,28883,57350,Armadale (C)
64210,5447,5741,11188,718,771,1489,90,123,213,104,120,224,169,187,356,51,61,112,104,112,216,1427,1666,3093,15,11,26,3,3,6,0,0,0,1963,2283,4246,81,83,164,43,45,88,2805,3182,5987,297,324,621,8549,9247,17796,Meander Valley (M)
65810,6148,6388,12536,608,635,1243,150,181,331,176,185,361,213,247,460,63,64,127,134,154,288,1813,2009,3822,29,31,60,8,13,21,0,0,0,2586,2884,5470,188,182,370,54,66,120,3436,3767,7203,432,358,790,10016,10513,20529,West Tamar (M)
69399,28,14,42,0,0,0,9,3,12,9,3,12,3,3,6,0,0,0,0,0,0,15,8,23,0,0,0,0,0,0,0,0,0,36,17,53,8,0,8,0,0,0,44,17,61,9,3,12,81,34,115,
69499,60,39,99,11,9,20,23,25,48,23,25,48,43,40,83,10,4,14,13,11,24,213,181,394,3,3,6,3,3,6,0,0,0,331,292,623,45,46,91,7,6,13,394,353,747,137,49,186,591,441,1032,
48260,1895,2035,3930,103,138,241,39,37,76,48,35,83,19,22,41,687,731,1418,22,19,41,4,9,13,9,11,20,8,7,15,0,0,0,836,871,1707,212,233,445,8,4,12,1159,1246,2405,196,184,380,3250,3465,6715,Walkerville (M)
48340,3779,3624,7403,575,637,1212,27,43,70,89,91,180,35,47,82,624,684,1308,31,31,62,11,9,20,10,12,22,0,3,3,3,0,3,830,920,1750,54,51,105,24,23,47,1483,1631,3114,205,189,394,5467,5444,10911,Wattle Range (DC)
48410,14209,15169,29378,1047,1067,2114,192,178,370,231,217,448,120,135,255,5256,5705,10961,71,61,132,27,22,49,68,101,169,30,30,60,0,0,0,5995,6449,12444,2591,2501,5092,153,206,359,9786,10223,20009,1337,1240,2577,25332,26632,51964,West Torrens (C)
48540,6260,6104,12364,1935,2034,3969,64,65,129,84,60,144,95,77,172,834,863,1697,57,55,112,15,22,37,30,25,55,3,0,3,0,0,0,1182,1167,2349,236,243,479,57,48,105,3410,3492,6902,750,611,1361,10420,10207,20627,Whyalla (C)
52520,402,365,767,60,55,115,6,3,9,0,0,0,0,0,0,9,3,12,86,82,168,0,3,3,3,3,6,0,0,0,0,0,0,104,94,198,30,16,46,4,0,4,198,165,363,35,13,48,635,543,1178,Dalwallinu (S)
48640,391,365,756,85,80,165,0,0,0,5,3,8,0,4,4,72,84,156,3,4,7,0,0,0,3,0,3,0,0,0,0,0,0,83,95,178,3,7,10,4,3,7,175,185,360,13,12,25,579,562,1141,Wudinna (DC)
48750,1185,1179,2364,243,246,489,8,10,18,17,17,34,16,20,36,436,500,936,13,10,23,4,0,4,20,19,39,3,3,6,0,0,0,517,579,1096,25,26,51,13,15,28,798,866,1664,81,72,153,2064,2117,4181,Yankalilla (DC)
48830,3657,3400,7057,531,544,1075,16,16,32,25,26,51,25,23,48,840,846,1686,16,13,29,0,3,3,30,31,61,4,0,4,0,0,0,956,958,1914,20,24,44,13,11,24,1520,1537,3057,202,202,404,5379,5139,10518,Yorke Peninsula (DC)
49399,1197,788,1985,102,99,201,48,32,80,49,22,71,72,34,106,521,316,837,43,17,60,10,8,18,31,20,51,0,0,0,0,0,0,774,449,1223,58,35,93,16,7,23,950,590,1540,364,273,637,2511,1651,4162,Unincorporated SA
49499,213,120,333,82,43,125,56,38,94,56,50,106,75,69,144,609,469,1078,35,26,61,16,5,21,21,7,28,11,6,17,0,0,0,879,670,1549,132,147,279,25,17,42,1118,877,1995,378,225,603,1709,1222,2931,
50080,8341,8741,17082,1424,1500,2924,78,71,149,54,71,125,69,89,158,42,48,90,3842,4227,8069,27,24,51,22,30,52,3,9,12,0,0,0,4137,4569,8706,454,561,1015,63,61,124,6078,6691,12769,1092,636,1728,15511,16068,31579,Albany (C)
52660,2950,2900,5850,553,617,1170,44,41,85,24,30,54,58,48,106,10,13,23,1478,1564,3042,10,13,23,14,30,44,0,3,3,0,0,0,1638,1742,3380,181,205,386,25,30,55,2397,2594,4991,316,252,568,5663,5746,11409,Dardanup (S)
52730,1247,1273,2520,339,370,709,12,14,26,16,10,26,7,14,21,11,3,14,566,627,1193,7,7,14,5,4,9,0,0,0,0,0,0,624,679,1303,48,59,107,8,10,18,1019,1118,2137,139,110,249,2405,2501,4906,Denmark (S)
52800,1691,1631,3322,367,365,732,43,43,86,44,48,92,76,76,152,28,12,40,388,404,792,14,20,34,29,34,63,3,3,6,4,0,4,629,640,1269,97,107,204,20,12,32,1113,1124,2237,1803,342,2145,4607,3097,7704,Derby-West Kimberley (S)
52870,1487,1416,2903,245,265,510,4,4,8,6,13,19,11,12,23,6,3,9,515,591,1106,10,7,17,0,0,0,0,0,0,0,0,0,552,630,1182,69,72,141,12,3,15,878,970,1848,161,111,272,2526,2497,5023,Donnybrook-Balingup (S)
62610,11823,12965,24788,804,923,1727,188,178,366,180,204,384,236,241,477,62,60,122,81,93,174,4892,5327,10219,26,36,62,14,22,36,0,0,0,5679,6161,11840,474,559,1033,79,80,159,7036,7723,14759,1079,1084,2163,19938,21772,41710,Glenorchy (C)
62810,11325,12284,23609,1133,1170,2303,497,532,1029,501,572,1073,362,387,749,117,112,229,187,198,385,5176,5397,10573,37,53,90,52,66,118,0,0,0,6929,7317,14246,1700,1797,3497,76,71,147,9838,10355,20193,1381,1124,2505,22544,23763,46307,Hobart (C)
63010,4164,4016,8180,819,822,1641,219,229,448,125,135,260,196,222,418,84,77,161,178,185,363,758,786,1544,26,14,40,10,18,28,0,0,0,1596,1666,3262,140,135,275,25,32,57,2580,2655,5235,391,375,766,7135,7046,14181,Huon Valley (M)
51750,2035,2365,4400,153,193,346,49,59,108,40,53,93,23,26,49,13,17,30,1046,1135,2181,6,9,15,10,6,16,9,4,13,0,0,0,1196,1309,2505,462,450,912,15,8,23,1826,1960,3786,408,277,685,4269,4602,8871,Claremont (T)
51820,21420,21923,43343,1804,1922,3726,371,376,747,324,307,631,293,274,567,134,115,249,10600,11290,21890,60,70,130,70,78,148,39,34,73,0,0,0,11891,12544,24435,3588,3335,6923,149,145,294,17432,17946,35378,2307,1867,4174,41159,41736,82895,Cockburn (C)
51890,2705,2482,5187,634,653,1287,60,22,82,31,20,51,68,30,98,16,9,25,563,469,1032,0,0,0,8,8,16,0,0,0,0,0,0,746,558,1304,131,100,231,24,14,38,1535,1325,2860,373,154,527,4613,3961,8574,Collie (S)
54170,43048,44563,87611,2649,2718,5367,600,533,1133,460,478,938,478,470,948,126,140,266,13158,13819,26977,61,61,122,82,104,186,68,78,146,7,10,17,15040,15693,30733,6605,6640,13245,187,195,382,24481,25246,49727,3122,2694,5816,70651,72503,143154,Joondalup (C)
54200,14577,14865,29442,1546,1604,3150,166,137,303,121,126,247,155,142,297,58,46,104,5271,5825,11096,35,35,70,38,35,73,13,7,20,5,6,11,5862,6359,12221,1153,1199,2352,103,86,189,8664,9248,17912,1512,1267,2779,24753,25380,50133,Kalamunda (S)
63410,453,414,867,125,118,243,9,10,19,31,33,64,15,9,24,6,6,12,8,10,18,41,33,74,0,0,0,0,4,4,0,0,0,110,105,215,18,25,43,3,0,3,256,248,504,53,41,94,762,703,1465,King Island (M)
63610,8905,9557,18462,1069,1186,2255,270,291,561,201,259,460,286,312,598,98,97,195,161,167,328,3097,3295,6392,39,52,91,55,65,120,0,0,0,4207,4538,8745,471,523,994,42,42,84,5789,6289,12078,555,533,1088,15249,16379,31628,Kingborough (M)
63810,2681,2632,5313,431,440,871,60,67,127,74,74,148,82,109,191,16,10,26,68,72,140,888,1009,1897,12,16,28,3,7,10,0,0,0,1203,1364,2567,49,49,98,16,11,27,1699,1864,3563,198,167,365,4578,4663,9241,Latrobe (M)
64010,16242,17240,33482,1353,1596,2949,365,387,752,465,474,939,513,548,1061,118,103,221,197,222,419,6821,7645,14466,42,34,76,38,38,76,0,0,0,8559,9451,18010,1163,1165,2328,118,124,242,11193,12336,23529,1522,1521,3043,28957,31097,60054,Launceston (C)
51680,1131,1115,2246,95,98,193,5,7,12,0,9,9,8,5,13,6,3,9,670,655,1325,4,5,9,0,7,7,0,0,0,0,0,0,693,691,1384,46,50,96,7,10,17,841,849,1690,133,99,232,2105,2063,4168,Chittering (S)
54060,886,840,1726,193,206,399,12,11,23,13,10,23,17,10,27,3,3,6,398,411,809,3,3,6,3,3,6,0,3,3,0,0,0,449,454,903,26,33,59,9,16,25,677,709,1386,128,79,207,1691,1628,3319,Irwin (S)
54130,315,252,567,76,60,136,0,0,0,7,7,14,3,3,6,3,0,3,76,78,154,0,0,0,0,0,0,0,0,0,0,0,0,89,88,177,14,13,27,3,3,6,182,164,346,27,28,55,524,444,968,Jerramungup (S)
52170,1732,1869,3601,254,239,493,76,84,160,47,54,101,33,25,58,10,10,20,628,640,1268,8,3,11,4,5,9,6,3,9,0,0,0,812,824,1636,365,386,751,8,7,15,1439,1456,2895,354,368,722,3525,3693,7218,Cottesloe (T)
52240,342,285,627,45,42,87,3,3,6,4,3,7,3,3,6,3,0,3,75,78,153,6,3,9,0,0,0,0,3,3,0,0,0,94,93,187,7,10,17,3,0,3,149,145,294,40,29,69,531,459,990,Cranbrook (S)
52310,275,262,537,18,15,33,0,5,5,3,4,7,3,0,3,0,0,0,87,88,175,0,0,0,0,0,0,0,0,0,0,0,0,93,97,190,5,6,11,3,0,3,119,118,237,14,14,28,408,394,802,Cuballing (S)
53430,6113,6545,12658,657,714,1371,171,168,339,158,169,327,124,124,248,46,30,76,2743,3063,5806,38,24,62,42,38,80,18,21,39,3,3,6,3343,3640,6983,1076,1071,2147,63,50,113,5139,5475,10614,992,889,1881,12244,12909,25153,Fremantle (C)
53520,8445,8570,17015,1483,1688,3171,138,117,255,114,124,238,161,157,318,85,74,159,4078,4415,8493,38,29,67,76,71,147,13,10,23,8,5,13,4711,5002,9713,650,669,1319,99,81,180,6943,7440,14383,1370,1052,2422,16758,17062,33820,Geraldton-Greenough (C)
53570,1279,1148,2427,189,197,386,8,10,18,8,4,12,6,4,10,5,3,8,474,481,955,0,3,3,12,9,21,0,0,0,0,0,0,513,514,1027,76,93,169,9,6,15,787,810,1597,236,145,381,2302,2103,4405,Gingin (S)
53640,399,344,743,59,59,118,6,6,12,3,3,6,0,3,3,0,3,3,97,81,178,0,0,0,0,0,0,0,0,0,0,0,0,106,96,202,10,7,17,6,8,14,181,170,351,34,28,62,614,542,1156,Gnowangerup (S)
54830,6065,5932,11997,600,641,1241,99,119,218,88,101,189,94,100,194,52,40,92,3701,3971,7672,25,25,50,30,33,63,8,5,13,0,5,5,4097,4399,8496,879,916,1795,86,80,166,5662,6036,11698,1855,1081,2936,13582,13049,26631,Kwinana (T)
54900,448,370,818,72,59,131,3,3,6,0,5,5,4,0,4,0,5,5,88,90,178,0,0,0,3,0,3,0,0,0,0,0,0,98,103,201,30,29,59,0,3,3,200,194,394,28,19,47,676,583,1259,Lake Grace (S)
64610,3661,3527,7188,483,540,1023,98,94,192,82,87,169,113,122,235,31,35,66,45,48,93,922,1004,1926,11,9,20,5,8,13,0,0,0,1307,1407,2714,36,57,93,19,14,33,1845,2018,3863,243,206,449,5749,5751,11500,Northern Midlands (M)
64810,3619,3549,7168,547,620,1167,79,91,170,91,97,188,129,126,255,15,19,34,49,45,94,1113,1214,2327,14,22,36,17,12,29,0,0,0,1507,1626,3133,67,79,146,23,23,46,2144,2348,4492,315,303,618,6078,6200,12278,Sorell (M)
65010,1924,1778,3702,239,251,490,21,24,45,28,37,65,54,56,110,8,6,14,18,18,36,428,430,858,4,3,7,3,3,6,0,0,0,564,577,1141,13,23,36,7,8,15,823,859,1682,156,114,270,2903,2751,5654,Southern Midlands (M)
65210,747,693,1440,97,118,215,24,21,45,28,15,43,42,28,70,3,3,6,17,18,35,112,108,220,5,0,5,3,3,6,0,0,0,234,196,430,9,16,25,6,0,6,346,330,676,61,61,122,1154,1084,2238,Tasman (M)
65410,3889,4055,7944,606,658,1264,86,89,175,96,98,194,111,114,225,21,23,44,75,69,144,961,1040,2001,20,19,39,3,6,9,0,0,0,1373,1458,2831,59,77,136,31,30,61,2069,2223,4292,366,292,658,6324,6570,12894,Waratah/Wynyard (M)
65610,1319,1163,2482,280,309,589,43,30,73,54,35,89,73,86,159,19,24,43,46,39,85,233,206,439,10,3,13,0,0,0,0,0,0,478,423,901,28,32,60,11,9,20,797,773,1570,149,121,270,2265,2057,4322,West Coast (M)
52100,326,303,629,64,58,122,0,3,3,3,5,8,0,3,3,3,0,3,71,84,155,4,0,4,4,0,4,0,0,0,0,0,0,85,95,180,9,11,20,3,4,7,161,168,329,18,18,36,505,489,994,Corrigin (S)
52380,51,36,87,16,18,34,4,0,4,0,0,0,0,3,3,0,0,0,38,34,72,0,0,0,0,3,3,0,0,0,0,0,0,42,40,82,3,3,6,0,0,0,61,61,122,31,16,47,143,113,256,Cue (S)
52450,360,326,686,60,57,117,0,3,3,0,0,0,4,4,8,0,3,3,157,117,274,0,4,4,0,0,0,0,0,0,0,0,0,161,131,292,28,29,57,0,0,0,249,217,466,35,30,65,644,573,1217,Cunderdin (S)
54620,300,250,550,60,44,104,9,0,9,9,7,16,9,7,16,0,0,0,95,68,163,0,0,0,0,0,0,0,0,0,0,0,0,122,82,204,11,19,30,3,0,3,196,145,341,69,15,84,565,410,975,Kondinin (S)
53150,1822,1949,3771,134,150,284,47,43,90,42,47,89,24,28,52,15,12,27,677,709,1386,4,0,4,7,7,14,9,11,20,0,0,0,825,857,1682,201,217,418,3,12,15,1163,1236,2399,189,187,376,3174,3372,6546,East Fremantle (T)
53220,1696,1038,2734,344,321,665,250,83,333,206,93,299,281,117,398,92,34,126,2282,978,3260,37,17,54,66,27,93,4,3,7,0,0,0,3218,1352,4570,622,309,931,41,23,64,4225,2005,6230,1747,557,2304,7668,3600,11268,East Pilbara (S)
53290,3310,3305,6615,1042,1091,2133,64,60,124,47,42,89,66,56,122,37,38,75,910,982,1892,21,17,38,17,10,27,0,3,3,0,3,3,1162,1211,2373,176,201,377,33,27,60,2413,2530,4943,530,426,956,6253,6261,12514,Esperance (S)
53360,495,422,917,145,128,273,31,17,48,16,12,28,28,17,45,6,12,18,275,265,540,10,12,22,8,7,15,0,3,3,5,3,8,379,348,727,54,48,102,7,3,10,585,527,1112,116,76,192,1196,1025,2221,Exmouth (S)
52940,192,178,370,39,37,76,0,0,0,0,4,4,3,0,3,3,0,3,65,67,132,0,0,0,0,0,0,0,0,0,0,0,0,71,71,142,0,4,4,4,4,8,114,116,230,15,6,21,321,300,621,Dowerin (S)
53010,188,173,361,41,27,68,0,0,0,0,0,0,3,0,3,0,0,0,45,50,95,0,0,0,3,0,3,0,0,0,0,0,0,51,50,101,6,5,11,0,0,0,98,82,180,17,7,24,303,262,565,Dumbleyung (S)
53080,216,193,409,57,57,114,10,3,13,5,6,11,11,9,20,8,9,17,129,87,216,0,0,0,5,4,9,0,3,3,0,0,0,168,121,289,33,28,61,3,3,6,261,209,470,128,52,180,605,454,1059,Dundas (S)
54690,139,109,248,20,14,34,0,0,0,0,3,3,0,0,0,0,0,0,39,43,82,0,0,0,0,0,0,0,0,0,0,0,0,39,46,85,3,6,9,0,0,0,62,66,128,6,6,12,207,181,388,Koorda (S)
54760,284,241,525,55,51,106,0,0,0,0,0,0,3,0,3,0,0,0,41,53,94,0,0,0,0,0,0,0,0,0,0,0,0,44,53,97,10,17,27,3,0,3,112,121,233,9,3,12,405,365,770,Kulin (S)
