lga_code16,sw_1000_1249_tot,sw_1250_1499_a_15_19,sw_1250_1499_a_20_24,sw_1250_1499_a_25_34,sw_1250_1499_a_35_44,sw_1250_1499_a_45_54,sw_1250_1499_a_55_64,sw_1250_1499_a_65_74,sw_1250_1499_a_75ov,sw_1250_1499_tot,sw_1500_1749_a_15_19,sw_1500_1749_a_20_24,sw_1500_1749_a_25_34,sw_1500_1749_a_35_44,sw_1500_1749_a_45_54,sw_1500_1749_a_55_64,sw_1500_1749_a_65_74,sw_1500_1749_a_75ov,sw_1500_1749_tot,sw_1750_1999_a_15_19,sw_1750_1999_a_20_24,sw_1750_1999_a_25_34,sw_1750_1999_a_35_44,sw_1750_1999_a_45_54,sw_1750_1999_a_55_64,sw_1750_1999_a_65_74,sw_1750_1999_a_75ov,sw_1750_1999_tot,sw_2000_2999_a_15_19,sw_2000_2999_a_20_24,sw_2000_2999_a_25_34,sw_2000_2999_a_35_44,sw_2000_2999_a_45_54,sw_2000_2999_a_55_64,sw_2000_2999_a_65_74,sw_2000_2999_a_75ov,sw_2000_2999_tot,sw_3000mo_a_15_19,sw_3000mo_a_20_24,sw_3000mo_a_25_34,sw_3000mo_a_35_44,sw_3000mo_a_45_54,sw_3000mo_a_55_64,sw_3000mo_a_65_74,sw_3000mo_a_75ov,sw_3000mo_tot,sw_pins_a_15_19,sw_pins_a_20_24,sw_pins_a_25_34,sw_pins_a_35_44,sw_pins_a_45_54,sw_pins_a_55_64,sw_pins_a_65_74,sw_pins_a_75ov,sw_pins_tot,sw_tot_a_15_19,sw_tot_a_20_24,sw_tot_a_25_34,sw_tot_a_35_44,sw_tot_a_45_54,sw_tot_a_55_64,sw_tot_a_65_74,sw_tot_a_75ov,sw_tot_tot,maopd_nni_a_15_19,maopd_nni_a_20_24,maopd_nni_a_25_34,maopd_nni_a_35_44,maopd_nni_a_45_54,maopd_nni_a_55_64,maopd_nni_a_65_74,maopd_nni_a_75ove,maopd_nni_tot,maopd_1_149_a_15_19,maopd_1_149_a_20_24,maopd_1_149_a_25_34,maopd_1_149_a_35_44,maopd_1_149_a_45_54,maopd_1_149_a_55_64,maopd_1_149_a_65_74,maopd_1_149_a_75ov,maopd_1_149_tot,maopd_150_299_a_15_19,maopd_150_299_a_20_24,maopd_150_299_a_25_34,maopd_150_299_a_35_44,maopd_150_299_a_45_54,maopd_150_299_a_55_64,maopd_150_299_a_65_74,maopd_150_299_a_75ov,maopd_150_299_tot,maopd_300_399_a_15_19,maopd_300_399_a_20_24,maopd_300_399_a_25_34,maopd_300_399_a_35_44,maopd_300_399_a_45_54,maopd_300_399_a_55_64,maopd_300_399_a_65_74,maopd_300_399_a_75ov,maopd_300_399_tot,maopd_400_499_a_15_19,maopd_400_499_a_20_24,maopd_400_499_a_25_34,maopd_400_499_a_35_44,maopd_400_499_a_45_54,maopd_400_499_a_55_64,maopd_400_499_a_65_74,maopd_400_499_a_75ov,maopd_400_499_tot,maopd_500_649_a_15_19,maopd_500_649_a_20_24,maopd_500_649_a_25_34,maopd_500_649_a_35_44,maopd_500_649_a_45_54,maopd_500_649_a_55_64,maopd_500_649_a_65_74,maopd_500_649_a_75ov,maopd_500_649_tot,maopd_650_799_a_15_19,maopd_650_799_a_20_24,maopd_650_799_a_25_34,maopd_650_799_a_35_44,maopd_650_799_a_45_54,maopd_650_799_a_55_64,maopd_650_799_a_65_74,maopd_650_799_a_75ov,maopd_650_799_tot,maopd_800_999_a_15_19,maopd_800_999_a_20_24,maopd_800_999_a_25_34,maopd_800_999_a_35_44,maopd_800_999_a_45_54,maopd_800_999_a_55_64,maopd_800_999_a_65_74,maopd_800_999_a_75ov,maopd_800_999_tot,maopd_1000_1249_a_15_19,maopd_1000_1249_a_20_24,maopd_1000_1249_a_25_34,maopd_1000_1249_a_35_44,maopd_1000_1249_a_45_54,maopd_1000_1249_a_55_64,maopd_1000_1249_a_65_74,maopd_1000_1249_a_75ov,maopd_1000_1249_tot,maopd_1250_1499_a_15_19,maopd_1250_1499_a_20_24,maopd_1250_1499_a_25_34,maopd_1250_1499_a_35_44,maopd_1250_1499_a_45_54,maopd_1250_1499_a_55_64,maopd_1250_1499_a_65_74,maopd_1250_1499_a_75ov,maopd_1250_1499_tot,maopd_1500_1749_a_15_19,maopd_1500_1749_a_20_24,maopd_1500_1749_a_25_34,maopd_1500_1749_a_35_44,maopd_1500_1749_a_45_54,maopd_1500_1749_a_55_64,maopd_1500_1749_a_65_74,maopd_1500_1749_a_75ov,maopd_1500_1749_tot,maopd_1750_1999_a_15_19,maopd_1750_1999_a_20_24,maopd_1750_1999_a_25_34,maopd_1750_1999_a_35_44,maopd_1750_1999_a_45_54,maopd_1750_1999_a_55_64,maopd_1750_1999_a_65_74,maopd_1750_1999_a_75ov,maopd_1750_1999_tot,maopd_2000_2999_a_15_19,maopd_2000_2999_a_20_24,maopd_2000_2999_a_25_34,maopd_2000_2999_a_35_44,maopd_2000_2999_a_45_54,maopd_2000_2999_a_55_64,maopd_2000_2999_a_65_74,maopd_2000_2999_a_75ov,maopd_2000_2999_tot,maopd_3000mo_a_15_19,maopd_3000mo_a_20_24,maopd_3000mo_a_25_34,maopd_3000mo_a_35_44,maopd_3000mo_a_45_54,maopd_3000mo_a_55_64,maopd_3000mo_a_65_74,maopd_3000mo_a_75ov,maopd_3000mo_tot,maopd_pins_a_15_19,maopd_pins_a_20_24,maopd_pins_a_25_34,maopd_pins_a_35_44,maopd_pins_a_45_54,maopd_pins_a_55_64,maopd_pins_a_65_74,maopd_pins_a_75ov,maopd_pins_tot,maopd_tot_a_15_19,lga_name16
54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,3,3,3,6,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,4,Jerramungup (S)
54170,367,3,7,50,41,65,44,7,0,220,0,3,32,29,36,29,7,0,136,0,3,13,7,28,17,5,0,74,0,0,15,25,35,34,7,0,108,0,3,3,14,27,9,4,0,61,24,17,15,11,15,8,6,0,91,2204,1579,958,711,931,735,173,14,7300,7,0,0,0,7,0,3,0,12,50,11,4,0,5,0,0,0,75,32,32,8,7,4,6,5,3,88,8,16,5,4,8,7,0,0,61,8,6,12,10,9,9,6,0,63,3,16,7,12,14,16,7,0,79,3,13,27,18,12,27,8,0,108,4,13,36,22,27,31,5,0,135,0,7,25,28,52,55,18,0,172,0,0,12,16,31,28,8,0,97,0,3,15,8,18,16,6,0,65,0,0,7,6,15,11,3,0,33,0,0,5,12,9,5,0,0,29,0,0,0,3,3,3,0,0,12,3,0,3,3,3,0,0,0,18,112,Joondalup (C)
54200,72,0,3,20,15,9,4,5,0,56,0,0,8,12,11,5,0,0,38,0,0,4,8,4,5,3,0,25,0,0,8,12,12,5,3,0,40,0,0,3,5,5,4,0,0,21,6,4,3,0,5,3,0,0,27,369,204,171,167,201,142,49,3,1312,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,9,5,3,3,0,6,3,0,0,20,6,4,3,0,3,3,0,0,21,3,7,8,7,7,10,11,0,45,0,11,6,18,11,19,3,0,66,4,28,42,26,27,24,13,0,155,3,23,77,69,63,45,14,0,293,0,23,103,89,99,71,11,0,400,0,8,56,60,71,57,10,3,269,0,6,43,47,57,46,8,0,203,0,3,21,30,44,24,9,0,120,0,3,19,15,34,28,4,0,107,0,0,0,6,3,3,0,0,18,0,0,4,5,10,4,3,0,34,21,Kalamunda (S)
54760,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kulin (S)
54830,29,0,0,8,11,13,3,0,0,34,0,0,4,5,6,4,0,0,20,0,0,0,3,5,3,0,0,19,0,0,3,0,3,3,3,0,13,0,0,3,3,0,0,0,0,5,3,0,0,0,3,3,0,0,8,196,118,108,111,120,52,10,0,716,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,7,0,4,0,0,0,0,0,0,10,0,7,4,3,3,3,0,0,15,0,4,3,3,0,7,3,0,20,0,3,11,9,9,5,3,0,43,0,5,21,19,19,18,4,0,83,9,23,31,38,36,34,8,0,184,3,12,48,65,70,53,11,0,269,0,10,36,58,53,33,7,0,200,0,3,38,45,64,57,11,0,215,0,4,50,58,65,54,5,0,237,0,5,75,82,154,86,7,0,412,0,0,3,8,11,12,0,0,37,0,0,0,5,6,4,3,0,26,19,Kwinana (C)
54900,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,8,6,4,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,5,4,0,0,0,17,0,0,0,0,3,7,0,0,15,0,0,0,0,6,0,0,0,4,0,0,0,0,4,3,0,0,6,0,0,0,0,4,0,0,0,6,0,0,3,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lake Grace (S)
56620,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ngaanyatjarraku (S)
54340,8,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,3,27,20,26,24,28,24,10,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,3,3,0,0,13,0,3,3,0,7,4,0,0,18,0,0,0,0,5,4,0,0,15,0,0,0,3,8,4,0,0,13,0,4,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Katanning (S)
54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,4,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kellerberrin (S)
54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kent (S)
54550,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,3,11,6,14,4,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,10,0,0,3,3,3,0,0,0,12,0,0,0,0,0,4,0,0,3,0,0,0,3,3,3,0,0,8,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kojonup (S)
55320,282,0,8,43,44,41,39,16,0,194,0,6,24,24,34,30,4,3,127,0,0,12,17,18,20,3,0,70,0,0,13,24,21,24,8,3,98,0,0,12,14,33,14,11,0,83,10,26,7,5,10,3,0,0,66,1226,1177,725,507,605,516,183,25,4965,0,0,0,0,0,0,0,0,3,13,9,0,0,0,0,0,0,31,12,10,9,0,9,4,3,0,47,3,15,8,4,0,9,0,0,36,3,12,13,8,10,14,3,0,52,0,10,8,6,16,15,9,0,69,0,16,26,34,20,28,5,0,124,0,11,39,32,44,43,13,3,176,0,11,35,42,46,41,9,0,193,0,0,10,16,24,11,3,0,69,0,0,8,6,16,6,3,3,44,0,0,3,7,4,3,0,0,21,0,0,15,20,7,11,0,0,52,0,0,0,3,3,0,0,0,7,0,3,0,3,0,6,0,0,17,45,Melville (C)
54620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,6,0,3,3,0,3,0,0,0,15,0,0,4,4,0,4,0,0,18,0,0,4,13,6,7,0,0,35,0,0,3,3,8,0,0,0,9,0,0,0,0,0,0,0,0,3,0,Kondinin (S)
54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Koorda (S)
54970,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,4,0,0,0,6,0,3,3,3,0,0,0,0,13,0,0,3,3,0,3,0,0,7,0,0,4,3,5,9,0,0,22,0,4,9,11,11,12,0,0,43,0,9,31,21,17,16,3,0,105,0,12,57,69,58,30,0,0,219,0,4,102,110,86,57,5,0,368,0,0,16,20,15,3,0,0,51,0,0,0,4,0,3,0,0,10,0,Laverton (S)
56730,29,0,0,0,0,4,4,0,0,15,0,0,5,4,3,3,0,0,10,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,8,83,46,47,49,60,70,10,3,368,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,0,0,3,0,0,0,0,0,6,3,0,0,0,3,0,5,0,14,0,3,0,3,9,0,0,0,15,0,6,3,3,3,3,3,0,22,0,3,3,12,8,11,0,0,31,0,3,3,12,16,15,0,0,50,0,0,3,10,4,10,3,0,30,0,0,4,4,10,11,0,0,32,0,0,0,3,6,9,0,0,19,0,0,9,10,23,8,0,0,49,0,0,0,0,3,3,0,0,7,0,0,0,3,3,5,0,0,13,3,Northam (S)
55040,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,9,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,3,3,0,0,0,7,0,0,4,3,8,3,0,0,25,0,4,16,9,11,3,3,0,54,0,9,33,26,22,17,0,0,108,0,12,51,33,42,29,0,0,163,0,5,97,89,71,33,8,0,309,0,0,18,26,15,6,0,0,68,0,0,0,4,3,3,0,0,9,3,Leonora (S)
55110,192,0,0,17,15,34,23,4,0,88,0,0,4,16,17,12,6,0,58,0,0,7,8,13,13,5,0,45,0,0,9,11,10,10,10,0,56,0,0,4,9,11,9,3,3,31,13,3,3,3,6,3,5,0,40,770,482,427,430,546,402,111,17,3189,0,0,0,0,3,4,0,0,8,18,3,3,0,5,0,0,0,30,13,14,6,4,4,3,5,0,51,4,10,3,4,6,7,9,0,53,5,4,9,4,11,18,5,3,55,4,7,12,17,12,23,13,0,94,7,14,18,11,33,32,24,0,134,0,12,23,22,45,32,5,0,139,0,3,22,35,34,43,10,0,139,0,0,13,15,27,22,8,0,93,0,0,5,19,26,23,3,0,73,0,0,10,13,14,11,0,0,48,0,0,5,10,13,5,3,0,35,0,0,4,3,3,5,0,0,15,0,0,3,4,3,6,3,0,19,56,Mandurah (C)
55180,29,0,0,3,3,0,6,0,0,11,0,0,0,0,5,0,0,0,9,0,0,0,0,4,4,0,0,8,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,85,33,39,54,89,59,24,0,376,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,3,3,3,0,7,0,0,0,3,8,5,3,0,20,0,0,3,3,9,7,0,3,37,0,3,10,12,14,11,3,0,47,0,3,10,11,30,15,4,4,70,0,0,5,4,17,4,4,0,36,0,0,3,3,6,10,0,0,26,0,0,0,6,9,3,3,0,17,0,0,9,3,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,8,Manjimup (S)
55250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,8,0,4,7,0,6,0,0,0,17,0,0,11,3,3,0,0,0,16,0,4,24,17,9,11,0,0,64,0,0,22,13,12,17,0,0,73,0,3,39,48,28,11,0,0,128,0,0,16,18,12,0,0,0,50,0,0,3,0,0,0,0,0,6,0,Meekatharra (S)
55950,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Mukinbudin (S)
55530,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mingenew (S)
55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,9,0,0,4,3,4,0,0,0,11,0,0,6,3,0,9,0,0,21,0,0,11,9,10,3,0,0,40,0,3,30,25,20,5,0,0,88,0,0,6,5,7,0,0,0,20,0,0,0,0,0,0,0,0,3,0,Menzies (S)
55460,12,0,0,0,0,0,3,0,0,8,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,31,12,23,22,20,26,3,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,8,0,3,0,4,4,4,4,0,17,0,0,0,3,3,4,0,0,12,0,3,4,3,8,9,0,0,23,0,0,0,0,3,5,0,0,9,0,3,0,3,4,3,0,0,18,0,0,5,4,3,0,0,0,17,0,0,6,6,4,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Merredin (S)
56090,77,0,3,4,7,15,9,0,0,41,0,0,7,3,5,3,3,0,23,0,0,0,6,0,9,3,0,14,0,0,3,5,5,3,0,0,20,0,0,0,5,0,3,0,0,16,0,0,0,0,7,0,0,0,14,199,106,95,108,154,129,39,6,843,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,7,0,4,0,3,0,3,0,0,15,0,3,0,0,4,12,3,0,31,0,3,3,7,4,3,3,0,29,3,7,3,3,7,8,4,0,27,0,11,15,3,8,13,0,0,48,0,8,19,12,37,24,7,0,101,0,11,19,19,19,29,5,0,107,0,3,10,17,12,11,3,0,57,0,3,12,15,10,12,3,0,47,0,0,3,8,8,3,0,0,21,0,0,10,16,8,6,0,0,31,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,7,9,Mundaring (S)
56790,9,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,4,8,8,29,19,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,10,0,0,0,0,3,0,0,0,11,0,0,4,3,3,8,0,0,17,0,0,0,0,4,8,0,0,14,0,0,3,3,5,3,3,0,10,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Northampton (S)
55600,12,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,13,6,25,15,27,10,3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,4,0,3,10,0,0,0,0,0,10,3,0,18,0,3,0,0,4,5,0,0,13,0,0,3,3,3,0,0,0,15,0,0,0,4,3,7,0,0,18,0,0,4,0,0,3,0,0,12,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moora (S)
