lga_code_2016,m_0_299_ds_ds_sept_house,m_0_299_ds_ds_sd_row_tce_hs_t,m_0_299_ds_ds_flat_apart,m_0_299_ds_ds_other_dwg,m_0_299_ds_ns,m_0_299_tot,m_300_449_ds_separate_hse,m_300_449_ds_sd_row_tc_hse_th,m_300_449_ds_flat_apart,m_300_449_ds_other_dwg,m_300_449_ds_ns,m_300_449_tot,m_450_599_ds_separate_hse,m_450_599_ds_sd_row_tce_hs_th,m_450_599_ds_flat_apart,m_450_599_ds_other_dwg,m_450_599_ds_ns,m_450_599_tot,m_600_799_ds_separate_hse,m_600_799_ds_sd_row_tc_hs_th,m_600_799_ds_flat_apart,m_600_799_ds_other_dwg,m_600_799_ds_ns,m_600_799_tot,m_800_999_ds_separate_hse,m_800_999_ds_sd_row_tc_hs_th,m_800_999_ds_flat_apart,m_800_999_ds_other_dwg,m_800_999_ds_ns,m_800_999_tot,m_1000_1399_ds_separate_hse,m_1000_1399_ds_sd_rw_tc_h_th,m_1000_1399_ds_flat_apart,m_1000_1399_ds_other_dwg,m_1000_1399_ds_ns,m_1000_1399_tot,m_1400_1799_ds_separate_hse,m_1400_1799_ds_sd_rw_tc_h_th,m_1400_1799_ds_flat_apart,m_1400_1799_ds_other_dwg,m_1400_1799_ds_ns,m_1400_1799_tot,m_1800_2399_ds_separate_hse,m_1800_2399_ds_sd_rw_tc_h_th,m_1800_2399_ds_flat_apart,m_1800_2399_ds_other_dwg,m_1800_2399_ds_ns,m_1800_2399_tot,m_2400_2999_ds_separate_hse,m_2400_2999_ds_sd_rw_tc_h_th,m_2400_2999_ds_flat_apart,m_2400_2999_ds_other_dwg,m_2400_2999_ds_ns,m_2400_2999_tot,m_3000_3999_ds_separate_hse,m_3000_3999_ds_sd_rw_tc_h_th,m_3000_3999_ds_flt_apart,m_3000_3999_ds_other_dwg,m_3000_3999_ds_ns,m_3000_3999_tot,m_4000_over_ds_separate_hse,m_4000_ov_ds_sd_rw_tce_hs_th,m_4000_over_ds_flat_apart,m_4000_over_ds_other_dwg,m_4000_ds_over_ns,m_4000_over_tot,mort_rpmnt_ns_ds_separat_hs,mrt_rpmt_ns_ds_sd_rw_tc_hs_th,mrt_rpmt_ns_ds_flat_apart,mort_rpmnt_ns_ds_other_dwg,mort_rpmnt_ns_ds_ns,mort_rpmnt_ns_total,tot_ds_separate_hse,tot_ds_sd_row_tce_hse_thse,tot_ds_flat_apartment,tot_ds_other_dwg,tot_ds_ns,tot_tot,lga_name16
34590,1467,45,10,0,3,1523,691,42,7,3,0,742,633,39,11,0,0,677,1163,102,13,0,0,1284,1637,139,50,10,3,1826,5553,471,93,8,11,6140,8094,313,51,8,13,8479,9904,135,25,8,12,10085,3809,22,11,7,4,3845,2068,27,3,3,4,2100,881,17,0,0,0,893,1665,43,11,0,3,1716,37546,1379,287,52,61,39318,Logan (C)
40070,35,43,36,0,0,112,7,7,10,0,0,22,4,9,4,0,0,21,9,26,21,0,0,61,8,20,30,0,0,60,29,80,132,0,0,240,24,74,146,0,0,243,42,106,144,0,3,298,20,63,60,0,0,142,38,59,32,0,0,121,59,53,38,4,0,154,17,15,13,0,0,48,294,558,654,10,7,1528,Adelaide (C)
40120,353,3,3,0,0,359,165,0,0,0,0,170,144,0,0,0,0,141,278,0,0,3,0,285,352,4,4,0,0,359,879,16,7,0,4,908,970,6,3,0,0,984,1311,8,0,3,3,1328,676,0,0,3,7,681,547,0,0,0,0,545,363,0,0,0,0,365,221,0,0,0,0,227,6269,42,20,14,21,6366,Adelaide Hills (DC)
37400,8,0,0,4,0,11,3,0,0,4,0,9,5,0,0,0,0,5,9,0,0,0,0,11,8,0,0,0,0,10,17,0,0,0,0,17,12,0,0,3,0,13,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,7,88,0,0,12,3,98,Winton (S)
40220,224,3,0,0,0,231,142,3,0,0,0,146,110,0,0,0,0,114,210,0,3,0,3,214,308,3,3,0,3,319,708,11,8,6,0,723,643,3,0,0,0,651,565,4,0,0,3,577,163,0,0,0,0,169,162,3,0,0,0,162,83,0,0,0,0,83,141,4,0,0,0,143,3458,32,16,13,15,3535,Alexandrina (DC)
42750,52,0,0,0,0,56,32,0,0,0,0,37,18,0,0,0,0,18,48,0,0,0,0,52,58,0,0,0,0,58,131,0,0,0,0,127,82,0,0,0,0,86,55,0,0,0,0,58,13,0,0,0,0,12,21,0,0,0,0,21,6,0,0,0,0,6,27,0,0,0,0,25,544,3,0,10,3,558,Kangaroo Island (DC)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woorabinda (S)
40910,284,54,8,0,0,352,143,25,10,0,0,177,122,25,9,0,0,156,227,35,11,0,0,275,258,62,26,0,3,359,748,176,69,0,0,994,778,192,43,0,0,1013,1119,234,25,0,7,1393,542,88,3,0,3,629,327,44,3,0,0,377,184,21,3,0,0,211,175,25,3,0,4,201,4908,985,226,3,19,6130,Campbelltown (C) (SA)
41010,17,0,0,3,0,20,8,0,0,0,0,12,17,0,0,3,0,18,23,0,0,0,0,27,31,0,0,4,0,31,84,0,0,4,0,90,52,0,0,6,0,63,40,0,0,5,0,52,10,0,0,3,0,13,8,0,0,7,0,9,5,0,0,7,0,11,17,0,0,4,0,23,307,0,0,48,0,359,Ceduna (DC)
41060,537,152,23,0,3,719,273,76,18,3,3,364,254,60,15,0,0,341,437,107,41,0,3,589,554,182,58,0,0,799,1419,485,182,3,11,2103,1561,606,124,0,8,2302,2199,652,73,3,13,2939,1049,292,23,3,12,1375,767,228,17,0,10,1027,371,146,4,0,3,526,338,97,14,0,0,455,9779,3075,590,19,68,13531,Charles Sturt (C)
43080,23,0,0,0,0,23,10,0,0,0,0,10,12,0,0,0,0,12,16,0,0,0,0,16,11,0,0,0,0,11,12,0,0,0,0,12,4,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,110,0,0,0,0,109,Karoonda East Murray (DC)
50980,47,0,0,9,0,59,7,0,0,9,0,17,10,0,0,3,0,19,20,0,3,4,0,24,21,0,3,7,0,34,87,5,0,14,0,108,92,5,3,9,0,118,177,9,15,10,0,216,205,3,10,8,0,226,256,9,0,9,3,269,150,0,0,3,3,150,73,0,0,4,0,80,1143,43,37,79,10,1315,Broome (S)
51470,10,0,0,0,0,10,3,0,0,0,0,7,3,0,0,0,0,3,8,0,0,0,0,8,8,0,0,0,0,13,10,0,0,0,0,10,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,60,Carnamah (S)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,Yarrabah (S)
41330,22,0,0,0,0,23,22,0,0,0,0,18,24,0,0,0,0,20,16,0,0,0,0,16,8,0,0,0,0,10,20,0,0,0,0,21,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,119,0,0,3,5,131,Coober Pedy (DC)
41560,104,4,0,0,0,106,94,0,0,0,0,97,86,0,0,0,0,86,117,3,0,0,0,127,178,3,0,3,0,188,380,7,0,0,0,388,284,5,0,0,0,285,162,3,0,0,3,168,55,0,0,0,0,54,27,0,0,0,0,27,16,0,0,0,0,17,69,0,0,0,0,74,1570,24,5,6,10,1609,Copper Coast (DC)
41750,21,0,0,0,0,21,4,0,0,0,0,7,4,0,0,0,0,6,10,0,0,0,0,10,7,0,0,0,0,7,13,0,0,3,0,15,8,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,94,0,0,6,4,104,Elliston (DC)
43790,89,0,0,0,0,97,82,3,0,0,0,83,80,3,0,0,0,84,145,4,0,3,0,154,192,3,0,0,0,196,317,4,0,5,3,329,203,3,0,0,0,203,98,0,0,0,0,96,25,0,0,0,0,25,24,0,0,0,0,27,9,0,0,0,0,11,52,0,0,0,0,55,1323,25,0,11,6,1366,Loxton Waikerie (DC)
40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anangu Pitjantjatjara (AC)
40310,168,5,0,0,0,177,111,3,0,0,0,117,92,3,0,0,0,96,165,6,0,0,0,173,266,14,0,0,0,279,741,21,3,0,5,759,794,4,0,4,4,803,665,3,0,4,0,675,181,0,0,0,3,186,134,0,0,0,0,138,83,0,0,0,0,79,117,0,0,0,3,120,3519,57,6,10,12,3608,Barossa (DC)
40430,19,0,0,0,0,19,23,0,0,0,0,23,14,0,0,0,0,14,27,0,0,0,0,27,25,0,0,0,0,21,38,0,0,0,0,41,25,0,0,0,0,25,17,0,0,0,0,17,6,0,0,0,0,6,6,0,0,3,0,8,3,0,0,0,0,3,10,0,0,0,0,10,209,0,0,3,0,214,Barunga West (DC)
40520,53,0,0,0,0,56,61,3,3,0,0,70,56,4,0,0,0,65,130,9,0,0,0,142,183,0,0,0,0,182,317,3,3,0,3,326,188,0,3,0,0,192,122,0,0,0,0,127,23,0,0,0,0,27,21,0,0,0,0,21,16,0,0,0,0,16,63,0,0,0,0,67,1252,20,8,3,7,1293,Berri and Barmera (DC)
42250,60,0,0,0,0,60,46,0,0,0,0,46,38,0,0,0,0,39,85,0,0,0,0,88,111,0,0,0,0,106,240,0,0,3,0,245,195,0,0,0,0,199,189,0,0,0,0,189,54,0,0,0,0,54,35,0,0,0,0,35,28,0,0,0,0,28,60,0,0,0,0,64,1138,0,3,6,3,1141,Grant (DC)
43920,59,0,0,0,0,58,59,0,0,0,0,59,48,0,0,0,0,48,102,0,0,0,0,104,134,0,0,0,3,138,357,0,0,0,0,361,308,0,0,0,0,314,325,0,0,0,0,327,100,0,0,0,0,104,47,0,0,0,0,50,20,0,0,0,0,20,99,0,0,0,0,97,1646,3,0,5,7,1668,Mallala (DC)
44620,125,20,0,0,0,147,84,18,9,0,0,109,102,16,6,0,0,130,275,36,17,0,0,325,436,29,19,0,0,482,1022,37,7,0,0,1075,618,10,3,0,4,633,303,9,0,0,0,315,83,0,3,0,0,91,50,0,0,0,0,49,22,0,0,0,0,23,109,6,0,0,0,111,3225,194,62,9,5,3500,Mount Gambier (C)
44830,29,0,0,0,0,27,29,0,0,0,0,35,20,0,0,0,0,20,40,0,0,0,0,40,34,0,0,0,0,34,57,0,0,0,0,57,29,0,0,0,0,32,21,0,0,0,0,25,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,25,0,0,0,0,25,299,0,0,3,0,308,Mount Remarkable (DC)
45040,131,3,0,0,0,140,94,7,0,0,0,97,95,3,0,0,0,100,194,13,0,0,3,204,265,12,0,0,3,281,697,10,0,0,6,717,422,7,0,0,6,434,230,0,3,3,0,236,63,0,0,0,0,68,41,0,0,0,0,37,17,0,0,0,0,17,88,0,0,0,0,93,2340,62,3,8,22,2425,Murray Bridge (RC)
51260,248,5,0,0,0,260,70,4,0,0,0,81,75,8,0,0,0,87,143,6,0,0,3,158,181,7,0,0,0,188,566,18,0,0,0,587,710,22,0,4,0,734,1152,37,3,4,0,1190,525,10,0,3,4,542,384,4,0,3,3,396,184,5,0,3,0,193,185,6,0,0,0,196,4428,129,3,20,15,4600,Busselton (C)
40700,331,52,20,0,0,405,106,19,6,0,0,131,65,18,4,0,0,89,114,34,9,0,0,162,144,27,27,0,0,195,378,97,69,0,0,544,431,148,54,0,0,629,681,165,47,0,0,892,465,75,10,0,3,550,645,60,4,0,0,713,739,32,13,0,3,786,156,24,8,0,0,185,4246,753,265,0,11,5279,Burnside (C)
41190,32,0,0,3,0,35,10,0,0,0,0,10,18,0,0,0,0,14,26,0,0,0,0,25,37,0,0,0,0,37,30,0,0,0,0,37,23,0,0,0,0,23,13,0,0,0,0,13,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,11,206,0,0,8,0,220,Cleve (DC)
41830,24,0,0,0,0,24,8,0,0,0,0,8,22,0,0,0,0,22,26,0,0,0,0,26,23,0,0,0,0,27,34,0,0,0,0,34,32,0,0,0,0,32,19,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,16,203,3,0,0,3,206,Flinders Ranges (DC)
41960,7,0,0,0,0,7,8,0,0,0,0,8,3,0,0,0,0,3,11,0,0,0,0,9,19,0,0,0,0,19,31,0,0,0,0,31,27,0,0,3,0,32,17,0,0,0,0,17,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,126,0,0,6,0,130,Franklin Harbour (DC)
42030,157,10,0,0,0,168,106,9,0,0,0,114,86,15,0,0,0,102,169,32,0,0,0,207,246,32,0,0,3,281,698,57,0,0,4,757,767,25,0,3,0,796,564,5,0,0,0,574,144,4,0,0,0,146,88,0,0,0,0,88,32,0,0,0,0,30,112,6,0,0,0,124,3185,197,6,6,6,3396,Gawler (T)
42110,54,0,0,0,0,52,33,0,0,4,0,38,40,0,0,0,0,40,63,0,0,0,0,68,64,0,0,0,0,66,98,0,0,0,3,100,54,0,0,0,0,54,19,0,0,0,0,21,6,0,0,0,0,6,3,0,0,0,0,3,8,0,0,0,0,8,26,0,0,0,0,22,468,3,0,7,7,479,Goyder (DC)
42600,209,71,23,0,0,304,70,26,9,0,0,106,56,28,9,0,0,96,109,45,15,0,0,168,113,64,30,0,0,201,362,148,90,0,3,611,377,145,65,0,4,586,636,150,51,0,0,839,368,83,13,0,0,460,360,44,18,0,3,424,262,40,15,0,3,317,93,34,21,0,0,147,3013,872,352,3,14,4258,Holdfast Bay (C)
43220,18,0,0,0,0,20,7,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,11,15,0,0,0,0,15,15,0,0,0,0,15,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,89,0,0,0,0,88,Kimba (DC)
43360,20,0,0,0,0,20,13,0,0,0,0,13,8,0,0,0,0,8,31,0,0,0,0,31,32,0,0,0,0,32,50,0,0,0,0,50,33,0,0,0,0,33,22,0,0,0,0,26,4,0,0,0,0,4,7,0,0,0,0,10,3,0,0,0,0,3,11,0,0,0,0,11,238,0,0,0,0,238,Kingston (DC) (SA)
43650,140,0,0,0,0,140,82,0,0,0,0,82,77,0,0,0,0,77,146,0,0,0,0,148,185,0,0,0,0,184,520,0,0,3,0,524,531,0,0,0,4,536,480,0,0,0,3,486,156,0,0,0,0,156,92,0,0,3,0,96,53,0,0,0,0,49,85,3,0,0,0,90,2542,10,0,5,9,2566,Light (RegC)
43710,39,0,0,0,0,46,36,0,0,0,0,36,20,0,0,0,0,20,45,0,0,0,0,48,62,0,0,0,0,68,156,0,0,0,3,158,147,3,0,0,0,147,100,0,0,3,0,102,53,0,0,0,0,53,29,0,0,0,0,29,20,0,0,0,0,20,32,0,0,0,0,32,749,0,0,8,3,760,Lower Eyre Peninsula (DC)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maralinga Tjarutja (AC)
44060,509,97,26,0,0,633,300,56,14,0,0,374,262,55,10,0,0,333,438,90,20,0,0,550,608,117,46,0,0,770,1563,334,110,0,8,2020,1969,478,96,0,10,2549,2572,492,47,0,17,3135,970,160,5,0,0,1135,543,76,7,0,0,623,243,40,0,0,0,284,324,68,12,0,0,401,10299,2058,397,4,35,12794,Marion (C)
44210,89,0,0,0,0,90,66,0,0,0,0,66,71,0,0,0,3,74,126,0,0,0,3,126,157,0,0,0,0,158,255,0,0,7,0,264,144,0,0,0,0,148,97,0,0,0,0,94,30,0,0,0,0,27,15,0,0,3,0,15,16,0,0,0,0,20,53,0,0,0,0,53,1112,3,0,16,15,1142,Mid Murray (DC)
44340,458,39,17,0,3,516,200,15,14,0,0,229,172,20,13,0,0,201,301,27,21,0,0,348,388,37,44,0,0,470,1033,113,97,0,0,1241,1217,93,94,4,0,1414,1849,149,47,3,6,2055,1032,60,5,7,0,1104,933,50,0,0,0,990,522,33,4,0,0,564,273,11,7,0,0,294,8365,654,366,13,17,9418,Mitcham (C)
44550,233,7,0,0,0,241,139,3,3,0,0,148,139,0,0,0,0,140,231,8,0,4,0,236,308,7,0,0,0,315,905,11,4,4,4,926,1157,12,0,0,6,1172,1216,13,0,0,3,1224,400,4,0,0,0,408,291,0,0,0,0,296,167,0,0,0,3,171,184,4,0,0,0,189,5361,62,3,11,16,5454,Mount Barker (DC)
46450,109,13,0,0,0,122,124,9,0,0,0,137,127,11,0,0,0,140,274,15,0,0,0,289,297,9,0,0,0,302,542,5,0,0,3,552,273,4,0,0,3,280,164,4,0,0,0,166,47,0,0,0,0,51,28,0,0,0,0,29,17,0,0,0,0,18,89,4,0,0,0,94,2110,69,5,3,15,2198,Port Pirie City and Dists (M)
51310,207,18,11,0,0,234,52,6,0,0,0,60,36,5,0,0,0,43,60,8,6,0,0,73,73,9,13,0,0,99,190,33,38,0,0,261,136,34,24,0,0,190,328,51,38,0,0,418,223,40,7,0,0,272,463,53,14,0,0,538,941,54,11,0,0,1006,133,13,6,0,0,147,2856,320,160,3,4,3344,Cambridge (T)
51330,607,64,11,0,0,686,201,29,3,0,0,235,199,16,5,0,0,225,304,42,12,0,0,357,359,47,0,0,0,412,1006,148,34,0,0,1197,1229,266,35,4,6,1536,2217,353,72,0,0,2640,1289,121,21,0,3,1430,1134,80,5,0,0,1219,636,30,4,0,0,677,353,36,8,0,0,398,9536,1239,212,8,12,11007,Canning (C)
51400,82,0,0,0,0,82,43,0,0,0,0,43,28,0,0,0,0,32,68,0,0,0,0,66,92,0,0,0,0,93,347,0,0,0,0,344,487,9,0,0,0,493,804,0,0,0,4,811,347,0,0,0,0,347,222,0,0,0,0,224,102,4,0,0,0,100,106,0,0,0,0,106,2716,15,3,6,5,2743,Capel (S)
45090,89,0,0,0,0,89,44,0,0,0,0,44,30,0,0,0,0,30,92,0,0,0,0,95,150,5,0,0,0,152,276,3,0,0,0,280,152,0,0,0,0,152,76,0,0,0,0,76,20,0,0,0,0,20,11,0,0,0,0,11,16,0,0,0,0,19,54,0,0,0,0,53,1005,5,0,3,5,1019,Naracoorte and Lucindale (DC)
45120,55,0,0,0,0,55,43,0,0,4,0,43,44,0,0,0,0,43,75,0,0,0,3,77,75,0,0,0,0,79,113,0,0,0,0,112,47,0,0,3,0,53,37,0,0,0,0,37,10,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,20,0,0,0,0,20,526,0,0,8,6,543,Northern Areas (DC)
45290,183,54,11,0,0,255,54,27,9,0,0,87,44,30,12,0,0,83,93,35,10,0,0,137,121,55,31,0,0,201,291,155,88,0,0,532,278,156,63,0,8,506,484,221,32,0,0,742,292,89,11,3,4,399,319,74,10,0,4,403,280,42,4,3,3,328,108,26,7,0,4,136,2552,956,279,3,20,3812,Norwood Payneham St Peters (C)
45340,1283,55,10,3,4,1350,867,38,8,3,0,921,794,42,6,0,0,842,1404,55,13,0,3,1478,1903,71,16,4,3,1995,5527,247,49,8,10,5838,6184,166,28,0,7,6379,4853,72,17,0,12,4950,1386,16,13,3,4,1423,784,9,5,0,0,800,358,3,3,0,3,364,850,17,4,0,0,875,26182,800,163,25,48,27221,Onkaparinga (C)
50350,104,10,3,0,0,124,40,4,0,0,0,50,40,6,3,0,0,50,64,5,3,0,0,78,89,6,4,0,0,102,242,53,10,0,0,306,263,57,11,0,0,335,491,64,17,0,0,570,270,27,0,0,0,303,203,15,0,0,0,223,100,10,0,0,0,115,72,6,3,0,0,78,1980,277,60,0,8,2322,Bassendean (T)
50420,375,81,14,0,0,467,131,32,12,0,0,176,133,16,11,0,0,165,214,58,9,0,0,280,256,48,22,0,0,329,724,189,109,0,4,1027,833,290,130,3,0,1263,1445,412,117,0,5,1980,1040,181,38,0,3,1266,924,123,16,0,4,1072,459,55,6,0,3,525,234,36,5,0,0,278,6765,1524,498,3,26,8824,Bayswater (C)
50490,197,35,10,0,3,243,67,12,0,0,0,74,52,12,3,0,0,68,103,23,9,0,0,134,155,31,13,0,0,199,380,88,48,0,0,520,489,168,83,0,0,738,822,239,105,0,5,1169,491,124,36,0,3,655,370,81,28,0,0,471,167,35,11,0,0,207,113,23,7,0,0,146,3406,861,348,0,15,4626,Belmont (C)
50560,21,0,0,0,0,21,14,0,0,0,0,14,11,0,0,0,0,11,12,0,0,0,0,12,19,0,0,0,0,19,42,0,0,0,0,44,22,0,0,0,0,24,21,0,0,0,0,21,12,0,0,0,0,12,8,0,0,0,0,8,5,0,0,0,0,5,11,0,0,0,0,11,196,0,0,0,0,195,Beverley (S)
50630,7,0,0,0,0,7,6,0,0,0,0,6,4,0,0,0,0,7,13,0,0,0,0,13,13,0,0,0,0,17,29,0,0,0,0,25,45,0,0,0,0,43,63,0,0,0,0,63,20,0,0,0,0,20,13,0,0,0,0,13,5,0,0,0,0,5,7,0,0,0,0,7,226,0,0,0,0,232,Boddington (S)
50770,14,0,0,0,0,14,6,0,0,0,0,6,6,0,0,0,0,9,14,0,0,0,0,13,16,0,0,0,0,16,32,0,0,0,0,32,23,0,0,0,0,23,24,0,0,0,0,24,16,0,0,0,0,16,8,0,0,0,0,8,10,0,0,0,0,10,7,0,0,0,0,11,183,0,0,4,0,184,Boyup Brook (S)
45400,16,0,0,0,0,16,4,0,0,0,0,4,3,0,0,0,0,3,17,0,0,0,0,17,15,0,0,0,0,15,17,0,0,0,0,17,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,86,0,0,0,3,87,Orroroo/Carrieton (DC)
45540,28,0,0,0,0,28,40,0,0,0,0,42,24,3,0,0,0,24,40,0,0,0,0,40,20,0,0,0,0,27,21,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,13,196,6,0,4,0,202,Peterborough (DC)
45680,409,41,0,0,0,450,357,59,0,0,0,419,344,57,0,0,0,401,759,138,3,3,0,907,1115,136,8,0,0,1260,3248,188,8,0,10,3459,2509,57,3,4,7,2577,1531,21,0,0,4,1555,410,3,0,0,0,420,241,3,0,0,0,247,124,3,0,0,0,128,395,16,0,0,0,412,11447,729,19,7,33,12227,Playford (C)
45890,665,114,24,7,5,810,388,62,23,0,0,469,333,56,19,0,0,406,577,129,45,0,0,756,737,163,49,0,4,952,2106,567,135,3,11,2817,2614,628,86,8,21,3349,2914,547,32,4,19,3522,974,143,14,4,3,1132,659,121,12,0,3,794,291,60,6,3,0,360,383,72,14,0,0,466,12628,2656,452,31,61,15835,Port Adelaide Enfield (C)
46090,68,3,0,0,0,72,46,3,0,0,0,55,52,3,4,0,0,55,128,8,3,0,0,143,174,6,0,0,0,185,336,17,0,0,4,357,256,5,0,0,0,264,166,4,0,0,0,174,53,0,0,0,0,53,38,0,0,0,0,36,11,4,0,0,0,14,53,3,0,0,0,52,1381,66,7,7,9,1464,Port Augusta (C)
46300,72,6,0,0,3,79,46,3,0,0,0,56,55,3,3,0,0,63,94,9,0,4,3,118,143,15,3,3,0,168,421,28,3,3,3,459,358,17,0,0,0,374,233,10,0,0,0,248,57,3,0,0,0,61,47,3,0,0,0,43,17,0,0,0,0,14,54,3,0,0,0,62,1597,101,12,6,14,1738,Port Lincoln (C)
46510,114,25,3,0,0,152,63,6,0,0,0,70,39,10,5,0,0,46,85,10,5,0,0,105,89,19,8,0,0,120,268,45,35,0,3,346,286,67,34,0,0,384,447,97,9,0,0,552,260,27,0,0,0,288,285,20,0,0,0,306,176,6,0,0,0,184,74,6,7,0,0,84,2191,336,111,3,3,2643,Prospect (C)
46670,71,0,0,0,0,69,61,0,0,0,0,67,50,0,3,0,0,49,127,0,0,0,0,135,163,3,0,0,3,166,281,0,0,5,3,286,159,0,0,0,0,166,98,0,0,0,0,104,25,0,0,0,0,27,21,0,0,0,0,20,17,0,0,0,0,16,57,0,0,0,0,57,1130,12,5,12,12,1164,Renmark Paringa (DC)
46860,15,0,0,0,0,15,5,0,0,0,0,5,8,0,0,0,0,8,6,0,0,0,0,11,15,0,0,0,0,15,32,0,0,0,0,32,23,0,0,0,0,23,13,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,12,141,0,0,0,0,142,Robe (DC)
46970,7,0,0,0,0,6,3,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,13,30,0,0,0,0,30,36,3,0,0,0,40,68,0,0,0,0,68,44,0,0,0,0,45,27,0,0,0,0,27,13,0,0,0,0,14,8,0,0,0,0,8,256,3,0,0,3,268,Roxby Downs (M)
47140,817,51,10,0,0,878,581,47,13,4,0,643,584,37,6,0,0,630,1068,114,27,0,0,1220,1446,162,34,3,0,1645,4679,384,92,0,4,5159,4582,286,65,4,3,4945,2869,179,17,0,11,3070,736,43,3,0,0,781,496,31,0,0,0,527,216,19,0,0,0,237,609,44,5,0,0,658,18690,1389,281,17,22,20400,Salisbury (C)
47290,25,0,0,0,0,32,19,0,0,0,0,22,22,0,0,0,0,24,28,0,0,0,0,28,31,0,0,0,0,31,24,0,0,0,0,24,7,0,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,14,191,0,0,3,0,197,Southern Mallee (DC)
47490,17,0,0,0,0,17,7,0,0,0,0,8,15,0,0,0,0,15,15,0,0,0,0,18,18,0,0,0,0,23,44,0,0,0,0,40,33,0,0,0,0,33,14,0,0,0,0,14,8,0,0,0,0,8,9,0,0,0,0,9,3,0,0,0,0,3,16,0,0,0,0,16,198,0,0,3,0,199,Streaky Bay (DC)
47630,97,0,0,0,3,99,42,0,0,0,0,42,48,0,0,0,0,51,104,0,0,0,0,104,120,0,0,3,0,119,186,0,0,0,0,186,95,0,0,0,0,95,49,0,0,0,0,46,13,0,0,0,0,13,19,0,0,0,0,24,22,0,0,0,0,22,28,0,0,0,0,28,822,0,0,3,6,833,Tatiara (DC)
