lga_code16,cl_nfd_400_499_mng,cl_nfd_400_499_pro,cl_nfd_400_499_tectw,cl_nfd_400_499_copsw,cl_nfd_400_499_claw,cl_nfd_400_499_swks,cl_nfd_400_499_maopdv,cl_nfd_400_499_lab,cl_nfd_400_499_idns,cl_nfd_400_499_tot,cl_nfd_500_649_mng,cl_nfd_500_649_pro,cl_nfd_500_649_tectw,cl_nfd_500_649_copsw,cl_nfd_500_649_claw,cl_nfd_500_649_swks,cl_nfd_500_649_maopdv,cl_nfd_500_649_lab,cl_nfd_500_649_idns,cl_nfd_500_649_tot,cl_nfd_650_799_mng,cl_nfd_650_799_pro,cl_nfd_650_799_tectw,cl_nfd_650_799_copsw,cl_nfd_650_799_claw,cl_nfd_650_799_swks,cl_nfd_650_799_maopdv,cl_nfd_650_799_lab,cl_nfd_650_799_idns,cl_nfd_650_799_tot,cl_nfd_800_999_mng,cl_nfd_800_999_pro,cl_nfd_800_999_tectw,cl_nfd_800_999_copsw,cl_nfd_800_999_claw,cl_nfd_800_999_swks,cl_nfd_800_999_maopdv,cl_nfd_800_999_lab,cl_nfd_800_999_idns,cl_nfd_800_999_tot,cl_nfd_1000_1249_mng,cl_nfd_1000_1249_pro,cl_nfd_1000_1249_tectw,cl_nfd_1000_1249_copsw,cl_nfd_1000_1249_claw,cl_nfd_1000_1249_swks,cl_nfd_1000_1249_maopdv,cl_nfd_1000_1249_lab,cl_nfd_1000_1249_idns,cl_nfd_1000_1249_tot,cl_nfd_1250_1499_mng,cl_nfd_1250_1499_pro,cl_nfd_1250_1499_tectw,cl_nfd_1250_1499_copsw,cl_nfd_1250_1499_claw,cl_nfd_1250_1499_swks,cl_nfd_1250_1499_maopdv,cl_nfd_1250_1499_lab,cl_nfd_1250_1499_idns,cl_nfd_1250_1499_tot,cl_nfd_1500_1749_mng,cl_nfd_1500_1749_pro,cl_nfd_1500_1749_tectw,cl_nfd_1500_1749_copsw,cl_nfd_1500_1749_claw,cl_nfd_1500_1749_swks,cl_nfd_1500_1749_maopdv,cl_nfd_1500_1749_lab,cl_nfd_1500_1749_idns,cl_nfd_1500_1749_tot,cl_nfd_1750_1999_mng,cl_nfd_1750_1999_pro,cl_nfd_1750_1999_tectw,cl_nfd_1750_1999_copsw,cl_nfd_1750_1999_claw,cl_nfd_1750_1999_swks,cl_nfd_1750_1999_maopdv,cl_nfd_1750_1999_lab,cl_nfd_1750_1999_idns,cl_nfd_1750_1999_tot,cl_nfd_2000_2999_mng,cl_nfd_2000_2999_pro,cl_nfd_2000_2999_tectw,cl_nfd_2000_2999_copsw,cl_nfd_2000_2999_claw,cl_nfd_2000_2999_swks,cl_nfd_2000_2999_maopdv,cl_nfd_2000_2999_lab,cl_nfd_2000_2999_idns,cl_nfd_2000_2999_tot,cl_nfd_3000mo_mng,cl_nfd_3000mo_pro,cl_nfd_3000mo_tectw,cl_nfd_3000mo_copsw,cl_nfd_3000mo_claw,cl_nfd_3000mo_swks,cl_nfd_3000mo_maopdv,cl_nfd_3000mo_lab,cl_nfd_3000mo_idns,cl_nfd_3000mo_tot,cl_nfd_pins_mng,cl_nfd_pins_pro,cl_nfd_pins_tectw,cl_nfd_pins_copsw,cl_nfd_pins_claw,cl_nfd_pins_swks,cl_nfd_pins_maopdv,cl_nfd_pins_lab,cl_nfd_pins_idns,cl_nfd_pins_tot,cl_nfd_tot_mng,cl_nfd_tot_pro,cl_nfd_tot_tectw,cl_nfd_tot_copsw,cl_nfd_tot_claw,cl_nfd_tot_swks,cl_nfd_tot_maopdv,cl_nfd_tot_lab,cl_nfd_tot_idns,cl_nfd_tot_tot,ciii_iv_nni_mng,ciii_iv_nni_pro,ciii_iv_nni_tectw,ciii_iv_nni_copsw,ciii_iv_nni_claw,ciii_iv_nni_swks,ciii_iv_nni_maopdv,ciii_iv_nni_lab,ciii_iv_nni_idns,ciii_iv_nni_tot,ciii_iv_1_149_mng,ciii_iv_1_149_pro,ciii_iv_1_149_tectw,ciii_iv_1_149_copsw,ciii_iv_1_149_claw,ciii_iv_1_149_swks,ciii_iv_1_149_maopdv,ciii_iv_1_149_lab,ciii_iv_1_149_idns,ciii_iv_1_149_tot,ciii_iv_150_299_mng,ciii_iv_150_299_pro,ciii_iv_150_299_tectw,ciii_iv_150_299_copsw,ciii_iv_150_299_claw,ciii_iv_150_299_swks,ciii_iv_150_299_maopdv,ciii_iv_150_299_lab,ciii_iv_150_299_idns,ciii_iv_150_299_tot,ciii_iv_300_399_mng,ciii_iv_300_399_pro,ciii_iv_300_399_tectw,ciii_iv_300_399_copsw,ciii_iv_300_399_claw,ciii_iv_300_399_swks,ciii_iv_300_399_maopdv,ciii_iv_300_399_lab,ciii_iv_300_399_idns,ciii_iv_300_399_tot,ciii_iv_400_499_mng,ciii_iv_400_499_pro,ciii_iv_400_499_tectw,ciii_iv_400_499_copsw,ciii_iv_400_499_claw,ciii_iv_400_499_swks,ciii_iv_400_499_maopdv,ciii_iv_400_499_lab,ciii_iv_400_499_idns,ciii_iv_400_499_tot,ciii_iv_500_649_mng,ciii_iv_500_649_pro,ciii_iv_500_649_tectw,ciii_iv_500_649_copsw,ciii_iv_500_649_claw,ciii_iv_500_649_swks,ciii_iv_500_649_maopdv,ciii_iv_500_649_lab,ciii_iv_500_649_idns,ciii_iv_500_649_tot,ciii_iv_650_799_mng,ciii_iv_650_799_pro,ciii_iv_650_799_tectw,ciii_iv_650_799_copsw,ciii_iv_650_799_claw,ciii_iv_650_799_swks,ciii_iv_650_799_maopdv,ciii_iv_650_799_lab,ciii_iv_650_799_idns,ciii_iv_650_799_tot,ciii_iv_800_999_mng,ciii_iv_800_999_pro,ciii_iv_800_999_tectw,ciii_iv_800_999_copsw,ciii_iv_800_999_claw,ciii_iv_800_999_swks,ciii_iv_800_999_maopdv,ciii_iv_800_999_lab,ciii_iv_800_999_idns,ciii_iv_800_999_tot,lga_name16
18050,0,3,0,16,5,8,0,0,0,34,3,6,4,16,12,10,0,3,0,53,18,3,0,15,19,20,0,10,0,84,7,16,3,13,16,13,0,4,0,71,12,12,5,5,15,14,3,0,3,69,7,0,5,3,10,7,4,3,0,42,3,3,5,11,11,3,5,4,0,47,3,3,0,3,0,0,0,0,0,13,5,4,0,0,3,0,0,0,3,19,10,4,0,3,0,7,0,0,0,21,0,0,0,0,0,3,0,0,0,7,74,56,32,101,105,94,20,30,13,517,3,0,3,4,0,0,0,0,0,17,0,0,7,3,0,4,0,3,0,23,4,3,11,18,6,14,0,3,0,60,4,3,21,32,14,18,6,13,0,104,3,4,32,38,7,24,4,23,0,130,8,5,54,66,26,39,11,26,0,225,19,6,91,79,26,45,12,18,0,296,37,23,181,67,31,45,13,37,6,455,Waverley (A)
18100,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,4,10,0,4,3,0,41,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,10,3,0,3,3,3,0,0,3,0,22,3,0,4,5,3,0,0,3,0,16,7,0,11,0,3,3,3,3,0,26,9,0,11,4,0,0,3,9,0,44,20,0,14,5,7,3,5,13,0,62,Weddin (A)
18200,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,3,0,0,5,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,4,0,12,0,0,0,3,0,0,0,4,0,8,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,3,6,11,7,8,12,0,58,3,0,3,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,11,3,0,3,8,0,0,0,6,0,27,5,0,10,6,3,0,0,6,0,33,8,0,6,8,4,0,0,5,0,31,13,0,10,13,3,0,0,16,3,59,13,0,16,19,10,5,8,24,0,92,13,6,36,14,8,0,20,12,4,111,Wentworth (A)
18230,3,3,0,7,7,7,3,3,0,30,4,3,5,18,17,10,0,4,0,61,10,3,3,17,29,19,7,11,3,96,9,5,9,21,31,8,3,9,0,94,13,6,8,8,25,4,4,6,0,74,8,0,3,9,16,4,0,3,0,49,3,0,0,4,7,4,3,0,0,29,3,4,3,3,5,0,0,0,0,16,4,3,3,0,3,3,0,0,0,20,4,0,0,0,0,4,0,0,0,11,0,0,0,3,0,0,0,0,3,10,79,25,37,98,155,70,26,49,10,543,10,0,8,0,0,3,0,3,0,31,7,3,3,11,9,4,0,6,0,44,16,9,21,35,16,19,4,21,0,139,24,3,35,42,21,22,4,29,3,181,23,11,66,43,40,33,14,39,5,281,41,21,128,120,80,52,11,67,7,527,59,30,250,151,103,85,43,81,6,805,121,40,354,132,166,82,96,86,16,1076,Western Plains Regional (A)
18250,3,3,3,11,11,14,0,4,0,52,3,3,8,14,23,22,0,10,0,79,7,8,8,22,34,19,8,4,6,102,11,13,18,22,41,22,3,14,0,140,23,25,15,18,62,21,7,3,4,173,22,19,8,9,33,8,12,7,0,120,22,17,11,0,18,16,4,3,3,97,12,19,5,0,16,4,3,0,0,61,33,38,10,4,12,6,8,0,0,111,28,16,0,0,9,3,0,0,0,55,3,0,0,3,4,0,0,0,3,17,164,172,93,121,276,152,48,61,16,1104,6,0,3,3,3,0,0,0,3,23,3,6,7,8,8,3,3,0,0,40,3,9,24,36,14,16,0,9,3,110,3,10,30,34,11,27,5,22,3,145,7,19,64,43,7,25,7,19,0,193,25,19,103,64,57,48,18,17,8,363,32,13,165,94,80,64,30,34,3,526,69,52,305,95,145,68,34,60,12,832,Willoughby (C)
18350,3,4,4,4,9,9,4,0,0,43,3,3,8,13,18,10,3,12,0,73,7,5,3,26,21,12,0,7,6,81,13,4,8,16,25,13,7,8,4,98,14,8,3,10,17,6,3,7,0,64,4,6,3,10,10,3,0,0,0,37,7,3,3,0,5,3,3,0,0,25,5,0,0,0,5,3,0,0,0,13,10,0,0,0,0,0,4,0,0,17,6,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,9,74,46,49,88,122,69,33,56,10,554,10,3,3,3,3,0,0,4,3,29,6,4,8,10,7,4,0,9,0,51,13,9,22,26,7,18,4,10,3,107,11,5,43,33,21,22,9,32,0,188,14,14,66,48,26,22,5,46,7,242,33,33,111,80,54,44,14,44,3,411,49,34,190,130,73,46,34,55,0,610,70,24,269,85,78,51,49,85,13,729,Wingecarribee (A)
18400,0,0,0,5,7,3,0,0,0,17,0,0,7,6,7,0,3,6,0,28,3,0,3,5,16,0,4,7,0,42,3,4,8,6,11,0,0,4,0,31,3,0,0,0,6,3,0,4,0,17,3,0,4,4,7,3,4,0,0,26,0,0,3,0,3,0,3,0,0,11,3,0,0,0,0,0,6,0,0,7,3,3,7,0,0,0,9,0,0,20,4,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,16,29,21,29,35,58,26,31,31,3,253,0,3,12,0,4,0,0,0,3,23,4,6,11,11,4,5,5,4,0,54,11,6,22,17,15,6,8,17,3,99,9,3,32,27,14,6,5,6,0,105,14,6,40,32,19,17,8,15,6,153,8,8,74,37,29,18,16,42,3,229,21,9,103,60,39,19,18,59,3,329,47,17,179,49,30,15,29,60,0,426,Wollondilly (A)
18450,11,12,5,43,32,31,5,25,0,154,7,17,18,64,76,31,4,30,0,248,24,23,4,88,93,43,9,43,3,333,9,17,19,50,115,34,16,24,4,292,36,19,24,47,122,14,18,23,8,298,20,13,11,19,57,6,25,5,3,151,19,11,7,13,21,5,17,8,3,105,9,9,5,3,12,8,13,10,0,74,22,3,9,0,12,3,23,4,0,78,16,4,3,3,10,4,3,0,3,43,3,4,0,6,12,0,0,3,5,30,189,147,121,388,640,214,129,198,38,2064,20,0,23,17,6,10,5,10,3,97,8,10,32,46,26,33,7,28,4,192,20,20,100,120,60,63,26,66,6,485,30,42,131,174,78,73,28,85,12,649,46,51,199,234,145,96,28,123,12,931,69,105,419,444,287,151,77,127,19,1694,106,115,697,499,404,172,105,164,17,2284,179,144,1012,357,483,154,223,244,35,2825,Wollongong (C)
18500,0,0,3,7,10,0,0,3,0,27,4,3,10,7,6,7,0,7,0,39,6,3,8,23,10,4,0,3,0,55,9,3,3,15,15,11,0,11,0,66,13,5,4,19,11,11,0,3,0,71,9,3,5,6,17,8,0,3,0,51,8,3,3,5,5,7,0,0,0,30,3,3,3,0,6,6,0,0,0,23,7,9,0,5,4,15,0,0,0,40,16,5,0,0,4,13,0,0,0,38,3,0,0,3,0,0,0,0,0,10,78,45,40,99,93,81,3,31,9,482,0,0,3,0,0,0,0,0,0,14,0,0,0,11,3,3,0,0,0,16,3,3,7,7,4,3,0,8,3,40,3,3,12,23,8,9,0,7,0,66,4,5,25,12,11,10,3,7,0,88,12,3,59,57,12,24,3,13,0,185,22,9,71,52,22,19,3,9,4,216,29,17,151,60,22,24,3,25,0,332,Woollahra (A)
18710,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,3,0,0,0,17,0,0,3,4,6,3,0,3,0,23,0,0,0,3,4,3,0,0,0,10,8,0,0,4,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,16,5,7,22,22,17,7,5,5,102,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,0,0,0,0,11,0,0,6,3,8,3,0,3,0,28,3,0,9,9,3,0,0,6,0,37,11,0,9,14,7,4,3,12,0,61,17,3,9,22,7,4,3,12,0,79,15,6,29,23,8,9,5,16,0,106,21,4,51,17,6,8,14,29,4,146,Yass Valley (A)
19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,3,0,18,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,3,0,16,5,4,4,0,0,0,0,3,0,13,6,0,6,4,0,0,0,7,0,23,4,0,7,3,0,0,0,7,0,22,Unincorporated NSW
20110,3,0,0,4,3,0,0,3,0,17,3,0,0,5,3,4,0,4,0,21,0,0,3,3,0,0,0,0,0,15,0,0,0,3,5,4,0,3,3,15,6,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,11,25,15,16,9,13,3,117,6,0,3,0,0,0,0,0,0,11,4,0,3,3,0,3,0,3,0,23,3,0,16,3,0,0,0,12,0,37,15,6,13,12,6,5,3,9,0,67,8,0,23,12,3,8,6,11,0,72,13,0,41,35,8,10,7,12,3,122,25,4,38,13,12,10,10,24,3,135,39,4,77,22,20,3,25,27,0,210,Alpine (S)
20260,0,0,0,3,0,0,0,0,0,8,0,0,3,6,3,4,0,6,0,24,0,0,0,8,0,3,0,5,0,9,4,0,0,7,7,3,0,0,0,18,0,4,0,12,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,4,38,12,12,7,11,0,116,13,0,3,0,0,0,0,0,0,15,6,0,3,0,0,0,0,0,0,16,6,0,10,8,0,3,0,4,0,39,10,0,12,8,4,4,0,5,0,49,12,3,19,6,0,9,3,10,4,69,10,3,21,36,14,10,10,18,3,117,20,8,43,26,22,14,13,23,0,168,26,9,53,44,11,8,12,22,0,180,Ararat (RC)
20570,0,0,8,11,14,10,3,8,0,56,3,8,6,30,23,9,5,18,4,99,11,7,9,42,25,19,0,23,0,139,6,4,14,22,34,14,6,10,0,118,8,5,15,19,12,10,14,4,0,95,5,3,10,11,11,7,0,3,3,49,3,3,6,10,5,6,8,4,0,40,3,3,3,3,0,4,0,0,0,22,3,9,0,0,6,6,11,4,0,35,3,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,63,45,74,187,140,99,51,89,13,763,13,0,14,7,10,6,0,3,5,57,9,3,27,28,13,28,6,17,3,138,18,10,59,87,24,66,6,41,4,310,17,23,90,119,50,69,14,61,3,448,34,21,157,156,77,80,26,70,0,626,56,34,302,274,130,95,51,106,8,1052,83,42,469,293,217,136,88,141,16,1481,148,75,732,219,267,142,138,160,24,1906,Ballarat (C)
20660,3,4,3,18,9,6,0,5,0,45,4,6,10,32,25,5,4,7,0,92,8,6,8,39,19,13,10,16,0,116,7,10,9,31,32,10,13,4,0,116,12,7,16,20,17,5,5,3,0,88,10,3,12,9,12,6,0,4,0,48,3,7,0,8,3,3,0,0,0,30,4,5,0,0,0,0,0,0,0,15,4,4,3,3,3,3,0,0,0,18,4,0,0,0,3,9,0,0,0,14,0,0,0,7,3,0,0,0,0,8,58,52,67,194,155,74,36,51,10,704,3,0,14,3,0,0,0,4,0,28,3,3,20,40,9,24,0,12,3,107,10,13,39,63,18,39,3,31,3,221,7,13,74,83,23,32,4,21,3,263,16,14,118,125,39,33,9,35,9,393,27,20,167,204,78,45,21,53,13,629,43,25,309,245,118,56,54,53,6,909,45,46,423,187,133,37,54,62,9,1008,Banyule (C)
20740,6,0,0,9,0,4,0,8,0,27,0,0,3,14,5,9,0,5,0,41,9,3,5,15,7,10,0,0,0,43,0,0,3,6,5,4,0,0,0,23,12,3,0,5,4,4,3,0,0,29,3,3,0,3,3,3,0,0,0,19,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,31,16,19,64,29,32,11,28,3,237,9,0,7,6,0,3,0,4,0,20,4,0,10,10,4,6,0,0,3,33,15,0,22,27,8,17,7,15,0,110,14,9,30,25,17,23,4,24,3,137,17,8,50,37,20,23,7,36,3,203,30,9,84,79,34,22,10,24,3,301,46,18,135,71,31,37,25,41,5,409,51,16,162,53,43,38,20,43,3,426,Bass Coast (S)
20830,4,0,0,13,3,4,0,7,0,29,3,0,3,21,3,9,0,3,0,42,8,0,6,15,12,10,0,4,0,56,5,0,5,6,10,8,0,4,0,34,3,0,4,8,3,3,4,0,0,31,4,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,16,3,0,5,0,0,3,4,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,31,75,43,38,20,36,3,296,22,0,6,3,3,0,0,0,0,39,8,3,13,14,10,8,3,16,0,75,17,8,36,47,17,18,6,18,0,178,23,3,48,54,17,23,9,24,4,218,35,8,78,55,42,22,12,41,3,299,51,15,100,105,57,26,19,54,0,429,70,14,207,106,75,35,38,90,7,646,73,23,236,68,55,46,54,80,0,634,Baw Baw (S)
20910,3,3,0,13,11,7,0,4,0,45,3,3,3,19,17,9,0,0,0,59,9,6,11,33,27,3,0,4,0,96,3,7,15,21,15,11,9,3,0,82,14,0,12,22,14,10,3,3,0,72,4,6,3,6,9,4,3,0,0,47,3,5,3,3,3,3,0,0,0,27,3,0,0,3,3,4,0,0,0,17,12,5,0,3,5,7,0,0,0,34,7,0,0,0,3,11,0,3,0,28,0,0,0,3,0,0,0,0,0,9,68,50,55,155,116,71,21,32,8,576,3,0,4,3,4,4,0,0,0,27,3,3,10,18,0,7,3,10,4,57,7,7,23,48,11,17,7,12,0,132,7,4,44,57,16,20,6,17,3,184,9,6,62,80,21,21,0,26,6,226,23,12,136,130,33,33,13,30,0,414,24,26,188,155,55,27,16,33,3,531,52,25,288,131,71,29,33,52,7,682,Bayside (C)
21010,0,0,3,3,0,0,0,0,0,11,0,0,4,8,0,3,0,3,0,18,0,0,0,3,0,7,0,3,0,16,5,0,3,0,3,4,0,0,0,23,4,0,3,4,0,0,3,0,0,13,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,21,8,19,26,16,14,8,14,0,117,3,0,0,0,0,0,0,6,0,10,7,0,0,5,0,3,0,0,0,17,11,3,13,5,4,5,3,5,0,47,16,4,11,14,7,10,0,10,0,73,6,0,25,17,9,12,7,8,0,78,13,4,35,37,18,18,10,12,0,143,29,4,82,27,20,10,13,26,0,209,29,8,91,29,16,15,21,26,0,232,Benalla (RC)
21110,4,4,3,32,20,10,0,7,0,77,7,3,10,50,28,23,0,9,0,136,7,7,20,44,34,12,4,10,3,141,8,10,14,36,44,11,5,10,0,145,16,14,17,32,48,25,3,4,0,165,16,13,10,11,27,12,0,4,0,91,15,12,9,3,23,9,3,0,5,74,12,14,3,0,14,9,0,0,5,48,24,21,3,0,9,10,0,0,0,72,11,5,0,0,10,8,0,0,0,42,0,0,0,3,3,3,0,0,0,16,134,113,89,267,296,163,17,64,21,1163,6,3,9,5,6,4,0,3,5,40,3,13,14,48,8,10,0,19,3,112,10,24,35,63,19,50,3,25,5,223,8,8,68,100,25,40,8,25,5,294,19,17,93,133,66,41,7,38,8,415,30,31,178,179,62,52,8,54,9,610,55,44,291,222,129,54,32,59,9,889,105,53,395,222,164,80,18,69,14,1116,Boroondara (C)
21180,0,0,5,37,7,10,3,18,0,80,4,4,8,42,24,12,15,14,0,124,7,8,15,51,37,22,32,23,3,184,15,10,16,29,47,19,51,22,7,214,29,5,22,23,50,19,38,14,3,198,13,3,7,11,21,16,20,7,0,106,11,7,4,7,16,8,15,4,0,80,4,3,4,7,7,4,3,0,0,39,12,3,7,4,4,4,0,0,0,30,7,3,0,0,0,0,0,0,0,12,3,0,0,9,5,6,3,3,0,27,106,53,100,261,246,153,184,129,25,1250,7,3,22,8,4,5,5,7,12,69,4,5,25,21,9,35,3,16,4,132,8,12,57,51,26,59,24,38,3,278,11,21,99,89,42,50,23,70,4,408,27,15,158,124,50,53,44,67,9,540,46,33,266,216,129,89,101,127,14,1017,78,39,449,246,195,95,256,214,23,1592,140,56,737,187,277,110,408,193,33,2133,Brimbank (C)
21270,0,0,0,0,3,0,0,0,0,7,4,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,7,7,3,0,0,0,38,20,0,0,0,0,3,3,0,0,32,3,0,3,3,0,0,0,0,0,15,9,0,4,0,0,6,0,9,0,32,3,0,3,3,0,6,4,0,0,19,11,4,9,4,6,7,5,4,0,55,24,8,10,16,0,4,0,4,0,67,29,5,18,6,3,3,0,7,0,79,31,8,32,7,4,0,12,17,0,107,Buloke (S)
21370,0,0,0,3,4,3,0,3,0,23,5,0,7,11,4,9,0,7,0,41,12,0,7,17,7,5,6,9,0,62,9,0,3,0,9,4,0,4,0,28,4,3,5,3,4,6,3,10,0,40,6,0,0,0,3,3,3,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,48,14,36,53,40,38,21,39,6,294,32,4,6,0,0,0,0,3,4,46,7,3,9,11,0,12,0,7,0,51,24,6,31,14,8,9,0,13,0,117,27,4,44,36,17,23,3,33,0,183,43,3,39,56,17,26,12,31,3,229,65,7,104,95,30,56,17,42,4,421,59,13,176,98,46,54,29,82,13,567,119,19,247,73,55,49,51,110,6,735,Campaspe (S)
21450,4,5,3,7,16,4,0,3,0,41,10,3,3,25,22,10,3,7,0,88,9,3,6,19,13,13,4,7,0,82,8,4,3,11,15,10,9,3,0,65,6,0,5,12,14,9,9,3,0,55,0,3,0,0,3,0,0,3,0,12,8,3,0,3,0,3,11,0,0,24,6,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,55,24,31,116,99,68,36,45,9,481,16,3,18,3,4,4,0,5,6,59,3,6,12,8,10,18,5,7,0,71,16,8,33,45,27,49,10,24,3,213,23,6,57,61,33,38,9,34,0,254,26,11,78,97,41,48,12,32,6,349,45,14,150,152,67,63,32,65,3,587,59,15,238,132,87,84,43,106,4,768,82,26,404,93,86,54,84,100,4,950,Cardinia (S)
21610,6,5,13,39,21,15,0,12,3,111,12,7,17,82,20,24,3,17,3,186,8,3,15,71,35,34,21,14,9,205,25,4,11,36,33,36,22,17,3,188,20,6,9,16,35,15,14,4,0,125,14,12,6,12,11,13,5,3,0,76,13,8,5,0,7,8,4,0,3,62,11,3,3,4,3,0,0,4,0,30,17,7,3,0,6,4,0,0,0,36,12,3,0,0,4,4,0,0,0,23,0,0,0,6,6,7,0,0,0,29,134,67,97,329,210,213,80,114,18,1261,9,3,15,16,6,6,5,8,4,74,6,17,37,44,26,69,10,49,8,264,19,17,113,152,64,97,22,63,4,553,24,30,138,191,57,91,19,75,5,622,34,16,220,205,81,98,21,101,3,783,70,48,355,391,169,169,54,152,10,1418,94,56,505,340,191,160,115,209,15,1688,177,74,776,288,223,164,171,202,18,2102,Casey (C)
21670,0,0,0,0,0,0,0,0,0,6,0,0,0,8,3,0,0,3,0,15,0,0,0,16,0,0,0,3,0,24,0,0,0,3,0,3,0,3,0,17,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,4,33,8,12,7,8,0,86,3,0,6,0,0,0,0,0,0,6,4,0,0,0,0,8,0,4,0,25,8,0,12,8,4,8,0,14,3,50,3,0,23,7,7,9,3,8,0,61,9,0,22,12,12,16,4,6,0,89,14,6,38,48,12,7,5,23,0,159,21,3,76,33,16,11,9,28,0,193,27,4,76,29,18,10,20,20,0,213,Central Goldfields (S)
