objectid,lga_code17,lga_name17,ste_code17,ste_name17,areasqkm17,q1_hh,q2_hh,q3_hh,q4_hh,occ_dwell,urp_2016,tot_dwell,q1_perc,q2_perc,q3_perc,q4_perc,shape_length,shape_area
380,51260,Busselton (C),5,Western Australia,1454.0505,3171.0,3741.0,3612.0,2441.0,12966.0,36900.0,18853.0,24.4562702452568,28.852383155946303,27.8574733919482,18.826160728058,2.4879465516468597,0.14143354208137
381,51310,Cambridge (T),5,Western Australia,21.9554,1019.0,1405.0,2052.0,4756.0,9236.0,26549.0,10684.0,11.032914681680401,15.212213079255099,22.217410134257303,51.49415331312261,0.292830270976258,0.0020939399922752
382,51330,Canning (C),5,Western Australia,64.8789,5265.0,7304.0,8255.0,9819.0,30658.0,90085.0,35609.0,17.1733315937113,23.824124209015604,26.9260878074238,32.027529519211996,0.492120175217039,0.00619432336004992
383,51400,Capel (S),5,Western Australia,557.8983,871.0,1388.0,1744.0,1498.0,5502.0,16907.0,6568.0,15.830607051981099,25.2271901126863,31.697564521992003,27.2264631043257,1.1975890223112902,0.0541514023190848
387,51680,Chittering (S),5,Western Australia,1219.9032,252.0,468.0,619.0,426.0,1764.0,5479.0,2216.0,14.285714285714299,26.530612244898,35.090702947845806,24.149659863945605,1.95067791670239,0.11565814775864801
401,52660,Dardanup (S),5,Western Australia,525.8017,887.0,1388.0,1469.0,938.0,4684.0,13670.0,5533.0,18.936806148591,29.6327924850555,31.362083689154602,20.0256191289496,1.6989693175924299,0.0509684148342137
402,52730,Denmark (S),5,Western Australia,1859.8488,602.0,662.0,549.0,366.0,2178.0,5842.0,3368.0,27.640036730945802,30.394857667584898,25.206611570247897,16.8044077134986,2.9468488274786497,0.183404575534152
388,51750,Claremont (T),5,Western Australia,4.9556,463.0,734.0,991.0,1519.0,3705.0,9800.0,4669.0,12.4966261808367,19.811066126855604,26.747638326585697,40.9986504723347,0.118160752447694,0.000472854873398795
389,51820,Cockburn (C),5,Western Australia,167.8989,6645.0,8432.0,9662.0,11598.0,36335.0,104300.0,42855.0,18.2881519196367,23.206274941516398,26.591440759598196,31.9196367139122,0.95125604719262,0.0160434003338215
390,51890,Collie (S),5,Western Australia,1709.8149,1193.0,887.0,841.0,347.0,3265.0,8799.0,4044.0,36.5390505359877,27.166921898928,25.7580398162328,10.6278713629403,2.6415689492139798,0.165494704330651
403,52800,Derby-West Kimberley (S),5,Western Australia,119761.1954,1148.0,359.0,294.0,214.0,2012.0,7677.0,3611.0,57.0576540755467,17.8429423459245,14.6123260437376,10.636182902584501,49.1755932430238,10.2065747829697
404,52870,Donnybrook-Balingup (S),5,Western Australia,1559.8561,548.0,618.0,587.0,353.0,2107.0,5887.0,2783.0,26.0085429520645,29.330802088277196,27.859515899383002,16.7536782154722,2.42924490814945,0.15164113023940098
393,52100,Corrigin (S),5,Western Australia,2681.2709,143.0,103.0,108.0,60.0,414.0,1158.0,565.0,34.5410628019324,24.879227053140102,26.0869565217391,14.4927536231884,2.74680393459911,0.256884328574375
394,52170,Cottesloe (T),5,Western Australia,3.8564,239.0,438.0,709.0,1411.0,2794.0,7598.0,3639.0,8.55404438081603,15.6764495347173,25.3758052970651,50.501073729420206,0.0998639242019973,0.00036799975419623
395,52240,Cranbrook (S),5,Western Australia,3276.0491,123.0,116.0,97.0,50.0,386.0,1090.0,560.0,31.8652849740933,30.051813471502598,25.1295336787565,12.9533678756477,4.03938911175088,0.32086309633584903
396,52310,Cuballing (S),5,Western Australia,1195.337,82.0,100.0,81.0,39.0,302.0,867.0,407.0,27.1523178807947,33.112582781457,26.821192052980102,12.9139072847682,1.79173031948286,0.11499428632181
397,52380,Cue (S),5,Western Australia,13582.1956,37.0,21.0,6.0,0.0,65.0,178.0,171.0,56.9230769230769,32.3076923076923,9.23076923076923,0.0,6.866463373776719,1.23837630110171
398,52450,Cunderdin (S),5,Western Australia,1862.4458,129.0,142.0,131.0,69.0,471.0,1455.0,645.0,27.388535031847102,30.1486199575372,27.8131634819533,14.6496815286624,2.29971152558254,0.17699418213635298
399,52520,Dalwallinu (S),5,Western Australia,7224.3566,128.0,143.0,150.0,67.0,489.0,1429.0,718.0,26.175869120654397,29.2433537832311,30.674846625766897,13.7014314928425,5.1396080987082495,0.6762868723972679
400,52590,Dandaragan (S),5,Western Australia,6711.5721,360.0,372.0,324.0,172.0,1230.0,3198.0,2941.0,29.268292682926802,30.2439024390244,26.341463414634102,13.9837398373984,4.18819132569538,0.630895217119941
405,52940,Dowerin (S),5,Western Australia,1863.0851,89.0,75.0,50.0,45.0,257.0,687.0,378.0,34.6303501945525,29.1828793774319,19.4552529182879,17.5097276264591,2.42573645872442,0.176149534772778
406,53010,Dumbleyung (S),5,Western Australia,2539.2249,74.0,75.0,63.0,52.0,264.0,667.0,392.0,28.030303030303003,28.4090909090909,23.8636363636364,19.6969696969697,3.05361936138565,0.245611009469348
407,53080,Dundas (S),5,Western Australia,92885.0302,153.0,89.0,42.0,12.0,298.0,771.0,773.0,51.3422818791946,29.8657718120805,14.0939597315436,4.02684563758389,21.205115990217603,8.866496292598141
408,53150,East Fremantle (T),5,Western Australia,3.1384,383.0,477.0,596.0,1265.0,2721.0,7365.0,3302.0,14.075707460492499,17.5303197353914,21.9037118706358,46.4902609334803,0.0769044948426209,0.000299659369132868
409,53220,East Pilbara (S),5,Western Australia,372307.466,357.0,558.0,397.0,194.0,1507.0,5938.0,2987.0,23.689449236894497,37.027206370272104,26.3437292634373,12.8732581287326,33.7379548878748,32.5246069664408
410,53290,Esperance (S),5,Western Australia,44797.5456,1406.0,1361.0,1266.0,739.0,4770.0,14216.0,6650.0,29.4758909853249,28.5324947589099,26.5408805031447,15.492662473794502,17.4197688075903,4.33338919319549
411,53360,Exmouth (S),5,Western Australia,6488.0705,246.0,266.0,258.0,171.0,941.0,2724.0,2405.0,26.1424017003188,28.2678002125398,27.417640807651402,18.1721572794899,6.98349608614131,0.5695007417550839
412,53430,Fremantle (C),5,Western Australia,19.0103,2808.0,2210.0,2585.0,3813.0,11422.0,28878.0,14572.0,24.584135878129896,19.3486254596393,22.6317632638767,33.3829451934863,0.425928640859476,0.00181539542560595
413,53570,Gingin (S),5,Western Australia,3208.3585,475.0,622.0,512.0,238.0,1848.0,5222.0,3882.0,25.7034632034632,33.6580086580087,27.7056277056277,12.878787878787902,2.64622784225226,0.30360517998506
414,53640,Gnowangerup (S),5,Western Australia,4265.0424,128.0,118.0,109.0,67.0,424.0,1221.0,657.0,30.188679245282998,27.8301886792453,25.707547169811303,15.8018867924528,3.6448592331002097,0.41650013978553796
424,54280,Kalgoorlie/Boulder (C),5,Western Australia,95498.052,2057.0,2808.0,2937.0,2129.0,9928.0,30096.0,12997.0,20.7191780821918,28.2836422240129,29.5829975825947,21.4443996776793,18.863900537093603,8.99905918386756
425,54310,Karratha (C),5,Western Australia,15239.4525,894.0,1781.0,2021.0,1406.0,6099.0,20320.0,9640.0,14.658140678799802,29.2015084440072,33.1365797671749,23.052959501557602,21.7553489858662,1.3243003794358201
415,53710,Goomalling (S),5,Western Australia,1835.4294,144.0,91.0,101.0,61.0,396.0,1029.0,521.0,36.363636363636395,22.979797979798,25.5050505050505,15.404040404040401,2.28003623187872,0.17377771548417498
416,53780,Gosnells (C),5,Western Australia,127.2975,7962.0,10422.0,10555.0,9891.0,38839.0,117061.0,44395.0,20.500012873657898,26.8338525708695,27.1762918715724,25.4666700996421,0.5776628855647621,0.0121577052893137
417,53800,Greater Geraldton (C),5,Western Australia,9909.0003,3989.0,3823.0,3399.0,2319.0,13540.0,38434.0,17466.0,29.4608567208272,28.234859675036898,25.1033973412112,17.1270310192024,8.98109911672352,0.9137656956358421
418,53920,Halls Creek (S),5,Western Australia,133061.0128,480.0,96.0,77.0,45.0,698.0,3273.0,1445.0,68.7679083094556,13.7535816618911,11.0315186246418,6.44699140401146,19.1459747789925,11.427131798326199
419,53990,Harvey (S),5,Western Australia,1727.6068,1835.0,2562.0,2771.0,1765.0,8935.0,26538.0,10970.0,20.5372132064913,28.6737548964745,31.0128707330722,19.7537772803581,2.34692841566745,0.16687549187171602
420,54060,Irwin (S),5,Western Australia,2369.3298,490.0,410.0,332.0,169.0,1401.0,3576.0,1984.0,34.975017844396895,29.2648108493933,23.697359029264803,12.062812276945,2.26514750033333,0.22007291339558702
421,54130,Jerramungup (S),5,Western Australia,6508.5904,89.0,99.0,133.0,63.0,385.0,1113.0,816.0,23.116883116883102,25.714285714285698,34.545454545454504,16.363636363636402,5.0024415038118395,0.635660513788058
422,54170,Joondalup (C),5,Western Australia,98.9285,6502.0,12496.0,14580.0,20127.0,53692.0,154358.0,60321.0,12.1098115175445,23.273485807941604,27.154883409074003,37.4860314385756,0.499217281338092,0.00941959385315582
423,54200,Kalamunda (C),5,Western Australia,324.2957,3357.0,5246.0,5866.0,5592.0,20056.0,57435.0,22735.0,16.7381332269645,26.1567610690068,29.248105305145604,27.8819305943359,1.0247441863826101,0.0309535588793601
426,54340,Katanning (S),5,Western Australia,1518.1854,550.0,378.0,307.0,164.0,1401.0,4149.0,1851.0,39.2576730906495,26.980728051391896,21.9129193433262,11.705924339757301,2.0714579437737,0.14755442707912
427,54410,Kellerberrin (S),5,Western Australia,1915.433,182.0,122.0,91.0,53.0,448.0,1230.0,558.0,40.625,27.232142857142897,20.3125,11.830357142857098,2.23096035262493,0.18199687348208302
428,54480,Kent (S),5,Western Australia,5624.5818,36.0,55.0,58.0,37.0,185.0,560.0,302.0,19.4594594594595,29.7297297297297,31.3513513513514,20.0,4.61085165361374,0.5460594297503379
429,54550,Kojonup (S),5,Western Australia,2930.9926,229.0,190.0,197.0,123.0,739.0,1979.0,978.0,30.987821380243602,25.7104194857916,26.6576454668471,16.644113667117697,2.8775910276519,0.28571544281040995
430,54620,Kondinin (S),5,Western Australia,7440.8016,110.0,63.0,103.0,39.0,317.0,869.0,450.0,34.700315457413204,19.873817034700302,32.4921135646688,12.302839116719198,5.314906569731059,0.7134341938920491
431,54690,Koorda (S),5,Western Australia,2832.3131,57.0,44.0,52.0,18.0,171.0,421.0,241.0,33.3333333333333,25.7309941520468,30.4093567251462,10.5263157894737,2.65703721283647,0.266376993081136
432,54760,Kulin (S),5,Western Australia,4718.9219,82.0,77.0,88.0,53.0,302.0,763.0,473.0,27.1523178807947,25.496688741721897,29.1390728476821,17.5496688741722,5.14742386116925,0.453882505227414
433,54830,Kwinana (C),5,Western Australia,120.0121,2771.0,3551.0,3487.0,3044.0,12852.0,37885.0,15209.0,21.5608465608466,27.629940865235,27.131963896669802,23.685029567382497,0.494821984940995,0.0114817348025315
434,54900,Lake Grace (S),5,Western Australia,11886.3199,126.0,127.0,141.0,77.0,470.0,1268.0,753.0,26.808510638297896,27.021276595744702,30.0,16.3829787234043,6.42807514335611,1.1476098070788898
435,54970,Laverton (S),5,Western Australia,179984.60100000002,99.0,33.0,19.0,13.0,164.0,498.0,334.0,60.36585365853661,20.1219512195122,11.5853658536585,7.92682926829268,21.427367771494602,16.4962842123773
436,55040,Leonora (S),5,Western Australia,31915.0562,96.0,114.0,55.0,16.0,282.0,1186.0,645.0,34.0425531914894,40.425531914893604,19.5035460992908,5.673758865248231,11.359957194458499,2.9337014077014603
437,55110,Mandurah (C),5,Western Australia,174.8967,8533.0,9345.0,7427.0,4866.0,30180.0,80393.0,40486.0,28.273691186216002,30.964214711729603,24.6090125911199,16.1232604373757,1.3369165214346201,0.0168067333257648
438,55180,Manjimup (S),5,Western Australia,7029.6077,1174.0,1002.0,851.0,446.0,3472.0,9252.0,5036.0,33.8133640552995,28.859447004608302,24.510368663594498,12.8456221198157,5.21954965300189,0.690463749116306
439,55250,Meekatharra (S),5,Western Australia,100188.5477,94.0,63.0,33.0,18.0,207.0,1070.0,463.0,45.4106280193237,30.4347826086957,15.9420289855072,8.69565217391304,16.1541775948152,8.970872256960712
440,55320,Melville (C),5,Western Australia,52.8506,5645.0,7342.0,8745.0,13986.0,35729.0,98101.0,41302.0,15.799490609868698,20.5491337568922,24.4759159226399,39.1446723949733,0.42488032669483505,0.005046495444035771
441,55390,Menzies (S),5,Western Australia,124110.9368,56.0,12.0,4.0,8.0,81.0,489.0,151.0,69.1358024691358,14.8148148148148,4.9382716049382696,9.876543209876539,25.729720931717,11.554216345697201
442,55460,Merredin (S),5,Western Australia,3293.7824,406.0,363.0,287.0,159.0,1216.0,3355.0,1654.0,33.3881578947368,29.8519736842105,23.6019736842105,13.0756578947368,3.11859271169954,0.31274211809300895
461,56930,Peppermint Grove (S),5,Western Australia,1.0677,32.0,69.0,142.0,266.0,508.0,1633.0,619.0,6.2992125984252,13.582677165354301,27.9527559055118,52.3622047244094,0.0496272334970535,0.00010188793510904
443,55530,Mingenew (S),5,Western Australia,1934.8857,52.0,44.0,43.0,32.0,170.0,456.0,314.0,30.588235294117602,25.8823529411765,25.2941176470588,18.8235294117647,2.08175379745915,0.17943078513123
445,55670,Morawa (S),5,Western Australia,3510.5928,80.0,82.0,57.0,36.0,255.0,749.0,402.0,31.372549019607803,32.156862745097996,22.352941176470605,14.117647058823499,3.10379124354598,0.325271646850755
468,57420,Ravensthorpe (S),5,Western Australia,9841.7503,195.0,188.0,162.0,67.0,613.0,1726.0,1230.0,31.810766721044,30.668841761827103,26.427406199021203,10.929853181076698,5.49543138238076,0.956190249381546
469,57490,Rockingham (C),5,Western Australia,257.497,8630.0,12277.0,12572.0,9019.0,42478.0,124304.0,50920.0,20.3163990771694,28.902019869108702,29.5964970102171,21.2321672395122,1.18595279692827,0.0246661398909514
444,55600,Moora (S),5,Western Australia,3763.0254,264.0,245.0,240.0,112.0,861.0,2435.0,1206.0,30.6620209059233,28.4552845528455,27.8745644599303,13.0081300813008,3.2025055060146,0.35357854314463505
446,55740,Mosman Park (T),5,Western Australia,4.3472,619.0,582.0,764.0,1349.0,3317.0,8765.0,4070.0,18.6614410611999,17.5459752788664,23.032861018993103,40.6692794694001,0.0936499089382954,0.00041497067315014
447,55810,Mount Magnet (S),5,Western Australia,13858.1182,75.0,37.0,19.0,11.0,142.0,461.0,353.0,52.8169014084507,26.056338028168998,13.3802816901408,7.7464788732394405,7.31270944497097,1.2741192465066
448,55880,Mount Marshall (S),5,Western Australia,10184.5937,55.0,48.0,56.0,34.0,191.0,527.0,352.0,28.795811518324598,25.130890052356,29.3193717277487,17.8010471204188,5.86365912754807,0.9539666267792779
449,55950,Mukinbudin (S),5,Western Australia,3426.9441,55.0,58.0,66.0,25.0,203.0,549.0,303.0,27.093596059113302,28.571428571428598,32.512315270936,12.3152709359606,2.87238217732059,0.322430303414301
450,56090,Mundaring (S),5,Western Australia,643.2013,1941.0,3030.0,3749.0,3834.0,12560.0,35768.0,14380.0,15.453821656051,24.124203821656,29.8487261146497,30.5254777070064,1.7971803634188102,0.0613201407734682
460,56860,Nungarin (S),5,Western Australia,1166.0245,33.0,26.0,20.0,11.0,90.0,257.0,131.0,36.6666666666667,28.888888888888896,22.2222222222222,12.2222222222222,2.1016954065998403,0.11029175518247901
451,56160,Murchison (S),5,Western Australia,45046.0922,21.0,8.0,11.0,0.0,40.0,153.0,86.0,52.5,20.0,27.5,0.0,13.0539227470039,4.08737969489242
452,56230,Murray (S),5,Western Australia,1703.4688,1630.0,1861.0,1558.0,892.0,5942.0,16657.0,7824.0,27.431841130932302,31.3194210703467,26.220127903062895,15.011780545271002,2.38525708944511,0.163677183587162
453,56300,Nannup (S),5,Western Australia,3053.9361,177.0,162.0,110.0,62.0,508.0,1330.0,830.0,34.8425196850394,31.889763779527602,21.6535433070866,12.2047244094488,2.78945069257496,0.29846171790841697
454,56370,Narembeen (S),5,Western Australia,3809.0285,96.0,80.0,82.0,44.0,302.0,806.0,423.0,31.7880794701987,26.490066225165602,27.1523178807947,14.5695364238411,3.1066865822452496,0.363708400875395
455,56460,Narrogin (S),5,Western Australia,1631.3024,616.0,516.0,411.0,282.0,1823.0,5167.0,2290.0,33.7904552934723,28.3049917718047,22.545255074053802,15.4690071311026,2.49916825161694,0.15738715342330803
456,56580,Nedlands (C),5,Western Australia,19.645,589.0,958.0,1696.0,3778.0,7013.0,20575.0,8206.0,8.3986881505775,13.660345073435,24.1836589191502,53.871381719663496,0.313013521076638,0.0018743830967319398
457,56620,Ngaanyatjarraku (S),5,Western Australia,159821.7026,270.0,42.0,27.0,9.0,348.0,1832.0,602.0,77.5862068965517,12.068965517241399,7.758620689655171,2.58620689655172,15.277080218842402,14.3072283381816
458,56730,Northam (S),5,Western Australia,1431.2215,1264.0,1151.0,960.0,511.0,3884.0,11125.0,4993.0,32.5437693099897,29.6343975283213,24.7167868177137,13.1565396498455,2.4388965291104503,0.136137279454345
459,56790,Northampton (S),5,Western Australia,12543.7142,493.0,398.0,240.0,135.0,1266.0,3312.0,2618.0,38.9415481832543,31.437598736176895,18.957345971564,10.6635071090047,5.76356742797596,1.14821117559601
462,57000,Perenjori (S),5,Western Australia,8301.3551,48.0,41.0,53.0,28.0,168.0,460.0,262.0,28.571428571428598,24.404761904761894,31.547619047618998,16.6666666666667,5.14303769051196,0.771940105879896
463,57080,Perth (C),5,Western Australia,13.7193,1838.0,2404.0,3038.0,2710.0,9990.0,23884.0,14863.0,18.3983983983984,24.0640640640641,30.4104104104104,27.127127127127103,0.262165708366854,0.00130880556521883
464,57140,Pingelly (S),5,Western Australia,1294.5721,202.0,121.0,94.0,33.0,449.0,1146.0,610.0,44.98886414253899,26.948775055679302,20.9354120267261,7.349665924276169,2.32147159267845,0.12424705108783
465,57210,Plantagenet (S),5,Western Australia,4876.6821,635.0,551.0,467.0,218.0,1869.0,5069.0,2478.0,33.9753879079722,29.481005885500302,24.9866238630284,11.663991439272301,4.70131496123653,0.47922504248184994
466,57280,Port Hedland (T),5,Western Australia,18417.0777,786.0,1418.0,1231.0,778.0,4214.0,13905.0,7596.0,18.652112007593697,33.649738965353606,29.212149976269604,18.4622686283816,12.834242009071698,1.59923783938737
467,57350,Quairading (S),5,Western Australia,2016.9269,154.0,119.0,81.0,35.0,390.0,1028.0,533.0,39.487179487179496,30.5128205128205,20.7692307692308,8.974358974358971,2.5535381577297,0.19250108218113798
470,57630,Sandstone (S),5,Western Australia,32605.2911,9.0,12.0,10.0,0.0,32.0,89.0,85.0,28.125,37.5,31.25,0.0,10.5113441156355,3.0006164682501
471,57700,Serpentine-Jarrahdale (S),5,Western Australia,901.2056,856.0,2084.0,3083.0,2347.0,8367.0,26536.0,9678.0,10.2306681008725,24.9073742081989,36.8471375642405,28.050675271901497,1.45874615939157,0.0863282188495322
472,57770,Shark Bay (S),5,Western Australia,24201.3839,153.0,119.0,74.0,31.0,376.0,941.0,1086.0,40.691489361702104,31.648936170212803,19.680851063829802,8.24468085106383,18.8998066243741,2.19187560869247
473,57840,South Perth (C),5,Western Australia,19.8116,2678.0,3458.0,4019.0,5984.0,16136.0,41344.0,20036.0,16.596430342092198,21.430342092216197,24.9070401586515,37.0847793753099,0.25359393149294,0.0018907161274516302
474,57910,Stirling (C),5,Western Australia,104.727,18117.0,19114.0,18651.0,25306.0,81180.0,210130.0,96557.0,22.317073170731696,23.5452081793545,22.9748706577975,31.1727026361173,0.49275477770324394,0.00998260238885105
475,57980,Subiaco (C),5,Western Australia,5.6182,1045.0,1190.0,1738.0,2795.0,6767.0,16369.0,8476.0,15.4425890350229,17.5853406236146,25.6834638687749,41.303384069750294,0.11321915953922801,0.000535866029859183
476,58050,Swan (C),5,Western Australia,1043.1660000000002,7853.0,11849.0,13124.0,11265.0,44081.0,132840.0,51087.0,17.814931603185002,26.8800617045893,29.772464327034303,25.5552278759556,1.7916151333786898,0.0992837906133372
477,58190,Tammin (S),5,Western Australia,1101.692,54.0,24.0,36.0,22.0,136.0,404.0,208.0,39.7058823529412,17.6470588235294,26.470588235294105,16.1764705882353,1.73041029577615,0.10470514369838901
478,58260,Three Springs (S),5,Western Australia,2656.6928,69.0,60.0,50.0,34.0,214.0,596.0,313.0,32.242990654205606,28.0373831775701,23.3644859813084,15.887850467289699,2.57087750287523,0.24723528058805802
479,58330,Toodyay (S),5,Western Australia,1691.6486,408.0,540.0,523.0,243.0,1714.0,4449.0,2378.0,23.803967327887996,31.505250875145897,30.5134189031505,14.177362893815598,2.0643784584991,0.160546065442647
490,59030,Westonia (S),5,Western Australia,3319.4497,16.0,22.0,24.0,18.0,80.0,304.0,133.0,20.0,27.5,30.0,22.5,3.47017856030631,0.313413787767178
480,58400,Trayning (S),5,Western Australia,1651.2043,63.0,31.0,33.0,11.0,137.0,350.0,221.0,45.985401459854,22.6277372262774,24.0875912408759,8.02919708029197,2.03025449869324,0.15617508937764998
512,62210,George Town (M),6,Tasmania,653.4377,1281.0,701.0,467.0,179.0,2628.0,6847.0,3618.0,48.74429223744289,26.674277016742803,17.7701674277017,6.81126331811263,1.87656999839021,0.0700417627159821
513,62410,Glamorgan/Spring Bay (M),6,Tasmania,2591.5618,735.0,616.0,319.0,103.0,1768.0,4383.0,4029.0,41.572398190045206,34.841628959276,18.0429864253394,5.8257918552036205,9.187687881618631,0.282800135018674
514,62610,Glenorchy (C),6,Tasmania,121.1483,7877.0,5330.0,3102.0,1964.0,18269.0,45831.0,20909.0,43.1167551590125,29.175105369752004,16.9795828999945,10.750451584651598,0.8739945549882739,0.0133394818895315
515,62810,Hobart (C),6,Tasmania,77.9097,4305.0,4142.0,5004.0,6265.0,19712.0,49693.0,23628.0,21.8394886363636,21.012581168831197,25.385551948051898,31.7826704545455,0.6079022079807471,0.00858667672455531
516,63010,Huon Valley (M),6,Tasmania,5507.3541,2031.0,1853.0,1456.0,846.0,6186.0,16177.0,8037.0,32.8322017458778,29.954736501778196,23.537019075331397,13.676042677012598,13.1191339336779,0.610444369430912
517,63210,Kentish (M),6,Tasmania,1156.1887,823.0,706.0,496.0,229.0,2254.0,6133.0,2734.0,36.5128660159716,31.3220940550133,22.0053238686779,10.1597160603372,2.43102022224312,0.124590891513615
518,63410,King Island (M),6,Tasmania,1095.7407,237.0,189.0,157.0,71.0,653.0,1582.0,855.0,36.29402756508421,28.9433384379786,24.042879019908103,10.872894333843801,2.6809823645599304,0.11533830886009
519,63610,Kingborough (M),6,Tasmania,720.1029,2853.0,3430.0,3526.0,3565.0,13369.0,36253.0,16050.0,21.3404143915027,25.656369212356896,26.374448350661996,26.666168000598397,5.861344491085969,0.0797366605720336
520,63810,Latrobe (M) (Tas.),6,Tasmania,600.4617,1503.0,1221.0,832.0,525.0,4077.0,10665.0,5086.0,36.8653421633554,29.9484915378955,20.4071621290164,12.8771155261221,2.6491992269417204,0.0645007497959737
521,64010,Launceston (C),6,Tasmania,1413.6306,9750.0,6800.0,4727.0,3959.0,25236.0,64516.0,29822.0,38.6352829291488,26.9456332223807,18.7311776826755,15.6879061657949,2.6439871612138797,0.15211853721962898
522,64210,Meander Valley (M),6,Tasmania,3330.8145,2588.0,2056.0,1650.0,1067.0,7370.0,19393.0,8714.0,35.1153324287653,27.8968792401628,22.3880597014925,14.4776119402985,4.20138512644907,0.35987061709381496
523,64610,Northern Midlands (M),6,Tasmania,5135.2503,1794.0,1419.0,1062.0,599.0,4878.0,12693.0,5880.0,36.7773677736777,29.089790897909,21.7712177121771,12.279622796228,5.2543670702133705,0.5566541442078461
524,64810,Sorell (M),6,Tasmania,583.6761,1703.0,1802.0,1304.0,693.0,5504.0,14453.0,7149.0,30.9411337209302,32.739825581395394,23.6918604651163,12.5908430232558,2.2663084495026298,0.0642061354646641
525,65010,Southern Midlands (M),6,Tasmania,2615.4934,805.0,738.0,527.0,198.0,2274.0,6056.0,2723.0,35.4001759014952,32.4538258575198,23.175021987686897,8.70712401055409,3.7404661687622203,0.286149927498049
526,65210,Tasman (M),6,Tasmania,660.4962,407.0,308.0,172.0,63.0,948.0,2363.0,2263.0,42.9324894514768,32.4894514767932,18.1434599156118,6.64556962025316,4.6167946934374005,0.07297773642635601
527,65410,Waratah/Wynyard (M),6,Tasmania,3535.9075,2294.0,1461.0,971.0,616.0,5344.0,13570.0,6588.0,42.926646706586794,27.339071856287397,18.1699101796407,11.5269461077844,3.66508544059688,0.38063056540377505
528,65610,West Coast (M),6,Tasmania,9583.5388,861.0,521.0,239.0,101.0,1725.0,4110.0,2880.0,49.913043478260896,30.2028985507246,13.855072463768101,5.85507246376812,13.141416643279399,1.0462915169581999
529,65810,West Tamar (M),6,Tasmania,691.1469999999999,2522.0,2415.0,1952.0,1650.0,8542.0,22709.0,10501.0,29.524701475064397,28.2720674315149,22.8517911496137,19.3163193631468,2.6696533632846804,0.074283818660169
481,58470,Upper Gascoyne (S),5,Western Australia,57809.8737,42.0,10.0,6.0,4.0,63.0,276.0,145.0,66.6666666666667,15.8730158730159,9.52380952380952,6.34920634920635,13.3869479291955,5.1588470067152
482,58510,Victoria Park (T),5,Western Australia,17.9397,3137.0,3132.0,3428.0,4011.0,13709.0,34844.0,17124.0,22.882777737252898,22.846305346852397,25.0054708585601,29.2581515792545,0.24338718311955604,0.00171175327974611
530,70200,Alice Springs (T),7,Northern Territory,327.7133,1622.0,1886.0,2079.0,2348.0,7940.0,24507.0,11151.0,20.4282115869018,23.753148614609604,26.183879093199,29.571788413098197,0.879812756128004,0.0290206662023521
483,58540,Victoria Plains (S),5,Western Australia,2551.0132,98.0,95.0,96.0,46.0,337.0,907.0,481.0,29.080118694362003,28.1899109792285,28.486646884273,13.6498516320475,2.70857336337888,0.240959079616659
538,72300,Litchfield (M),7,Northern Territory,2903.1459,873.0,1556.0,1682.0,1824.0,5950.0,19533.0,8031.0,14.672268907563,26.151260504201698,28.2689075630252,30.655462184874,4.41296224282116,0.24146436167513502
484,58570,Vincent (C),5,Western Australia,11.3769,2274.0,2477.0,3251.0,5328.0,13325.0,33704.0,16827.0,17.0656660412758,18.589118198874303,24.3977485928705,39.984990619137,0.165414558894894,0.00108497102697966
485,58610,Wagin (S),5,Western Australia,1946.1763,284.0,197.0,179.0,66.0,724.0,1851.0,951.0,39.226519337016605,27.209944751381197,24.7237569060773,9.11602209944751,2.68884933957444,0.18835757438357897
486,58680,Wandering (S),5,Western Australia,1903.8645,41.0,46.0,53.0,29.0,169.0,444.0,221.0,24.2603550295858,27.2189349112426,31.3609467455621,17.1597633136095,2.4635659946087096,0.18278159683688197
487,58760,Wanneroo (C),5,Western Australia,683.2603,9524.0,16062.0,18218.0,17280.0,61082.0,187765.0,70059.0,15.5921548082905,26.2957990897482,29.825480501620802,28.2898398873645,1.33948333469254,0.0649408312178947
488,58820,Waroona (S),5,Western Australia,832.2286,438.0,435.0,391.0,183.0,1446.0,4151.0,2064.0,30.2904564315353,30.0829875518672,27.0401106500692,12.655601659751001,1.75675647757323,0.0801701729933291
489,58890,West Arthur (S),5,Western Australia,2831.8272,108.0,75.0,103.0,45.0,331.0,810.0,471.0,32.628398791540796,22.6586102719033,31.117824773413897,13.595166163141998,3.04897028328493,0.274633084575775
549,99399,Unincorp. Other Territories,9,Other Territories,256.3162,430.0,414.0,337.0,164.0,1344.0,4269.0,1999.0,31.994047619047603,30.803571428571402,25.074404761904802,12.202380952381,3.16778163539918,0.0226701358459719
491,59100,Wickepin (S),5,Western Australia,2040.8985,90.0,77.0,66.0,43.0,275.0,721.0,403.0,32.7272727272727,28.0,24.0,15.6363636363636,2.47271922563243,0.196494743868075
492,59170,Williams (S),5,Western Australia,2304.7119,92.0,79.0,110.0,73.0,354.0,984.0,461.0,25.9887005649718,22.316384180791,31.0734463276836,20.6214689265537,2.60692940127103,0.22254574666252802
493,59250,Wiluna (S),5,Western Australia,181297.3382,38.0,15.0,10.0,3.0,66.0,236.0,122.0,57.5757575757576,22.7272727272727,15.1515151515152,4.545454545454549,18.1032852012323,16.2556490139456
