lga_code_2016,ireland_2011,ireland_2012,ireland_2013,ireland_2014,ireland_2015,ireland_2016,ireland_yr_arrival_notstated,ireland_tot,italy_before_1946,italy_1946_1955,italy_1956_1965,italy_1966_1975,italy_1976_1985,italy_1986_1995,italy_1996_2005,italy_2006_2010,italy_2011,italy_2012,italy_2013,italy_2014,italy_2015,italy_2016,italy_yr_arrival_notstated,italy_tot,japan_before_1946,japan_1946_1955,japan_1956_1965,japan_1966_1975,japan_1976_1985,japan_1986_1995,japan_1996_2005,japan_2006_2010,japan_2011,japan_2012,japan_2013,japan_2014,japan_2015,japan_2016,japan_yr_arrival_notstated,japan_tot,korea_rep_sth_before_1946,korea_rep_sth_1946_1955,korea_rep_sth_1956_1965,korea_rep_sth_1966_1975,korea_rep_sth_1976_1985,korea_rep_sth_1986_1995,korea_rep_sth_1996_2005,korea_rep_sth_2006_2010,korea_republic_south_2011,korea_republic_south_2012,korea_republic_south_2013,korea_republic_south_2014,korea_republic_south_2015,korea_republic_south_2016,korea_repub_sth_arrival_notstated,korea_republic_south_tot,lebanon_before_1946,lebanon_1946_1955,lebanon_1956_1965,lebanon_1966_1975,lebanon_1976_1985,lebanon_1986_1995,lebanon_1996_2005,lebanon_2006_2010,lebanon_2011,lebanon_2012,lebanon_2013,lebanon_2014,lebanon_2015,lebanon_2016,lebanon_yr_arrival_notstated,lebanon_tot,malaysia_before_1946,malaysia_1946_1955,malaysia_1956_1965,malaysia_1966_1975,malaysia_1976_1985,malaysia_1986_1995,malaysia_1996_2005,malaysia_2006_2010,malaysia_2011,malaysia_2012,malaysia_2013,malaysia_2014,malaysia_2015,malaysia_2016,malaysia_yr_arrival_notstated,malaysia_tot,malta_before_1946,malta_1946_1955,malta_1956_1965,malta_1966_1975,malta_1976_1985,malta_1986_1995,malta_1996_2005,malta_2006_2010,malta_2011,malta_2012,malta_2013,malta_2014,malta_2015,malta_2016,malta_yr_arrival_notstated,malta_tot,netherlands_before_1946,netherlands_1946_1955,netherlands_1956_1965,netherlands_1966_1975,netherlands_1976_1985,netherlands_1986_1995,netherlands_1996_2005,netherlands_2006_2010,netherlands_2011,netherlands_2012,netherlands_2013,netherlands_2014,netherlands_2015,netherlands_2016,netherlands_yr_arrival_notstated,netherlands_tot,new_zealand_before_1946,new_zealand_1946_1955,new_zealand_1956_1965,new_zealand_1966_1975,new_zealand_1976_1985,new_zealand_1986_1995,new_zealand_1996_2005,new_zealand_2006_2010,new_zealand_2011,new_zealand_2012,new_zealand_2013,new_zealand_2014,new_zealand_2015,new_zealand_2016,new_zealand_yr_arrival_notstated,new_zealand_tot,pakistan_before_1946,pakistan_1946_1955,pakistan_1956_1965,pakistan_1966_1975,pakistan_1976_1985,pakistan_1986_1995,pakistan_1996_2005,pakistan_2006_2010,pakistan_2011,pakistan_2012,pakistan_2013,pakistan_2014,pakistan_2015,pakistan_2016,pakistan_yr_arrival_notstated,pakistan_tot,philippines_before_1946,philippines_1946_1955,philippines_1956_1965,philippines_1966_1975,philippines_1976_1985,philippines_1986_1995,philippines_1996_2005,philippines_2006_2010,philippines_2011,philippines_2012,philippines_2013,philippines_2014,philippines_2015,philippines_2016,philippines_yr_arrival_notstated,philippines_tot,poland_before_1946,poland_1946_1955,poland_1956_1965,poland_1966_1975,poland_1976_1985,poland_1986_1995,poland_1996_2005,poland_2006_2010,poland_2011,poland_2012,poland_2013,poland_2014,poland_2015,poland_2016,poland_yr_arrival_notstated,poland_tot,singapore_before_1946,singapore_1946_1955,singapore_1956_1965,singapore_1966_1975,singapore_1976_1985,singapore_1986_1995,singapore_1996_2005,singapore_2006_2010,singapore_2011,singapore_2012,singapore_2013,singapore_2014,singapore_2015,singapore_2016,singapore_yr_arrival_notstated,singapore_tot,lga_name16
33620,3,4,3,0,0,0,0,36,0,9,8,7,0,3,0,4,0,0,0,3,0,0,3,44,0,0,0,0,0,4,9,8,0,0,0,5,0,0,0,25,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,8,4,3,5,0,0,3,0,0,0,0,3,48,0,7,11,3,0,0,0,0,0,0,0,0,0,0,0,23,0,64,54,25,21,6,7,7,3,0,0,0,0,0,4,187,0,9,29,178,313,201,189,95,15,24,19,4,10,4,41,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,29,52,50,46,10,10,14,6,7,3,9,240,0,3,0,0,10,0,3,0,0,0,0,0,0,0,0,22,0,0,0,10,3,0,0,0,0,0,0,0,3,0,0,26,Gympie (R)
33800,0,0,0,0,0,0,0,11,30,164,129,11,4,3,3,0,0,0,0,0,0,0,18,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,4,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16,7,0,0,3,0,3,0,0,0,0,0,0,0,39,0,0,6,30,29,17,14,5,0,0,3,0,0,0,3,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,4,8,5,7,0,7,0,0,5,64,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hope Vale (S)
33960,15,23,5,6,0,0,6,293,0,35,31,22,5,3,7,0,0,0,0,4,0,0,14,129,0,0,3,0,3,10,36,26,6,5,4,4,3,5,11,121,0,0,0,0,0,12,42,72,13,11,13,7,13,3,15,198,0,0,0,4,3,8,0,0,0,0,0,4,0,0,0,17,0,0,41,100,79,57,57,37,18,8,5,12,13,7,19,462,0,37,24,10,7,0,3,3,0,0,0,0,0,0,0,85,0,166,191,97,70,24,22,15,3,0,0,3,0,0,17,616,0,9,38,305,933,1437,2481,2362,608,721,598,423,360,163,419,10856,0,0,0,0,0,4,34,36,9,4,9,3,8,8,6,124,0,0,7,3,137,305,279,531,74,107,63,75,98,36,51,1775,0,18,7,14,60,40,20,16,3,4,3,0,0,3,5,191,0,0,5,24,16,12,40,29,3,5,12,7,0,3,4,173,Ipswich (C)
33980,4,4,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,3,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,7,5,4,0,0,0,3,0,0,0,0,0,0,32,0,5,5,47,168,163,202,188,62,43,41,29,15,12,32,1005,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,14,0,0,0,0,19,28,24,78,21,25,26,17,27,17,17,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kowanyama (S)
34530,4,0,5,9,0,0,0,69,0,10,13,5,0,3,0,3,0,0,0,0,0,0,3,37,0,0,0,0,0,8,6,7,0,0,0,0,3,0,0,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,19,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,14,0,42,27,18,5,3,6,3,0,0,0,0,0,0,7,106,0,4,19,93,178,145,128,132,26,60,35,10,4,11,54,895,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,29,10,26,8,7,4,8,4,3,10,140,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,18,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart River (S)
34580,0,0,0,0,0,4,4,62,0,4,3,6,0,0,0,0,0,0,0,0,11,14,4,47,0,0,0,0,0,0,9,10,0,0,0,8,19,16,11,74,0,0,0,0,0,3,6,23,7,6,4,11,38,25,15,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,4,4,3,8,3,5,4,7,5,6,4,62,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,45,38,8,11,3,8,6,0,0,0,0,0,0,3,131,0,0,9,74,169,182,140,76,20,15,11,18,4,0,49,747,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,4,21,38,28,41,4,8,10,11,16,0,3,180,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,16,0,0,0,10,0,0,3,6,3,3,3,0,8,9,0,43,Lockyer Valley (R)
34590,30,16,4,3,0,7,13,570,3,79,101,79,22,19,18,15,0,0,0,3,4,0,16,363,0,4,3,3,8,49,103,55,14,11,17,9,9,12,15,302,0,0,0,3,12,80,259,358,56,33,24,38,43,13,33,958,0,3,3,36,61,42,54,19,5,3,3,0,0,3,11,242,3,0,18,91,105,128,158,153,25,47,62,33,22,14,31,891,0,42,51,39,15,3,7,0,0,0,0,0,0,0,4,158,0,267,319,99,143,41,62,25,0,3,3,5,7,3,40,1010,11,22,123,636,2790,3814,5822,4579,960,1185,916,652,571,318,862,23266,0,0,0,12,14,23,173,228,54,76,151,77,62,35,11,922,0,3,3,41,297,657,491,705,92,114,123,109,91,50,85,2863,0,22,14,12,122,98,44,18,3,3,3,4,5,0,8,361,0,0,12,36,40,60,97,56,4,8,5,3,3,5,5,338,Logan (C)
41010,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,5,4,0,4,4,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,4,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceduna (DC)
41060,23,15,11,0,0,0,3,257,22,772,1517,626,58,46,49,45,10,9,11,19,9,9,153,3348,0,0,0,0,3,10,17,24,0,8,0,3,3,9,6,82,0,0,0,0,10,12,25,54,6,7,6,6,0,4,3,137,0,0,11,18,25,14,13,12,3,0,4,0,3,0,0,99,0,0,5,28,30,47,74,106,20,19,22,23,34,8,10,434,0,62,75,17,7,3,0,3,0,3,0,0,0,0,7,182,0,88,97,36,16,6,17,7,10,0,0,3,3,8,3,291,4,9,14,73,160,128,116,115,20,38,14,10,14,10,18,749,0,0,0,0,0,5,23,71,17,30,58,41,49,34,3,328,0,0,3,5,84,135,88,218,70,67,46,47,67,33,18,889,4,100,80,54,156,97,38,7,7,0,7,0,0,3,30,581,0,0,5,6,8,17,31,29,0,3,0,0,7,4,0,116,Charles Sturt (C)
37400,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woorabinda (S)
41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cleve (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yarrabah (S)
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Franklin Harbour (DC)
40070,0,4,6,0,3,6,3,73,3,41,63,21,6,0,3,10,0,8,11,4,3,10,27,207,0,0,0,0,4,7,12,9,4,6,10,10,16,5,17,114,0,0,0,0,0,13,43,105,25,18,19,21,15,23,19,301,0,0,0,3,3,3,5,0,0,0,0,3,3,0,0,21,0,0,3,14,25,22,57,97,27,52,63,104,142,135,22,767,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,14,0,10,15,7,0,0,0,0,0,0,3,0,3,6,5,52,0,7,15,32,39,58,55,35,14,12,18,3,7,15,16,320,0,0,0,0,0,0,3,7,0,10,4,3,14,6,3,59,0,0,0,0,9,24,17,23,3,20,20,8,15,11,9,162,0,7,3,3,15,7,3,7,0,0,0,0,4,0,4,58,0,0,0,3,3,11,25,44,13,22,39,33,47,36,9,297,Adelaide (C)
40120,6,4,0,0,0,0,0,85,3,60,82,22,3,7,5,0,0,0,0,0,3,4,6,195,0,0,0,3,3,4,6,5,0,0,0,0,0,0,0,31,0,0,0,0,0,3,8,3,0,0,0,0,0,0,3,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,3,0,6,16,19,10,3,7,0,0,0,3,0,0,0,75,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,16,0,61,90,18,13,7,15,9,0,0,0,0,0,0,0,216,3,3,16,62,72,77,57,20,3,4,3,0,3,0,13,335,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,9,8,0,4,11,10,6,3,3,74,0,8,11,7,17,16,15,0,0,0,0,0,4,0,3,77,0,0,0,11,7,4,10,3,0,0,3,3,0,3,4,43,Adelaide Hills (DC)
40220,0,0,0,0,0,0,4,47,0,26,16,11,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,3,0,4,8,3,3,0,0,3,0,0,0,0,0,0,30,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,49,101,23,12,3,0,4,0,0,0,0,0,0,3,198,0,3,9,36,50,40,36,12,6,4,0,0,0,5,19,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,7,0,8,4,10,4,0,4,81,0,0,0,5,4,9,0,3,0,0,0,0,0,0,0,29,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,11,Alexandrina (DC)
41330,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,3,3,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,6,7,0,5,3,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coober Pedy (DC)
41560,0,0,0,0,0,0,0,8,0,11,17,5,0,0,0,0,0,0,0,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,5,3,0,0,0,0,0,0,0,0,0,0,0,3,10,0,17,31,4,8,0,0,0,0,0,0,0,0,0,0,58,0,3,0,14,24,13,12,6,6,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,3,0,4,3,0,3,0,4,0,0,32,0,3,4,0,3,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Copper Coast (DC)
40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,8,10,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anangu Pitjantjatjara (AC)
40310,3,0,0,0,0,0,0,29,0,7,14,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,4,4,0,0,0,0,0,0,0,18,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,10,0,29,23,13,3,0,5,0,0,0,0,0,0,0,0,76,0,0,3,20,34,29,32,21,4,4,4,0,4,0,8,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,9,7,0,4,3,0,0,0,34,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,9,Barossa (DC)
40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barunga West (DC)
40520,0,0,0,0,0,0,0,9,0,13,28,3,0,0,0,0,0,0,0,3,0,0,12,53,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,3,0,5,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,4,0,0,4,0,0,0,0,0,0,0,0,40,0,0,3,7,16,19,13,3,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,21,3,9,5,0,3,0,6,77,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,Berri and Barmera (DC)
40700,3,6,3,0,0,0,4,73,6,192,330,62,5,0,10,5,0,4,4,0,0,0,27,655,0,4,0,0,3,16,44,22,9,8,3,4,4,3,4,119,0,0,0,0,3,21,84,128,34,19,27,17,10,10,9,362,3,9,11,9,15,9,3,3,0,6,0,3,0,0,6,77,3,0,15,84,154,175,93,70,32,35,38,38,30,27,9,796,0,12,4,3,3,0,0,0,0,0,0,0,0,0,0,23,0,27,28,12,13,8,7,3,0,0,0,0,0,0,0,103,4,10,34,56,74,60,58,48,9,17,8,17,8,0,8,402,0,0,0,0,3,0,19,22,3,5,12,15,8,3,4,97,0,0,0,5,9,26,22,37,4,18,17,18,19,12,3,193,0,19,9,8,23,23,5,8,0,0,0,0,0,0,4,106,0,0,11,15,29,37,47,31,6,4,7,28,16,11,7,256,Burnside (C)
