lga_code16,sws_nni_h_0,sws_nni_h_1_15,sws_nni_h_16_24,sws_nni_h_25_34,sws_nni_h_35_39,sws_nni_h_40,sws_nni_h_41_48,sws_nni_h_49mo,sws_nni_h_ns,sws_nni_h_tot,sws_1_149_h_0,sws_1_149_h_1_15,sws_1_149_h_16_24,sws_1_149_h_25_34,sws_1_149_h_35_39,sws_1_149_h_40,sws_1_149_h_41_48,sws_1_149_h_49mo,sws_1_149_h_ns,sws_1_149_h_tot,sws_150_299_h_0,sws_150_299_h_1_15,sws_150_299_h_16_24,sws_150_299_h_25_34,sws_150_299_h_35_39,sws_150_299_h_40,sws_150_299_h_41_48,sws_150_299_h_49mo,sws_150_299_h_ns,sws_150_299_h_tot,sws_300_399_h_0,sws_300_399_h_1_15,sws_300_399_h_16_24,sws_300_399_h_25_34,sws_300_399_h_35_39,sws_300_399_h_40,sws_300_399_h_41_48,sws_300_399_h_49mo,sws_300_399_h_ns,sws_300_399_h_tot,sws_400_499_h_0,sws_400_499_h_1_15,sws_400_499_h_16_24,sws_400_499_h_25_34,sws_400_499_h_35_39,sws_400_499_h_40,sws_400_499_h_41_48,sws_400_499_h_49mo,sws_400_499_h_ns,sws_400_499_h_tot,sws_500_649_h_0,sws_500_649_h_1_15,sws_500_649_h_16_24,sws_500_649_h_25_34,sws_500_649_h_35_39,sws_500_649_h_40,sws_500_649_h_41_48,sws_500_649_h_49mo,sws_500_649_h_ns,sws_500_649_h_tot,sws_650_799_h_0,sws_650_799_h_1_15,sws_650_799_h_16_24,sws_650_799_h_25_34,sws_650_799_h_35_39,sws_650_799_h_40,sws_650_799_h_41_48,sws_650_799_h_49mo,sws_650_799_h_ns,sws_650_799_h_tot,sws_800_999_h_0,sws_800_999_h_1_15,sws_800_999_h_16_24,sws_800_999_h_25_34,sws_800_999_h_35_39,sws_800_999_h_40,sws_800_999_h_41_48,sws_800_999_h_49mo,sws_800_999_h_ns,sws_800_999_h_tot,sws_1000_1249_h_0,sws_1000_1249_h_1_15,sws_1000_1249_h_16_24,sws_1000_1249_h_25_34,sws_1000_1249_h_35_39,sws_1000_1249_h_40,sws_1000_1249_h_41_48,sws_1000_1249_h_49mo,sws_1000_1249_h_ns,sws_1000_1249_h_tot,sws_1250_1499_h_0,sws_1250_1499_h_1_15,sws_1250_1499_h_16_24,sws_1250_1499_h_25_34,sws_1250_1499_h_35_39,sws_1250_1499_h_40,sws_1250_1499_h_41_48,sws_1250_1499_h_49mo,sws_1250_1499_h_ns,sws_1250_1499_h_tot,sws_1500_1749_h_0,sws_1500_1749_h_1_15,sws_1500_1749_h_16_24,sws_1500_1749_h_25_34,sws_1500_1749_h_35_39,sws_1500_1749_h_40,sws_1500_1749_h_41_48,sws_1500_1749_h_49mo,sws_1500_1749_h_ns,sws_1500_1749_h_tot,sws_1750_1999_h_0,sws_1750_1999_h_1_15,sws_1750_1999_h_16_24,sws_1750_1999_h_25_34,sws_1750_1999_h_35_39,sws_1750_1999_h_40,sws_1750_1999_h_41_48,sws_1750_1999_h_49mo,sws_1750_1999_h_ns,sws_1750_1999_h_tot,sws_2000_2999_h_0,sws_2000_2999_h_1_15,sws_2000_2999_h_16_24,sws_2000_2999_h_25_34,sws_2000_2999_h_35_39,sws_2000_2999_h_40,sws_2000_2999_h_41_48,sws_2000_2999_h_49mo,sws_2000_2999_h_ns,sws_2000_2999_h_tot,sws_3000mo_h_0,sws_3000mo_h_1_15,sws_3000mo_h_16_24,sws_3000mo_h_25_34,sws_3000mo_h_35_39,sws_3000mo_h_40,sws_3000mo_h_41_48,sws_3000mo_h_49mo,sws_3000mo_h_ns,sws_3000mo_h_tot,sws_pins_h_0,sws_pins_h_1_15,sws_pins_h_16_24,sws_pins_h_25_34,sws_pins_h_35_39,sws_pins_h_40,sws_pins_h_41_48,sws_pins_h_49mo,sws_pins_h_ns,sws_pins_h_tot,sws_tot_h_0,sws_tot_h_1_15,sws_tot_h_16_24,sws_tot_h_25_34,sws_tot_h_35_39,sws_tot_h_40,sws_tot_h_41_48,sws_tot_h_49mo,sws_tot_h_ns,sws_tot_h_tot,maopd_nni_h_0,maopd_nni_h_1_15,maopd_nni_h_16_24,maopd_nni_h_25_34,maopd_nni_h_35_39,maopd_nni_h_40,maopd_nni_h_41_48,maopd_nni_h_49mo,maopd_nni_h_ns,maopd_nni_h_tot,maopd_1_149_h_0,maopd_1_149_h_1_15,maopd_1_149_h_16_24,maopd_1_149_h_25_34,maopd_1_149_h_35_39,maopd_1_149_h_40,maopd_1_149_h_41_48,maopd_1_149_h_49mo,maopd_1_149_h_ns,maopd_1_149_h_tot,maopd_150_299_h_0,maopd_150_299_h_1_15,maopd_150_299_h_16_24,maopd_150_299_h_25_34,maopd_150_299_h_35_39,maopd_150_299_h_40,maopd_150_299_h_41_48,maopd_150_299_h_49mo,maopd_150_299_h_ns,maopd_150_299_h_tot,maopd_300_399_h_0,maopd_300_399_h_1_15,maopd_300_399_h_16_24,maopd_300_399_h_25_34,maopd_300_399_h_35_39,maopd_300_399_h_40,maopd_300_399_h_41_48,maopd_300_399_h_49mo,maopd_300_399_h_ns,maopd_300_399_h_tot,lga_name16
25060,5,39,8,3,3,4,3,0,0,63,28,736,36,3,3,0,0,3,3,814,17,446,110,20,9,3,3,0,4,614,18,241,163,57,8,3,4,6,3,507,15,110,197,89,20,5,9,4,4,451,16,57,151,206,68,32,16,15,8,560,10,19,48,121,175,77,25,22,13,514,11,26,31,52,156,93,38,27,9,443,14,3,14,35,92,75,42,43,3,325,0,5,0,15,43,56,34,44,0,195,4,0,3,4,27,32,23,38,0,124,0,0,3,4,11,10,8,28,0,70,0,4,0,7,10,16,10,36,3,92,0,0,0,0,3,5,3,34,0,54,0,32,7,7,13,4,3,7,11,88,146,1708,768,622,639,433,225,311,67,4915,0,3,0,0,0,0,0,0,0,4,0,23,3,0,0,0,0,0,0,33,0,22,9,4,0,0,0,0,3,40,0,22,22,3,0,5,0,4,3,59,Moonee Valley (C)
25150,0,6,0,0,0,0,0,0,0,12,5,147,6,0,0,0,0,0,0,169,8,72,9,3,0,4,0,0,0,101,5,31,19,5,0,0,4,4,0,70,0,18,31,16,3,0,0,0,3,71,0,11,23,24,9,3,0,0,0,76,0,3,11,25,14,14,3,3,0,68,3,3,4,3,17,9,9,11,0,63,0,0,0,8,3,6,4,10,0,34,0,0,0,0,3,3,3,3,0,13,0,0,0,0,3,4,0,3,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,5,0,6,3,0,0,0,0,0,3,11,22,295,110,89,57,44,26,52,13,712,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,10,0,7,5,0,0,0,0,0,0,13,0,7,0,7,0,0,0,4,0,18,Moorabool (S)
25250,3,16,9,0,0,3,0,5,0,46,22,375,22,4,3,0,0,0,7,436,14,304,97,18,12,5,5,4,9,471,9,154,159,37,13,8,0,8,10,385,7,96,151,69,25,12,3,10,8,384,13,48,97,152,59,33,20,23,12,458,11,21,42,99,155,67,36,26,11,479,12,7,13,44,127,75,47,37,3,365,4,9,9,19,70,98,35,47,3,291,3,4,4,5,38,45,26,49,3,171,0,0,5,7,18,30,15,42,5,117,3,0,0,0,9,17,18,17,0,68,0,3,0,6,6,9,11,29,0,69,3,0,3,3,5,12,11,22,0,61,3,22,11,9,16,3,0,5,5,75,106,1066,632,472,548,429,220,333,72,3874,0,0,0,0,0,0,0,0,0,10,0,22,13,0,0,0,0,0,0,42,0,46,43,16,0,3,0,3,6,126,0,35,61,26,11,15,0,9,4,164,Moreland (C)
25340,10,48,5,0,4,3,0,4,5,77,55,980,48,9,0,0,0,7,15,1113,23,455,131,25,8,4,3,10,8,674,29,251,235,56,8,6,3,10,3,599,22,146,237,145,22,12,4,14,6,610,24,118,189,292,82,45,16,24,8,802,18,43,86,186,198,65,41,53,11,697,15,25,38,76,203,104,50,42,3,568,14,17,23,32,76,103,48,59,6,371,7,13,10,11,28,49,34,36,4,195,3,4,5,10,14,30,22,26,0,116,0,3,6,6,4,15,7,21,0,72,0,5,3,7,16,23,14,47,3,114,0,0,5,5,0,15,5,35,0,70,7,47,19,15,13,8,3,10,17,136,224,2152,1041,883,684,486,243,404,93,6206,3,0,3,0,0,0,0,0,0,8,0,35,4,3,0,0,0,0,0,44,3,30,12,3,0,5,0,0,0,50,0,24,13,10,0,6,0,8,3,65,Mornington Peninsula (S)
17100,0,6,7,0,0,0,0,0,0,13,15,98,15,0,0,0,0,0,5,134,9,128,55,11,4,0,0,0,4,204,9,72,83,25,9,0,3,0,0,201,5,35,72,50,10,7,0,0,3,173,3,29,70,77,39,15,9,10,0,249,10,19,27,77,93,44,15,6,3,286,8,9,20,27,113,61,32,27,4,298,3,8,11,16,66,82,27,35,0,235,0,5,3,8,29,44,20,33,3,144,3,3,3,5,11,34,14,38,0,115,3,0,0,3,9,26,11,22,3,83,7,0,4,3,20,36,14,46,0,130,0,0,0,0,7,12,5,30,0,64,0,3,3,0,7,4,0,3,3,23,66,408,374,300,409,366,143,256,31,2353,0,8,3,0,0,0,0,0,0,16,0,9,0,0,0,0,0,0,0,14,6,19,8,3,0,0,0,0,0,34,3,24,48,4,3,7,0,3,3,91,Strathfield (A)
17150,11,43,4,4,3,0,0,0,4,77,69,1239,76,16,3,0,0,4,4,1418,31,716,229,38,3,3,4,3,18,1054,28,289,327,79,15,11,6,14,4,773,24,180,369,157,26,21,9,11,9,810,18,118,265,340,115,58,14,26,11,959,15,63,109,225,282,139,34,24,13,906,20,42,62,95,271,180,73,71,6,819,10,15,36,42,126,154,62,95,10,554,11,10,12,23,64,95,65,73,4,338,3,0,10,18,43,59,46,69,0,244,6,4,5,3,18,37,20,52,0,153,3,12,7,5,10,55,34,90,3,218,0,6,5,8,8,23,5,62,0,115,3,41,24,14,15,16,0,8,24,134,260,2762,1537,1055,994,861,380,603,114,8572,0,3,0,3,0,3,0,4,4,18,0,71,9,0,0,0,0,0,0,89,3,61,22,11,3,5,0,0,3,98,0,30,27,11,5,3,0,3,0,78,Sutherland Shire (A)
17200,25,74,53,10,15,25,3,23,15,253,108,1014,135,16,11,22,0,0,26,1335,90,1310,534,95,31,19,9,33,45,2170,69,787,999,226,50,42,10,26,44,2255,52,477,1165,412,120,76,22,25,44,2390,90,327,919,890,432,215,82,75,52,3079,66,154,431,749,1243,530,174,133,40,3510,66,85,237,399,1436,966,288,240,39,3753,81,71,136,218,1151,1085,427,354,37,3561,57,35,75,110,574,799,341,362,27,2382,65,25,31,89,412,650,323,390,15,2004,34,9,25,44,241,454,245,295,15,1371,68,32,28,64,356,797,447,680,24,2501,44,38,28,57,152,592,358,1052,13,2337,11,56,49,36,48,54,31,36,74,397,940,4485,4854,3421,6270,6330,2764,3725,507,33305,6,11,7,0,7,4,0,0,8,47,3,56,20,0,3,5,0,0,0,88,9,110,64,30,18,8,4,3,10,248,15,74,164,51,22,25,5,16,19,389,Sydney (C)
17310,4,6,3,0,0,0,0,3,0,21,22,317,16,3,0,0,0,3,10,366,9,111,44,17,0,0,3,0,4,192,12,53,78,26,11,8,0,3,3,183,13,46,93,58,13,8,3,5,4,241,13,26,71,150,70,21,6,10,0,367,18,17,44,71,139,51,27,22,4,387,10,12,11,31,114,62,51,28,0,316,8,8,10,6,56,42,42,40,0,213,4,3,0,4,20,24,14,32,0,113,0,0,0,0,5,14,13,22,0,58,0,0,0,0,7,4,0,17,0,22,0,0,0,0,0,3,3,18,0,30,0,3,0,3,0,4,3,19,0,23,0,11,10,7,3,3,0,0,3,45,109,614,369,389,441,247,178,211,27,2574,3,0,0,0,0,0,0,3,0,11,3,15,0,0,0,0,0,0,0,20,3,15,3,4,0,3,0,0,0,33,4,16,18,0,3,4,0,3,0,46,Tamworth Regional (A)
17350,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,24,0,16,0,4,0,0,0,0,0,28,0,7,0,5,0,0,0,0,0,23,0,6,3,12,0,3,0,0,0,28,0,4,5,9,11,0,3,0,0,33,0,3,0,11,6,5,6,0,0,37,0,0,0,7,8,5,0,0,0,22,0,0,0,0,3,3,3,0,0,13,0,4,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,9,67,18,51,36,20,25,15,0,233,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,Temora (A)
17400,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,19,0,10,0,0,0,0,0,0,0,16,0,8,7,4,0,0,0,0,0,21,0,3,3,4,0,0,0,3,0,15,0,3,4,11,3,0,0,3,0,26,0,3,4,0,14,0,0,0,0,23,0,0,0,0,8,4,0,3,0,16,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,10,45,20,31,26,7,3,12,5,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,Tenterfield (A)
22310,0,23,4,5,3,5,0,0,3,42,23,454,19,3,0,3,0,0,4,512,9,266,91,14,3,9,0,7,12,403,9,121,129,22,0,8,3,4,8,306,3,64,134,50,15,13,3,9,6,295,10,52,91,114,55,27,7,14,0,379,7,27,39,101,100,58,20,23,4,379,4,12,20,43,100,65,37,30,4,322,6,12,13,23,50,60,30,42,3,238,4,5,5,13,40,33,17,45,0,164,3,8,3,12,7,28,24,27,0,114,3,3,0,4,5,11,17,18,0,70,0,5,0,3,6,27,16,52,0,115,3,8,3,4,3,18,16,53,0,106,3,26,11,8,6,4,0,3,5,61,98,1081,555,427,406,364,202,330,47,3509,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,29,0,9,6,0,0,0,0,0,4,22,0,12,22,4,3,0,0,0,3,45,Glen Eira (C)
22410,0,0,0,3,0,0,0,0,0,0,3,128,9,0,0,0,0,0,3,155,0,39,12,5,0,0,0,0,0,60,3,15,33,12,0,0,0,0,4,64,3,9,29,20,7,0,3,0,0,77,3,9,21,38,15,3,0,9,0,98,5,5,6,13,35,13,7,3,0,96,3,0,3,4,12,8,3,9,0,40,0,3,3,4,0,4,3,3,0,25,0,0,0,0,0,0,3,4,0,8,0,0,0,3,0,0,0,4,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,15,25,222,119,95,75,44,26,34,15,658,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,10,0,6,3,0,0,0,0,0,0,13,Glenelg (S)
22490,0,3,0,0,0,0,0,0,0,6,0,19,0,0,0,0,0,0,0,27,0,19,12,0,0,0,0,0,0,30,3,16,9,4,0,0,0,0,0,27,0,9,14,4,4,0,0,0,0,33,0,3,4,10,3,4,4,3,0,35,0,0,3,4,3,4,0,0,0,18,0,0,0,0,12,3,0,0,0,23,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,11,80,38,33,25,21,16,12,3,236,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,7,Golden Plains (S)
22620,9,17,5,0,3,5,6,0,3,44,43,734,43,3,0,0,0,3,10,845,32,379,115,23,8,3,0,7,6,567,16,235,144,59,11,3,3,8,8,478,18,142,224,95,15,14,0,12,6,539,26,92,133,242,94,16,19,14,4,642,12,27,67,130,237,70,54,31,5,641,8,16,18,33,179,112,61,37,0,473,13,10,7,10,75,73,42,44,0,270,0,3,4,10,39,28,41,35,0,168,0,3,0,3,16,19,17,23,0,84,4,4,0,3,4,16,9,19,0,67,0,0,0,0,10,4,5,30,0,49,0,3,0,5,10,3,3,10,4,43,4,26,6,7,9,7,3,8,10,83,183,1690,772,625,714,371,284,281,69,4992,0,0,0,0,0,0,0,3,0,4,3,27,5,0,0,0,3,0,0,40,3,31,13,6,3,3,4,3,0,59,3,25,29,5,6,8,0,3,5,85,Greater Bendigo (C)
22670,12,37,6,8,7,5,3,11,4,87,36,608,49,12,3,3,0,0,18,731,29,428,155,32,5,10,3,11,20,686,15,229,225,71,16,19,9,14,11,618,15,149,246,114,33,17,9,11,8,602,19,85,177,228,122,61,15,33,17,756,24,51,82,179,361,166,59,65,15,994,16,25,52,100,425,272,118,88,15,1122,18,23,16,45,276,297,137,121,5,944,12,11,5,30,120,170,86,111,3,547,3,4,4,9,76,122,66,83,3,381,9,0,6,0,28,83,46,67,0,244,3,3,0,11,39,91,60,132,0,339,3,4,6,3,11,23,12,58,0,126,3,21,12,10,19,24,5,17,18,137,222,1673,1041,847,1552,1368,643,826,138,8305,0,12,8,3,12,8,0,8,3,50,8,47,10,5,7,0,0,0,0,85,5,79,61,25,9,9,0,5,6,197,12,69,106,47,23,10,3,9,12,289,Greater Dandenong (C)
22750,18,60,9,5,3,0,3,6,6,107,101,1497,87,11,0,5,3,5,28,1731,61,764,243,51,15,8,7,8,18,1177,31,474,391,105,25,14,4,9,13,1067,37,236,427,226,40,20,15,15,10,1027,37,161,297,482,152,58,22,31,13,1263,26,70,112,299,412,150,62,39,8,1187,31,44,49,119,359,220,118,92,8,1046,17,22,25,41,174,200,109,105,6,710,11,10,11,21,68,104,68,86,0,375,8,4,8,14,47,64,53,60,3,256,3,5,3,9,24,43,19,58,0,162,3,9,7,11,23,53,44,96,4,249,3,5,5,10,3,14,6,60,0,111,11,53,21,19,10,14,3,8,18,162,397,3410,1686,1423,1361,975,536,685,144,10616,5,4,0,0,3,3,0,5,3,29,11,43,7,4,0,3,3,6,3,71,17,85,40,11,0,3,3,5,0,168,7,80,65,22,14,11,3,10,5,221,Greater Geelong (C)
25430,3,3,0,3,0,0,0,0,0,8,8,76,8,0,0,0,0,0,9,94,3,38,7,5,0,0,0,0,0,53,0,18,17,8,0,3,3,3,0,56,0,15,19,9,0,4,0,4,0,51,3,11,13,22,15,3,0,0,0,63,0,7,7,10,24,10,7,0,0,55,0,5,3,0,11,6,3,0,0,29,3,0,0,5,3,9,3,3,0,25,0,0,0,0,0,3,3,5,0,17,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,3,0,7,0,0,0,3,0,0,0,0,0,10,21,167,87,72,54,39,24,23,12,500,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,4,4,3,0,0,0,0,0,0,11,Mount Alexander (S)
25490,0,0,0,0,0,0,0,0,0,3,0,35,0,0,0,0,0,3,3,40,3,22,0,0,0,0,0,0,0,28,0,11,7,3,0,0,0,0,0,24,0,7,14,7,4,0,0,0,0,34,0,5,7,7,5,5,0,0,0,26,0,4,4,9,9,3,0,0,0,36,3,0,5,4,12,3,0,0,0,32,0,0,3,0,5,3,4,4,0,16,0,0,0,0,3,3,0,4,0,11,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,7,87,48,38,37,21,9,26,7,282,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,Moyne (S)
25620,0,0,0,0,0,0,0,0,0,0,3,30,5,0,0,0,0,0,0,34,0,22,10,3,0,0,0,0,0,36,0,15,5,4,0,0,0,0,0,32,0,4,16,11,0,3,0,3,0,34,0,7,11,16,3,4,3,0,0,46,0,3,3,12,18,5,5,4,0,44,0,0,0,3,8,0,6,4,0,25,0,3,0,0,5,5,3,3,0,18,0,0,0,3,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,83,46,49,36,32,25,27,0,312,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,3,Murrindindi (S)
25710,0,4,0,3,0,0,0,0,0,13,9,299,18,3,0,0,0,0,6,330,10,113,41,7,0,0,0,3,3,175,4,48,55,21,0,3,0,0,0,123,0,24,45,24,3,0,3,0,3,102,3,10,37,48,11,4,0,3,0,118,0,4,14,32,25,14,10,9,0,110,0,5,6,24,28,19,11,12,0,103,0,3,6,3,14,17,13,11,0,71,3,0,0,3,4,12,4,13,0,39,0,0,3,3,3,8,8,11,0,35,0,0,0,0,3,3,0,3,0,13,0,3,0,0,3,7,7,9,0,34,0,0,0,0,0,3,7,12,0,28,0,13,5,0,0,3,0,3,3,33,33,536,228,165,105,96,55,87,12,1315,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,3,16,0,9,0,0,0,0,0,0,0,16,3,4,4,0,0,0,0,0,0,18,Nillumbik (S)
25810,0,0,0,0,0,0,0,0,0,0,9,66,3,0,0,0,0,3,0,87,0,21,5,8,0,0,0,3,0,40,0,10,10,4,0,0,0,0,0,36,3,6,18,10,4,0,0,3,0,47,3,6,13,21,8,0,0,3,0,54,3,6,5,12,23,11,0,7,0,66,0,0,3,3,12,3,6,8,0,25,0,0,0,0,3,9,7,4,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,26,133,56,64,52,34,17,30,10,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,3,0,0,0,0,0,0,12,0,4,3,4,0,0,0,0,0,7,Northern Grampians (S)
25900,9,20,12,0,3,3,4,6,3,57,28,227,20,3,0,3,3,3,9,291,10,238,85,27,6,9,0,3,6,380,5,138,121,30,11,11,5,9,8,333,11,86,175,73,13,11,11,8,7,392,19,67,151,144,61,28,17,12,6,500,8,37,77,168,189,83,30,33,11,641,21,20,33,88,231,205,79,63,13,749,16,22,20,43,193,238,95,84,3,720,10,8,10,31,121,168,83,106,5,543,9,3,4,18,77,121,91,88,0,404,11,3,4,11,33,106,53,88,0,307,9,5,6,10,51,148,88,170,4,493,4,12,7,19,22,79,43,170,3,360,3,10,8,13,5,13,14,5,12,87,166,899,729,666,1001,1239,615,853,94,6258,0,0,3,0,0,0,0,0,3,14,0,19,0,0,0,0,0,5,0,28,6,39,19,3,0,0,0,0,4,70,3,20,31,6,0,4,0,3,3,70,Port Phillip (C)
25990,0,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,19,0,10,4,0,0,0,0,0,0,20,0,3,4,0,0,0,0,0,0,11,0,6,7,0,0,0,0,0,0,9,0,0,6,14,0,0,0,0,0,20,0,0,0,4,0,0,0,3,0,15,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,21,19,5,3,3,14,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,Pyrenees (S)
26080,0,0,0,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,23,0,15,3,0,0,0,0,0,0,16,0,5,3,0,0,0,0,0,0,13,0,0,3,4,0,0,0,0,0,13,3,3,5,3,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,10,0,0,3,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,12,48,23,11,3,9,4,5,0,117,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queenscliffe (B)
26170,0,5,0,0,0,0,0,0,4,8,4,137,4,3,0,0,0,0,4,152,6,59,24,5,3,0,0,0,7,93,3,31,30,10,0,0,0,0,0,85,3,22,46,26,5,5,0,0,0,103,3,8,22,34,20,12,3,3,3,116,7,8,12,18,38,15,4,3,3,109,3,6,3,6,24,26,11,9,0,84,0,3,3,4,9,16,5,6,0,44,0,0,0,0,8,3,3,9,0,29,0,0,0,0,3,6,5,8,0,20,3,0,0,0,0,3,4,6,0,13,0,0,0,0,0,5,0,8,0,14,0,0,0,0,0,0,3,3,0,9,0,4,0,4,3,0,4,0,4,21,35,274,149,117,104,88,44,67,26,904,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,5,3,0,0,0,0,0,0,10,0,7,4,5,0,0,0,0,0,21,South Gippsland (S)
26260,0,3,0,0,0,0,0,0,0,7,9,96,3,0,3,0,0,3,0,105,10,52,8,3,0,0,0,0,3,77,4,20,24,12,0,3,0,0,0,62,0,18,28,9,5,0,7,0,0,70,3,10,13,29,15,8,0,3,0,76,5,3,4,19,23,12,10,3,0,78,3,3,4,11,25,15,12,12,0,76,0,3,0,4,5,11,7,20,0,53,0,0,0,0,4,5,6,3,0,18,3,0,0,0,3,5,0,6,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,5,0,14,0,0,0,0,0,4,0,3,0,12,0,0,3,3,0,3,0,0,0,12,34,203,92,86,89,74,52,61,3,695,0,0,0,0,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,11,Southern Grampians (S)
26350,11,49,7,6,0,11,0,6,3,89,51,752,53,14,3,3,4,0,19,900,38,668,193,41,3,3,0,6,10,956,31,397,352,86,12,12,4,10,18,917,29,249,356,174,29,17,8,7,9,882,33,132,295,358,99,39,11,15,11,997,35,63,108,257,297,126,45,30,3,965,18,30,39,112,288,160,73,42,3,774,9,17,28,54,137,155,47,70,6,534,13,7,12,22,72,96,57,52,0,334,11,14,12,17,37,61,40,54,0,240,3,3,5,10,18,46,14,44,3,149,5,9,11,12,21,57,29,91,0,234,8,16,10,10,12,32,24,104,3,229,0,37,22,9,19,16,6,8,15,137,287,2440,1512,1190,1043,826,375,546,111,8337,0,0,0,0,0,0,0,0,0,3,0,25,3,0,0,0,0,0,3,35,0,13,6,5,0,0,0,0,0,31,0,24,23,0,0,0,0,0,0,51,Stonnington (C)
