lga_code16,ng_nni_mng,ng_nni_pro,ng_nni_tectw,ng_nni_copsw,ng_nni_claw,ng_nni_swks,ng_nni_maopdv,ng_nni_lab,ng_nni_idns,ng_nni_tot,ng_1_149_mng,ng_1_149_pro,ng_1_149_tectw,ng_1_149_copsw,ng_1_149_claw,ng_1_149_swks,ng_1_149_maopdv,ng_1_149_lab,ng_1_149_idns,ng_1_149_tot,ng_150_299_mng,ng_150_299_pro,ng_150_299_tectw,ng_150_299_copsw,ng_150_299_claw,ng_150_299_swks,ng_150_299_maopdv,ng_150_299_lab,ng_150_299_idns,ng_150_299_tot,ng_300_399_mng,ng_300_399_pro,ng_300_399_tectw,ng_300_399_copsw,ng_300_399_claw,ng_300_399_swks,ng_300_399_maopdv,ng_300_399_lab,ng_300_399_idns,ng_300_399_tot,ng_400_499_mng,ng_400_499_pro,ng_400_499_tectw,ng_400_499_copsw,ng_400_499_claw,ng_400_499_swks,ng_400_499_maopdv,ng_400_499_lab,ng_400_499_idns,ng_400_499_tot,ng_500_649_mng,ng_500_649_pro,ng_500_649_tectw,ng_500_649_copsw,ng_500_649_claw,ng_500_649_swks,ng_500_649_maopdv,ng_500_649_lab,ng_500_649_idns,ng_500_649_tot,ng_650_799_mng,ng_650_799_pro,ng_650_799_tectw,ng_650_799_copsw,ng_650_799_claw,ng_650_799_swks,ng_650_799_maopdv,ng_650_799_lab,ng_650_799_idns,ng_650_799_tot,ng_800_999_mng,ng_800_999_pro,ng_800_999_tectw,ng_800_999_copsw,ng_800_999_claw,ng_800_999_swks,ng_800_999_maopdv,ng_800_999_lab,ng_800_999_idns,ng_800_999_tot,ng_1000_1249_mng,ng_1000_1249_pro,ng_1000_1249_tectw,ng_1000_1249_copsw,ng_1000_1249_claw,ng_1000_1249_swks,ng_1000_1249_maopdv,ng_1000_1249_lab,ng_1000_1249_idns,ng_1000_1249_tot,ng_1250_1499_mng,ng_1250_1499_pro,ng_1250_1499_tectw,ng_1250_1499_copsw,ng_1250_1499_claw,ng_1250_1499_swks,ng_1250_1499_maopdv,ng_1250_1499_lab,ng_1250_1499_idns,ng_1250_1499_tot,ng_1500_1749_mng,ng_1500_1749_pro,ng_1500_1749_tectw,ng_1500_1749_copsw,ng_1500_1749_claw,ng_1500_1749_swks,ng_1500_1749_maopdv,ng_1500_1749_lab,ng_1500_1749_idns,ng_1500_1749_tot,ng_1750_1999_mng,ng_1750_1999_pro,ng_1750_1999_tectw,ng_1750_1999_copsw,ng_1750_1999_claw,ng_1750_1999_swks,ng_1750_1999_maopdv,ng_1750_1999_lab,ng_1750_1999_idns,ng_1750_1999_tot,ng_2000_2999_mng,ng_2000_2999_pro,ng_2000_2999_tectw,ng_2000_2999_copsw,ng_2000_2999_claw,ng_2000_2999_swks,ng_2000_2999_maopdv,ng_2000_2999_lab,ng_2000_2999_idns,ng_2000_2999_tot,ng_3000mo_mng,ng_3000mo_pro,ng_3000mo_tectw,ng_3000mo_copsw,ng_3000mo_claw,ng_3000mo_swks,ng_3000mo_maopdv,ng_3000mo_lab,ng_3000mo_idns,ng_3000mo_tot,ng_pins_mng,ng_pins_pro,ng_pins_tectw,ng_pins_copsw,ng_pins_claw,ng_pins_swks,ng_pins_maopdv,ng_pins_lab,ng_pins_idns,ng_pins_tot,ng_tot_mng,ng_tot_pro,ng_tot_tectw,ng_tot_copsw,ng_tot_claw,ng_tot_swks,ng_tot_maopdv,ng_tot_lab,ng_tot_idns,ng_tot_tot,sg_nni_mng,sg_nni_pro,sg_nni_tectw,sg_nni_copsw,sg_nni_claw,sg_nni_swks,sg_nni_maopdv,sg_nni_lab,sg_nni_idns,sg_nni_tot,sg_1_149_mng,sg_1_149_pro,sg_1_149_tectw,sg_1_149_copsw,sg_1_149_claw,sg_1_149_swks,sg_1_149_maopdv,sg_1_149_lab,sg_1_149_idns,sg_1_149_tot,sg_150_299_mng,sg_150_299_pro,sg_150_299_tectw,sg_150_299_copsw,sg_150_299_claw,sg_150_299_swks,sg_150_299_maopdv,sg_150_299_lab,sg_150_299_idns,sg_150_299_tot,sg_300_399_mng,sg_300_399_pro,sg_300_399_tectw,sg_300_399_copsw,sg_300_399_claw,sg_300_399_swks,sg_300_399_maopdv,sg_300_399_lab,sg_300_399_idns,sg_300_399_tot,lga_name16
33360,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,3,0,0,0,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,4,0,5,0,0,5,0,0,0,0,11,0,8,0,3,10,0,3,0,0,17,0,6,0,3,10,3,0,3,0,23,0,8,0,3,15,0,0,0,0,28,0,15,0,0,26,3,0,0,0,43,5,18,0,0,15,0,0,0,0,43,6,16,4,7,7,0,0,0,0,37,0,7,0,4,0,0,0,0,0,12,5,14,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,25,95,5,18,100,11,7,4,3,267,0,0,0,3,0,0,0,0,0,6,0,0,0,13,0,0,0,6,0,23,0,6,0,29,3,0,0,15,0,60,0,11,0,35,9,0,0,17,0,71,Gladstone (R)
33430,0,4,0,0,12,0,0,0,0,14,0,39,0,4,11,0,0,0,3,63,0,58,9,10,26,3,0,0,0,107,0,42,0,16,32,4,0,5,3,98,0,56,3,19,37,3,3,3,3,121,0,105,10,22,77,15,3,5,0,237,7,103,7,24,120,11,3,4,5,285,7,116,12,29,221,17,13,0,8,424,31,159,34,27,306,16,18,0,4,589,35,185,34,19,282,3,3,0,13,577,53,222,16,18,124,4,0,0,7,443,43,203,10,18,60,0,0,0,7,348,82,328,8,19,46,0,0,0,3,482,29,121,0,0,0,0,0,0,0,157,7,13,0,0,13,4,0,0,0,32,292,1763,142,219,1358,81,47,30,53,3981,3,11,0,9,5,0,0,3,0,35,0,12,3,35,3,4,0,27,0,85,3,47,3,78,26,0,0,34,0,188,3,55,5,105,24,3,3,38,4,235,Gold Coast (C)
33610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,12,0,0,0,4,0,0,0,5,0,10,Goondiwindi (R)
33620,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,3,0,0,0,12,0,0,0,6,3,0,0,0,0,15,0,0,0,3,8,0,0,0,0,13,0,0,3,0,9,3,0,0,0,19,0,3,0,0,13,0,0,0,0,19,0,0,0,3,13,0,0,0,0,15,3,5,0,0,17,0,0,0,0,21,0,0,0,0,3,0,0,0,0,11,0,4,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,3,12,77,11,0,3,7,146,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,0,19,3,4,0,7,0,0,0,5,0,21,0,9,3,22,4,0,0,6,0,52,Gympie (R)
33800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,15,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,5,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,7,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hope Vale (S)
33960,0,3,0,3,0,0,0,0,4,10,0,0,0,3,3,0,0,0,3,10,0,0,0,3,7,0,0,0,0,17,4,5,0,0,11,0,0,0,0,28,3,4,0,3,13,0,0,3,0,32,4,4,5,7,34,0,3,3,3,62,6,13,10,41,20,9,4,0,7,113,22,21,28,74,56,3,23,0,13,236,37,50,141,166,104,0,75,7,17,601,67,82,252,151,101,3,54,3,23,732,121,127,245,105,67,0,20,0,23,714,100,83,100,41,21,0,6,0,8,364,168,181,48,29,29,0,13,0,3,469,29,32,8,6,4,0,0,0,0,87,4,7,0,7,11,0,3,0,0,29,566,618,837,645,484,16,204,22,102,3496,0,5,0,4,3,0,0,3,0,13,3,7,3,21,12,0,0,12,0,60,4,13,0,34,9,0,0,12,0,77,0,36,0,62,16,0,0,14,0,143,Ipswich (C)
33980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,0,3,0,16,0,0,0,0,0,0,0,3,0,3,0,3,0,12,0,0,0,10,0,18,0,3,0,7,3,0,0,8,0,25,0,9,0,12,4,0,0,0,0,29,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Kowanyama (S)
34530,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,3,3,3,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,7,0,0,0,0,12,0,0,0,0,4,0,0,0,0,10,0,3,4,0,6,0,0,0,0,15,0,14,0,3,17,0,0,0,0,27,5,10,0,0,13,0,0,0,0,29,0,12,3,0,3,0,0,0,0,24,0,3,0,0,0,0,0,0,0,11,6,24,0,0,4,0,0,0,0,32,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,77,15,4,76,6,0,3,3,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,13,0,0,0,5,0,19,0,4,4,10,3,0,0,0,0,21,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,Lockhart River (S)
34580,0,0,0,0,3,0,0,0,0,7,0,4,0,4,3,0,0,0,0,11,0,4,4,7,10,0,0,3,0,25,0,8,3,0,3,3,0,4,0,17,0,6,5,3,5,0,0,4,0,22,3,5,3,3,7,0,0,0,0,28,0,0,7,3,3,0,0,4,0,28,0,8,11,3,12,0,0,3,0,36,4,15,19,4,19,3,0,8,0,73,9,25,9,3,16,0,3,3,0,69,7,20,3,0,3,0,0,0,0,40,5,8,0,0,0,0,0,0,0,13,4,57,0,0,3,0,0,0,0,63,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,32,187,66,24,90,9,11,27,0,450,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,9,0,8,0,4,3,0,0,0,0,20,3,4,0,15,0,0,0,3,0,30,Lockyer Valley (R)
34590,0,0,0,0,7,0,0,0,0,7,0,4,0,7,3,0,0,0,0,17,0,3,0,6,11,0,0,0,3,24,0,3,0,3,10,3,0,0,0,22,0,7,0,12,17,0,0,3,3,44,0,7,0,10,36,7,3,3,3,67,8,8,0,4,65,4,10,4,0,102,3,27,0,7,119,7,17,0,0,177,8,30,7,4,133,7,22,0,0,203,8,30,11,8,120,0,19,0,7,194,20,64,3,4,44,0,21,0,0,157,13,38,3,0,10,0,9,0,0,81,15,35,12,0,10,0,4,0,3,75,10,14,0,0,0,0,0,0,0,24,0,4,0,0,3,0,0,0,0,7,84,270,40,61,588,29,96,10,23,1202,0,6,0,8,0,0,0,0,0,23,3,9,0,22,4,3,0,14,0,60,5,27,3,61,9,0,0,24,0,125,7,40,3,97,15,0,3,25,0,187,Logan (C)
41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Ceduna (DC)
41060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,3,0,8,0,0,0,4,5,3,0,0,0,13,0,5,0,0,10,0,0,0,0,18,0,0,0,0,9,3,3,0,0,17,0,11,3,0,13,0,0,0,0,27,3,10,0,0,25,3,0,0,0,41,5,14,3,0,15,0,0,0,0,32,4,7,0,0,6,0,0,0,0,26,5,7,0,0,0,0,0,0,0,13,3,3,0,0,7,0,0,0,0,16,3,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,26,73,11,8,95,8,3,7,8,240,0,0,0,0,3,0,0,0,0,3,0,3,0,8,3,0,0,11,0,28,0,8,0,19,4,0,0,3,0,41,3,24,4,21,12,0,0,9,4,72,Charles Sturt (C)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Woorabinda (S)
41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Cleve (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,Yarrabah (S)
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Franklin Harbour (DC)
40070,0,12,0,0,11,0,0,0,4,27,0,76,3,4,15,7,0,3,0,111,0,93,4,8,45,0,0,0,3,153,0,72,0,8,39,3,0,4,3,130,0,97,3,7,78,6,0,0,0,203,5,183,14,13,185,13,0,4,7,422,4,157,20,9,262,12,3,4,10,487,22,258,35,10,539,17,7,5,23,903,58,447,60,40,1070,14,8,3,52,1749,105,727,87,43,994,6,4,0,43,2010,178,929,56,25,550,3,6,0,55,1811,199,567,30,17,197,7,0,0,17,1029,496,810,19,39,189,3,0,0,30,1591,142,278,4,3,17,0,0,0,0,437,8,34,0,0,27,0,0,0,0,77,1223,4733,339,227,4231,88,34,28,235,11142,0,8,0,0,10,0,0,3,3,28,0,29,3,16,21,7,0,7,0,88,0,57,6,56,48,8,3,4,4,181,4,80,4,45,79,7,0,9,0,234,Adelaide (C)
40120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,10,0,0,4,12,7,0,4,0,0,28,7,0,6,40,15,0,3,0,0,76,3,5,14,39,4,0,7,0,3,77,12,0,6,17,3,0,4,0,0,37,13,0,0,5,0,0,0,0,0,17,15,5,0,3,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,49,21,31,115,50,0,22,5,5,293,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,19,0,7,0,10,4,0,0,0,0,26,Adelaide Hills (DC)
40220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,21,4,0,4,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,13,Alexandrina (DC)
41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coober Pedy (DC)
41560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,7,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,31,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,7,Copper Coast (DC)
40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,4,Anangu Pitjantjatjara (AC)
