lga_code16,f_m2_trnfer_15_24,f_m2_trnfer_25_34,f_m2_trnfer_35_44,f_m2_trnfer_45_54,f_m2_trnfer_55_64,f_m2_trnfer_65_74,f_m2_trnfer_75ov,f_m2_trnfer_tot,f_m2_trntrm_inc_lr_15_24,f_m2_trntrm_inc_lr_25_34,f_m2_trntrm_inc_lr_35_44,f_m2_trntrm_inc_lr_45_54,f_m2_trntrm_inc_lr_55_64,f_m2_trntrm_inc_lr_65_74,f_m2_trntrm_inc_lr_75ov,f_m2_trntrm_inc_lr_tot,f_m2_trncarasdriv_15_24,f_m2_trncarasdriv_25_34,f_m2_trncarasdriv_35_44,f_m2_trncarasdriv_45_54,f_m2_trncarasdriv_55_64,f_m2_trncarasdriv_65_74,f_m2_trncarasdriv_75ov,f_m2_trncarasdriv_tot,f_m2_trncaraspas_15_24,f_m2_trncaraspas_25_34,f_m2_trncaraspas_35_44,f_m2_trncaraspas_45_54,f_m2_trncaraspas_55_64,f_m2_trncaraspas_65_74,f_m2_trncaraspas_75ov,f_m2_trncaraspas_tot,f_m2_trnoth_15_24,f_m2_trnoth_25_34,f_m2_trnoth_35_44,f_m2_trnoth_45_54,f_m2_trnoth_55_64,f_m2_trnoth_65_74,f_m2_trnoth_75ov,f_m2_trnoth_tot,f_m2_train_and_tot_15_24,f_m2_train_and_tot_25_34,f_m2_train_and_tot_35_44,f_m2_train_and_tot_45_54,f_m2_train_and_tot_55_64,f_m2_train_and_tot_65_74,f_m2_train_and_tot_75ov,f_m2_train_and_tot_tot,f_m2_busfer_15_24,f_m2_busfer_25_34,f_m2_busfer_35_44,f_m2_busfer_45_54,f_m2_busfer_55_64,f_m2_busfer_65_74,f_m2_busfer_75ov,f_m2_busfer_tot,f_m2_bustrm_inc_lr_15_24,f_m2_bustrm_inc_lr_25_34,f_m2_bustrm_inc_lr_35_44,f_m2_bustrm_inc_lr_45_54,f_m2_bustrm_inc_lr_55_64,f_m2_bustrm_inc_lr_65_74,f_m2_bustrm_inc_lr_75ov,f_m2_bustrm_inc_lr_tot,f_m2_buscarasdriv_15_24,f_m2_buscarasdriv_25_34,f_m2_buscarasdriv_35_44,f_m2_buscarasdriv_45_54,f_m2_buscarasdriv_55_64,f_m2_buscarasdriv_65_74,f_m2_buscarasdriv_75ov,f_m2_buscarasdriv_tot,f_m2_buscaraspas_15_24,f_m2_buscaraspas_25_34,f_m2_buscaraspas_35_44,f_m2_buscaraspas_45_54,f_m2_buscaraspas_55_64,f_m2_buscaraspas_65_74,f_m2_buscaraspas_75ov,f_m2_buscaraspas_tot,f_m2_busoth_15_24,f_m2_busoth_25_34,f_m2_busoth_35_44,f_m2_busoth_45_54,f_m2_busoth_55_64,f_m2_busoth_65_74,f_m2_busoth_75ov,f_m2_busoth_tot,f_m2_bustot_15_24,f_m2_bustot_25_34,f_m2_bustot_35_44,f_m2_bustot_45_54,f_m2_bustot_55_64,f_m2_bustot_65_74,f_m2_bustot_75ov,f_m2_bustot_tot,f_m2_other_m2_15_24,f_m2_other_m2_25_34,f_m2_other_m2_35_44,f_m2_other_m2_45_54,f_m2_other_m2_55_64,f_m2_other_m2_65_74,f_m2_other_m2_75ov,f_m2_other_m2_tot,f_m2_tot_m2_15_24,f_m2_tot_m2_25_34,f_m2_tot_m2_35_44,f_m2_tot_m2_45_54,f_m2_tot_m2_55_64,f_m2_tot_m2_65_74,f_m2_tot_m2_75ov,f_m2_tot_m2_tot,f_m3_trn_and_2_oth_ms_15_24,f_m3_trn_and_2_oth_ms_25_34,f_m3_trn_and_2_oth_ms_35_44,f_m3_trn_and_2_oth_ms_45_54,f_m3_trn_and_2_oth_ms_55_64,f_m3_trn_and_2_oth_ms_65_74,f_m3_trn_and_2_oth_ms_75ov,f_m3_trn_and_2_oth_ms_tot,f_m3_bus2othms_ex_tn_15_24,f_m3_bus2othms_ex_tn_25_34,f_m3_bus2othms_ex_tn_35_44,f_m3_bus2othms_ex_tn_45_54,f_m3_bus2othms_ex_tn_55_64,f_m3_bus2othms_ex_tn_65_74,f_m3_bus2othms_ex_tn_75ov,f_m3_bus2othms_ex_tn_tot,f_m3_other_m3_15_24,f_m3_other_m3_25_34,f_m3_other_m3_35_44,f_m3_other_m3_45_54,f_m3_other_m3_55_64,f_m3_other_m3_65_74,f_m3_other_m3_75ov,f_m3_other_m3_tot,f_m3_tot_m3_15_24,f_m3_tot_m3_25_34,f_m3_tot_m3_35_44,f_m3_tot_m3_45_54,f_m3_tot_m3_55_64,f_m3_tot_m3_65_74,f_m3_tot_m3_75ov,f_m3_tot_m3_tot,f_wkd_at_home_15_24,f_wkd_at_home_25_34,f_wkd_at_home_35_44,f_wkd_at_home_45_54,f_wkd_at_home_55_64,f_wkd_at_home_65_74,f_wkd_at_home_75ov,f_wkd_at_home_tot,f_did_not_go_to_work_15_24,f_did_not_go_to_work_25_34,f_did_not_go_to_work_35_44,f_did_not_go_to_work_45_54,f_did_not_go_to_work_55_64,f_did_not_go_to_work_65_74,f_did_not_go_to_work_75ov,f_did_not_go_to_work_tot,f_mt_ns_15_24,f_mt_ns_25_34,f_mt_ns_35_44,f_mt_ns_45_54,f_mt_ns_55_64,f_mt_ns_65_74,f_mt_ns_75ov,f_mt_ns_tot,f_tot_15_24,f_tot_25_34,f_tot_35_44,f_tot_45_54,f_tot_55_64,f_tot_65_74,f_tot_75ov,f_tot_tot,p_m1_train_15_24,p_m1_train_25_34,p_m1_train_35_44,p_m1_train_45_54,p_m1_train_55_64,p_m1_train_65_74,p_m1_train_75ov,p_m1_train_tot,p_m1_bus_15_24,p_m1_bus_25_34,p_m1_bus_35_44,p_m1_bus_45_54,p_m1_bus_55_64,p_m1_bus_65_74,p_m1_bus_75ov,p_m1_bus_tot,p_m1_ferry_15_24,p_m1_ferry_25_34,p_m1_ferry_35_44,p_m1_ferry_45_54,p_m1_ferry_55_64,p_m1_ferry_65_74,p_m1_ferry_75ov,p_m1_ferry_tot,lga_name16
20910,0,0,0,0,0,0,0,0,18,20,9,0,6,0,0,55,8,10,8,11,4,0,0,40,5,8,6,3,0,0,0,20,4,7,3,3,0,0,0,22,65,75,46,32,21,6,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,6,8,3,3,3,0,0,21,9,15,11,14,7,0,0,57,85,96,61,47,32,6,0,333,18,28,8,8,8,0,0,67,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,30,7,9,8,3,0,70,33,131,479,595,382,170,27,1816,453,358,366,292,281,99,13,1861,14,16,16,22,20,8,8,98,2314,2993,3201,4035,2569,781,79,15967,247,335,134,101,71,15,0,901,67,78,27,30,26,9,0,235,0,0,0,3,0,0,0,0,Bayside (C)
21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,40,73,39,8,206,67,53,63,77,84,16,4,370,5,7,3,9,11,4,3,45,324,335,432,627,589,140,25,2476,0,4,5,0,0,0,0,6,3,0,0,5,0,0,0,8,0,0,0,0,0,0,0,3,Benalla (RC)
21110,0,0,0,0,0,0,0,0,81,169,57,34,20,8,0,378,34,53,52,35,30,3,0,200,23,45,10,13,9,0,0,105,12,16,10,0,3,0,0,41,211,386,178,104,93,17,0,999,0,0,0,0,0,0,0,0,22,27,20,5,9,3,0,90,0,3,7,3,3,0,0,14,4,3,0,0,0,0,0,11,0,0,3,0,0,0,0,7,27,36,29,9,15,3,0,121,47,47,50,33,23,3,0,201,285,469,254,156,131,22,3,1325,61,109,43,24,29,11,0,285,7,0,0,0,0,0,0,12,4,3,3,0,0,0,0,8,73,112,53,30,31,11,0,304,58,238,719,809,543,321,41,2727,1012,948,897,627,581,240,33,4344,48,52,32,41,39,22,20,254,5373,9123,7980,8302,5828,1621,180,38418,646,1407,704,444,321,68,4,3597,125,123,56,56,35,12,0,410,0,3,3,4,0,0,0,11,Boroondara (C)
21180,0,0,0,0,0,0,0,0,4,17,7,5,4,0,0,25,8,6,3,13,4,0,0,37,3,6,3,3,3,0,0,23,0,3,0,0,0,0,0,5,57,87,39,44,27,3,0,254,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,3,9,0,0,0,10,25,4,0,3,3,0,0,31,3,3,4,0,0,0,0,5,25,7,7,11,4,0,0,58,24,40,28,25,19,0,0,131,104,136,65,76,49,5,0,440,18,36,7,8,10,0,0,81,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,20,39,10,8,10,0,0,90,36,201,326,286,163,39,4,1056,674,705,624,479,412,78,5,2979,54,82,68,75,40,17,8,343,3940,6495,6483,6564,3935,569,46,28037,194,244,141,103,72,19,0,771,234,130,95,79,39,14,0,588,5,7,0,5,0,0,0,13,Brimbank (C)
21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,23,38,40,23,8,144,23,27,18,37,37,13,0,144,0,0,3,3,0,3,0,11,102,142,192,298,272,77,17,1090,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,Buloke (S)
21370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,21,3,4,4,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,57,107,143,146,63,27,557,249,219,176,199,203,33,9,1088,23,11,18,22,24,9,10,112,1067,1229,1475,1884,1467,309,64,7497,0,0,0,0,0,0,0,0,12,7,3,4,3,0,0,22,0,3,0,0,0,0,0,0,Campaspe (S)
21450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,3,0,0,12,5,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,13,14,10,7,4,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,8,8,6,6,9,3,0,0,40,31,21,18,19,11,0,0,94,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,16,26,208,368,317,195,90,27,1223,432,341,271,215,200,40,3,1495,34,20,15,24,9,8,4,107,2192,2378,2573,2638,1602,350,54,11787,61,47,19,21,16,3,0,159,43,15,12,11,3,9,0,94,0,3,0,0,0,0,0,3,Cardinia (S)
21610,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,10,3,4,6,4,0,0,26,8,0,0,0,0,0,0,14,3,0,3,0,0,0,0,9,60,42,20,20,10,3,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,11,37,5,6,3,0,0,0,53,0,0,0,0,0,0,0,0,43,10,8,7,5,0,0,73,31,36,25,31,9,0,0,133,133,91,48,51,27,3,0,348,12,11,3,5,3,0,0,37,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,15,10,3,9,6,0,0,45,78,500,891,679,407,120,23,2697,1307,1016,812,636,481,97,10,4353,57,56,47,57,31,15,4,274,6610,7224,7495,7725,4394,723,70,34231,103,144,67,43,31,7,0,400,308,95,61,57,41,6,0,565,5,6,3,4,0,0,0,13,Casey (C)
21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,6,5,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,22,30,22,3,99,68,60,62,75,59,14,6,332,6,3,5,3,0,5,0,25,311,308,383,573,434,104,23,2133,0,6,0,0,0,0,0,10,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,Central Goldfields (S)
21750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,0,0,12,3,3,4,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,64,67,90,65,16,348,159,135,100,113,146,38,4,695,9,7,10,15,12,6,8,61,687,751,823,1088,883,233,37,4507,0,0,3,0,0,0,0,8,6,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,Colac-Otway (S)
21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,6,8,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,86,122,131,80,14,481,106,96,78,78,91,43,7,501,12,7,6,11,3,3,4,48,423,451,587,825,681,209,42,3224,0,0,0,0,0,0,0,0,3,0,8,0,4,3,0,23,0,0,0,0,0,0,0,0,Corangamite (S)
21890,0,0,0,0,0,0,0,0,7,29,11,6,3,0,0,57,16,14,11,6,7,0,0,52,9,6,3,4,0,0,0,27,0,9,13,4,0,0,0,22,75,147,55,44,29,8,0,363,0,0,0,0,0,0,0,0,35,31,18,18,10,3,0,108,6,5,4,5,3,0,0,22,20,8,4,0,0,0,0,35,0,0,0,0,0,0,0,9,63,44,29,24,14,3,0,175,26,30,24,26,7,0,3,117,167,217,111,94,49,15,4,650,18,48,19,13,14,0,0,108,8,4,0,0,0,0,0,10,0,6,0,0,0,0,0,7,26,53,20,15,14,0,0,123,30,242,425,357,193,47,4,1294,715,696,621,397,357,89,13,2877,42,41,36,45,31,11,6,212,3715,5666,5228,5295,3474,604,58,24046,203,374,172,120,82,15,4,968,277,262,128,99,83,17,0,859,3,3,0,0,0,0,0,7,Darebin (C)
22110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,11,14,4,0,46,8,4,12,11,14,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,62,105,127,151,106,32,592,184,221,217,248,296,72,14,1254,22,6,12,25,35,14,5,129,1014,1210,1475,2059,1777,429,79,8043,0,3,6,0,0,3,0,10,28,3,4,8,0,3,0,44,0,0,0,0,3,0,0,5,East Gippsland (S)
22170,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,8,4,6,6,5,0,0,22,8,0,0,0,3,0,0,9,0,3,0,0,0,0,0,3,32,28,16,4,6,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,14,22,10,3,0,3,0,0,40,0,0,0,0,0,0,0,3,23,10,6,3,3,0,0,52,24,21,13,15,5,0,0,84,77,59,38,29,25,3,0,223,3,6,4,0,3,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,8,9,0,3,0,0,27,23,223,362,340,234,91,15,1295,736,687,605,489,486,139,4,3154,47,43,32,39,38,16,11,224,3667,4639,4818,5495,3739,731,66,23150,60,87,40,35,29,7,0,265,238,103,67,46,49,11,3,515,3,0,4,4,0,0,0,13,Frankston (C)
22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,45,55,46,44,12,235,36,39,44,61,47,24,0,258,9,3,0,6,7,10,0,24,210,257,319,490,398,144,20,1835,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,Gannawarra (S)
22830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,11,3,6,5,6,7,3,0,30,10,8,7,14,3,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,25,92,123,166,150,84,18,663,416,391,323,318,269,63,11,1792,31,33,26,28,23,15,6,159,2148,2712,2763,3335,2382,472,71,13876,0,3,3,0,0,0,0,10,28,18,13,14,14,8,0,90,5,0,3,3,0,0,0,7,Greater Shepparton (C)
22910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,53,94,93,56,6,329,90,73,93,82,94,26,0,464,3,0,5,12,5,6,0,34,332,316,507,663,560,147,21,2548,0,0,3,0,0,0,0,9,7,3,3,0,0,0,0,18,0,0,0,0,0,0,0,3,Hepburn (S)
22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,33,30,22,5,113,24,25,24,25,39,11,0,150,3,0,0,0,3,0,3,15,118,150,165,265,244,51,20,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hindmarsh (S)
23110,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,8,8,3,4,6,0,0,23,7,6,0,0,0,0,0,9,3,4,0,3,0,0,0,12,47,45,20,18,7,0,0,134,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,7,0,0,0,0,0,0,0,6,7,3,5,3,0,0,0,21,12,23,8,12,9,0,0,63,62,71,26,29,23,0,0,215,12,17,11,6,7,0,0,44,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,16,17,12,5,7,0,0,55,31,138,274,257,140,36,3,875,302,342,307,229,187,52,0,1424,18,34,27,29,12,5,0,130,1767,2940,3016,3276,1920,321,21,13256,123,211,98,84,62,10,0,600,75,62,24,35,19,4,0,220,0,0,3,0,0,0,0,4,Hobsons Bay (C)
23190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,7,0,0,3,0,0,10,5,7,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,59,64,66,36,9,277,131,149,100,112,112,32,3,632,10,7,7,7,8,5,3,46,696,837,856,1032,847,176,33,4476,0,5,0,0,0,0,0,5,7,6,6,3,0,0,0,28,3,0,0,0,0,0,0,8,Horsham (RC)
23270,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,12,3,11,4,7,0,3,0,33,7,6,3,5,0,0,0,22,0,3,0,6,0,0,0,8,56,86,37,42,11,6,0,235,0,0,0,0,0,0,0,0,4,13,4,3,0,0,0,26,23,25,16,27,13,0,0,108,36,8,6,6,4,0,0,60,0,3,3,0,0,0,0,6,66,55,31,44,18,0,0,207,26,49,20,38,8,0,0,143,144,186,87,122,36,4,0,590,29,27,22,9,11,0,0,95,3,0,0,0,0,0,0,9,0,0,0,3,0,0,0,4,32,33,23,12,10,0,0,106,63,329,415,367,205,54,3,1437,861,1015,890,718,478,87,12,4057,76,108,74,82,51,23,10,411,5323,8109,8035,8146,4473,590,56,34737,157,267,110,103,64,8,0,711,251,214,132,114,69,17,0,798,3,0,5,0,0,0,0,11,Hume (C)
23350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,48,59,72,45,11,252,87,54,69,68,97,25,0,396,8,9,7,14,6,0,3,45,283,298,441,597,546,143,24,2335,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,Indigo (S)
23430,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,23,7,11,7,7,4,3,0,44,8,3,0,3,6,0,0,25,0,8,7,0,3,0,0,14,112,132,53,61,39,15,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,3,0,0,14,29,16,3,8,0,0,0,58,0,0,0,0,0,0,0,0,38,17,5,9,3,0,0,73,28,25,27,31,17,3,0,125,174,173,88,93,62,17,0,606,44,47,18,11,9,3,0,128,4,3,0,0,0,0,0,3,0,7,0,0,3,0,0,11,47,55,18,11,11,3,0,141,35,251,523,412,276,114,14,1628,1117,700,653,489,472,143,15,3593,42,56,43,39,42,14,10,244,5205,6540,6647,7374,4850,1064,97,31776,288,343,196,142,83,23,3,1082,386,179,109,119,56,11,0,860,7,3,3,0,3,0,0,10,Kingston (C) (Vic.)
23670,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,5,4,9,5,3,0,0,29,7,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,46,60,26,22,12,3,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,5,3,0,0,20,39,13,7,5,0,0,0,54,0,0,3,0,0,0,0,4,47,13,11,14,4,0,0,88,31,21,22,16,18,3,0,113,120,95,58,48,35,7,0,377,14,14,3,7,3,0,0,42,3,0,0,0,0,0,0,8,3,0,3,0,0,0,0,7,19,22,3,7,3,0,0,52,27,220,440,430,298,106,20,1540,952,755,698,603,588,155,14,3770,42,41,43,38,37,14,7,219,4897,5809,6143,7242,5085,969,85,30234,94,99,57,45,20,3,3,322,309,176,97,84,74,13,0,752,0,0,0,0,0,0,0,4,Knox (C)
23810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,15,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,11,6,8,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,6,14,3,0,0,3,0,0,26,9,5,13,17,4,3,0,51,39,9,21,21,13,0,0,100,3,0,0,3,0,0,0,7,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,15,17,66,108,101,101,42,21,452,494,561,378,407,392,83,10,2319,42,17,20,35,45,19,10,188,2439,3144,3112,3456,2548,475,65,15233,17,25,19,19,14,3,0,98,62,24,21,13,17,6,0,139,3,0,0,3,0,0,0,7,Latrobe (C) (Vic.)
23940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,7,0,4,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,29,46,60,44,12,205,30,14,27,27,37,16,0,146,3,3,4,6,0,5,4,24,108,112,198,276,268,107,20,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Loddon (S)
