lga_code_2016,south_africa_before_1946,south_africa_1946_1955,south_africa_1956_1965,south_africa_1966_1975,south_africa_1976_1985,south_africa_1986_1995,south_africa_1996_2005,south_africa_2006_2010,south_africa_2011,south_africa_2012,south_africa_2013,south_africa_2014,south_africa_2015,south_africa_2016,south_africa_yr_arrival_notstated,south_africa_tot,sri_lanka_before_1946,sri_lanka_1946_1955,sri_lanka_1956_1965,sri_lanka_1966_1975,sri_lanka_1976_1985,sri_lanka_1986_1995,sri_lanka_1996_2005,sri_lanka_2006_2010,sri_lanka_2011,sri_lanka_2012,sri_lanka_2013,sri_lanka_2014,sri_lanka_2015,sri_lanka_2016,sri_lanka_yr_arrival_notstated,sri_lanka_tot,thailand_before_1946,thailand_1946_1955,thailand_1956_1965,thailand_1966_1975,thailand_1976_1985,thailand_1986_1995,thailand_1996_2005,thailand_2006_2010,thailand_2011,thailand_2012,thailand_2013,thailand_2014,thailand_2015,thailand_2016,thailand_yr_arrival_notstated,thailand_tot,fmr_yugoslav_rep_of_macedonia_before_1946,fmr_yugoslav_rep_of_macedonia_1946_1955,fmr_yugoslav_rep_of_macedonia_1956_1965,fmr_yugoslav_rep_of_macedonia_1966_1975,fmr_yugoslav_rep_of_macedonia_1976_1985,fmr_yugoslav_rep_of_macedonia_1986_1995,fmr_yugoslav_rep_of_macedonia_1996_2005,fmr_yugoslav_rep_of_macedonia_2006_2010,fmr_yugoslav_rep_of_macedonia_2011,fmr_yugoslav_rep_of_macedonia_2012,fmr_yugoslav_rep_of_macedonia_2013,fmr_yugoslav_rep_of_macedonia_2014,fmr_yugoslav_rep_of_macedonia_2015,fmr_yugoslav_rep_of_macedonia_2016,fmr_yugoslav_rep_of_macedonia_arrival_notstated,fmr_yugoslav_rep_of_macedonia_tot,turkey_before_1946,turkey_1946_1955,turkey_1956_1965,turkey_1966_1975,turkey_1976_1985,turkey_1986_1995,turkey_1996_2005,turkey_2006_2010,turkey_2011,turkey_2012,turkey_2013,turkey_2014,turkey_2015,turkey_2016,turkey_yr_arrival_notstated,turkey_tot,united_kingdom_before_1946,united_kingdom_1946_1955,united_kingdom_1956_1965,united_kingdom_1966_1975,united_kingdom_1976_1985,united_kingdom_1986_1995,united_kingdom_1996_2005,united_kingdom_2006_2010,united_kingdom_2011,united_kingdom_2012,united_kingdom_2013,united_kingdom_2014,united_kingdom_2015,united_kingdom_2016,united_kingdom_yr_arrival_notstated,united_kingdom_tot,usa_before_1946,usa_1946_1955,usa_1956_1965,usa_1966_1975,usa_1976_1985,usa_1986_1995,usa_1996_2005,usa_2006_2010,united_states_america_2011,united_states_america_2012,united_states_america_2013,united_states_america_2014,united_states_america_2015,united_states_america_2016,usa_year_of_arrival_notstated,usa_total,vietnam_before_1946,vietnam_1946_1955,vietnam_1956_1965,vietnam_1966_1975,vietnam_1976_1985,vietnam_1986_1995,vietnam_1996_2005,vietnam_2006_2010,vietnam_2011,vietnam_2012,vietnam_2013,vietnam_2014,vietnam_2015,vietnam_2016,vietnam_yr_arrival_notstated,vietnam_tot,zimbabwe_before_1946,zimbabwe_1946_1955,zimbabwe_1956_1965,zimbabwe_1966_1975,zimbabwe_1976_1985,zimbabwe_1986_1995,zimbabwe_1996_2005,zimbabwe_2006_2010,zimbabwe_2011,zimbabwe_2012,zimbabwe_2013,zimbabwe_2014,zimbabwe_2015,zimbabwe_2016,zimbabwe_yr_arrival_notstated,zimbabwe_tot,born_elsewhere_before_1946,born_elsewhere_1946_1955,born_elsewhere_1956_1965,born_elsewhere_1966_1975,born_elsewhere_1976_1985,born_elsewhere_1986_1995,born_elsewhere_1996_2005,born_elsewhere_2006_2010,born_elsewhere_2011,born_elsewhere_2012,born_elsewhere_2013,born_elsewhere_2014,born_elsewhere_2015,born_elsewhere_2016,born_elsewhere_yr_arrival_notstated,born_elsewhere_tot,tot_before_1946,tot_1946_1955,tot_1956_1965,tot_1966_1975,tot_1976_1985,tot_1986_1995,tot_1996_2005,tot_2006_2010,tot_2011,tot_2012,tot_2013,tot_2014,tot_2015,tot_2016,tot_yr_arrival_notstated,tot_tot,lga_name16
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,3,0,7,7,3,0,0,0,0,0,0,0,22,Kowanyama (S)
34530,0,0,3,8,12,7,47,77,3,8,6,8,8,0,3,197,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,6,16,12,0,3,3,4,3,3,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,102,217,322,156,101,137,105,11,19,19,8,23,11,50,1297,0,0,7,19,8,18,14,11,0,0,0,0,9,0,7,95,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,14,0,0,0,3,5,5,6,0,0,0,0,0,0,0,0,24,0,22,43,111,43,43,48,29,8,3,4,11,10,13,16,401,18,229,397,670,491,412,469,486,67,125,84,84,67,51,188,3823,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,3,6,3,7,0,0,0,0,0,0,0,25,Lockhart River (S)
34580,0,0,4,4,6,12,52,37,0,0,3,0,0,0,3,128,0,0,0,0,0,3,0,4,0,0,0,3,8,0,0,18,0,0,0,0,0,3,8,3,0,0,3,0,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,0,0,14,0,90,252,379,107,92,114,83,7,8,3,0,23,9,57,1238,0,3,3,20,9,7,13,7,9,7,0,0,3,4,5,83,0,0,0,0,6,5,10,3,7,0,0,0,8,9,8,53,0,0,0,0,11,6,23,9,8,0,0,0,0,3,0,56,0,13,35,82,52,57,106,114,18,47,102,94,178,94,131,1121,3,211,411,664,459,442,601,549,98,121,188,237,395,249,368,4994,Lockyer Valley (R)
34590,0,4,13,107,239,216,774,399,47,48,42,23,16,12,26,1961,0,4,12,70,20,68,71,103,28,83,45,16,11,8,7,543,0,0,0,3,52,271,132,293,85,50,43,33,40,38,39,1074,0,0,3,22,14,18,30,9,0,0,0,0,4,0,3,101,0,0,3,19,12,30,36,30,6,0,11,0,5,0,17,171,33,660,2044,4201,1956,1408,1377,1056,93,124,66,72,78,25,395,13587,0,12,23,87,54,57,121,119,20,24,20,16,32,17,25,624,0,4,0,12,245,269,117,174,20,21,35,38,18,8,39,1011,0,0,6,5,79,43,215,128,19,4,9,7,12,7,14,552,18,149,482,1575,1633,3072,3922,3800,753,728,1064,680,639,519,551,19579,90,1683,3766,7990,8658,11745,16020,14976,2592,2978,3348,2346,2052,1441,2635,82323,Logan (C)
40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,6,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,0,0,8,9,6,15,17,17,0,0,0,4,3,0,3,79,Anangu Pitjantjatjara (AC)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,3,3,0,4,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,3,0,0,0,0,3,0,0,0,0,22,0,15,22,21,12,6,4,8,0,0,5,0,3,0,3,106,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,0,0,0,0,0,0,0,12,Woorabinda (S)
40310,0,0,12,0,3,3,22,17,5,4,0,0,0,0,5,64,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,460,560,108,98,90,102,6,18,9,7,10,5,40,1620,0,0,0,4,3,10,10,9,4,0,3,0,0,0,3,54,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,7,32,36,37,13,12,13,17,3,3,9,4,10,3,4,214,10,244,601,690,205,190,233,224,37,40,40,27,38,20,80,2680,Barossa (DC)
40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,49,8,5,3,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,14,0,26,56,69,15,8,3,12,0,0,0,0,0,0,5,192,Barunga West (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,Yarrabah (S)
40520,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31,101,142,20,29,20,22,0,0,3,0,4,5,15,405,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,13,35,20,15,7,7,14,3,6,3,4,14,4,8,148,7,123,317,224,73,101,104,125,19,19,30,21,34,27,50,1273,Berri and Barmera (DC)
40070,0,0,3,17,10,15,36,26,3,8,4,0,3,3,7,141,0,0,0,0,5,7,18,12,3,7,5,3,16,19,0,95,0,0,0,0,9,9,15,18,3,15,7,9,5,12,7,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,17,4,82,252,302,111,115,134,111,21,25,28,27,40,58,65,1373,0,0,3,19,15,12,28,27,7,5,8,6,29,11,9,185,0,0,0,0,33,20,7,24,10,12,20,29,29,22,16,225,0,0,0,0,0,6,8,12,3,0,0,0,0,6,0,31,7,40,32,68,41,120,153,192,41,115,116,162,265,134,116,1597,21,262,496,563,381,589,888,1316,363,602,847,1242,1562,996,602,10729,Adelaide (C)
40120,0,0,10,23,19,11,68,69,0,13,11,3,0,0,6,229,0,0,3,3,6,3,3,0,0,0,0,0,0,0,3,22,0,0,0,0,0,4,12,10,3,0,4,0,6,0,0,34,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,6,221,668,958,266,260,373,258,26,39,39,27,16,8,91,3261,0,5,13,29,19,22,52,21,0,14,5,3,4,3,0,192,0,0,0,3,5,0,17,36,0,4,0,3,5,0,3,80,0,0,5,3,3,3,11,3,0,0,0,0,0,0,0,33,0,80,56,101,63,66,106,73,19,5,15,3,9,6,15,623,18,597,1078,1366,630,598,913,602,71,101,102,76,64,37,188,6427,Adelaide Hills (DC)
40220,0,0,6,5,7,3,15,15,8,0,0,0,0,0,4,66,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,8,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,186,608,1010,221,131,151,145,9,24,17,16,16,0,111,2648,0,4,0,8,5,5,8,8,0,0,3,0,0,0,0,56,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,3,44,49,40,25,22,30,25,0,3,3,0,3,0,11,254,13,386,870,1223,381,274,306,261,38,51,35,33,42,16,178,4092,Alexandrina (DC)
40700,0,0,15,8,34,40,67,52,15,11,3,0,3,0,7,253,0,3,5,20,26,49,24,94,24,39,17,19,33,16,3,365,0,0,0,0,14,15,22,16,0,7,4,3,3,3,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,21,0,4,3,0,3,0,0,0,0,0,0,35,20,216,449,610,194,197,289,239,50,70,47,29,27,9,41,2489,0,3,9,30,18,26,55,33,13,6,5,15,8,0,4,232,0,0,0,8,122,23,15,24,10,3,4,11,15,10,9,253,0,0,4,3,6,5,18,6,0,9,4,0,0,0,0,56,3,157,80,115,99,196,251,248,64,56,52,102,62,50,43,1595,49,878,1209,1236,1031,1300,1793,2046,461,614,559,671,683,376,335,13246,Burnside (C)
40910,0,0,5,15,3,29,76,53,7,12,3,0,3,3,0,214,0,0,4,0,7,39,75,132,35,53,18,26,56,26,3,470,0,0,0,3,6,4,17,15,4,3,4,0,5,0,0,62,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,13,0,8,0,3,0,0,0,0,0,0,0,30,9,180,456,593,141,131,203,145,19,16,35,17,17,4,50,2022,0,3,3,23,10,14,38,24,4,8,8,4,5,8,4,144,0,0,0,8,92,35,5,37,8,7,4,0,3,3,3,205,0,0,0,3,5,4,16,9,3,0,0,0,0,11,3,51,4,153,116,155,122,286,376,387,84,65,65,79,81,46,45,2067,50,1390,2801,1715,890,1388,1910,2824,559,647,583,593,736,428,431,16956,Campbelltown (C) (SA)
41010,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,36,9,0,4,0,0,4,4,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,3,0,3,0,3,0,0,0,0,0,0,0,21,0,20,36,57,24,11,22,26,8,13,11,6,12,3,11,252,Ceduna (DC)
41060,0,0,3,19,20,32,106,105,15,21,9,22,6,27,5,383,0,0,4,8,16,11,13,40,21,15,14,6,11,3,4,170,0,0,3,3,25,36,42,38,3,22,11,18,16,7,14,233,0,22,28,33,7,18,16,3,0,0,0,0,0,0,3,134,0,5,0,10,0,8,11,11,0,0,6,0,3,0,3,54,27,318,1007,1266,353,335,369,550,132,131,131,105,70,36,106,4926,0,0,3,30,27,23,45,32,11,7,13,13,20,16,4,258,0,0,0,7,775,641,216,209,51,62,83,65,65,39,65,2282,0,0,0,0,0,3,14,10,4,4,4,3,4,5,0,56,14,347,301,545,452,746,1349,973,218,172,200,240,291,183,193,6217,86,2412,4484,3485,2553,2752,3518,4537,864,892,1049,1024,1195,746,930,30538,Charles Sturt (C)
41190,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,14,3,0,0,3,0,0,0,0,0,0,0,46,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,17,20,10,11,13,7,0,3,3,3,4,0,4,104,Cleve (DC)
41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,37,0,9,9,0,4,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,25,7,5,0,0,0,3,3,0,0,0,3,67,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,29,14,12,9,10,4,3,0,4,0,0,4,122,0,22,99,116,39,31,24,81,13,25,17,13,10,9,19,518,Coober Pedy (DC)
41560,0,0,0,0,4,0,15,4,3,8,0,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,227,297,49,26,18,15,0,0,0,0,0,0,28,741,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,19,7,3,0,13,0,0,3,0,4,0,3,75,4,151,328,380,108,62,58,73,12,10,18,22,8,0,48,1285,Copper Coast (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,4,19,6,5,4,3,3,0,0,0,5,0,0,9,69,Elliston (DC)
42030,0,0,0,4,0,7,13,29,5,6,5,6,0,0,0,67,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,10,0,0,0,0,0,5,6,5,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,124,733,995,178,152,119,122,27,16,14,15,9,4,61,2561,0,0,4,8,3,12,16,9,0,5,3,0,0,0,3,70,0,0,0,0,11,12,3,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,9,0,0,0,0,6,3,0,21,0,19,36,37,14,41,30,29,7,10,12,10,0,3,3,249,7,274,952,1165,282,314,294,310,64,74,51,66,37,18,117,4014,Gawler (T)
42110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68,85,22,20,17,3,0,0,0,0,0,0,10,246,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,8,5,0,3,3,0,0,0,0,0,0,0,26,0,40,93,110,43,40,38,23,3,3,3,4,0,0,20,410,Goyder (DC)
42250,0,0,0,0,0,0,4,0,9,3,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,48,51,17,8,5,8,3,0,4,0,0,0,33,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,4,5,18,4,0,0,0,0,0,0,4,0,0,21,66,0,63,94,100,47,38,47,50,7,8,10,12,8,7,99,582,Grant (DC)
42600,0,0,6,14,11,14,58,46,4,20,18,9,8,4,3,221,0,0,0,3,4,0,0,8,3,0,5,0,0,6,0,34,0,0,0,0,3,7,24,16,0,0,3,3,6,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,11,18,237,611,674,263,238,325,397,88,107,82,76,74,27,100,3327,0,0,5,20,18,17,35,18,7,12,5,13,5,11,3,180,0,0,0,3,20,10,5,0,0,0,0,0,0,0,0,45,0,0,0,0,3,3,7,0,8,0,0,0,0,0,0,25,0,56,65,106,51,97,140,129,36,38,44,106,60,64,30,1026,33,550,990,1065,618,642,939,1031,259,299,268,350,299,207,220,7771,Holdfast Bay (C)
42750,0,0,0,3,3,0,0,3,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,78,71,23,15,12,24,0,0,3,7,0,0,11,282,0,0,0,9,5,8,0,3,8,0,0,0,0,0,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,0,5,11,11,9,7,3,5,3,4,0,0,0,0,0,50,3,52,112,121,71,44,48,69,16,16,10,18,13,10,29,635,Kangaroo Island (DC)
41830,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,17,3,3,0,4,0,0,0,3,0,0,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,18,27,26,9,4,10,5,4,4,4,3,0,0,13,126,Flinders Ranges (DC)
41960,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,3,3,3,0,3,0,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,11,0,9,14,15,5,4,7,6,0,9,0,0,0,0,3,78,Franklin Harbour (DC)
43080,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,0,3,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,10,3,3,11,11,0,8,0,0,3,0,0,71,Karoonda East Murray (DC)
