lga_code16,f_ewft_25_29_om_uie,f_ewft_25_29_cfw,f_ewft_25_29_es_ns,f_ewft_25_29_tot,f_ewft_30_34_e,f_ewft_30_34_om_ie,f_ewft_30_34_om_uie,f_ewft_30_34_cfw,f_ewft_30_34_es_ns,f_ewft_30_34_tot,f_ewft_35_39_e,f_ewft_35_39_om_ie,f_ewft_35_39_om_uie,f_ewft_35_39_cfw,f_ewft_35_39_es_ns,f_ewft_35_39_tot,f_ewft_40_44_e,f_ewft_40_44_om_ie,f_ewft_40_44_om_uie,f_ewft_40_44_cfw,f_ewft_40_44_es_ns,f_ewft_40_44_tot,f_ewft_45_49_e,f_ewft_45_49_om_ie,f_ewft_45_49_om_uie,f_ewft_45_49_cfw,f_ewft_45_49_es_ns,f_ewft_45_49_tot,f_ewft_50_54_e,f_ewft_50_54_om_ie,f_ewft_50_54_om_uie,f_ewft_50_54_cfw,f_ewft_50_54_es_ns,f_ewft_50_54_tot,f_ewft_55_59_e,f_ewft_55_59_om_ie,f_ewft_55_59_om_uie,f_ewft_55_59_cfw,f_ewft_55_59_es_ns,f_ewft_55_59_tot,f_ewft_60_64_e,f_ewft_60_64_om_ie,f_ewft_60_64_om_uie,f_ewft_60_64_cfw,f_ewft_60_64_es_ns,f_ewft_60_64_tot,f_ewft_65_69_e,f_ewft_65_69_om_ie,f_ewft_65_69_om_uie,f_ewft_65_69_cfw,f_ewft_65_69_es_ns,f_ewft_65_69_tot,f_ewft_70_74_e,f_ewft_70_74_om_ie,f_ewft_70_74_om_uie,f_ewft_70_74_cfw,f_ewft_70_74_es_ns,f_ewft_70_74_tot,f_ewft_75ov_e,f_ewft_75ov_om_ie,f_ewft_75ov_om_uie,f_ewft_75ov_cfw,f_ewft_75ov_es_ns,f_ewft_75ov_tot,f_ewft_tot_e,f_ewft_tot_om_ie,f_ewft_tot_om_uie,f_ewft_tot_cfw,f_ewft_tot_es_ns,f_ewft_tot_tot,f_ewpt_15_19_e,f_ewpt_15_19_om_ie,f_ewpt_15_19_om_uie,f_ewpt_15_19_cfw,f_ewpt_15_19_es_ns,f_ewpt_15_19_tot,f_ewpt_20_24_e,f_ewpt_20_24_om_ie,f_ewpt_20_24_om_uie,f_ewpt_20_24_cfw,f_ewpt_20_24_es_ns,f_ewpt_20_24_tot,f_ewpt_25_29_e,f_ewpt_25_29_om_ie,f_ewpt_25_29_om_uie,f_ewpt_25_29_cfw,f_ewpt_25_29_es_ns,f_ewpt_25_29_tot,f_ewpt_30_34_e,f_ewpt_30_34_om_ie,f_ewpt_30_34_om_uie,f_ewpt_30_34_cfw,f_ewpt_30_34_es_ns,f_ewpt_30_34_tot,f_ewpt_35_39_e,f_ewpt_35_39_om_ie,f_ewpt_35_39_om_uie,f_ewpt_35_39_cfw,f_ewpt_35_39_es_ns,f_ewpt_35_39_tot,f_ewpt_40_44_e,f_ewpt_40_44_om_ie,f_ewpt_40_44_om_uie,f_ewpt_40_44_cfw,f_ewpt_40_44_es_ns,f_ewpt_40_44_tot,f_ewpt_45_49_e,f_ewpt_45_49_om_ie,f_ewpt_45_49_om_uie,f_ewpt_45_49_cfw,f_ewpt_45_49_es_ns,f_ewpt_45_49_tot,f_ewpt_50_54_e,f_ewpt_50_54_om_ie,f_ewpt_50_54_om_uie,f_ewpt_50_54_cfw,f_ewpt_50_54_es_ns,f_ewpt_50_54_tot,f_ewpt_55_59_e,f_ewpt_55_59_om_ie,f_ewpt_55_59_om_uie,f_ewpt_55_59_cfw,f_ewpt_55_59_es_ns,f_ewpt_55_59_tot,f_ewpt_60_64_e,f_ewpt_60_64_om_ie,f_ewpt_60_64_om_uie,f_ewpt_60_64_cfw,f_ewpt_60_64_es_ns,f_ewpt_60_64_tot,f_ewpt_65_69_e,f_ewpt_65_69_om_ie,f_ewpt_65_69_om_uie,f_ewpt_65_69_cfw,f_ewpt_65_69_es_ns,f_ewpt_65_69_tot,f_ewpt_70_74_e,f_ewpt_70_74_om_ie,f_ewpt_70_74_om_uie,f_ewpt_70_74_cfw,f_ewpt_70_74_es_ns,f_ewpt_70_74_tot,f_ewpt_75ov_e,f_ewpt_75ov_om_ie,f_ewpt_75ov_om_uie,f_ewpt_75ov_cfw,f_ewpt_75ov_es_ns,f_ewpt_75ov_tot,f_ewpt_tot_e,f_ewpt_tot_om_ie,f_ewpt_tot_om_uie,f_ewpt_tot_cfw,f_ewpt_tot_es_ns,f_ewpt_tot_tot,f_eafw_e,f_eafw_om_ie,f_eafw_om_uie,f_eafw_cfw,f_eafw_es_ns,f_eafw_tot,f_h_ns_e,f_h_ns_om_ie,f_h_ns_om_uie,f_h_ns_cfw,f_h_ns_es_ns,f_h_ns_tot,f_tot_e,f_tot_om_ie,f_tot_om_uie,f_tot_cfw,f_tot_es_ns,f_tot_tot,p_ewft_15_19_e,p_ewft_15_19_om_ie,p_ewft_15_19_om_uie,p_ewft_15_19_cfw,p_ewft_15_19_es_ns,p_ewft_15_19_tot,p_ewft_20_24_e,p_ewft_20_24_om_ie,p_ewft_20_24_om_uie,p_ewft_20_24_cfw,p_ewft_20_24_es_ns,p_ewft_20_24_tot,p_ewft_25_29_e,p_ewft_25_29_om_ie,p_ewft_25_29_om_uie,p_ewft_25_29_cfw,p_ewft_25_29_es_ns,p_ewft_25_29_tot,p_ewft_30_34_e,p_ewft_30_34_om_ie,p_ewft_30_34_om_uie,p_ewft_30_34_cfw,p_ewft_30_34_es_ns,p_ewft_30_34_tot,p_ewft_35_39_e,p_ewft_35_39_om_ie,p_ewft_35_39_om_uie,p_ewft_35_39_cfw,lga_name16
41190,0,0,0,13,3,0,0,0,0,7,0,0,0,0,0,3,9,0,3,6,3,21,15,0,3,3,0,22,14,3,3,0,0,25,7,3,9,0,0,22,5,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6,27,14,3,130,12,0,0,0,0,12,10,0,0,0,0,8,11,0,0,3,0,12,11,0,3,0,0,19,16,0,6,0,0,23,21,5,4,0,0,27,18,0,8,0,0,25,15,0,0,0,0,19,16,0,0,4,0,23,12,0,3,5,0,18,5,0,0,0,0,4,7,0,0,0,0,6,0,0,0,4,0,4,146,12,27,14,0,204,14,0,0,0,0,21,5,0,0,0,3,11,243,22,62,40,8,368,4,0,0,0,0,3,31,0,6,0,0,34,33,0,6,4,0,48,22,0,15,3,0,37,18,3,11,3,Cleve (DC)
41750,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,7,0,3,0,0,0,6,9,0,5,0,0,12,5,0,3,7,3,24,6,0,5,4,0,23,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,44,8,23,18,5,97,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,9,8,0,0,0,0,9,3,0,0,0,0,9,7,0,0,3,0,16,5,0,0,3,0,10,6,0,0,3,0,14,13,0,3,0,0,12,8,0,3,0,0,9,4,0,0,0,0,7,0,3,0,0,0,6,0,0,0,0,0,0,68,3,15,13,0,102,10,0,0,0,0,12,0,0,0,0,0,0,123,11,37,35,3,213,3,0,0,0,0,3,8,0,0,0,0,15,8,3,0,0,3,15,12,3,4,0,0,19,14,0,11,5,Elliston (DC)
37570,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,49,0,0,0,0,49,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,4,0,0,0,0,4,9,0,0,0,Wujal Wujal (S)
37600,0,0,0,19,14,0,0,0,0,14,17,0,0,0,0,17,14,0,0,0,0,14,30,0,0,0,0,25,17,0,0,0,0,20,18,0,0,0,0,18,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,147,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,7,0,0,0,0,7,4,0,0,0,0,4,11,0,0,0,0,11,15,0,0,0,0,15,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,71,14,0,0,0,0,14,14,0,0,0,0,14,241,0,0,0,0,245,3,0,0,0,0,3,24,0,0,0,0,23,35,0,0,0,0,35,29,0,0,0,0,32,32,0,0,0,Yarrabah (S)
41960,0,0,0,7,4,0,0,0,0,4,7,0,0,0,0,8,7,0,3,0,0,5,8,0,3,0,0,14,12,0,4,3,0,19,5,0,3,0,0,9,3,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,16,7,0,68,5,0,0,0,0,5,7,0,0,0,0,6,13,0,6,0,0,16,14,0,0,0,0,14,13,0,0,0,0,12,11,0,0,0,0,16,11,0,0,0,0,15,11,0,0,0,0,16,11,0,3,0,0,13,10,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,7,16,4,0,127,12,0,4,0,0,16,0,0,0,0,0,4,154,11,33,11,3,216,4,0,0,0,0,4,17,0,0,0,0,18,13,0,3,0,0,20,9,0,6,0,0,15,17,0,5,0,Franklin Harbour (DC)
40070,33,10,18,5389,4658,74,48,7,14,4799,3661,71,74,15,21,3831,3698,92,76,14,11,3887,4161,84,84,13,22,4366,4111,75,72,18,17,4296,3293,81,64,8,12,3457,1810,43,47,7,9,1921,443,24,16,0,3,492,61,11,9,0,0,78,12,3,0,0,0,18,34009,600,542,103,140,35383,1373,0,10,4,7,1401,3185,7,27,11,17,3246,2169,16,23,10,3,2229,2800,22,51,15,10,2889,3173,51,62,12,16,3313,2884,53,62,15,10,3023,2537,48,56,22,13,2675,2133,33,43,12,13,2244,1858,42,59,11,11,1989,1353,40,51,13,10,1463,541,33,43,17,4,642,159,5,17,4,3,199,62,7,6,4,0,73,24224,365,508,156,125,25389,3315,33,32,7,39,3433,622,8,24,27,95,777,62171,1008,1104,293,404,64979,448,0,0,3,4,456,4452,29,44,10,15,4551,9623,144,122,23,39,9957,10060,291,183,16,35,10596,9116,395,238,28,Adelaide (C)
40120,14,0,0,130,110,9,8,3,0,125,87,10,16,0,0,113,138,16,28,3,0,175,183,24,27,10,0,240,133,29,27,10,0,207,131,22,39,3,6,198,76,9,23,7,3,116,17,7,8,3,0,45,3,4,11,6,0,19,3,0,0,5,0,7,1133,135,207,43,14,1530,308,0,3,0,5,318,294,0,4,3,0,297,126,4,5,6,0,142,137,8,19,4,0,174,167,16,48,15,0,246,230,33,65,7,4,338,222,29,63,13,0,318,229,23,51,13,3,315,211,14,61,13,0,308,150,28,53,13,0,249,69,22,42,17,0,151,30,5,17,10,0,59,9,0,11,3,0,22,2158,190,445,116,26,2935,145,11,18,11,3,190,49,3,3,6,7,73,3484,343,676,177,48,4733,89,0,3,0,0,93,369,4,9,0,5,386,381,21,32,0,3,440,380,34,43,3,0,464,317,50,63,4,Adelaide Hills (DC)
40220,3,0,0,94,46,0,4,0,0,56,72,6,3,4,0,82,113,14,11,9,0,157,114,10,26,5,0,152,112,14,30,10,3,170,99,16,15,10,0,145,51,7,19,3,3,79,14,0,7,4,0,27,0,0,3,5,0,9,0,0,3,4,0,8,787,81,132,50,11,1063,175,0,0,6,7,184,147,0,3,3,0,152,93,0,11,3,0,110,110,6,16,7,3,141,119,11,22,4,0,159,149,4,34,5,0,188,167,7,32,8,3,214,181,12,34,9,3,232,183,10,36,13,3,245,149,11,24,6,0,197,54,10,20,16,0,107,17,3,11,8,4,42,3,7,11,7,3,28,1544,85,252,86,23,1996,114,0,7,9,4,143,30,5,9,5,12,55,2469,171,402,156,55,3257,59,0,0,0,0,59,194,5,11,0,0,210,227,5,28,0,4,261,213,21,41,7,3,281,211,30,31,4,Alexandrina (DC)
41330,0,0,0,25,17,0,0,0,0,22,12,0,0,0,0,17,20,3,0,0,0,17,15,0,4,0,0,13,23,0,5,0,0,20,16,0,0,0,0,18,23,0,3,0,0,19,5,0,0,0,0,9,0,0,3,0,0,4,0,0,0,0,0,3,168,3,13,0,0,193,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,17,9,0,0,0,0,9,10,0,0,0,0,13,9,0,0,0,0,12,8,0,3,0,0,9,10,0,0,0,0,15,9,0,0,0,0,9,9,0,0,0,0,7,4,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,81,3,12,4,0,99,15,0,3,0,0,17,6,0,0,0,0,10,276,9,25,3,4,323,3,0,0,0,0,3,31,0,0,0,0,33,51,0,0,0,0,52,54,0,0,0,0,56,43,3,0,0,Coober Pedy (DC)
41560,3,0,0,82,61,3,0,3,3,64,56,3,7,4,0,66,77,6,3,4,0,102,92,14,15,0,0,121,106,10,10,4,5,129,81,5,18,0,3,108,48,3,6,4,0,63,13,3,7,0,0,19,0,0,0,3,0,3,0,0,0,0,0,3,703,47,75,17,13,854,129,0,0,4,0,138,95,0,3,0,4,109,65,0,6,0,0,76,112,3,9,0,0,122,99,3,9,3,0,114,99,0,5,7,3,116,142,3,17,0,4,169,137,7,16,3,3,163,112,3,10,9,3,140,92,7,12,4,0,115,17,3,5,0,0,28,3,4,3,0,0,15,0,0,3,0,0,6,1111,36,105,29,19,1308,93,5,11,8,0,120,10,3,3,4,11,39,1919,90,200,58,45,2309,50,0,4,0,0,51,195,0,3,0,0,196,186,3,12,0,0,209,154,8,14,4,3,182,149,22,18,9,Copper Coast (DC)
40250,0,0,0,20,22,0,0,0,0,22,22,0,0,0,0,22,12,0,0,0,0,12,21,0,0,0,0,21,19,0,0,0,0,20,25,0,0,0,0,24,19,0,0,0,0,19,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,191,0,0,0,0,196,0,0,0,0,0,0,9,0,0,0,0,9,21,0,0,0,0,21,7,0,0,0,0,7,14,0,0,0,0,14,13,0,0,0,0,19,17,0,0,0,0,17,8,0,0,0,0,8,9,0,0,0,0,9,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,114,13,0,0,0,0,13,12,0,0,0,0,11,326,0,0,0,3,333,0,0,0,0,0,0,41,0,0,0,0,41,39,0,0,0,0,40,35,0,0,0,0,35,45,0,0,0,Anangu Pitjantjatjara (AC)
40310,10,0,0,208,151,4,14,3,0,172,122,8,7,4,0,146,217,24,18,8,3,272,241,17,13,6,3,280,257,26,34,3,0,315,173,18,9,6,4,211,103,5,8,3,0,128,16,3,10,5,3,36,5,3,5,3,0,11,0,0,4,3,0,6,1655,118,137,45,18,1972,271,0,4,0,5,274,203,0,6,4,0,215,127,3,8,4,3,142,174,7,21,9,0,214,213,10,20,3,3,256,261,8,35,5,4,315,290,6,42,5,3,353,241,10,24,7,8,297,219,18,30,9,0,274,158,11,27,10,6,211,60,6,15,15,0,101,9,3,5,8,0,26,3,0,3,6,0,16,2232,83,254,93,32,2683,175,3,19,5,8,215,41,0,6,10,10,65,4098,207,418,150,63,4936,121,0,0,0,0,121,385,3,10,0,8,402,497,10,19,0,0,524,521,30,38,3,3,593,459,30,44,11,Barossa (DC)
40430,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,4,3,4,0,0,13,7,3,3,0,0,10,15,3,3,0,0,25,16,3,4,0,0,26,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,12,14,7,0,97,13,0,0,0,0,13,8,0,0,0,0,8,6,0,0,0,0,5,7,0,0,0,0,16,7,3,0,0,0,15,20,4,3,4,0,30,25,0,3,0,0,26,19,0,3,0,0,25,24,0,0,0,0,24,14,0,0,0,0,15,3,0,0,0,0,6,0,0,3,0,0,4,0,0,0,0,0,4,144,8,27,12,3,200,9,0,3,3,0,22,4,0,0,0,0,4,225,22,46,25,4,321,7,0,0,0,0,12,13,0,0,0,0,11,29,0,4,0,0,34,15,9,8,0,0,27,16,4,10,0,Barunga West (DC)
40520,0,0,0,85,83,7,0,0,0,90,90,0,3,0,0,94,108,3,9,7,0,128,128,10,8,0,3,155,121,10,6,0,3,147,117,7,19,0,0,146,69,4,3,3,0,75,21,3,3,3,0,27,0,0,0,0,0,3,0,0,0,3,0,4,930,47,51,24,10,1065,88,0,0,3,0,89,74,0,0,0,0,75,65,0,8,0,0,70,108,0,3,0,0,116,112,5,3,4,3,126,112,0,9,4,0,127,120,3,4,4,3,132,118,0,11,0,3,132,115,0,16,3,0,131,100,3,13,6,0,117,25,4,7,7,0,47,9,0,7,3,0,17,3,3,0,0,0,7,1042,22,73,34,15,1181,92,3,7,5,0,114,17,0,0,0,3,24,2090,69,137,66,31,2386,57,0,0,0,0,59,210,0,3,0,3,216,232,3,3,0,0,246,204,14,11,0,0,226,209,11,14,3,Berri and Barmera (DC)
40700,10,0,0,593,438,15,13,3,0,459,361,24,22,3,0,401,388,35,24,6,3,449,450,33,37,5,8,535,512,40,34,7,8,595,427,29,31,3,0,495,233,20,22,0,0,279,66,6,14,0,0,82,13,3,0,0,0,18,0,0,0,0,0,0,3770,211,204,30,23,4230,412,0,8,0,0,423,493,3,7,0,3,507,308,8,10,0,0,324,348,12,23,5,0,397,445,32,36,8,5,529,449,24,52,14,3,543,465,33,60,17,4,570,382,34,42,10,3,480,378,30,48,8,0,465,274,23,45,3,4,349,161,33,39,15,0,245,37,10,18,6,3,69,9,3,12,4,0,32,4165,246,399,98,24,4926,391,14,11,10,3,425,89,3,7,6,13,113,8404,462,629,136,59,9693,76,0,0,0,0,79,514,5,10,0,4,532,1025,35,35,4,4,1101,989,58,39,3,3,1088,811,91,60,6,Burnside (C)
40910,3,0,4,213,169,6,10,0,0,183,144,4,17,3,3,171,149,17,23,5,0,188,185,20,24,0,0,238,225,13,23,3,3,265,200,8,24,0,0,239,108,5,8,0,0,126,28,3,3,0,0,35,4,4,0,0,0,9,3,0,0,0,0,3,1558,89,131,15,11,1805,270,0,4,0,0,276,275,0,11,3,3,293,192,5,11,5,0,214,202,12,30,0,0,244,213,6,38,0,0,260,287,16,52,7,0,356,301,17,34,5,4,359,278,17,22,4,5,327,260,11,23,4,3,309,204,8,30,3,0,250,78,13,24,3,0,119,20,0,8,0,3,32,3,0,7,0,0,13,2589,105,293,60,26,3069,170,9,16,0,3,197,49,5,3,3,4,68,4368,202,444,81,42,5139,56,0,0,0,0,55,305,3,9,0,3,321,470,21,31,0,3,521,454,44,44,5,0,550,351,48,66,7,Campbelltown (C) (SA)
41830,0,0,0,15,11,0,0,0,0,11,6,3,0,0,0,7,7,0,0,0,0,12,8,0,0,0,0,15,10,0,0,0,0,12,9,0,6,0,0,15,4,3,5,3,0,18,0,0,3,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,92,12,17,4,0,126,11,0,0,0,0,11,10,0,0,0,0,10,4,0,0,0,0,5,3,0,0,0,0,4,6,0,0,0,0,12,13,0,0,3,0,14,14,0,0,0,0,17,12,0,0,0,0,15,16,0,4,0,0,22,6,0,0,0,0,11,3,0,0,0,0,7,3,0,0,0,0,4,0,0,0,0,0,0,105,6,6,10,0,131,10,0,0,0,0,8,0,0,3,3,0,4,208,14,27,20,0,271,11,0,0,0,0,11,18,3,0,0,0,20,23,3,3,0,0,30,17,0,3,0,0,21,17,5,3,0,Flinders Ranges (DC)
42030,3,0,0,161,131,3,8,3,0,149,107,5,14,0,0,122,136,16,15,0,0,168,165,20,25,3,0,209,159,7,16,3,0,180,137,4,16,3,3,159,57,4,12,0,4,80,14,3,3,0,0,23,4,0,0,0,0,3,3,0,0,0,0,3,1217,76,104,9,13,1417,305,0,0,0,0,306,245,0,0,0,0,247,149,4,7,0,0,156,183,6,19,3,0,206,180,4,17,0,0,205,222,8,14,4,0,249,217,10,23,3,0,253,215,9,18,4,0,248,199,5,25,3,3,235,111,3,6,9,4,129,35,0,6,3,0,51,14,3,0,3,0,18,9,0,0,0,0,14,2081,53,145,32,17,2324,143,4,6,4,3,157,33,0,0,4,3,46,3471,135,257,45,35,3946,54,0,0,0,0,54,266,0,9,0,0,268,295,10,13,0,0,319,283,29,29,3,3,343,222,24,36,0,Gawler (T)
42110,0,0,0,21,11,0,0,0,0,9,11,0,3,3,0,22,12,0,0,0,0,13,14,0,3,6,0,26,17,3,8,4,0,34,13,3,12,3,0,27,13,0,3,6,0,16,7,3,4,3,0,9,0,0,0,0,0,3,0,0,0,4,0,4,123,13,35,29,0,200,10,0,0,0,0,10,18,0,0,0,0,18,10,0,3,0,0,17,15,0,0,0,0,19,22,0,3,3,0,30,27,4,9,4,0,38,29,0,3,3,0,42,30,0,7,3,0,37,41,3,12,3,0,59,18,0,6,3,0,35,4,0,3,6,0,14,0,0,3,0,0,8,3,0,0,0,0,6,230,12,47,34,0,324,19,0,3,0,0,23,8,0,0,5,3,21,382,31,88,66,5,570,12,0,0,0,0,10,39,0,3,5,0,50,60,8,9,3,3,83,43,0,9,3,0,55,39,10,14,7,Goyder (DC)
42250,3,0,0,27,15,0,4,0,0,20,12,0,0,0,0,19,26,4,8,9,0,40,27,6,11,0,0,41,32,9,13,0,0,51,20,0,4,0,0,28,12,7,4,7,3,27,3,0,9,0,0,13,0,0,3,3,0,9,3,0,3,4,0,10,201,27,58,24,7,315,24,0,0,0,0,24,22,0,3,0,0,25,14,0,0,0,0,17,27,0,3,3,0,39,22,3,3,7,0,35,32,3,6,7,0,43,22,10,12,0,0,44,30,8,7,3,0,46,22,10,9,9,0,42,13,4,10,4,0,32,3,3,8,4,0,24,4,0,4,4,3,18,3,0,5,5,0,14,246,38,65,42,3,400,20,7,4,0,0,32,6,0,3,4,3,14,474,70,138,72,10,769,35,3,0,0,0,40,87,3,0,0,0,87,113,6,8,3,0,129,114,7,8,0,0,134,97,14,17,0,Grant (DC)
42600,10,0,3,327,225,20,17,3,0,260,175,17,12,5,0,212,171,17,32,6,0,224,235,32,28,3,0,298,246,32,41,0,3,317,218,25,30,5,0,280,124,18,15,0,4,160,44,5,6,3,3,58,7,0,3,0,0,16,7,0,3,0,0,6,2031,167,192,29,17,2433,555,3,0,0,0,558,524,0,6,3,4,541,268,3,10,3,6,285,292,17,21,4,0,330,250,20,35,9,5,309,318,29,44,3,3,392,332,25,38,3,3,412,331,19,38,12,4,403,345,23,40,8,0,421,236,20,33,15,4,302,104,22,20,9,0,154,32,5,4,3,0,49,14,7,3,4,0,26,3600,176,298,74,29,4191,232,11,13,3,3,262,67,0,3,3,12,86,5929,367,508,107,63,6969,87,0,0,0,0,86,488,7,22,0,0,525,645,22,38,0,4,712,544,59,58,4,0,673,430,80,44,6,Holdfast Bay (C)
42750,3,0,0,35,22,0,0,0,0,22,21,3,0,0,0,22,35,4,7,3,0,46,28,6,4,3,0,46,36,6,12,0,0,56,33,8,11,3,0,57,19,3,6,3,0,36,5,0,0,9,0,14,0,0,3,0,0,7,0,0,3,0,0,3,266,31,59,25,0,374,42,0,0,0,0,42,29,0,0,0,0,29,25,0,3,3,0,30,59,0,6,3,0,65,38,3,3,0,0,49,42,3,3,0,0,49,67,0,3,3,0,73,58,0,9,0,0,72,56,4,7,4,0,69,30,0,14,3,0,48,21,5,17,8,3,41,8,0,3,3,0,10,0,0,0,0,0,3,472,17,64,29,3,585,49,3,11,3,0,60,11,0,0,0,0,18,788,46,132,55,7,1035,11,0,0,0,0,12,65,0,0,0,0,68,56,4,15,0,0,75,64,9,16,0,0,89,61,3,15,3,Kangaroo Island (DC)
43080,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,7,3,0,0,0,0,13,9,3,3,3,0,20,4,0,5,0,0,15,4,0,4,5,0,10,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,51,7,20,12,0,91,5,0,0,0,0,5,7,0,0,0,0,4,3,0,0,0,0,3,8,0,0,0,0,5,4,0,3,0,0,8,8,0,0,0,0,9,8,0,3,0,0,10,16,0,6,0,0,15,10,0,0,0,0,14,0,0,0,0,0,5,3,0,0,3,0,8,0,0,0,0,0,3,0,0,0,0,0,0,75,0,14,10,0,99,0,0,0,0,0,3,0,0,0,0,0,0,128,11,38,25,3,197,7,0,0,0,0,7,18,0,0,0,0,22,18,0,6,0,0,28,12,0,3,0,0,9,13,6,11,0,Karoonda East Murray (DC)
43360,0,0,0,14,3,3,0,0,0,10,5,3,4,0,0,10,12,0,0,0,0,14,15,0,0,0,0,16,15,0,0,0,0,20,20,0,4,0,0,24,6,3,0,0,0,15,3,0,3,3,0,9,0,0,5,0,0,4,0,0,0,0,0,0,109,12,18,7,0,144,29,0,0,0,0,29,16,0,0,0,0,19,10,0,0,0,0,19,19,0,3,3,0,25,12,0,0,0,0,14,21,0,3,0,0,29,16,0,0,3,0,20,22,0,0,3,0,32,21,0,3,7,0,30,19,0,7,4,0,33,6,0,5,3,0,21,0,0,0,0,0,7,0,0,0,3,0,4,198,8,29,28,5,258,21,0,6,8,3,34,8,0,0,0,0,6,323,24,53,41,4,445,10,0,0,0,0,10,31,0,0,0,0,32,40,3,3,0,0,49,26,12,3,0,0,45,16,5,10,3,Kingston (DC) (SA)
43650,3,0,0,97,88,8,0,0,0,93,61,3,3,0,0,65,84,11,6,3,0,106,95,7,8,0,0,106,81,7,6,4,0,103,68,6,13,4,0,88,49,7,3,8,0,64,8,4,5,6,0,20,0,3,0,0,0,3,0,0,4,0,0,3,695,52,57,27,9,840,74,0,0,0,0,82,75,0,0,0,0,81,47,3,3,0,0,55,78,4,20,3,0,100,97,3,3,3,0,109,102,7,17,6,0,127,91,8,15,8,0,121,93,4,23,6,4,119,73,3,18,4,4,107,52,3,15,9,0,73,16,3,12,3,3,31,9,4,5,8,0,28,4,0,0,3,4,10,806,40,132,52,17,1044,68,8,7,3,4,90,24,0,4,4,9,39,1598,98,197,84,33,2013,57,0,0,0,0,54,196,0,7,0,0,205,280,11,18,3,0,312,316,18,18,3,3,357,252,23,20,3,Light (RegC)
43710,0,0,0,13,9,0,0,0,0,17,4,0,3,0,0,7,11,0,3,3,0,29,20,5,7,5,0,34,17,7,3,3,0,27,26,4,5,3,0,32,5,0,4,3,0,12,0,0,3,3,0,10,0,0,0,0,0,3,0,0,0,0,0,0,127,25,28,23,0,204,31,0,0,0,0,31,9,0,0,0,0,12,11,0,0,0,0,15,24,0,8,13,0,38,21,4,11,9,0,37,31,3,6,0,0,47,34,0,4,5,0,44,15,3,6,3,0,37,22,3,7,0,0,33,22,0,0,4,0,30,8,0,0,0,0,11,0,0,0,0,0,10,0,3,3,0,0,7,228,17,59,34,3,340,20,5,0,0,7,34,7,0,0,3,3,17,384,40,93,65,10,590,20,0,0,0,0,20,49,3,0,0,0,56,63,3,8,0,3,71,58,11,14,3,0,82,53,10,29,4,Lower Eyre Peninsula (DC)
