LGA_MAIN11,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total,LGA_NAME11
40120,7401,4527,2849,5344,6204,5540,2901,1348,539,36653,10,7,4,8,3,8,0,0,3,43,0,3,3,6,6,11,19,3,3,54,0,8,9,3,10,6,0,3,3,42,7,3,9,3,5,5,6,4,3,45,146,192,95,57,60,68,40,24,12,694,5,0,8,4,3,6,4,0,0,30,3,0,0,0,3,0,9,0,0,15,3,9,3,3,0,3,3,0,0,24,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,168,215,127,79,87,99,81,34,21,911,178,222,131,87,90,107,81,34,24,954,7579,4749,2980,5431,6294,5647,2982,1382,563,37607,Adelaide Hills (DC)
40250,575,449,413,288,208,154,68,36,13,2204,18,8,12,3,4,3,0,0,0,48,0,0,0,0,3,3,3,0,0,9,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16,21,23,19,20,16,5,3,3,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,0,5,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,31,23,28,25,8,3,3,169,39,35,43,26,32,28,8,3,3,217,614,484,456,314,240,182,76,39,16,2421,Anangu Pitjantjatjara (AC)
40310,4332,2244,2142,2950,3122,2868,1768,1159,529,21114,7,3,4,5,5,7,4,0,0,35,0,0,4,7,6,20,12,4,0,53,0,0,7,5,18,23,19,4,3,79,0,0,4,3,6,11,3,0,0,27,23,98,69,50,75,72,55,23,9,474,0,0,7,0,6,8,3,3,0,27,0,0,0,3,0,5,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,98,91,68,111,142,92,34,12,671,30,101,95,73,116,149,96,34,12,706,4362,2345,2237,3023,3238,3017,1864,1193,541,21820,Barossa (DC)
37400,245,103,143,150,173,169,136,65,20,1204,3,3,0,0,5,0,3,0,0,14,3,4,0,6,17,47,34,6,0,117,3,0,0,3,6,34,35,3,0,84,19,29,33,27,70,89,64,13,4,348,3,4,0,3,5,12,14,3,0,44,0,0,0,3,0,11,6,0,0,20,0,0,0,0,0,10,3,3,0,16,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,28,37,33,42,101,203,159,28,4,635,31,40,33,42,106,203,162,28,4,649,276,143,176,192,279,372,298,93,24,1853,Winton (S)
40220,3908,2176,1750,2639,3101,3479,2943,1596,550,22142,10,12,0,5,0,14,7,0,0,48,3,0,4,6,11,3,3,4,0,34,3,7,9,4,14,4,18,5,0,64,0,0,5,3,4,4,13,0,0,29,116,106,87,86,94,120,77,39,15,740,0,0,0,0,0,3,4,3,0,10,0,0,0,0,5,3,3,0,0,11,4,0,6,0,0,4,0,0,0,14,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,126,116,111,99,131,144,118,51,15,911,136,128,111,104,131,158,125,51,15,959,4044,2304,1861,2743,3232,3637,3068,1647,565,23101,Alexandrina (DC)
37550,319,182,115,100,91,60,18,6,0,891,7,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,7,4,5,0,4,0,0,38,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,7,4,5,0,4,0,0,41,17,11,10,4,5,0,4,0,0,51,336,193,125,104,96,60,22,6,0,942,Woorabinda (S)
41330,266,141,163,183,235,230,234,60,7,1519,3,0,0,3,0,3,6,0,0,15,17,20,3,3,17,15,18,4,0,97,12,0,3,7,10,41,36,12,0,121,0,0,0,0,0,17,10,0,0,27,4,4,11,31,42,63,27,7,3,192,0,0,0,0,4,8,3,4,0,19,0,0,3,0,3,3,3,0,0,12,4,0,3,3,3,0,3,0,0,16,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,37,24,23,44,82,150,103,27,3,493,40,24,23,47,82,153,109,27,3,508,306,165,186,230,317,383,343,87,10,2027,Coober Pedy (DC)
41560,2136,1180,1035,1318,1657,1825,1609,930,323,12013,4,3,3,0,4,3,3,0,3,23,0,4,0,0,5,0,9,0,0,18,0,3,0,12,5,5,3,0,0,28,0,4,0,0,4,10,4,0,0,22,70,89,67,57,81,107,69,43,11,594,0,0,0,0,0,8,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,100,67,69,98,130,94,43,11,682,74,103,70,69,102,133,97,43,14,705,2210,1283,1105,1387,1759,1958,1706,973,337,12718,Copper Coast (DC)
37570,49,56,35,53,32,22,8,0,0,255,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,0,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,0,0,3,0,0,0,26,13,10,3,0,0,3,0,0,0,29,62,66,38,53,32,25,8,0,0,284,Wujal Wujal (S)
37600,811,460,292,281,245,125,48,16,6,2284,6,11,8,4,9,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,10,7,8,5,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,10,7,8,5,0,0,0,64,25,26,18,11,17,8,0,0,0,105,836,486,310,292,262,133,48,16,6,2389,Yarrabah (S)
39399,24,72,63,61,73,70,54,42,5,464,0,0,0,0,0,0,0,0,0,0,43,30,46,62,118,110,69,29,8,515,25,12,22,46,74,68,46,24,0,317,238,203,269,282,310,372,406,210,21,2311,14,3,14,23,12,22,15,6,0,109,5,17,30,26,35,20,10,0,0,143,0,4,3,5,7,9,22,4,3,57,3,3,13,7,4,0,0,0,0,30,0,0,4,0,3,4,7,0,0,18,0,0,0,0,0,0,0,0,0,0,328,272,401,451,563,605,575,273,32,3500,328,272,401,451,563,605,575,273,32,3500,352,344,464,512,636,675,629,315,37,3964,
39499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41750,193,81,103,124,178,141,76,39,13,948,3,0,0,0,0,0,6,0,0,9,0,0,0,0,0,3,3,3,0,9,0,3,0,0,0,4,3,0,0,10,0,0,0,0,3,3,6,0,0,12,10,6,11,11,20,20,21,9,3,111,0,0,0,0,0,6,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,11,11,26,36,33,12,3,151,13,9,11,11,26,36,39,12,3,160,206,90,114,135,204,177,115,51,16,1108,Elliston (DC)
40700,6547,5631,3569,4853,5937,5568,3882,2763,1483,40233,10,18,3,9,5,5,3,3,4,60,8,8,14,14,11,21,27,5,0,108,0,10,14,10,15,20,17,7,3,96,4,0,4,4,6,11,6,0,0,35,107,214,180,110,93,111,112,39,20,986,0,0,4,0,0,3,8,0,0,15,0,0,0,0,0,0,3,0,0,3,4,11,4,3,4,0,0,3,3,32,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,123,243,220,144,129,166,176,54,26,1281,133,261,223,153,134,171,179,57,30,1341,6680,5892,3792,5006,6071,5739,4061,2820,1513,41574,Burnside (C)
40910,7894,6145,5513,6593,6361,5056,4558,3283,1274,46677,7,7,8,4,6,5,6,0,4,47,3,7,3,3,3,3,3,3,0,28,6,5,9,10,5,7,3,0,0,45,3,0,3,0,6,0,3,4,0,19,106,148,166,120,74,50,38,28,26,756,3,3,0,0,4,3,3,0,0,16,0,0,0,0,0,0,3,0,0,3,3,0,3,0,3,0,0,0,0,9,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,124,166,184,133,95,66,53,35,26,882,131,173,192,137,101,71,59,35,30,929,8025,6318,5705,6730,6462,5127,4617,3318,1304,47606,Campbelltown (C)
41010,734,398,379,449,424,408,233,108,38,3171,3,0,5,10,5,6,0,0,0,29,0,3,0,3,8,7,14,0,0,35,11,0,8,9,0,17,13,4,0,62,0,0,0,0,4,11,13,0,0,28,33,45,62,51,52,75,49,11,3,381,3,4,6,4,14,14,15,3,0,63,0,0,0,0,5,0,5,0,0,10,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,52,76,67,87,124,109,18,3,583,50,52,81,77,92,130,109,18,3,612,784,450,460,526,516,538,342,126,41,3783,Ceduna (DC)
41060,16221,12601,12946,14077,14319,12070,8531,6790,3184,100739,26,25,31,16,17,16,10,17,4,162,12,3,13,20,25,24,14,9,0,120,55,11,35,23,28,26,29,5,0,212,7,9,15,5,5,16,12,3,0,72,291,486,452,346,290,232,171,139,83,2490,10,7,7,10,15,8,10,0,0,67,0,0,0,0,5,5,10,0,0,20,0,3,8,7,3,7,0,0,0,28,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,375,519,530,411,371,329,246,156,83,3020,401,544,561,427,388,345,256,173,87,3182,16622,13145,13507,14504,14707,12415,8787,6963,3271,103921,Charles Sturt (C)
41140,1658,831,752,1061,1168,1202,806,466,202,8146,6,11,0,7,3,0,0,0,0,27,0,0,4,5,8,11,4,0,0,32,0,0,5,3,13,16,22,8,0,67,0,0,0,0,5,8,0,0,0,13,52,56,50,46,48,67,38,20,9,386,3,0,0,6,6,3,0,0,0,18,0,0,0,3,0,3,0,3,0,9,0,0,0,0,3,0,0,0,0,3,5,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,60,56,59,68,83,108,64,31,9,538,66,67,59,75,86,108,64,31,9,565,1724,898,811,1136,1254,1310,870,497,211,8711,Clare and Gilbert Valleys (DC)
41190,352,145,142,216,249,218,136,100,38,1596,3,3,0,0,0,0,0,3,0,9,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,3,4,0,0,10,9,18,7,8,20,5,8,3,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,7,8,23,16,15,3,3,105,12,24,7,8,23,16,15,6,3,114,364,169,149,224,272,234,151,106,41,1710,Cleve (DC)
43650,3083,1625,1335,2005,2240,1503,879,410,168,13248,3,5,0,3,3,3,0,0,3,20,0,3,8,0,4,0,3,3,0,21,3,0,6,3,6,10,3,0,0,31,0,3,3,3,3,0,0,0,0,12,36,82,53,31,38,40,31,18,6,335,3,0,0,0,3,4,0,0,0,10,0,3,0,3,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,91,70,43,54,54,37,21,6,421,48,96,70,46,57,57,37,21,9,441,3131,1721,1405,2051,2297,1560,916,431,177,13689,Light (RegC)
43710,1042,457,432,670,743,586,369,175,52,4526,12,5,4,6,3,0,0,0,0,30,0,0,4,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,11,22,17,30,18,19,31,11,3,3,154,0,5,0,0,0,9,0,0,0,14,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,34,18,19,45,26,3,3,195,34,30,38,24,22,45,26,3,3,225,1076,487,470,694,765,631,395,178,55,4751,Lower Eyre Peninsula (DC)
43790,2093,1163,959,1411,1531,1523,1071,604,320,10675,9,10,3,7,8,3,0,3,3,46,0,0,4,0,3,0,8,5,0,20,0,0,6,7,13,14,10,22,3,75,0,3,3,3,3,3,3,3,3,24,30,76,63,29,53,78,71,18,7,425,0,0,4,0,0,5,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,79,80,39,72,100,98,48,13,559,39,89,83,46,80,103,98,51,16,605,2132,1252,1042,1457,1611,1626,1169,655,336,11280,Loxton Waikerie (DC)
43920,1650,999,770,1281,1407,1010,547,207,73,7944,0,7,0,0,0,3,0,3,0,13,0,0,0,0,0,3,3,3,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,3,0,0,0,7,26,38,22,15,18,19,14,6,4,162,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,38,25,15,26,25,17,12,4,188,26,45,25,15,26,28,17,15,4,201,1676,1044,795,1296,1433,1038,564,222,77,8145,Mallala (DC)
50280,2343,961,1329,1776,1568,1282,684,409,173,10525,7,11,3,0,3,0,4,0,0,28,9,7,12,14,11,23,10,0,0,86,3,0,16,3,15,29,10,0,3,79,0,0,6,7,13,29,10,0,0,65,3,0,0,10,12,17,11,0,0,53,67,103,147,103,99,90,67,26,12,714,0,7,0,3,0,3,3,7,0,23,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,82,117,184,140,153,194,111,33,15,1029,89,128,187,140,156,194,115,33,15,1057,2432,1089,1516,1916,1724,1476,799,442,188,11582,Augusta-Margaret River (S)
50490,5713,4513,6236,4918,4058,3316,2293,1689,631,33367,4,3,15,8,8,9,0,3,0,50,0,8,15,28,39,34,13,0,0,137,0,11,21,22,35,25,12,0,0,126,0,16,20,56,43,22,23,0,0,180,3,3,17,13,17,14,6,6,0,79,115,275,256,209,193,147,57,44,22,1318,0,3,6,9,3,5,0,0,0,26,3,3,3,3,3,0,0,0,0,15,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,121,319,344,340,333,247,111,50,22,1887,125,322,359,348,341,256,111,53,22,1937,5838,4835,6595,5266,4399,3572,2404,1742,653,35304,Belmont (C)
41830,301,147,135,182,227,269,159,93,45,1558,3,0,0,0,0,3,4,3,0,13,0,3,5,3,3,12,5,0,3,34,3,0,0,7,7,19,6,3,0,45,0,0,0,0,0,4,8,0,0,12,11,15,17,17,21,30,23,6,3,143,0,0,0,0,0,7,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,22,27,31,75,45,9,6,247,17,18,22,27,31,78,49,12,6,260,318,165,157,209,258,347,208,105,51,1818,Flinders Ranges (DC)
41960,240,113,95,164,152,202,117,57,23,1163,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,9,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,3,6,0,0,9,7,4,12,12,11,12,7,6,5,76,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,12,12,14,21,21,6,5,105,10,7,12,12,14,21,21,6,5,108,250,120,107,176,166,223,138,63,28,1271,Franklin Harbour (DC)
42750,744,289,398,513,672,691,370,184,98,3959,4,0,5,3,5,7,0,0,3,27,0,0,0,3,7,4,7,10,0,31,0,0,0,0,5,12,5,3,0,25,4,0,0,0,3,8,8,0,0,23,23,34,30,32,41,39,28,7,3,237,0,3,0,0,3,7,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,27,40,30,38,62,70,55,20,3,345,31,40,35,41,67,77,55,20,6,372,775,329,433,554,739,768,425,204,104,4331,Kangaroo Island (DC)
42030,3616,2617,2179,2474,2897,2264,1738,1297,468,19550,4,6,0,3,5,0,0,0,0,18,0,0,0,0,3,0,3,0,3,9,0,0,3,3,0,5,3,3,0,17,0,0,0,4,4,0,6,0,0,14,80,137,78,40,49,59,37,48,53,581,0,0,3,3,3,5,3,0,0,17,0,0,0,0,4,0,3,0,0,7,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,137,84,54,66,69,55,51,56,652,84,143,84,57,71,69,55,51,56,670,3700,2760,2263,2531,2968,2333,1793,1348,524,20220,Gawler (T)
42110,748,385,272,464,651,584,442,252,110,3908,0,8,0,0,0,0,0,0,0,8,4,0,0,6,3,6,0,0,3,22,5,3,9,3,3,5,7,8,0,43,0,0,0,0,0,0,0,0,0,0,15,20,15,25,25,25,13,3,0,141,0,0,0,0,0,0,11,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,24,37,31,36,31,11,3,220,24,31,24,37,31,36,31,11,3,228,772,416,296,501,682,620,473,263,113,4136,Goyder (DC)
42250,1605,767,643,1151,1226,1086,539,258,83,7358,0,0,0,3,5,4,0,0,0,12,3,3,3,0,0,0,0,0,0,9,3,3,3,4,4,9,9,0,0,35,3,3,3,0,3,3,3,0,0,18,13,37,23,9,16,32,14,4,0,148,0,3,3,0,3,0,3,0,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,49,35,16,26,44,32,4,0,228,22,49,35,19,31,48,32,4,0,240,1627,816,678,1170,1257,1134,571,262,83,7598,Grant (DC)
42600,4285,4048,3847,3960,4917,4688,2872,2490,1643,32750,8,7,4,3,3,3,4,0,4,36,5,8,40,21,47,43,33,12,0,209,13,14,52,45,52,53,18,5,3,255,11,3,17,25,27,24,6,4,0,117,87,220,181,102,124,110,72,44,43,983,0,3,12,16,19,18,9,4,0,81,0,0,0,3,5,9,0,0,0,17,0,6,6,6,14,6,4,0,0,42,0,0,4,0,7,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,116,254,312,218,295,268,142,69,46,1720,124,261,316,221,298,271,146,69,50,1756,4409,4309,4163,4181,5215,4959,3018,2559,1693,34506,Holdfast Bay (C)
43220,203,82,118,114,149,122,92,77,30,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,6,3,12,14,17,11,0,4,72,0,0,3,0,4,0,6,0,0,13,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,12,22,21,17,0,4,96,5,6,9,12,22,21,17,0,4,96,208,88,127,126,171,143,109,77,34,1083,Kimba (DC)
43360,340,211,203,236,280,330,225,155,53,2033,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,6,0,0,4,0,0,6,4,0,0,14,0,0,0,0,0,0,0,0,0,0,13,6,10,9,9,20,12,8,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,14,9,9,29,19,8,0,107,17,6,14,9,9,29,19,8,0,111,357,217,217,245,289,359,244,163,53,2144,Kingston (DC)
44000,17,11,0,12,7,12,3,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,12,0,0,0,6,6,0,0,0,0,12,17,11,0,18,13,12,3,0,0,74,Maralinga Tjarutja (AC)
44060,13153,10540,10937,10768,11133,9731,5978,4857,2297,79394,9,15,6,13,8,10,5,6,3,75,10,10,10,14,10,26,14,5,3,102,3,3,5,6,20,17,20,8,4,86,3,6,12,5,12,21,14,0,0,73,196,507,330,163,157,130,90,48,32,1653,3,3,9,3,3,6,5,0,0,32,3,3,0,0,3,9,0,0,0,18,6,5,0,6,3,11,4,0,0,35,0,0,0,3,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,224,537,366,200,208,223,150,61,39,2008,233,552,372,213,216,233,155,67,42,2083,13386,11092,11309,10981,11349,9964,6133,4924,2339,81477,Marion (C)
44210,1195,670,577,964,1250,1359,956,450,132,7553,7,5,8,7,3,7,8,0,0,45,3,3,0,0,3,9,20,4,0,42,0,0,0,0,10,10,41,12,0,73,0,0,3,0,0,9,9,3,0,24,56,40,44,25,25,52,51,11,9,313,0,3,0,0,0,9,0,0,0,12,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,59,46,47,25,44,96,121,30,9,477,66,51,55,32,47,103,129,30,9,522,1261,721,632,996,1297,1462,1085,480,141,8075,Mid Murray (DC)
