lga_code16,mng_nni_a_15_19,mng_nni_a_20_24,mng_nni_a_25_34,mng_nni_a_35_44,mng_nni_a_45_54,mng_nni_a_55_64,mng_nni_a_65_74,mng_nni_a_75ov,mng_nni_tot,mng_1_149_a_15_19,mng_1_149_a_20_24,mng_1_149_a_25_34,mng_1_149_a_35_44,mng_1_149_a_45_54,mng_1_149_a_55_64,mng_1_149_a_65_74,mng_1_149_a_75ov,mng_1_149_tot,mng_150_299_a_15_19,mng_150_299_a_20_24,mng_150_299_a_25_34,mng_150_299_a_35_44,mng_150_299_a_45_54,mng_150_299_a_55_64,mng_150_299_a_65_74,mng_150_299_a_75ov,mng_150_299_tot,mng_300_399_a_15_19,mng_300_399_a_20_24,mng_300_399_a_25_34,mng_300_399_a_35_44,mng_300_399_a_45_54,mng_300_399_a_55_64,mng_300_399_a_65_74,mng_300_399_a_75ov,mng_300_399_tot,mng_400_499_a_15_19,mng_400_499_a_20_24,mng_400_499_a_25_34,mng_400_499_a_35_44,mng_400_499_a_45_54,mng_400_499_a_55_64,mng_400_499_a_65_74,mng_400_499_a_75ov,mng_400_499_tot,mng_500_649_a_15_19,mng_500_649_a_20_24,mng_500_649_a_25_34,mng_500_649_a_35_44,mng_500_649_a_45_54,mng_500_649_a_55_64,mng_500_649_a_65_74,mng_500_649_a_75ov,mng_500_649_tot,mng_650_799_a_15_19,mng_650_799_a_20_24,mng_650_799_a_25_34,mng_650_799_a_35_44,mng_650_799_a_45_54,mng_650_799_a_55_64,mng_650_799_a_65_74,mng_650_799_a_75ov,mng_650_799_tot,mng_800_999_a_15_19,mng_800_999_a_20_24,mng_800_999_a_25_34,mng_800_999_a_35_44,mng_800_999_a_45_54,mng_800_999_a_55_64,mng_800_999_a_65_74,mng_800_999_a_75ov,mng_800_999_tot,mng_1000_1249_a_15_19,mng_1000_1249_a_20_24,mng_1000_1249_a_25_34,mng_1000_1249_a_35_44,mng_1000_1249_a_45_54,mng_1000_1249_a_55_64,mng_1000_1249_a_65_74,mng_1000_1249_a_75ov,mng_1000_1249_tot,mng_1250_1499_a_15_19,mng_1250_1499_a_20_24,mng_1250_1499_a_25_34,mng_1250_1499_a_35_44,mng_1250_1499_a_45_54,mng_1250_1499_a_55_64,mng_1250_1499_a_65_74,mng_1250_1499_a_75ov,mng_1250_1499_tot,mng_1500_1749_a_15_19,mng_1500_1749_a_20_24,mng_1500_1749_a_25_34,mng_1500_1749_a_35_44,mng_1500_1749_a_45_54,mng_1500_1749_a_55_64,mng_1500_1749_a_65_74,mng_1500_1749_a_75ov,mng_1500_1749_tot,mng_1750_1999_a_15_19,mng_1750_1999_a_20_24,mng_1750_1999_a_25_34,mng_1750_1999_a_35_44,mng_1750_1999_a_45_54,mng_1750_1999_a_55_64,mng_1750_1999_a_65_74,mng_1750_1999_a_75ov,mng_1750_1999_tot,mng_2000_2999_a_15_19,mng_2000_2999_a_20_24,mng_2000_2999_a_25_34,mng_2000_2999_a_35_44,mng_2000_2999_a_45_54,mng_2000_2999_a_55_64,mng_2000_2999_a_65_74,mng_2000_2999_a_75ov,mng_2000_2999_tot,mng_3000mo_a_15_19,mng_3000mo_a_20_24,mng_3000mo_a_25_34,mng_3000mo_a_35_44,mng_3000mo_a_45_54,mng_3000mo_a_55_64,mng_3000mo_a_65_74,mng_3000mo_a_75ov,mng_3000mo_tot,mng_pins_a_15_19,mng_pins_a_20_24,mng_pins_a_25_34,mng_pins_a_35_44,mng_pins_a_45_54,mng_pins_a_55_64,mng_pins_a_65_74,mng_pins_a_75ov,mng_pins_tot,mng_tot_a_15_19,mng_tot_a_20_24,mng_tot_a_25_34,mng_tot_a_35_44,mng_tot_a_45_54,mng_tot_a_55_64,mng_tot_a_65_74,mng_tot_a_75ov,mng_tot_tot,pro_nni_a_15_19,pro_nni_a_20_24,pro_nni_a_25_34,pro_nni_a_35_44,pro_nni_a_45_54,pro_nni_a_55_64,pro_nni_a_65_74,pro_nni_a_75ov,pro_nni_tot,pro_1_149_a_15_19,pro_1_149_a_20_24,pro_1_149_a_25_34,pro_1_149_a_35_44,pro_1_149_a_45_54,pro_1_149_a_55_64,pro_1_149_a_65_74,pro_1_149_a_75ov,pro_1_149_tot,pro_150_299_a_15_19,pro_150_299_a_20_24,pro_150_299_a_25_34,pro_150_299_a_35_44,pro_150_299_a_45_54,pro_150_299_a_55_64,pro_150_299_a_65_74,pro_150_299_a_75ov,pro_150_299_tot,pro_300_399_a_15_19,pro_300_399_a_20_24,pro_300_399_a_25_34,pro_300_399_a_35_44,pro_300_399_a_45_54,pro_300_399_a_55_64,pro_300_399_a_65_74,pro_300_399_a_75ov,pro_300_399_tot,pro_400_499_a_15_19,pro_400_499_a_20_24,pro_400_499_a_25_34,pro_400_499_a_35_44,pro_400_499_a_45_54,pro_400_499_a_55_64,pro_400_499_a_65_74,pro_400_499_a_75ov,pro_400_499_tot,pro_500_649_a_15_19,pro_500_649_a_20_24,pro_500_649_a_25_34,pro_500_649_a_35_44,pro_500_649_a_45_54,pro_500_649_a_55_64,pro_500_649_a_65_74,pro_500_649_a_75ov,pro_500_649_tot,pro_650_799_a_15_19,pro_650_799_a_20_24,lga_name16
54760,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,4,0,0,12,0,0,0,3,0,0,0,0,8,0,0,4,4,5,9,3,3,32,0,0,3,11,0,3,3,0,19,0,0,0,4,5,0,3,0,17,0,0,0,4,8,3,5,0,21,0,0,3,3,9,8,3,0,25,0,0,0,0,11,5,0,0,18,0,0,0,0,0,4,0,0,6,0,0,0,0,0,9,0,0,16,0,0,0,0,5,9,4,0,13,0,0,0,0,4,0,4,0,6,0,4,14,36,64,49,27,4,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Kulin (S)
54830,0,0,0,3,0,3,0,0,4,4,0,3,0,3,0,0,0,14,0,0,4,3,0,0,0,0,12,3,0,0,3,0,3,0,0,14,0,0,3,3,0,3,0,0,12,0,9,6,8,3,9,0,0,34,0,11,15,14,5,3,0,0,42,0,6,18,20,19,9,0,0,70,0,9,34,27,22,13,6,0,103,0,5,28,23,27,16,3,0,108,0,0,18,34,35,20,4,3,115,0,0,17,30,21,10,6,0,90,0,0,37,90,91,61,4,0,287,0,0,21,81,141,72,8,0,318,0,0,0,6,7,0,0,0,19,12,44,194,341,389,228,41,4,1245,0,0,0,8,0,0,0,0,5,0,0,6,6,3,0,3,0,23,4,3,4,7,4,3,0,0,29,0,4,3,5,0,3,0,0,23,0,0,11,5,5,3,4,0,36,0,6,26,8,8,4,0,0,51,0,0,Kwinana (C)
54900,0,0,3,3,5,9,0,0,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,10,3,4,0,25,0,0,0,3,3,6,3,0,17,0,4,0,0,4,0,0,0,10,0,3,4,4,6,5,0,0,23,0,0,3,3,3,5,3,0,25,0,0,5,4,12,9,10,0,47,0,0,10,11,6,5,0,0,31,0,0,3,4,4,6,0,0,17,0,0,0,6,8,4,3,0,21,0,0,3,9,14,10,3,0,35,0,0,0,3,12,12,0,3,27,0,0,0,5,3,7,4,0,16,0,5,43,55,88,88,30,12,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,7,0,0,Lake Grace (S)
56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,12,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,4,14,7,7,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,Ngaanyatjarraku (S)
54340,0,0,3,0,3,4,6,0,10,0,0,3,0,3,0,0,0,8,0,0,0,0,3,0,0,0,6,0,0,3,0,0,3,3,3,5,0,0,3,0,0,0,0,5,8,0,0,3,0,7,4,3,0,21,0,3,5,10,6,8,4,0,35,0,0,10,4,7,4,0,0,25,0,0,0,10,11,3,3,0,24,0,0,5,8,6,10,0,0,31,0,3,0,7,3,8,0,0,22,0,0,0,3,9,6,0,0,18,0,0,3,6,14,3,0,0,28,0,0,0,0,3,3,0,0,10,0,0,0,0,0,5,0,0,3,0,14,35,60,75,53,23,7,265,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,3,0,3,0,0,11,0,3,Katanning (S)
54410,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,4,0,0,0,5,3,0,0,0,8,0,0,0,0,4,0,3,0,8,0,0,0,0,3,0,0,0,5,0,0,0,3,3,0,0,0,10,0,0,0,0,8,3,3,0,11,0,0,3,4,3,6,0,0,15,0,0,0,0,4,0,0,0,9,0,0,0,0,0,3,4,0,9,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,5,20,44,26,13,5,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Kellerberrin (S)
54480,0,3,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,14,0,0,0,7,0,3,0,0,7,0,0,0,5,0,3,0,3,22,0,0,3,3,7,0,0,0,12,0,0,4,11,5,0,0,0,20,0,0,3,3,3,0,0,0,10,0,0,0,4,3,7,0,0,12,0,0,0,3,3,9,0,0,16,0,0,0,6,7,4,0,0,17,0,0,0,3,0,3,3,0,13,0,0,0,0,3,3,0,0,3,3,3,23,45,36,36,11,5,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kent (S)
54550,0,0,0,0,6,7,3,0,10,0,0,3,0,0,0,0,5,10,0,0,0,0,5,0,0,0,6,0,0,0,0,9,7,3,0,16,0,0,0,0,3,6,3,3,21,0,0,0,0,0,11,7,0,27,0,0,0,7,11,9,9,6,35,0,0,5,8,8,10,11,3,45,0,0,14,11,9,16,3,0,50,0,0,3,10,5,7,5,0,27,0,0,4,7,10,4,3,0,27,0,0,0,0,3,3,0,0,15,0,0,3,9,4,12,6,0,34,0,0,3,4,4,9,4,0,28,0,0,0,0,4,0,3,4,10,3,7,34,60,86,92,54,17,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,6,0,0,Kojonup (S)
55320,0,0,7,17,12,10,0,0,48,13,7,3,6,6,9,3,0,43,7,4,14,22,13,4,5,0,66,3,4,14,17,7,10,5,0,62,7,6,15,8,10,14,4,0,75,0,15,16,27,29,26,17,3,138,0,27,62,37,31,27,8,4,208,3,49,143,61,65,58,27,3,409,3,23,135,88,90,60,21,3,421,0,14,88,87,97,60,14,0,357,0,3,61,105,109,66,23,0,366,0,0,46,78,80,37,10,3,254,0,0,75,184,245,138,32,0,679,0,0,42,156,264,147,39,7,653,0,6,7,13,19,3,3,0,40,27,168,736,899,1077,676,207,31,3813,3,0,14,13,4,6,0,0,42,27,19,42,29,23,10,7,0,162,17,31,44,43,49,29,8,0,215,4,18,59,63,47,30,10,6,237,0,16,59,76,51,45,11,3,266,0,35,110,118,96,75,36,9,482,0,43,Melville (C)
54620,0,0,0,0,3,3,0,0,9,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,6,0,0,0,0,0,3,0,3,14,0,0,0,8,0,5,0,4,20,0,0,0,3,10,5,4,3,20,0,0,3,4,8,3,0,0,16,0,0,9,3,7,7,3,0,25,0,0,4,8,0,4,0,4,25,0,0,0,3,3,7,3,0,12,0,0,0,3,4,3,0,0,10,0,0,0,5,3,0,3,0,12,0,0,0,6,7,3,0,0,16,0,0,0,0,0,4,0,0,4,0,0,25,44,38,50,25,16,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kondinin (S)
54690,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,3,0,0,3,0,0,11,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,3,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,4,7,0,0,0,4,3,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,10,9,13,26,9,6,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Koorda (S)
54970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,0,0,8,0,0,3,0,0,3,0,0,3,0,0,0,3,0,3,0,0,4,0,0,3,3,0,4,0,0,10,0,0,10,4,8,3,0,0,23,0,0,0,20,31,13,0,0,67,0,0,0,0,0,0,0,0,0,0,0,14,30,49,34,3,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,Laverton (S)
56730,0,0,0,0,3,0,0,0,6,0,0,4,0,3,3,0,0,5,0,0,0,3,7,0,11,0,18,0,0,0,0,3,4,8,0,13,0,0,0,6,7,10,10,0,33,0,0,11,5,9,10,9,3,43,0,4,3,5,8,15,7,0,38,3,3,5,13,7,5,0,0,34,0,3,12,5,16,13,7,0,63,0,0,14,15,13,18,6,0,62,0,0,10,9,13,20,0,0,55,0,0,3,7,10,12,3,3,46,0,0,6,20,34,22,13,0,97,0,0,0,6,18,24,0,0,46,0,0,0,0,3,5,3,0,12,4,10,71,98,154,157,73,18,579,0,0,0,0,3,0,0,0,3,0,0,3,3,0,4,0,0,8,0,0,0,0,3,0,0,0,3,0,0,3,0,7,3,3,0,16,0,0,3,3,0,3,3,0,18,0,3,10,5,6,3,3,0,33,0,5,Northam (S)
55040,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,3,0,5,0,0,0,0,3,0,0,0,9,0,0,4,3,0,7,0,0,11,0,0,7,9,11,9,0,0,37,0,0,9,34,21,8,0,0,81,0,0,0,0,0,0,0,0,3,0,3,28,49,41,23,8,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leonora (S)
55110,0,0,0,9,11,7,3,3,37,3,0,7,5,3,4,0,0,22,4,0,11,8,7,11,3,0,44,3,3,5,4,4,12,3,0,43,0,0,8,7,7,10,6,0,44,0,5,19,15,17,23,6,0,91,3,26,29,36,28,26,12,3,162,3,38,58,57,56,46,10,0,272,0,17,74,72,57,42,15,0,274,0,0,42,60,66,38,12,0,212,0,4,23,41,59,37,12,0,172,0,0,18,37,46,23,5,0,128,0,0,24,72,71,49,7,0,232,0,0,3,32,46,34,7,0,117,0,0,4,5,8,5,3,0,27,25,103,329,458,485,345,95,14,1860,0,0,6,0,7,0,0,0,22,10,5,8,17,14,7,0,0,58,4,5,23,13,10,17,3,0,72,3,14,13,15,28,16,7,0,104,3,5,20,19,11,15,8,0,84,0,13,47,39,34,43,16,4,210,0,15,Mandurah (C)
55180,0,0,0,5,5,4,3,0,18,3,0,0,0,7,3,5,3,20,0,3,6,3,10,10,5,7,41,4,0,3,8,10,18,8,6,55,0,3,3,11,5,16,3,5,38,0,0,3,15,15,16,13,5,76,3,4,15,13,18,22,14,8,91,0,0,13,13,43,17,14,3,110,0,3,17,24,23,19,7,3,105,0,4,13,16,18,24,5,3,81,0,0,10,12,23,19,12,3,78,0,0,4,10,6,7,3,0,39,0,0,3,18,22,24,5,0,80,0,0,3,8,5,13,4,0,32,0,0,0,3,3,4,0,0,9,13,24,83,165,215,218,113,43,876,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,7,0,0,0,3,7,0,3,0,10,3,0,3,3,3,4,3,0,20,0,0,4,4,6,7,0,0,16,0,3,Manjimup (S)
55250,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,0,0,0,0,3,3,3,0,10,0,0,0,3,3,4,0,0,9,0,0,4,0,0,0,0,0,5,0,0,3,0,0,5,0,0,12,0,0,0,0,0,4,0,0,3,0,0,0,3,3,0,0,0,11,0,0,3,0,7,0,0,0,17,0,0,8,13,17,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,17,20,39,27,9,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meekatharra (S)
55950,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,11,0,0,0,3,0,3,3,0,11,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,3,0,11,0,0,5,0,4,3,3,0,13,0,0,0,3,3,3,4,0,14,0,0,0,0,3,6,3,0,8,0,0,0,3,0,0,0,0,3,0,0,0,5,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,25,15,22,18,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mukinbudin (S)
55530,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,3,0,0,9,0,0,0,3,0,0,0,0,4,0,0,4,3,5,3,0,0,17,0,0,7,4,6,0,3,0,17,0,0,3,0,4,7,0,0,13,0,0,0,6,0,7,3,0,16,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,6,0,0,0,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,3,0,18,29,20,26,8,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mingenew (S)
55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,6,0,0,3,4,10,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,11,12,13,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Menzies (S)
55460,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,0,7,0,3,0,0,7,0,0,3,13,0,3,3,0,13,0,0,3,18,0,0,4,0,6,6,0,0,20,0,5,0,0,5,9,9,0,26,0,0,6,8,10,8,7,0,31,0,0,8,3,12,4,0,0,21,0,0,3,9,4,12,3,4,28,0,0,6,6,6,3,3,0,18,0,0,0,4,14,8,3,0,33,0,0,0,0,9,4,0,0,21,0,0,0,3,0,0,3,0,4,0,11,32,41,80,55,36,16,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,3,Merredin (S)
56090,0,3,4,6,5,4,0,0,23,4,0,0,0,3,6,0,0,11,0,3,0,8,3,7,0,0,23,0,0,3,9,6,9,4,3,33,0,0,0,4,14,17,4,0,41,0,4,5,8,13,12,7,0,51,0,6,8,9,18,11,7,0,66,0,6,10,14,19,17,7,0,81,0,5,19,25,29,20,6,0,103,0,3,15,31,26,10,5,0,94,0,0,15,24,36,18,9,0,97,0,0,7,11,22,21,3,0,66,0,0,11,43,47,42,9,0,160,0,0,3,19,34,20,6,0,78,0,0,3,0,0,4,0,0,6,5,32,112,211,288,205,72,7,929,0,0,0,6,3,3,0,0,11,3,0,8,10,5,7,3,0,36,3,3,3,12,12,12,6,0,47,0,3,6,14,12,15,9,0,57,0,0,8,18,17,18,7,3,71,0,4,15,12,17,15,15,0,81,0,10,Mundaring (S)
56790,0,0,0,9,4,8,3,0,22,0,0,3,0,9,6,3,0,14,0,0,0,3,3,3,3,0,13,0,0,0,3,5,3,3,0,12,0,0,3,5,8,0,6,3,23,0,0,5,6,8,8,6,0,30,0,0,4,4,4,18,9,0,43,0,0,10,5,8,5,3,0,30,0,3,8,12,10,17,3,0,55,0,0,0,0,10,3,0,0,17,0,0,0,3,7,5,3,0,13,0,0,3,0,6,3,0,0,13,0,0,0,4,6,3,0,0,19,0,0,0,0,6,3,3,0,9,0,0,0,0,7,3,4,0,14,3,4,31,54,86,87,45,12,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,5,0,0,Northampton (S)
55600,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,7,0,0,0,9,0,4,0,0,14,0,0,5,3,7,3,0,0,19,0,0,3,5,16,3,11,3,46,0,3,5,6,5,3,6,4,33,0,0,4,10,7,7,6,0,30,0,0,3,8,11,4,4,0,35,0,0,0,8,0,3,0,0,22,0,0,0,3,12,15,3,0,30,0,0,0,10,8,4,3,0,25,0,0,0,0,0,3,3,0,6,0,3,25,72,86,65,43,15,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,0,8,0,0,Moora (S)
57980,0,0,8,7,6,5,3,0,22,3,9,0,0,0,0,4,0,22,8,8,10,3,0,4,0,0,34,0,10,3,3,3,4,4,0,29,0,6,15,10,4,3,3,0,39,0,8,19,11,19,10,11,0,81,0,15,27,16,21,22,6,0,112,3,28,62,40,26,27,4,0,196,0,21,113,67,44,38,10,0,297,0,13,95,75,51,42,15,0,286,0,0,87,81,62,50,8,0,299,0,0,54,87,76,53,14,0,283,0,0,92,239,224,119,28,0,707,0,3,42,232,341,150,42,13,815,0,3,6,5,12,3,0,0,29,12,126,638,891,896,528,144,19,3257,0,0,7,11,3,3,0,0,23,27,44,23,14,6,5,0,0,116,4,51,49,25,20,8,4,0,167,0,36,41,33,12,16,7,3,155,0,36,54,48,30,24,12,3,203,3,58,135,106,54,36,24,7,421,0,51,Subiaco (C)
58050,3,0,10,14,22,21,11,4,91,5,4,10,4,14,10,7,3,63,11,7,11,14,16,24,3,0,81,3,3,25,16,27,22,10,0,110,0,9,15,11,22,25,13,3,103,9,22,45,44,63,40,29,9,246,3,42,76,67,75,68,20,5,355,4,74,178,122,111,90,29,3,609,0,50,248,170,213,112,42,8,849,0,17,179,169,151,129,31,8,684,0,3,147,190,222,129,27,4,721,0,4,95,170,221,123,29,0,646,0,4,163,366,445,228,31,0,1235,0,0,51,215,294,169,36,5,767,0,5,8,14,20,11,10,3,69,42,252,1257,1582,1906,1207,328,53,6622,0,3,11,9,11,7,0,0,38,41,22,18,18,12,5,0,3,124,12,30,25,41,26,18,7,0,153,3,19,38,32,18,21,9,3,143,0,20,52,40,27,25,5,4,161,3,25,79,91,50,36,21,0,296,0,48,Swan (C)
55670,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,4,0,0,0,0,5,4,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,8,0,0,3,3,3,3,0,0,15,0,0,0,3,4,0,0,0,5,0,0,4,0,0,0,0,0,3,0,0,3,5,3,3,0,0,10,0,0,0,3,3,0,0,0,9,0,0,0,0,0,4,3,0,13,0,0,0,0,0,3,0,0,3,0,3,15,21,20,32,7,3,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Morawa (S)
