lga_code16,p_1_149_om_uie,p_1_149_cfw,p_1_149_es_ns,p_1_149_tot,p_150_299_e,p_150_299_om_ie,p_150_299_om_uie,p_150_299_cfw,p_150_299_es_ns,p_150_299_tot,p_300_399_e,p_300_399_om_ie,p_300_399_om_uie,p_300_399_cfw,p_300_399_es_ns,p_300_399_tot,p_400_499_e,p_400_499_om_ie,p_400_499_om_uie,p_400_499_cfw,p_400_499_es_ns,p_400_499_tot,p_500_649_e,p_500_649_om_ie,p_500_649_om_uie,p_500_649_cfw,p_500_649_es_ns,p_500_649_tot,p_650_799_e,p_650_799_om_ie,p_650_799_om_uie,p_650_799_cfw,p_650_799_es_ns,p_650_799_tot,p_800_999_e,p_800_999_om_ie,p_800_999_om_uie,p_800_999_cfw,p_800_999_es_ns,p_800_999_tot,p_1000_1249_e,p_1000_1249_om_ie,p_1000_1249_om_uie,p_1000_1249_cfw,p_1000_1249_es_ns,p_1000_1249_tot,p_1250_1499_e,p_1250_1499_om_ie,p_1250_1499_om_uie,p_1250_1499_cfw,p_1250_1499_es_ns,p_1250_1499_tot,p_1500_1749_e,p_1500_1749_om_ie,p_1500_1749_om_uie,p_1500_1749_cfw,p_1500_1749_es_ns,p_1500_1749_tot,p_1750_1999_e,p_1750_1999_om_ie,p_1750_1999_om_uie,p_1750_1999_cfw,p_1750_1999_es_ns,p_1750_1999_tot,p_2000_2999_e,p_2000_2999_om_ie,p_2000_2999_om_uie,p_2000_2999_cfw,p_2000_2999_es_ns,p_2000_2999_tot,p_3000mor_e,p_3000mor_om_ie,p_3000mor_om_uie,p_3000mor_cfw,p_3000mor_es_ns,p_3000mor_tot,p_persinc_ns_e,p_persinc_ns_om_ie,p_persinc_ns_om_uie,p_persinc_ns_cfw,p_persinc_ns_es_ns,p_persinc_ns_tot,p_tot_e,p_tot_om_ie,p_tot_om_uie,p_tot_cfw,p_tot_es_ns,p_tot_tot,lga_name16
51750,16,10,3,379,383,11,25,5,0,422,365,7,13,5,6,396,373,12,15,3,0,406,501,16,35,5,3,560,493,27,34,3,3,564,622,28,36,4,7,697,706,48,43,10,6,809,476,32,34,0,5,544,380,54,45,7,4,486,266,32,30,3,0,335,486,55,44,5,6,592,147,115,74,5,0,345,81,5,4,0,5,107,5651,455,457,81,45,6685,Claremont (T)
51820,100,38,13,1425,1277,38,179,57,15,1564,1283,76,148,38,21,1570,1510,80,156,33,19,1797,2401,140,240,48,18,2843,3091,152,277,33,35,3584,4280,235,329,27,38,4911,5069,325,349,47,41,5825,3826,260,209,20,25,4347,3277,314,213,17,17,3840,2470,220,126,17,15,2852,3648,384,181,12,16,4241,1450,361,124,17,8,1959,493,28,36,8,33,603,35453,2656,2711,527,336,41679,Cockburn (C)
51890,7,7,3,159,117,3,12,7,9,150,157,7,9,8,0,186,159,4,12,3,3,176,224,11,9,5,8,252,230,8,11,6,3,261,246,15,21,3,0,281,294,15,18,4,3,332,272,11,9,3,0,303,338,3,4,0,0,340,365,3,3,3,5,377,1159,15,5,3,7,1188,392,15,10,0,0,412,39,0,0,0,4,44,4143,113,129,53,54,4493,Collie (S)
51680,13,15,0,64,32,3,16,7,0,62,47,3,24,14,0,92,57,5,13,9,0,84,79,0,25,12,0,122,86,9,22,7,0,130,100,20,19,7,0,142,122,16,15,9,3,156,67,6,23,3,0,101,67,16,8,0,0,96,50,10,6,0,0,69,108,11,13,0,0,127,35,4,7,6,0,55,13,0,7,3,4,22,900,115,217,113,17,1361,Chittering (S)
52100,0,4,0,7,10,0,3,0,0,17,9,3,4,5,0,23,11,0,3,8,0,22,30,3,11,0,0,46,41,0,9,8,0,55,47,3,14,10,0,75,52,9,17,3,7,85,23,13,11,3,0,51,39,8,9,4,0,57,13,3,7,4,0,30,19,7,4,0,0,36,5,9,7,0,0,21,3,0,0,3,0,11,313,52,98,55,11,528,Corrigin (S)
52170,6,3,0,142,122,5,6,7,0,145,132,3,21,5,0,165,136,7,15,0,0,157,156,11,25,4,4,199,177,9,26,6,0,219,260,20,26,3,0,310,260,39,21,3,3,324,150,30,30,3,0,212,114,38,26,3,0,185,74,23,17,0,0,114,94,49,26,5,0,179,62,136,30,7,0,247,27,0,11,3,0,38,1910,381,295,80,22,2679,Cottesloe (T)
52240,0,0,0,11,13,0,10,5,0,31,16,0,6,8,0,30,18,0,9,3,0,25,23,7,18,9,0,55,27,5,17,3,0,63,44,4,22,10,0,75,50,4,9,4,3,68,19,3,10,4,0,36,11,9,10,4,0,38,3,0,0,0,0,7,19,3,3,0,0,25,0,5,16,3,0,22,11,0,3,3,3,14,252,46,127,72,13,504,Cranbrook (S)
52310,0,0,0,3,0,3,0,3,0,7,6,0,4,0,0,13,6,3,0,0,0,16,8,3,7,3,0,24,6,3,3,6,0,19,17,0,12,0,0,29,21,8,5,0,0,35,11,0,8,0,0,22,3,3,4,0,0,10,3,0,0,0,0,3,3,3,4,0,0,14,0,3,0,0,0,3,0,0,3,0,0,6,87,33,53,18,3,194,Cuballing (S)
54280,12,7,4,437,357,6,24,10,3,405,371,13,29,3,7,429,486,10,28,9,11,543,722,40,43,10,6,822,937,33,49,3,12,1030,1198,46,56,4,9,1320,1484,70,63,8,15,1643,1293,66,43,6,11,1413,1410,71,40,7,7,1536,1212,42,22,7,9,1295,2473,121,43,11,19,2661,737,122,35,7,3,901,217,10,10,4,10,261,13375,665,521,130,122,14815,Kalgoorlie/Boulder (C)
52380,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,4,3,0,3,0,0,8,8,0,0,0,0,9,12,0,0,0,0,12,8,0,0,0,0,8,17,0,0,0,0,13,15,0,0,0,0,13,3,0,0,0,0,3,24,0,3,0,0,29,4,0,0,0,0,9,0,0,0,0,0,0,105,3,7,0,3,121,Cue (S)
52450,0,0,0,14,7,0,0,0,0,15,14,0,0,0,0,22,25,3,3,0,0,34,38,11,0,3,0,49,50,6,11,3,0,63,78,3,8,8,0,97,79,14,3,0,0,99,36,9,3,0,0,55,40,10,6,6,0,61,28,6,4,0,0,41,25,11,5,0,0,37,0,9,3,3,0,14,3,0,6,4,0,8,433,80,53,37,5,610,Cunderdin (S)
52520,3,3,0,12,11,0,6,11,0,29,11,0,3,3,3,20,23,0,7,3,0,31,46,0,12,10,0,66,48,10,11,3,0,71,69,7,15,3,0,95,86,16,18,3,3,125,63,8,11,3,0,87,45,18,13,3,0,84,27,3,10,6,0,44,33,4,10,0,4,53,14,15,5,3,0,34,9,0,0,0,0,7,494,83,127,71,17,782,Dalwallinu (S)
52590,8,3,0,52,29,4,14,10,0,57,47,7,10,11,3,73,55,0,12,16,3,78,92,8,17,12,0,137,91,14,23,10,4,141,119,11,17,5,6,154,126,17,32,10,4,190,73,24,14,10,0,128,65,17,10,4,0,98,40,4,3,0,0,54,115,12,19,3,0,152,26,14,14,3,0,63,15,3,0,9,0,22,935,146,198,118,24,1430,Dandaragan (S)
52660,14,14,0,254,132,0,21,10,0,168,159,9,22,9,3,195,183,8,36,11,4,244,257,14,32,8,3,319,308,10,24,16,6,365,278,14,31,4,5,333,313,22,41,5,5,380,237,18,25,3,0,291,245,18,30,3,0,294,169,3,10,3,3,194,166,14,21,4,0,211,36,18,11,0,0,73,36,3,3,7,3,49,2767,154,332,102,40,3403,Dardanup (S)
52730,9,12,0,108,70,4,26,13,0,107,102,7,34,9,4,147,127,5,32,15,3,178,156,11,50,10,3,226,155,4,49,9,3,218,142,13,47,4,3,207,132,17,44,14,0,216,76,10,32,5,0,128,48,14,29,6,4,97,44,15,7,0,0,69,49,14,23,0,4,93,12,14,14,7,0,49,17,3,4,0,4,29,1221,119,410,126,29,1901,Denmark (S)
52800,0,3,3,23,75,3,4,3,0,85,78,0,8,0,0,85,94,0,3,3,0,101,195,6,13,3,3,219,192,9,10,0,0,215,271,9,5,3,6,292,348,19,18,0,5,398,253,17,5,0,0,277,252,15,5,0,0,275,179,4,3,0,0,191,248,9,5,0,3,268,68,5,8,0,0,86,62,3,3,0,3,69,2355,90,91,26,29,2592,Derby-West Kimberley (S)
52870,14,20,4,96,60,0,20,20,3,107,62,6,25,12,3,108,91,10,26,17,0,147,132,14,30,20,4,201,177,6,29,7,0,219,141,9,28,8,3,192,105,6,31,5,3,158,75,13,22,3,0,115,44,10,15,11,0,76,41,4,7,0,0,47,43,11,9,6,0,67,9,11,9,4,0,38,16,0,5,4,0,29,1057,115,262,173,24,1640,Donnybrook-Balingup (S)
54310,6,0,4,235,165,3,22,7,8,200,179,3,17,3,4,206,193,6,9,4,3,216,336,17,17,7,11,390,506,16,21,7,7,561,679,24,12,3,6,727,1022,35,29,4,8,1100,948,47,13,0,12,1018,1041,47,20,3,9,1120,1088,34,23,3,7,1153,3080,51,38,0,20,3190,2527,96,20,0,23,2666,210,5,8,0,8,222,12240,390,263,65,127,13086,Karratha (C)
52940,0,0,0,7,3,0,0,7,3,16,6,0,4,6,0,12,11,3,3,0,0,19,16,5,6,3,0,32,20,3,7,4,0,34,11,5,0,3,0,24,24,10,12,3,0,49,9,3,4,4,0,25,9,3,4,0,0,20,7,0,0,0,0,14,3,3,3,0,0,12,4,6,6,0,0,24,0,3,0,0,0,7,141,56,54,28,3,289,Dowerin (S)
53010,0,3,0,3,10,3,3,7,0,19,5,0,3,4,0,11,13,4,9,4,0,28,15,8,12,8,0,42,11,6,5,8,3,31,27,3,10,0,0,40,23,6,12,7,0,42,15,4,5,0,0,29,16,3,8,3,0,26,3,0,5,4,0,10,7,0,3,0,0,9,0,3,3,3,0,12,0,0,0,0,0,5,139,38,86,41,3,309,Dumbleyung (S)
53080,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,14,11,4,0,0,0,13,30,3,0,0,0,36,49,0,0,0,0,49,38,0,3,0,0,43,44,3,3,0,0,55,27,0,0,0,0,27,59,3,0,0,0,58,44,3,0,0,0,49,115,0,0,0,0,118,50,5,4,0,0,61,6,0,0,0,0,8,490,22,15,3,5,537,Dundas (S)
54060,3,7,3,45,47,0,13,3,0,65,52,3,6,11,0,74,57,0,8,7,0,64,76,10,20,4,0,111,64,12,15,3,0,97,79,8,14,0,8,109,71,8,15,9,4,103,65,10,15,3,3,97,33,10,11,0,0,57,36,11,5,0,3,50,64,10,3,3,0,79,22,11,5,3,0,48,4,3,0,0,3,12,719,106,132,64,22,1039,Irwin (S)
54130,3,6,0,11,18,0,6,3,0,29,14,0,3,3,0,22,13,0,3,5,0,22,33,3,17,3,0,56,26,10,10,4,0,54,40,11,12,4,3,70,52,7,19,12,0,94,21,9,12,5,5,52,19,0,19,0,0,40,14,6,12,0,0,35,24,4,7,4,0,36,0,7,12,3,0,25,0,0,4,0,3,6,282,62,151,70,13,582,Jerramungup (S)
53150,4,0,4,72,97,7,12,0,3,121,86,3,22,0,0,106,85,3,18,0,0,104,101,10,21,3,3,133,143,17,29,3,4,190,149,11,20,0,0,188,149,11,27,8,0,196,121,12,26,0,0,160,101,21,24,0,0,155,68,24,11,0,0,96,85,29,16,0,0,135,29,38,15,3,0,91,15,0,3,0,0,17,1296,194,247,36,16,1797,East Fremantle (T)
53220,7,3,0,94,130,5,6,3,0,144,89,0,7,0,0,98,71,4,10,5,0,86,124,3,4,4,0,139,152,3,13,0,6,171,352,12,12,6,3,385,748,17,3,3,10,779,939,12,3,0,8,966,1145,14,3,0,6,1179,1468,9,3,0,17,1499,5099,17,10,0,20,5150,2982,38,12,3,12,3041,204,3,5,3,6,224,13639,138,101,42,97,14018,East Pilbara (S)
53290,21,17,4,253,180,8,24,14,0,233,209,6,44,19,3,281,261,15,50,14,7,342,421,38,70,21,13,558,457,39,67,11,8,585,528,31,62,25,12,663,535,66,98,17,12,735,409,47,74,13,8,555,364,48,56,19,5,493,271,41,32,7,3,359,374,50,60,11,4,506,74,61,69,10,7,218,80,11,14,5,7,109,4391,477,733,237,107,5935,Esperance (S)
53360,0,0,0,37,47,0,8,0,3,59,39,0,9,0,0,50,44,9,8,0,0,59,94,13,15,3,4,121,131,13,9,0,0,151,140,20,13,0,0,177,128,22,20,0,0,176,77,14,13,4,0,110,86,13,3,0,0,107,58,9,3,0,0,77,133,12,4,0,0,152,62,14,0,0,0,78,18,0,0,0,0,20,1101,127,114,20,23,1382,Exmouth (S)
53430,55,22,8,880,832,16,77,29,10,963,893,33,99,30,13,1068,1071,39,122,11,15,1256,1533,70,194,30,25,1854,1880,90,181,26,15,2195,2478,124,196,17,21,2837,2934,186,215,15,18,3373,2256,179,166,13,15,2629,1779,187,124,17,15,2120,1352,110,89,12,9,1573,1958,249,140,10,7,2362,764,290,116,19,9,1203,295,24,21,9,21,376,20877,1645,1817,333,196,24868,Fremantle (C)
53570,3,6,3,54,58,6,18,12,0,93,72,15,17,17,3,124,86,11,30,5,3,135,137,15,31,10,0,195,172,13,36,11,3,236,231,20,29,6,11,292,186,20,30,6,0,243,96,17,19,4,0,135,58,20,11,6,0,99,60,7,13,3,3,90,58,13,11,13,0,93,21,17,4,8,0,44,31,0,10,3,0,47,1309,163,267,131,34,1910,Gingin (S)
53640,0,0,0,12,15,3,3,6,0,24,18,3,0,3,3,26,20,0,7,5,0,37,26,3,12,3,0,49,39,8,0,6,0,57,60,3,5,0,0,80,73,11,8,3,0,96,34,9,17,3,3,62,34,11,12,3,0,60,10,4,4,4,0,22,16,16,14,0,0,49,12,15,12,4,0,39,4,0,0,4,0,16,372,95,107,54,14,643,Gnowangerup (S)
54170,161,50,25,3452,2667,66,277,54,19,3090,2332,72,277,42,27,2754,2552,107,273,57,31,3013,3551,183,420,60,44,4259,3814,197,459,42,32,4539,4104,251,469,41,38,4903,4297,391,503,34,39,5255,2893,303,396,33,15,3641,2452,393,306,22,10,3180,2001,240,180,23,10,2458,2316,418,274,26,9,3042,692,420,254,19,11,1396,502,52,67,22,19,662,37548,3153,4348,667,331,46047,Joondalup (C)
54200,45,23,7,726,553,17,90,22,6,688,526,31,93,18,5,674,593,44,100,23,16,774,878,72,147,20,9,1118,1098,84,171,19,17,1383,1444,99,151,18,11,1726,1617,148,161,29,7,1967,1164,133,133,13,4,1433,985,144,92,15,5,1247,701,63,66,9,5,836,889,127,92,9,4,1122,232,143,66,13,8,455,153,19,19,10,21,219,11522,1131,1431,274,121,14481,Kalamunda (S)
53710,0,0,0,8,12,0,6,3,0,20,15,0,3,6,0,23,17,0,11,7,0,31,27,3,6,0,0,31,24,6,11,3,0,44,39,5,10,0,0,50,27,5,9,7,0,47,14,5,10,7,0,34,14,3,3,0,0,22,3,3,0,0,0,10,5,7,5,0,0,19,4,9,3,7,0,17,0,0,0,0,0,3,202,47,63,39,4,355,Goomalling (S)
53780,74,32,0,1091,1024,33,141,54,9,1266,1001,54,189,38,17,1300,1166,50,183,37,15,1458,1773,118,280,34,14,2214,2129,149,232,31,17,2562,2477,177,279,29,28,2995,2778,245,260,23,36,3342,1862,166,189,16,17,2250,1531,190,141,10,19,1890,1151,95,86,7,3,1346,1186,171,109,11,7,1487,242,189,89,7,8,533,236,31,34,7,24,337,19625,1714,2319,431,210,24306,Gosnells (C)
53800,26,31,3,628,443,13,51,26,6,542,532,25,76,26,8,670,708,25,78,23,12,842,1204,54,102,17,16,1396,1422,59,111,27,12,1625,1559,88,119,25,17,1800,1728,113,147,24,16,2032,1232,108,104,8,7,1459,1131,121,79,16,7,1356,940,57,42,10,11,1061,1217,101,72,5,3,1400,282,143,57,17,3,504,212,24,19,8,12,273,13210,928,1098,324,146,15703,Greater Geraldton (C)
53920,0,0,0,13,38,8,3,0,0,46,30,0,0,0,0,34,26,0,0,0,0,33,63,4,0,0,0,75,53,0,0,0,0,60,81,4,3,0,0,89,106,0,0,0,3,110,78,3,3,0,0,83,80,3,0,0,0,83,76,3,0,0,0,78,105,3,0,0,0,109,47,0,0,0,0,49,26,0,4,0,4,38,838,24,20,4,13,901,Halls Creek (S)
53990,25,9,7,282,230,4,35,28,4,304,245,10,40,13,6,317,276,6,43,25,4,357,451,25,60,25,6,568,576,22,73,11,9,683,616,23,74,13,12,733,623,41,77,18,9,762,444,37,42,6,3,541,450,36,45,9,7,545,441,18,31,3,0,498,557,37,38,0,3,638,150,36,34,0,0,218,77,7,17,10,6,116,5400,316,622,221,73,6632,Harvey (S)
54340,8,3,0,47,38,0,6,7,0,54,43,0,9,6,0,67,69,3,8,3,0,84,149,12,15,6,6,182,320,4,23,0,3,356,230,7,12,8,4,256,183,7,13,0,3,207,125,13,21,0,0,165,103,12,6,3,0,126,70,9,7,0,0,81,81,7,14,0,0,104,13,10,13,0,0,29,23,7,4,3,0,34,1482,95,162,63,21,1826,Katanning (S)
54410,0,0,0,10,12,0,4,3,0,20,7,0,0,0,0,11,24,0,4,3,0,38,29,0,7,3,4,43,35,5,9,0,0,49,50,3,5,0,0,61,39,4,10,0,0,52,25,4,6,3,0,38,21,3,12,4,0,43,15,0,3,0,0,19,7,3,4,3,0,19,0,0,11,3,3,12,3,0,0,3,0,5,287,23,78,30,11,432,Kellerberrin (S)
54830,26,15,7,314,284,16,59,10,6,367,284,14,42,10,3,350,341,17,50,11,5,430,596,32,75,11,4,717,715,39,58,7,4,820,1022,39,66,6,9,1144,1254,47,85,10,13,1410,1111,48,42,3,4,1210,1164,74,38,9,6,1293,1088,33,27,0,6,1154,2040,81,26,0,8,2154,952,66,23,0,6,1044,147,8,8,4,12,180,11296,515,639,118,93,12657,Kwinana (C)
54900,0,9,0,11,13,0,7,3,0,22,13,3,10,11,0,39,17,3,6,7,0,42,44,4,7,3,0,54,42,3,13,0,0,60,63,10,13,5,0,94,78,21,22,9,4,129,33,7,24,3,0,71,27,7,12,3,0,50,25,3,8,3,0,39,27,10,23,3,0,59,4,17,18,3,4,45,7,3,11,4,0,18,395,90,176,95,13,760,Lake Grace (S)
54480,0,3,0,6,8,0,5,3,0,11,7,0,0,0,0,5,6,0,5,3,5,17,9,0,6,0,0,18,6,7,12,8,0,30,12,5,7,0,0,29,19,8,6,9,0,36,17,3,6,3,0,24,12,3,4,4,0,25,8,3,12,0,0,24,4,10,10,0,0,20,0,0,9,3,0,10,0,0,7,0,0,3,111,42,78,45,6,283,Kent (S)
54550,6,9,0,28,14,3,4,7,0,30,13,4,14,7,0,42,28,4,12,14,3,57,64,7,17,15,0,104,64,5,23,13,0,104,82,11,26,14,3,131,81,9,25,11,0,126,52,11,20,3,0,84,33,8,15,9,0,62,20,7,8,3,0,39,17,7,18,6,0,52,7,16,16,7,3,43,8,3,5,3,0,23,506,93,212,132,12,949,Kojonup (S)
54620,0,6,0,10,7,4,0,0,0,11,12,3,9,10,4,32,18,0,5,3,0,26,33,4,4,7,0,52,27,13,4,5,0,53,45,7,12,5,0,73,48,8,13,3,0,75,24,12,12,7,0,48,48,4,5,0,0,65,37,3,3,3,0,46,130,10,0,0,0,146,38,6,3,0,0,50,7,4,3,0,0,12,482,83,75,56,7,700,Kondinin (S)
54690,6,0,0,3,0,0,3,0,0,4,4,0,0,0,0,4,7,0,0,0,0,9,6,3,3,4,0,17,10,4,5,0,0,18,16,9,0,0,0,25,15,0,3,4,0,28,11,0,6,0,0,13,5,0,7,0,0,14,7,0,0,0,0,10,8,3,3,0,0,15,0,0,8,0,0,8,0,0,0,0,0,0,90,20,51,15,3,181,Koorda (S)
54760,0,0,0,8,8,3,3,5,0,19,3,3,3,3,0,11,12,0,3,7,0,18,23,11,9,11,0,57,22,3,7,5,0,38,19,0,18,10,0,41,16,4,18,3,0,44,19,3,14,5,0,46,14,4,4,4,0,29,8,3,8,0,0,17,5,3,10,0,0,21,0,3,9,5,0,18,0,0,7,3,0,13,154,58,104,60,4,382,Kulin (S)
54970,0,0,0,14,7,0,0,0,0,7,11,0,3,0,0,13,14,0,0,0,0,13,19,0,0,3,0,27,34,0,0,0,0,37,62,0,0,0,0,59,114,0,0,0,0,114,150,0,3,0,0,150,236,4,0,0,0,239,373,0,0,0,0,371,997,0,3,0,3,1008,282,4,0,0,0,288,21,0,0,3,4,24,2321,21,10,5,15,2378,Laverton (S)
55040,3,0,0,12,14,4,0,0,0,23,8,0,0,0,0,8,17,0,7,3,0,22,27,0,3,0,0,34,37,0,0,0,3,43,48,0,3,0,0,54,109,3,11,0,0,119,150,0,0,0,0,150,238,4,3,0,0,243,314,7,3,0,0,324,879,9,3,0,3,893,309,4,0,0,0,317,26,0,0,0,0,26,2196,28,33,3,11,2275,Leonora (S)
55110,87,26,20,1224,1083,40,128,35,8,1305,1150,47,140,24,14,1380,1235,43,139,29,14,1461,1976,72,213,35,28,2318,2156,68,178,27,16,2449,2217,119,224,17,15,2596,2079,160,223,26,24,2507,1336,154,153,22,13,1670,1023,133,132,10,5,1308,775,102,75,12,4,968,817,149,101,8,5,1089,227,160,109,6,8,504,237,16,37,11,17,313,17478,1303,1954,360,204,21307,Mandurah (C)
55180,14,19,4,166,121,5,29,27,7,198,163,24,45,24,8,263,209,13,24,25,10,276,301,22,52,24,6,400,421,32,59,23,15,549,425,39,61,24,5,556,397,39,65,19,13,523,273,27,37,12,5,354,199,39,34,6,8,289,140,18,11,6,0,175,151,19,26,0,4,196,21,21,19,6,0,67,47,4,0,10,5,68,3021,308,478,236,87,4129,Manjimup (S)
55250,0,0,0,6,12,0,0,0,0,17,8,0,0,0,0,8,7,0,0,0,0,10,16,0,12,3,0,37,29,0,6,0,4,39,54,3,10,3,0,71,78,0,0,0,3,80,79,0,3,0,0,81,139,0,3,0,0,147,141,0,0,0,0,141,379,0,0,0,0,385,169,0,3,0,0,179,18,0,0,0,0,28,1141,10,42,25,9,1227,Meekatharra (S)
55320,115,35,7,2044,1883,44,156,45,15,2146,1630,47,141,39,23,1890,1814,75,176,30,25,2113,2817,148,230,41,26,3251,3194,145,215,40,21,3616,3748,192,293,25,26,4284,4322,288,306,33,25,4976,3074,249,245,22,17,3602,2778,316,210,18,18,3345,2042,206,136,21,14,2422,2924,346,190,26,16,3503,1340,521,209,34,12,2113,418,30,39,3,30,525,33960,2649,2695,505,280,40084,Melville (C)
55950,3,0,0,7,3,0,4,4,0,9,11,0,0,0,0,16,0,3,0,8,0,12,11,3,10,0,0,23,16,0,0,3,0,20,19,9,3,0,0,37,25,0,5,4,0,39,15,3,9,3,0,21,11,3,4,0,0,21,7,0,0,0,0,7,14,0,5,0,0,17,0,0,0,0,0,6,0,0,0,3,0,9,139,27,52,34,4,253,Mukinbudin (S)
55530,0,0,0,6,7,0,3,0,0,12,3,0,0,0,0,3,12,0,0,0,0,12,9,5,0,0,0,17,10,4,6,0,0,16,22,3,5,0,0,36,28,9,5,3,0,36,11,3,6,0,0,23,7,4,10,0,0,23,9,5,0,0,0,16,13,5,0,3,0,17,0,6,3,0,0,14,10,0,0,0,0,7,148,38,47,14,3,241,Mingenew (S)
56090,48,16,3,435,330,18,77,19,0,448,323,31,107,28,4,501,368,31,103,16,3,522,571,45,114,20,6,751,642,71,109,18,9,845,797,59,130,9,13,1013,909,92,122,19,10,1146,611,73,95,9,6,793,645,102,77,8,5,842,363,50,41,7,3,460,370,94,68,5,3,538,89,76,34,5,0,215,94,9,19,3,0,129,6499,768,1162,234,74,8739,Mundaring (S)
55390,0,0,0,0,6,0,0,0,0,6,7,0,0,0,0,10,5,0,0,0,0,5,14,0,3,0,0,18,21,0,0,0,0,21,21,0,0,0,0,23,37,0,0,0,0,37,49,0,0,0,0,48,70,0,0,0,0,75,83,0,0,0,0,84,248,0,4,0,0,253,91,0,0,0,0,91,12,0,0,0,0,12,671,0,10,0,0,685,Menzies (S)
55460,3,3,0,45,39,3,3,7,0,45,29,3,10,3,4,50,55,4,4,8,0,76,115,7,11,4,3,142,120,11,13,11,0,149,154,6,14,5,5,184,166,11,28,0,0,204,101,9,9,5,0,124,101,20,20,0,0,146,66,9,8,0,0,82,124,9,8,0,0,140,23,15,9,0,0,48,9,0,0,3,0,15,1146,113,139,66,13,1475,Merredin (S)
55880,3,3,0,13,4,0,4,3,0,8,6,6,10,6,0,23,6,3,0,7,0,16,12,0,4,0,0,25,5,0,10,3,0,19,20,11,11,6,0,41,17,3,12,4,0,37,12,0,3,0,0,16,9,0,9,0,3,18,0,3,0,7,0,13,9,0,4,0,0,19,0,5,3,0,0,10,0,0,3,0,0,10,109,30,88,39,12,275,Mount Marshall (S)
55600,3,4,0,34,30,3,7,3,0,39,40,3,8,3,0,50,31,3,7,3,0,45,69,5,25,9,0,108,82,11,16,7,0,114,106,12,27,11,5,166,119,11,13,8,7,159,61,16,20,0,0,101,84,11,9,0,4,112,49,6,15,0,0,71,56,8,9,4,0,75,14,14,14,4,0,48,15,3,0,5,0,25,787,112,162,76,20,1160,Moora (S)
56620,0,0,0,7,46,0,0,0,0,50,10,0,0,0,0,10,27,0,0,0,0,27,14,0,0,0,0,14,23,0,0,0,0,19,16,0,0,0,0,22,39,0,3,0,0,47,32,0,0,0,0,32,13,0,0,0,0,14,20,0,0,0,0,24,34,0,0,0,0,39,9,0,0,0,0,9,28,0,0,0,0,28,335,0,6,0,0,344,Ngaanyatjarraku (S)
55670,0,3,0,8,8,0,3,3,0,17,3,0,7,4,0,19,15,3,3,3,0,23,18,0,5,3,0,25,25,0,3,0,0,29,19,3,5,0,0,33,45,0,4,0,0,56,21,8,0,0,0,28,20,3,3,0,0,29,16,0,3,0,0,26,12,0,0,0,0,17,0,3,7,0,0,14,3,0,3,0,3,12,225,26,51,30,6,335,Morawa (S)
56790,3,10,3,54,30,0,11,5,0,53,45,6,22,6,0,76,59,9,20,8,0,92,78,6,23,9,3,120,115,14,28,10,0,166,75,10,21,3,3,110,92,19,31,9,0,154,55,5,11,3,0,87,35,8,15,4,0,58,30,12,9,7,0,53,30,7,12,3,0,49,14,12,6,3,0,29,8,4,7,3,0,26,712,102,218,108,15,1155,Northampton (S)
56930,0,3,0,75,59,0,3,0,3,65,49,3,4,0,0,56,60,0,0,3,0,63,63,3,5,0,0,71,67,0,8,0,0,82,72,3,15,0,0,87,127,4,8,0,0,143,74,8,9,0,0,86,66,10,14,0,0,86,55,10,0,3,0,67,98,12,7,0,3,122,30,24,21,0,0,75,14,0,0,0,0,11,893,84,91,16,8,1094,Peppermint Grove (S)
56860,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,9,3,0,0,0,0,3,5,0,0,0,0,7,3,0,3,0,0,9,4,0,0,0,0,10,0,3,3,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,37,6,16,17,0,70,Nungarin (S)
57210,5,12,0,62,55,3,11,26,6,99,41,3,16,29,0,95,65,3,22,13,3,113,123,0,34,25,3,191,154,11,26,14,3,203,310,15,39,9,3,373,230,21,29,5,7,287,125,9,39,11,3,197,79,6,19,0,3,113,56,6,5,3,0,74,53,3,23,4,0,89,15,7,13,4,0,37,17,3,5,3,3,35,1388,105,297,189,39,2023,Plantagenet (S)
57280,8,4,8,149,106,0,10,0,5,123,113,7,14,0,0,132,139,0,12,3,3,155,245,7,5,4,3,265,314,12,10,0,3,338,471,5,17,3,4,507,746,43,16,0,18,822,695,33,11,0,6,750,872,32,18,9,12,930,904,17,14,6,10,949,2278,38,25,3,13,2356,1641,87,46,3,15,1782,142,5,8,3,16,169,8820,287,213,43,113,9476,Port Hedland (T)
57350,0,0,0,3,10,0,5,4,0,14,14,3,3,0,0,16,10,0,0,0,0,16,19,5,5,0,0,40,26,3,10,3,0,38,32,0,5,0,3,42,22,3,6,0,0,42,19,4,7,6,0,32,18,3,9,0,0,32,7,0,0,0,0,7,10,3,8,3,0,24,3,0,14,3,0,17,8,3,3,0,0,17,200,37,85,26,6,354,Quairading (S)
