LGA_MAIN11,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot,LGA_NAME11
37010,0,0,4,14,29,19,14,11,5,4,0,4,3,4,10,121,0,3,4,18,40,57,170,204,70,70,146,68,41,19,19,929,0,0,10,18,10,3,4,0,0,0,0,0,0,0,3,48,0,0,4,13,9,33,36,23,17,28,10,18,9,4,9,213,0,3,0,0,8,28,41,52,5,15,27,33,19,12,18,261,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,24,168,555,1452,862,621,584,475,133,148,245,180,142,84,284,5957,0,3,12,24,53,64,70,80,32,17,39,52,45,43,33,567,0,0,0,0,18,45,34,15,0,12,20,18,6,3,14,185,6,60,146,345,475,487,502,587,209,262,249,276,195,209,214,4222,67,402,1402,2631,2606,3074,2922,2522,906,1148,1425,1237,996,713,1129,23180,Townsville (C)
43710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,74,30,17,3,0,0,0,5,0,0,4,18,180,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,3,3,3,4,0,0,0,0,0,11,37,0,20,49,97,51,34,19,15,4,0,8,0,9,8,42,356,Lower Eyre Peninsula (DC)
43790,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0,18,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,44,121,47,7,8,4,0,5,3,0,6,7,22,293,0,0,0,0,3,0,0,0,4,0,0,3,4,0,0,14,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,9,0,3,12,11,4,3,12,12,11,9,3,5,6,8,6,105,7,35,146,198,91,64,73,56,24,21,19,47,28,19,68,896,Loxton Waikerie (DC)
44550,0,0,0,0,11,3,0,3,0,0,0,0,0,0,0,17,0,0,0,6,13,9,15,40,11,19,11,18,4,0,0,146,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,8,0,0,0,0,4,0,0,3,18,0,0,0,0,3,3,4,7,0,0,0,0,0,0,3,20,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,11,44,260,721,376,225,171,157,112,94,41,59,23,13,91,2398,0,0,3,8,15,14,25,9,0,6,5,7,11,7,5,115,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,12,0,28,29,71,57,46,46,48,3,11,4,9,8,0,12,372,11,129,579,930,572,497,414,358,159,163,111,122,70,26,166,4307,Mount Barker (DC)
47700,0,0,4,6,28,24,15,15,0,7,0,0,0,0,5,104,0,5,3,15,52,35,94,108,15,18,66,40,29,13,7,500,0,6,18,39,19,9,18,0,0,0,0,0,0,0,9,118,0,4,3,5,18,17,21,22,12,3,4,10,18,3,5,145,0,0,0,0,3,10,17,6,9,6,10,10,5,3,6,85,0,0,3,11,3,3,4,5,0,0,0,4,0,0,0,33,26,197,1227,4293,2245,925,522,522,211,226,200,115,74,21,430,11234,0,6,7,24,54,30,30,18,6,11,9,8,11,4,6,224,0,0,3,0,64,52,29,0,0,9,0,0,0,3,12,172,0,107,227,233,227,310,448,411,152,107,111,113,92,63,108,2709,50,626,3118,5757,3283,2371,1908,1652,655,663,701,565,426,219,896,22890,Tea Tree Gully (C)
37300,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,0,3,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,4,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,19,13,3,8,3,0,3,0,5,0,0,3,67,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,13,6,0,7,0,4,5,3,3,56,0,6,13,31,41,50,60,38,14,16,8,29,19,15,20,360,Weipa (T)
37310,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,9,0,3,0,0,4,6,26,18,6,25,37,21,5,6,5,162,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,76,137,66,36,32,32,4,4,5,5,17,5,29,480,0,0,0,8,6,3,6,8,0,3,3,0,3,3,3,46,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,9,0,4,3,36,21,32,16,27,12,4,16,7,20,12,25,235,9,49,149,266,221,229,183,161,77,94,168,97,120,62,119,2004,Western Downs (R)
37340,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,12,0,0,0,4,6,13,29,44,23,17,26,12,9,3,3,189,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,3,5,0,0,3,0,0,0,3,17,0,0,0,0,5,5,10,7,6,0,3,3,3,5,0,47,0,0,0,3,3,3,3,0,0,0,0,0,3,0,0,15,4,50,128,279,189,143,102,121,29,29,29,49,39,28,73,1292,0,0,4,3,7,8,13,20,0,5,0,11,4,0,0,75,0,0,0,3,5,3,4,0,3,0,6,3,9,0,3,39,5,12,22,66,74,75,56,44,27,12,33,19,22,28,53,548,18,93,281,512,529,580,494,435,135,148,206,192,273,188,352,4436,Whitsunday (R)
41060,0,0,0,5,14,10,16,19,3,6,3,0,4,0,3,83,0,0,3,11,25,33,27,70,25,28,42,35,11,5,5,320,0,17,42,124,63,25,124,16,0,3,0,5,0,3,16,438,0,0,0,11,17,20,8,3,12,19,8,15,24,15,3,155,0,0,3,3,3,34,29,28,3,3,6,11,13,6,11,153,3,0,4,10,4,0,6,5,3,0,0,0,0,0,4,39,53,164,619,1664,656,382,243,311,139,133,155,130,143,63,229,5084,0,0,0,10,37,33,28,36,5,5,23,8,9,7,7,208,0,0,0,4,297,799,384,108,44,45,43,44,45,22,106,1941,12,304,302,365,319,425,617,695,216,257,251,337,321,130,227,4778,127,1149,4281,5064,2420,2956,2837,2169,861,1006,1363,1403,1107,540,1411,28694,Charles Sturt (C)
41140,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,79,206,76,28,31,14,7,0,0,0,0,0,28,489,0,0,0,0,5,0,4,0,0,0,0,5,0,0,3,17,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,11,14,11,8,4,3,10,3,4,0,0,3,0,3,74,4,34,149,257,111,59,57,38,13,13,11,12,9,3,52,822,Clare and Gilbert Valleys (DC)
41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,3,0,5,3,0,0,0,0,0,0,4,35,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,12,0,0,15,21,9,0,8,12,0,0,0,6,0,3,4,78,Cleve (DC)
42600,0,0,0,3,6,5,3,13,3,3,7,3,9,3,3,61,4,0,3,9,16,25,36,37,8,4,25,22,27,14,3,233,0,0,4,7,3,0,4,0,0,0,0,0,0,0,5,23,0,0,0,0,0,9,0,4,4,0,4,0,4,0,3,28,0,0,0,0,0,5,16,13,3,0,3,3,6,0,4,53,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,10,16,126,371,933,430,301,209,241,119,136,99,144,136,60,177,3498,0,0,0,13,14,24,25,33,8,10,6,32,19,4,4,192,0,0,0,0,13,10,9,5,0,0,3,4,4,0,0,48,3,55,57,83,70,89,103,108,57,48,69,85,112,72,73,1084,29,289,817,1299,778,765,680,657,281,328,353,477,481,243,400,7877,Holdfast Bay (C)
43920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,4,0,0,0,0,0,0,17,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,78,307,153,47,38,18,3,0,0,0,0,0,30,679,0,0,0,4,0,3,0,5,0,0,0,0,0,3,0,15,0,0,0,0,4,13,6,4,0,0,0,4,0,0,4,35,0,0,16,21,15,19,3,4,6,0,0,0,0,0,5,89,4,33,185,388,222,118,70,41,16,9,19,14,9,6,52,1186,Mallala (DC)
37400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,0,0,0,0,0,0,0,0,14,0,4,12,15,10,6,5,0,0,0,0,0,4,7,4,67,Winton (S)
42750,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,53,108,39,10,12,15,0,7,4,0,11,3,8,284,0,0,0,3,0,6,3,0,0,0,3,0,0,4,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,11,0,3,8,0,3,0,0,0,0,3,48,3,23,104,150,80,35,36,40,10,23,19,7,17,13,35,595,Kangaroo Island (DC)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Woorabinda (S)
41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,18,0,3,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,5,10,13,8,5,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,14,3,5,0,0,0,4,0,4,0,5,60,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,29,11,10,8,3,0,0,0,4,0,3,7,96,0,12,63,148,64,34,24,18,8,17,21,12,9,9,17,456,Coober Pedy (DC)
41560,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,3,0,3,3,13,0,0,0,0,0,0,0,22,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,148,369,141,30,12,8,4,4,3,8,0,0,43,798,0,0,0,0,3,5,0,0,0,0,3,0,3,9,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,13,3,13,13,8,3,6,0,0,4,0,7,0,13,83,8,54,258,449,204,75,37,45,9,12,16,11,19,9,70,1276,Copper Coast (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yarrabah (S)
39399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,4,5,3,0,5,0,0,0,0,0,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,13,0,0,10,16,13,8,10,5,5,3,4,0,4,9,22,109,
39499,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,12,0,0,0,4,5,9,9,7,0,4,0,4,0,19,9,70,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,3,0,3,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,25,82,185,137,85,55,41,13,12,16,18,94,159,67,989,0,0,0,3,4,9,6,10,0,3,0,9,16,13,7,80,0,0,0,0,0,3,3,3,3,0,3,4,0,0,3,22,0,7,11,26,37,34,36,31,9,10,22,34,54,95,67,473,0,56,172,316,328,315,267,196,55,79,114,163,306,608,340,3315,
40070,0,0,0,5,7,11,13,36,9,9,27,28,48,45,13,251,0,0,3,5,6,8,23,15,8,3,5,6,13,3,0,98,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,12,0,0,5,4,4,0,6,9,5,10,8,12,7,14,9,93,0,0,0,0,0,8,7,17,4,4,13,11,16,11,0,91,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,12,3,33,136,264,131,118,78,69,28,21,30,33,35,38,65,1082,0,0,0,7,16,23,21,15,6,8,6,7,35,21,12,177,0,0,0,0,19,22,5,3,9,9,11,9,4,8,12,111,3,33,24,24,37,60,85,107,52,67,119,187,185,161,75,1219,15,103,371,437,331,473,505,823,369,491,787,1046,1070,746,449,8016,Adelaide (C)
40120,0,0,4,3,10,0,9,0,0,0,0,4,0,4,0,34,0,0,3,10,25,24,50,37,14,4,17,14,5,0,0,203,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,4,3,4,6,3,0,0,0,7,0,74,104,0,0,0,0,0,4,7,0,0,9,0,0,0,0,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,67,433,1142,608,364,291,276,69,47,54,36,18,14,145,3575,0,4,0,22,34,19,35,40,9,11,4,6,4,5,3,196,0,0,0,0,11,3,0,11,10,12,5,0,0,0,7,59,0,67,76,81,85,100,102,53,9,25,16,10,3,19,177,823,21,242,1011,1545,1006,812,683,547,129,135,128,97,59,53,504,6972,Adelaide Hills (DC)
40220,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,9,0,0,3,10,7,8,8,16,4,0,7,3,4,0,0,70,0,4,4,8,3,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,8,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,82,351,1059,543,179,97,86,36,30,23,43,11,0,100,2646,0,5,0,3,6,8,9,5,0,3,4,0,3,3,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,31,35,36,39,35,23,26,7,3,4,3,8,6,6,265,9,173,656,1261,708,351,225,164,72,46,61,59,51,12,147,3995,Alexandrina (DC)
41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,3,0,3,0,0,0,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,12,9,12,11,4,3,3,0,0,0,0,0,0,6,60,Elliston (DC)
43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,4,3,0,0,0,0,6,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,9,0,0,11,17,6,7,6,6,0,3,3,12,3,0,3,77,Karoonda East Murray (DC)
43650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,7,0,3,22,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,129,520,235,75,52,57,17,39,30,18,0,3,51,1251,0,0,0,3,3,5,6,5,0,0,0,0,0,3,0,25,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,10,22,22,17,10,13,5,3,9,3,4,3,3,3,127,0,45,241,606,318,137,110,99,26,57,43,34,25,13,70,1824,Light (RegC)
40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,3,0,0,0,0,0,0,0,3,33,Anangu Pitjantjatjara (AC)
40310,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,4,5,4,3,6,14,0,3,4,0,0,0,0,43,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,3,0,7,0,3,0,0,0,0,0,3,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,31,211,718,299,104,75,66,44,23,13,29,16,3,60,1696,0,0,0,0,9,6,7,11,9,3,0,0,0,0,0,45,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,3,27,36,27,22,15,15,13,0,0,3,7,0,4,14,186,11,97,426,840,424,192,194,161,65,46,32,44,24,13,106,2675,Barossa (DC)
40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,57,22,3,4,4,0,0,0,0,0,0,8,125,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,0,0,0,0,0,0,15,0,11,43,67,31,9,10,7,6,3,0,0,3,4,8,202,Barunga West (DC)
40520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,6,3,0,0,18,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3,9,69,145,65,43,9,11,4,0,3,9,0,0,13,383,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,36,12,16,13,10,5,0,4,0,10,3,0,8,120,9,39,290,319,128,110,81,50,23,16,39,47,31,16,66,1264,Berri and Barmera (DC)
