lga_code16,p_m3_trn_and_2_oth_ms_15_24,p_m3_trn_and_2_oth_ms_25_34,p_m3_trn_and_2_oth_ms_35_44,p_m3_trn_and_2_oth_ms_45_54,p_m3_trn_and_2_oth_ms_55_64,p_m3_trn_and_2_oth_ms_65_74,p_m3_trn_and_2_oth_ms_75ov,p_m3_trn_and_2_oth_ms_tot,p_m3_bus2othms_ex_tn_15_24,p_m3_bus2othms_ex_tn_25_34,p_m3_bus2othms_ex_tn_35_44,p_m3_bus2othms_ex_tn_45_54,p_m3_bus2othms_ex_tn_55_64,p_m3_bus2othms_ex_tn_65_74,p_m3_bus2othms_ex_tn_75ov,p_m3_bus2othms_ex_tn_tot,p_m3_other_m3_15_24,p_m3_other_m3_25_34,p_m3_other_m3_35_44,p_m3_other_m3_45_54,p_m3_other_m3_55_64,p_m3_other_m3_65_74,p_m3_other_m3_75ov,p_m3_other_m3_tot,p_m3_tot_m3_15_24,p_m3_tot_m3_25_34,p_m3_tot_m3_35_44,p_m3_tot_m3_45_54,p_m3_tot_m3_55_64,p_m3_tot_m3_65_74,p_m3_tot_m3_75ov,p_m3_tot_m3_tot,p_wkd_at_home_15_24,p_wkd_at_home_25_34,p_wkd_at_home_35_44,p_wkd_at_home_45_54,p_wkd_at_home_55_64,p_wkd_at_home_65_74,p_wkd_at_home_75ov,p_wkd_at_home_tot,p_did_not_go_to_work_15_24,p_did_not_go_to_work_25_34,p_did_not_go_to_work_35_44,p_did_not_go_to_work_45_54,p_did_not_go_to_work_55_64,p_did_not_go_to_work_65_74,p_did_not_go_to_work_75ov,p_did_not_go_to_work_tot,p_mt_ns_15_24,p_mt_ns_25_34,p_mt_ns_35_44,p_mt_ns_45_54,p_mt_ns_55_64,p_mt_ns_65_74,p_mt_ns_75ov,p_mt_ns_tot,p_tot_15_24,p_tot_25_34,p_tot_35_44,p_tot_45_54,p_tot_55_64,p_tot_65_74,p_tot_75ov,p_tot_tot,lga_name16
17400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,7,15,48,75,109,96,32,381,24,19,28,36,55,10,4,182,4,5,8,7,8,9,0,41,205,258,374,445,573,226,63,2140,Tenterfield (A)
22410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,86,126,170,128,49,604,180,134,148,212,235,46,11,957,24,15,25,21,15,16,9,119,1027,1054,1467,1981,1650,473,120,7768,Glenelg (S)
22490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,50,105,136,120,99,28,563,69,69,63,74,59,21,3,367,14,5,10,8,8,8,3,44,404,565,702,760,579,264,58,3323,Golden Plains (S)
22620,3,9,5,5,7,0,0,22,6,4,0,0,0,0,0,9,0,0,0,0,0,0,0,6,5,15,10,8,9,0,0,41,47,195,395,436,448,232,56,1812,1325,1088,896,840,795,242,25,5216,97,45,56,68,76,33,23,399,7507,9216,9052,9834,7609,1587,241,45051,Greater Bendigo (C)
22670,50,62,32,36,19,4,0,206,5,4,4,0,0,0,0,14,0,6,3,3,0,0,0,13,55,73,44,40,20,4,0,242,50,291,377,393,274,100,23,1511,1115,1320,1243,1031,956,319,35,6028,160,205,179,185,120,51,35,931,10468,21421,22482,23378,15456,3182,297,96693,Greater Dandenong (C)
22750,27,24,13,12,12,0,0,89,11,9,5,3,3,0,0,25,6,3,7,6,0,0,0,21,36,38,21,18,17,0,0,132,109,500,937,881,803,397,84,3711,2765,2103,2033,1606,1642,466,69,10679,194,158,154,180,139,52,40,909,15199,19825,20324,20735,15340,3234,410,95057,Greater Geelong (C)
25430,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,9,4,33,112,121,188,96,45,608,172,122,113,164,188,71,8,846,23,7,11,27,17,8,4,98,941,1040,1252,1665,1532,378,99,6916,Mount Alexander (S)
25490,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,5,31,74,158,252,281,176,78,1051,100,106,106,101,119,42,10,581,16,8,11,19,25,3,11,96,685,976,1169,1495,1274,445,145,6186,Moyne (S)
25620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,75,120,125,125,60,538,101,58,94,90,129,47,6,525,11,7,7,6,13,5,9,54,490,557,746,983,892,350,102,4114,Murrindindi (S)
25710,7,3,4,3,0,0,0,13,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,9,4,0,0,0,0,22,56,109,361,459,428,241,28,1689,492,209,227,195,205,79,9,1414,20,18,19,24,25,5,0,122,2566,2128,2512,2926,2357,739,78,13315,Nillumbik (S)
25810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,45,78,94,87,15,370,132,91,93,107,111,55,5,595,8,10,5,9,19,9,6,60,675,783,802,1101,1008,325,62,4748,Northern Grampians (S)
25900,332,888,587,312,187,22,4,2331,4,20,8,7,7,0,0,39,10,19,9,9,12,3,0,65,347,923,603,322,200,33,4,2437,80,587,1028,909,600,304,60,3568,1023,1548,1201,650,512,226,29,5191,99,152,106,120,72,25,10,582,8297,24657,18704,13790,8009,2191,280,75933,Port Phillip (C)
25990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,42,71,74,67,15,304,35,22,44,47,60,23,3,229,4,3,7,7,6,10,4,31,213,251,378,478,468,180,38,2001,Pyrenees (S)
26080,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,4,12,20,33,14,3,90,47,20,44,32,42,17,3,206,7,0,0,0,7,3,0,15,183,141,235,311,299,96,17,1277,Queenscliffe (B)
26170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,41,113,211,300,368,261,93,1396,246,196,203,262,260,100,18,1274,29,16,23,23,32,22,18,157,1347,1588,1884,2550,2304,811,187,10668,South Gippsland (S)
26260,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,21,73,108,147,257,145,59,809,174,130,121,131,173,64,3,793,22,12,10,17,19,14,3,96,921,1095,1287,1684,1572,502,110,7164,Southern Grampians (S)
26350,133,183,81,48,34,6,0,493,7,0,5,0,0,0,0,16,9,7,4,3,0,3,0,33,152,197,87,53,38,13,0,540,72,431,614,692,615,404,107,2934,1751,1375,818,624,545,258,46,5422,92,98,65,60,57,30,15,421,9837,15764,10594,9656,6477,2246,393,54961,Stonnington (C)
26430,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,32,49,81,168,129,48,512,78,49,42,66,90,37,7,366,0,9,5,4,5,14,6,49,404,528,537,749,837,356,102,3519,Strathbogie (S)
26490,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,93,268,286,231,171,35,1108,337,194,172,173,177,70,12,1128,17,17,18,13,8,6,4,79,1477,1640,1792,1813,1406,501,67,8688,Surf Coast (S)
26610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,0,0,3,0,0,3,0,7,14,55,119,154,133,91,18,582,185,131,119,117,150,58,12,775,29,29,26,43,27,12,6,172,1354,1672,1613,1949,1706,424,86,8802,Swan Hill (RC)
26670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,6,14,24,61,97,116,29,359,38,26,22,41,49,25,3,211,3,4,3,3,3,5,8,27,217,246,296,436,509,248,73,2017,Towong (S)
26700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,57,125,147,222,156,69,799,318,241,260,252,289,105,19,1480,36,23,23,32,26,22,15,184,1683,1973,2385,2917,2538,659,159,12312,Wangaratta (RC)
26730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,4,0,0,0,6,3,43,112,130,101,54,11,465,499,346,293,293,310,71,10,1826,33,22,34,33,23,14,9,160,2860,2987,3082,3556,2660,515,72,15743,Warrnambool (C)
26810,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,11,0,4,3,9,4,0,0,14,36,130,184,237,343,243,81,1245,369,370,351,359,359,108,15,1942,47,23,45,56,51,14,11,251,2347,3247,3226,3745,3392,926,182,17069,Wellington (S)
22310,70,100,46,30,27,4,0,278,3,4,0,4,0,0,0,8,3,0,8,3,3,0,0,14,70,102,52,32,30,7,0,302,72,406,758,841,666,361,69,3178,867,692,594,450,470,219,39,3334,51,60,50,56,44,34,16,307,5121,8433,7744,7845,5867,1883,276,37174,Glen Eira (C)
26890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,12,34,38,89,102,79,39,393,23,22,14,27,40,12,5,140,7,4,0,9,3,0,4,24,160,236,263,403,370,175,64,1674,West Wimmera (S)
26980,76,125,54,45,25,6,0,341,11,9,3,7,0,0,0,32,5,3,4,3,4,0,0,19,93,142,60,52,36,10,0,385,84,395,926,888,647,354,83,3373,1681,1400,1201,1022,936,347,48,6642,104,104,100,92,68,43,18,530,9279,15949,14731,15420,10692,2784,335,69185,Whitehorse (C)
27070,36,37,25,9,12,0,0,119,3,3,3,0,0,0,0,12,6,4,0,0,0,0,0,5,41,47,32,9,8,0,0,141,58,421,642,481,356,117,29,2101,1395,1033,842,705,568,174,21,4735,139,133,115,107,60,20,7,580,8381,12737,11835,11314,7246,1477,160,53144,Whittlesea (C)
27170,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,3,0,4,0,0,9,20,72,101,125,136,42,19,516,364,396,281,286,289,77,9,1713,39,35,35,24,26,11,3,175,3161,3958,3959,4093,3010,563,54,18806,Wodonga (C)
27260,36,43,32,12,14,3,0,138,5,0,4,0,0,0,0,11,0,0,4,3,0,0,0,9,42,49,38,18,14,3,0,162,105,664,1064,622,393,124,15,2993,1370,1253,955,764,572,143,13,5066,113,162,139,123,50,29,8,634,9147,15517,14999,13035,7756,1338,114,61904,Wyndham (C)
27350,247,515,304,203,121,17,5,1415,5,10,10,9,0,0,0,37,4,22,15,12,10,0,0,64,260,551,323,223,133,24,5,1515,80,576,754,582,424,282,30,2717,1348,2068,1532,795,723,254,37,6759,121,187,110,103,80,30,18,660,9996,27085,19097,13873,8440,2321,282,81102,Yarra (C)
27450,18,17,9,11,0,0,0,63,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,14,24,17,13,17,6,0,0,72,67,354,840,882,863,432,86,3522,1345,723,731,686,660,250,38,4437,98,63,57,76,60,23,15,392,6970,6949,7838,8841,6743,1926,280,39545,Yarra Ranges (S)
27630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,50,75,100,50,28,343,29,28,37,51,59,23,9,243,7,6,6,4,8,7,3,42,281,374,394,587,645,197,69,2556,Yarriambiack (S)
29399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,16,16,20,14,3,98,83,68,36,32,17,15,0,247,4,4,0,0,4,0,0,20,784,538,282,260,228,80,11,2186,Unincorporated Vic
30250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,3,3,0,0,18,3,0,0,0,3,0,0,5,32,67,69,63,44,12,0,282,Aurukun (S)
30300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,32,50,80,78,44,15,307,42,34,25,34,34,14,3,184,6,3,10,3,7,3,0,37,264,385,406,478,394,144,42,2109,Balonne (S)
30370,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,4,0,0,0,0,10,23,87,144,179,227,149,78,890,112,217,227,208,163,53,3,988,25,22,22,19,18,12,3,130,1018,1644,1743,1846,1357,422,128,8153,Banana (S)
30410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,42,69,64,34,18,285,12,20,19,18,18,9,0,97,3,5,3,5,0,0,0,24,200,255,252,337,278,96,33,1451,Barcaldine (R)
30450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,17,8,0,0,30,3,7,4,8,4,0,0,22,0,0,0,3,0,0,0,3,36,37,28,62,37,13,0,209,Barcoo (S)
30760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,4,11,18,21,34,39,29,6,164,6,7,14,9,15,7,0,70,4,0,0,0,0,0,0,5,89,166,164,159,179,80,16,855,Blackall-Tambo (R)
34710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,11,9,31,47,54,23,9,184,35,43,25,34,25,8,3,180,5,7,4,8,3,5,0,35,320,322,327,429,400,96,28,1916,Longreach (R)
34770,0,0,0,4,0,0,0,3,8,0,3,4,0,0,0,13,0,3,0,3,3,0,0,12,6,3,3,7,4,0,0,28,69,299,440,540,486,268,91,2189,912,992,708,801,681,170,13,4279,92,81,79,104,66,29,34,483,7173,9407,9515,10451,7395,1514,248,45703,Mackay (R)
34800,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,14,23,23,16,23,19,4,126,6,60,75,59,37,5,0,251,0,3,3,4,5,0,0,18,95,303,316,275,174,50,6,1219,McKinlay (S)
34830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,16,19,17,5,0,84,Mapoon (S)
34860,0,4,5,0,0,0,0,6,0,0,0,3,4,0,0,4,0,7,0,3,0,3,0,16,0,10,6,4,5,3,0,26,33,85,139,190,188,145,70,854,101,179,152,166,92,27,13,736,12,15,14,22,9,5,4,89,889,1592,1418,1543,1102,370,129,7045,Maranoa (R)
34880,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,62,141,223,184,113,43,786,109,88,117,140,131,38,7,627,21,16,22,21,27,13,7,119,939,1170,1453,1830,1454,431,97,7374,Mareeba (S)
35010,54,15,13,19,3,0,0,106,12,5,0,0,0,0,0,25,10,5,9,5,3,0,0,35,75,33,21,21,9,0,0,165,243,1021,1990,2124,1705,749,116,7954,3388,2124,1966,1878,1670,488,47,11560,238,181,169,184,131,74,46,1016,21232,22170,24172,24837,16313,3872,392,112981,Moreton Bay (R)
35250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,12,0,7,0,3,0,0,0,9,59,89,77,68,45,12,3,347,Mornington (S)
35300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,3,3,0,0,0,9,4,32,34,32,34,14,4,156,107,241,189,157,123,30,0,849,26,16,22,18,29,7,3,114,1402,2522,1987,1911,1112,256,26,9214,Mount Isa (C)
35600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,48,67,51,29,11,244,24,33,30,31,32,6,5,164,3,8,3,4,3,0,0,32,272,382,379,434,402,99,23,1983,Murweh (S)
35670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,23,43,64,56,29,7,0,221,Napranum (S)
35740,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,6,0,0,0,0,0,0,0,5,7,3,0,0,3,0,0,12,35,156,460,594,577,294,47,2168,443,293,308,414,366,142,7,1976,43,16,40,51,30,18,13,216,2941,2907,4200,5065,3855,1047,117,20130,Noosa (S)
35760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,16,44,89,165,136,117,50,621,61,59,51,68,83,36,6,361,15,11,16,13,17,6,3,75,526,745,769,994,863,374,104,4378,North Burnett (R)
35780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,0,17,3,11,13,7,7,0,0,37,5,7,3,4,0,0,0,22,144,207,172,165,121,14,0,825,Northern Peninsula Area (R)
35790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,4,0,4,3,0,0,0,0,3,4,5,3,7,6,0,0,25,3,3,3,3,0,0,0,8,67,116,123,155,109,13,0,585,Palm Island (S)
35800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,13,4,27,39,22,3,118,9,8,11,13,18,5,0,58,0,7,0,0,3,0,0,15,75,127,117,160,183,67,16,732,Paroo (S)
36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,4,36,42,53,50,24,3,0,216,Pormpuraaw (S)
36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,6,19,10,8,0,74,10,7,3,12,14,0,0,41,3,4,0,0,3,0,0,11,60,100,72,120,89,28,5,473,Quilpie (S)
36250,10,0,3,0,5,0,0,19,18,8,10,11,3,0,0,50,3,8,4,13,13,0,0,38,31,20,20,24,21,0,0,108,89,325,722,880,803,307,57,3177,1318,728,628,662,703,208,22,4273,59,65,43,58,37,17,11,280,7754,7357,7930,8962,6774,1622,173,40572,Redland (C)
36300,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,11,9,4,10,15,3,0,54,10,11,3,8,8,0,0,38,0,0,4,4,0,0,0,7,145,177,145,133,96,26,5,732,Richmond (S)
36370,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,4,3,4,8,4,0,0,0,12,48,152,257,246,255,133,50,1144,858,826,564,612,625,165,25,3673,54,61,48,60,43,20,13,290,6379,7716,7356,7973,5836,1140,181,36580,Rockhampton (R)
36510,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,38,122,244,356,408,272,83,1525,307,183,227,214,213,95,13,1250,30,15,27,30,21,14,10,151,1875,1853,2421,2886,2324,821,179,12367,Scenic Rim (R)
36580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,80,109,148,199,128,34,717,131,126,103,105,119,43,8,637,16,14,11,20,22,15,6,98,843,1078,1174,1387,1158,373,76,6099,Somerset (R)
36630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,8,0,5,3,3,0,0,0,8,27,72,150,176,249,208,76,962,232,165,202,238,241,70,7,1152,26,14,21,27,24,31,14,161,1657,1797,2130,2565,2078,670,167,11060,South Burnett (R)
36660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,71,180,248,327,242,92,1194,289,210,202,224,240,91,11,1272,30,25,21,26,34,28,22,188,2055,2021,2487,3084,2626,844,190,13305,Southern Downs (R)
36720,5,3,6,4,7,0,0,27,15,10,9,3,0,0,0,41,10,8,5,12,3,0,0,37,34,17,21,20,11,3,0,106,185,971,2119,2388,2037,978,186,8862,2722,1993,1793,1820,1826,602,63,10819,207,164,176,195,141,80,47,1011,17396,19672,23745,26394,18677,4452,515,110852,Sunshine Coast (R)
36820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,19,70,117,211,229,163,45,849,160,134,116,173,182,69,11,849,14,11,18,14,17,13,12,99,1187,1296,1522,2008,1839,597,120,8571,Tablelands (R)
36910,0,0,0,4,0,0,0,5,3,3,0,0,3,0,0,13,0,4,3,3,4,0,0,14,10,11,10,3,4,0,0,39,130,464,728,874,974,617,199,3985,1597,1431,1105,1077,1146,397,51,6805,136,91,115,89,90,57,35,626,11477,13970,13838,15155,11399,3025,482,69344,Toowoomba (R)
36950,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,3,0,0,0,0,4,0,0,3,0,3,0,0,9,0,0,3,8,8,3,0,26,5,30,27,22,17,3,0,111,14,9,10,9,5,0,3,47,185,386,340,297,243,51,10,1503,Torres (S)
36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,5,0,0,0,0,5,4,4,6,3,8,3,0,28,0,5,13,9,7,0,0,31,126,232,252,218,155,25,0,1003,Torres Strait Island (R)
37010,3,3,0,6,4,0,0,15,3,9,3,13,10,0,0,32,3,23,17,19,9,0,0,64,8,32,21,32,18,0,0,115,75,314,561,594,525,234,34,2342,2004,1852,1285,1136,1040,294,30,7644,128,109,112,94,91,43,18,601,15431,18675,17047,16816,11228,2275,245,81713,Townsville (C)
32270,0,0,0,0,0,0,0,11,0,8,5,0,0,0,0,15,0,3,4,3,3,0,0,20,0,12,10,3,7,0,0,42,66,179,203,255,218,108,27,1050,282,582,533,478,298,47,8,2235,34,27,46,44,29,6,4,192,2090,3824,3825,3583,2205,478,90,16101,Central Highlands (R) (Qld)
32310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,25,51,81,90,102,33,20,406,100,78,80,94,61,18,0,426,26,5,8,7,12,0,3,62,680,731,904,955,751,217,44,4273,Charters Towers (R)
30900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,4,6,12,3,0,43,0,4,3,5,0,3,0,16,0,4,0,0,0,0,0,8,49,54,23,43,53,14,0,240,Boulia (S)
31000,614,798,640,549,309,47,5,2962,148,158,131,85,48,3,0,578,23,58,71,59,36,4,0,260,779,1022,843,697,395,58,5,3799,941,4157,7747,7377,5291,2387,497,28396,15137,16590,13534,10626,8774,2681,291,67631,924,1091,876,854,622,230,158,4753,106578,176360,166432,150093,92532,20061,2149,714220,Brisbane (C)
33360,0,0,3,0,3,0,0,7,30,197,230,143,54,0,0,655,0,3,8,10,4,0,0,23,32,206,235,153,60,5,0,684,23,164,204,242,194,102,21,953,509,626,571,615,477,93,9,2903,47,29,48,49,29,15,9,224,3918,5637,6132,6335,3807,679,83,26594,Gladstone (R)
31750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,7,7,5,4,33,0,9,3,0,7,3,0,21,0,3,0,0,0,0,0,3,25,55,57,50,72,18,4,283,Bulloo (S)
31820,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,7,3,0,0,5,0,0,0,10,55,137,276,435,421,255,78,1655,636,522,408,492,546,128,16,2752,56,54,57,75,64,36,23,371,5017,5501,6167,7360,5767,1309,221,31342,Bundaberg (R)
31900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,79,118,141,102,21,505,131,107,68,102,110,32,6,555,26,6,8,14,22,10,14,101,1136,1159,1406,1698,1475,425,92,7394,Burdekin (S)
31950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,12,3,8,3,0,0,0,0,13,0,0,0,0,0,0,0,3,24,29,28,29,34,5,0,148,Burke (S)
32080,0,0,0,0,0,0,0,0,12,5,4,6,0,0,0,31,0,13,12,16,3,0,0,45,16,21,19,20,7,0,0,74,68,303,640,691,639,335,82,2756,1252,1260,1179,1094,939,310,29,6068,123,128,122,127,87,41,20,648,9550,13660,15397,15398,10560,2588,312,67459,Cairns (R)
32250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,12,10,18,5,0,73,3,7,7,6,10,7,0,49,0,0,6,0,4,0,0,17,137,164,152,173,187,39,6,860,Carpentaria (S)
32260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,69,124,173,197,130,48,758,155,144,144,180,210,76,13,922,36,42,24,36,21,19,4,186,1671,2035,2014,2636,2381,650,133,11512,Cassowary Coast (R)
32330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,12,3,0,0,0,0,0,0,8,29,51,70,72,73,8,3,291,Cherbourg (S)
32450,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,13,0,0,3,0,0,0,0,11,3,3,8,6,0,0,0,26,9,18,15,25,20,19,3,110,21,119,136,151,75,15,0,518,5,16,10,11,8,7,0,51,273,807,716,687,442,95,8,3022,Cloncurry (S)
32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,3,3,0,0,0,11,7,17,19,33,32,17,3,115,38,75,71,75,52,11,0,326,4,8,6,5,9,0,5,37,327,676,636,627,487,103,19,2868,Cook (S)
32600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,9,0,0,0,24,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,11,14,20,30,28,3,0,112,Croydon (S)
33430,106,69,35,27,12,9,0,263,69,46,24,22,5,0,0,169,19,27,18,16,9,5,0,95,192,144,81,70,26,10,0,524,361,1922,3664,3661,3127,1648,288,14671,5140,4399,3538,3131,2926,1063,145,20340,409,413,361,352,290,128,63,2013,38235,51107,51530,49907,34108,9568,1065,235525,Gold Coast (C)
33610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,9,20,49,88,110,135,89,37,530,84,63,59,66,82,18,3,376,9,11,16,18,9,5,3,61,635,913,910,1069,887,272,79,4761,Goondiwindi (R)
