lga_code16,ss_ns_none_mng,ss_ns_none_pro,ss_ns_none_tectw,ss_ns_none_copsw,ss_ns_none_claw,ss_ns_none_swks,ss_ns_none_maopdv,ss_ns_none_lab,ss_ns_none_idns,ss_ns_none_tot,ss_ns_1_15_mng,ss_ns_1_15_pro,ss_ns_1_15_tectw,ss_ns_1_15_copsw,ss_ns_1_15_claw,ss_ns_1_15_swks,ss_ns_1_15_maopdv,ss_ns_1_15_lab,ss_ns_1_15_idns,ss_ns_1_15_tot,ss_ns_16_24_mng,ss_ns_16_24_pro,ss_ns_16_24_tectw,ss_ns_16_24_copsw,ss_ns_16_24_claw,ss_ns_16_24_swks,ss_ns_16_24_maopdv,ss_ns_16_24_lab,ss_ns_16_24_idns,ss_ns_16_24_tot,ss_ns_25_34_mng,ss_ns_25_34_pro,ss_ns_25_34_tectw,ss_ns_25_34_copsw,ss_ns_25_34_claw,ss_ns_25_34_swks,ss_ns_25_34_maopdv,ss_ns_25_34_lab,ss_ns_25_34_idns,ss_ns_25_34_tot,ss_ns_35_39_mng,ss_ns_35_39_pro,ss_ns_35_39_tectw,ss_ns_35_39_copsw,ss_ns_35_39_claw,ss_ns_35_39_swks,ss_ns_35_39_maopdv,ss_ns_35_39_lab,ss_ns_35_39_idns,ss_ns_35_39_tot,ss_ns_40_mng,ss_ns_40_pro,ss_ns_40_tectw,ss_ns_40_copsw,ss_ns_40_claw,ss_ns_40_swks,ss_ns_40_maopdv,ss_ns_40_lab,ss_ns_40_idns,ss_ns_40_tot,ss_ns_41_48_mng,ss_ns_41_48_pro,ss_ns_41_48_tectw,ss_ns_41_48_copsw,ss_ns_41_48_claw,ss_ns_41_48_swks,ss_ns_41_48_maopdv,ss_ns_41_48_lab,ss_ns_41_48_idns,ss_ns_41_48_tot,ss_ns_49mo_mng,ss_ns_49mo_pro,ss_ns_49mo_tectw,ss_ns_49mo_copsw,ss_ns_49mo_claw,ss_ns_49mo_swks,ss_ns_49mo_maopdv,ss_ns_49mo_lab,ss_ns_49mo_idns,ss_ns_49mo_tot,ss_ns_ns_mng,ss_ns_ns_pro,ss_ns_ns_tectw,ss_ns_ns_copsw,ss_ns_ns_claw,ss_ns_ns_swks,ss_ns_ns_maopdv,ss_ns_ns_lab,ss_ns_ns_idns,ss_ns_ns_tot,ss_ns_tot_mng,ss_ns_tot_pro,ss_ns_tot_tectw,ss_ns_tot_copsw,ss_ns_tot_claw,ss_ns_tot_swks,ss_ns_tot_maopdv,ss_ns_tot_lab,ss_ns_tot_inad_des_tot,ss_ns_tot_tot,tot_none_mng,tot_none_pro,tot_none_tectw,tot_none_copsw,tot_none_claw,tot_none_swks,tot_none_maopdv,tot_none_lab,tot_none_idns,tot_none_tot,tot_1_15_mng,tot_1_15_pro,tot_1_15_tectw,tot_1_15_copsw,tot_1_15_claw,tot_1_15_swks,tot_1_15_maopdv,tot_1_15_lab,tot_1_15_idns,tot_1_15_tot,tot_16_24_mng,tot_16_24_pro,tot_16_24_tectw,tot_16_24_copsw,tot_16_24_claw,tot_16_24_swks,tot_16_24_maopdv,tot_16_24_lab,tot_16_24_idns,tot_16_24_tot,tot_25_34_mng,tot_25_34_pro,tot_25_34_tectw,tot_25_34_copsw,tot_25_34_claw,tot_25_34_swks,tot_25_34_maopdv,tot_25_34_lab,tot_25_34_idns,tot_25_34_tot,tot_35_39_mng,tot_35_39_pro,tot_35_39_tectw,tot_35_39_copsw,tot_35_39_claw,tot_35_39_swks,tot_35_39_maopdv,tot_35_39_lab,tot_35_39_idns,tot_35_39_tot,tot_40_mng,tot_40_pro,tot_40_tectw,tot_40_copsw,tot_40_claw,tot_40_swks,tot_40_maopdv,tot_40_lab,tot_40_idns,tot_40_tot,tot_41_48_mng,tot_41_48_pro,tot_41_48_tectw,tot_41_48_copsw,tot_41_48_claw,tot_41_48_swks,tot_41_48_maopdv,tot_41_48_lab,tot_41_48_idns,tot_41_48_tot,tot_49mo_mng,tot_49mo_pro,tot_49mo_tectw,tot_49mo_copsw,tot_49mo_claw,tot_49mo_swks,tot_49mo_maopdv,tot_49mo_lab,tot_49mo_idns,tot_49mo_tot,tot_ns_mng,tot_ns_pro,tot_ns_tectw,tot_ns_copsw,tot_ns_claw,tot_ns_swks,tot_ns_maopdv,tot_ns_lab,tot_ns_idns,tot_ns_tot,tot_tot_mng,tot_tot_pro,tot_tot_tectw,tot_tot_copsw,tot_tot_claw,tot_tot_swks,tot_tot_maopdv,tot_tot_lab,tot_tot_inad_des_tot,tot_tot_tot,lga_name16
23810,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,9,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,0,10,4,0,4,30,3,0,11,9,6,32,0,13,0,74,17,17,27,208,47,648,17,262,6,1250,3,7,15,44,10,109,3,25,3,220,4,13,14,41,7,16,0,14,0,110,4,11,85,17,21,13,0,3,0,154,3,13,83,8,8,3,0,0,0,119,4,3,29,3,3,0,0,0,0,42,0,7,27,3,0,0,0,0,0,38,0,3,0,5,0,24,0,10,22,64,36,70,282,344,114,839,29,323,32,2075,Latrobe (C) (Vic.)
23940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,7,0,26,0,25,0,66,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,10,0,3,10,0,34,0,40,3,99,Loddon (S)
24130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,21,0,0,3,14,0,13,0,12,0,48,0,11,27,190,25,299,14,201,7,773,3,6,4,36,5,32,3,23,0,121,3,0,7,16,0,9,0,6,0,45,0,6,43,6,4,6,0,3,0,67,0,0,32,6,3,0,0,3,0,46,0,3,12,0,0,0,0,4,0,24,0,0,14,3,0,0,0,0,0,17,0,0,3,3,0,16,0,6,7,32,19,23,142,270,40,377,27,258,8,1168,Macedon Ranges (S)
24210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,8,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,6,6,3,0,9,0,0,0,35,0,0,10,17,8,58,0,15,0,109,18,108,43,560,99,1292,34,376,12,2537,23,27,38,150,42,324,10,122,0,731,9,7,18,35,24,100,0,11,3,208,9,8,57,15,6,9,0,0,0,113,7,6,60,11,0,12,0,0,3,99,3,0,25,4,4,7,0,0,0,39,3,0,8,3,0,3,0,0,0,26,0,5,4,3,0,23,0,4,11,53,83,164,260,797,183,1828,42,533,31,3919,Manningham (C)
24250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,15,28,3,35,0,33,0,122,0,0,3,3,0,3,0,0,0,12,0,0,4,3,0,0,0,0,0,9,0,3,6,0,3,0,0,0,0,20,0,0,6,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,3,40,37,8,50,7,35,0,187,Mansfield (S)
24330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,8,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,3,0,7,0,8,3,32,3,3,4,21,15,62,3,8,3,120,21,79,35,399,87,1089,35,239,10,1997,18,24,36,119,54,355,28,112,10,764,11,12,13,45,27,112,14,18,0,251,4,12,34,17,17,15,3,5,0,107,3,9,40,10,11,5,6,6,0,90,0,6,16,5,0,6,0,0,0,39,0,5,6,6,4,3,0,5,0,27,0,0,3,14,3,34,0,6,24,89,71,146,187,643,218,1684,86,407,47,3485,Maribyrnong (C)
24410,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,12,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,3,7,0,0,10,8,0,13,0,7,3,36,3,4,7,28,5,73,0,22,7,152,28,82,41,555,121,1300,25,507,10,2681,23,20,39,153,44,325,24,107,6,744,13,15,17,61,16,109,0,14,0,261,14,17,109,32,15,18,4,4,0,208,4,14,135,11,5,9,0,3,0,184,0,0,45,3,3,7,0,5,0,64,3,3,20,4,0,0,0,4,0,41,0,0,13,13,4,27,0,4,21,78,90,160,416,869,224,1865,57,673,48,4408,Maroondah (C)
24600,0,0,0,0,0,0,0,0,0,4,0,0,0,7,4,11,0,0,0,26,0,3,3,3,0,3,0,4,0,25,0,3,3,5,3,9,0,0,0,27,3,3,3,0,4,0,0,4,3,23,3,5,11,0,4,3,0,0,3,26,0,3,0,0,0,0,0,3,0,10,0,3,0,0,0,3,0,0,0,13,0,0,3,0,4,0,0,0,17,34,11,32,25,26,23,32,0,18,18,184,12,99,21,184,85,193,3,87,20,711,145,1032,246,2498,1148,2828,74,1225,136,9337,136,464,355,1397,917,1450,73,1076,62,5928,63,206,82,450,345,415,9,110,25,1707,66,315,184,147,346,144,3,37,19,1268,63,377,232,106,242,54,7,25,17,1109,30,146,70,68,75,28,0,9,8,424,34,164,72,48,54,24,0,10,15,415,13,60,41,137,63,146,4,110,276,855,570,2853,1314,5027,3271,5280,176,2695,567,21746,Melbourne (C)
24650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,5,0,0,0,5,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,3,0,0,0,5,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,10,4,0,13,3,4,0,37,3,0,3,9,0,39,0,14,3,73,16,31,21,282,54,756,22,337,12,1521,8,7,24,68,21,170,14,63,0,384,9,4,18,19,7,42,0,16,3,121,3,8,49,8,11,7,0,5,0,93,0,3,77,7,3,7,0,0,0,98,0,4,20,3,0,0,0,0,0,28,0,0,15,10,0,0,3,0,3,31,3,0,5,10,3,10,0,13,9,55,42,54,225,424,106,1027,46,440,23,2396,Melton (C)
24780,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,4,3,0,8,7,3,11,0,10,6,44,3,0,4,17,0,35,0,15,0,71,8,19,24,93,17,500,4,157,7,835,4,3,7,33,9,51,3,32,0,149,0,9,3,21,3,21,0,8,0,64,3,14,42,15,11,10,0,4,4,93,3,4,48,0,7,3,0,6,0,71,0,0,15,0,0,0,0,0,0,18,0,3,9,3,3,0,0,6,0,19,0,0,4,6,0,9,3,6,3,31,19,53,161,189,56,628,15,228,23,1364,Mildura (RC)
24850,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,3,8,0,4,0,6,3,15,3,0,0,4,0,15,0,6,0,27,6,11,14,78,22,281,3,140,7,559,3,3,11,23,8,44,0,32,3,124,0,3,3,16,3,16,0,6,0,49,0,0,23,9,5,6,0,0,0,39,0,0,27,8,3,0,0,3,0,40,0,0,3,3,0,0,0,0,0,11,0,0,8,6,0,0,8,0,0,21,0,0,0,9,0,7,0,9,5,38,15,20,86,156,36,368,11,197,15,914,Mitchell (S)
24900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,18,0,0,0,13,3,25,0,7,0,46,7,3,19,54,10,185,3,123,3,407,0,0,7,16,8,10,0,10,0,53,0,0,3,6,0,4,0,3,0,19,0,3,27,7,3,8,0,3,0,52,0,4,35,0,6,0,0,3,0,41,0,0,12,3,0,0,0,0,0,18,3,0,3,0,0,0,0,0,0,13,0,0,0,3,0,10,0,7,6,27,18,10,105,98,33,243,3,160,13,688,Moira (S)
24970,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,3,0,9,0,0,4,3,0,0,0,3,0,9,0,0,0,3,0,3,0,3,0,7,0,3,3,0,0,0,0,0,0,13,3,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,6,3,3,13,12,6,12,0,5,3,68,0,23,15,50,15,76,9,28,4,218,46,431,107,1011,323,1437,77,504,34,3967,21,91,109,289,173,350,64,229,17,1347,16,50,43,85,66,94,16,42,3,413,10,56,136,40,45,23,12,6,8,331,13,61,136,45,32,14,6,6,4,313,3,27,54,4,7,4,0,3,0,110,9,15,25,3,9,3,0,0,0,74,3,16,16,35,18,28,3,16,64,195,128,774,638,1569,692,2027,191,834,129,6970,Monash (C)
25060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,5,0,7,0,4,0,33,0,11,0,30,9,51,3,15,0,122,18,102,36,550,136,1216,25,306,16,2399,13,26,28,166,50,238,19,98,12,654,8,12,14,51,30,58,0,20,0,190,8,22,69,27,26,22,0,4,0,172,3,9,67,10,13,4,0,0,0,114,3,3,18,7,0,3,0,3,0,33,0,7,10,3,0,4,0,3,0,27,0,3,6,20,5,15,0,11,19,81,53,186,250,857,264,1612,48,460,52,3789,Moonee Valley (C)
25150,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,13,0,3,3,3,0,7,0,3,0,22,5,10,5,95,13,180,5,130,6,453,7,0,3,25,7,18,0,21,0,85,4,0,3,7,3,5,0,4,0,32,0,0,16,4,0,0,0,0,0,21,3,0,26,0,0,0,0,0,0,34,0,0,11,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,10,0,0,0,3,4,0,0,3,5,21,22,18,79,140,29,213,10,164,15,698,Moorabool (S)
25250,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,4,0,9,0,7,3,29,0,8,0,16,7,31,0,15,3,86,18,84,40,384,93,665,29,245,12,1562,21,26,41,134,59,181,42,119,3,625,14,13,13,56,27,50,7,24,0,202,7,7,60,22,12,9,6,6,0,124,5,4,75,9,3,4,0,3,0,99,3,4,18,8,0,4,0,0,0,45,0,3,18,7,0,0,0,0,0,36,0,3,4,13,0,18,0,8,22,72,59,162,276,646,202,964,73,417,43,2850,Moreland (C)
25340,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,13,0,3,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,12,0,0,10,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,3,5,3,0,31,12,4,16,0,9,8,79,0,3,17,48,0,70,0,23,4,169,38,43,59,690,94,1344,44,588,24,2923,23,13,28,163,32,212,9,86,5,576,16,18,33,82,16,57,0,25,0,239,12,5,129,34,6,16,0,12,3,212,8,3,176,21,3,7,0,11,3,228,4,10,86,15,3,0,0,3,0,117,8,3,50,9,0,4,0,0,0,76,3,3,10,21,7,30,0,6,22,104,109,91,589,1071,164,1735,58,754,59,4640,Mornington Peninsula (S)
17100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,4,14,0,4,3,4,8,17,5,4,0,51,7,96,14,91,46,209,21,58,13,567,10,20,18,37,40,144,33,77,10,382,7,12,18,10,17,46,5,10,0,128,4,9,29,0,17,16,5,9,0,84,11,3,43,0,9,5,4,3,3,79,3,5,17,0,3,0,0,5,0,39,3,6,8,0,3,3,0,0,0,32,0,0,7,5,0,8,3,3,11,31,47,155,151,159,147,458,73,168,35,1389,Strathfield (A)
17150,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,6,0,3,0,18,0,0,0,4,0,4,0,0,0,7,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,3,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,6,15,14,0,19,0,4,4,63,0,16,22,69,17,102,3,65,3,293,44,183,99,1194,201,1947,101,760,22,4549,39,52,75,414,84,523,35,205,11,1443,18,30,55,165,26,149,10,35,3,500,25,27,183,74,29,30,0,15,4,386,11,30,246,52,16,17,0,6,3,376,12,5,84,14,8,3,3,3,0,143,5,8,46,7,8,9,0,6,0,87,0,4,15,23,3,37,0,10,32,119,162,360,838,2016,388,2806,152,1100,79,7904,Sutherland Shire (A)
17200,0,0,0,0,0,0,0,0,0,3,0,6,3,10,5,6,0,5,4,34,0,4,3,7,3,5,0,6,3,43,0,4,0,4,0,3,0,0,0,15,0,3,8,3,14,3,0,0,3,35,7,18,10,11,5,0,0,3,0,54,0,7,0,0,3,4,0,0,0,14,0,4,7,3,0,0,0,0,0,20,0,3,3,0,6,3,0,7,24,46,12,46,34,43,31,26,5,29,36,261,13,92,36,177,138,214,12,60,20,770,126,1255,274,1894,1311,2578,135,755,149,8473,200,843,563,1726,1328,1785,149,1189,114,7891,81,371,136,514,523,469,15,110,31,2255,121,553,296,191,547,190,17,44,40,1998,109,579,331,152,432,115,3,25,33,1784,51,281,158,76,123,45,3,11,8,750,62,309,154,52,113,37,3,23,19,763,12,82,46,144,82,126,11,79,302,890,776,4363,2002,4919,4597,5547,356,2291,714,25577,Sydney (C)
17310,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,0,8,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,0,0,8,0,29,0,9,0,22,4,25,8,15,0,83,0,12,19,124,14,368,17,160,5,732,0,0,3,36,12,50,4,29,0,142,3,11,4,13,8,38,0,13,0,91,4,13,68,21,17,16,0,5,0,148,3,10,66,6,8,8,3,11,0,125,6,3,22,4,0,12,0,4,0,43,8,7,16,4,0,7,0,0,0,39,0,0,3,8,0,11,0,3,13,42,27,68,205,245,64,532,33,247,24,1439,Tamworth Regional (A)
17350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,16,0,29,3,20,0,75,0,0,0,0,0,0,0,4,0,6,0,3,0,3,3,0,0,0,0,9,0,3,6,3,3,0,0,3,0,23,0,0,10,0,0,0,0,0,0,10,0,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,23,22,9,38,7,30,0,134,Temora (A)
17400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,4,4,3,20,0,13,0,40,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,3,0,13,8,6,27,0,21,0,76,Tenterfield (A)
22310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,8,0,3,0,25,0,6,7,37,9,29,0,11,0,97,31,149,40,627,151,685,29,309,15,2047,24,28,51,170,59,173,13,110,10,637,5,19,13,49,30,24,0,19,0,160,7,6,29,14,17,8,0,5,0,89,4,6,48,16,7,9,0,3,0,87,4,3,12,11,3,3,0,0,0,43,3,5,8,5,3,4,0,0,0,24,0,0,3,13,7,20,0,3,10,62,72,235,216,945,288,957,51,463,37,3251,Glen Eira (C)
22410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,13,0,3,3,5,0,7,0,4,0,20,6,3,6,46,4,143,0,66,0,278,0,0,7,9,0,12,0,19,0,46,0,3,7,4,3,3,0,0,0,16,0,0,11,0,0,0,0,0,0,25,5,0,13,0,3,0,0,7,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,3,5,0,8,0,3,5,23,11,7,46,78,15,181,4,98,8,450,Glenelg (S)
22490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,6,0,9,0,0,3,19,0,39,0,36,0,103,0,0,0,3,0,12,0,7,0,20,0,0,0,6,0,4,0,5,0,11,0,0,3,0,0,0,0,4,0,10,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,11,6,6,23,32,3,58,0,56,3,181,Golden Plains (S)
22620,0,0,0,0,0,4,0,0,0,5,0,0,0,5,0,3,0,7,0,18,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,3,0,3,0,15,0,0,4,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,12,13,0,10,0,9,3,57,0,3,10,32,8,64,6,31,0,157,18,56,49,446,81,1075,30,498,12,2265,11,19,15,113,18,166,17,82,3,452,9,23,13,59,17,41,10,21,0,183,6,15,97,22,22,13,0,11,0,193,5,10,110,12,4,8,0,3,0,149,4,9,47,6,0,3,0,0,0,69,3,3,25,7,3,4,0,0,0,49,3,3,10,13,3,29,0,11,18,86,63,142,373,705,157,1407,64,660,39,3599,Greater Bendigo (C)
22670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,13,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,4,8,0,22,0,0,3,3,0,0,3,5,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,15,4,0,13,4,5,8,10,18,9,75,3,6,7,26,14,54,5,24,3,149,27,98,61,336,175,998,66,470,25,2250,21,41,59,128,87,302,123,228,10,1000,18,19,34,33,37,67,25,35,3,264,9,27,161,18,41,16,29,23,0,325,4,23,145,17,21,10,11,23,3,253,3,9,46,0,4,5,3,4,0,88,3,7,28,12,3,3,5,7,0,78,5,3,10,18,10,39,6,20,61,169,98,229,566,584,393,1498,268,846,106,4573,Greater Dandenong (C)
