yr,est_p_inc_emply_inc_num,est_p_inc_emply_inc_med_age_yrs,est_p_inc_tot_emply_inc_aud,est_p_inc_med_emply_inc_aud,est_p_inc_avg_emply_inc_aud,est_p_inc_emply_inc_mn_src_inc_pr100,est_p_inc_own_unincorportd_bsns_inc_num,est_p_inc_own_unincorportd_bsns_inc_med_age_yrs,est_p_inc_tot_own_unincorportd_bsns_inc_aud,est_p_inc_med_own_unincorportd_bsns_inc_aud,est_p_inc_avg_own_unincorportd_bsns_inc_aud,est_p_inc_own_unincorportd_bsns_inc_mn_src_inc_pr100,est_p_inc_investment_inc_num,est_p_inc_investment_inc_med_age_yrs,est_p_inc_tot_investment_inc_aud,est_p_inc_med_investment_inc_aud,est_p_inc_avg_investment_inc_aud,est_p_inc_investment_inc_mn_src_inc_pr100,est_p_inc_super_annuity_inc_num,est_p_inc_super_annuity_inc_med_age_yrs,est_p_inc_tot_super_annuity_inc_aud,est_p_inc_med_super_annuity_inc_aud,est_p_inc_avg_super_annuity_inc_aud,est_p_inc_super_annuity_inc_mn_src_inc_pr100,est_p_inc_tot_inc_excl_gov_pnsn_num,est_p_inc_tot_inc_excl_gov_pnsn_alwn_med_age_yrs,est_p_inc_tot_inc_excl_gov_pnsn_aud,est_p_inc_med_tot_inc_excl_gov_pnsn_aud,est_p_inc_avg_tot_inc_excl_gov_pnsn_aud,est_p_inc_tot_inc_excl_gov_pnsn_alwn_p80_p20_ratio,est_p_inc_tot_inc_excl_gov_pnsn_alwn_p80_p50_ratio,est_p_inc_tot_inc_excl_gov_pnsn_alwn_p20_p50_ratio,est_p_inc_tot_inc_excl_gov_pnsn_alwn_p10_p50_ratio,est_p_inc_tot_inc_excl_gov_pnsn_alwn_gini_coefficient_num,est_p_inc_tot_inc_excl_gov_pnsn_alwn_inc_share_top_1_pr100,est_p_inc_tot_inc_excl_gov_pnsn_alwn_inc_share_top_5_pr100,est_p_inc_tot_inc_excl_gov_pnsn_alwn_inc_share_top_10_pr100,est_p_inc_tot_inc_excl_gov_pnsn_alwn_loest_quartile_pr100,est_p_inc_tot_inc_excl_gov_pnsn_alwn_second_quartile_pr100,est_p_inc_tot_inc_excl_gov_pnsn_alwn_third_quartile_pr100,est_p_inc_tot_inc_excl_gov_pnsn_alwn_hi_quartile_pr100,gcg_rptd_by_taxpayers_gcg_p_num,gcg_rptd_by_taxpayers_gcg_amount_audm,gcg_rptd_by_taxpayers_gcg_med_aud,gcg_rptd_by_taxpayers_gcg_avg_aud,slct_gov_pnsn_alwn_age_pension_centrelink_num,slct_gov_pnsn_alwn_age_pension_dva_num,slct_gov_pnsn_alwn_pension_dva_num,slct_gov_pnsn_alwn_inc_supp_supplement_dva_num,slct_gov_pnsn_alwn_carer_payment_num,slct_gov_pnsn_alwn_carer_alloance_num,slct_gov_pnsn_alwn_dsblty_supp_pension_num,slct_gov_pnsn_alwn_newstart_alloance_num,slct_gov_pnsn_alwn_prnting_payment_single_num,slct_gov_pnsn_alwn_prnting_payment_prtred_num,slct_gov_pnsn_alwn_yth_alloance_full_time_studts_aprtc_num,slct_gov_pnsn_alwn_yth_alloance_oth_num,slct_gov_pnsn_alwn_fam_tax_bft_num,slct_gov_pnsn_alwn_fam_tax_bft_b_num,slct_gov_pnsn_alwn_commonwealth_rent_asst_num,tot_p_inc_wk_p_ov_15_yrs_p_earn_aud1_aud499wk_pr100,tot_p_inc_wk_p_ov_15_yrs_p_earn_aud500_aud999wk_pr100,tot_p_inc_wk_p_ov_15_yrs_p_earn_aud1000_aud1999wk_pr100,tot_p_inc_wk_p_ov_15_yrs_p_earn_aud2000_aud2999wk_pr100,tot_p_inc_wk_p_ov_15_yrs_p_earn_aud3000_plswk_pr100,tot_p_inc_wk_p_ov_15_yrs_p_earn_nil_inc_pr100,tot_p_inc_wk_p_ov_15_yrs_p_negative_inc_pr100,eq_t_hs_inc_fam_lone_grp_hslds_med_eq_t_hs_inc_wk_aud,lga_code18,lga_name18,ogc_fid
2012,1433.0,40.0,62070267.0,37695.0,43315.0,66.1,751.0,48.0,11612001.0,9191.0,15462.0,19.3,1300.0,46.0,6755091.0,495.0,5196.0,13.5,27.0,56.0,753153.0,19179.0,27895.0,0.5,1833.0,44.0,79347411.0,38068.0,43288.0,6.32,1.91,0.3,0.07,0.5479999999999999,6.1,19.2,31.4,30.2,25.5,24.1,20.2,109.0,5.1,4861.0,46945.0,,,,,,,,,,,,,,,,,,,,,,,,30410.0,Barcaldine (R),942.0
2011,1357.0,40.0,54269557.0,35685.0,39992.0,65.8,749.0,48.0,15323005.0,12351.0,20458.0,21.2,1255.0,46.0,6070816.0,406.0,4837.0,11.6,23.0,53.0,431683.0,9890.0,18769.0,0.8,1774.0,44.0,74298565.0,37739.0,41882.0,5.92,1.81,0.31,0.08,0.527,6.0,18.7,30.5,27.5,25.7,26.7,20.0,138.0,7.5,4225.0,54524.0,,,,,,,,,,,,,,,,,,,,,,,674.0,30410.0,Barcaldine (R),943.0
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,6.0,11.0,20.0,59.0,20.0,,,,47.0,47.0,,,,,,,,,,59250.0,Wiluna (S),944.0
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.0,56160.0,Murchison (S),919.0
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045.0,,,,1026.0,2628.0,2415.0,2420.0,586.0,256.0,736.0,176.0,4280.0,3484.0,3606.0,,,,,,,,,23110.0,Hobsons Bay (C),920.0
2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9264.0,11.0,273.0,117.0,1026.0,,2423.0,2556.0,637.0,331.0,817.0,230.0,4647.0,3774.0,,,,,,,,,,23110.0,Hobsons Bay (C),921.0
2016,47498.0,39.0,3060701643.0,54226.0,64439.0,79.8,6453.0,43.0,147820528.0,11980.0,22907.0,6.9,36434.0,43.0,269286768.0,257.0,7391.0,11.7,1351.0,58.0,31878159.0,15990.0,23596.0,1.3,50281.0,41.0,3306782921.0,53505.0,65766.0,4.59,1.81,0.4,0.2,0.445,7.1,19.5,30.5,21.4,23.2,26.6,28.8,3238.0,122.0,2732.0,37675.0,9602.0,10.0,299.0,136.0,1059.0,,2588.0,2773.0,667.0,,913.0,248.0,4879.0,4182.0,,27.5,20.7,24.0,6.3,3.7,9.2,0.6,960.0,23110.0,Hobsons Bay (C),922.0
2015,46638.0,39.0,2875522114.0,52240.0,61656.0,79.6,6165.0,43.0,144220932.0,11186.0,23394.0,6.8,35120.0,43.0,256230360.0,294.0,7296.0,11.8,1394.0,58.0,34784542.0,16327.0,24953.0,1.3,49170.0,42.0,3111980682.0,51621.0,63290.0,4.47,1.8,0.4,0.2,0.442,7.0,19.3,30.3,21.8,23.3,27.0,28.0,3300.0,98.1,3529.0,29718.0,9584.0,9.0,322.0,152.0,1071.0,,2810.0,2953.0,689.0,,946.0,303.0,5065.0,4678.0,,,,,,,,,,23110.0,Hobsons Bay (C),923.0
2014,44770.0,39.0,2655128222.0,50663.0,59306.0,80.2,5805.0,43.0,133587245.0,11587.0,23012.0,6.6,33471.0,44.0,236072184.0,345.0,7053.0,11.4,1377.0,58.0,30979896.0,14594.0,22498.0,1.3,48017.0,42.0,2935972888.0,50034.0,61144.0,4.46,1.79,0.4,0.19,0.44299999999999995,7.2,19.5,30.4,22.3,23.4,26.9,27.4,2956.0,94.6,3270.0,32010.0,9464.0,5.0,358.0,161.0,1042.0,,2973.0,2861.0,717.0,,1025.0,343.0,5179.0,4747.0,,,,,,,,,,23110.0,Hobsons Bay (C),924.0
2013,43540.0,39.0,2505799361.0,49198.0,57552.0,80.6,5561.0,43.0,119424253.0,10355.0,21475.0,6.1,32305.0,43.0,216560936.0,384.0,6704.0,11.3,1308.0,58.0,31483457.0,16224.0,24070.0,1.2,46703.0,41.0,2782959033.0,48966.0,59588.0,4.38,1.78,0.41,0.2,0.43799999999999994,6.8,19.1,30.0,21.9,23.5,27.1,27.5,2496.0,64.6,2038.0,25871.0,9438.0,6.0,394.0,177.0,983.0,,3050.0,2778.0,700.0,,1010.0,335.0,5351.0,4850.0,,,,,,,,,,23110.0,Hobsons Bay (C),925.0
2014,2323.0,43.0,113533260.0,44191.0,48874.0,72.0,817.0,54.0,9167579.0,3746.0,11221.0,12.5,1852.0,51.0,11775686.0,362.0,6358.0,13.3,79.0,57.0,2139210.0,13065.0,27079.0,1.6,2765.0,47.0,131807010.0,41820.0,47670.0,5.36,1.79,0.33,0.12,0.46,5.9,17.4,28.2,29.1,24.9,27.0,19.1,188.0,4.2,1721.0,22247.0,630.0,,16.0,15.0,67.0,,222.0,155.0,62.0,,22.0,29.0,367.0,308.0,,,,,,,,,,16100.0,Oberon (A),1044.0
2013,2313.0,43.0,108305154.0,42490.0,46825.0,71.6,818.0,53.0,7816922.0,3430.0,9556.0,12.5,1879.0,51.0,10780270.0,360.0,5737.0,13.0,80.0,59.0,1559875.0,12954.0,19498.0,1.5,2760.0,47.0,125173694.0,39486.0,45353.0,5.33,1.83,0.34,0.1,0.462,5.6,17.2,28.2,29.2,26.0,26.2,18.6,134.0,4.0,2445.0,29705.0,605.0,,16.0,15.0,65.0,,213.0,146.0,56.0,,,25.0,377.0,314.0,,,,,,,,,,16100.0,Oberon (A),1045.0
2012,2276.0,43.0,105189094.0,41744.0,46217.0,72.4,810.0,54.0,11465232.0,6141.0,14155.0,13.2,1848.0,51.0,9507095.0,367.0,5145.0,12.2,73.0,58.0,1492830.0,13433.0,20450.0,1.5,2759.0,47.0,125360891.0,39996.0,45437.0,5.53,1.84,0.33,0.11,0.452,5.2,16.6,27.4,28.5,24.5,25.8,21.2,145.0,4.2,1244.0,29235.0,,,,,,,,,,,,,,,,,,,,,,,,16100.0,Oberon (A),1046.0
2011,2272.0,42.0,103424921.0,40695.0,45522.0,72.0,817.0,54.0,11560138.0,7007.0,14149.0,14.0,1774.0,51.0,10061119.0,373.0,5671.0,12.0,72.0,58.0,1577379.0,14787.0,21908.0,1.4,2787.0,47.0,124842343.0,37638.0,44795.0,5.6,1.91,0.34,0.13,0.46299999999999997,6.1,17.6,28.6,28.0,24.8,24.5,22.7,159.0,5.1,3977.0,31829.0,,,,,,,,,,,,,,,,,,,,,,,658.0,16100.0,Oberon (A),1047.0
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4027.0,,,,576.0,1006.0,1470.0,1228.0,386.0,94.0,56.0,166.0,1636.0,1318.0,2419.0,,,,,,,,,15700.0,Nambucca (A),1048.0
2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4039.0,12.0,219.0,90.0,555.0,,1474.0,1174.0,395.0,119.0,68.0,182.0,1668.0,1317.0,,,,,,,,,,15700.0,Nambucca (A),1049.0
2016,7079.0,44.0,311860607.0,38527.0,44054.0,66.9,2019.0,55.0,31495827.0,8214.0,15600.0,12.6,6136.0,54.0,25795999.0,362.0,4204.0,16.6,420.0,59.0,11836530.0,21972.0,28182.0,3.2,8695.0,50.0,364243679.0,34830.0,41891.0,6.57,1.89,0.29,0.08,0.485,6.1,18.9,30.7,35.1,29.9,21.8,13.2,495.0,10.3,2236.0,20712.0,4048.0,13.0,234.0,107.0,569.0,,1503.0,1100.0,401.0,,71.0,172.0,1691.0,1391.0,,42.9,24.9,12.6,1.6,0.8,5.7,0.5,564.0,15700.0,Nambucca (A),1050.0
2015,7105.0,44.0,302121596.0,36475.0,42522.0,66.9,2003.0,55.0,25473240.0,6152.0,12718.0,11.8,6135.0,54.0,27838840.0,445.0,4538.0,17.2,421.0,59.0,12474666.0,22702.0,29631.0,3.3,8663.0,51.0,353805453.0,33378.0,40841.0,6.44,1.89,0.29,0.08,0.49200000000000005,6.9,20.0,31.7,36.0,30.2,21.3,12.5,520.0,10.5,4198.0,20253.0,3991.0,14.0,255.0,126.0,558.0,,1582.0,1120.0,410.0,,72.0,207.0,1729.0,1419.0,,,,,,,,,,15700.0,Nambucca (A),1051.0
2014,6745.0,45.0,278032778.0,34874.0,41221.0,66.8,2018.0,54.0,24480150.0,5027.0,12131.0,11.7,5780.0,54.0,32088195.0,529.0,5552.0,17.5,395.0,59.0,11177335.0,22501.0,28297.0,3.2,8377.0,51.0,337348200.0,32134.0,40271.0,6.76,1.92,0.28,0.08,0.505,8.4,21.4,32.9,37.1,29.5,20.8,12.6,512.0,16.1,3577.0,31435.0,3908.0,13.0,271.0,138.0,555.0,,1615.0,1150.0,410.0,,75.0,203.0,1792.0,1471.0,,,,,,,,,,15700.0,Nambucca (A),1052.0
2013,6514.0,45.0,253235619.0,33333.0,38876.0,66.0,2048.0,53.0,21888780.0,4845.0,10688.0,11.8,5762.0,54.0,33040771.0,495.0,5734.0,17.7,405.0,59.0,10501799.0,20951.0,25930.0,3.3,8221.0,51.0,310289153.0,30773.0,37743.0,6.93,1.9,0.27,0.08,0.509,7.9,20.9,32.8,38.9,29.1,20.0,12.0,501.0,13.6,1656.0,27171.0,3820.0,10.0,297.0,140.0,520.0,,1626.0,1108.0,400.0,,108.0,221.0,1834.0,1496.0,,,,,,,,,,15700.0,Nambucca (A),1053.0
2012,6351.0,45.0,236941511.0,31829.0,37308.0,65.7,2036.0,53.0,24698857.0,5180.0,12131.0,11.9,5728.0,54.0,32475896.0,457.0,5670.0,18.5,413.0,59.0,10577987.0,20588.0,25613.0,3.3,8205.0,50.0,299295281.0,29099.0,36477.0,7.05,1.92,0.27,0.08,0.507,8.9,21.6,33.2,37.4,31.1,19.9,11.6,404.0,6.1,2070.0,15221.0,,,,,,,,,,,,,,,,,,,,,,,,15700.0,Nambucca (A),1054.0
2011,6244.0,45.0,220646174.0,30627.0,35337.0,64.8,2104.0,53.0,24802350.0,4924.0,11788.0,12.3,5766.0,53.0,31360068.0,466.0,5439.0,18.9,415.0,59.0,10946674.0,19504.0,26378.0,3.3,8277.0,50.0,283438755.0,27507.0,34244.0,7.46,1.93,0.26,0.07,0.511,8.2,21.0,32.9,37.3,30.7,20.3,11.7,479.0,9.0,2197.0,18700.0,,,,,,,,,,,,,,,,,,,,,,,481.0,15700.0,Nambucca (A),1055.0
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,,,,7.0,20.0,40.0,49.0,30.0,,,7.0,135.0,104.0,58.0,,,,,,,,,54550.0,Kojonup (S),1056.0
2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,,9.0,,7.0,,41.0,49.0,27.0,,,,135.0,103.0,,,,,,,,,,54550.0,Kojonup (S),1057.0
2016,875.0,38.0,36165524.0,36648.0,41332.0,51.1,570.0,53.0,18939876.0,15709.0,33228.0,23.6,1061.0,50.0,16212912.0,1378.0,15281.0,24.5,,,,,,,1341.0,47.0,69825127.0,41299.0,52069.0,6.24,1.95,0.31,0.11,0.507,7.5,21.7,33.2,30.8,26.2,22.6,20.4,106.0,0.9,900.0,8134.0,219.0,,10.0,4.0,9.0,,46.0,62.0,31.0,,5.0,5.0,146.0,118.0,,25.1,27.4,22.7,3.7,3.4,4.1,0.6,837.0,54550.0,Kojonup (S),1058.0
2015,975.0,38.0,39178973.0,33749.0,40184.0,51.0,634.0,52.0,25777567.0,19995.0,40659.0,25.4,1153.0,49.0,17922003.0,1455.0,15544.0,22.6,,,,,,,1442.0,47.0,80742530.0,42407.0,55993.0,5.92,2.05,0.35,0.13,0.503,5.3,20.1,33.0,29.1,24.7,22.9,23.3,169.0,2.7,1511.0,16060.0,203.0,,14.0,5.0,,,61.0,53.0,26.0,,,,153.0,124.0,,,,,,,,,,54550.0,Kojonup (S),1059.0
2014,986.0,39.0,37650872.0,31585.0,38185.0,53.4,619.0,52.0,19258468.0,17068.0,31112.0,22.8,1111.0,50.0,15991761.0,1505.0,14394.0,22.6,,,,,,,1447.0,47.0,70906956.0,37782.0,49003.0,6.58,2.0,0.3,0.12,0.501,6.4,21.0,33.2,31.9,26.8,21.7,19.7,142.0,3.2,1914.0,22208.0,200.0,,14.0,5.0,,,49.0,48.0,31.0,,,,177.0,143.0,,,,,,,,,,54550.0,Kojonup (S),1060.0
2013,995.0,38.0,37705430.0,30091.0,37895.0,53.3,624.0,52.0,12251895.0,10625.0,19634.0,20.2,1151.0,49.0,15839646.0,1743.0,13762.0,25.2,27.0,59.0,384736.0,7996.0,14249.0,0.5,1474.0,46.0,64995239.0,35934.0,44094.0,5.67,1.89,0.33,0.12,0.5,6.1,20.1,32.1,32.2,27.7,24.1,16.0,111.0,1.8,548.0,16222.0,188.0,,17.0,5.0,,,51.0,37.0,31.0,,,,202.0,159.0,,,,,,,,,,54550.0,Kojonup (S),1061.0
2012,926.0,38.0,33981945.0,30282.0,36698.0,52.1,631.0,51.0,15286194.0,12569.0,24225.0,22.7,1137.0,49.0,14568174.0,1564.0,12813.0,24.2,20.0,59.0,310534.0,11694.0,15527.0,0.5,1422.0,46.0,62941701.0,35122.0,44263.0,5.63,1.97,0.35,0.11,0.49200000000000005,6.2,19.7,31.8,28.8,31.4,21.3,18.5,136.0,3.2,981.0,23619.0,,,,,,,,,,,,,,,,,,,,,,,,54550.0,Kojonup (S),1062.0
2011,945.0,39.0,32269735.0,28904.0,34148.0,52.2,647.0,50.0,12990146.0,7805.0,20078.0,21.8,1129.0,49.0,13283226.0,1713.0,11765.0,24.5,,,,,,,1448.0,46.0,57779892.0,32529.0,39903.0,6.65,1.84,0.28,0.1,0.536,6.7,21.9,34.4,33.2,28.3,21.9,16.7,175.0,3.4,1433.0,19394.0,,,,,,,,,,,,,,,,,,,,,,,632.0,54550.0,Kojonup (S),1063.0
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,,,,197.0,376.0,645.0,598.0,176.0,81.0,42.0,71.0,1082.0,842.0,1045.0,,,,,,,,,10600.0,Bellingen (A),1064.0
2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072.0,4.0,108.0,44.0,176.0,,643.0,667.0,191.0,87.0,47.0,75.0,1121.0,883.0,,,,,,,,,,10600.0,Bellingen (A),1065.0
2016,5348.0,45.0,244374063.0,38420.0,45694.0,64.7,1865.0,54.0,29562325.0,7539.0,15851.0,14.9,4950.0,54.0,32293003.0,476.0,6524.0,17.0,276.0,59.0,8840850.0,23200.0,32032.0,2.6,6774.0,51.0,304001252.0,35835.0,44878.0,6.11,1.97,0.32,0.1,0.49200000000000005,7.4,20.1,31.8,33.6,29.4,22.0,15.1,475.0,14.0,2608.0,29520.0,2125.0,7.0,130.0,47.0,185.0,,669.0,662.0,192.0,,57.0,77.0,1178.0,965.0,,37.2,27.1,15.8,2.4,1.1,6.6,0.5,638.0,10600.0,Bellingen (A),1066.0
2015,5240.0,45.0,229799012.0,36667.0,43855.0,64.0,1864.0,54.0,26180856.0,7054.0,14046.0,14.9,4856.0,54.0,30403407.0,527.0,6261.0,17.4,289.0,59.0,7409669.0,20156.0,25639.0,2.6,6639.0,51.0,282126681.0,34248.0,42495.0,6.35,1.97,0.31,0.1,0.49700000000000005,6.7,19.8,31.6,35.8,28.4,21.1,14.7,483.0,11.8,3454.0,24374.0,2087.0,7.0,141.0,51.0,187.0,,694.0,662.0,214.0,,60.0,81.0,1231.0,1012.0,,,,,,,,,,10600.0,Bellingen (A),1067.0
2012,373.0,45.0,15826560.0,32886.0,42430.0,52.7,240.0,52.0,6410815.0,14948.0,26712.0,21.5,442.0,52.0,7171038.0,2752.0,16224.0,23.5,,,,,,,566.0,51.0,29662503.0,40487.0,52407.0,5.79,2.08,0.36,0.14,0.518,5.9,20.1,32.8,28.2,24.0,23.3,24.5,89.0,1.4,1914.0,16005.0,,,,,,,,,,,,,,,,,,,,,,,,57350.0,Quairading (S),2412.0
2014,5089.0,45.0,217299561.0,35747.0,42700.0,65.4,1833.0,54.0,20398263.0,5960.0,11128.0,13.6,4712.0,54.0,29382091.0,576.0,6236.0,17.5,282.0,59.0,7377848.0,21791.0,26163.0,2.6,6575.0,50.0,269297809.0,32939.0,40958.0,6.43,1.97,0.31,0.1,0.498,6.3,19.4,31.4,35.9,28.9,20.9,14.4,473.0,14.7,2603.0,30982.0,2009.0,6.0,145.0,46.0,183.0,,740.0,655.0,208.0,,54.0,87.0,1266.0,1043.0,,,,,,,,,,10600.0,Bellingen (A),1068.0
2013,4849.0,45.0,198799180.0,34358.0,40998.0,63.8,1884.0,53.0,19310470.0,6051.0,10250.0,14.1,4694.0,53.0,29181167.0,515.0,6217.0,18.0,293.0,59.0,7814683.0,21488.0,26671.0,2.6,6380.0,50.0,251595887.0,32008.0,39435.0,6.56,2.0,0.3,0.09,0.501,6.3,19.2,31.1,36.1,29.1,20.4,14.4,404.0,9.9,2272.0,24593.0,2016.0,12.0,150.0,52.0,177.0,,722.0,653.0,209.0,,84.0,105.0,1288.0,1068.0,,,,,,,,,,10600.0,Bellingen (A),1069.0
2012,4784.0,45.0,186030226.0,33022.0,38886.0,63.6,1887.0,52.0,22982729.0,7209.0,12180.0,14.8,4720.0,53.0,28726946.0,543.0,6086.0,18.1,286.0,59.0,6901556.0,19757.0,24131.0,2.6,6434.0,50.0,242739279.0,30259.0,37728.0,6.91,1.98,0.29,0.09,0.503,6.6,19.6,31.6,36.4,28.6,21.1,13.9,414.0,10.1,2372.0,24418.0,,,,,,,,,,,,,,,,,,,,,,,,10600.0,Bellingen (A),1070.0
2011,4676.0,44.0,173005119.0,31200.0,36999.0,62.5,1903.0,52.0,21519008.0,7026.0,11308.0,15.1,4714.0,52.0,26811822.0,588.0,5688.0,18.7,296.0,59.0,7441306.0,21626.0,25140.0,2.8,6432.0,49.0,227371986.0,28659.0,35350.0,6.93,1.99,0.29,0.08,0.506,6.6,19.5,31.6,36.1,29.8,20.6,13.5,419.0,10.1,3271.0,24134.0,,,,,,,,,,,,,,,,,,,,,,,532.0,10600.0,Bellingen (A),1071.0
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6663.0,,,,575.0,1471.0,1756.0,1556.0,618.0,128.0,301.0,178.0,3463.0,2665.0,2715.0,,,,,,,,,20830.0,Baw Baw (S),1072.0
2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6606.0,7.0,258.0,116.0,534.0,,1728.0,1509.0,615.0,163.0,303.0,207.0,3578.0,2754.0,,,,,,,,,,20830.0,Baw Baw (S),1073.0
2016,22872.0,41.0,1178300057.0,43928.0,51517.0,71.8,5934.0,52.0,91284383.0,8703.0,15383.0,11.2,18824.0,49.0,138552713.0,263.0,7360.0,15.1,822.0,58.0,16704202.0,11437.0,20321.0,1.4,26913.0,46.0,1374120849.0,41961.0,51058.0,5.12,1.87,0.36,0.14,0.467,6.2,19.1,30.4,28.5,27.8,24.5,19.2,1814.0,53.3,2632.0,29366.0,6617.0,8.0,284.0,121.0,514.0,,1789.0,1485.0,611.0,,327.0,191.0,3603.0,2822.0,,32.2,25.9,19.3,3.3,1.8,7.5,0.6,746.0,20830.0,Baw Baw (S),1074.0
2015,22158.0,41.0,1110680489.0,42363.0,50125.0,71.4,5919.0,52.0,101122072.0,8099.0,17084.0,11.6,17917.0,50.0,135528355.0,332.0,7564.0,15.2,801.0,58.0,17556795.0,12433.0,21919.0,1.3,25859.0,46.0,1312303081.0,41353.0,50748.0,5.05,1.89,0.37,0.15,0.462,6.1,19.0,30.3,28.3,27.7,24.1,19.9,1771.0,42.4,2710.0,23953.0,6332.0,7.0,287.0,129.0,516.0,,1826.0,1406.0,571.0,,308.0,193.0,3609.0,3013.0,,,,,,,,,,20830.0,Baw Baw (S),1075.0
2014,21256.0,41.0,1030440122.0,41231.0,48478.0,72.2,5908.0,52.0,96684816.0,7168.0,16365.0,11.1,16912.0,50.0,131222226.0,389.0,7759.0,14.9,737.0,58.0,14999431.0,10947.0,20352.0,1.3,25139.0,46.0,1240454992.0,40483.0,49344.0,5.23,1.87,0.36,0.14,0.469,6.6,19.5,30.7,28.9,27.3,24.2,19.6,1634.0,39.0,2008.0,23875.0,5999.0,7.0,288.0,132.0,457.0,,1812.0,1334.0,572.0,,303.0,212.0,3663.0,3070.0,,,,,,,,,,20830.0,Baw Baw (S),1076.0
2013,20493.0,41.0,968461521.0,39878.0,47258.0,71.6,5857.0,51.0,69373461.0,5683.0,11845.0,10.8,16408.0,50.0,127036039.0,478.0,7742.0,15.4,728.0,58.0,14481187.0,11309.0,19892.0,1.3,24544.0,45.0,1153570526.0,38514.0,47000.0,5.25,1.89,0.36,0.14,0.47100000000000003,6.3,19.3,30.6,29.4,28.0,23.7,18.8,1497.0,41.2,2130.0,27515.0,5707.0,8.0,300.0,134.0,422.0,,1774.0,1284.0,533.0,,336.0,228.0,3635.0,3013.0,,,,,,,,,,20830.0,Baw Baw (S),1077.0
2012,19914.0,41.0,913532532.0,38596.0,45874.0,71.9,5860.0,51.0,92261719.0,7220.0,15744.0,11.5,16284.0,50.0,124443140.0,539.0,7642.0,14.8,723.0,58.0,15350419.0,13927.0,21232.0,1.3,24163.0,45.0,1127624994.0,38067.0,46667.0,5.29,1.9,0.36,0.15,0.466,6.2,19.2,30.5,28.3,27.6,24.0,20.1,1248.0,30.2,2762.0,24207.0,,,,,,,,,,,,,,,,,,,,,,,,20830.0,Baw Baw (S),1078.0
2011,19487.0,41.0,849739358.0,37110.0,43605.0,72.0,5770.0,50.0,97198510.0,8006.0,16845.0,11.8,15533.0,49.0,116381369.0,563.0,7493.0,14.3,675.0,58.0,12445354.0,12090.0,18438.0,1.2,23749.0,45.0,1063803892.0,36939.0,44794.0,5.5,1.88,0.34,0.14,0.46799999999999997,6.5,19.3,30.5,27.8,27.1,24.4,20.6,1649.0,57.9,3760.0,35114.0,,,,,,,,,,,,,,,,,,,,,,,661.0,20830.0,Baw Baw (S),1079.0
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,12.0,30.0,5.0,,,5.0,26.0,21.0,,,,,,,,,,59350.0,Yalgoo (S),1080.0
2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,7.0,16.0,9.0,,,9.0,19.0,18.0,,,,,,,,,,59350.0,Yalgoo (S),1081.0
2016,93.0,46.0,5019946.0,46888.0,53978.0,82.1,24.0,49.0,-62511.0,-330.0,-2605.0,4.2,49.0,51.0,-239096.0,29.0,-4880.0,11.6,,,,,,,92.0,48.0,4016397.0,39530.0,43656.0,,,,,,,,,30.5,27.4,25.3,16.8,,,,,,,,,,,8.0,16.0,12.0,,,6.0,20.0,19.0,,11.3,10.3,27.8,17.2,4.6,2.0,1.3,1069.0,59350.0,Yalgoo (S),1082.0
2015,81.0,47.0,4165187.0,46585.0,51422.0,78.8,,,,,,,45.0,54.0,320791.0,161.0,7129.0,12.9,,,,,,,82.0,48.0,3878252.0,40787.0,47296.0,,,,,,,,,25.9,30.6,27.1,16.5,,,,,,,,,,,,,,,,,24.0,23.0,,,,,,,,,,59350.0,Yalgoo (S),1083.0
2014,80.0,45.0,4432183.0,45351.0,55402.0,79.2,,,,,,,47.0,51.0,223314.0,58.0,4751.0,9.1,,,,,,,78.0,46.0,4108946.0,50193.0,52679.0,,,,,,,,,20.8,26.0,26.0,27.3,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,59350.0,Yalgoo (S),1084.0
