lga_code16,hq_nni_mng,hq_nni_pro,hq_nni_tectw,hq_nni_copsw,hq_nni_claw,hq_nni_swks,hq_nni_maopdv,hq_nni_lab,hq_nni_idns,hq_nni_tot,hq_1_149_mng,hq_1_149_pro,hq_1_149_tectw,hq_1_149_copsw,hq_1_149_claw,hq_1_149_swks,hq_1_149_maopdv,hq_1_149_lab,hq_1_149_idns,hq_1_149_tot,hq_150_299_mng,hq_150_299_pro,hq_150_299_tectw,hq_150_299_copsw,hq_150_299_claw,hq_150_299_swks,hq_150_299_maopdv,hq_150_299_lab,hq_150_299_idns,hq_150_299_tot,hq_300_399_mng,hq_300_399_pro,hq_300_399_tectw,hq_300_399_copsw,hq_300_399_claw,hq_300_399_swks,hq_300_399_maopdv,hq_300_399_lab,hq_300_399_idns,hq_300_399_tot,hq_400_499_mng,hq_400_499_pro,hq_400_499_tectw,hq_400_499_copsw,hq_400_499_claw,hq_400_499_swks,hq_400_499_maopdv,hq_400_499_lab,hq_400_499_idns,hq_400_499_tot,hq_500_649_mng,hq_500_649_pro,hq_500_649_tectw,hq_500_649_copsw,hq_500_649_claw,hq_500_649_swks,hq_500_649_maopdv,hq_500_649_lab,hq_500_649_idns,hq_500_649_tot,hq_650_799_mng,hq_650_799_pro,hq_650_799_tectw,hq_650_799_copsw,hq_650_799_claw,hq_650_799_swks,hq_650_799_maopdv,hq_650_799_lab,hq_650_799_idns,hq_650_799_tot,hq_800_999_mng,hq_800_999_pro,hq_800_999_tectw,hq_800_999_copsw,hq_800_999_claw,hq_800_999_swks,hq_800_999_maopdv,hq_800_999_lab,hq_800_999_idns,hq_800_999_tot,hq_1000_1249_mng,hq_1000_1249_pro,hq_1000_1249_tectw,hq_1000_1249_copsw,hq_1000_1249_claw,hq_1000_1249_swks,hq_1000_1249_maopdv,hq_1000_1249_lab,hq_1000_1249_idns,hq_1000_1249_tot,hq_1250_1499_mng,hq_1250_1499_pro,hq_1250_1499_tectw,hq_1250_1499_copsw,hq_1250_1499_claw,hq_1250_1499_swks,hq_1250_1499_maopdv,hq_1250_1499_lab,hq_1250_1499_idns,hq_1250_1499_tot,hq_1500_1749_mng,hq_1500_1749_pro,hq_1500_1749_tectw,hq_1500_1749_copsw,hq_1500_1749_claw,hq_1500_1749_swks,hq_1500_1749_maopdv,hq_1500_1749_lab,hq_1500_1749_idns,hq_1500_1749_tot,hq_1750_1999_mng,hq_1750_1999_pro,hq_1750_1999_tectw,hq_1750_1999_copsw,hq_1750_1999_claw,hq_1750_1999_swks,hq_1750_1999_maopdv,hq_1750_1999_lab,hq_1750_1999_idns,hq_1750_1999_tot,hq_2000_2999_mng,hq_2000_2999_pro,hq_2000_2999_tectw,hq_2000_2999_copsw,hq_2000_2999_claw,hq_2000_2999_swks,hq_2000_2999_maopdv,hq_2000_2999_lab,hq_2000_2999_idns,hq_2000_2999_tot,hq_3000mo_mng,hq_3000mo_pro,hq_3000mo_tectw,hq_3000mo_copsw,hq_3000mo_claw,hq_3000mo_swks,hq_3000mo_maopdv,hq_3000mo_lab,hq_3000mo_idns,hq_3000mo_tot,hq_pins_mng,hq_pins_pro,hq_pins_tectw,hq_pins_copsw,hq_pins_claw,hq_pins_swks,hq_pins_maopdv,hq_pins_lab,hq_pins_idns,hq_pins_tot,hq_tot_mng,hq_tot_pro,hq_tot_tectw,hq_tot_copsw,hq_tot_claw,hq_tot_swks,hq_tot_maopdv,hq_tot_lab,hq_tot_idns,hq_tot_tot,cl_nfd_nni_mng,cl_nfd_nni_pro,cl_nfd_nni_tectw,cl_nfd_nni_copsw,cl_nfd_nni_claw,cl_nfd_nni_swks,cl_nfd_nni_maopdv,cl_nfd_nni_lab,cl_nfd_nni_idns,cl_nfd_nni_tot,cl_nfd_1_149_mng,cl_nfd_1_149_pro,cl_nfd_1_149_tectw,cl_nfd_1_149_copsw,cl_nfd_1_149_claw,cl_nfd_1_149_swks,cl_nfd_1_149_maopdv,cl_nfd_1_149_lab,cl_nfd_1_149_idns,cl_nfd_1_149_tot,cl_nfd_150_299_mng,cl_nfd_150_299_pro,cl_nfd_150_299_tectw,cl_nfd_150_299_copsw,cl_nfd_150_299_claw,cl_nfd_150_299_swks,cl_nfd_150_299_maopdv,cl_nfd_150_299_lab,cl_nfd_150_299_idns,cl_nfd_150_299_tot,cl_nfd_300_399_mng,cl_nfd_300_399_pro,cl_nfd_300_399_tectw,cl_nfd_300_399_copsw,cl_nfd_300_399_claw,cl_nfd_300_399_swks,cl_nfd_300_399_maopdv,cl_nfd_300_399_lab,cl_nfd_300_399_idns,cl_nfd_300_399_tot,lga_name16
21830,30,3,0,0,0,0,0,0,0,33,3,12,3,0,3,0,0,3,0,23,11,19,6,8,3,3,0,13,0,64,27,18,3,10,8,0,4,9,0,78,25,16,3,16,7,3,0,5,0,76,32,42,14,30,17,9,0,12,0,146,23,51,9,34,17,11,7,15,0,159,53,92,21,21,17,4,0,13,0,224,62,125,10,23,14,3,3,13,0,239,40,118,3,12,12,0,4,0,3,194,30,109,5,9,7,3,4,6,4,166,26,62,0,3,4,4,0,3,0,109,62,54,3,4,5,0,0,3,3,135,31,28,10,0,4,0,0,0,0,78,5,0,3,0,0,3,0,0,3,18,457,749,85,184,114,49,22,87,22,1759,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,8,4,0,0,3,0,3,0,3,0,18,Corangamite (S)
21890,41,37,8,13,15,11,0,11,7,144,22,131,19,77,44,57,12,25,3,387,46,235,50,166,100,166,35,77,18,889,69,249,59,190,111,172,46,96,14,999,68,320,90,277,131,188,56,109,18,1245,134,536,115,345,201,198,68,110,15,1721,211,623,176,399,297,210,96,118,26,2156,279,954,245,456,395,194,93,109,24,2761,390,1482,261,389,426,119,86,68,28,3243,341,1304,146,210,283,70,33,35,19,2439,319,1301,104,151,181,47,24,16,20,2158,305,911,53,97,83,30,13,11,16,1520,567,966,52,70,103,45,8,8,21,1836,425,430,15,8,39,26,0,3,10,953,35,72,16,30,23,11,4,5,23,220,3260,9561,1406,2863,2435,1548,570,791,247,22675,0,3,3,3,6,0,0,0,0,12,0,0,0,3,3,8,0,0,0,18,0,3,0,14,3,4,0,6,0,41,5,4,7,11,9,3,5,6,0,49,Darebin (C)
22110,11,4,0,3,7,0,0,3,0,30,10,25,3,12,3,5,0,3,0,61,27,41,11,31,9,13,0,14,0,149,20,49,10,36,27,18,3,14,0,183,37,56,6,52,32,12,3,12,0,211,48,112,12,81,53,22,7,30,0,375,68,134,24,122,60,35,4,26,7,481,53,198,25,95,75,21,4,22,0,494,69,387,44,67,74,14,12,14,3,676,77,302,14,42,45,5,7,5,9,509,58,285,17,46,28,9,6,3,4,453,51,183,7,23,10,4,0,0,3,285,134,125,3,31,13,9,0,0,0,321,36,79,4,0,0,5,0,0,0,126,6,21,0,4,5,0,0,4,6,50,711,1992,180,650,460,161,47,157,39,4402,3,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,8,0,4,3,4,3,0,0,7,0,19,3,0,3,10,3,4,0,3,0,26,East Gippsland (S)
22170,13,31,4,12,15,8,0,0,7,89,15,53,12,44,27,31,5,13,0,207,30,122,30,106,50,95,11,54,8,492,44,141,24,104,71,109,11,42,11,562,33,173,50,146,98,112,22,42,3,675,83,374,70,272,183,98,26,73,5,1192,107,554,94,337,239,132,45,88,19,1606,173,829,150,342,278,110,52,60,15,2007,247,1351,145,228,275,76,39,39,10,2409,207,1214,88,168,152,43,22,22,12,1930,214,1198,56,118,98,30,17,4,9,1742,202,776,44,69,29,16,4,5,9,1150,340,661,28,59,47,34,11,4,5,1192,217,446,10,15,21,16,0,0,8,727,31,93,3,25,23,7,5,3,15,210,1960,8009,805,2037,1612,921,259,446,140,16191,0,0,0,3,3,0,0,0,0,9,0,0,3,3,4,3,0,3,3,23,4,0,0,11,8,7,0,6,3,44,0,3,3,17,10,14,0,3,3,53,Frankston (C)
22250,5,0,0,0,0,0,0,0,0,12,6,3,0,0,3,0,0,0,0,16,3,6,0,3,4,0,0,0,0,27,6,11,3,4,3,0,0,9,0,35,14,8,3,5,7,0,0,0,0,43,16,22,7,15,14,3,0,0,0,73,19,29,0,12,11,0,3,4,0,88,25,50,9,18,14,3,0,4,0,117,24,86,9,15,14,3,0,7,0,157,14,49,0,8,6,0,0,0,0,88,20,58,6,5,3,0,0,0,0,90,13,38,3,3,0,0,0,0,0,58,36,27,0,3,3,3,0,0,0,72,11,17,0,0,0,0,0,0,0,30,0,3,0,0,0,0,0,0,0,4,218,395,46,95,88,25,12,26,5,903,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,Gannawarra (S)
22830,25,12,3,0,4,0,0,3,4,55,13,13,0,13,8,7,3,7,0,62,14,39,3,41,16,22,0,16,3,149,28,70,5,53,21,16,4,29,3,224,29,87,13,64,44,33,4,23,6,290,55,176,16,142,87,36,3,45,4,571,74,280,36,168,96,51,20,57,6,789,90,454,67,203,145,30,25,36,9,1053,158,780,106,154,177,14,20,42,9,1461,117,747,57,119,101,19,12,6,9,1170,137,622,34,71,87,16,6,6,3,988,129,424,22,37,22,7,0,9,3,659,275,368,17,41,53,17,4,0,4,794,127,237,3,3,19,3,0,4,3,402,10,48,4,12,12,3,0,5,3,97,1295,4349,390,1114,887,273,104,279,65,8762,5,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,0,0,5,6,0,0,3,0,19,0,0,3,18,5,3,3,4,0,43,Greater Shepparton (C)
22910,9,4,0,0,4,0,0,0,0,24,12,11,0,3,6,3,0,3,3,48,18,20,5,18,16,9,0,11,0,96,14,26,8,19,14,13,3,28,0,123,32,28,13,31,16,7,0,18,0,137,27,52,12,38,23,11,0,9,0,178,34,56,17,62,21,13,0,14,3,230,39,81,16,46,27,10,3,5,6,225,28,92,24,23,20,8,3,9,0,207,29,89,17,12,11,0,0,3,3,162,19,78,3,3,7,0,0,0,0,114,26,52,4,11,3,0,0,0,0,92,42,58,0,4,0,3,0,0,3,107,15,26,0,0,0,0,0,0,0,43,11,9,0,0,3,0,0,0,0,29,343,678,122,265,164,90,16,115,20,1818,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,15,0,0,0,4,3,0,0,5,0,14,Hepburn (S)
22980,9,3,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,3,0,5,8,6,0,0,3,3,0,0,0,18,0,0,0,3,3,3,0,0,0,7,5,5,0,3,9,0,0,4,0,28,12,11,0,14,3,5,0,6,0,42,11,10,0,11,5,0,0,5,0,38,4,42,5,8,12,3,0,3,0,75,5,52,3,15,11,0,0,3,0,89,13,40,3,11,0,0,0,0,0,62,5,44,0,0,0,0,0,0,0,53,11,27,0,3,0,3,0,0,0,42,16,13,0,3,0,0,0,0,0,39,6,4,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,98,267,14,72,53,14,4,25,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Hindmarsh (S)
23110,23,21,3,7,14,11,4,0,5,92,16,42,7,35,16,19,6,11,0,160,15,74,19,82,37,51,9,41,4,328,17,88,29,101,60,64,21,49,6,436,22,101,34,108,69,71,27,36,6,483,62,171,66,189,108,82,51,43,7,773,75,265,86,235,143,99,98,118,27,1138,124,335,135,202,227,72,153,133,11,1399,176,670,182,159,251,68,131,122,23,1790,196,645,117,89,159,43,61,82,14,1399,188,607,107,79,124,26,41,40,15,1229,180,498,113,45,74,20,25,25,8,986,516,624,152,42,93,30,36,17,17,1526,397,273,70,3,36,19,3,5,7,823,28,43,10,24,8,6,4,8,23,152,2035,4461,1126,1404,1420,685,675,729,178,12715,0,0,3,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,0,3,9,3,4,0,3,0,23,0,0,4,9,4,0,0,3,0,26,Hobsons Bay (C)
23190,6,0,0,0,3,0,0,0,0,16,3,3,0,4,3,0,0,0,3,22,5,21,9,11,14,6,0,4,0,58,7,16,4,18,13,3,0,4,3,77,17,20,4,26,4,17,0,10,0,84,32,61,14,33,31,15,3,10,3,190,41,90,10,45,43,22,0,5,0,259,46,186,12,48,50,12,3,14,3,378,47,227,25,49,47,5,4,6,3,414,37,208,16,35,33,5,4,3,7,342,42,186,7,29,16,3,0,0,3,287,34,120,7,28,15,3,0,0,3,215,85,96,3,17,17,10,0,0,0,215,29,62,0,3,0,0,0,0,0,104,6,12,0,3,4,3,0,0,0,37,444,1321,98,352,279,102,19,57,32,2701,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,8,4,0,3,0,0,3,0,3,0,15,7,0,0,3,3,0,0,3,0,16,Horsham (RC)
23270,37,18,11,20,20,13,12,12,8,142,21,70,17,70,35,55,10,27,11,329,36,137,38,173,94,135,49,88,12,748,57,116,44,185,104,151,72,120,25,883,57,168,63,240,152,188,122,162,17,1170,133,302,118,388,277,269,190,225,22,1929,197,465,211,464,420,335,307,329,42,2772,328,861,335,594,675,315,410,335,33,3889,491,1459,454,489,741,255,344,236,53,4518,464,1571,299,327,488,134,198,93,32,3612,531,1391,199,227,312,96,108,57,38,2960,524,1178,166,146,201,64,48,31,23,2379,1114,1340,231,116,229,71,48,23,31,3196,712,841,93,21,74,29,5,8,7,1788,55,104,24,44,44,31,21,19,44,386,4751,10032,2308,3505,3862,2145,1938,1762,392,30697,0,3,0,3,3,0,0,0,3,15,0,3,0,8,4,12,0,3,0,32,0,3,4,20,10,9,4,10,0,67,3,3,3,22,11,13,3,3,0,66,Hume (C)
23350,10,3,3,4,3,0,0,3,0,21,9,0,0,6,3,0,0,3,0,19,15,8,3,10,8,4,0,3,3,63,18,11,3,17,12,5,3,3,0,73,26,18,3,8,9,7,3,4,0,87,22,36,12,23,14,9,3,9,0,117,24,51,14,32,24,9,0,11,3,165,47,66,9,35,23,5,8,14,0,200,43,78,16,23,20,5,3,13,0,203,25,80,5,19,16,0,0,10,0,158,22,97,4,10,8,3,0,10,3,155,23,52,11,9,8,0,0,4,0,106,61,52,8,8,4,0,0,0,0,131,25,24,0,0,0,0,0,0,3,54,0,5,3,7,3,3,0,0,0,19,356,587,84,206,145,66,16,94,17,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,Indigo (S)
23430,42,49,15,20,22,12,6,9,4,179,43,94,16,70,49,72,15,39,6,406,55,157,57,143,101,185,49,91,15,853,80,189,61,171,157,229,57,115,11,1068,78,258,80,215,166,202,66,123,12,1195,147,400,159,324,274,290,143,188,28,1961,262,567,251,371,434,297,237,269,22,2708,381,950,378,386,627,280,264,254,32,3552,581,1467,477,324,632,220,236,155,40,4137,494,1366,249,178,376,160,97,63,29,3015,535,1315,168,122,220,122,57,34,25,2599,456,989,92,88,125,60,17,24,15,1865,1107,1048,125,60,126,130,18,28,23,2661,905,531,34,5,66,56,0,13,20,1627,50,76,21,27,38,17,8,13,30,294,5218,9455,2189,2519,3415,2331,1270,1407,323,28119,0,3,4,0,0,0,0,3,0,9,0,4,3,4,3,3,0,5,0,27,3,0,0,17,12,17,4,9,0,58,3,4,0,19,13,18,0,6,0,64,Kingston (C) (Vic.)
23670,27,35,7,7,21,15,4,10,3,138,23,77,19,62,37,64,9,34,6,336,39,125,40,171,107,149,20,75,10,741,76,178,57,174,150,146,28,78,14,894,70,239,69,194,181,152,36,99,13,1052,119,394,109,310,260,166,81,128,15,1572,177,557,177,365,340,204,145,166,22,2157,293,961,265,361,509,206,198,156,38,2990,390,1507,348,277,640,156,152,103,37,3622,388,1404,194,129,305,101,62,33,22,2645,442,1223,146,121,220,79,32,21,14,2309,378,921,99,80,117,53,15,15,10,1680,1007,1031,107,48,143,118,11,8,11,2479,769,440,19,7,49,43,0,5,9,1341,49,83,19,27,24,14,10,6,34,252,4256,9175,1668,2339,3107,1664,800,948,253,24204,0,0,0,0,3,4,0,0,0,13,0,0,0,9,0,0,0,8,0,24,3,3,3,12,8,11,0,8,0,53,3,6,0,24,12,10,6,8,0,72,Knox (C)
23810,11,10,3,4,11,3,0,5,3,46,6,21,3,15,8,19,0,6,0,84,11,63,12,49,22,31,3,11,4,214,18,89,18,74,31,30,0,19,0,277,21,99,25,84,49,27,0,16,0,327,24,196,36,161,101,38,5,29,8,602,45,323,46,175,132,52,3,18,8,797,73,493,66,180,158,39,12,15,3,1036,109,741,72,174,184,29,10,18,17,1366,100,716,45,127,123,12,11,9,11,1152,149,634,44,100,86,14,13,8,11,1053,124,450,44,60,36,0,8,3,9,744,308,421,121,68,63,4,21,11,9,1031,172,272,86,7,14,0,13,3,5,583,8,34,3,15,3,6,0,0,8,88,1182,4564,627,1295,1029,312,105,168,98,9383,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,3,0,0,14,3,0,0,4,8,5,0,3,0,28,4,0,3,3,3,0,0,4,0,20,Latrobe (C) (Vic.)
23940,11,3,0,0,0,0,0,0,0,16,3,0,0,3,0,0,0,0,0,13,18,4,0,3,8,0,0,0,0,35,14,10,0,3,4,0,0,0,3,32,21,3,4,3,6,3,0,3,0,45,13,18,0,11,3,4,0,5,0,62,19,22,0,9,8,0,3,5,3,68,26,28,3,5,10,0,3,7,3,83,29,54,4,3,10,0,0,0,0,99,12,40,5,0,0,0,0,3,0,65,21,34,0,0,0,0,0,0,0,63,12,26,0,0,0,0,0,0,0,37,25,8,0,0,0,0,0,0,0,39,10,6,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,6,238,250,20,55,49,11,6,32,9,667,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,7,Loddon (S)
24130,21,18,5,3,7,0,0,0,0,61,12,23,4,30,3,11,0,12,0,102,24,49,7,38,22,18,0,23,0,187,27,62,14,56,27,34,3,15,3,249,33,84,19,51,29,20,9,17,3,258,47,122,31,101,47,16,9,20,3,392,57,157,33,100,68,35,4,32,3,493,61,211,39,91,69,22,6,21,6,530,65,282,43,69,55,23,11,14,0,561,73,277,34,53,41,14,4,8,4,502,58,249,25,45,28,6,3,5,3,420,50,177,12,22,10,3,0,0,3,271,113,150,9,13,20,3,0,0,0,313,55,94,4,8,13,9,0,0,3,184,10,18,0,4,3,8,0,3,7,60,721,1965,279,685,438,220,45,181,42,4582,3,0,4,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,13,0,0,0,6,0,0,0,4,0,19,3,0,0,3,4,3,0,0,0,20,Macedon Ranges (S)
24210,34,31,3,7,20,7,0,0,4,110,24,95,12,63,29,55,0,16,7,314,33,118,26,134,72,171,11,41,7,621,58,156,36,151,91,169,7,65,6,742,51,159,66,190,88,154,14,67,3,799,105,282,88,288,133,187,18,61,15,1184,141,384,97,299,174,178,19,66,9,1371,185,483,140,294,199,152,36,48,19,1551,248,740,169,185,191,103,47,33,20,1739,154,697,69,108,102,42,29,17,8,1221,179,630,44,137,88,39,14,6,9,1147,146,507,31,95,32,26,3,3,8,849,318,518,34,101,54,47,0,4,10,1089,262,330,11,21,41,39,0,0,3,712,16,66,14,31,8,18,0,6,11,173,1961,5196,845,2102,1330,1388,207,441,139,13608,3,0,0,0,0,0,0,0,0,3,3,0,0,10,3,3,0,3,0,24,4,3,3,4,7,7,0,3,0,32,5,3,3,16,5,10,0,0,0,40,Manningham (C)
24250,3,0,0,0,0,0,0,0,0,3,5,3,0,3,0,3,0,0,0,22,4,12,0,3,3,0,0,0,0,30,13,6,0,4,6,3,0,4,4,43,9,11,4,7,9,0,3,10,3,61,13,32,7,20,24,14,0,12,0,118,19,35,7,23,10,11,3,3,0,116,28,45,12,16,10,4,4,12,0,139,30,80,3,21,19,4,0,0,0,163,8,59,6,12,4,0,0,0,0,91,14,56,0,14,3,0,0,0,0,88,21,45,0,9,0,0,0,0,0,73,23,35,3,10,5,3,3,0,0,78,13,13,0,3,0,0,0,0,0,22,0,6,0,0,0,0,0,0,0,9,204,434,42,140,101,42,17,53,6,1043,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,9,0,0,0,3,0,0,0,0,0,3,Mansfield (S)
24330,19,28,11,11,17,11,0,3,3,105,13,73,8,39,28,43,4,15,3,225,22,114,35,142,54,137,17,50,9,577,37,168,32,109,61,167,30,67,8,687,42,174,52,177,71,195,37,77,12,836,65,324,84,230,150,224,46,89,6,1227,143,435,121,266,213,203,77,86,13,1557,234,787,155,292,311,175,113,74,31,2167,273,1172,192,243,329,103,111,58,23,2501,240,1095,104,186,219,56,38,28,23,1985,234,1044,59,99,130,43,31,4,19,1671,233,722,30,41,70,23,10,9,12,1145,481,783,32,45,85,21,12,4,20,1472,335,420,15,9,28,12,0,0,3,824,27,67,9,15,17,11,10,9,14,172,2398,7399,935,1905,1779,1433,545,563,197,17165,0,0,0,0,3,0,0,3,0,10,0,0,3,0,5,3,0,0,0,12,3,0,0,18,3,11,0,3,0,37,0,0,0,11,5,9,3,3,0,33,Maribyrnong (C)
24410,21,25,11,13,28,6,0,3,10,112,15,57,11,49,24,44,3,11,9,229,41,116,37,136,83,123,10,60,11,611,47,156,38,142,94,137,5,66,9,695,48,187,48,186,112,151,19,67,7,821,82,309,91,265,179,175,34,76,9,1211,119,462,99,306,205,148,38,111,24,1525,212,713,172,317,272,144,79,108,15,2015,258,1104,208,204,268,95,47,93,16,2291,234,1034,129,122,180,57,21,39,16,1832,282,985,73,76,110,34,15,26,12,1611,217,742,31,61,69,17,9,5,9,1158,440,659,50,35,88,33,16,0,11,1323,286,322,9,9,19,15,3,3,9,676,31,77,8,21,21,15,3,5,11,204,2333,6952,1013,1927,1747,1190,297,678,178,16305,0,0,0,0,3,0,0,0,0,3,3,3,0,6,3,3,0,5,0,24,0,3,3,18,4,6,0,3,0,42,3,7,5,8,7,7,0,7,0,47,Maroondah (C)
24600,160,338,41,75,126,63,5,41,101,945,71,490,62,329,252,246,9,147,55,1662,155,943,190,739,534,596,46,421,71,3696,226,1031,331,1025,673,736,85,709,95,4897,289,1418,408,1121,1001,781,63,991,92,6151,567,2814,547,1475,1926,1209,122,932,149,9733,951,4264,977,1839,3418,1352,145,767,203,13913,2107,8249,1748,2077,6715,1529,183,623,323,23556,3387,16069,2392,1874,8885,1390,183,391,504,35065,3517,17942,1549,1209,6686,883,85,175,445,32487,4673,20483,1238,890,5026,683,85,113,436,33618,4840,16214,883,755,2744,515,67,74,340,26437,15525,31144,1400,995,4444,1001,160,108,566,55346,17335,22204,464,219,2918,931,31,42,434,44591,428,1287,103,144,438,108,21,56,295,2884,54226,144889,12314,14758,45788,12030,1291,5573,4116,294990,4,3,0,3,3,4,3,0,3,26,0,3,0,10,11,6,0,8,3,51,10,3,11,28,12,17,0,14,0,92,8,6,16,41,35,27,0,22,6,160,Melbourne (C)
24650,14,8,5,0,12,3,3,3,4,59,11,27,17,40,15,20,3,5,3,142,14,56,13,78,44,58,11,26,3,310,20,62,17,93,57,46,24,27,6,351,14,82,24,113,45,58,27,20,3,389,40,156,29,181,93,74,30,40,3,655,75,233,61,221,156,85,62,42,12,932,102,353,101,209,180,51,69,41,12,1120,145,679,102,178,127,67,33,14,3,1355,93,678,44,141,72,28,13,18,11,1100,109,505,31,84,52,23,19,10,7,841,84,352,19,41,37,11,4,7,8,557,199,242,18,48,36,19,0,3,4,561,90,127,5,3,16,8,0,0,0,247,8,29,7,15,10,12,0,4,14,97,1033,3596,488,1454,945,554,297,255,101,8720,3,0,0,5,0,0,0,0,0,11,0,0,0,3,0,5,0,0,0,12,0,0,3,11,0,6,0,0,0,23,0,3,7,14,4,10,3,8,0,49,Melton (C)
24780,13,9,3,5,3,0,0,4,4,42,4,21,0,11,5,9,0,3,0,53,18,33,3,32,17,14,0,17,0,129,17,35,12,41,23,13,8,14,0,156,26,50,7,60,35,22,3,31,3,230,43,98,20,92,47,32,4,22,0,355,42,187,38,117,74,28,4,33,8,525,75,295,46,125,107,32,11,35,7,730,102,529,49,107,99,21,12,19,4,938,74,477,35,80,60,8,4,11,7,761,103,494,14,65,32,11,12,5,7,746,84,324,6,38,26,0,0,0,3,480,164,218,10,29,17,4,0,0,0,445,71,124,0,0,11,3,0,0,3,217,8,39,0,4,9,3,0,3,0,70,844,2925,248,804,551,202,52,190,51,5864,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,7,0,0,0,3,0,4,0,0,0,11,0,0,0,11,7,4,0,8,0,30,Mildura (RC)
24850,9,5,0,0,3,3,0,0,0,22,8,7,3,15,13,9,0,7,0,59,11,26,6,30,16,13,0,10,3,104,19,33,9,31,19,7,3,15,5,133,18,35,10,30,25,18,3,5,0,157,25,74,23,50,30,18,5,13,4,229,28,91,23,76,45,8,7,17,0,294,37,136,26,73,41,25,7,23,4,362,64,230,25,62,45,8,6,10,0,455,52,240,14,56,26,3,7,6,3,401,52,238,8,57,22,3,0,3,3,385,71,191,5,46,9,3,0,0,0,321,131,110,8,43,16,0,3,4,0,312,38,43,4,3,5,0,0,3,0,98,3,14,3,8,5,7,0,0,0,43,560,1472,162,562,306,131,44,117,25,3376,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,3,0,16,0,0,0,10,3,5,0,0,0,19,0,0,0,4,3,0,0,0,0,5,Mitchell (S)
24900,25,3,3,0,0,0,0,0,0,35,5,9,0,3,3,3,0,8,0,33,18,6,0,11,3,5,0,3,0,59,19,21,4,10,18,4,0,8,0,82,19,37,4,13,20,5,0,6,0,105,45,60,4,49,34,7,0,12,3,210,39,66,17,70,29,15,7,44,0,275,55,132,21,45,33,8,4,33,0,334,69,171,24,35,34,9,3,19,0,359,43,151,13,21,16,8,8,6,3,268,38,140,5,13,7,3,8,6,0,223,36,122,5,18,8,3,3,6,0,207,91,64,3,17,6,4,0,8,0,196,36,51,0,3,3,0,0,0,0,90,9,14,0,3,0,0,0,0,0,34,538,1054,111,304,219,65,34,171,16,2518,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,5,3,0,0,3,3,0,0,4,0,16,3,0,0,8,4,3,0,0,0,20,Moira (S)
24970,63,113,16,19,34,32,4,9,18,305,31,227,25,124,72,72,10,46,14,622,57,434,92,294,164,207,34,107,14,1402,108,425,130,285,243,221,64,159,19,1648,115,532,121,337,310,240,66,152,22,1881,211,1004,213,500,494,265,119,209,42,3066,299,1309,349,616,730,313,189,237,56,4100,484,2043,653,658,1183,354,223,196,76,5864,771,3642,798,533,1334,325,182,161,84,7835,733,3620,515,263,855,213,102,82,73,6460,894,3931,373,157,564,189,49,49,61,6265,841,2933,230,100,263,151,19,20,44,4593,2417,3846,286,113,374,255,13,21,54,7382,2015,1745,58,35,167,141,6,8,22,4202,82,251,42,50,81,24,14,12,49,597,9132,26055,3909,4083,6873,2992,1094,1452,639,56223,0,0,0,0,0,3,0,0,0,9,0,0,3,6,4,5,0,3,0,31,5,0,3,18,15,16,0,20,0,72,5,3,0,20,16,13,0,9,0,63,Monash (C)
