lga_code16,nfans_75ov_ewft,nfans_75ov_ewpt,nfans_75ov_eafw,nfans_75ov_ehw_ns,nfans_75ov_tot,nfans_tot_ewft,nfans_tot_ewpt,nfans_tot_eafw,nfans_tot_ehw_ns,nfans_tot_tot,tot_15_19_ewft,tot_15_19_ewpt,tot_15_19_eafw,tot_15_19_ehw_ns,tot_15_19_tot,tot_20_24_ewft,tot_20_24_ewpt,tot_20_24_eafw,tot_20_24_ehw_ns,tot_20_24_tot,tot_25_29_ewft,tot_25_29_ewpt,tot_25_29_eafw,tot_25_29_ehw_ns,tot_25_29_tot,tot_30_34_ewft,tot_30_34_ewpt,tot_30_34_eafw,tot_30_34_ehw_ns,tot_30_34_tot,tot_35_39_ewft,tot_35_39_ewpt,tot_35_39_eafw,tot_35_39_ehw_ns,tot_35_39_tot,tot_40_44_ewft,tot_40_44_ewpt,tot_40_44_eafw,tot_40_44_ehw_ns,tot_40_44_tot,tot_45_49_ewft,tot_45_49_ewpt,tot_45_49_eafw,tot_45_49_ehw_ns,tot_45_49_tot,tot_50_54_ewft,tot_50_54_ewpt,tot_50_54_eafw,tot_50_54_ehw_ns,tot_50_54_tot,tot_55_59_ewft,tot_55_59_ewpt,tot_55_59_eafw,tot_55_59_ehw_ns,tot_55_59_tot,tot_60_64_ewft,tot_60_64_ewpt,tot_60_64_eafw,tot_60_64_ehw_ns,tot_60_64_tot,tot_65_69_ewft,tot_65_69_ewpt,tot_65_69_eafw,tot_65_69_ehw_ns,tot_65_69_tot,tot_70_74_ewft,tot_70_74_ewpt,tot_70_74_eafw,tot_70_74_ehw_ns,tot_70_74_tot,tot_75ov_ewft,tot_75ov_ewpt,tot_75ov_eafw,tot_75ov_ehw_ns,tot_75ov_tot,tot_tot_ewft,tot_tot_ewpt,tot_tot_eafw,tot_tot_ehw_ns,tot_tot_tot,lga_name16
27450,0,7,0,0,7,242,219,20,20,500,438,2550,95,76,3157,1696,1908,102,103,3808,2310,971,130,73,3485,2068,1158,179,63,3462,2017,1442,133,61,3646,2329,1688,117,49,4187,2660,1598,114,76,4448,2589,1587,136,75,4392,2120,1551,156,50,3882,1376,1296,132,54,2861,516,774,84,25,1397,149,331,34,10,524,66,168,27,16,280,20330,17031,1448,730,39545,Yarra Ranges (S)
27630,0,0,0,0,0,21,22,3,3,43,23,65,5,3,100,104,71,3,6,181,127,56,5,6,190,114,57,3,3,186,97,65,4,7,180,134,80,3,7,214,167,91,15,8,272,195,102,11,0,316,245,118,18,9,385,152,83,15,6,257,65,58,3,6,130,39,23,3,3,66,26,29,3,5,69,1491,900,102,66,2556,Yarriambiack (S)
29399,0,0,0,0,0,21,3,0,0,26,105,87,6,6,202,435,134,11,4,582,261,73,4,4,343,142,41,6,11,196,92,30,0,8,130,118,25,3,0,153,85,30,0,5,123,105,28,3,4,141,80,42,3,0,124,63,32,0,6,104,31,18,5,0,55,10,10,0,0,23,0,3,0,0,11,1537,565,37,47,2186,Unincorporated Vic
30250,0,0,0,0,0,0,0,0,0,0,11,3,0,0,9,19,9,0,0,26,29,12,0,0,39,8,6,3,3,30,19,11,0,0,31,23,6,0,0,38,24,0,3,0,24,27,4,0,0,37,20,9,0,3,32,16,0,0,0,16,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,202,64,11,7,282,Aurukun (S)
30300,0,0,0,0,0,16,9,0,5,31,42,57,5,9,110,103,33,6,3,152,133,48,4,3,196,105,68,8,3,184,140,54,0,3,197,139,57,7,4,208,170,54,10,5,238,165,53,6,3,233,152,54,6,6,216,124,46,6,5,182,55,36,0,9,99,29,12,3,0,45,18,18,0,3,42,1385,603,70,48,2109,Balonne (S)
30370,0,0,0,0,0,89,13,6,9,121,183,210,15,6,410,441,119,27,13,608,575,139,33,8,759,627,195,40,23,887,620,181,24,23,850,663,179,29,19,890,677,188,34,18,916,685,185,42,26,931,596,163,39,14,818,385,113,29,14,537,175,64,22,8,275,93,37,8,3,146,66,44,6,11,128,5791,1813,346,200,8153,Banana (S)
30410,0,0,0,0,0,13,0,0,0,18,41,30,0,0,66,102,21,3,3,131,90,20,7,9,126,88,39,7,0,134,91,21,3,3,116,92,35,5,0,132,140,29,3,0,175,120,28,9,0,164,113,33,3,6,152,87,28,4,3,122,47,9,3,4,63,21,6,0,0,31,24,9,3,3,33,1049,314,47,43,1451,Barcaldine (R)
30450,0,0,0,0,0,3,0,0,0,3,12,0,0,0,13,21,0,0,0,22,11,0,0,0,11,19,3,0,0,22,11,3,0,0,15,12,0,0,0,17,12,0,0,0,18,37,4,0,0,46,11,0,0,0,14,15,6,0,0,23,15,0,0,0,12,0,3,0,0,0,0,0,0,0,0,181,19,6,3,209,Barcoo (S)
30760,0,0,0,0,0,14,8,0,4,18,15,20,3,3,38,36,10,5,0,46,60,17,0,0,77,59,21,9,3,93,47,25,3,4,79,50,31,4,3,87,50,21,0,5,71,61,23,0,0,86,77,17,10,0,104,58,20,3,0,81,31,16,0,0,53,16,12,0,0,29,12,5,0,3,16,572,224,38,15,855,Blackall-Tambo (R)
34710,0,0,0,0,3,19,3,3,3,26,51,76,5,3,141,130,29,5,7,174,118,25,12,3,160,115,28,13,4,165,122,32,9,3,172,114,38,3,3,155,155,36,10,7,201,179,34,11,4,226,164,49,10,0,224,115,42,9,0,171,46,18,6,8,76,7,6,7,0,21,14,7,3,0,28,1347,419,102,50,1916,Longreach (R)
34770,0,0,0,0,3,341,150,35,50,571,869,2040,89,73,3077,2734,1152,104,102,4098,3209,1019,245,87,4565,3131,1383,250,84,4845,2909,1385,151,88,4537,3332,1455,118,76,4979,3629,1513,122,94,5353,3467,1363,169,98,5099,2969,1268,177,81,4493,1799,937,126,43,2903,559,447,67,36,1102,188,188,23,19,417,107,100,8,32,248,28902,14261,1638,906,45703,Mackay (R)
34800,0,0,0,0,0,14,0,0,0,15,16,3,3,0,27,61,11,0,0,74,113,10,4,0,132,144,9,11,3,170,140,7,7,3,162,129,6,12,6,154,137,4,11,3,156,103,7,7,4,116,100,3,8,5,116,51,3,3,0,59,33,3,0,0,38,13,0,0,5,14,8,0,0,0,6,1039,76,70,38,1219,McKinlay (S)
34830,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,10,8,0,0,0,8,4,0,0,0,3,7,0,0,0,8,8,0,0,0,8,4,0,0,0,4,7,3,0,0,15,8,0,0,0,10,7,0,3,0,11,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,64,10,3,0,84,Mapoon (S)
34860,0,0,0,0,0,70,27,13,5,110,132,169,24,13,339,405,118,19,10,551,576,134,37,17,768,597,161,51,17,830,450,169,42,14,668,568,136,36,5,750,601,120,42,20,781,573,142,38,15,761,475,110,33,9,627,342,102,23,10,473,135,65,8,11,221,85,60,5,9,149,77,40,10,6,129,5009,1521,366,147,7045,Maranoa (R)
34880,0,0,0,0,0,74,42,3,12,131,92,290,14,19,414,330,154,16,23,522,393,166,17,12,589,370,178,23,12,580,395,207,18,19,638,529,252,29,17,819,623,242,23,19,910,630,247,27,21,928,526,234,39,27,827,341,247,30,12,632,142,120,4,7,281,62,76,7,5,151,44,41,9,7,97,4480,2447,263,183,7374,Mareeba (S)
35010,0,3,0,4,12,699,516,39,88,1345,1584,7736,277,247,9843,5798,5024,313,252,11389,6962,3253,421,247,10877,7056,3610,463,164,11290,6849,3893,346,187,11283,7953,4432,293,213,12893,8238,4333,268,223,13061,7468,3788,359,163,11776,6003,3393,337,146,9875,3350,2714,279,99,6433,1194,1515,136,50,2894,296,607,31,33,976,104,222,13,46,392,62856,44516,3542,2069,112981,Moreton Bay (R)
35250,0,0,0,0,0,9,3,0,0,8,15,6,0,3,23,25,12,0,3,34,28,12,3,0,43,31,4,0,3,42,37,9,3,0,51,18,9,0,0,25,29,11,0,5,43,22,3,0,0,33,18,11,0,0,23,12,0,0,4,16,8,3,0,0,12,3,0,0,0,3,0,0,0,0,3,243,76,12,23,347,Mornington (S)
35300,0,0,0,0,0,86,29,3,6,127,178,277,10,19,482,709,158,30,22,917,1060,178,54,13,1312,922,193,77,17,1213,752,190,53,27,1018,746,167,42,16,974,763,144,26,18,956,774,130,37,17,956,516,133,42,16,705,289,82,30,5,407,110,51,14,8,178,36,31,9,0,74,10,13,0,5,26,6868,1741,418,189,9214,Mount Isa (C)
35600,0,0,0,0,0,10,8,3,0,22,35,57,3,0,105,114,44,3,8,170,161,43,16,3,215,107,44,6,3,164,123,38,5,3,172,153,45,6,3,206,132,48,3,3,195,183,43,8,3,243,167,56,10,3,234,115,37,11,3,165,43,14,4,5,67,9,12,0,8,29,12,3,0,3,23,1362,494,74,54,1983,Murweh (S)
35670,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,5,0,0,20,18,0,0,3,20,16,10,0,0,24,23,5,0,0,32,24,6,0,0,35,25,4,0,0,29,25,7,0,0,29,16,0,0,0,19,7,0,0,0,8,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,163,46,5,8,221,Napranum (S)
35740,0,0,0,0,3,144,122,3,9,276,251,1189,50,37,1528,715,618,41,35,1412,828,466,41,17,1352,897,575,66,17,1551,1009,719,60,35,1825,1328,958,43,44,2380,1451,979,63,44,2535,1419,1008,66,38,2527,1131,957,63,25,2176,762,833,59,25,1676,285,430,37,8,757,76,205,11,4,296,28,74,3,11,117,10177,9013,608,333,20130,Noosa (S)
35760,5,0,0,0,5,66,17,4,4,87,64,127,14,24,230,197,88,14,5,303,225,103,8,9,344,282,98,8,8,397,236,94,9,16,354,279,119,9,10,420,345,142,10,11,507,324,139,14,10,488,313,126,12,13,463,243,129,16,4,402,129,79,15,10,235,85,43,3,4,140,54,40,8,7,104,2783,1323,150,129,4378,North Burnett (R)
35780,0,0,0,0,0,12,0,0,0,19,22,32,0,0,55,56,21,3,3,90,76,31,8,7,120,64,16,4,3,92,67,19,3,0,88,64,19,3,3,88,61,19,8,0,85,62,16,3,3,85,46,14,3,0,69,39,8,0,0,48,11,0,0,0,12,0,0,0,0,3,0,0,0,0,0,573,196,28,20,825,Northern Peninsula Area (R)
35790,0,0,0,0,0,3,4,0,0,3,8,16,0,0,27,23,23,4,0,43,37,21,3,0,59,34,20,3,0,55,32,24,0,3,56,36,25,7,0,62,51,27,0,0,85,41,22,0,0,70,52,15,0,0,67,26,12,0,0,38,7,3,0,0,6,0,0,0,0,0,0,0,0,0,0,342,216,17,9,585,Palm Island (S)
35800,0,0,0,0,0,10,3,0,0,16,8,7,0,4,22,39,9,0,0,53,57,7,3,6,66,42,15,3,3,59,37,17,3,0,56,45,11,0,0,58,50,17,0,0,68,68,18,0,0,90,81,19,3,4,102,44,23,6,6,79,19,12,0,0,36,18,9,3,0,27,8,0,0,4,16,513,170,30,23,732,Paroo (S)
36070,0,0,0,0,0,0,0,0,0,0,4,7,0,0,11,12,12,0,0,22,9,8,0,0,19,9,5,0,0,20,15,9,3,0,27,21,10,0,0,33,14,13,0,0,27,9,13,0,0,22,8,4,0,0,19,8,0,0,0,13,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,119,91,3,3,216,Pormpuraaw (S)
36150,0,0,0,0,0,5,0,0,0,5,17,0,0,0,20,29,8,3,0,37,37,6,4,0,45,43,6,4,0,51,26,5,0,0,29,33,10,0,0,41,44,13,3,0,55,44,17,3,0,66,39,8,0,0,54,31,4,0,0,34,12,5,0,0,17,5,3,0,0,10,3,0,0,0,5,357,85,23,10,473,Quilpie (S)
36250,0,0,0,0,4,250,195,15,29,489,585,3126,87,66,3868,1810,1886,113,76,3885,2343,1083,133,69,3627,2280,1196,168,83,3731,2082,1319,110,67,3575,2653,1541,92,68,4358,2828,1577,89,63,4551,2727,1505,119,65,4410,2348,1463,151,39,4012,1375,1229,128,30,2767,486,631,55,24,1189,121,279,16,8,426,59,105,10,9,173,21708,16940,1271,661,40572,Redland (C)
36300,0,0,0,0,0,10,3,0,0,13,26,38,0,3,60,56,29,0,0,82,66,23,7,0,91,65,20,0,0,87,46,16,0,0,62,62,27,0,0,87,48,15,3,3,71,40,26,0,0,63,46,4,0,0,56,30,17,0,0,42,10,6,0,0,18,4,4,0,3,9,3,3,0,0,5,482,225,8,19,732,Richmond (S)
36370,0,0,0,0,0,293,151,6,31,481,568,1972,79,58,2682,2279,1216,124,79,3698,2651,942,197,71,3859,2545,1055,215,41,3850,2398,1031,126,54,3609,2573,1030,102,51,3751,2790,1036,103,56,3983,2820,991,128,48,3994,2426,979,172,46,3621,1351,719,119,24,2214,422,386,43,16,869,97,149,11,13,267,64,89,12,17,181,22982,11588,1432,575,36580,Rockhampton (R)
36510,0,0,0,0,3,124,76,6,10,212,187,684,28,30,924,523,389,28,14,955,600,246,36,13,895,613,299,35,18,959,646,399,33,21,1095,801,460,34,34,1323,896,498,30,34,1457,868,501,34,23,1428,782,488,45,23,1342,526,412,22,24,984,263,249,26,16,556,101,136,14,11,265,67,87,10,21,179,6870,4843,377,271,12367,Scenic Rim (R)
36580,0,0,0,0,0,59,45,3,9,115,110,236,14,14,373,286,163,10,8,465,329,142,15,8,504,367,178,24,13,581,354,184,10,16,553,411,185,14,16,620,418,215,19,18,672,451,228,21,15,714,422,224,23,9,682,249,193,19,19,479,117,108,14,4,242,54,57,13,16,138,36,24,4,10,76,3600,2145,192,164,6099,Somerset (R)
36630,3,0,0,0,4,102,57,13,12,186,201,496,40,31,767,561,290,15,21,891,572,274,34,23,899,562,287,33,16,895,600,353,26,9,990,705,380,35,30,1139,827,382,30,24,1263,855,371,50,27,1298,711,404,55,23,1194,506,317,46,21,886,220,210,25,18,467,92,79,14,15,206,82,59,7,21,167,6481,3915,402,266,11060,South Burnett (R)
36660,0,0,0,0,3,124,87,11,18,244,269,672,33,29,1000,647,343,41,28,1059,656,300,41,19,1019,596,330,54,23,1004,669,366,51,22,1115,848,454,39,30,1372,972,480,34,25,1509,1020,487,44,33,1578,933,450,66,28,1472,603,471,47,33,1151,296,250,28,19,589,130,101,13,12,250,69,94,5,24,190,7707,4788,502,311,13305,Southern Downs (R)
36720,3,10,0,3,15,718,529,43,74,1358,1300,6122,234,191,7851,4841,4237,250,212,9546,5956,3042,359,182,9540,6133,3363,469,168,10130,6481,3802,285,160,10732,7902,4638,287,191,13013,8505,4513,285,182,13481,7969,4430,345,165,12915,6509,4107,352,135,11103,3791,3366,310,109,7570,1230,1862,126,59,3279,362,728,49,37,1174,118,313,31,47,515,61103,44517,3386,1840,110852,Sunshine Coast (R)
36820,3,0,0,0,3,82,58,7,8,160,159,425,14,20,615,359,172,19,14,573,395,206,28,20,643,377,230,34,12,652,396,235,20,14,672,508,299,22,21,848,599,346,30,14,983,609,358,45,20,1025,582,362,54,16,1009,409,356,44,14,829,185,178,24,6,400,86,97,5,8,200,47,54,3,13,120,4700,3328,347,196,8571,Tablelands (R)
36910,0,3,0,0,6,496,261,32,35,828,1125,3350,157,117,4749,4150,2266,196,116,6728,4827,1689,325,113,6944,4582,1966,357,119,7026,4272,1959,219,83,6532,4924,2119,153,115,7310,5374,2062,192,112,7744,5134,1947,230,91,7406,4454,1914,268,93,6728,2812,1570,226,76,4677,1044,951,116,57,2165,342,446,40,26,858,188,223,20,47,482,43235,22467,2492,1158,69344,Toowoomba (R)
36950,0,0,0,0,0,12,10,0,10,29,24,19,3,3,57,69,37,3,20,131,134,37,7,12,183,142,35,11,9,198,120,28,4,10,159,130,35,3,12,179,101,35,4,6,142,113,21,15,7,156,108,32,11,3,152,65,17,10,3,86,21,10,0,0,38,5,0,0,0,15,4,3,0,3,10,1041,310,68,85,1503,Torres (S)
36960,0,0,0,0,0,8,4,0,0,19,8,12,0,8,22,46,47,3,3,100,65,46,6,3,119,57,56,0,3,113,90,43,5,5,143,64,29,3,9,112,62,40,5,3,109,75,31,6,3,105,61,27,6,3,99,30,20,5,3,50,9,5,0,0,16,3,0,0,0,3,0,0,0,0,0,572,354,35,38,1003,Torres Strait Island (R)
37010,0,6,0,5,7,520,291,32,37,878,1172,3986,209,135,5498,5861,3562,309,198,9931,6791,2174,442,153,9560,6273,2193,507,143,9116,5505,2247,300,142,8191,6192,2302,241,124,8856,6267,2148,233,119,8764,5716,2015,249,75,8055,4711,1839,272,103,6923,2548,1480,204,67,4302,846,759,98,38,1745,186,299,25,18,528,77,138,7,26,245,52132,25139,3103,1337,81713,Townsville (C)
30900,0,0,0,0,0,3,0,0,0,3,19,3,0,0,19,29,0,0,0,32,24,3,4,0,27,19,4,0,3,30,6,3,0,0,8,13,0,0,0,13,13,4,0,0,19,22,0,0,0,22,17,3,0,0,24,22,11,0,0,31,11,3,0,0,8,0,0,0,0,3,0,0,0,0,0,200,35,6,9,240,Boulia (S)
31000,12,27,3,8,60,4568,1989,215,464,7237,5783,24626,981,816,32202,37572,33370,1879,1558,74377,60595,21144,2790,1518,86041,64597,19915,4472,1333,90324,59045,19522,3076,1104,82755,60952,19808,1837,1085,83679,59319,17977,1687,1012,79997,52273,15102,1866,856,70100,40114,13579,1965,694,56351,23197,10997,1529,462,36179,7599,6771,684,225,15286,1760,2716,197,109,4779,583,1294,93,185,2149,473389,206811,23052,10961,714220,Brisbane (C)
31750,0,0,0,0,0,3,0,0,0,3,9,3,0,0,10,12,3,0,0,20,19,0,4,0,25,29,3,3,0,31,30,0,0,0,33,21,3,3,0,22,22,0,0,0,23,32,0,0,0,30,36,3,0,3,50,25,0,0,0,22,8,0,3,0,11,3,3,0,0,8,4,0,0,0,4,235,24,16,9,283,Bulloo (S)
31820,0,0,0,5,9,241,135,15,24,424,496,1703,68,62,2327,1567,982,73,63,2692,1761,794,116,80,2756,1700,875,117,56,2751,1743,949,77,46,2822,2166,1049,66,64,3345,2337,1118,80,68,3603,2442,1170,97,42,3756,2101,1111,118,64,3397,1318,907,109,36,2366,411,463,46,30,955,135,198,15,11,354,78,107,11,28,221,18255,11442,998,651,31342,Bundaberg (R)
31900,0,0,0,3,3,76,38,3,8,133,168,298,22,19,501,427,168,19,16,626,429,134,21,12,601,356,176,17,14,565,425,194,14,15,651,508,218,15,15,752,582,224,18,21,841,619,199,22,16,857,557,218,32,11,825,432,177,31,16,650,153,116,14,16,290,73,52,9,3,135,39,32,11,12,92,4767,2207,235,180,7394,Burdekin (S)
31950,0,0,0,0,0,7,0,0,0,7,4,0,0,0,7,12,0,0,0,14,10,3,0,0,17,8,0,0,0,18,4,3,0,0,13,11,0,0,0,15,14,0,0,0,11,8,0,0,0,11,14,0,0,4,19,5,0,0,3,8,7,0,0,0,5,0,0,0,0,4,0,0,0,0,0,111,17,10,12,148,Burke (S)
32080,3,0,0,0,9,504,263,32,38,843,820,2946,123,92,3973,3230,2051,157,132,5574,4369,1771,250,129,6530,4711,1919,361,136,7134,4728,2246,259,109,7346,5384,2319,195,148,8050,5551,2166,191,138,8042,5093,1950,203,110,7356,4223,1810,202,63,6298,2508,1517,174,63,4262,930,860,77,40,1913,258,362,35,19,674,117,146,21,21,312,41919,22070,2257,1215,67459,Cairns (R)
32250,0,0,0,0,0,11,0,0,0,21,38,11,3,0,51,64,10,0,4,84,66,5,4,3,84,56,14,4,3,82,51,8,4,3,72,62,11,0,5,80,62,19,3,4,84,64,20,0,0,88,97,20,3,3,125,43,8,3,4,56,19,5,0,0,25,11,9,0,0,21,0,0,0,0,6,651,155,29,35,860,Carpentaria (S)
32260,3,0,0,0,3,103,69,6,18,200,204,453,25,32,710,605,309,21,30,962,642,329,29,32,1032,629,303,40,28,1001,584,300,23,19,926,698,324,33,30,1080,845,388,29,28,1290,894,376,51,31,1349,825,452,59,18,1354,610,357,41,20,1027,252,179,17,9,464,91,76,8,6,185,58,62,5,8,133,6936,3897,384,299,11512,Cassowary Coast (R)
32270,0,0,0,0,0,128,47,4,25,208,253,461,30,19,765,938,305,56,30,1329,1302,289,93,29,1713,1518,425,130,36,2114,1384,398,95,37,1917,1431,352,68,52,1911,1405,309,61,36,1809,1356,307,84,24,1773,1023,270,72,38,1398,566,180,46,11,804,208,84,26,12,330,82,56,8,3,151,45,30,3,11,90,11501,3475,776,342,16101,Central Highlands (R) (Qld)
32310,0,3,0,0,3,48,34,0,4,89,89,201,18,16,324,225,107,21,4,358,248,80,18,9,356,247,101,12,13,377,258,122,16,7,406,346,138,14,5,501,362,119,18,15,513,302,105,21,13,444,307,116,20,10,444,186,85,18,14,301,100,51,7,3,155,26,27,0,0,56,16,24,0,3,44,2706,1270,180,111,4273,Charters Towers (R)
32330,0,0,0,0,0,7,0,0,0,3,3,0,0,3,7,9,6,0,3,21,14,13,0,0,29,13,6,0,0,20,23,3,0,0,29,31,9,0,0,43,21,16,0,0,40,16,7,0,0,32,31,13,0,0,44,14,12,0,0,26,0,6,0,0,6,0,3,0,0,3,0,0,0,0,3,189,85,12,11,291,Cherbourg (S)
32450,0,0,0,0,0,25,7,3,3,42,52,27,4,3,85,155,19,7,7,185,308,34,9,9,361,362,50,21,6,442,315,27,18,3,367,300,19,20,11,348,281,28,24,6,335,299,27,21,9,353,238,29,16,4,285,116,28,13,3,156,53,6,3,5,64,15,11,0,0,24,6,3,0,0,8,2507,297,161,67,3022,Cloncurry (S)
32500,0,0,0,0,0,23,11,0,3,39,47,38,3,6,96,192,34,3,4,229,300,38,13,6,353,249,42,17,12,323,224,53,10,12,297,252,67,14,9,338,225,58,15,6,303,245,58,9,7,318,228,49,10,8,299,122,48,18,3,196,47,25,0,4,74,17,11,3,0,29,5,3,3,3,19,2143,530,128,71,2868,Cook (S)
32600,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,6,0,0,0,9,6,0,0,0,6,3,0,0,0,6,10,5,0,0,8,9,3,0,0,15,10,4,0,0,20,8,6,0,3,15,8,5,0,0,16,8,5,0,0,13,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,70,35,3,6,112,Croydon (S)
37300,0,0,0,0,0,9,3,0,3,14,21,40,4,4,68,66,17,3,8,95,110,28,10,0,148,110,37,10,4,162,71,32,9,4,112,101,31,3,3,136,101,23,7,3,135,110,29,6,0,144,55,14,3,3,76,34,16,3,0,57,12,11,0,0,21,0,0,0,0,0,0,3,0,0,3,798,283,56,23,1157,Weipa (T)
37310,0,5,0,0,6,164,91,11,15,273,304,579,29,35,945,900,336,42,35,1315,1190,307,77,29,1607,1209,358,98,26,1684,1128,415,62,17,1630,1334,386,66,34,1821,1308,418,59,42,1816,1260,362,70,31,1722,1079,347,57,22,1509,698,293,63,25,1086,353,180,33,28,593,135,129,13,11,290,109,85,3,17,213,11012,4208,680,345,16242,Western Downs (R)
37340,0,0,0,0,0,164,69,12,14,253,279,491,35,25,824,1102,339,30,35,1510,1344,339,63,38,1785,1122,414,64,35,1632,987,388,63,35,1473,1069,447,51,30,1594,1116,395,39,27,1578,1047,418,62,33,1561,963,397,55,27,1441,612,329,50,13,1005,232,180,22,9,441,72,73,8,7,160,49,48,4,8,108,9996,4258,533,319,15102,Whitsunday (R)
33220,6,3,0,0,5,228,166,23,14,435,397,1539,59,44,2041,1179,887,49,58,2180,1318,794,96,38,2249,1483,847,112,46,2485,1649,994,91,41,2772,2074,1129,86,60,3348,2251,1208,104,62,3624,2167,1165,123,66,3525,1921,1244,149,50,3360,1150,931,119,41,2238,362,418,47,22,846,89,176,11,13,297,60,82,8,26,181,16100,11418,1049,577,29137,Fraser Coast (R)
33360,0,0,0,0,6,183,101,10,18,312,409,1131,64,45,1647,1504,663,62,42,2274,1954,565,151,54,2719,2019,727,135,39,2920,1975,735,100,44,2855,2314,812,100,58,3285,2355,764,95,57,3258,2175,726,116,53,3074,1668,602,129,30,2440,857,416,86,8,1371,270,193,25,5,494,65,101,7,10,181,34,33,6,8,83,17610,7462,1066,457,26594,Gladstone (R)
33430,5,13,3,5,25,1569,1023,89,156,2846,2621,11282,401,367,14679,11829,10603,573,555,23559,16247,7657,836,525,25270,16757,7607,1013,461,25842,16069,7750,722,393,24931,17371,8271,534,430,26606,17550,7731,496,404,26178,15838,7052,529,305,23726,12821,6537,593,308,20262,7811,5362,467,207,13849,3118,3644,236,117,7114,820,1485,95,58,2453,275,661,43,87,1065,139135,85644,6539,4216,235525,Gold Coast (C)
33610,0,0,0,0,0,38,14,7,12,69,95,145,16,9,263,267,88,11,5,377,321,100,15,4,437,327,132,14,5,476,277,140,13,9,437,322,130,10,8,472,402,132,20,7,556,360,121,14,7,506,381,123,31,9,546,218,89,17,13,340,108,70,6,0,187,46,31,4,5,85,36,34,3,7,79,3154,1340,172,101,4761,Goondiwindi (R)
33620,5,3,0,3,10,106,91,8,19,230,251,731,39,39,1058,644,430,45,26,1143,712,391,52,25,1182,764,434,67,18,1279,817,539,33,22,1417,996,581,40,35,1643,1223,677,49,29,1976,1151,698,78,30,1955,1048,683,94,33,1849,645,507,74,22,1251,240,265,31,15,544,94,135,9,13,255,72,49,8,18,155,8651,6113,607,328,15698,Gympie (R)
33800,0,0,0,0,0,46,23,0,3,72,88,193,13,9,292,199,64,7,7,278,224,64,13,3,301,170,97,14,6,294,191,108,5,0,308,270,130,11,11,423,308,140,6,16,475,367,204,14,9,594,349,158,18,9,537,239,115,20,13,384,130,77,19,6,229,46,29,9,4,89,43,41,4,14,105,2635,1424,141,110,4307,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,17,8,0,0,22,35,10,0,0,40,24,14,3,0,34,20,9,0,0,35,31,7,0,0,39,29,11,0,0,40,25,9,3,0,35,23,4,0,0,32,8,3,0,0,19,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,221,81,15,3,317,Hope Vale (S)
33960,0,4,0,3,5,460,279,19,45,803,798,3387,134,114,4439,3365,2513,180,165,6213,4702,1771,267,156,6898,4698,2007,332,106,7144,4445,1959,224,119,6751,4787,1995,158,115,7053,4837,1828,165,117,6954,4536,1666,165,89,6455,3551,1473,219,68,5317,1918,1126,141,33,3218,616,607,57,25,1303,144,214,15,13,382,56,95,8,24,186,38440,20654,2073,1143,62312,Ipswich (C)
33980,0,0,0,0,0,198,48,14,7,270,217,277,23,22,547,937,171,41,37,1183,1850,272,145,43,2307,2341,338,193,50,2930,2023,366,165,49,2599,2224,310,163,56,2756,2017,294,154,49,2517,1832,230,146,49,2254,1359,167,103,33,1664,658,119,65,20,867,188,56,15,3,262,53,31,8,3,94,28,14,10,3,57,15730,2651,1218,434,20036,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,7,5,0,0,13,21,9,0,0,29,17,6,0,3,26,16,7,0,0,27,15,5,0,0,22,16,15,0,0,40,20,10,0,0,29,10,15,0,0,28,24,3,0,0,24,17,3,0,0,20,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,166,81,3,10,260,Kowanyama (S)
34530,0,0,0,3,3,69,46,3,7,124,145,539,27,13,726,460,284,21,13,780,492,191,25,16,727,506,269,33,15,822,478,308,34,22,841,536,307,23,20,887,625,350,24,17,1018,656,334,31,18,1037,546,287,40,7,885,395,253,30,13,695,140,124,11,9,284,45,53,4,0,113,25,42,3,9,79,5062,3330,304,190,8883,Livingstone (S)
32750,0,0,0,0,0,0,0,0,0,0,11,3,0,0,11,7,0,0,3,15,19,3,0,0,26,11,3,0,0,20,19,0,0,0,18,15,0,0,0,19,17,0,0,0,18,14,7,0,0,22,17,0,0,0,21,11,0,0,0,12,11,3,0,0,10,3,0,0,0,3,0,0,0,0,0,146,27,7,4,184,Diamantina (S)
41140,0,0,0,0,5,51,36,3,3,89,52,144,5,15,210,174,114,16,8,307,228,105,12,7,356,194,125,25,3,350,168,132,9,4,308,233,151,14,0,392,287,172,13,6,477,299,161,15,4,477,265,185,28,3,478,219,151,23,9,403,76,95,14,0,190,32,53,4,8,98,26,30,3,3,61,2238,1613,178,81,4114,Clare and Gilbert Valleys (DC)
