LGA_MAIN11,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU_15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU_15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot,LGA_NAME11
34830,0,0,0,3,0,3,3,3,0,12,0,6,8,3,12,3,0,0,0,32,0,0,0,0,0,0,0,0,3,3,22,0,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,3,0,10,6,3,0,0,0,0,0,19,0,4,3,5,3,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,4,3,0,0,0,10,3,3,0,0,3,0,3,3,0,15,25,29,17,17,22,12,6,6,3,137,0,0,0,3,3,3,0,0,0,9,0,3,10,9,3,3,0,0,0,28,0,4,4,3,7,0,0,0,0,18,34,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,12,0,0,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,Mapoon (S)
35790,0,0,7,9,17,10,3,0,0,46,0,29,38,50,41,24,3,3,0,188,0,3,3,4,7,5,3,3,0,28,390,0,0,0,0,0,0,0,0,390,0,19,0,0,0,0,0,0,0,19,0,89,43,26,4,0,0,0,0,162,0,70,40,43,31,17,3,0,0,204,0,3,3,3,5,0,0,0,0,14,0,0,0,4,3,0,0,0,0,7,0,0,0,8,7,8,3,3,0,29,8,10,6,5,11,0,0,0,0,40,398,223,140,152,126,64,15,9,0,1127,0,0,9,15,17,13,0,0,0,54,0,35,51,53,33,15,0,3,0,190,0,26,34,44,22,21,4,3,0,154,313,0,0,0,0,0,0,0,0,313,0,16,0,0,0,0,0,0,0,16,0,57,20,10,3,0,0,0,0,90,0,47,24,24,14,13,8,3,3,136,0,0,0,4,0,3,0,0,0,7,Palm Island (S)
36630,0,49,516,919,1103,1356,1138,502,104,5687,0,178,262,224,162,118,79,24,3,1050,0,11,38,75,69,48,15,14,5,275,3186,0,0,0,0,0,0,0,0,3186,0,450,0,0,0,0,0,0,0,450,0,479,149,124,85,22,3,0,0,862,0,96,27,21,27,30,32,32,16,281,0,65,26,27,18,22,5,3,0,166,0,127,55,46,65,62,43,23,0,421,0,58,120,169,263,357,326,157,50,1500,59,68,54,52,44,71,48,12,4,412,3245,1581,1247,1657,1836,2086,1689,767,182,14290,0,104,691,1085,1256,1432,934,317,38,5857,0,254,267,240,160,120,49,7,3,1100,0,80,225,321,222,82,51,52,27,1060,3092,0,0,0,0,0,0,0,0,3092,0,462,0,0,0,0,0,0,0,462,0,305,72,39,26,14,3,3,0,462,0,44,12,18,32,39,38,34,22,239,0,64,7,13,16,4,4,0,3,111,South Burnett (R)
36660,0,38,524,1034,1309,1544,1171,581,112,6313,0,185,288,222,188,153,59,21,0,1116,0,3,27,69,65,30,12,14,10,230,3430,0,0,0,0,0,0,0,0,3430,0,534,0,0,0,0,0,0,0,534,0,588,169,117,79,43,6,0,0,1002,0,78,19,12,28,34,31,21,7,230,0,73,22,16,10,13,8,0,0,142,0,90,98,46,41,46,36,16,5,378,0,88,148,187,279,338,297,162,62,1561,47,84,57,35,52,62,52,21,8,418,3477,1761,1352,1738,2051,2263,1672,836,204,15354,0,90,703,1227,1479,1551,1013,361,49,6473,0,270,294,227,206,128,34,12,0,1171,0,95,237,341,244,71,69,80,42,1179,3184,0,0,0,0,0,0,0,0,3184,0,585,0,0,0,0,0,0,0,585,0,353,85,44,40,29,6,0,0,557,0,56,17,5,36,52,57,45,27,295,0,62,13,10,9,5,3,0,0,102,Southern Downs (R)
36710,0,275,4489,10714,11880,12212,10225,5592,1284,56671,0,1088,3168,2761,2158,1509,649,158,19,11510,0,36,186,618,837,354,121,99,70,2321,28426,0,0,0,0,0,0,0,0,28426,0,5870,0,0,0,0,0,0,0,5870,0,5258,1692,817,506,221,26,0,3,8523,0,675,371,199,212,215,154,129,73,2028,0,602,407,297,223,135,58,14,5,1741,0,1268,1292,691,679,606,354,137,42,5069,0,402,1115,1602,2080,2277,1790,1339,604,11209,354,670,514,380,420,438,293,128,21,3218,28780,16144,13234,18079,18995,17967,13670,7596,2121,136586,0,521,6413,12521,13239,12456,9111,3848,604,58713,0,1776,3425,2816,2274,1315,435,80,6,12127,0,458,1737,3543,3200,1006,445,399,260,11048,26832,0,0,0,0,0,0,0,0,26832,0,6094,0,0,0,0,0,0,0,6094,0,3368,928,350,298,194,37,3,0,5178,0,523,215,118,228,491,454,361,284,2674,0,582,285,145,138,93,34,14,4,1295,Sunshine Coast (R)
36810,0,26,491,1204,1508,1693,1479,728,132,7261,0,158,393,390,387,237,103,25,8,1701,0,6,29,84,125,59,38,18,13,372,4173,0,0,0,0,0,0,0,0,4173,0,609,0,0,0,0,0,0,0,609,0,694,220,168,102,38,7,0,0,1229,0,139,71,50,53,58,41,30,13,455,0,75,50,26,39,33,18,3,0,244,0,98,94,66,84,101,65,21,4,533,0,105,149,226,404,571,438,236,74,2203,91,116,72,66,77,84,53,19,7,585,4264,2026,1569,2280,2779,2874,2242,1080,251,19365,0,80,734,1514,1738,1815,1260,413,52,7606,0,272,414,454,384,190,68,14,0,1796,0,125,297,452,359,127,88,83,40,1571,4041,0,0,0,0,0,0,0,0,4041,0,692,0,0,0,0,0,0,0,692,0,431,120,53,51,31,3,0,0,689,0,101,33,27,50,64,63,56,48,442,0,68,20,13,15,13,10,5,0,144,Tablelands (R)
36910,0,261,3335,5385,5807,5471,4098,2120,473,26950,0,874,1512,948,637,376,134,41,9,4531,0,31,124,249,304,124,55,57,42,986,15376,0,0,0,0,0,0,0,0,15376,0,2811,0,0,0,0,0,0,0,2811,0,2721,790,431,272,101,16,3,0,4334,0,452,197,94,115,116,86,55,26,1141,0,318,165,79,64,44,18,9,0,697,0,763,536,246,210,163,90,45,9,2062,0,367,782,781,1121,1155,888,605,242,5941,259,371,305,197,166,167,124,58,20,1667,15635,8969,7746,8410,8696,7717,5509,2993,821,66496,0,568,4185,6141,6239,5417,3620,1495,210,27875,0,1271,1484,885,683,319,89,22,3,4756,0,445,1016,1599,1161,433,229,216,124,5223,14968,0,0,0,0,0,0,0,0,14968,0,3050,0,0,0,0,0,0,0,3050,0,1731,447,166,155,98,20,0,0,2617,0,360,121,72,130,211,186,147,91,1318,0,283,66,26,33,20,16,5,3,452,Toowoomba (R)
36950,0,0,36,73,80,58,24,0,0,271,0,23,61,53,34,17,4,0,0,192,0,0,0,3,3,8,4,0,3,21,420,0,0,0,0,0,0,0,0,420,0,51,0,0,0,0,0,0,0,51,0,79,28,4,3,0,0,0,0,114,0,19,9,8,9,6,4,4,0,59,0,6,3,3,3,3,0,0,0,18,0,9,9,12,0,6,3,0,0,39,0,11,9,14,27,24,9,3,0,97,19,18,9,4,3,3,0,3,0,59,439,216,164,174,162,125,48,10,3,1341,0,3,54,78,77,45,15,3,0,275,0,27,74,48,33,12,3,0,0,197,0,11,35,36,34,17,3,3,3,142,386,0,0,0,0,0,0,0,0,386,0,40,0,0,0,0,0,0,0,40,0,54,24,4,5,0,0,0,0,87,0,21,10,3,6,6,5,6,0,57,0,6,4,3,0,0,0,0,0,13,Torres (S)
36960,0,0,26,63,89,49,24,10,0,261,0,45,120,80,36,17,6,0,0,304,0,3,8,17,12,13,4,3,0,60,734,0,0,0,0,0,0,0,0,737,0,26,0,0,0,0,0,0,0,26,0,121,43,10,4,0,0,0,0,178,0,54,38,7,8,12,9,4,3,135,0,0,0,0,0,3,0,3,0,6,0,0,0,4,3,0,3,0,0,10,0,9,11,18,40,28,9,3,3,121,21,33,15,12,7,8,4,0,0,100,755,294,261,211,199,130,59,23,6,1938,0,3,27,60,83,58,17,8,3,259,0,65,121,70,32,14,0,0,0,302,0,50,82,55,31,18,13,3,0,252,642,0,0,0,0,0,0,0,0,642,0,30,0,0,0,0,0,0,0,30,0,104,25,4,0,4,3,0,0,140,0,38,9,6,15,17,17,9,0,111,0,3,3,0,3,0,0,0,0,9,Torres Strait Island (R)
37010,0,226,3680,6035,6020,5250,3156,1345,251,25963,0,1364,2800,1703,1089,604,181,28,3,7772,0,32,152,407,479,202,69,47,23,1411,17433,0,0,0,0,0,0,0,0,17433,0,3560,0,0,0,0,0,0,0,3560,0,3153,1044,476,267,89,20,0,0,5049,0,740,314,167,188,141,97,98,29,1774,0,544,343,173,111,78,33,11,4,1297,0,1548,1063,426,355,252,146,52,5,3847,0,500,1100,1099,1355,1256,790,472,158,6730,321,497,387,215,188,160,75,28,3,1874,17754,12164,10883,10701,10052,8032,4567,2081,476,76710,0,530,5033,6975,6533,4966,2594,914,127,27672,0,2128,2895,1710,1149,501,124,16,0,8523,0,428,1345,1909,1477,505,240,217,114,6235,16723,0,0,0,0,0,0,0,0,16723,0,3631,0,0,0,0,0,0,0,3631,0,2060,532,179,152,67,15,0,0,3005,0,619,203,83,181,274,208,205,90,1863,0,559,187,63,55,41,13,7,6,931,Townsville (C)
39499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,345,482,350,301,330,195,53,11,2295,228,345,482,350,301,330,195,53,11,2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41010,0,0,37,101,107,131,80,28,4,488,0,27,66,56,38,15,10,3,0,215,0,3,3,10,10,3,3,0,3,35,343,0,0,0,0,0,0,0,0,343,0,41,0,0,0,0,0,0,0,41,0,70,14,8,0,3,0,0,0,95,0,35,0,6,5,5,0,5,0,56,0,4,3,0,0,0,3,0,0,10,0,15,13,8,7,7,0,0,0,50,0,19,33,37,36,37,33,6,3,204,9,11,6,5,0,8,7,3,0,49,352,225,175,231,203,209,136,45,10,1586,0,9,65,106,115,132,56,26,3,512,0,47,66,64,34,15,4,0,0,230,0,4,28,30,27,5,3,3,0,100,367,0,0,0,0,0,0,0,0,370,0,39,0,0,0,0,0,0,0,39,0,38,18,0,6,0,0,0,0,62,0,9,9,3,6,3,8,0,0,38,0,0,0,0,0,3,0,0,0,3,Ceduna (DC)
37300,0,5,105,155,120,70,15,0,0,470,0,23,83,60,31,12,0,0,0,209,0,3,5,8,11,11,0,0,0,38,377,0,0,0,0,0,0,0,0,377,0,32,0,0,0,0,0,0,0,32,0,57,7,6,0,0,0,0,0,70,0,9,8,0,5,0,0,0,0,22,0,3,10,0,0,0,0,0,0,13,0,8,15,10,12,3,0,0,0,48,0,18,24,21,31,33,12,0,0,139,14,10,4,5,8,3,0,5,0,49,391,168,261,265,218,132,27,5,0,1467,0,12,122,162,112,55,3,0,0,466,0,51,79,51,21,15,0,0,0,217,0,7,16,13,9,0,3,0,0,48,376,0,0,0,0,0,0,0,0,376,0,41,0,0,0,0,0,0,0,41,0,27,7,4,0,0,0,0,0,38,0,7,5,0,3,0,5,0,0,20,0,5,3,0,4,0,0,0,0,12,Weipa (T)
37310,0,65,674,1185,1189,1141,799,393,73,5519,0,200,315,250,159,104,45,5,0,1078,0,5,18,51,60,28,16,9,6,193,3506,0,0,0,0,0,0,0,0,3506,0,383,0,0,0,0,0,0,0,383,0,528,121,93,59,19,4,0,0,824,0,76,26,27,28,36,20,19,6,238,0,69,27,32,25,12,3,0,0,168,0,164,107,60,41,43,28,16,4,463,0,106,182,222,274,284,216,152,57,1493,62,109,72,41,44,53,27,21,3,432,3568,1705,1542,1961,1879,1720,1158,615,149,14297,0,129,905,1296,1235,1109,674,237,28,5613,0,266,340,250,152,78,22,9,0,1117,0,77,179,278,169,40,42,45,25,855,3201,0,0,0,0,0,0,0,0,3201,0,418,0,0,0,0,0,0,0,418,0,272,51,28,19,18,3,0,0,391,0,60,16,7,22,42,39,28,12,226,0,59,12,8,12,3,3,0,0,97,Western Downs (R)
37340,0,21,467,932,1084,1128,699,278,46,4655,0,162,454,356,249,165,64,13,3,1466,0,8,20,48,74,42,20,10,7,229,2694,0,0,0,0,0,0,0,0,2694,0,338,0,0,0,0,0,0,0,338,0,524,119,67,44,10,0,0,0,764,0,69,51,21,17,28,29,13,6,234,0,74,50,28,24,17,4,3,0,200,0,186,200,102,101,56,34,10,3,692,0,77,234,240,323,339,245,125,35,1618,45,77,71,43,68,62,42,7,0,415,2739,1536,1666,1837,1984,1847,1137,459,100,13305,0,58,701,1075,1216,1077,549,177,25,4878,0,301,481,344,260,132,40,13,0,1571,0,61,187,269,192,56,28,24,14,831,2487,0,0,0,0,0,0,0,0,2487,0,309,0,0,0,0,0,0,0,309,0,284,54,25,25,14,3,0,0,405,0,37,14,6,19,36,40,40,14,206,0,51,22,6,16,7,0,0,0,102,Whitsunday (R)
40310,0,26,397,925,1029,1074,684,383,91,4609,0,93,240,176,155,86,31,5,0,786,0,3,13,32,69,28,3,7,3,158,2184,0,0,0,0,0,0,0,0,2184,0,460,0,0,0,0,0,0,0,460,0,457,143,47,37,4,0,0,0,688,0,34,24,14,13,8,5,7,6,111,0,15,15,10,6,0,3,0,0,49,0,45,64,23,18,24,14,5,0,193,0,45,120,145,178,159,113,100,44,904,21,44,32,35,20,28,12,4,3,199,2205,1222,1048,1407,1525,1411,865,511,147,10341,0,50,568,1019,1136,1032,592,271,43,4711,0,141,234,201,150,78,14,7,0,825,0,25,98,183,137,34,21,27,8,533,2074,0,0,0,0,0,0,0,0,2074,0,459,0,0,0,0,0,0,0,459,0,265,58,25,14,12,3,0,0,377,0,15,7,4,11,14,14,21,19,105,0,22,9,3,7,0,3,0,0,44,Barossa (DC)
40430,0,0,36,72,95,130,95,62,17,507,0,7,11,22,21,9,9,0,0,79,0,0,3,5,3,3,4,0,0,18,196,0,0,0,0,0,0,0,0,196,0,33,0,0,0,0,0,0,0,33,0,29,12,7,3,3,0,0,0,54,0,4,0,0,3,3,0,0,0,10,0,0,3,0,3,0,0,0,0,6,0,4,3,0,8,4,0,0,0,19,0,3,18,16,31,43,36,26,13,186,3,5,4,3,6,9,9,0,0,39,199,85,90,125,173,204,153,88,30,1147,0,3,42,81,117,129,97,40,4,513,0,8,8,24,14,19,6,0,0,79,0,3,5,21,11,4,0,6,0,50,173,0,0,0,0,0,0,0,0,173,0,35,0,0,0,0,0,0,0,35,0,7,6,0,3,0,0,0,0,16,0,4,0,0,3,0,0,0,5,12,0,4,0,0,0,0,0,0,0,4,Barunga West (DC)
40520,0,14,155,298,395,456,308,202,29,1857,0,62,97,94,70,53,18,0,0,394,0,0,14,24,28,17,3,7,0,93,1069,0,0,0,0,0,0,0,0,1069,0,191,0,0,0,0,0,0,0,191,0,178,64,36,26,11,0,0,0,315,0,30,14,6,10,7,5,5,5,82,0,17,8,8,9,8,0,0,0,50,0,38,21,10,11,10,6,0,0,96,0,33,75,90,127,118,78,58,18,597,28,27,19,23,11,16,12,4,0,140,1097,590,467,589,687,696,430,276,52,4884,0,10,221,354,436,450,281,137,15,1904,0,84,114,94,75,31,7,5,0,410,0,27,96,124,104,35,12,24,14,436,915,0,0,0,0,0,0,0,0,915,0,186,0,0,0,0,0,0,0,186,0,108,32,10,12,6,3,0,0,171,0,12,4,6,9,17,6,7,8,69,0,18,5,5,0,3,0,0,0,31,Berri and Barmera (DC)
40070,0,25,383,339,306,423,288,117,47,1928,0,140,357,154,81,87,24,5,0,848,0,0,3,18,27,15,3,0,0,66,446,0,0,0,0,0,0,0,0,446,0,177,0,0,0,0,0,0,0,177,0,67,51,18,15,4,3,0,0,158,0,128,66,15,6,7,3,0,0,225,0,101,53,3,3,0,0,3,0,163,0,893,555,91,43,29,13,6,3,1633,0,265,390,322,310,258,148,67,37,1797,5,61,67,28,22,19,6,9,0,217,451,1857,1925,988,813,842,488,207,87,7658,0,49,469,330,336,413,237,92,14,1940,0,185,338,105,76,62,25,0,0,791,0,3,29,76,93,47,15,20,7,290,507,0,0,0,0,0,0,0,0,507,0,147,0,0,0,0,0,0,0,147,0,40,31,6,11,4,0,0,0,92,0,166,86,12,9,8,9,7,3,300,0,96,40,0,3,3,0,0,0,142,Adelaide (C)
40250,0,54,98,63,42,32,12,10,0,311,0,3,28,12,8,9,0,0,0,60,0,0,6,3,0,3,3,0,4,19,293,0,0,0,0,0,0,0,0,293,0,24,0,0,0,0,0,0,0,24,0,51,28,11,6,0,3,0,0,99,0,76,28,34,10,5,8,3,3,167,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,12,0,4,14,13,23,19,14,4,0,91,13,9,11,6,11,0,4,0,0,54,306,224,216,145,100,71,44,17,7,1130,0,69,94,69,44,25,7,3,0,311,0,12,19,18,4,8,0,0,0,61,0,24,36,31,23,15,6,4,0,139,276,0,0,0,0,0,0,0,0,276,0,40,0,0,0,0,0,0,0,40,0,32,11,8,4,3,0,0,0,58,0,51,25,11,25,14,13,7,3,149,0,0,3,3,0,0,0,0,0,6,Anangu Pitjantjatjara (AC)
40700,0,14,475,1504,1947,1938,1401,838,228,8345,0,70,281,162,200,153,79,21,8,974,0,3,9,41,92,54,20,12,5,236,3204,0,0,0,0,0,0,0,0,3204,0,1543,0,0,0,0,0,0,0,1543,0,517,351,114,63,23,3,0,0,1071,0,123,64,10,24,16,9,10,4,260,0,67,40,13,9,9,3,0,0,141,0,264,204,51,36,41,34,11,0,641,0,98,200,260,264,297,227,199,129,1674,34,67,51,32,43,31,18,8,5,289,3238,2766,1675,2187,2678,2562,1794,1099,379,18378,0,38,689,1836,2100,1931,1227,575,116,8512,0,105,297,180,207,135,43,4,3,974,0,9,61,262,435,180,68,70,47,1132,3177,0,0,0,0,0,0,0,0,3177,0,1456,0,0,0,0,0,0,0,1456,0,399,227,59,44,25,3,0,0,757,0,149,50,9,16,36,40,61,37,398,0,78,29,4,8,5,4,0,0,128,Burnside (C)
37400,0,0,22,41,51,55,41,16,3,229,0,9,18,9,7,5,0,0,0,48,0,0,0,0,3,3,3,0,0,9,126,0,0,0,0,0,0,0,0,126,0,7,0,0,0,0,0,0,0,7,0,9,8,8,3,0,0,0,0,28,0,10,0,3,4,0,3,0,0,20,0,0,0,0,4,0,0,0,0,4,0,3,6,0,0,0,0,0,3,12,0,9,8,9,14,25,26,17,3,111,0,5,0,0,3,4,6,3,0,21,126,52,62,70,89,92,79,36,9,615,0,3,30,50,57,48,33,11,0,232,0,10,17,13,9,3,0,0,0,52,0,0,14,13,4,3,3,3,0,40,119,0,0,0,0,0,0,0,0,119,0,9,0,0,0,0,0,0,0,9,0,14,5,0,0,0,0,0,0,19,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,5,Winton (S)
37550,0,0,4,3,8,5,3,0,0,23,0,10,22,18,11,9,0,3,0,73,0,3,3,3,3,4,0,0,0,16,163,0,0,0,0,0,0,0,0,163,0,13,0,0,0,0,0,0,0,13,0,34,6,9,0,0,0,0,0,49,0,17,10,4,8,6,0,0,0,45,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,3,3,3,13,6,0,0,0,28,3,0,7,0,0,0,0,0,0,10,166,80,55,45,46,30,3,3,0,428,0,0,6,5,7,6,0,0,0,24,0,20,21,19,11,5,0,0,0,76,0,11,23,20,9,5,4,0,0,72,153,0,0,0,0,0,0,0,0,153,0,6,0,0,0,0,0,0,0,6,0,34,8,0,0,3,0,0,0,45,0,20,4,7,9,6,4,0,3,53,0,0,0,0,0,0,0,0,0,0,Woorabinda (S)
40120,0,19,519,1686,2114,2010,1196,485,99,8128,0,38,261,337,342,244,80,9,4,1315,0,6,9,57,115,61,12,4,3,267,3681,0,0,0,0,0,0,0,0,3681,0,1270,0,0,0,0,0,0,0,1270,0,806,279,110,45,21,0,0,0,1261,0,61,23,17,17,10,11,11,13,163,0,28,17,11,22,7,3,0,0,88,0,36,50,39,52,41,25,12,3,258,0,39,113,177,284,277,162,101,29,1182,36,96,46,42,35,42,23,7,6,333,3717,2399,1317,2476,3026,2713,1512,629,157,17946,0,30,754,2021,2186,2017,927,299,48,8282,0,94,280,356,366,220,38,7,0,1361,0,14,75,233,299,129,42,42,24,858,3532,0,0,0,0,0,0,0,0,3532,0,1199,0,0,0,0,0,0,0,1199,0,494,188,46,27,16,0,0,0,771,0,47,14,11,8,32,36,31,24,203,0,42,12,15,7,3,3,0,0,82,Adelaide Hills (DC)
40220,0,16,322,684,889,1135,1122,554,101,4823,0,70,223,200,196,128,55,20,4,896,0,3,11,43,59,30,8,6,4,164,1936,0,0,0,0,0,0,0,0,1936,0,432,0,0,0,0,0,0,0,432,0,417,102,52,29,11,4,0,0,615,0,48,18,9,11,19,16,3,4,128,0,47,20,10,15,4,5,3,0,104,0,58,36,33,37,34,20,7,3,228,0,28,83,158,221,242,190,150,49,1121,26,66,29,39,41,31,40,14,0,286,1962,1185,844,1228,1498,1634,1460,757,165,10733,0,43,427,801,979,1250,988,383,40,4911,0,111,232,217,164,128,52,17,3,924,0,26,100,262,194,47,32,32,17,710,1914,0,0,0,0,0,0,0,0,1914,0,430,0,0,0,0,0,0,0,430,0,277,47,22,20,11,4,0,0,381,0,21,11,4,16,29,29,26,18,154,0,35,10,5,11,3,0,0,3,67,Alexandrina (DC)
37570,0,0,3,3,0,5,0,0,0,11,0,5,7,11,6,0,3,0,0,32,0,3,0,0,3,0,3,0,0,9,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,8,3,4,3,0,0,0,0,18,0,6,4,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,3,3,3,0,0,0,0,0,0,9,28,25,20,24,15,5,9,0,0,126,0,0,0,10,3,0,0,0,0,13,0,9,7,10,4,4,3,0,0,37,0,0,3,5,3,5,0,0,0,16,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,3,0,0,0,23,0,7,0,0,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
