lga_code_2016,australia_m,australia_f,australia_p,canada_m,canada_f,canada_p,china_excl_sars_taiwan_m,china_excl_sars_taiwan_f,china_excl_sars_taiwan_p,croatia_m,croatia_f,croatia_p,egypt_m,egypt_f,egypt_p,fiji_m,fiji_f,fiji_p,germany_m,germany_f,germany_p,greece_m,greece_f,greece_p,hong_kong_sar_china_m,hong_kong_sar_china_f,hong_kong_sar_china_p,india_m,india_f,india_p,indonesia_m,indonesia_f,indonesia_p,iran_m,iran_f,iran_p,iraq_m,iraq_f,iraq_p,ireland_m,ireland_f,ireland_p,italy_m,italy_f,italy_p,japan_m,japan_f,japan_p,korea_republic_south_m,korea_republic_south_f,korea_republic_south_p,lebanon_m,lebanon_f,lebanon_p,malaysia_m,malaysia_f,malaysia_p,malta_m,malta_f,malta_p,netherlands_m,netherlands_f,netherlands_p,new_zealand_m,new_zealand_f,new_zealand_p,pakistan_m,pakistan_f,pakistan_p,philippines_m,philippines_f,philippines_p,poland_m,poland_f,poland_p,singapore_m,singapore_f,singapore_p,south_africa_m,south_africa_f,south_africa_p,sri_lanka_m,sri_lanka_f,sri_lanka_p,thailand_m,thailand_f,thailand_p,tfyrom_m,tfyrom_f,tfyrom_p,turkey_m,turkey_f,turkey_p,united_kingdom_ci_im_m,united_kingdom_ci_im_f,united_kingdom_ci_im_p,united_states_america_m,united_states_america_f,united_states_america_p,vietnam_m,vietnam_f,vietnam_p,zimbabwe_m,zimbabwe_f,zimbabwe_p,born_elsewhere_m,born_elsewhere_f,born_elsewhere_p,country_birth_not_stated_m,country_birth_not_stated_f,country_birth_not_stated_p,os_visitors_m,os_visitors_f,os_visitors_p,tot_m,tot_f,tot_p,lga_name16
58890,333,296,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,31,0,0,0,3,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,13,27,0,0,0,0,0,0,0,0,0,0,5,3,45,34,79,0,0,0,410,382,790,West Arthur (S)
55530,255,191,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,23,0,0,0,0,0,0,0,0,0,7,0,3,43,34,81,0,0,0,326,253,573,Mingenew (S)
56090,13724,12616,26340,36,34,75,52,62,111,36,27,66,7,15,18,7,14,17,140,131,266,8,6,11,12,11,28,130,111,240,19,21,42,6,5,9,6,0,6,78,76,157,134,106,240,7,22,27,3,10,16,4,0,8,53,58,108,10,4,8,121,117,234,588,490,1086,8,8,17,86,125,214,31,36,67,14,37,50,174,172,348,21,6,32,16,57,79,9,0,12,3,3,8,2175,2119,4295,87,75,161,46,25,68,62,76,143,409,405,809,861,893,1756,50,97,144,19230,18087,37318,Mundaring (S)
55810,242,171,408,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,18,12,25,0,0,0,0,4,5,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,19,16,36,0,0,0,0,0,0,3,0,3,4,0,12,105,64,169,3,0,3,415,281,698,Mount Magnet (S)
55880,232,192,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,24,0,0,0,0,0,0,0,0,0,3,0,3,31,25,54,3,3,3,301,238,542,Mount Marshall (S)
55600,1007,886,1893,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,4,4,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,0,11,35,26,59,0,0,0,10,12,27,0,0,0,0,0,0,6,6,14,0,0,0,0,0,5,0,0,0,0,0,0,43,50,89,3,3,3,0,0,0,3,8,10,9,9,20,153,143,298,3,14,20,1299,1171,2473,Moora (S)
56620,746,764,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,15,9,25,0,0,0,0,4,4,0,0,0,3,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,10,21,0,0,5,0,0,0,0,0,0,4,7,13,65,62,126,8,9,11,844,886,1728,Ngaanyatjarraku (S)
55670,357,293,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,5,7,3,16,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,3,3,0,0,0,0,0,0,15,7,24,0,3,3,0,0,0,0,0,0,4,7,9,34,36,72,0,7,4,429,375,809,Morawa (S)
56790,1675,1567,3247,4,9,8,0,0,0,0,0,0,0,3,3,0,0,0,7,16,29,0,0,0,0,0,3,9,3,10,0,0,0,0,0,0,0,0,0,4,8,11,6,3,8,0,0,0,0,0,0,0,0,0,3,3,8,0,3,4,8,11,24,39,51,93,0,0,0,3,7,7,0,0,0,0,0,0,10,15,20,0,0,0,0,5,6,0,0,0,0,0,0,150,164,316,11,0,13,5,0,5,0,4,4,25,35,56,356,314,668,96,108,208,2416,2323,4737,Northampton (S)
74560,170,175,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,12,23,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,8,28,5,3,4,0,0,0,0,0,0,3,9,13,11,10,16,0,0,0,226,222,450,Wagait (S)
56860,103,99,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,7,10,0,0,0,0,0,0,0,0,0,0,0,5,6,7,13,0,0,0,129,115,247,Nungarin (S)
56930,442,642,1086,4,7,6,4,16,18,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,9,11,8,17,0,0,3,3,0,7,0,0,0,6,8,20,3,0,8,0,6,10,0,0,0,0,0,0,6,9,11,0,0,0,0,0,3,9,15,18,0,0,0,3,0,4,4,5,7,5,4,13,11,17,36,3,0,3,0,0,0,0,0,0,0,0,0,73,77,147,7,12,20,0,0,0,3,6,9,31,31,66,46,56,102,15,11,28,685,954,1644,Peppermint Grove (S)
55740,2341,2785,5133,15,20,33,32,54,88,5,3,16,0,3,5,0,3,3,16,35,53,0,4,3,17,37,50,53,44,93,12,24,30,18,17,28,4,4,4,34,47,81,36,28,62,10,22,39,11,8,22,0,4,3,27,35,66,0,0,0,13,15,27,88,74,169,7,4,6,20,31,49,12,18,32,19,39,58,74,97,170,5,13,18,11,12,25,0,0,0,0,0,0,422,451,872,41,48,87,4,9,14,22,27,49,217,262,477,328,364,691,39,70,114,3959,4713,8673,Mosman Park (T)
58260,242,214,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,11,7,19,0,0,0,0,6,8,0,0,0,0,0,0,7,7,12,0,0,0,0,0,0,0,0,0,0,0,0,16,16,29,0,0,0,0,0,0,3,0,3,7,3,10,24,25,45,3,3,6,323,290,611,Three Springs (S)
74660,3188,3039,6227,0,4,6,9,3,7,0,0,0,0,0,0,0,4,4,21,24,39,0,0,0,0,0,7,5,10,15,0,7,7,0,0,0,0,0,0,0,4,7,3,7,7,0,4,4,0,0,0,0,0,0,3,3,8,0,0,0,9,3,10,42,38,76,0,0,0,3,12,19,0,3,3,0,0,3,9,3,13,0,0,0,3,8,8,0,0,0,0,0,0,56,45,99,9,11,16,0,0,0,4,0,4,54,44,99,347,306,656,191,204,400,3968,3787,7758,West Arnhem (R)
74680,1496,1493,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,9,20,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,14,0,0,0,0,0,0,0,0,0,6,3,7,60,66,126,3,7,6,1597,1587,3183,West Daly (R)
79399,3134,2598,5739,13,10,21,10,11,28,0,0,0,0,0,6,9,6,18,32,32,60,0,3,6,4,3,3,34,19,60,7,13,17,3,6,10,3,0,8,11,9,22,22,14,35,24,32,60,14,9,24,0,0,0,6,12,16,3,0,6,22,15,32,175,139,312,4,4,4,29,61,97,8,0,6,3,0,6,34,32,60,5,4,11,4,21,25,0,0,0,0,0,0,194,147,340,14,15,25,30,28,55,11,9,20,162,131,293,1242,943,2188,618,647,1268,5888,4992,10882,Unincorporated NT
56160,62,59,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,4,107,31,139,3,0,3,177,98,274,Murchison (S)
56230,5844,5991,11836,16,13,26,0,8,7,5,3,3,0,0,0,3,3,8,28,26,51,0,3,4,0,8,10,19,14,33,3,12,15,0,0,0,0,0,0,24,29,47,34,21,54,0,0,0,3,0,4,0,0,0,10,19,22,3,3,4,47,39,86,218,204,418,0,0,0,24,51,81,3,0,4,14,15,27,40,58,95,7,5,11,3,22,28,0,0,0,0,0,0,805,854,1659,19,30,48,5,8,7,9,13,20,81,62,137,688,677,1365,19,32,56,7977,8213,16186,Murray (S)
56300,471,429,901,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,27,27,50,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,76,78,149,0,6,6,0,0,0,3,0,3,3,14,22,74,67,146,7,5,13,687,647,1334,Nannup (S)
57140,419,404,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,21,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,37,36,77,0,3,3,0,0,0,0,0,0,9,9,12,66,64,136,3,3,9,560,548,1112,Pingelly (S)
56370,318,282,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,4,6,15,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,25,0,0,0,4,6,11,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,17,19,36,0,0,0,0,0,0,0,0,0,4,3,3,31,35,70,3,3,7,395,382,780,Narembeen (S)
57210,1825,1699,3523,0,3,3,3,0,4,0,0,0,0,0,0,0,0,0,8,19,30,3,0,3,0,3,3,12,7,20,0,0,0,0,0,5,0,0,0,6,4,8,4,4,5,0,3,3,0,0,0,0,0,0,0,0,3,3,0,4,7,18,26,57,47,107,11,6,12,9,19,23,0,4,6,4,0,4,24,27,56,3,0,3,0,3,5,0,0,0,0,0,0,200,242,444,10,5,18,3,0,4,0,6,11,109,66,174,261,228,488,11,10,22,2586,2422,5006,Plantagenet (S)
57280,5961,4527,10486,11,13,30,22,22,45,17,9,21,3,0,5,11,7,25,18,24,47,7,0,11,3,3,6,94,59,157,30,46,79,5,4,6,0,0,0,74,33,99,13,3,16,3,5,10,12,9,22,4,0,5,33,28,58,0,0,0,17,7,24,565,377,936,9,4,11,189,202,391,3,6,12,12,22,34,129,93,228,29,24,49,13,53,71,8,5,11,3,3,8,356,199,551,16,17,34,6,12,24,67,54,126,214,165,382,1910,1240,3152,117,94,211,10006,7369,17370,Port Hedland (T)
57350,368,388,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,4,0,0,0,3,4,4,4,11,20,0,0,0,3,3,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,27,50,0,0,0,0,0,0,0,3,3,5,3,7,75,66,134,3,3,3,493,507,1003,Quairading (S)
57420,733,524,1256,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,4,51,30,81,0,0,0,6,11,19,0,0,0,0,0,0,25,17,48,0,0,0,3,0,5,0,0,0,0,0,0,62,52,112,3,0,3,3,0,4,4,0,10,21,11,28,157,94,255,3,11,11,1099,768,1869,Ravensthorpe (S)
56460,1858,1908,3770,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,10,12,23,0,0,0,0,0,0,10,17,29,0,0,0,0,0,0,0,0,0,9,7,17,10,3,12,0,0,0,0,0,0,0,0,0,3,9,12,0,0,0,8,7,11,45,48,94,4,3,8,41,46,92,3,9,11,3,3,4,21,37,52,0,0,0,0,4,4,0,0,0,0,0,0,102,142,240,7,3,12,3,0,6,4,5,13,36,40,73,318,325,643,11,10,19,2509,2659,5163,Narrogin (S)
56580,6835,6887,13727,53,59,117,258,253,507,9,10,18,8,7,13,9,7,8,56,70,129,15,10,32,69,81,151,118,139,254,53,71,122,27,21,48,4,3,9,48,64,110,59,43,105,16,45,59,8,22,29,3,3,6,253,340,589,5,3,4,60,43,103,176,146,318,13,15,25,11,34,44,16,32,45,143,161,307,224,219,442,48,63,108,16,26,38,0,0,3,3,3,8,982,939,1923,127,123,244,18,28,41,49,51,96,352,465,815,530,578,1108,126,182,300,10805,11232,22037,Nedlands (C)
56730,3850,3857,7708,8,7,8,14,5,21,4,3,10,5,0,4,5,0,5,35,36,74,0,0,3,0,0,0,48,34,88,4,10,19,49,0,49,12,0,12,15,10,25,12,10,18,0,0,0,5,0,5,3,0,3,14,12,27,3,0,3,29,22,50,162,140,298,9,3,13,84,98,180,6,14,20,11,10,13,34,35,65,35,3,39,4,7,8,3,0,4,3,0,3,334,383,717,13,10,28,43,9,53,18,20,32,216,76,293,597,556,1152,21,19,37,5718,5391,11107,Northam (S)
57630,57,37,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,19,9,24,0,0,4,92,55,152,Sandstone (S)
57700,9103,8936,18043,35,29,62,11,32,44,12,6,13,8,3,9,4,10,13,38,38,73,3,3,5,3,6,11,263,243,512,17,21,30,10,9,19,0,3,3,57,40,91,36,26,64,0,5,10,4,9,16,3,0,3,46,59,102,3,6,5,88,81,164,458,461,917,30,23,46,70,96,166,5,12,18,42,47,85,204,207,415,28,19,47,15,28,42,0,0,0,3,0,4,1335,1457,2795,38,27,62,9,4,16,79,89,166,314,330,647,753,768,1524,65,94,157,13207,13212,26423,Serpentine-Jarrahdale (S)
57770,819,706,1523,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,5,9,13,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,5,3,4,8,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,8,3,16,20,25,41,0,0,0,13,7,19,0,3,3,0,0,0,8,5,9,0,3,5,0,0,0,0,0,0,0,0,0,88,92,176,3,4,10,0,0,0,0,4,3,19,22,37,149,129,278,75,68,140,1234,1085,2314,Shark Bay (S)
57840,11668,12118,23789,60,75,131,429,489,918,25,25,49,29,21,57,12,14,26,67,99,170,33,34,66,109,106,213,436,428,859,233,343,575,199,186,385,60,54,111,216,194,407,165,145,306,67,117,187,137,144,280,14,13,29,534,603,1140,3,9,8,58,57,113,416,397,815,53,29,87,68,156,228,58,80,141,235,287,529,305,307,616,83,89,166,57,123,181,11,14,26,23,16,36,1651,1518,3164,122,114,241,90,131,223,96,116,203,1100,1207,2316,1293,1394,2683,344,432,771,20575,21678,42253,South Perth (C)
57910,55615,59193,114809,256,332,585,1227,1577,2802,305,360,659,144,140,284,41,36,71,438,570,1002,410,444,857,364,374,735,3573,3005,6576,233,470,700,550,526,1071,423,384,800,1395,1248,2643,2032,2013,4041,173,446,612,222,270,498,61,45,105,1169,1385,2553,40,41,80,298,321,621,2535,2403,4937,508,277,785,696,1056,1751,331,481,816,481,642,1129,1762,1955,3716,333,311,647,241,524,759,601,651,1252,115,95,205,6960,6722,13681,426,438,862,1612,1900,3505,366,358,725,7883,8298,16182,6255,6767,13023,984,1469,2452,101036,107517,208551,Stirling (C)
57980,4904,5392,10292,58,72,132,474,396,867,12,9,21,9,10,19,0,3,3,53,60,106,8,7,15,58,48,108,164,169,332,68,94,163,41,35,78,23,18,43,105,90,192,52,54,111,54,82,139,44,57,100,9,8,12,189,234,421,0,3,3,48,47,102,168,165,340,47,27,70,28,62,90,17,41,60,149,161,311,141,148,286,32,50,81,20,41,62,0,3,3,3,12,18,994,861,1854,111,111,218,42,61,102,38,31,68,535,656,1194,614,745,1357,253,340,591,9549,10398,19949,Subiaco (C)
58050,39525,40117,79639,82,85,173,300,413,718,198,209,409,70,47,117,25,35,65,229,236,464,40,42,80,95,137,231,2156,2029,4178,107,223,329,160,126,284,276,239,508,305,286,593,460,410,870,38,105,146,49,63,111,41,30,70,467,611,1076,52,41,97,166,180,346,2627,2517,5142,118,87,204,1173,1413,2584,151,214,371,285,343,627,979,991,1968,244,211,454,122,320,436,102,105,204,19,18,34,4957,5125,10081,173,173,344,896,1131,2026,391,451,842,3556,3679,7241,4127,4401,8527,427,654,1081,65162,67508,132668,Swan (C)
58190,163,132,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,7,9,19,0,0,0,0,0,0,0,0,0,0,0,0,27,23,51,0,0,0,217,177,391,Tammin (S)
57000,475,200,673,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,8,49,0,0,0,0,0,3,0,0,0,0,0,0,10,0,10,0,0,0,0,3,3,0,0,0,0,0,0,33,11,45,4,0,7,0,0,0,8,0,8,10,3,14,111,22,138,5,8,11,713,270,981,Perenjori (S)
57080,4785,3686,8465,33,52,77,430,579,1012,17,20,33,20,15,33,7,10,14,75,71,142,22,13,30,137,166,304,438,358,800,118,181,294,128,102,232,11,3,15,171,132,306,168,92,260,175,183,353,313,311,626,15,5,19,337,392,729,3,0,7,34,28,64,346,249,597,59,33,92,100,175,278,38,64,100,255,265,521,149,134,288,32,32,70,58,117,175,10,8,15,29,13,41,1118,772,1887,126,107,234,65,89,161,42,31,74,1186,1246,2433,3054,2391,5452,1669,1670,3342,15791,13783,29569,Perth (C)
58330,1475,1481,2961,3,3,4,0,3,3,3,0,3,0,0,3,0,0,0,17,21,37,0,0,0,0,0,0,7,0,6,0,3,4,0,0,0,0,0,0,7,9,12,3,8,10,0,0,0,0,0,0,0,0,0,3,0,7,3,0,3,14,17,28,67,56,122,0,0,0,0,3,3,5,5,7,0,7,5,13,17,33,0,0,0,0,3,5,0,0,0,0,0,0,255,259,516,13,3,15,0,0,0,6,3,7,29,38,72,233,238,468,3,7,9,2168,2202,4366,Toodyay (S)
59330,207,177,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,28,0,0,0,0,0,0,0,0,0,4,0,3,41,34,74,0,0,3,271,240,509,Wyalkatchem (S)
59340,3709,3628,7343,5,11,18,9,6,16,6,3,5,0,0,0,3,3,10,32,26,61,0,0,0,3,6,11,25,17,39,9,3,11,0,0,0,0,0,0,14,20,35,21,10,30,4,14,19,12,6,14,0,0,0,12,14,25,5,0,3,20,15,37,104,109,205,0,0,0,22,33,51,3,7,9,0,3,3,17,19,31,10,8,14,0,19,20,0,0,0,3,0,3,220,218,435,8,15,23,12,11,22,8,11,22,115,102,215,772,771,1541,188,159,347,5377,5255,10632,Wyndham-East Kimberley (S)
59350,342,113,460,3,0,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,0,0,0,0,0,0,8,3,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,61,11,75,0,0,0,3,0,4,0,0,0,0,0,0,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,38,4,40,0,0,3,3,0,3,0,0,0,18,0,20,107,37,145,3,0,3,611,181,791,Yalgoo (S)
58400,136,108,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,0,0,0,0,0,0,0,0,0,4,3,4,38,20,61,0,3,3,190,156,345,Trayning (S)
60810,8438,8973,17407,8,18,23,8,7,16,0,0,0,0,0,0,0,5,6,26,29,59,0,0,0,0,4,3,18,10,29,3,3,6,0,0,0,0,0,0,11,9,17,9,9,17,3,0,4,0,3,3,3,0,4,0,8,11,0,0,0,84,92,172,83,95,175,0,0,0,6,60,67,4,6,13,3,0,0,17,9,30,0,5,8,3,9,13,0,0,3,0,0,0,434,464,895,28,16,39,0,6,6,7,4,14,68,79,142,666,718,1388,19,14,34,9960,10652,20611,Central Coast (M) (Tas.)
61010,957,830,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,7,22,0,0,0,0,5,6,0,0,0,0,0,3,3,7,7,3,0,3,0,3,3,0,0,0,0,0,0,52,36,88,4,3,8,0,0,0,0,0,0,8,11,20,136,91,232,6,9,17,1194,1023,2218,Central Highlands (M) (Tas.)
61210,3263,3104,6366,11,6,18,7,13,14,0,0,0,0,0,0,5,3,7,10,8,13,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,15,14,24,0,0,0,11,4,10,0,0,0,23,13,38,120,113,236,0,0,0,7,21,30,3,3,5,0,0,0,6,9,11,0,0,4,0,3,3,0,0,0,0,0,0,68,71,143,10,14,20,0,0,0,3,3,6,26,23,43,364,344,711,31,16,46,3989,3780,7771,Circular Head (M)
61410,22048,23398,45446,49,40,82,67,99,168,15,15,34,7,5,7,8,13,25,113,118,239,41,47,87,24,18,39,67,68,139,12,19,34,7,5,17,4,3,7,33,42,76,48,19,68,12,43,56,19,24,46,9,3,11,33,61,95,3,0,8,93,79,172,223,214,440,4,6,13,25,97,116,23,17,34,14,18,32,66,81,151,14,15,26,19,49,66,0,0,0,8,9,12,1145,1128,2268,76,80,153,7,20,29,27,15,43,351,361,709,1222,1377,2605,63,107,168,25998,27718,53714,Clarence (C)
61510,4149,4144,8287,5,3,10,0,8,9,0,0,0,0,0,0,0,0,0,12,10,27,3,3,4,3,0,6,6,4,12,3,0,3,0,3,3,0,0,0,5,3,8,3,0,0,0,5,5,0,0,0,0,0,0,0,3,3,0,0,0,14,17,36,41,40,80,0,0,0,4,14,13,7,7,20,0,0,0,4,3,8,0,0,0,0,3,3,0,0,0,0,0,0,202,159,365,8,12,18,0,3,3,3,0,3,32,33,60,394,448,849,8,11,22,4915,4939,9854,Derwent Valley (M)
61610,9733,10734,20462,10,14,26,9,27,38,6,0,6,0,0,5,6,4,14,24,19,45,0,0,0,3,5,10,34,29,71,3,8,7,0,0,3,0,0,0,3,7,6,11,3,15,4,0,8,6,9,18,3,0,3,7,14,18,4,0,3,30,42,77,102,89,193,0,0,0,14,97,111,3,9,7,7,5,10,28,28,53,20,32,46,3,20,28,0,0,3,3,0,3,441,463,905,25,21,49,9,3,12,6,6,8,97,124,222,708,822,1528,63,52,114,11439,12705,24140,Devonport (C)
58470,182,141,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,17,0,0,0,0,0,0,0,0,0,3,5,8,45,22,67,0,0,5,248,178,426,Upper Gascoyne (S)
58510,8694,8952,17644,38,64,105,408,492,901,22,20,41,20,23,38,8,9,13,64,83,148,7,12,22,113,105,216,668,595,1272,157,217,377,101,72,180,38,29,73,248,199,443,220,219,434,31,88,124,218,202,419,16,4,20,335,411,746,6,3,15,58,71,130,481,381,862,105,64,175,156,239,393,43,60,100,118,187,307,139,134,275,94,98,192,56,107,170,0,0,5,30,12,45,1298,1150,2447,71,63,135,111,141,256,51,53,102,1335,1334,2669,1620,1534,3155,351,458,810,17546,17902,35445,Victoria Park (T)
