lga_code16,om_uie_75ov_hw_0,om_uie_75ov_hw_1_15,om_uie_75ov_hw_16_24,om_uie_75ov_hw_25_34,om_uie_75ov_hw_35_39,om_uie_75ov_hw_40,om_uie_75ov_hw_41_48,om_uie_75ov_hw_49mor,om_uie_75ov_hw_ns,om_uie_75ov_tot,om_uie_tot_hw_0,om_uie_tot_hw_1_15,om_uie_tot_hw_16_24,om_uie_tot_hw_25_34,om_uie_tot_hw_35_39,om_uie_tot_hw_40,om_uie_tot_hw_41_48,om_uie_tot_hw_49mor,om_uie_tot_hw_ns,om_uie_tot_tot,cfw_15_19_hw_0,cfw_15_19_hw_1_15,cfw_15_19_hw_16_24,cfw_15_19_hw_25_34,cfw_15_19_hw_35_39,cfw_15_19_hw_40,cfw_15_19_hw_41_48,cfw_15_19_hw_49mor,cfw_15_19_hw_ns,cfw_15_19_tot,cfw_20_24_hw_0,cfw_20_24_hw_1_15,cfw_20_24_hw_16_24,cfw_20_24_hw_25_34,cfw_20_24_hw_35_39,cfw_20_24_hw_40,cfw_20_24_hw_41_48,cfw_20_24_hw_49mor,cfw_20_24_hw_ns,cfw_20_24_tot,cfw_25_29_hw_0,cfw_25_29_hw_1_15,cfw_25_29_hw_16_24,cfw_25_29_hw_25_34,cfw_25_29_hw_35_39,cfw_25_29_hw_40,cfw_25_29_hw_41_48,cfw_25_29_hw_49mor,cfw_25_29_hw_ns,cfw_25_29_tot,cfw_30_34_hw_0,cfw_30_34_hw_1_15,cfw_30_34_hw_16_24,cfw_30_34_hw_25_34,cfw_30_34_hw_35_39,cfw_30_34_hw_40,cfw_30_34_hw_41_48,cfw_30_34_hw_49mor,cfw_30_34_hw_ns,cfw_30_34_tot,cfw_35_39_hw_0,cfw_35_39_hw_1_15,cfw_35_39_hw_16_24,cfw_35_39_hw_25_34,cfw_35_39_hw_35_39,cfw_35_39_hw_40,cfw_35_39_hw_41_48,cfw_35_39_hw_49mor,cfw_35_39_hw_ns,cfw_35_39_tot,cfw_40_44_hw_0,cfw_40_44_hw_1_15,cfw_40_44_hw_16_24,cfw_40_44_hw_25_34,cfw_40_44_hw_35_39,cfw_40_44_hw_40,cfw_40_44_hw_41_48,cfw_40_44_hw_49mor,cfw_40_44_hw_ns,cfw_40_44_tot,cfw_45_49_hw_0,cfw_45_49_hw_1_15,cfw_45_49_hw_16_24,cfw_45_49_hw_25_34,cfw_45_49_hw_35_39,cfw_45_49_hw_40,cfw_45_49_hw_41_48,cfw_45_49_hw_49mor,cfw_45_49_hw_ns,cfw_45_49_tot,cfw_50_54_hw_0,cfw_50_54_hw_1_15,cfw_50_54_hw_16_24,cfw_50_54_hw_25_34,cfw_50_54_hw_35_39,cfw_50_54_hw_40,cfw_50_54_hw_41_48,cfw_50_54_hw_49mor,cfw_50_54_hw_ns,cfw_50_54_tot,cfw_55_59_hw_0,cfw_55_59_hw_1_15,cfw_55_59_hw_16_24,cfw_55_59_hw_25_34,cfw_55_59_hw_35_39,cfw_55_59_hw_40,cfw_55_59_hw_41_48,cfw_55_59_hw_49mor,cfw_55_59_hw_ns,cfw_55_59_tot,cfw_60_64_hw_0,cfw_60_64_hw_1_15,cfw_60_64_hw_16_24,cfw_60_64_hw_25_34,cfw_60_64_hw_35_39,cfw_60_64_hw_40,cfw_60_64_hw_41_48,cfw_60_64_hw_49mor,cfw_60_64_hw_ns,cfw_60_64_tot,cfw_65_69_hw_0,cfw_65_69_hw_1_15,cfw_65_69_hw_16_24,cfw_65_69_hw_25_34,cfw_65_69_hw_35_39,cfw_65_69_hw_40,cfw_65_69_hw_41_48,cfw_65_69_hw_49mor,cfw_65_69_hw_ns,cfw_65_69_tot,cfw_70_74_hw_0,cfw_70_74_hw_1_15,cfw_70_74_hw_16_24,cfw_70_74_hw_25_34,cfw_70_74_hw_35_39,cfw_70_74_hw_40,cfw_70_74_hw_41_48,cfw_70_74_hw_49mor,cfw_70_74_hw_ns,cfw_70_74_tot,cfw_75ov_hw_0,cfw_75ov_hw_1_15,cfw_75ov_hw_16_24,cfw_75ov_hw_25_34,cfw_75ov_hw_35_39,cfw_75ov_hw_40,cfw_75ov_hw_41_48,cfw_75ov_hw_49mor,cfw_75ov_hw_ns,cfw_75ov_tot,cfw_tot_hw_0,cfw_tot_hw_1_15,cfw_tot_hw_16_24,cfw_tot_hw_25_34,cfw_tot_hw_35_39,cfw_tot_hw_40,cfw_tot_hw_41_48,cfw_tot_hw_49mor,cfw_tot_hw_ns,cfw_tot_tot,et_ns_15_19_hw_0,et_ns_15_19_hw_1_15,et_ns_15_19_hw_16_24,et_ns_15_19_hw_25_34,et_ns_15_19_hw_35_39,et_ns_15_19_hw_40,et_ns_15_19_hw_41_48,et_ns_15_19_hw_49mor,et_ns_15_19_hw_ns,et_ns_15_19_tot,et_ns_20_24_hw_0,et_ns_20_24_hw_1_15,et_ns_20_24_hw_16_24,et_ns_20_24_hw_25_34,et_ns_20_24_hw_35_39,et_ns_20_24_hw_40,et_ns_20_24_hw_41_48,et_ns_20_24_hw_49mor,et_ns_20_24_hw_ns,et_ns_20_24_tot,et_ns_25_29_hw_0,et_ns_25_29_hw_1_15,et_ns_25_29_hw_16_24,et_ns_25_29_hw_25_34,et_ns_25_29_hw_35_39,et_ns_25_29_hw_40,et_ns_25_29_hw_41_48,et_ns_25_29_hw_49mor,et_ns_25_29_hw_ns,et_ns_25_29_tot,et_ns_30_34_hw_0,et_ns_30_34_hw_1_15,et_ns_30_34_hw_16_24,et_ns_30_34_hw_25_34,et_ns_30_34_hw_35_39,et_ns_30_34_hw_40,et_ns_30_34_hw_41_48,et_ns_30_34_hw_49mor,et_ns_30_34_hw_ns,et_ns_30_34_tot,lga_name16
42110,0,0,0,5,0,0,0,0,0,3,9,36,18,27,13,41,17,110,0,268,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,3,11,3,24,0,0,0,0,0,0,0,10,0,16,0,0,4,0,0,0,0,10,0,20,0,3,0,3,0,0,0,9,0,14,0,3,3,0,0,3,3,10,3,24,0,6,5,0,0,0,3,7,0,23,0,0,0,0,0,0,0,0,3,10,0,0,0,5,3,0,0,8,4,23,0,25,12,22,9,11,12,76,15,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Goyder (DC)
42250,0,5,0,3,0,0,0,7,0,22,18,60,25,36,26,47,25,129,10,378,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,7,0,3,0,0,0,0,0,12,0,0,4,5,0,0,0,9,0,22,0,3,0,0,0,0,0,3,0,10,0,3,0,3,3,0,3,5,0,14,0,3,3,0,3,0,0,3,0,14,0,3,3,3,0,3,0,5,0,17,0,6,10,3,0,0,0,4,0,24,0,6,4,0,0,0,0,0,0,19,0,10,3,4,0,3,0,6,7,34,8,44,27,28,9,14,5,37,7,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grant (DC)
42600,0,9,5,0,0,3,0,0,0,23,24,220,159,168,106,200,88,224,9,1205,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,9,0,5,0,0,0,0,0,9,0,14,0,0,3,0,0,0,0,3,0,16,0,3,0,0,4,5,3,3,3,21,0,6,3,8,0,4,0,3,0,23,0,11,5,0,4,8,0,3,0,25,0,10,4,5,0,0,0,6,0,25,0,9,7,3,0,3,0,3,0,24,0,9,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,3,13,3,66,28,28,8,24,5,36,6,208,0,3,0,0,0,0,0,0,3,7,0,4,0,3,0,0,0,0,3,12,3,3,0,3,0,0,0,6,3,17,0,0,0,0,0,0,0,0,0,4,Holdfast Bay (C)
42750,3,0,5,5,0,0,0,0,0,12,19,46,37,57,19,56,21,127,6,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,8,0,0,4,3,0,0,0,7,0,11,0,3,4,3,0,0,0,7,0,12,0,0,0,3,0,4,3,5,0,15,0,5,0,0,0,0,3,6,0,17,3,0,3,3,0,8,0,8,0,25,0,0,0,6,0,3,0,4,0,12,0,5,3,0,0,0,0,0,0,8,3,19,14,17,7,18,7,37,3,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kangaroo Island (DC)
43080,0,0,0,0,0,3,0,0,0,3,0,8,4,6,3,23,8,83,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,7,0,0,3,0,0,0,0,3,0,6,0,0,0,3,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4,3,7,0,7,7,34,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Karoonda East Murray (DC)
43360,3,3,0,0,0,4,0,0,0,14,7,18,11,20,8,27,15,53,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,11,6,0,0,0,0,0,0,3,3,17,0,3,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,8,13,11,8,16,0,4,6,19,5,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Kingston (DC) (SA)
43650,0,0,0,5,3,3,0,3,0,13,21,81,58,77,29,86,33,154,8,553,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,13,0,7,3,0,0,3,0,3,0,15,0,4,0,3,3,0,0,4,0,21,0,8,0,0,0,3,0,5,0,22,0,3,0,0,0,5,0,7,0,13,0,7,3,0,0,4,0,10,0,28,0,10,0,3,0,6,0,5,0,27,0,6,4,4,0,0,0,3,3,25,0,3,4,0,0,3,0,3,3,22,6,47,22,14,8,31,8,53,6,205,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Light (RegC)
43710,3,3,0,0,0,0,0,0,0,13,11,30,26,37,24,36,31,102,4,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,3,0,14,0,4,0,0,0,0,0,3,0,11,0,0,0,0,0,3,0,4,0,12,3,0,0,0,0,0,0,5,0,20,0,3,3,0,0,0,0,6,0,10,0,3,0,0,0,5,0,11,0,18,0,0,0,3,0,4,0,7,3,18,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,3,0,3,0,12,0,3,0,4,0,0,0,0,0,6,3,25,16,18,4,14,5,40,8,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Lower Eyre Peninsula (DC)
43220,0,0,0,0,0,0,0,0,0,3,5,12,8,7,4,16,5,61,4,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,4,0,0,0,0,0,4,0,8,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,14,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,3,3,0,11,3,29,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kimba (DC)
43790,0,0,0,0,0,5,3,7,0,16,17,52,43,58,24,98,51,188,6,541,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,3,0,0,0,8,0,3,0,0,0,0,0,3,0,13,0,3,3,4,0,3,0,7,0,17,0,0,0,0,0,0,0,4,0,10,0,6,4,0,3,0,0,18,0,29,0,3,3,0,0,5,6,7,4,27,4,13,3,3,6,9,0,13,0,45,0,12,0,3,0,3,0,6,3,29,0,3,0,3,0,0,3,3,0,18,3,10,0,3,0,0,0,3,3,22,11,51,25,21,9,24,14,70,6,221,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,3,7,Loxton Waikerie (DC)
43920,0,8,0,0,0,0,0,0,0,15,6,55,29,35,27,48,23,108,8,341,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,8,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,9,0,8,0,0,0,0,3,0,0,5,0,8,0,3,0,5,0,0,0,6,0,17,0,5,0,0,0,0,0,3,0,10,0,3,4,0,0,0,0,0,0,14,0,0,0,3,0,0,0,4,0,4,0,0,3,0,0,0,0,4,0,7,0,0,4,0,0,0,0,0,0,4,0,32,14,9,3,14,3,21,8,99,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Mallala (DC)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maralinga Tjarutja (AC)
44060,0,12,3,4,0,0,3,3,3,27,57,440,230,308,199,246,154,305,20,1959,0,4,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,7,0,9,0,0,0,3,0,0,0,19,0,3,3,3,5,0,0,0,0,20,0,5,4,6,4,0,0,0,5,27,3,6,0,3,3,5,0,3,0,25,0,13,5,6,0,3,3,6,4,37,0,7,3,8,0,0,3,9,0,24,0,16,3,4,3,0,0,5,0,29,6,5,0,0,0,0,0,0,3,19,3,14,8,4,0,3,0,5,0,34,0,0,0,3,0,0,0,0,0,14,0,8,0,5,0,0,0,0,0,16,19,94,36,41,16,21,13,34,20,277,0,13,0,0,0,0,0,0,0,16,0,5,3,0,0,0,0,0,0,16,0,0,3,0,6,4,0,0,5,15,4,3,0,3,4,0,0,0,4,21,Marion (C)
44210,0,0,4,0,0,0,0,5,0,12,11,34,38,49,27,44,26,151,4,387,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,13,0,21,3,3,5,0,0,5,0,11,0,30,0,4,3,4,0,0,3,11,0,34,3,3,0,3,0,4,0,10,0,22,0,4,5,3,0,0,0,4,0,18,0,0,3,3,3,0,0,3,0,15,0,0,0,3,0,0,0,3,5,16,3,30,16,20,9,20,6,61,6,175,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Mid Murray (DC)
44340,0,17,4,6,0,3,0,0,0,34,50,428,223,282,146,265,127,305,21,1854,0,6,0,0,0,0,0,0,0,13,0,9,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,3,3,0,0,18,0,10,0,4,3,3,0,3,0,22,0,9,3,3,0,3,0,5,0,27,0,8,6,0,3,10,3,7,0,34,0,8,4,4,3,3,0,5,4,30,0,7,7,0,3,3,0,3,3,21,0,21,3,4,0,0,0,8,0,34,0,13,3,3,3,3,0,7,3,30,0,16,3,0,0,0,0,0,3,22,3,18,3,0,0,0,0,0,0,27,8,121,26,34,19,28,6,42,15,297,0,4,0,0,3,0,0,0,0,9,3,3,3,5,0,0,0,0,0,17,0,0,0,0,3,8,0,0,4,21,0,0,0,0,0,3,0,0,0,16,Mitcham (C)
44550,0,6,0,3,0,0,0,4,0,15,45,235,157,185,90,148,80,280,24,1241,0,3,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,8,0,8,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,6,0,13,3,8,0,3,0,3,0,7,0,29,3,8,0,8,0,0,0,8,0,28,0,11,3,8,0,3,0,14,0,38,0,3,3,3,0,0,0,7,3,24,3,5,0,0,0,0,0,5,0,28,0,12,4,3,0,3,0,0,0,27,3,3,3,3,0,3,4,5,3,35,0,11,0,3,0,4,0,3,0,25,16,80,26,37,10,20,8,53,10,270,3,11,4,3,0,0,0,0,4,19,0,0,0,0,0,0,0,0,3,9,0,0,3,5,4,3,3,0,3,14,0,0,0,0,0,0,0,0,0,6,Mount Barker (DC)
44620,0,8,5,0,0,0,0,3,0,15,27,108,63,94,80,111,69,193,8,749,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,3,0,0,0,0,3,15,0,3,0,0,0,0,0,8,0,11,0,3,0,0,3,0,0,5,0,14,0,3,0,0,0,6,3,4,0,18,0,0,3,3,0,0,0,3,0,15,0,6,0,0,3,0,0,5,0,20,0,3,0,0,0,0,0,0,3,19,0,3,3,0,0,3,0,3,0,13,0,4,3,0,0,0,0,0,0,7,3,3,0,3,0,0,0,0,0,7,11,34,20,15,11,12,11,33,10,144,0,3,0,0,3,0,0,0,0,16,3,3,0,0,6,0,0,0,3,10,0,0,0,0,0,3,0,0,0,5,0,3,0,3,3,0,0,0,0,13,Mount Gambier (C)
44830,0,0,0,0,0,3,0,4,0,8,8,8,10,17,10,32,13,100,3,196,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,8,0,16,0,0,0,0,3,4,5,11,3,23,0,4,0,0,0,0,0,15,0,19,0,0,0,0,0,3,0,9,0,14,0,0,0,0,0,3,0,10,0,13,0,3,3,0,0,0,0,9,0,18,0,3,0,0,0,0,3,0,3,9,0,17,11,7,7,19,6,68,7,145,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mount Remarkable (DC)
45040,3,3,0,0,0,0,4,0,0,11,18,81,53,77,64,99,41,164,4,611,0,8,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,3,0,4,0,3,4,0,0,0,0,4,0,10,0,7,0,0,0,0,0,5,0,16,0,6,0,3,0,3,0,16,0,28,0,3,3,0,0,3,0,6,0,22,0,6,4,3,0,5,0,7,0,21,0,9,3,0,0,3,0,11,0,30,0,3,5,0,0,3,3,8,0,24,0,5,0,0,0,3,0,3,0,12,0,3,3,3,0,3,0,0,0,14,5,56,23,13,8,23,3,61,5,200,0,4,3,0,0,0,0,0,3,10,0,4,0,0,8,3,0,0,3,15,0,0,0,0,3,5,0,0,0,8,0,0,0,3,0,3,0,4,6,15,Murray Bridge (RC)
45680,0,6,0,5,0,4,0,0,0,20,32,234,133,235,145,296,120,381,31,1599,0,10,0,0,0,0,0,0,5,14,0,4,0,0,0,0,0,7,0,21,3,6,0,3,0,0,0,5,3,23,0,3,3,3,0,3,0,3,0,25,3,9,3,5,3,6,0,12,0,47,4,10,0,4,0,7,0,12,3,48,3,9,6,8,3,9,0,21,3,58,0,12,6,3,4,3,3,13,4,50,3,6,5,6,4,9,4,13,0,42,0,12,0,6,0,8,3,3,0,32,4,8,3,0,3,3,0,6,0,26,3,3,0,0,0,0,0,0,0,10,0,6,0,0,0,4,0,0,0,7,29,97,27,44,27,50,12,94,21,406,0,11,0,3,0,0,0,0,0,15,0,3,0,3,3,3,0,0,6,23,3,0,0,5,9,0,0,0,7,22,0,5,3,4,3,0,0,0,5,25,Playford (C)
45090,0,3,0,3,0,8,0,0,0,23,33,67,36,51,41,82,63,165,6,537,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,6,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,6,0,10,0,0,3,3,0,0,3,12,0,26,0,3,0,3,0,0,0,5,0,19,0,4,0,0,3,3,0,11,0,35,4,6,0,0,0,3,4,14,6,34,3,6,0,3,0,5,0,9,0,31,0,8,4,5,4,3,0,15,3,42,5,3,4,4,0,0,0,6,3,27,0,8,3,3,0,6,0,0,7,26,16,52,17,22,12,26,12,84,17,258,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,5,0,0,0,0,6,0,0,0,0,9,Naracoorte and Lucindale (DC)
45120,0,0,0,0,0,3,0,0,0,8,9,20,24,22,17,45,29,122,3,294,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,7,0,7,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,7,0,7,0,3,0,3,0,0,0,7,0,17,0,3,4,0,0,0,0,12,0,23,0,3,0,0,0,0,0,9,0,17,0,3,0,0,0,0,3,7,0,15,0,6,0,0,0,0,0,6,0,14,0,0,0,4,3,0,0,0,3,19,4,30,8,9,4,14,8,68,7,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Northern Areas (DC)
45290,0,11,7,7,6,3,0,3,0,37,41,283,194,277,177,262,143,333,22,1730,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,14,0,3,5,0,3,0,0,5,0,24,0,5,9,3,3,3,4,7,0,33,0,8,7,3,0,0,0,3,0,19,0,17,4,0,3,8,0,7,0,40,0,3,7,3,0,7,0,10,0,34,3,12,3,6,0,0,0,10,3,33,0,3,3,0,0,0,0,6,0,21,4,9,3,0,0,7,0,3,0,25,0,5,0,0,0,3,0,0,0,16,3,4,0,7,0,0,0,0,0,18,10,83,55,27,13,28,7,56,8,285,0,3,0,0,0,0,0,0,4,13,0,5,3,0,3,3,0,3,9,27,4,0,8,0,3,0,0,0,12,27,0,0,3,4,0,0,0,0,3,13,Norwood Payneham St Peters (C)
45340,0,17,6,3,0,0,3,4,0,37,91,785,508,651,384,611,261,732,51,4069,0,8,0,0,0,0,0,0,0,12,0,10,0,0,0,3,0,0,0,11,0,12,3,3,0,3,0,3,0,26,3,16,3,4,0,0,0,4,4,35,3,29,10,5,0,3,0,5,0,62,0,16,7,13,6,5,0,13,0,67,3,19,10,4,5,9,3,17,5,76,3,26,13,8,3,6,3,18,0,85,9,22,14,5,3,13,7,24,0,90,0,26,10,15,4,9,0,14,4,80,6,23,14,10,4,9,3,8,0,83,3,19,8,5,3,8,0,0,4,50,0,11,4,3,3,3,0,4,3,36,35,225,85,79,43,71,20,116,33,705,0,21,0,0,0,0,0,0,10,34,5,7,3,3,6,4,0,0,8,37,0,3,4,0,3,0,0,0,4,19,4,3,0,0,10,0,0,3,7,24,Onkaparinga (C)
45400,0,0,0,0,0,0,0,0,0,0,6,7,3,7,3,13,9,39,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,4,0,9,0,10,0,3,0,0,0,4,0,7,0,9,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,7,3,3,3,11,3,26,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orroroo/Carrieton (DC)
45540,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,6,5,41,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peterborough (DC)
