lga_code_2016,separate_house_nofb_0_i_b,separate_house_nofb_1,separate_house_nofb_2,separate_house_nofb_3,separate_house_nofb_4,separate_house_nofb_5,separate_house_nofb_6_or_m,separate_house_nofb_ns,separate_house_total,se_d_r_or_t_h_t_1_s_nofb_0_ib,se_d_r_or_t_h_t_1_st_nofb_1,se_d_r_or_t_h_t_1_st_nofb_2,se_d_r_or_t_h_t_1_st_nofb_3,se_d_r_or_t_h_t_1_st_nofb_4,se_d_r_or_t_h_t_1_st_nofb_5,se_d_r_or_t_h_t_1_st_nofb_6_m,se_d_r_or_t_h_t_1_st_nofb_ns,se_d_r_or_t_h_t_1_st_total,se_d_r_or_t_h_t_2_s_nofb_0_ib,se_d_r_or_t_h_t_2_sts_nofb_1,se_d_r_or_t_h_t_2_sts_nofb_2,se_d_r_or_t_h_t_2_sts_nofb_3,se_d_r_or_t_h_t_2_sts_nofb_4,se_d_r_or_t_h_t_2_sts_nofb_5,se_d_r_or_t_h_t_2_st_nofb_6_m,se_d_r_or_t_h_t_2_sts_nofb_ns,se_d_r_or_t_h_t_2_sts_total,se_d_r_or_t_h_t_tot_nofb_0_ib,se_d_r_or_t_h_t_tot_nofb_1,se_d_r_or_t_h_t_tot_nofb_2,se_d_r_or_t_h_t_tot_nofb_3,se_d_r_or_t_h_t_tot_nofb_4,se_d_r_or_t_h_t_tot_nofb_5,se_d_r_or_t_h_t_tot_nofb_6_m,se_d_r_or_t_h_t_tot_nofb_ns,se_d_r_or_t_h_t_tot_total,flt_at_1_or2_st_bl_nofb_0_ib,flt_at_in_1_or2_s_b_nofb_1,flt_at_in_1_or2_s_b_nofb_2,flt_at_in_1_or2_s_b_nofb_3,flt_at_in_1_or2_s_b_nofb_4,flt_at_in_1_or2_s_b_nofb_5,flt_at_in_1_or2_s_b_nob_6_m,flt_at_in_1_or2_s_b_nob_ns,flt_at_in_1_or2_s_b_total,flt_apt_3_st_bl_nob_0_ib,flt_apt_in_3_st_bl_nofb_1,flt_apt_in_3_st_bl_nofb_2,flt_apt_in_3_st_bl_nofb_3,flt_apt_in_3_st_bl_nofb_4,flt_apt_in_3_st_bl_nofb_5,flt_apt_in_3_s_bl_nofb_6_m,flt_apt_in_3_st_bl_nofb_ns,flt_apt_in_3_st_bl_total,flt_apt_4_or_m_s_b_nofb_0_ib,flt_apt_4_or_m_s_b_nofb_1,flt_apt_4_or_m_s_b_nofb_2,flt_apt_4_or_m_s_b_nofb_3,flt_apt_4_or_m_s_b_nofb_4,flt_apt_4_or_m_s_b_nofb_5,flt_apt_4_or_m_s_b_nofb_6_m,flt_apt_4_or_m_s_b_nofb_ns,flt_apt_4_or_m_s_b_total,flt_apt_at_to_a_h_nofb_0_ib,flt_apt_at_to_a_hse_nofb_1,flt_apt_at_to_a_hse_nofb_2,flt_apt_at_to_a_hse_nofb_3,flt_apt_at_to_a_hse_nofb_4,flt_apt_at_to_a_hse_nofb_5,flt_apt_at_to_a_hs_nofb_6_m,flt_apt_at_to_a_hs_nofb_ns,flt_apt_at_to_a_hse_total,flt_apart_tot_nofb_0_i_b,flt_apart_tot_nofb_1,flt_apart_tot_nofb_2,flt_apart_tot_nofb_3,flt_apart_tot_nofb_4,flt_apart_tot_nofb_5,flt_apart_tot_nofb_6_or_m,flt_apart_tot_nofb_ns,flt_apart_tot_total,other_dwelling_nofb_0_i_b,other_dwelling_nofb_1,other_dwelling_nofb_2,other_dwelling_nofb_3,other_dwelling_nofb_4,other_dwelling_nofb_5,other_dwelling_nofb_6_or_m,other_dwelling_nofb_ns,other_dwelling_total,dweling_structu_ns_nofb_0_i_b,dweling_structur_ns_nofb_1,dweling_structur_ns_nofb_2,dweling_structur_ns_nofb_3,dweling_structur_ns_nofb_4,dweling_structur_ns_nofb_5,dwelig_struct_ns_nofb_6_or_m,dweling_structur_ns_nofb_ns,dweling_structur_ns_total,total_nofb_0_i_b,total_nofb_1,total_nofb_2,total_nofb_3,total_nofb_4,total_nofb_5,total_nofb_6_or_m,total_nofb_ns,total_total,lga_name16
45680,43,145,1267,16111,6518,924,192,1654,26842,35,303,1191,2892,258,25,21,700,5426,0,38,183,381,28,0,0,90,722,37,340,1379,3270,289,21,21,790,6140,9,143,96,35,0,3,0,72,362,0,6,49,4,0,0,0,9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,153,146,39,0,3,0,90,440,10,58,20,5,4,0,0,18,115,0,16,3,38,23,3,4,8,85,98,706,2809,19456,6828,951,209,2560,33622,Playford (C)
45890,41,377,4508,20474,5610,775,148,1585,33510,41,598,3497,3222,347,39,25,721,8486,4,83,563,1526,180,26,3,150,2538,51,679,4064,4747,524,69,27,877,11023,14,564,2270,231,9,3,3,289,3392,0,15,116,19,0,0,0,16,166,0,154,108,24,0,0,0,24,309,0,3,3,0,0,0,0,0,9,17,737,2496,270,12,7,4,327,3876,28,48,32,45,16,3,0,31,201,7,21,38,85,20,3,3,28,199,131,1862,11139,25613,6189,853,181,2848,48811,Port Adelaide Enfield (C)
46090,11,56,424,2496,880,82,17,311,4273,3,43,135,358,24,7,11,108,694,0,0,3,18,10,3,0,9,39,3,43,138,378,37,14,11,114,731,0,54,167,68,3,0,0,54,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,167,68,3,0,0,54,350,37,68,20,15,7,0,0,72,223,0,3,9,18,8,0,0,4,45,53,217,753,2976,946,90,26,561,5624,Port Augusta (C)
46300,3,60,555,2583,922,122,11,314,4583,3,69,192,298,13,3,3,81,662,0,0,5,56,16,0,0,12,94,3,69,195,359,30,4,3,96,750,4,37,223,35,0,0,0,36,333,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,221,38,0,0,0,36,337,9,29,21,10,3,0,0,34,96,0,3,3,17,3,0,0,10,34,18,203,994,2999,965,127,12,489,5805,Port Lincoln (C)
46450,5,63,716,3607,1248,166,26,348,6182,0,102,208,419,30,9,0,107,874,0,3,0,3,9,0,0,3,19,0,107,208,417,32,11,0,113,891,0,45,55,10,0,0,0,15,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,10,0,0,0,15,119,22,25,14,12,0,0,0,33,102,0,0,5,24,6,0,0,4,47,35,230,1002,4064,1298,179,32,508,7344,Port Pirie City and Dists (M)
48540,6,24,433,2975,1208,170,43,252,5106,7,99,657,2319,157,30,21,368,3668,0,0,3,11,0,0,0,0,14,7,99,661,2325,163,30,21,373,3683,3,62,194,87,3,0,0,54,414,0,3,18,0,0,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,68,212,91,7,0,0,58,443,16,35,12,6,6,3,0,49,122,4,6,14,8,6,0,0,4,42,40,223,1332,5409,1387,206,69,741,9400,Whyalla (C)
51470,0,5,23,107,69,5,0,21,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,8,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,4,0,17,31,109,73,5,0,21,259,Carnamah (S)
51540,10,51,184,773,362,44,26,274,1732,5,55,65,17,5,0,0,45,196,0,0,5,0,0,0,0,0,5,5,55,70,17,5,0,0,45,199,0,7,29,9,0,0,0,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,9,0,0,0,4,57,353,472,53,61,73,7,4,280,1302,0,3,3,12,9,0,0,8,38,371,592,342,871,446,56,30,614,3324,Carnarvon (S)
46510,3,65,863,2846,1248,221,41,205,5495,0,170,573,312,27,3,0,90,1171,0,3,145,166,28,0,0,37,378,0,170,715,475,57,8,0,127,1554,3,128,723,30,3,0,0,83,963,0,0,21,0,0,0,0,0,26,0,0,0,0,0,0,0,4,6,0,3,4,0,0,0,0,0,8,3,129,746,32,3,0,0,86,998,0,0,10,11,6,0,0,0,23,0,0,8,9,3,0,0,6,29,6,367,2347,3369,1315,229,42,423,8094,Prospect (C)
46670,10,54,378,1861,737,96,19,242,3398,0,25,72,35,4,3,3,14,154,0,0,0,0,0,0,0,0,0,0,25,72,34,4,3,3,14,157,0,34,136,15,3,0,0,37,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,136,15,3,0,0,37,220,5,27,26,15,9,0,0,40,115,8,19,11,15,3,3,0,15,83,30,154,621,1942,757,101,25,344,3971,Renmark Paringa (DC)
46860,3,4,60,288,155,16,5,37,567,0,5,3,0,3,0,0,0,11,0,0,0,3,0,0,0,0,8,0,5,3,4,3,0,0,0,17,0,0,4,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,12,3,10,3,3,3,0,0,12,33,0,0,0,0,0,0,3,0,4,6,13,71,301,164,16,6,54,634,Robe (DC)
46970,0,13,52,436,414,58,0,73,1057,0,22,74,40,11,0,0,11,147,0,0,0,0,0,0,0,0,0,0,22,76,40,11,0,0,11,154,0,4,29,12,3,0,0,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,12,3,0,0,10,63,9,4,3,3,3,0,0,5,27,0,3,0,4,0,0,0,3,10,9,51,161,494,431,58,3,102,1308,Roxby Downs (M)
47140,53,277,1915,27620,9233,1235,228,2066,42631,6,349,2148,1661,85,5,4,372,4622,5,12,290,991,123,9,0,91,1516,11,357,2436,2650,207,15,6,467,6141,5,396,959,176,9,4,0,177,1727,0,14,315,61,0,0,0,52,445,0,18,271,21,0,0,0,19,333,0,0,3,0,0,0,0,0,9,5,424,1551,262,9,4,0,249,2505,18,74,38,49,3,0,0,43,230,0,6,18,34,8,0,0,15,86,97,1136,5959,30613,9455,1253,239,2845,51594,Salisbury (C)
47290,3,19,98,427,154,21,7,64,782,0,3,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,6,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,14,0,4,0,0,0,7,28,0,0,0,0,0,0,0,0,4,4,38,103,432,160,21,7,71,836,Southern Mallee (DC)
47490,3,43,109,408,151,13,0,56,795,0,3,14,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,11,8,9,0,0,20,75,0,0,0,0,0,0,0,0,3,17,76,131,415,162,16,0,84,895,Streaky Bay (DC)
47630,3,39,250,1282,629,117,15,192,2526,0,11,15,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,11,15,3,0,0,0,0,34,0,4,8,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,3,11,9,10,3,3,0,0,0,18,42,0,0,3,8,4,0,0,3,12,12,63,276,1302,636,120,13,220,2637,Tatiara (DC)
47700,26,190,1960,19950,9011,1319,199,1132,33786,3,162,1392,654,50,4,0,167,2431,0,0,110,336,12,0,0,36,492,3,167,1495,996,56,4,3,205,2924,0,55,483,159,0,0,0,54,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,57,487,157,3,0,0,54,759,0,0,3,12,10,0,0,0,25,0,0,12,29,18,3,0,4,64,27,406,3955,21138,9093,1328,204,1400,37567,Tea Tree Gully (C)
47800,9,38,256,1175,431,65,21,143,2134,0,5,26,22,0,0,0,11,62,0,0,0,0,0,0,0,0,0,0,5,26,22,0,0,0,11,62,0,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,13,0,9,11,10,0,0,0,4,40,0,3,0,4,3,0,0,5,11,10,58,301,1214,440,66,19,158,2260,The Coorong (DC)
47980,10,78,1323,4371,2364,443,74,330,9004,0,181,1113,585,46,4,0,130,2069,0,51,278,386,32,4,0,58,812,0,231,1390,975,84,9,0,192,2883,29,510,1885,331,14,0,0,167,2946,0,32,173,32,6,0,0,42,299,0,17,142,40,3,3,0,9,221,0,0,0,0,0,0,0,0,0,29,568,2204,406,23,5,6,226,3460,0,3,3,6,0,0,0,8,15,0,8,10,12,0,0,0,6,37,42,887,4930,5773,2470,461,77,755,15395,Unley (C)
48050,8,53,883,3053,1302,145,27,302,5772,0,50,347,112,0,0,0,53,567,0,0,23,44,10,4,0,8,85,0,51,367,160,14,3,0,63,654,3,20,55,3,0,0,0,13,87,0,0,4,12,0,0,0,0,10,0,0,7,3,0,0,0,0,12,0,0,0,0,0,0,0,0,3,3,16,62,19,0,0,0,14,116,10,16,16,13,0,0,0,3,58,0,0,4,8,5,0,0,0,15,21,139,1339,3243,1317,145,25,382,6615,Victor Harbor (C)
48130,13,42,356,1366,544,95,24,158,2595,0,13,10,16,3,0,0,4,42,0,0,0,0,0,0,0,0,0,0,13,10,16,3,0,0,4,42,0,20,26,0,0,0,0,5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,0,0,0,0,5,55,7,13,7,3,8,0,0,15,47,0,0,0,3,3,0,0,6,15,13,84,398,1393,557,95,26,189,2758,Wakefield (DC)
50250,0,30,107,1189,294,31,12,140,1803,0,17,85,48,5,0,0,15,169,0,0,0,0,7,0,0,0,8,0,17,85,48,9,0,0,15,173,0,4,17,27,0,0,13,11,74,0,10,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,27,0,0,13,10,89,166,208,33,30,15,0,3,184,650,4,5,0,0,0,0,3,26,51,175,281,248,1290,332,31,25,384,2763,Ashburton (S)
50280,10,147,567,2059,1726,195,51,365,5116,0,11,70,49,0,0,0,12,144,0,16,5,3,4,0,0,0,32,0,33,72,58,5,0,0,11,179,0,12,44,3,0,0,0,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,44,3,0,0,0,3,61,29,90,28,11,7,0,0,58,231,3,11,7,20,5,4,0,18,73,46,288,722,2151,1743,202,55,453,5655,Augusta-Margaret River (S)
50350,4,49,542,2338,1426,206,44,248,4849,0,72,256,477,27,3,0,74,918,0,18,22,63,27,0,0,10,131,0,88,279,543,56,3,0,85,1050,0,23,87,65,0,0,0,12,185,0,7,19,0,0,0,0,0,31,0,6,21,3,0,0,0,5,34,0,0,0,0,0,0,0,0,0,0,32,127,68,0,0,0,15,251,0,0,0,0,0,0,0,3,7,0,0,0,7,0,0,0,0,12,4,174,947,2958,1481,210,49,347,6172,Bassendean (T)
50420,18,113,1521,8438,6058,836,141,992,18115,5,234,1250,1658,262,11,8,320,3745,5,173,562,806,104,13,0,156,1807,12,405,1807,2462,364,25,7,478,5557,7,187,760,195,4,0,0,135,1284,0,112,365,44,0,0,0,59,579,0,283,330,24,0,0,0,127,756,0,0,0,0,0,0,0,0,3,5,578,1456,258,3,0,3,316,2627,0,3,0,4,3,0,0,18,33,0,4,6,24,23,0,3,11,79,37,1105,4800,11195,6452,861,147,1821,26413,Bayswater (C)
50490,8,128,1066,5128,2955,340,51,965,10648,10,228,567,1003,243,14,0,334,2404,6,78,201,554,191,12,0,165,1206,11,300,772,1562,439,25,3,497,3610,3,117,194,49,7,0,0,180,547,0,134,239,68,0,0,0,133,568,3,219,284,161,3,0,0,158,837,0,0,0,0,0,0,0,0,0,6,469,723,278,12,0,0,468,1951,9,10,3,4,0,0,0,38,67,0,4,15,9,12,0,7,14,58,38,913,2572,6985,3415,369,62,1985,16335,Belmont (C)
50560,4,17,132,325,142,13,9,82,717,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,3,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,13,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,3,27,137,330,142,13,9,86,748,Beverley (S)
51960,0,15,95,672,264,17,3,133,1203,0,0,55,3,0,3,0,14,81,0,0,12,0,0,0,0,3,18,0,0,75,3,0,3,0,18,100,0,8,11,0,0,0,0,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,12,35,4,8,3,0,6,0,3,25,43,0,4,0,0,0,0,0,0,7,6,39,182,678,274,18,9,190,1387,Coolgardie (S)
52030,0,11,53,204,115,30,0,35,446,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,5,8,0,0,0,0,36,0,0,0,0,0,0,0,0,0,9,28,58,208,122,32,0,35,491,Coorow (S)
50630,10,3,48,241,261,28,6,57,653,0,0,4,9,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,3,15,0,3,5,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,13,0,6,4,0,3,0,0,3,14,0,0,0,3,0,0,0,3,5,10,16,61,254,263,28,6,63,699,Boddington (S)
50770,3,19,92,281,182,43,11,59,693,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,13,0,0,0,0,0,0,0,0,3,4,18,100,287,187,46,11,62,717,Boyup Brook (S)
50840,8,39,273,805,553,79,20,149,1921,0,10,29,7,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,10,29,7,0,0,0,3,50,0,5,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,14,0,3,0,0,0,0,0,25,30,0,0,0,3,0,0,0,0,8,8,56,308,817,553,79,20,182,2020,Bridgetown-Greenbushes (S)
50910,0,9,51,175,76,13,4,42,371,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,10,3,3,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,3,15,3,0,0,3,0,0,0,10,14,0,0,0,0,0,0,0,0,0,5,6,62,187,78,13,4,48,412,Brookton (S)
50980,41,159,445,1832,1296,136,35,591,4537,0,40,121,46,12,0,0,62,283,0,21,88,52,6,0,0,38,205,3,57,216,104,18,0,0,95,490,3,61,179,59,12,0,0,81,398,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,10,61,189,59,12,0,0,78,411,682,926,127,136,96,13,12,479,2466,10,38,18,26,11,3,5,20,129,742,1242,989,2156,1434,158,46,1263,8031,Broome (S)
51610,0,13,37,157,184,22,10,61,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,6,4,0,0,0,11,41,0,0,0,0,0,0,0,6,7,9,30,49,163,184,22,12,82,548,Chapman Valley (S)
61210,6,73,434,1618,552,93,20,222,3017,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,16,29,3,3,0,0,22,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,3,3,0,0,22,76,3,6,7,7,3,0,0,7,30,0,3,0,11,3,0,0,4,26,11,100,477,1632,556,97,20,257,3147,Circular Head (M)
61410,21,239,2784,11128,4271,846,151,895,20333,6,223,328,54,7,0,0,65,697,0,41,147,41,7,3,0,27,278,9,263,479,98,18,3,3,94,970,4,85,165,37,5,0,0,43,342,0,7,73,0,0,0,0,8,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,94,241,35,5,0,0,49,427,16,42,17,19,3,0,0,39,136,0,7,12,18,5,6,0,3,50,54,639,3536,11301,4302,852,161,1073,21914,Clarence (C)
48260,0,26,225,834,565,175,46,69,1941,0,56,147,109,4,0,3,18,343,0,3,102,160,42,3,0,16,326,0,57,247,270,50,8,3,32,668,0,56,157,18,0,0,0,24,256,0,10,43,0,0,0,0,15,67,0,17,60,3,0,0,0,28,107,0,0,0,0,0,0,0,0,0,3,90,262,24,0,0,0,67,439,5,23,5,3,3,0,0,10,49,0,0,0,4,3,0,0,4,14,7,195,745,1133,620,175,47,184,3107,Walkerville (M)
48340,3,66,465,2672,875,120,29,266,4490,0,10,62,48,3,6,0,14,147,0,3,3,0,0,0,0,3,8,0,17,68,52,3,5,0,14,154,0,16,34,4,0,0,0,17,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,4,0,0,0,17,68,15,18,6,9,3,0,0,9,60,0,0,3,13,0,0,0,3,18,22,107,575,2749,882,125,28,316,4802,Wattle Range (DC)
48410,15,202,2219,8929,2834,434,105,666,15417,13,521,2157,1175,74,4,6,297,4252,3,74,272,595,44,5,4,60,1056,15,593,2429,1765,123,12,13,356,5306,17,448,1794,112,3,8,3,183,2559,15,85,428,8,0,0,0,70,605,0,14,183,22,0,0,0,15,245,0,0,0,0,0,0,0,0,0,31,547,2412,141,3,8,3,269,3413,4,19,23,5,8,0,0,44,104,0,7,21,41,13,3,0,11,97,64,1373,7100,10883,2984,459,126,1354,24329,West Torrens (C)
48640,0,12,52,236,108,25,0,38,478,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,10,8,3,0,0,11,43,0,0,0,3,0,0,0,0,4,6,18,69,255,113,22,0,53,537,Wudinna (DC)
48750,3,51,326,1044,455,71,17,131,2095,0,3,27,8,0,0,0,3,41,0,0,0,14,0,0,0,0,19,0,3,27,26,0,0,0,6,57,0,8,9,8,0,0,0,0,29,0,12,12,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,8,0,0,0,3,51,7,32,6,6,0,0,0,18,75,0,0,8,5,0,3,0,3,19,12,104,388,1089,458,69,17,152,2296,Yankalilla (DC)
48830,10,104,819,2474,880,119,29,233,4672,0,31,34,3,3,0,0,3,77,0,0,0,4,0,0,0,0,4,0,31,35,4,3,0,0,3,82,0,7,17,0,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,3,36,23,69,41,26,13,0,3,37,206,0,9,8,18,8,0,0,0,36,35,223,919,2514,902,126,40,276,5027,Yorke Peninsula (DC)
49399,15,96,174,458,143,30,30,150,1089,0,0,4,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,13,3,3,4,5,0,0,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,0,0,0,12,25,96,105,28,41,21,3,0,214,509,12,10,22,27,12,11,3,28,130,121,218,239,528,177,48,35,411,1764,Unincorporated SA
50080,22,182,1292,5660,4180,526,128,753,12754,10,235,387,250,6,3,0,129,1023,3,15,44,24,4,0,0,6,99,9,255,430,280,14,3,0,135,1125,0,19,9,9,0,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,15,8,3,0,0,15,54,47,106,64,30,13,3,0,63,325,0,10,12,25,15,4,0,7,72,83,568,1817,6005,4221,538,134,966,14327,Albany (C)
50210,37,170,868,9495,11428,1372,259,1544,25177,7,186,642,1845,314,18,7,352,3364,0,8,6,33,15,0,3,7,78,7,201,648,1874,331,18,5,357,3448,0,22,82,35,12,0,0,26,178,0,3,53,7,0,0,0,11,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,134,43,12,0,0,32,249,18,41,10,11,4,0,0,35,117,0,3,9,16,13,3,0,12,54,61,436,1669,11437,11793,1391,266,1991,29048,Armadale (C)
51080,0,9,39,161,104,24,7,52,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,9,44,162,111,26,7,48,412,Broomehill-Tambellup (S)
51120,3,0,50,159,105,16,3,33,365,0,11,12,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,6,3,15,63,160,106,15,7,32,402,Bruce Rock (S)
51190,9,51,615,4603,3505,384,63,679,9916,12,218,629,828,71,3,5,185,1950,0,3,72,254,44,0,0,55,426,10,229,703,1075,112,3,3,244,2373,9,129,323,111,3,0,0,83,652,0,8,54,25,0,0,0,13,91,0,0,23,17,0,0,0,13,51,0,0,0,0,0,0,0,0,0,9,136,396,156,3,0,0,106,800,17,55,64,10,0,0,0,55,207,0,4,4,17,6,0,0,5,35,41,470,1782,5863,3621,392,73,1092,13333,Bunbury (C)
51680,8,28,145,475,864,153,37,157,1859,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,4,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,7,4,0,0,0,3,14,0,6,4,4,3,0,0,0,23,0,0,3,3,4,0,0,0,14,5,32,163,481,875,150,42,164,1922,Chittering (S)
