lga_code16,fts_nni_mng,fts_nni_pro,fts_nni_tectw,fts_nni_copsw,fts_nni_claw,fts_nni_swks,fts_nni_maopdv,fts_nni_lab,fts_nni_idns,fts_nni_tot,fts_1_149_mng,fts_1_149_pro,fts_1_149_tectw,fts_1_149_copsw,fts_1_149_claw,fts_1_149_swks,fts_1_149_maopdv,fts_1_149_lab,fts_1_149_idns,fts_1_149_tot,fts_150_299_mng,fts_150_299_pro,fts_150_299_tectw,fts_150_299_copsw,fts_150_299_claw,fts_150_299_swks,fts_150_299_maopdv,fts_150_299_lab,fts_150_299_idns,fts_150_299_tot,fts_300_399_mng,fts_300_399_pro,fts_300_399_tectw,fts_300_399_copsw,fts_300_399_claw,fts_300_399_swks,fts_300_399_maopdv,fts_300_399_lab,fts_300_399_idns,fts_300_399_tot,fts_400_499_mng,fts_400_499_pro,fts_400_499_tectw,fts_400_499_copsw,fts_400_499_claw,fts_400_499_swks,fts_400_499_maopdv,fts_400_499_lab,fts_400_499_idns,fts_400_499_tot,fts_500_649_mng,fts_500_649_pro,fts_500_649_tectw,fts_500_649_copsw,fts_500_649_claw,fts_500_649_swks,fts_500_649_maopdv,fts_500_649_lab,fts_500_649_idns,fts_500_649_tot,fts_650_799_mng,fts_650_799_pro,fts_650_799_tectw,fts_650_799_copsw,fts_650_799_claw,fts_650_799_swks,fts_650_799_maopdv,fts_650_799_lab,fts_650_799_idns,fts_650_799_tot,fts_800_999_mng,fts_800_999_pro,fts_800_999_tectw,fts_800_999_copsw,fts_800_999_claw,fts_800_999_swks,fts_800_999_maopdv,fts_800_999_lab,fts_800_999_idns,fts_800_999_tot,fts_1000_1249_mng,fts_1000_1249_pro,fts_1000_1249_tectw,fts_1000_1249_copsw,fts_1000_1249_claw,fts_1000_1249_swks,fts_1000_1249_maopdv,fts_1000_1249_lab,fts_1000_1249_idns,fts_1000_1249_tot,fts_1250_1499_mng,fts_1250_1499_pro,fts_1250_1499_tectw,fts_1250_1499_copsw,fts_1250_1499_claw,fts_1250_1499_swks,fts_1250_1499_maopdv,fts_1250_1499_lab,fts_1250_1499_idns,fts_1250_1499_tot,fts_1500_1749_mng,fts_1500_1749_pro,fts_1500_1749_tectw,fts_1500_1749_copsw,fts_1500_1749_claw,fts_1500_1749_swks,fts_1500_1749_maopdv,fts_1500_1749_lab,fts_1500_1749_idns,fts_1500_1749_tot,fts_1750_1999_mng,fts_1750_1999_pro,fts_1750_1999_tectw,fts_1750_1999_copsw,fts_1750_1999_claw,fts_1750_1999_swks,fts_1750_1999_maopdv,fts_1750_1999_lab,fts_1750_1999_idns,fts_1750_1999_tot,fts_2000_2999_mng,fts_2000_2999_pro,fts_2000_2999_tectw,fts_2000_2999_copsw,fts_2000_2999_claw,fts_2000_2999_swks,fts_2000_2999_maopdv,fts_2000_2999_lab,fts_2000_2999_idns,fts_2000_2999_tot,fts_3000mo_mng,fts_3000mo_pro,fts_3000mo_tectw,fts_3000mo_copsw,fts_3000mo_claw,fts_3000mo_swks,fts_3000mo_maopdv,fts_3000mo_lab,fts_3000mo_idns,fts_3000mo_tot,fts_pins_mng,fts_pins_pro,fts_pins_tectw,fts_pins_copsw,fts_pins_claw,fts_pins_swks,fts_pins_maopdv,fts_pins_lab,fts_pins_idns,fts_pins_tot,fts_tot_mng,fts_tot_pro,fts_tot_tectw,fts_tot_copsw,fts_tot_claw,fts_tot_swks,fts_tot_maopdv,fts_tot_lab,fts_tot_idns,fts_tot_tot,pts_nni_mng,pts_nni_pro,pts_nni_tectw,pts_nni_copsw,pts_nni_claw,pts_nni_swks,pts_nni_maopdv,pts_nni_lab,pts_nni_idns,pts_nni_tot,pts_1_149_mng,pts_1_149_pro,pts_1_149_tectw,pts_1_149_copsw,pts_1_149_claw,pts_1_149_swks,pts_1_149_maopdv,pts_1_149_lab,pts_1_149_idns,pts_1_149_tot,pts_150_299_mng,pts_150_299_pro,pts_150_299_tectw,pts_150_299_copsw,pts_150_299_claw,pts_150_299_swks,pts_150_299_maopdv,pts_150_299_lab,pts_150_299_idns,pts_150_299_tot,pts_300_399_mng,pts_300_399_pro,pts_300_399_tectw,pts_300_399_copsw,pts_300_399_claw,pts_300_399_swks,pts_300_399_maopdv,pts_300_399_lab,pts_300_399_idns,pts_300_399_tot,lga_name16
56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nannup (S)
57080,3,3,3,20,8,25,3,19,9,78,14,27,25,180,76,286,5,153,32,796,9,39,18,239,95,297,15,127,13,860,5,29,20,181,79,187,15,98,4,627,17,35,24,133,68,130,9,77,3,493,10,31,18,86,66,80,4,35,0,321,6,28,11,36,26,27,0,25,4,158,9,13,5,9,21,7,0,7,0,80,6,17,3,9,19,3,0,0,0,63,0,9,0,4,4,0,0,0,0,20,0,7,0,3,4,0,0,0,0,14,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,3,3,0,8,4,14,0,10,14,56,73,241,138,912,473,1053,53,556,76,3578,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,25,0,8,0,44,5,10,3,31,16,38,0,16,4,117,0,7,17,26,8,24,0,17,3,113,Perth (C)
57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pingelly (S)
56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murchison (S)
56230,0,0,0,0,0,4,0,0,0,8,0,0,0,23,0,46,3,23,3,97,0,0,0,4,4,13,3,4,0,30,0,0,0,4,0,4,0,3,0,16,0,0,0,7,0,5,0,0,0,12,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,41,3,69,8,38,3,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,Murray (S)
56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narembeen (S)
56580,0,0,0,8,0,3,0,4,0,19,5,19,10,111,10,60,5,44,6,275,0,12,12,77,26,40,6,31,3,211,3,13,6,46,14,19,3,17,0,124,3,8,7,39,10,6,4,7,0,83,0,0,0,21,12,0,0,14,0,50,0,4,3,10,4,0,0,0,0,25,0,7,0,10,3,0,0,3,0,23,3,3,0,3,0,0,0,0,0,16,0,3,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,14,65,38,341,79,141,21,120,19,844,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,3,0,15,0,0,0,13,0,0,0,0,0,17,0,0,3,6,4,6,0,6,0,23,Nedlands (C)
57210,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,11,0,8,0,27,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,11,0,14,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plantagenet (S)
56460,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,11,0,3,0,19,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,5,0,14,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Narrogin (S)
56930,0,0,0,3,0,0,0,0,0,3,0,17,3,26,3,11,0,4,0,60,0,10,3,11,3,7,0,4,0,39,0,0,3,6,0,4,0,5,0,19,0,3,0,3,3,0,0,0,0,15,0,0,0,3,3,3,0,0,0,12,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,35,8,51,11,34,0,11,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Peppermint Grove (S)
57280,0,0,0,0,0,3,0,0,0,3,0,0,3,16,0,47,0,18,0,83,0,0,0,4,0,13,0,12,0,27,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,9,23,3,68,0,33,3,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,Port Hedland (T)
57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quairading (S)
57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ravensthorpe (S)
57490,0,0,0,12,0,26,0,7,0,45,3,27,5,214,16,654,20,334,7,1289,0,6,3,99,8,240,19,115,6,505,0,4,6,46,4,90,11,41,3,199,7,3,12,25,9,50,3,10,0,107,3,3,10,25,12,26,3,10,0,85,0,3,5,10,7,5,0,3,0,37,3,3,0,7,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,5,3,29,25,53,54,432,47,1109,56,533,16,2330,0,0,0,0,0,0,0,3,0,5,0,0,3,10,0,24,3,7,0,44,0,0,0,14,0,42,5,19,3,82,0,0,21,13,3,22,0,3,0,70,Rockingham (C)
65010,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,3,0,12,0,0,0,5,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern Midlands (M)
57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandstone (S)
57700,3,0,0,0,0,0,0,3,0,6,4,9,3,19,6,48,3,37,0,123,0,0,0,6,3,16,3,10,0,38,3,0,0,3,0,7,0,3,0,22,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,11,7,35,9,72,10,62,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,9,Serpentine-Jarrahdale (S)
57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shark Bay (S)
57840,0,0,0,4,0,3,0,3,0,12,3,17,9,91,26,133,3,65,0,343,0,12,5,93,19,70,3,51,6,261,3,9,5,56,7,30,3,27,0,137,0,0,10,33,12,16,0,14,0,89,0,3,3,35,8,11,0,7,0,79,0,3,3,15,5,3,0,5,0,33,0,0,0,7,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,9,15,50,34,332,80,281,12,176,12,997,0,0,0,0,0,0,0,0,0,4,0,0,3,8,0,3,0,0,0,14,0,0,0,5,0,0,0,3,0,17,0,0,0,11,0,4,0,0,0,15,South Perth (C)
57910,0,5,3,16,3,17,3,17,3,70,9,75,27,367,63,939,26,350,20,1875,16,48,31,239,59,515,27,180,9,1117,8,31,21,137,46,194,28,121,10,593,11,14,33,89,41,135,18,68,4,406,9,17,36,64,36,78,7,37,0,281,9,11,20,32,14,22,3,11,4,118,4,5,10,13,7,7,4,12,0,56,0,3,0,7,4,4,0,0,0,27,0,3,0,3,3,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,6,3,35,3,14,3,77,58,210,174,982,279,1949,123,812,60,4649,0,0,0,0,0,0,0,4,0,7,0,5,3,10,9,29,3,21,0,78,0,9,10,32,11,59,0,24,0,141,0,3,32,26,11,27,4,20,0,133,Stirling (C)
57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perenjori (S)
65210,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasman (M)
65410,0,0,0,0,0,4,0,0,0,3,0,0,3,12,0,73,0,12,0,100,0,0,0,6,0,17,0,0,0,29,0,0,0,0,0,3,0,3,0,9,0,0,0,3,3,3,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,20,6,99,0,25,3,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,6,Waratah/Wynyard (M)
65610,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,3,0,21,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,17,0,9,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,West Coast (M)
65810,0,0,0,0,0,3,0,3,0,7,7,4,0,22,5,55,0,34,0,127,0,0,3,5,0,26,0,6,0,38,0,0,0,7,0,4,0,0,0,17,0,0,0,3,0,3,0,0,0,11,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,3,5,43,3,101,4,46,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,West Tamar (M)
70200,3,0,0,0,3,3,0,3,0,11,0,5,3,33,8,113,0,46,3,210,0,0,0,6,3,36,0,8,0,63,0,0,0,4,0,9,0,3,0,21,0,0,0,5,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,10,0,0,8,0,3,0,0,3,0,14,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,19,56,17,167,6,71,3,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,3,0,3,0,10,0,0,4,0,0,0,0,0,0,13,Alice Springs (T)
99399,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,6,0,5,0,20,0,0,0,7,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,12,0,11,4,5,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unincorp. Other Territories
60410,0,0,0,0,0,0,0,6,0,3,0,0,0,8,3,57,0,22,0,89,0,0,0,4,0,18,3,7,0,39,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,3,0,6,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,3,84,3,41,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,4,4,0,0,0,0,0,8,Brighton (M)
