lga_code16,lab_1000_1249_h_0,lab_1000_1249_h_1_15,lab_1000_1249_h_16_24,lab_1000_1249_h_25_34,lab_1000_1249_h_35_39,lab_1000_1249_h_40,lab_1000_1249_h_41_48,lab_1000_1249_h_49mo,lab_1000_1249_h_ns,lab_1000_1249_h_tot,lab_1250_1499_h_0,lab_1250_1499_h_1_15,lab_1250_1499_h_16_24,lab_1250_1499_h_25_34,lab_1250_1499_h_35_39,lab_1250_1499_h_40,lab_1250_1499_h_41_48,lab_1250_1499_h_49mo,lab_1250_1499_h_ns,lab_1250_1499_h_tot,lab_1500_1749_h_0,lab_1500_1749_h_1_15,lab_1500_1749_h_16_24,lab_1500_1749_h_25_34,lab_1500_1749_h_35_39,lab_1500_1749_h_40,lab_1500_1749_h_41_48,lab_1500_1749_h_49mo,lab_1500_1749_h_ns,lab_1500_1749_h_tot,lab_1750_1999_h_0,lab_1750_1999_h_1_15,lab_1750_1999_h_16_24,lab_1750_1999_h_25_34,lab_1750_1999_h_35_39,lab_1750_1999_h_40,lab_1750_1999_h_41_48,lab_1750_1999_h_49mo,lab_1750_1999_h_ns,lab_1750_1999_h_tot,lab_2000_2999_h_0,lab_2000_2999_h_1_15,lab_2000_2999_h_16_24,lab_2000_2999_h_25_34,lab_2000_2999_h_35_39,lab_2000_2999_h_40,lab_2000_2999_h_41_48,lab_2000_2999_h_49mo,lab_2000_2999_h_ns,lab_2000_2999_h_tot,lab_3000mo_h_0,lab_3000mo_h_1_15,lab_3000mo_h_16_24,lab_3000mo_h_25_34,lab_3000mo_h_35_39,lab_3000mo_h_40,lab_3000mo_h_41_48,lab_3000mo_h_49mo,lab_3000mo_h_ns,lab_3000mo_h_tot,lab_pins_h_0,lab_pins_h_1_15,lab_pins_h_16_24,lab_pins_h_25_34,lab_pins_h_35_39,lab_pins_h_40,lab_pins_h_41_48,lab_pins_h_49mo,lab_pins_h_ns,lab_pins_h_tot,lab_tot_h_0,lab_tot_h_1_15,lab_tot_h_16_24,lab_tot_h_25_34,lab_tot_h_35_39,lab_tot_h_40,lab_tot_h_41_48,lab_tot_h_49mo,lab_tot_h_ns,lab_tot_h_tot,oidns_nni_h_0,oidns_nni_h_1_15,oidns_nni_h_16_24,oidns_nni_h_25_34,oidns_nni_h_35_39,oidns_nni_h_40,oidns_nni_h_41_48,oidns_nni_h_49mo,oidns_nni_h_ns,oidns_nni_h_tot,oidns_1_149_h_0,oidns_1_149_h_1_15,oidns_1_149_h_16_24,oidns_1_149_h_25_34,oidns_1_149_h_35_39,oidns_1_149_h_40,oidns_1_149_h_41_48,oidns_1_149_h_49mo,oidns_1_149_h_ns,oidns_1_149_h_tot,oidns_150_299_h_0,oidns_150_299_h_1_15,oidns_150_299_h_16_24,oidns_150_299_h_25_34,oidns_150_299_h_35_39,oidns_150_299_h_40,oidns_150_299_h_41_48,oidns_150_299_h_49mo,oidns_150_299_h_ns,oidns_150_299_h_tot,oidns_300_399_h_0,oidns_300_399_h_1_15,oidns_300_399_h_16_24,oidns_300_399_h_25_34,oidns_300_399_h_35_39,oidns_300_399_h_40,oidns_300_399_h_41_48,oidns_300_399_h_49mo,oidns_300_399_h_ns,oidns_300_399_h_tot,oidns_400_499_h_0,oidns_400_499_h_1_15,oidns_400_499_h_16_24,oidns_400_499_h_25_34,oidns_400_499_h_35_39,oidns_400_499_h_40,oidns_400_499_h_41_48,oidns_400_499_h_49mo,oidns_400_499_h_ns,oidns_400_499_h_tot,oidns_500_649_h_0,oidns_500_649_h_1_15,oidns_500_649_h_16_24,oidns_500_649_h_25_34,oidns_500_649_h_35_39,oidns_500_649_h_40,oidns_500_649_h_41_48,oidns_500_649_h_49mo,oidns_500_649_h_ns,oidns_500_649_h_tot,oidns_650_799_h_0,oidns_650_799_h_1_15,oidns_650_799_h_16_24,oidns_650_799_h_25_34,oidns_650_799_h_35_39,oidns_650_799_h_40,oidns_650_799_h_41_48,oidns_650_799_h_49mo,oidns_650_799_h_ns,oidns_650_799_h_tot,oidns_800_999_h_0,oidns_800_999_h_1_15,oidns_800_999_h_16_24,oidns_800_999_h_25_34,oidns_800_999_h_35_39,oidns_800_999_h_40,oidns_800_999_h_41_48,oidns_800_999_h_49mo,oidns_800_999_h_ns,oidns_800_999_h_tot,oidns_1000_1249_h_0,oidns_1000_1249_h_1_15,oidns_1000_1249_h_16_24,oidns_1000_1249_h_25_34,oidns_1000_1249_h_35_39,oidns_1000_1249_h_40,oidns_1000_1249_h_41_48,oidns_1000_1249_h_49mo,oidns_1000_1249_h_ns,oidns_1000_1249_h_tot,oidns_1250_1499_h_0,oidns_1250_1499_h_1_15,oidns_1250_1499_h_16_24,oidns_1250_1499_h_25_34,oidns_1250_1499_h_35_39,oidns_1250_1499_h_40,oidns_1250_1499_h_41_48,oidns_1250_1499_h_49mo,oidns_1250_1499_h_ns,oidns_1250_1499_h_tot,oidns_1500_1749_h_0,oidns_1500_1749_h_1_15,oidns_1500_1749_h_16_24,oidns_1500_1749_h_25_34,oidns_1500_1749_h_35_39,oidns_1500_1749_h_40,oidns_1500_1749_h_41_48,oidns_1500_1749_h_49mo,oidns_1500_1749_h_ns,oidns_1500_1749_h_tot,oidns_1750_1999_h_0,oidns_1750_1999_h_1_15,oidns_1750_1999_h_16_24,oidns_1750_1999_h_25_34,oidns_1750_1999_h_35_39,oidns_1750_1999_h_40,oidns_1750_1999_h_41_48,oidns_1750_1999_h_49mo,oidns_1750_1999_h_ns,oidns_1750_1999_h_tot,lga_name16
48410,15,8,11,39,162,98,78,60,3,469,9,0,4,6,62,35,43,31,0,204,5,5,0,3,34,20,20,26,4,112,0,0,6,0,0,15,10,18,0,51,3,0,4,3,3,13,18,13,0,49,0,3,0,4,0,5,0,8,0,24,3,15,17,7,13,6,0,3,3,73,122,864,600,643,1055,451,299,231,58,4316,3,6,0,0,0,3,0,0,8,26,3,9,0,0,0,0,0,0,10,25,0,5,0,0,0,0,0,0,22,36,0,6,0,0,0,0,0,0,13,28,3,3,8,0,0,0,0,0,9,32,0,0,3,9,8,0,0,0,11,38,0,10,3,12,23,4,6,0,10,70,3,0,0,5,26,19,8,7,11,74,4,3,3,10,25,22,3,7,10,90,3,3,0,4,15,12,9,3,8,58,0,0,0,0,18,8,3,7,5,44,0,0,3,0,4,5,3,5,0,28,West Torrens (C)
48540,3,0,5,0,29,13,9,3,0,62,0,0,0,3,9,3,7,4,0,28,5,0,3,3,11,3,5,12,0,36,4,0,0,0,3,5,4,6,0,29,0,0,0,0,0,4,0,6,0,13,0,0,0,0,0,0,0,5,0,5,0,0,5,3,3,0,0,0,5,22,33,220,147,110,132,65,36,60,28,828,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,3,10,0,0,4,0,0,0,0,0,5,10,0,3,5,3,0,0,0,0,0,10,0,0,4,0,0,0,0,0,3,15,0,0,0,3,3,0,0,0,3,11,0,0,0,0,10,5,3,0,3,20,0,0,0,0,4,0,0,4,0,15,0,0,0,0,4,3,0,5,0,15,0,0,0,0,0,5,4,4,0,11,Whyalla (C)
49399,6,3,3,0,12,15,10,26,3,83,0,0,0,3,5,6,9,25,0,53,3,4,0,0,8,9,5,26,0,50,0,0,3,0,6,3,4,27,0,49,0,3,0,0,3,7,4,28,0,47,0,4,0,0,0,0,0,12,0,16,0,0,0,0,0,3,0,0,0,13,30,46,35,43,64,70,60,216,21,583,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,6,3,3,0,11,0,0,0,0,3,4,3,4,0,14,0,0,0,0,0,3,0,0,0,4,Unincorporated SA
48260,0,0,4,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,9,53,44,31,25,10,5,8,7,190,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Walkerville (M)
48640,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,18,18,15,7,18,6,17,5,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wudinna (DC)
48750,3,0,0,3,3,4,0,3,0,17,0,0,0,0,0,0,3,3,0,11,0,3,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,74,31,25,13,21,11,14,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yankalilla (DC)
48830,3,3,0,4,8,11,5,5,0,50,0,0,0,0,0,7,4,4,0,18,0,0,0,0,3,0,0,4,0,15,3,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,11,32,115,76,76,57,69,26,40,10,498,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Yorke Peninsula (DC)
50080,4,6,3,10,29,26,12,24,0,121,4,0,0,3,14,6,7,21,0,67,3,0,0,3,4,3,3,18,0,37,0,3,0,3,0,0,3,7,0,22,4,0,0,0,0,4,3,14,0,28,0,0,4,0,0,3,0,6,0,17,0,3,7,5,5,6,0,7,3,34,72,469,263,218,188,164,77,139,35,1637,3,0,0,0,0,0,0,0,3,13,0,6,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,3,7,4,4,0,0,0,0,0,3,3,10,3,4,0,0,0,0,0,0,0,8,3,0,3,0,3,0,0,0,7,19,0,3,0,4,7,0,0,0,7,30,0,0,0,0,3,3,0,4,3,15,0,0,0,0,9,3,7,0,3,21,0,0,0,0,7,3,0,0,0,15,0,0,0,0,0,3,0,5,3,15,0,0,0,0,0,0,4,4,0,10,Albany (C)
50210,3,6,11,14,33,37,23,22,4,161,4,3,6,10,22,14,12,8,0,76,0,0,4,6,11,10,9,4,0,47,0,0,0,3,4,3,4,6,0,24,0,0,0,0,0,3,4,8,0,18,0,3,0,0,0,0,0,3,0,6,3,5,6,4,0,5,0,4,6,40,65,594,307,269,252,195,104,106,41,1943,0,3,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,10,13,0,3,4,0,0,0,0,0,5,16,0,3,0,0,0,0,0,0,7,20,0,4,3,0,3,0,0,0,4,16,0,3,5,0,0,3,0,3,3,19,0,0,0,7,6,5,3,0,7,27,5,0,0,3,10,3,0,0,3,20,0,3,0,0,0,8,3,0,3,25,0,0,0,0,7,6,0,0,4,18,0,0,0,3,3,3,0,4,0,12,0,0,0,0,3,0,0,0,0,10,Armadale (C)
50250,18,0,4,3,8,18,6,163,0,218,31,0,0,8,3,13,13,206,6,278,26,0,5,0,7,4,7,157,3,205,26,8,6,0,4,7,7,231,8,294,87,20,13,18,19,33,25,897,10,1122,86,23,20,19,16,26,7,1079,18,1290,4,3,0,3,3,0,0,43,11,66,304,100,83,99,76,131,80,2888,72,3825,0,0,0,0,0,0,0,3,5,13,3,0,0,0,0,0,0,0,6,14,3,3,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,3,3,8,0,3,0,0,0,0,0,3,6,6,0,0,0,0,0,3,0,3,0,8,0,0,0,0,3,0,0,6,3,12,3,0,0,0,0,4,0,4,0,11,8,0,0,0,4,0,0,13,3,28,0,0,0,0,0,0,0,20,4,28,0,0,0,0,0,0,0,16,3,26,Ashburton (S)
50280,4,3,4,0,20,23,5,21,0,89,0,3,0,3,4,3,3,9,0,28,0,0,0,3,9,4,4,0,0,16,0,0,3,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,7,3,3,0,0,0,3,0,0,0,11,41,191,128,126,143,119,35,69,14,856,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,4,0,0,3,11,0,0,0,0,0,0,3,0,6,12,0,0,0,0,0,3,0,4,3,7,0,0,0,0,3,3,0,0,0,9,0,3,0,0,0,0,3,0,3,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,Augusta-Margaret River (S)
50350,4,6,0,8,14,21,8,7,0,72,0,0,0,0,4,13,11,6,0,38,0,0,0,0,3,3,3,5,0,20,0,0,0,0,3,3,4,3,0,11,0,0,0,0,0,0,3,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,10,16,133,98,74,128,103,63,44,11,667,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,11,0,3,0,0,0,3,0,0,7,18,0,0,0,0,4,4,0,0,3,14,0,0,0,0,0,0,3,3,0,9,0,0,0,0,8,7,3,3,0,17,0,0,0,0,0,0,0,0,0,3,Bassendean (T)
50420,5,8,8,19,63,67,22,25,0,212,0,3,3,7,22,18,17,8,0,79,0,0,0,4,3,9,8,9,0,32,0,0,0,0,0,7,6,6,0,26,0,0,3,0,0,7,0,8,0,24,0,0,0,0,0,0,0,4,0,9,0,13,3,5,3,0,0,0,5,30,48,495,356,309,390,232,96,93,28,2062,0,4,0,0,0,0,0,3,12,18,0,7,4,0,0,0,0,0,3,17,0,5,0,0,0,0,0,3,11,23,0,0,0,6,0,0,0,0,3,14,0,4,0,0,3,0,0,0,4,19,0,4,7,3,4,3,0,0,8,25,0,0,3,6,7,0,3,0,3,31,0,0,0,0,8,8,0,0,7,32,0,0,0,3,6,6,4,4,4,36,0,0,0,0,5,3,3,7,4,22,0,0,0,0,4,4,3,4,4,25,0,0,0,0,0,0,5,3,4,15,Bayswater (C)
50490,9,13,17,40,152,100,49,51,0,435,11,4,9,9,63,45,36,48,4,216,8,3,0,0,22,31,22,36,3,125,4,0,3,0,9,5,11,21,0,57,7,3,0,0,3,10,14,35,0,71,0,3,0,3,4,3,4,5,0,21,4,6,5,10,4,9,7,5,6,51,118,489,449,496,713,431,237,263,51,3247,0,3,0,0,0,0,0,3,4,17,0,7,0,0,0,0,0,0,11,13,3,3,3,0,0,0,0,0,4,15,0,0,5,4,0,0,0,0,10,28,0,3,3,0,8,0,0,0,5,20,0,0,8,5,3,0,0,0,3,23,3,3,4,10,13,10,0,5,9,59,3,6,3,4,17,14,5,3,19,70,3,0,0,3,31,16,3,12,10,84,5,3,0,0,14,14,15,8,7,70,0,0,0,4,18,15,13,9,3,60,0,0,0,0,4,10,4,9,3,33,Belmont (C)
50560,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,8,3,17,9,3,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beverley (S)
50630,3,0,0,0,0,0,3,12,0,19,0,0,3,0,4,0,5,20,0,27,0,0,0,0,0,3,0,18,0,32,0,0,0,0,0,0,3,11,0,17,3,0,0,0,0,0,6,15,0,24,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,12,16,12,12,12,14,16,82,6,177,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,Boddington (S)
50770,0,0,4,0,0,3,0,0,0,10,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,14,12,6,9,5,18,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Boyup Brook (S)
50840,0,0,3,4,3,3,4,3,0,17,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,66,36,23,21,14,18,17,3,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bridgetown-Greenbushes (S)
50910,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,12,5,3,10,7,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brookton (S)
50980,3,3,3,3,9,30,13,21,0,79,0,0,0,3,3,8,0,15,0,40,0,0,3,0,7,3,3,19,0,42,3,0,0,0,0,3,3,11,0,19,3,0,0,3,0,7,7,9,3,33,0,0,0,0,0,0,0,3,0,6,0,4,0,0,0,3,0,0,0,14,24,81,79,107,95,107,41,115,16,666,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,5,0,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,9,3,3,0,0,4,0,0,0,3,13,0,0,0,0,4,3,4,3,6,18,5,0,0,0,4,0,0,3,4,19,0,0,0,0,3,0,0,3,0,9,0,0,0,0,0,3,3,7,0,17,Broome (S)
51120,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,3,14,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bruce Rock (S)
51190,14,8,10,19,67,58,40,31,0,246,3,3,3,3,23,27,29,22,3,118,5,3,3,0,12,23,7,21,0,73,0,0,0,0,5,11,4,22,0,42,5,0,3,0,9,11,3,19,3,52,3,0,0,0,0,3,0,0,0,6,0,0,3,9,3,5,0,3,7,36,108,566,312,349,434,278,167,177,49,2435,0,0,0,0,0,0,0,0,7,7,3,7,0,0,0,0,0,0,9,13,0,3,3,0,0,0,0,0,3,12,0,0,3,0,0,0,0,0,8,12,0,3,3,0,0,0,0,0,5,10,3,0,5,6,0,3,0,0,9,22,0,0,0,4,8,3,0,0,4,24,7,0,0,3,8,3,3,3,3,34,0,0,0,3,6,9,0,9,9,38,0,0,0,3,6,10,0,0,0,34,0,0,0,0,3,3,6,7,3,30,0,0,0,0,0,7,0,3,3,16,Bunbury (C)
51260,7,12,3,10,38,28,32,38,0,160,4,3,0,6,6,15,7,20,0,63,0,4,0,7,3,5,5,13,0,40,0,0,0,4,0,8,3,10,0,17,0,0,0,0,0,5,0,12,0,14,0,0,0,0,0,3,0,0,0,7,0,3,0,6,7,0,0,0,3,22,70,454,236,274,233,180,92,141,41,1725,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,3,0,3,3,3,0,0,0,0,3,17,0,3,6,0,0,0,0,0,4,11,0,3,0,0,0,0,0,0,8,10,0,3,3,0,3,0,0,0,3,13,0,3,4,0,0,0,3,0,8,18,0,0,3,8,4,6,0,0,4,21,0,0,0,0,3,3,0,4,0,17,0,0,0,0,3,3,0,0,0,7,0,0,0,3,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,Busselton (C)
51310,0,4,4,8,14,16,8,16,0,68,0,0,0,3,0,3,3,3,0,22,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,3,0,5,0,3,4,0,0,0,0,5,5,16,19,212,160,111,69,58,18,46,13,702,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,4,8,0,6,0,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,4,10,0,3,0,6,3,0,0,0,5,18,0,0,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,3,3,13,0,3,0,0,3,5,0,0,3,15,0,0,3,0,3,3,0,0,0,12,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,3,0,0,0,7,Cambridge (T)
51330,14,7,24,28,195,172,84,74,8,602,3,7,0,17,57,81,72,65,7,304,12,4,6,10,30,40,36,61,3,200,9,3,7,0,13,15,23,29,0,101,3,4,0,0,10,14,19,53,0,106,0,0,3,3,3,10,4,13,3,39,0,9,18,4,14,10,0,3,5,67,152,1073,715,602,1098,731,356,432,104,5264,5,3,0,0,0,0,0,0,11,25,0,8,3,0,0,0,0,0,8,22,3,3,8,3,0,0,0,0,9,30,0,7,4,0,0,0,0,0,9,31,0,3,13,0,3,3,3,6,15,44,0,10,10,9,12,7,0,0,12,56,0,5,10,4,27,7,0,5,15,72,0,0,3,9,26,25,10,12,13,100,6,4,3,3,43,22,19,25,28,148,3,3,0,3,28,34,17,16,16,120,4,0,0,3,14,16,14,16,5,69,3,0,0,0,11,24,6,8,8,61,Canning (C)
51080,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,5,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broomehill-Tambellup (S)
51400,0,0,4,8,16,15,13,16,3,74,0,0,4,3,0,3,3,11,0,23,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,3,0,4,0,4,3,0,0,3,0,0,0,15,32,144,67,98,107,73,38,53,8,615,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Capel (S)
