lga_code_2016,earners_persons_2010_11,earners_persons_2011_12,earners_persons_2012_13,earners_persons_2013_14,earners_persons_2014_15,median_age_of_earners_years_2010_11,median_age_of_earners_years_2011_12,median_age_of_earners_years_2012_13,median_age_of_earners_years_2013_14,median_age_of_earners_years_2014_15,income_aud_2010_11,income_aud_2011_12,income_aud_2012_13,income_aud_2013_14,income_aud_2014_15,median_aud_2010_11,median_aud_2011_12,median_aud_2012_13,median_aud_2013_14,median_aud_2014_15,mean_aud_2010_11,mean_aud_2011_12,mean_aud_2012_13,mean_aud_2013_14,mean_aud_2014_15,lga_name16
26350,61226.0,63021.0,64777.0,66787.0,69426.0,39.0,39.0,39.0,39.0,38.0,5729209862.0,5953099433.0,6194313179.0,6784313387.0,7229121652.0,52511.0,55009.0,57250.0,58433.0,60455.0,93575.0,94462.0,95625.0,101581.0,104127.0,Stonnington (C)
26430,5314.0,5383.0,5353.0,5484.0,5629.0,50.0,50.0,51.0,51.0,51.0,200471005.0,211660830.0,215149985.0,231333149.0,247066083.0,32469.0,33889.0,35131.0,36045.0,37246.0,37725.0,39320.0,40192.0,42183.0,43892.0,Strathbogie (S)
26490,15862.0,16383.0,16810.0,17361.0,18129.0,45.0,45.0,45.0,45.0,46.0,795058556.0,867002756.0,908236364.0,974595999.0,1061916027.0,37346.0,39375.0,39874.0,41345.0,42986.0,50123.0,52921.0,54030.0,56137.0,58576.0,Surf Coast (S)
26610,11376.0,11463.0,11339.0,11444.0,11474.0,43.0,43.0,44.0,44.0,44.0,460362611.0,492911940.0,511015348.0,523189689.0,529421722.0,34258.0,36386.0,37859.0,38874.0,40180.0,40468.0,43000.0,45067.0,45717.0,46141.0,Swan Hill (RC)
26670,3331.0,3423.0,3456.0,3499.0,3533.0,49.0,50.0,50.0,50.0,51.0,135416096.0,146414224.0,143129702.0,154780277.0,164388703.0,34124.0,36272.0,34232.0,37417.0,39516.0,40653.0,42774.0,41415.0,44236.0,46529.0,Towong (S)
26700,15649.0,15672.0,15693.0,15845.0,16002.0,46.0,46.0,47.0,47.0,47.0,629752347.0,663108191.0,690147022.0,733686038.0,765847678.0,34613.0,36462.0,37286.0,39255.0,40796.0,40242.0,42312.0,43978.0,46304.0,47859.0,Wangaratta (RC)
26730,18443.0,18454.0,18438.0,18707.0,19397.0,43.0,43.0,43.0,44.0,43.0,829357717.0,861845480.0,879451168.0,921639366.0,980690717.0,38339.0,39554.0,40791.0,41638.0,42180.0,44969.0,46702.0,47698.0,49267.0,50559.0,Warrnambool (C)
26810,21956.0,22048.0,21904.0,22023.0,22632.0,46.0,46.0,46.0,46.0,46.0,1010038512.0,1075644132.0,1084604267.0,1176455762.0,1250143042.0,36244.0,38222.0,38143.0,40681.0,41919.0,46003.0,48786.0,49516.0,53419.0,55238.0,Wellington (S)
26890,2429.0,2406.0,2384.0,2345.0,2369.0,49.0,49.0,50.0,50.0,50.0,100533166.0,97023076.0,101241100.0,106310436.0,103060393.0,34748.0,35345.0,35205.0,36351.0,36820.0,41389.0,40325.0,42467.0,45335.0,43504.0,West Wimmera (S)
26980,86950.0,87773.0,88699.0,89922.0,92299.0,43.0,43.0,44.0,44.0,44.0,4599009167.0,4841680632.0,5048637108.0,5261418581.0,5494478532.0,40480.0,41926.0,43563.0,44484.0,45028.0,52893.0,55161.0,56919.0,58511.0,59529.0,Whitehorse (C)
27070,80960.0,85106.0,88690.0,92605.0,97782.0,38.0,38.0,39.0,39.0,39.0,3665427207.0,4005610974.0,4340944678.0,4597474296.0,4964206133.0,40656.0,42263.0,43779.0,44609.0,45287.0,45275.0,47066.0,48945.0,49646.0,50768.0,Whittlesea (C)
27170,19792.0,20083.0,20420.0,20763.0,21448.0,41.0,41.0,42.0,42.0,42.0,887008359.0,940568465.0,990372025.0,1050559616.0,1118799889.0,40359.0,41912.0,43881.0,45288.0,46643.0,44817.0,46834.0,48500.0,50598.0,52163.0,Wodonga (C)
27260,86208.0,92449.0,97264.0,102177.0,109021.0,37.0,37.0,37.0,38.0,37.0,4261908415.0,4734310560.0,5151049881.0,5472646849.0,5932142473.0,44534.0,45856.0,47073.0,47607.0,48103.0,49438.0,51210.0,52959.0,53560.0,54413.0,Wyndham (C)
27350,46341.0,47913.0,49705.0,52446.0,55238.0,35.0,35.0,35.0,35.0,35.0,3095167305.0,3358142814.0,3589849135.0,3915015317.0,4217450680.0,50269.0,52812.0,54499.0,55750.0,57520.0,66791.0,70088.0,72223.0,74649.0,76351.0,Yarra (C)
27450,83663.0,84092.0,83969.0,84928.0,87236.0,43.0,44.0,44.0,44.0,44.0,3935098988.0,4120181386.0,4265527375.0,4420407538.0,4669354061.0,39306.0,41213.0,42399.0,43546.0,44946.0,47035.0,48996.0,50799.0,52049.0,53526.0,Yarra Ranges (S)
27630,3826.0,3835.0,3792.0,3770.0,3678.0,49.0,50.0,50.0,50.0,51.0,189118530.0,177018639.0,199971049.0,201002895.0,148088063.0,37403.0,36937.0,40182.0,41283.0,34836.0,49430.0,46159.0,52735.0,53316.0,40263.0,Yarriambiack (S)
29399,311.0,300.0,309.0,307.0,327.0,36.0,34.0,35.0,32.0,33.0,8746873.0,8741081.0,9530731.0,8676442.0,10502497.0,21338.0,22967.0,20614.0,19077.0,21535.0,28125.0,29137.0,30844.0,28262.0,32118.0,Unincorporated Vic
30250,203.0,281.0,130.0,218.0,271.0,40.0,41.0,39.0,41.0,39.0,5819745.0,7838542.0,5559781.0,6864676.0,9275222.0,19281.0,19851.0,34774.0,24554.0,25864.0,28669.0,27895.0,42768.0,31489.0,34226.0,Aurukun (S)
30300,2687.0,2706.0,2782.0,2689.0,2663.0,41.0,42.0,42.0,43.0,43.0,124038700.0,129803262.0,144530524.0,116365038.0,123915956.0,36525.0,38228.0,40166.0,38395.0,39349.0,46163.0,47969.0,51952.0,43274.0,46532.0,Balonne (S)
30370,8417.0,8597.0,8733.0,8620.0,8584.0,42.0,42.0,42.0,43.0,43.0,428556119.0,480222956.0,499044579.0,505491820.0,517440760.0,39997.0,44094.0,45512.0,45740.0,47559.0,50916.0,55859.0,57145.0,58642.0,60280.0,Banana (S)
30410,1774.0,1833.0,1805.0,1769.0,1756.0,44.0,44.0,44.0,45.0,46.0,74298565.0,79347411.0,78867429.0,73874064.0,84387382.0,37739.0,38068.0,39958.0,39688.0,42019.0,41882.0,43288.0,43694.0,41760.0,48057.0,Barcaldine (R)
30450,176.0,185.0,178.0,174.0,160.0,45.0,44.0,46.0,47.0,48.0,7638504.0,7407744.0,7397807.0,5515333.0,8386206.0,39526.0,40405.0,42866.0,39033.0,42368.0,43401.0,40042.0,41561.0,31697.0,52414.0,Barcoo (S)
30760,1143.0,1157.0,1173.0,1149.0,1072.0,44.0,44.0,44.0,45.0,47.0,45221805.0,49248922.0,47949151.0,47072792.0,50985725.0,33943.0,37292.0,37480.0,37976.0,40879.0,39564.0,42566.0,40877.0,40968.0,47561.0,Blackall-Tambo (R)
34710,2420.0,2385.0,2427.0,2383.0,2390.0,40.0,42.0,42.0,42.0,44.0,111130735.0,117404575.0,117978900.0,111322238.0,118825683.0,40257.0,44611.0,43108.0,43753.0,42627.0,45922.0,49226.0,48611.0,46715.0,49718.0,Longreach (R)
34770,65732.0,69546.0,69857.0,68378.0,67881.0,41.0,40.0,41.0,41.0,42.0,3936461892.0,4556816910.0,4789591277.0,4632173021.0,4549159253.0,48477.0,52356.0,54898.0,54068.0,53229.0,59887.0,65522.0,68563.0,67744.0,67017.0,Mackay (R)
34800,586.0,584.0,548.0,561.0,544.0,42.0,42.0,43.0,42.0,43.0,23413366.0,11584956.0,19755791.0,18732415.0,18741081.0,38469.0,43836.0,43654.0,40568.0,45909.0,39955.0,19837.0,36051.0,33391.0,34451.0,McKinlay (S)
34830,,,,,,,,,,,,,,,,,,,,,,,,,,Mapoon (S)
34860,7239.0,7358.0,7782.0,8001.0,7835.0,41.0,41.0,41.0,41.0,42.0,323811585.0,368548700.0,383384787.0,381363898.0,408585759.0,39060.0,43328.0,43943.0,43933.0,45240.0,44732.0,50088.0,49266.0,47665.0,52149.0,Maranoa (R)
34880,10374.0,10615.0,10757.0,10885.0,11399.0,45.0,45.0,46.0,46.0,45.0,410824127.0,446637049.0,477062862.0,488338973.0,523273468.0,32753.0,35037.0,36305.0,36547.0,37077.0,39601.0,42076.0,44349.0,44863.0,45905.0,Mareeba (S)
35010,204453.0,208726.0,211676.0,216295.0,223605.0,41.0,42.0,42.0,42.0,42.0,9671467353.0,10579416296.0,11212616739.0,11796167766.0,12391667093.0,40346.0,42631.0,44287.0,45503.0,46505.0,47304.0,50686.0,52971.0,54537.0,55418.0,Moreton Bay (R)
35250,299.0,248.0,401.0,288.0,275.0,41.0,39.0,40.0,40.0,40.0,11410758.0,10270924.0,14541834.0,12290605.0,12833097.0,32857.0,34158.0,26419.0,30876.0,36662.0,38163.0,41415.0,36264.0,42676.0,46666.0,Mornington (S)
35300,11733.0,12260.0,12256.0,11759.0,11660.0,36.0,36.0,36.0,36.0,37.0,745029884.0,842987425.0,896193061.0,870570144.0,893494167.0,56037.0,59959.0,64775.0,65406.0,67176.0,63499.0,68759.0,73123.0,74034.0,76629.0,Mount Isa (C)
35600,2562.0,2564.0,2589.0,2564.0,2561.0,42.0,42.0,42.0,42.0,42.0,112210711.0,117940378.0,115812747.0,111359564.0,119911524.0,38155.0,39480.0,41270.0,40959.0,42544.0,43798.0,45999.0,44733.0,43432.0,46822.0,Murweh (S)
35670,176.0,211.0,159.0,188.0,203.0,39.0,37.0,39.0,37.0,39.0,5985540.0,7787254.0,6682625.0,7844735.0,8333948.0,25155.0,26605.0,29918.0,37449.0,32900.0,34009.0,36906.0,42029.0,41727.0,41054.0,Napranum (S)
35740,28591.0,28742.0,29159.0,30114.0,31248.0,48.0,48.0,49.0,49.0,49.0,1191538167.0,1298066112.0,1433432342.0,1534164111.0,1606208003.0,31374.0,33549.0,35553.0,36356.0,37000.0,41675.0,45163.0,49159.0,50945.0,51402.0,Noosa (S)
35760,5811.0,5856.0,5645.0,5504.0,5612.0,45.0,45.0,45.0,46.0,46.0,187775385.0,204934599.0,191032827.0,197857606.0,213098799.0,25929.0,27979.0,26731.0,28816.0,29964.0,32314.0,34996.0,33841.0,35948.0,37972.0,North Burnett (R)
35780,806.0,789.0,775.0,778.0,775.0,37.0,38.0,37.0,38.0,38.0,31896872.0,31037384.0,31441780.0,33117996.0,34895334.0,33009.0,35891.0,34788.0,35610.0,39662.0,39574.0,39338.0,40570.0,42568.0,45026.0,Northern Peninsula Area (R)
35790,459.0,491.0,483.0,506.0,515.0,39.0,40.0,42.0,41.0,41.0,16026148.0,18226486.0,19176898.0,20310554.0,21483515.0,29977.0,32333.0,34506.0,35477.0,37159.0,34915.0,37121.0,39704.0,40139.0,41716.0,Palm Island (S)
35800,853.0,873.0,846.0,800.0,799.0,44.0,46.0,48.0,48.0,48.0,37513229.0,36959397.0,31851314.0,29976063.0,31379322.0,37385.0,36870.0,35377.0,36284.0,35945.0,43978.0,42336.0,37649.0,37470.0,39273.0,Paroo (S)
36070,239.0,244.0,228.0,231.0,261.0,39.0,39.0,39.0,40.0,41.0,6563192.0,8168890.0,7142435.0,6725073.0,7330242.0,22740.0,26392.0,23662.0,22400.0,20508.0,27461.0,33479.0,31326.0,29113.0,28085.0,Pormpuraaw (S)
36150,528.0,550.0,565.0,530.0,545.0,45.0,44.0,44.0,45.0,44.0,21918058.0,25407937.0,24728588.0,21581526.0,26934886.0,36400.0,41547.0,41655.0,37455.0,43369.0,41511.0,46196.0,43767.0,40720.0,49422.0,Quilpie (S)
36250,79265.0,80547.0,80807.0,81979.0,84564.0,43.0,44.0,44.0,44.0,45.0,4042802147.0,4405373512.0,4623813984.0,4818093405.0,5036779502.0,41570.0,44038.0,46001.0,47046.0,48039.0,51004.0,54693.0,57220.0,58772.0,59562.0,Redland (C)
36300,499.0,499.0,509.0,518.0,501.0,41.0,41.0,41.0,41.0,40.0,16914403.0,21009983.0,24595098.0,18438742.0,19726548.0,35294.0,37270.0,42753.0,36528.0,38674.0,33897.0,42104.0,48320.0,35596.0,39374.0,Richmond (S)
36370,40559.0,41868.0,42101.0,41315.0,41782.0,40.0,40.0,40.0,40.0,40.0,2052163056.0,2322413467.0,2448318279.0,2427747155.0,2487751109.0,42856.0,46546.0,48281.0,48904.0,49932.0,50597.0,55470.0,58153.0,58762.0,59541.0,Rockhampton (R)
36510,19341.0,19694.0,19767.0,20145.0,20691.0,46.0,46.0,47.0,47.0,47.0,790173224.0,856724071.0,905291548.0,950392731.0,997779072.0,34169.0,36281.0,37466.0,38986.0,39774.0,40855.0,43502.0,45798.0,47178.0,48223.0,Scenic Rim (R)
36580,10525.0,10787.0,10902.0,11058.0,11337.0,45.0,45.0,45.0,45.0,45.0,409548322.0,462021507.0,485919896.0,523233449.0,533398941.0,34524.0,37115.0,38409.0,39499.0,40429.0,38912.0,42831.0,44572.0,47317.0,47049.0,Somerset (R)
36630,14534.0,14545.0,14489.0,14466.0,14628.0,45.0,45.0,46.0,46.0,46.0,542136951.0,598005498.0,618117555.0,617265024.0,641798058.0,30989.0,33936.0,34782.0,35671.0,36416.0,37301.0,41114.0,42661.0,42670.0,43875.0,South Burnett (R)
36660,18073.0,18274.0,18377.0,18609.0,18732.0,45.0,45.0,45.0,45.0,45.0,622471824.0,677757132.0,702442710.0,742108168.0,757479637.0,29997.0,31734.0,32597.0,34162.0,34586.0,34442.0,37089.0,38224.0,39879.0,40438.0,Southern Downs (R)
36720,146631.0,149154.0,151876.0,157286.0,164517.0,45.0,45.0,45.0,45.0,45.0,6305816138.0,6965810750.0,7551428060.0,8144420457.0,8683462585.0,34091.0,36730.0,38469.0,39725.0,40640.0,43005.0,46702.0,49721.0,51781.0,52782.0,Sunshine Coast (R)
36820,12644.0,12726.0,12673.0,12825.0,13175.0,47.0,48.0,48.0,48.0,48.0,496092859.0,542918233.0,552084199.0,568596789.0,590110264.0,31336.0,33638.0,34370.0,35088.0,35055.0,39235.0,42662.0,43564.0,44335.0,44790.0,Tablelands (R)
36910,82481.0,83683.0,84305.0,85753.0,87601.0,43.0,43.0,43.0,43.0,43.0,3678173751.0,4047993630.0,4343833467.0,4551157759.0,4691542722.0,38047.0,40753.0,43132.0,44395.0,45069.0,44594.0,48373.0,51525.0,53073.0,53556.0,Toowoomba (R)
36950,1598.0,1679.0,1659.0,1631.0,1672.0,38.0,38.0,39.0,39.0,40.0,75982075.0,86489268.0,89668834.0,89922370.0,97058098.0,40196.0,43464.0,46289.0,47348.0,50346.0,47548.0,51512.0,54050.0,55133.0,58049.0,Torres (S)
36960,578.0,612.0,558.0,553.0,576.0,38.0,38.0,39.0,39.0,39.0,16652927.0,20603919.0,21154932.0,20690865.0,23869538.0,20668.0,28285.0,33042.0,34115.0,37233.0,28811.0,33667.0,37912.0,37416.0,41440.0,Torres Strait Island (R)
37010,99694.0,102369.0,102743.0,103022.0,104531.0,39.0,39.0,40.0,40.0,40.0,5304775607.0,5814142983.0,6080823390.0,6164330222.0,6282067441.0,46127.0,48553.0,50762.0,51011.0,51542.0,53211.0,56796.0,59185.0,59835.0,60098.0,Townsville (C)
37300,1437.0,1601.0,1694.0,1770.0,1903.0,37.0,37.0,38.0,38.0,38.0,101043681.0,120982488.0,137826014.0,145660773.0,164370153.0,66479.0,73673.0,79783.0,76332.0,80358.0,70316.0,75567.0,81361.0,82294.0,86374.0,Weipa (T)
37310,16707.0,17476.0,18088.0,18099.0,17734.0,42.0,42.0,42.0,42.0,43.0,683873230.0,838353506.0,933637901.0,937356597.0,924582678.0,35192.0,40134.0,42698.0,43402.0,43287.0,40933.0,47972.0,51616.0,51791.0,52136.0,Western Downs (R)
37340,18499.0,19416.0,19369.0,19307.0,19725.0,40.0,41.0,41.0,42.0,42.0,858047091.0,1019380868.0,1078512997.0,1041441732.0,1048821170.0,36472.0,40175.0,42108.0,41290.0,41141.0,46383.0,52502.0,55682.0,53941.0,53172.0,Whitsunday (R)
30900,210.0,206.0,187.0,195.0,208.0,41.0,40.0,40.0,41.0,42.0,10215787.0,11535612.0,10336890.0,9969210.0,10786577.0,36491.0,49505.0,46264.0,45168.0,45264.0,48647.0,55998.0,55277.0,51124.0,51859.0,Boulia (S)
31000,622355.0,635363.0,644543.0,654995.0,677764.0,39.0,39.0,40.0,40.0,40.0,36239683709.0,39731304447.0,42053860494.0,43808875528.0,46127041609.0,44327.0,47187.0,49095.0,50120.0,51086.0,58230.0,62533.0,65246.0,66884.0,68058.0,Brisbane (C)
33800,6142.0,6170.0,6035.0,5928.0,5945.0,48.0,48.0,49.0,49.0,50.0,266495581.0,289807605.0,292062528.0,291349764.0,299590815.0,37044.0,40162.0,41018.0,42134.0,42557.0,43389.0,46970.0,48395.0,49148.0,50394.0,Hinchinbrook (S)
33830,212.0,310.0,282.0,295.0,308.0,39.0,37.0,37.0,38.0,37.0,7510418.0,11771518.0,11738702.0,11966084.0,11981628.0,31289.0,32138.0,35227.0,34435.0,31995.0,35427.0,37973.0,41627.0,40563.0,38901.0,Hope Vale (S)
33960,84293.0,86353.0,87791.0,90358.0,94511.0,39.0,39.0,39.0,39.0,39.0,3891829831.0,4244867484.0,4495756524.0,4736334906.0,5018242742.0,42326.0,44542.0,46188.0,47176.0,48035.0,46170.0,49157.0,51210.0,52417.0,53097.0,Ipswich (C)
31750,148.0,146.0,168.0,168.0,169.0,39.0,42.0,41.0,41.0,43.0,7008547.0,7590457.0,9009026.0,9614096.0,9844605.0,47654.0,51801.0,51531.0,56946.0,55088.0,47355.0,51989.0,53625.0,57227.0,58252.0,Bulloo (S)
31820,44202.0,44227.0,44278.0,44473.0,45035.0,44.0,45.0,45.0,45.0,45.0,1775635464.0,1948205476.0,2046426572.0,2073974062.0,2142613968.0,32997.0,35649.0,37641.0,37991.0,38270.0,40171.0,44050.0,46218.0,46634.0,47577.0,Bundaberg (R)
31900,9805.0,9999.0,9994.0,10039.0,10052.0,44.0,44.0,44.0,44.0,45.0,449270155.0,541543900.0,513702262.0,500866297.0,525788291.0,38932.0,44024.0,43677.0,41924.0,43249.0,45821.0,54160.0,51401.0,49892.0,52307.0,Burdekin (S)
31950,133.0,153.0,147.0,158.0,169.0,38.0,39.0,40.0,39.0,39.0,6288090.0,7499109.0,7567771.0,7931869.0,8142602.0,42298.0,43089.0,48406.0,41600.0,41621.0,47279.0,49014.0,51481.0,50202.0,48181.0,Burke (S)
32080,82303.0,84170.0,85672.0,86993.0,89151.0,41.0,41.0,41.0,42.0,42.0,3913677202.0,4277048811.0,4559020163.0,4705307961.0,4899647033.0,39999.0,42394.0,43714.0,44387.0,45155.0,47552.0,50814.0,53215.0,54088.0,54959.0,Cairns (R)
32250,867.0,901.0,920.0,944.0,945.0,43.0,43.0,43.0,42.0,42.0,37629986.0,43388549.0,45961244.0,48261705.0,48814378.0,38483.0,41500.0,44034.0,43628.0,43378.0,43403.0,48156.0,49958.0,51125.0,51655.0,Carpentaria (S)
32260,15380.0,16031.0,16115.0,16079.0,16319.0,45.0,44.0,44.0,45.0,45.0,592294372.0,659035712.0,686684590.0,702345041.0,735165513.0,33060.0,34729.0,35151.0,36374.0,37562.0,38511.0,41110.0,42612.0,43681.0,45050.0,Cassowary Coast (R)
32270,15684.0,16795.0,16661.0,16078.0,15819.0,38.0,37.0,38.0,39.0,39.0,984567391.0,1134517691.0,1196252303.0,1125542077.0,1163818777.0,50436.0,54232.0,56777.0,54867.0,55665.0,62775.0,67551.0,71800.0,70005.0,73571.0,Central Highlands (R) (Qld)
32310,5819.0,5877.0,5822.0,5744.0,5731.0,43.0,42.0,43.0,43.0,44.0,268073168.0,296915388.0,297923864.0,283121852.0,300340000.0,38473.0,41983.0,42512.0,41566.0,42939.0,46069.0,50522.0,51172.0,49290.0,52406.0,Charters Towers (R)
33980,11527.0,11913.0,11810.0,11327.0,10871.0,38.0,37.0,37.0,38.0,38.0,860225094.0,951683194.0,992709744.0,953523857.0,931452944.0,62585.0,67464.0,70835.0,69973.0,68801.0,74627.0,79886.0,84057.0,84182.0,85682.0,Isaac (R)
34420,261.0,291.0,260.0,259.0,254.0,40.0,39.0,41.0,41.0,42.0,8236841.0,9177226.0,8398730.0,8430884.0,7937933.0,26427.0,25230.0,26660.0,23112.0,21263.0,31559.0,31537.0,32303.0,32552.0,31252.0,Kowanyama (S)
34530,17591.0,18417.0,19064.0,18895.0,19400.0,45.0,45.0,45.0,45.0,46.0,938432249.0,1091118608.0,1167719819.0,1165865943.0,1207715043.0,42080.0,46237.0,47710.0,47895.0,48121.0,53347.0,59245.0,61253.0,61702.0,62253.0,Livingstone (S)
34570,229.0,200.0,202.0,207.0,227.0,38.0,40.0,39.0,38.0,38.0,6602403.0,6000584.0,6844523.0,6736147.0,7947722.0,20323.0,22426.0,24114.0,23036.0,22076.0,28831.0,30003.0,33884.0,32542.0,35012.0,Lockhart River (S)
32330,222.0,229.0,192.0,183.0,180.0,40.0,39.0,41.0,40.0,41.0,6574647.0,7466723.0,7283399.0,6943511.0,6966072.0,28071.0,28174.0,35845.0,36467.0,37380.0,29616.0,32606.0,37934.0,37943.0,38700.0,Cherbourg (S)
32450,1534.0,1580.0,1616.0,1632.0,1671.0,39.0,39.0,39.0,39.0,39.0,91570873.0,103480737.0,110124155.0,106550004.0,113413382.0,48781.0,53665.0,57016.0,56963.0,56973.0,59694.0,65494.0,68146.0,65288.0,67872.0,Cloncurry (S)
32500,1656.0,1683.0,1755.0,1895.0,1962.0,45.0,44.0,45.0,44.0,44.0,87962654.0,69764450.0,77735470.0,82675307.0,93838721.0,33527.0,33696.0,34479.0,35153.0,37726.0,53118.0,41452.0,44294.0,43628.0,47828.0,Cook (S)
32600,126.0,145.0,147.0,148.0,129.0,41.0,41.0,42.0,43.0,43.0,4384942.0,4253013.0,5235245.0,4741442.0,6510568.0,31150.0,25931.0,30590.0,33310.0,38354.0,34801.0,29331.0,35614.0,32037.0,50470.0,Croydon (S)
34580,17783.0,18206.0,18445.0,18880.0,19514.0,42.0,43.0,43.0,43.0,43.0,699524550.0,777504247.0,822868738.0,871904851.0,905292765.0,34645.0,37175.0,38517.0,39434.0,39690.0,39337.0,42706.0,44612.0,46181.0,46392.0,Lockyer Valley (R)
34590,145093.0,146254.0,146678.0,149299.0,154694.0,39.0,40.0,40.0,40.0,40.0,6466391957.0,6968857933.0,7260016922.0,7567269094.0,7970810571.0,40234.0,42520.0,44020.0,44940.0,45780.0,44567.0,47649.0,49496.0,50685.0,51526.0,Logan (C)
32750,136.0,142.0,163.0,159.0,155.0,36.0,33.0,38.0,38.0,39.0,6568569.0,7597106.0,9193710.0,8757731.0,8962687.0,42782.0,46700.0,48545.0,46346.0,50347.0,48298.0,53501.0,56403.0,55080.0,57824.0,Diamantina (S)
41140,5028.0,5012.0,5028.0,5090.0,5128.0,47.0,48.0,48.0,49.0,49.0,216363837.0,226474053.0,234209715.0,250184585.0,261997818.0,35392.0,37454.0,38538.0,40158.0,41907.0,43032.0,45186.0,46581.0,49152.0,51092.0,Clare and Gilbert Valleys (DC)
41010,2082.0,2124.0,2146.0,2143.0,2202.0,43.0,43.0,43.0,44.0,44.0,100769208.0,103659697.0,99277772.0,106804210.0,117521737.0,40632.0,42631.0,40009.0,43081.0,46162.0,48400.0,48804.0,46262.0,49839.0,53370.0,Ceduna (DC)
41060,57294.0,58240.0,59120.0,60534.0,61980.0,42.0,43.0,43.0,43.0,43.0,2765912783.0,2967901337.0,3141148431.0,3319753657.0,3479724612.0,40397.0,42101.0,44059.0,45464.0,46791.0,48276.0,50960.0,53132.0,54841.0,56143.0,Charles Sturt (C)
32770,270.0,257.0,274.0,323.0,352.0,35.0,37.0,38.0,38.0,38.0,9125269.0,10051898.0,10900380.0,12586047.0,14046964.0,26622.0,30777.0,31820.0,31811.0,29197.0,33797.0,39112.0,39782.0,38966.0,39906.0,Doomadgee (S)
32810,6522.0,6594.0,6806.0,6910.0,7124.0,42.0,43.0,43.0,44.0,44.0,249508596.0,267456171.0,292952998.0,308550108.0,321050958.0,32667.0,34205.0,35433.0,37107.0,37109.0,38256.0,40561.0,43043.0,44653.0,45066.0,Douglas (S)
33100,467.0,463.0,463.0,460.0,458.0,43.0,43.0,45.0,45.0,46.0,16103329.0,13896066.0,7604026.0,5969215.0,11650451.0,27195.0,27630.0,28085.0,26952.0,31499.0,34483.0,30013.0,16423.0,12977.0,25438.0,Etheridge (S)
33200,972.0,993.0,1010.0,988.0,954.0,44.0,44.0,45.0,46.0,46.0,45845895.0,46254370.0,45690556.0,38663148.0,41824793.0,37908.0,39777.0,40363.0,36846.0,38107.0,47167.0,46580.0,45238.0,39133.0,43842.0,Flinders (S) (Qld)
33220,43172.0,43014.0,43118.0,43175.0,44216.0,46.0,47.0,47.0,47.0,47.0,1690126030.0,1842253805.0,1941086838.0,1996422222.0,2050825251.0,32589.0,35173.0,36934.0,37878.0,37735.0,39149.0,42829.0,45018.0,46240.0,46382.0,Fraser Coast (R)
33360,31764.0,33849.0,35223.0,34768.0,36176.0,41.0,40.0,40.0,41.0,41.0,1899978502.0,2333494048.0,2694103537.0,2744658806.0,3033726919.0,49394.0,56538.0,61903.0,60551.0,63950.0,59815.0,68938.0,76487.0,78942.0,83860.0,Gladstone (R)
33430,280412.0,285196.0,291261.0,300868.0,315146.0,41.0,42.0,42.0,42.0,42.0,12954021366.0,14038105858.0,15218761067.0,16350479376.0,17341117749.0,36584.0,38694.0,40537.0,41869.0,42758.0,46196.0,49223.0,52251.0,54344.0,55026.0,Gold Coast (C)
33610,6196.0,6311.0,6274.0,6303.0,6210.0,43.0,43.0,43.0,43.0,44.0,256344390.0,288776728.0,282158569.0,281776897.0,294542301.0,35913.0,38558.0,38588.0,38082.0,39816.0,41373.0,45758.0,44973.0,44705.0,47430.0,Goondiwindi (R)
33620,22243.0,22215.0,22003.0,22250.0,22748.0,46.0,46.0,47.0,47.0,47.0,817653256.0,891925499.0,917334480.0,953290504.0,996087033.0,30720.0,33029.0,34314.0,35283.0,35545.0,36760.0,40150.0,41691.0,42845.0,43788.0,Gympie (R)
37400,720.0,731.0,746.0,741.0,721.0,45.0,46.0,45.0,45.0,45.0,37448177.0,39520721.0,34787711.0,25929430.0,30891087.0,41428.0,43923.0,40149.0,38059.0,41329.0,52011.0,54064.0,46632.0,34992.0,42845.0,Winton (S)
41560,6267.0,6380.0,6394.0,6542.0,6738.0,47.0,47.0,47.0,48.0,48.0,273310138.0,287099959.0,289643021.0,314899250.0,343671049.0,34517.0,36257.0,36997.0,39301.0,40214.0,43611.0,45000.0,45299.0,48135.0,51005.0,Copper Coast (DC)
41750,646.0,606.0,591.0,595.0,595.0,45.0,48.0,48.0,48.0,48.0,40632613.0,28075546.0,22836843.0,28664206.0,32265854.0,39282.0,33960.0,30679.0,38744.0,44297.0,62899.0,46329.0,38641.0,48175.0,54228.0,Elliston (DC)
37550,195.0,205.0,211.0,213.0,196.0,40.0,39.0,40.0,39.0,40.0,7646549.0,7901964.0,8473808.0,8156117.0,7498782.0,35492.0,31899.0,35481.0,31688.0,31389.0,39213.0,38546.0,40160.0,38292.0,38259.0,Woorabinda (S)
47140,65202.0,65130.0,64963.0,65987.0,67490.0,39.0,40.0,40.0,40.0,40.0,2742910770.0,2876845597.0,2993148837.0,3108910706.0,3212990384.0,39456.0,41206.0,42614.0,43572.0,44158.0,42068.0,44171.0,46075.0,47114.0,47607.0,Salisbury (C)
47290,1216.0,1250.0,1277.0,1263.0,1306.0,47.0,47.0,47.0,48.0,48.0,54402644.0,52553616.0,48261808.0,49517464.0,55590767.0,37726.0,36577.0,32880.0,32706.0,35605.0,44739.0,42043.0,37793.0,39206.0,42566.0,Southern Mallee (DC)
