lga_code16,m_ewft_15_19_e,m_ewft_15_19_om_ie,m_ewft_15_19_om_uie,m_ewft_15_19_cfw,m_ewft_15_19_es_ns,m_ewft_15_19_tot,m_ewft_20_24_e,m_ewft_20_24_om_ie,m_ewft_20_24_om_uie,m_ewft_20_24_cfw,m_ewft_20_24_es_ns,m_ewft_20_24_tot,m_ewft_25_29_e,m_ewft_25_29_om_ie,m_ewft_25_29_om_uie,m_ewft_25_29_cfw,m_ewft_25_29_es_ns,m_ewft_25_29_tot,m_ewft_30_34_e,m_ewft_30_34_om_ie,m_ewft_30_34_om_uie,m_ewft_30_34_cfw,m_ewft_30_34_es_ns,m_ewft_30_34_tot,m_ewft_35_39_e,m_ewft_35_39_om_ie,m_ewft_35_39_om_uie,m_ewft_35_39_cfw,m_ewft_35_39_es_ns,m_ewft_35_39_tot,m_ewft_40_44_e,m_ewft_40_44_om_ie,m_ewft_40_44_om_uie,m_ewft_40_44_cfw,m_ewft_40_44_es_ns,m_ewft_40_44_tot,m_ewft_45_49_e,m_ewft_45_49_om_ie,m_ewft_45_49_om_uie,m_ewft_45_49_cfw,m_ewft_45_49_es_ns,m_ewft_45_49_tot,m_ewft_50_54_e,m_ewft_50_54_om_ie,m_ewft_50_54_om_uie,m_ewft_50_54_cfw,m_ewft_50_54_es_ns,m_ewft_50_54_tot,m_ewft_55_59_e,m_ewft_55_59_om_ie,m_ewft_55_59_om_uie,m_ewft_55_59_cfw,m_ewft_55_59_es_ns,m_ewft_55_59_tot,m_ewft_60_64_e,m_ewft_60_64_om_ie,m_ewft_60_64_om_uie,m_ewft_60_64_cfw,m_ewft_60_64_es_ns,m_ewft_60_64_tot,m_ewft_65_69_e,m_ewft_65_69_om_ie,m_ewft_65_69_om_uie,m_ewft_65_69_cfw,m_ewft_65_69_es_ns,m_ewft_65_69_tot,m_ewft_70_74_e,m_ewft_70_74_om_ie,m_ewft_70_74_om_uie,m_ewft_70_74_cfw,m_ewft_70_74_es_ns,m_ewft_70_74_tot,m_ewft_75ov_e,m_ewft_75ov_om_ie,m_ewft_75ov_om_uie,m_ewft_75ov_cfw,m_ewft_75ov_es_ns,m_ewft_75ov_tot,m_ewft_tot_e,m_ewft_tot_om_ie,m_ewft_tot_om_uie,m_ewft_tot_cfw,m_ewft_tot_es_ns,m_ewft_tot_tot,m_ewpt_15_19_e,m_ewpt_15_19_om_ie,m_ewpt_15_19_om_uie,m_ewpt_15_19_cfw,m_ewpt_15_19_es_ns,m_ewpt_15_19_tot,m_ewpt_20_24_e,m_ewpt_20_24_om_ie,m_ewpt_20_24_om_uie,m_ewpt_20_24_cfw,m_ewpt_20_24_es_ns,m_ewpt_20_24_tot,m_ewpt_25_29_e,m_ewpt_25_29_om_ie,m_ewpt_25_29_om_uie,m_ewpt_25_29_cfw,m_ewpt_25_29_es_ns,m_ewpt_25_29_tot,m_ewpt_30_34_e,m_ewpt_30_34_om_ie,m_ewpt_30_34_om_uie,m_ewpt_30_34_cfw,m_ewpt_30_34_es_ns,m_ewpt_30_34_tot,m_ewpt_35_39_e,m_ewpt_35_39_om_ie,m_ewpt_35_39_om_uie,m_ewpt_35_39_cfw,m_ewpt_35_39_es_ns,m_ewpt_35_39_tot,m_ewpt_40_44_e,m_ewpt_40_44_om_ie,m_ewpt_40_44_om_uie,m_ewpt_40_44_cfw,m_ewpt_40_44_es_ns,m_ewpt_40_44_tot,m_ewpt_45_49_e,m_ewpt_45_49_om_ie,m_ewpt_45_49_om_uie,m_ewpt_45_49_cfw,m_ewpt_45_49_es_ns,m_ewpt_45_49_tot,m_ewpt_50_54_e,m_ewpt_50_54_om_ie,m_ewpt_50_54_om_uie,m_ewpt_50_54_cfw,m_ewpt_50_54_es_ns,m_ewpt_50_54_tot,m_ewpt_55_59_e,m_ewpt_55_59_om_ie,m_ewpt_55_59_om_uie,m_ewpt_55_59_cfw,m_ewpt_55_59_es_ns,m_ewpt_55_59_tot,m_ewpt_60_64_e,m_ewpt_60_64_om_ie,m_ewpt_60_64_om_uie,m_ewpt_60_64_cfw,m_ewpt_60_64_es_ns,m_ewpt_60_64_tot,m_ewpt_65_69_e,m_ewpt_65_69_om_ie,m_ewpt_65_69_om_uie,m_ewpt_65_69_cfw,m_ewpt_65_69_es_ns,m_ewpt_65_69_tot,m_ewpt_70_74_e,m_ewpt_70_74_om_ie,m_ewpt_70_74_om_uie,m_ewpt_70_74_cfw,m_ewpt_70_74_es_ns,m_ewpt_70_74_tot,m_ewpt_75ov_e,m_ewpt_75ov_om_ie,m_ewpt_75ov_om_uie,m_ewpt_75ov_cfw,m_ewpt_75ov_es_ns,m_ewpt_75ov_tot,m_ewpt_tot_e,m_ewpt_tot_om_ie,m_ewpt_tot_om_uie,m_ewpt_tot_cfw,m_ewpt_tot_es_ns,m_ewpt_tot_tot,m_eafw_e,m_eafw_om_ie,m_eafw_om_uie,m_eafw_cfw,m_eafw_es_ns,m_eafw_tot,m_h_ns_e,m_h_ns_om_ie,m_h_ns_om_uie,m_h_ns_cfw,m_h_ns_es_ns,m_h_ns_tot,m_tot_e,m_tot_om_ie,m_tot_om_uie,m_tot_cfw,m_tot_es_ns,m_tot_tot,f_ewft_15_19_e,f_ewft_15_19_om_ie,f_ewft_15_19_om_uie,f_ewft_15_19_cfw,f_ewft_15_19_es_ns,f_ewft_15_19_tot,f_ewft_20_24_e,f_ewft_20_24_om_ie,f_ewft_20_24_om_uie,f_ewft_20_24_cfw,f_ewft_20_24_es_ns,f_ewft_20_24_tot,f_ewft_25_29_e,f_ewft_25_29_om_ie,lga_name16
24650,176,0,0,0,0,182,643,27,33,0,6,708,916,72,69,0,13,1074,936,149,109,3,13,1213,859,221,106,13,9,1203,753,239,111,10,8,1118,706,171,102,12,14,1005,574,148,83,12,15,838,436,98,71,14,3,618,316,55,37,5,11,428,75,19,18,0,0,116,13,10,7,4,0,31,3,3,0,0,0,11,6406,1211,756,73,96,8548,612,3,0,11,6,630,480,13,16,10,5,519,200,10,36,7,3,252,150,18,29,11,3,214,102,47,56,15,3,223,99,37,54,3,3,197,96,33,50,11,3,182,99,26,26,10,0,163,83,31,35,3,3,156,107,22,34,6,0,182,70,18,26,3,3,127,16,11,9,8,0,42,12,0,0,3,0,20,2124,276,383,97,33,2913,220,23,24,9,14,289,237,24,28,7,30,331,8991,1530,1190,182,178,12081,69,0,0,0,0,67,488,8,11,0,4,511,823,20,Melton (C)
24780,197,0,0,0,3,200,592,0,6,10,10,621,787,36,33,17,9,881,693,63,51,3,4,818,625,73,77,14,10,790,642,141,80,19,11,893,711,119,91,37,10,964,631,110,107,49,11,911,598,132,115,45,12,900,356,104,98,41,14,613,97,51,49,19,5,221,25,18,26,13,0,78,12,11,7,13,0,40,5963,854,747,265,98,7923,396,0,0,6,12,412,217,0,3,4,3,228,160,3,7,6,3,178,108,3,8,3,3,128,87,3,20,5,4,120,101,5,18,0,0,121,98,9,21,7,3,138,82,12,20,8,0,124,119,8,23,17,0,166,137,14,28,9,3,189,80,16,25,9,9,140,35,13,17,10,0,66,7,3,11,20,3,46,1623,78,213,98,40,2054,240,17,17,15,8,298,175,13,23,33,38,285,8002,967,993,410,187,10562,87,0,0,0,0,85,491,4,3,3,3,511,542,4,Mildura (RC)
24850,142,0,0,0,3,145,371,5,5,0,4,391,390,15,23,3,8,438,357,33,27,6,9,426,287,46,43,9,0,386,306,41,38,4,13,399,305,77,29,5,6,424,313,54,40,11,9,422,261,52,38,3,3,360,167,37,49,8,0,263,44,29,27,13,0,110,8,11,10,8,3,35,3,7,4,6,0,16,2954,411,336,72,57,3830,250,0,0,0,0,253,146,0,0,0,3,151,76,3,11,0,0,86,59,8,11,0,3,85,51,0,11,3,3,60,41,7,12,0,4,67,35,8,17,4,3,61,51,16,21,0,0,87,66,9,23,5,0,107,68,15,19,9,3,110,41,7,14,0,4,69,16,0,12,4,0,31,13,0,4,7,4,30,914,72,146,36,30,1197,134,19,18,10,8,186,92,14,10,12,25,144,4097,510,507,126,117,5356,34,0,0,0,0,38,183,0,4,0,0,189,213,5,Mitchell (S)
24900,128,0,0,0,0,130,309,3,16,7,0,329,324,14,32,4,6,384,304,36,51,7,3,399,284,52,54,14,8,412,305,63,63,22,10,458,313,95,78,18,8,516,301,77,80,24,8,493,278,78,92,21,4,480,173,47,68,30,8,316,54,32,41,21,0,144,18,10,10,14,0,49,3,10,11,7,0,35,2793,521,610,184,55,4154,199,4,0,8,8,216,81,0,0,0,0,78,53,0,3,3,0,57,51,0,3,3,0,52,24,3,13,0,0,39,42,0,9,0,3,52,30,11,9,4,0,53,40,11,14,4,0,66,45,7,12,3,3,73,75,13,25,5,0,115,59,11,21,13,3,98,17,4,3,12,3,35,6,4,14,10,0,38,712,63,120,66,20,974,175,21,21,13,11,238,77,9,20,24,23,143,3753,612,768,277,103,5516,45,0,0,0,0,45,151,0,3,0,0,157,176,3,Moira (S)
24970,274,0,0,0,0,270,2067,29,38,8,11,2158,4450,167,122,10,31,4773,5402,351,202,22,35,6013,5158,454,197,20,21,5850,4997,463,202,32,32,5719,4777,607,235,35,32,5675,4176,582,243,32,17,5042,3339,448,207,25,25,4048,1970,292,154,18,22,2452,598,155,69,18,14,847,103,59,26,4,0,190,33,23,13,7,3,77,37351,3623,1703,210,240,43121,1109,3,6,11,3,1141,2118,13,53,19,11,2212,1260,32,74,21,10,1396,810,42,90,17,0,960,540,69,72,12,11,703,487,60,87,13,6,653,469,76,116,19,9,687,471,62,94,21,5,649,442,84,114,21,3,665,510,111,134,28,14,792,386,96,95,28,4,609,155,52,72,14,8,302,100,37,41,14,3,198,8855,733,1042,257,93,10980,919,61,44,15,23,1061,811,65,69,34,107,1083,47939,4479,2859,506,457,56243,102,0,0,0,0,104,1684,8,5,0,4,1713,3712,21,Monash (C)
25060,138,0,0,3,0,147,730,13,34,0,5,780,1252,90,83,12,11,1440,1329,167,117,8,5,1622,1172,225,116,8,12,1535,1010,264,132,13,9,1434,984,291,128,20,10,1438,886,284,128,15,12,1319,731,240,117,12,12,1115,440,155,71,16,6,691,138,71,43,11,0,260,31,20,11,0,0,66,14,15,16,0,0,41,8857,1829,1004,121,84,11891,720,0,8,3,3,733,896,7,30,5,9,943,450,17,36,5,11,520,245,24,38,7,5,308,185,25,47,6,7,272,141,41,56,3,11,241,137,36,48,8,0,235,130,47,54,16,7,254,138,36,54,6,8,240,142,55,69,7,5,282,104,44,44,5,4,210,51,24,13,12,0,103,22,14,18,11,5,65,3361,362,515,101,67,4409,302,36,33,17,5,397,270,43,23,10,47,391,12790,2276,1572,248,210,17083,49,0,0,0,0,55,656,0,8,3,3,674,1195,27,Moonee Valley (C)
25150,71,0,0,3,0,74,190,6,14,0,0,221,203,20,21,0,0,252,215,38,20,7,4,280,186,47,30,3,5,272,198,59,20,11,3,288,184,70,34,6,3,298,192,49,41,5,6,297,145,63,32,9,0,258,95,34,26,10,3,165,30,17,18,8,3,84,8,8,14,9,0,40,4,9,11,5,3,28,1727,431,283,74,34,2551,163,3,0,3,3,169,125,0,7,0,3,136,53,0,0,0,0,53,32,3,15,0,0,48,42,4,6,0,0,55,28,4,11,0,0,47,23,13,13,0,0,50,36,7,16,6,0,69,35,9,25,0,3,63,43,21,17,4,0,85,37,15,9,9,0,66,13,3,7,5,0,33,5,3,3,8,0,24,632,76,134,37,10,902,54,10,12,5,3,91,62,7,6,8,13,93,2479,524,433,131,65,3637,27,0,0,0,0,29,104,0,5,0,3,111,157,3,Moorabool (S)
25250,116,0,0,0,4,125,717,20,41,0,4,785,1360,107,153,8,11,1648,1449,225,208,23,16,1912,1140,271,201,15,15,1638,1012,319,209,21,14,1575,966,314,211,26,10,1527,957,311,199,14,23,1500,817,218,138,18,22,1207,488,140,97,6,10,743,157,103,51,9,4,322,45,30,12,3,0,98,20,16,12,3,0,50,9239,2084,1528,146,133,13133,457,3,11,13,8,490,898,13,36,9,10,966,690,31,122,9,9,860,462,47,111,14,11,643,280,32,122,7,6,453,276,61,107,15,3,460,264,49,77,15,3,411,221,36,85,14,6,359,193,43,77,7,3,332,172,45,80,12,0,303,122,29,36,12,3,204,65,12,26,6,3,117,27,12,14,8,0,60,4126,411,903,134,72,5651,318,34,44,6,15,423,330,45,57,12,58,506,14014,2577,2545,301,278,19711,57,0,0,0,0,58,572,11,25,0,4,611,1242,19,Moreland (C)
25340,478,3,3,0,0,487,1468,15,62,0,15,1562,1457,78,138,0,11,1689,1259,179,183,4,14,1655,1134,271,166,7,10,1602,1202,379,232,26,24,1865,1192,474,271,26,14,1983,1116,429,272,22,26,1856,938,357,243,28,13,1573,536,239,163,23,12,967,192,141,78,11,7,436,46,66,34,7,7,156,11,18,15,14,3,60,11025,2649,1864,181,162,15883,1278,5,6,10,12,1304,848,5,31,7,3,894,308,9,26,3,5,360,221,14,46,5,4,282,176,25,55,9,3,278,180,47,87,8,5,326,192,67,122,13,6,393,200,61,136,9,6,423,237,79,111,23,10,454,279,91,159,23,4,555,216,108,142,43,13,520,93,39,75,28,5,253,55,32,46,19,0,155,4285,588,1042,209,78,6201,468,84,88,27,16,682,303,47,55,14,52,474,16087,3361,3056,430,313,23244,205,0,0,0,0,205,874,11,8,3,3,902,1035,20,Mornington Peninsula (S)
17100,107,0,3,0,3,117,564,15,12,3,11,604,953,59,35,0,6,1054,1176,98,42,3,6,1331,1100,151,63,3,13,1322,1084,149,59,10,8,1313,1009,186,71,9,8,1285,996,156,70,9,7,1235,833,142,48,11,9,1040,506,91,33,4,0,632,186,36,16,0,3,247,37,20,8,0,3,67,9,13,3,0,0,27,8564,1115,466,44,79,10268,196,4,0,4,5,211,468,0,10,0,4,486,316,9,18,9,3,354,220,14,30,8,0,269,148,31,25,6,0,212,138,20,18,4,3,186,99,16,39,3,7,159,121,30,45,11,3,201,126,27,21,3,6,183,139,21,32,3,0,195,65,21,27,5,0,117,23,13,16,0,0,55,20,13,8,0,0,44,2077,219,281,59,37,2669,235,17,15,10,3,276,228,24,24,11,23,318,11103,1377,785,128,142,13529,32,0,0,0,0,35,325,0,4,0,4,334,628,4,Strathfield (A)
17150,533,0,0,0,4,547,1648,35,51,0,15,1749,2199,177,129,7,13,2532,2033,353,182,10,10,2587,1849,489,255,15,16,2633,1759,577,262,16,19,2638,1630,577,287,26,17,2544,1602,543,278,22,26,2471,1394,481,274,19,16,2188,843,308,166,16,13,1342,304,173,89,6,11,587,67,48,30,4,3,150,12,25,16,7,5,60,15890,3790,2025,151,166,22027,1705,4,15,6,15,1746,1566,12,36,8,9,1633,612,22,55,6,7,699,342,28,79,10,4,464,216,53,67,7,6,348,212,61,81,7,9,370,183,71,91,6,4,356,252,71,102,16,6,446,276,99,117,10,7,503,345,118,146,30,4,638,226,129,127,42,12,526,135,61,75,21,3,307,54,25,57,16,0,159,6126,746,1048,192,86,8192,527,73,60,25,8,697,406,67,40,21,59,595,22949,4678,3175,400,322,31514,293,0,0,0,0,293,1419,10,27,0,9,1461,1781,55,Sutherland Shire (A)
17200,1033,8,5,3,12,1055,11989,87,119,14,56,12264,29861,637,409,40,133,31079,36346,1562,778,65,131,38886,31862,2133,913,66,129,35109,26167,2429,1094,53,127,29875,20404,2365,1078,66,114,24031,15870,2026,1092,65,114,19169,11570,1580,965,34,76,14231,5950,878,621,32,55,7543,2113,495,335,31,30,2997,508,217,133,9,10,879,158,83,69,11,6,332,193832,14502,7626,489,992,217443,2285,5,28,25,23,2365,8251,51,160,34,72,8565,6004,115,279,30,49,6484,3762,181,295,47,31,4314,2520,215,285,30,21,3072,1879,183,232,33,15,2342,1509,212,258,26,21,2029,1433,215,282,37,18,1987,1384,217,254,33,17,1912,1432,267,310,38,20,2067,1034,255,261,43,5,1602,554,137,132,22,9,855,262,108,94,30,12,505,32321,2164,2869,429,316,38100,4371,176,178,42,61,4827,3615,266,225,101,433,4636,234141,17113,10895,1059,1800,265009,914,7,3,0,4,925,13398,31,61,14,55,13560,31220,210,Sydney (C)
17310,280,0,0,3,4,292,798,14,22,5,13,846,943,39,43,6,13,1039,967,51,60,8,14,1104,745,68,79,5,9,908,864,99,110,6,15,1095,862,119,109,14,10,1105,775,127,132,22,10,1069,678,94,125,37,14,946,430,78,141,40,7,701,136,43,83,30,0,292,28,19,36,15,0,99,12,3,34,17,3,73,7521,756,977,209,104,9563,437,0,3,9,8,454,201,4,5,3,6,213,169,4,6,3,0,181,117,0,8,6,0,130,100,4,22,0,0,124,116,3,15,0,0,138,112,3,19,6,0,147,105,11,36,5,0,154,134,9,33,6,3,185,169,16,42,9,3,234,89,9,43,12,0,160,38,5,27,12,5,95,18,4,13,21,5,67,1809,79,276,101,30,2291,273,18,34,11,10,351,185,7,26,9,43,270,9785,864,1307,332,188,12481,137,0,0,3,3,139,538,3,5,0,0,558,682,6,Tamworth Regional (A)
17350,32,0,0,0,0,37,56,0,0,0,0,60,55,8,3,3,0,68,60,3,14,5,0,87,54,4,13,0,0,75,53,6,29,3,0,88,68,11,29,6,0,117,59,9,29,5,0,106,59,10,39,20,4,122,29,12,14,6,5,62,18,7,16,11,0,49,0,0,6,3,0,14,0,0,4,3,0,6,539,79,194,70,8,893,34,0,0,3,0,34,10,0,0,0,0,10,7,0,0,0,0,8,3,0,0,0,0,4,7,0,0,0,0,6,6,0,3,0,0,13,9,0,0,0,0,18,8,0,0,0,0,9,11,0,3,0,0,18,18,0,4,0,0,28,9,0,8,0,0,16,7,0,7,3,0,12,6,0,3,4,0,13,140,3,37,13,0,194,26,3,3,0,0,37,19,0,10,3,3,42,725,89,245,89,18,1162,16,0,0,0,0,19,41,0,0,0,0,42,34,0,Temora (A)
17400,18,0,0,0,0,18,38,0,3,0,0,37,46,0,10,0,0,52,44,0,3,4,0,50,41,4,9,5,0,57,46,6,9,10,0,75,47,8,21,10,0,87,51,10,17,7,0,92,41,9,29,9,3,98,43,8,31,16,7,104,12,3,17,14,8,56,3,5,14,11,0,30,0,3,8,12,0,19,423,58,177,99,22,771,24,0,0,0,0,27,7,0,0,0,0,6,11,0,0,0,0,14,6,0,0,0,0,7,9,0,0,0,0,10,6,0,8,3,0,19,7,0,3,5,0,16,21,4,7,0,0,35,17,0,9,0,0,31,16,0,11,0,3,28,15,0,4,0,0,21,10,0,10,3,0,24,0,0,8,9,0,16,156,6,60,22,8,256,16,0,11,0,0,26,23,0,9,3,7,40,621,68,253,120,32,1095,4,0,0,0,0,4,27,0,0,0,0,28,26,0,Tenterfield (A)
22310,107,0,3,0,0,109,551,10,28,4,6,598,1111,73,83,3,3,1279,1233,169,125,8,4,1543,952,248,132,15,12,1352,878,290,176,11,14,1365,777,319,170,22,10,1301,703,302,145,19,8,1175,582,259,170,19,11,1035,358,187,111,15,10,680,152,103,65,5,7,329,38,32,21,0,7,102,14,22,8,0,0,45,7461,2020,1236,117,77,10909,576,0,10,7,7,598,942,9,24,8,0,990,462,11,42,14,3,528,305,34,59,3,0,402,192,27,67,8,3,304,179,43,65,8,0,305,156,54,85,9,3,306,162,43,86,17,4,302,158,70,102,10,4,351,185,76,120,16,5,395,129,78,85,22,3,319,85,46,40,16,5,188,58,16,31,8,4,120,3594,518,809,149,39,5107,242,32,33,8,9,320,204,33,34,11,40,319,11499,2600,2104,284,168,16658,35,0,0,0,0,38,549,3,10,0,3,566,1195,29,Glen Eira (C)
22410,72,0,0,0,0,72,189,0,3,0,0,193,183,3,12,4,3,199,219,10,21,0,0,252,227,16,19,8,3,267,262,18,24,7,4,320,289,47,42,11,0,387,344,33,61,13,3,455,257,31,66,21,3,379,162,23,58,17,3,273,42,19,27,16,4,105,6,3,23,11,3,44,4,6,21,9,3,35,2262,217,376,106,36,2988,153,0,0,4,3,156,83,0,0,0,0,85,46,0,0,0,0,49,34,0,3,0,0,40,36,0,3,0,0,41,42,4,6,0,0,52,39,0,7,4,0,52,56,8,11,4,0,76,49,3,17,4,0,76,60,0,21,8,3,95,36,10,22,4,3,70,19,3,11,8,0,43,7,7,10,18,0,35,652,33,113,51,12,860,140,10,12,6,5,173,73,3,8,9,10,107,3128,261,511,175,63,4131,29,0,0,0,0,30,79,0,0,0,3,86,85,3,Glenelg (S)
22490,36,0,0,0,0,32,77,3,3,0,0,86,94,3,7,3,0,107,105,20,11,3,3,134,91,24,27,0,0,141,83,34,21,9,0,154,82,48,28,10,3,167,64,27,30,11,6,130,51,30,30,3,0,118,40,20,29,4,4,91,17,12,26,13,0,62,0,3,10,10,0,24,0,0,10,7,0,17,738,219,221,69,19,1273,34,0,0,3,0,37,47,0,0,0,0,49,18,0,0,0,0,27,13,8,0,0,0,20,15,6,3,0,0,19,11,7,8,0,0,31,19,3,14,0,0,33,13,5,14,0,0,29,11,7,10,4,0,35,25,3,19,0,0,45,11,5,10,11,3,39,3,6,17,7,0,26,3,0,6,7,0,19,226,40,97,42,6,417,24,4,4,9,3,52,29,4,7,3,3,49,1019,274,337,125,33,1789,0,0,0,0,0,0,35,0,0,0,0,35,48,0,Golden Plains (S)
22620,305,0,0,0,8,309,1333,11,24,3,13,1386,1682,63,77,10,12,1846,1666,122,96,11,8,1904,1449,174,124,11,24,1776,1497,214,132,15,12,1862,1485,254,132,16,22,1907,1451,228,168,16,20,1884,1201,197,171,17,14,1595,736,136,109,28,11,1023,168,72,64,13,3,323,31,22,16,13,0,81,22,10,12,12,0,56,13028,1505,1125,164,143,15965,890,9,3,7,11,923,713,6,15,8,7,742,327,5,24,0,6,363,266,17,35,8,3,318,221,16,32,8,3,282,224,16,47,8,0,292,239,27,45,11,3,322,226,23,60,0,3,309,306,20,83,15,0,429,311,38,78,19,7,460,184,44,64,19,5,312,52,20,30,14,0,114,33,10,25,13,0,75,3983,253,528,123,58,4944,606,41,38,17,14,712,280,37,36,19,45,415,17899,1839,1717,322,263,22038,173,0,3,0,0,176,883,3,10,0,3,904,1235,13,Greater Bendigo (C)
22670,465,3,7,0,8,483,2769,43,46,4,25,2877,4625,178,138,21,40,5005,5297,322,181,27,39,5870,5048,415,189,26,40,5714,5403,535,225,30,54,6248,5256,611,242,35,33,6180,5166,604,250,26,37,6081,4113,492,222,22,44,4895,2452,308,168,16,24,2969,788,161,76,11,10,1038,144,72,13,3,7,239,44,25,11,5,4,90,41575,3759,1768,225,366,47680,931,4,4,6,12,961,1531,20,35,30,11,1621,872,42,68,10,9,1000,713,38,68,10,14,849,558,52,77,13,8,708,567,51,95,24,12,747,580,64,88,26,10,766,472,49,86,20,15,644,510,58,86,7,8,662,492,97,84,21,8,696,319,73,50,17,10,473,154,49,27,7,6,242,50,12,22,12,3,92,7740,611,788,212,117,9470,947,66,26,17,16,1073,931,85,73,35,140,1263,51189,4520,2659,483,643,59494,94,0,0,0,0,98,1347,6,16,3,13,1380,2473,20,Greater Dandenong (C)
22750,529,0,0,0,5,537,2264,23,76,0,16,2386,3203,133,208,9,35,3586,3457,303,273,20,23,4064,3220,416,242,16,29,3928,3398,492,272,34,22,4230,3143,508,288,30,30,3991,2954,498,267,37,29,3789,2518,451,302,26,25,3322,1466,276,194,32,19,1984,378,145,86,23,6,634,71,49,27,6,3,162,30,30,13,9,4,84,26639,3332,2239,250,245,32702,1876,0,9,7,10,1898,1846,8,34,11,6,1907,767,18,83,5,0,872,528,31,60,13,4,638,431,35,83,10,11,570,427,38,111,6,12,586,425,57,108,12,9,610,425,57,111,9,4,613,540,90,148,19,3,801,604,113,180,28,5,936,404,93,135,32,12,669,165,50,58,16,4,289,71,29,43,23,13,161,8506,608,1164,204,90,10574,1027,96,85,31,26,1266,625,56,74,31,102,892,36796,4094,3558,521,467,45431,222,3,0,0,0,227,1810,10,24,3,7,1848,2921,35,Greater Geelong (C)
25430,33,0,0,0,0,38,182,0,7,4,3,188,232,3,9,3,0,248,181,8,16,0,3,211,169,19,24,0,0,220,205,24,32,11,0,268,222,28,40,0,8,297,204,40,50,9,5,301,219,43,42,8,0,320,147,23,40,3,3,217,27,20,18,11,0,75,4,11,6,0,0,22,3,3,10,7,0,22,1839,203,296,52,32,2424,128,0,0,3,5,139,93,0,3,4,0,96,35,0,0,0,4,44,46,0,9,4,0,55,38,3,9,3,3,54,34,7,15,3,0,63,38,8,21,3,4,70,47,3,23,3,0,74,63,6,35,0,3,104,73,12,58,3,0,154,26,9,19,6,0,64,13,4,12,3,3,31,10,6,8,11,0,30,637,61,221,38,26,981,77,4,15,7,4,112,38,3,12,9,3,55,2596,274,534,109,57,3577,19,0,0,0,0,19,126,0,0,0,0,125,119,0,Mount Alexander (S)
25490,61,0,0,0,0,61,157,3,10,0,3,178,209,17,30,3,4,264,177,25,43,0,0,246,191,38,42,6,7,283,221,31,67,9,5,340,219,30,74,20,7,350,222,34,90,23,5,384,173,38,93,21,3,325,102,26,93,21,3,245,35,21,54,14,3,128,9,6,21,16,0,59,0,4,21,10,3,39,1781,283,636,152,43,2899,65,0,0,5,0,72,49,0,0,0,0,50,24,0,3,0,0,29,31,0,3,3,0,39,16,3,6,0,0,26,35,0,11,4,0,50,34,6,13,0,0,57,29,7,10,0,0,48,35,6,21,5,0,67,51,6,22,6,4,85,21,4,24,10,0,58,8,3,8,11,0,26,8,5,16,21,0,38,403,40,141,63,8,652,93,6,27,16,10,146,43,4,18,16,12,101,2324,333,820,243,80,3799,18,0,0,0,0,21,69,0,0,0,0,67,78,6,Moyne (S)
25620,40,0,0,0,0,40,88,3,5,0,0,92,81,0,13,3,0,102,101,9,12,0,0,125,89,19,11,0,0,124,95,23,28,8,0,152,107,43,33,5,3,194,92,39,31,6,3,174,93,42,38,7,3,183,53,21,27,10,3,112,14,9,26,10,0,55,7,7,16,6,0,38,3,5,23,10,0,39,856,219,258,67,17,1429,59,0,0,0,0,58,25,0,0,0,0,35,23,0,0,0,0,21,15,4,0,0,0,22,21,0,3,0,0,24,20,3,8,0,3,40,18,3,11,0,0,30,17,3,15,4,0,41,34,0,18,7,0,55,38,7,12,0,0,71,26,3,17,14,0,59,12,3,10,10,0,42,3,3,10,13,0,24,315,36,108,46,14,521,46,13,14,3,3,83,26,3,9,3,9,49,1240,277,392,128,37,2078,14,0,0,0,0,10,50,0,0,0,0,52,57,0,Murrindindi (S)
25710,88,0,0,3,0,88,278,6,17,0,3,307,339,17,43,0,3,408,268,52,50,0,4,376,250,90,56,4,0,396,268,136,56,10,7,478,254,173,70,6,3,509,201,162,85,5,4,462,217,170,86,8,3,487,135,108,41,3,0,292,53,49,18,4,3,125,10,18,4,0,3,33,3,4,3,3,0,9,2370,982,532,55,33,3968,450,5,6,3,3,460,320,4,14,0,0,338,86,3,22,3,0,116,64,3,9,0,0,78,49,15,19,0,0,80,48,16,30,3,0,98,43,21,32,3,0,101,40,29,49,0,3,118,39,39,43,5,0,131,67,48,43,10,5,171,53,35,56,5,0,145,28,29,18,12,0,94,10,9,12,13,0,44,1298,242,359,66,18,1980,105,19,25,6,7,163,94,20,13,4,15,143,3864,1266,920,130,65,6249,32,0,0,0,0,29,205,3,3,0,0,210,293,7,Nillumbik (S)
25810,40,0,0,0,0,44,146,0,3,0,0,155,173,8,8,3,3,196,113,15,15,4,7,146,117,13,10,3,0,146,108,18,22,7,0,166,142,24,29,14,0,207,130,27,31,13,4,201,129,30,36,20,8,221,80,24,27,14,0,150,21,20,24,10,0,76,3,3,11,3,0,22,0,3,9,9,0,16,1217,193,215,104,23,1744,82,0,0,0,0,91,40,0,0,0,0,47,33,0,3,0,0,39,30,0,3,0,0,32,19,0,3,0,0,27,37,0,3,0,0,34,29,3,9,0,0,45,38,0,3,0,0,41,41,4,11,4,3,65,28,10,16,0,0,50,33,3,5,5,0,49,15,4,6,9,0,27,3,0,4,9,0,14,420,25,63,37,14,556,66,13,9,5,3,94,38,3,12,4,11,67,1740,229,306,145,42,2460,20,0,0,0,0,24,75,0,0,0,0,72,102,0,Northern Grampians (S)
