lga_code16,f_is_ns_25_34_pd_gd_gcl,f_is_ns_25_34_bdl,f_is_ns_25_34_adip_dipl,f_is_ns_25_34_crt_iii_an_iv_l,f_is_ns_25_34_ct_i_ii,f_is_ns_25_34_cl_nfd,f_is_ns_25_34_loe_ns,f_is_ns_25_34_tot,f_is_ns_35_44_pd_gd_gcl,f_is_ns_35_44_bdl,f_is_ns_35_44_adip_dipl,f_is_ns_35_44_crt_iii_an_iv_l,f_is_ns_35_44_ct_i_ii,f_is_ns_35_44_cl_nfd,f_is_ns_35_44_loe_ns,f_is_ns_35_44_tot,f_is_ns_45_54_pd_gd_gcl,f_is_ns_45_54_bdl,f_is_ns_45_54_adip_dipl,f_is_ns_45_54_crt_iii_an_iv_l,f_is_ns_45_54_ct_i_ii,f_is_ns_45_54_cl_nfd,f_is_ns_45_54_lev_of_ed_ns,f_is_ns_45_54_tot,f_is_ns_55_64_pgde_gddp_gdc,f_is_ns_55_64_bacheldegre_l,f_is_ns_55_64_adip_dipl,f_is_ns_55_64_crt_iii_and_iv,f_is_ns_55_64_crt_i_and_ii,f_is_ns_55_64_certi_level_nfd,f_is_ns_55_64_lev_of_ed_ns,f_is_ns_55_64_tot,f_is_ns_65ov_ptgde_gddp_gdct,f_is_ns_65ov_bdl,f_is_ns_65ov_addip_and_dipl,f_is_ns_65ov_ct_iii_iv,f_is_ns_65ov_ct_i_ii,f_is_ns_65ov_cl_nfd,f_is_ns_65ov_lev_of_ed_ns,f_is_ns_65ov_tot,f_is_ns_tot_pgde_gddp_gdctl,f_is_ns_tot_bdl,f_is_ns_tot_adip_dipl,f_is_ns_tot_ct_iii_and_iv_l,f_is_ns_tot_ct_i_and_ii_l,f_is_ns_tot_cl_nfd,f_is_ns_tot_lev_of_ed_ns,f_is_ns_tot_tot,f_t_15_19_pd_gd_gcl,f_t_15_19_bdl,f_t_15_19_adip_dipl,f_t_15_19_ct_iii_iv,f_t_15_19_ct_i_ii,f_t_15_19_cl_nfd,f_t_15_19_loe_ns,f_t_15_19_tot,f_t_20_24_pd_gd_gcl,f_t_20_24_bdl,f_t_20_24_adip_dipl,f_t_20_24_ct_iii_iv,f_t_20_24_ct_i_ii,f_t_20_24_cl_nfd,f_t_20_24_loe_ns,f_t_20_24_tot,f_t_25_34_pd_gd_gcl,f_t_25_34_bdl,f_t_25_34_adip_dipl,f_t_25_34_ct_iii_iv,f_t_25_34_ct_i_ii,f_t_25_34_cl_nfd,f_t_25_34_loe_ns,f_t_25_34_tot,f_t_35_44_pd_gd_gcl,f_t_35_44_bdl,f_t_35_44_adip_dipl,f_t_35_44_ct_iii_iv,f_t_35_44_ct_i_ii,f_t_35_44_cl_nfd,f_t_35_44_loe_ns,f_t_35_44_tot,f_t_45_54_pd_gd_gcl,f_t_45_54_bdl,f_t_45_54_adip_dipl,f_t_45_54_ct_iii_iv,f_t_45_54_ct_i_ii,f_t_45_54_cl_nfd,f_t_45_54_loe_ns,f_t_45_54_tot,f_t_55_64_pd_gd_gcl,f_t_55_64_bdl,f_t_55_64_adip_dipl,f_t_55_64_ct_iii_iv,f_t_55_64_ct_i_ii,f_t_55_64_cl_nfd,f_t_55_64_loe_ns,f_t_55_64_tot,f_t_65ov_ptgdde_gddp_gdct,f_t_65ov_bdl,f_t_65ov_adip_dipl,f_t_65ov_ct_iii_iv,f_t_65ov_ct_i_ii,f_t_65ov_cl_nfd,f_t_65ov_loe_ns,f_t_65ov_tot,f_t_tot_pd_gd_gcl,f_t_tot_bdl,f_t_tot_adip_dipl,f_t_tot_ct_iii_iv,f_t_tot_ct_i_ii,f_t_tot_cl_nfd,f_t_tot_loe_ns,f_t_tot_tot,p_ind_15_19_pd_gd_gcl,p_ind_15_19_bdl,p_ind_15_19_adip_dipl,p_ind_15_19_ct_iii_iv,p_ind_15_19_ct_i_ii,p_ind_15_19_cl_nfd,p_ind_15_19_loe_ns,p_ind_15_19_tot,p_ind_20_24_pd_gd_gcl,p_ind_20_24_bdl,p_ind_20_24_adip_dipl,p_ind_20_24_ct_iii_iv,p_ind_20_24_ct_i_ii,p_ind_20_24_cl_nfd,p_ind_20_24_loe_ns,p_ind_20_24_tot,p_ind_25_34_pd_gd_gcl,p_ind_25_34_bdl,p_ind_25_34_adip_dipl,p_ind_25_34_ct_iii_iv,p_ind_25_34_ct_i_ii,p_ind_25_34_cl_nfd,p_ind_25_34_loe_ns,p_ind_25_34_tot,p_ind_35_44_pd_gd_gcl,p_ind_35_44_bdl,p_ind_35_44_adip_dipl,p_ind_35_44_ct_iii_iv,p_ind_35_44_ct_i_ii,p_ind_35_44_cl_nfd,p_ind_35_44_loe_ns,p_ind_35_44_tot,p_ind_45_54_pd_gd_gcl,p_ind_45_54_bdl,p_ind_45_54_adip_dipl,p_ind_45_54_ct_iii_iv,p_ind_45_54_ct_i_ii,p_ind_45_54_cl_nfd,p_ind_45_54_loe_ns,p_ind_45_54_tot,p_ind_55_64_pd_gd_gcl,p_ind_55_64_bdl,p_ind_55_64_adip_dipl,p_ind_55_64_ct_iii_iv,p_ind_55_64_ct_i_ii,p_ind_55_64_cl_nfd,p_ind_55_64_loe_ns,p_ind_55_64_tot,p_ind_65ov_ptgdde_gddp_gdct,p_ind_65ov_bdl,p_ind_65ov_adip_dipl,p_ind_65ov_ct_iii_iv,p_ind_65ov_ct_i_ii,p_ind_65ov_cl_nfd,p_ind_65ov_loe_ns,p_ind_65ov_tot,p_ind_tot_pd_gd_gcl,p_ind_tot_bdl,p_ind_tot_adip_dipl,p_ind_tot_ct_iii_iv,p_ind_tot_ct_i_ii,p_ind_tot_cl_nfd,p_ind_tot_loe_ns,p_ind_tot_tot,p_noni_15_19_ptgdde_gddp_gdct,p_noni_15_19_bdl,p_noni_15_19_adip_dipl,p_noni_15_19_ct_iii_iv,p_noni_15_19_ct_i_ii,p_noni_15_19_cl_nfd,p_noni_15_19_loe_ns,p_noni_15_19_tot,p_noni_20_24_ptgdde_gddp_gdct,p_noni_20_24_bdl,p_noni_20_24_adip_dipl,p_noni_20_24_ct_iii_iv,p_noni_20_24_ct_i_ii,p_noni_20_24_cl_nfd,p_noni_20_24_loe_ns,p_noni_20_24_tot,p_noni_25_34_ptgdde_gddp_gdct,p_noni_25_34_bdl,p_noni_25_34_adip_dipl,p_noni_25_34_ct_iii_iv,p_noni_25_34_ct_i_ii,p_noni_25_34_cl_nfd,p_noni_25_34_loe_ns,p_noni_25_34_tot,lga_name16
54130,0,0,0,0,0,0,10,10,0,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,6,6,0,0,0,0,0,0,7,11,0,0,0,0,0,0,47,49,0,0,0,0,0,0,3,3,0,0,0,5,0,3,0,12,4,14,11,15,0,0,10,61,3,16,10,11,0,0,8,42,3,12,5,7,3,0,10,43,3,3,10,7,0,0,11,35,0,7,0,4,3,3,11,29,10,53,40,54,10,7,52,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,4,6,0,8,3,12,0,3,0,22,4,27,12,35,3,7,3,87,Jerramungup (S)
54170,0,5,5,4,0,0,284,301,0,7,5,4,0,0,320,342,3,6,7,3,0,3,334,350,3,5,3,5,0,5,346,370,0,0,7,3,0,5,423,438,13,27,31,29,3,10,1987,2100,3,4,93,243,123,24,261,752,83,1051,340,579,88,75,259,2470,797,2763,1038,1154,127,164,501,6549,1214,3324,1542,1252,166,338,611,8447,1036,2495,1972,1480,143,431,720,8268,682,1575,1541,979,156,446,805,6184,269,991,1037,559,109,414,1691,5064,4081,12204,7557,6243,910,1904,4837,37741,0,0,0,3,3,0,3,12,0,3,5,16,3,0,3,36,0,12,10,37,4,5,10,80,6,22,15,30,0,0,9,79,13,8,11,16,0,0,11,59,0,11,8,8,0,4,8,41,0,0,6,9,0,0,7,23,19,57,58,113,18,10,46,331,3,7,136,502,247,46,258,1188,137,1776,589,1656,175,118,191,4638,1252,4501,1763,3906,207,252,428,12314,Joondalup (C)
54200,0,3,0,0,0,0,185,187,0,7,0,4,0,0,149,154,0,0,3,4,0,0,161,170,0,0,3,5,0,0,167,178,0,7,0,4,0,3,274,285,0,11,11,15,3,5,1082,1116,0,0,25,110,54,19,137,336,15,187,132,279,39,21,114,795,266,824,393,637,61,72,276,2534,287,872,491,540,74,147,249,2667,252,589,583,545,58,137,285,2452,196,421,459,318,43,128,336,1903,121,433,489,214,47,143,835,2296,1148,3327,2569,2643,385,672,2228,12967,0,0,0,5,4,0,7,19,0,0,6,17,4,0,3,38,4,4,9,29,8,6,4,57,3,3,12,23,3,4,4,55,0,6,16,17,0,3,4,51,5,6,4,12,0,3,10,32,3,0,3,0,0,0,8,13,14,18,45,104,22,19,37,259,0,5,29,189,83,21,113,445,27,334,189,768,74,40,58,1491,387,1292,629,1794,100,113,169,4476,Kalamunda (S)
54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,15,18,0,0,0,3,0,0,3,4,0,4,0,0,0,0,0,7,8,10,7,4,0,0,0,31,3,15,3,4,0,3,3,36,3,0,6,5,0,3,5,25,3,0,6,3,0,0,4,21,0,0,3,7,0,0,13,22,13,42,24,29,0,9,34,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,0,0,6,0,4,0,4,0,6,3,14,5,21,8,17,0,0,0,57,Kulin (S)
54830,0,0,0,3,0,0,240,246,0,0,0,3,0,0,153,157,0,0,0,3,0,0,128,129,0,0,0,0,0,0,113,111,0,0,0,0,0,0,156,163,0,8,3,8,3,0,936,956,0,4,17,70,48,14,116,267,21,137,100,290,67,38,113,754,289,800,397,619,99,71,334,2610,196,528,308,422,44,92,239,1830,83,233,235,291,40,77,224,1189,40,137,167,181,27,46,209,809,23,70,83,83,11,49,355,672,648,1906,1315,1958,328,388,1593,8134,0,0,0,8,3,0,20,33,0,3,4,29,9,3,79,126,0,3,9,46,4,0,145,209,0,9,8,21,4,5,94,137,4,5,5,15,0,0,32,62,0,3,7,6,0,0,6,19,0,0,0,3,0,0,5,15,8,29,30,118,14,13,382,595,0,4,20,135,72,18,113,355,30,201,179,608,104,42,151,1308,467,1261,664,1616,138,117,419,4677,Kwinana (C)
54900,0,0,0,0,0,0,9,12,0,0,0,0,0,0,8,9,0,0,0,0,0,0,10,10,0,0,0,0,0,0,5,5,0,0,0,0,0,0,8,8,0,0,0,0,0,0,41,43,0,0,0,0,0,0,0,5,0,3,4,3,0,0,3,15,5,29,12,12,0,3,12,69,4,19,7,3,0,4,7,45,5,13,5,9,0,0,13,39,4,10,9,8,0,3,9,43,0,3,6,7,0,0,14,32,11,75,36,41,5,14,63,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,4,0,0,7,0,3,4,8,0,0,0,18,3,33,12,48,3,3,10,113,Lake Grace (S)
56620,0,0,0,0,0,0,10,10,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,0,0,0,0,0,0,19,23,0,0,0,0,0,4,18,19,3,13,0,4,0,3,47,71,4,3,0,5,0,3,31,44,0,7,3,4,0,0,34,42,6,4,7,7,4,0,16,34,0,0,0,0,3,0,21,26,13,24,11,18,6,12,175,265,0,0,0,0,0,4,46,46,0,0,0,0,0,4,35,44,0,0,3,12,3,3,67,85,0,0,0,4,3,4,54,70,0,0,4,3,0,3,41,52,0,0,0,0,4,0,19,27,0,0,0,0,0,0,28,30,0,8,7,23,10,24,293,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,14,3,6,0,0,0,26,Ngaanyatjarraku (S)
54340,0,0,0,0,0,0,31,31,0,0,0,0,0,0,28,31,0,0,0,0,0,0,34,35,0,0,0,0,0,0,29,29,0,0,0,0,0,0,52,52,0,0,3,0,0,0,186,196,0,0,0,4,3,3,11,30,3,7,4,21,0,3,11,54,9,51,13,44,10,0,40,159,10,40,17,33,3,11,30,143,4,23,17,35,7,6,49,150,4,12,13,23,0,5,46,104,0,12,22,6,3,3,111,162,32,154,90,164,35,30,298,808,0,0,0,3,0,3,3,9,0,0,0,3,0,0,0,7,0,3,3,3,3,0,4,12,0,0,0,10,0,0,3,15,0,0,0,3,0,0,3,14,0,0,0,0,0,0,8,13,0,0,0,0,0,0,4,7,0,6,11,28,4,3,29,78,0,0,0,8,6,3,15,30,3,12,3,57,3,5,3,91,8,71,17,107,7,6,11,234,Katanning (S)
54410,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,21,22,0,0,0,0,0,0,49,50,0,0,0,0,0,0,7,7,0,0,0,6,0,0,5,13,0,8,3,9,3,0,5,34,0,10,9,4,3,0,12,34,0,13,5,19,0,4,10,53,0,9,7,9,0,3,13,40,0,8,7,9,0,3,37,66,7,52,31,54,3,12,87,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,10,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,17,0,0,0,3,0,0,9,12,0,3,3,13,0,0,0,14,3,18,3,31,3,3,5,64,Kellerberrin (S)
54480,0,0,0,0,0,0,7,7,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,4,4,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,3,8,0,0,7,22,0,12,4,6,0,0,8,39,0,3,6,7,0,0,4,22,3,3,0,0,0,0,9,12,0,0,3,4,0,0,10,18,7,30,21,25,7,0,35,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,10,3,11,3,0,0,30,Kent (S)
54550,0,0,0,0,0,0,12,10,0,0,0,0,0,0,10,9,0,0,0,0,0,0,13,13,0,0,0,0,0,0,12,12,0,0,0,0,0,0,23,23,0,0,0,0,0,0,73,74,0,0,0,0,0,0,3,3,0,5,3,7,0,0,3,25,8,34,14,13,0,0,18,86,5,22,16,24,0,3,17,81,0,24,18,20,3,4,13,77,3,13,19,10,0,7,19,72,3,17,11,9,4,3,48,83,17,118,69,82,7,16,121,438,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,15,0,0,0,0,0,0,3,7,0,5,4,25,0,0,3,38,11,52,12,53,0,3,11,142,Kojonup (S)
55320,0,3,3,5,0,0,235,248,3,4,3,3,0,0,227,240,0,11,0,3,0,3,235,249,0,3,6,3,0,0,226,247,3,13,16,3,0,4,480,515,7,29,29,23,3,4,1596,1695,0,7,27,103,52,14,165,372,75,943,243,308,42,28,158,1807,761,2485,504,463,47,74,377,4702,1117,2443,784,479,61,147,384,5405,1006,1932,1010,609,65,241,440,5299,709,1366,992,426,84,235,530,4343,394,1162,1024,363,71,359,1860,5231,4066,10332,4585,2751,425,1099,3911,27166,0,0,0,0,0,3,11,13,0,11,3,16,0,0,13,37,0,5,6,23,9,3,15,63,6,7,0,5,0,0,3,29,3,9,9,8,3,0,3,39,4,9,5,5,0,0,0,21,3,3,3,0,0,0,6,18,18,44,24,61,13,8,52,224,0,7,58,197,98,26,127,510,129,1606,450,766,84,57,147,3233,1300,4401,962,1495,88,120,296,8666,Melville (C)
54620,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,20,23,0,0,0,3,0,0,3,5,0,0,0,0,0,0,0,4,4,18,4,8,0,0,3,39,3,6,11,4,0,3,3,31,0,4,4,9,3,0,5,25,3,7,12,0,0,0,8,34,0,5,6,0,0,0,10,19,12,41,36,25,5,7,36,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,0,0,0,3,0,0,0,6,0,0,0,5,0,0,0,4,7,23,4,34,0,0,5,72,Kondinin (S)
54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,9,9,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,6,3,4,0,6,0,0,4,14,3,3,0,4,0,0,0,13,0,3,5,0,0,0,0,10,0,3,0,3,0,0,3,11,0,0,0,3,0,0,4,14,6,13,7,21,0,3,18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,3,4,0,8,0,0,7,24,Koorda (S)
54970,0,0,0,0,0,0,15,15,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,3,3,0,0,0,0,0,0,44,39,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,11,9,13,3,10,0,6,19,55,0,0,0,3,0,0,11,23,0,4,3,6,0,8,5,24,3,4,5,3,0,0,15,26,0,0,0,0,0,0,3,4,12,23,17,28,0,13,52,144,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,11,0,15,0,20,0,0,0,5,0,4,0,10,0,0,0,6,0,4,3,12,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,18,0,20,9,54,0,0,0,3,0,0,0,3,0,0,0,15,0,0,0,23,16,25,12,71,0,3,0,130,Laverton (S)
56730,0,0,0,3,0,0,48,48,0,0,0,0,0,0,51,59,0,0,0,0,0,0,56,58,0,0,0,0,0,0,67,64,0,0,0,0,0,0,72,77,0,0,5,7,0,0,340,349,0,0,3,14,20,9,39,89,0,17,15,45,9,7,31,121,21,89,47,129,28,13,64,385,20,90,66,91,27,23,75,393,21,60,74,102,10,28,89,375,26,65,85,88,23,30,114,420,15,38,68,46,7,16,232,423,97,353,351,506,125,121,652,2212,0,0,0,3,0,0,8,8,0,0,0,7,0,3,7,20,0,0,4,10,5,0,3,30,0,0,5,5,0,0,6,22,0,5,4,6,0,0,9,31,0,3,3,3,0,0,12,16,0,0,3,3,0,0,7,14,0,11,15,43,7,10,52,143,0,0,3,30,32,10,32,103,3,28,18,119,21,9,68,263,32,123,66,291,37,20,225,782,Northam (S)
55040,0,0,0,0,0,0,29,29,0,0,0,0,0,0,9,14,0,0,0,0,0,0,9,9,0,0,0,0,0,0,13,13,0,0,0,0,0,0,5,5,0,0,0,0,0,0,80,80,0,0,0,0,0,0,3,3,0,3,0,4,0,0,9,17,6,16,7,11,3,0,36,82,8,4,5,5,0,0,15,44,3,5,4,12,0,4,13,36,0,3,9,0,0,3,13,28,0,3,0,0,0,0,7,12,14,33,27,39,10,8,93,224,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,3,10,0,0,15,27,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,21,14,36,19,72,4,7,5,156,Leonora (S)
55110,3,5,3,4,0,0,229,241,0,3,3,7,0,0,236,254,0,3,3,9,0,0,262,281,0,3,0,6,0,0,298,307,0,7,9,8,0,5,536,563,3,14,15,34,7,7,1763,1850,0,0,49,168,82,14,191,506,15,191,167,493,76,52,160,1165,208,751,516,980,115,127,347,3052,265,802,628,843,94,189,398,3213,239,605,742,825,93,178,494,3169,164,466,637,634,70,216,601,2786,131,487,640,443,66,259,1817,3839,1019,3302,3376,4388,601,1039,4003,17728,0,0,3,12,7,3,9,35,0,7,6,31,9,3,7,60,0,8,12,80,5,4,16,121,0,8,4,36,3,0,7,65,0,9,14,32,0,7,8,77,3,4,15,16,0,3,3,47,4,4,5,9,0,0,4,33,6,35,62,218,34,17,60,438,0,0,61,308,148,36,173,722,27,268,223,1076,135,76,112,1920,290,1068,760,2494,186,198,229,5209,Mandurah (C)
55180,0,0,0,0,0,0,34,34,0,0,0,0,0,0,33,40,0,0,0,3,0,0,40,49,0,0,0,0,0,0,45,45,0,0,0,0,0,0,120,123,0,0,0,3,0,0,311,321,0,0,0,11,13,3,36,63,3,11,8,43,10,5,19,103,15,76,35,90,18,7,44,283,31,72,39,89,16,16,55,315,32,69,69,101,16,25,71,376,21,64,73,64,11,22,84,341,14,52,63,29,8,21,197,373,122,338,287,425,90,102,501,1859,0,0,0,3,3,0,3,9,0,0,0,8,0,0,0,12,0,0,0,4,0,0,0,6,0,0,3,13,0,0,8,19,0,0,3,7,0,0,4,19,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,7,6,38,4,0,14,75,0,0,0,21,24,5,34,83,3,16,18,108,19,9,14,186,26,112,42,226,17,13,27,466,Manjimup (S)
55250,0,0,0,0,0,0,14,14,0,0,0,0,0,0,17,17,0,0,0,0,0,0,11,11,0,0,0,0,0,0,10,10,0,0,0,0,0,0,7,7,0,0,0,0,0,0,75,75,0,0,0,0,0,0,21,21,0,0,0,0,0,0,3,7,4,11,3,9,0,3,25,56,3,11,8,9,0,0,23,47,3,4,8,7,0,0,18,37,0,4,5,5,0,0,16,35,0,0,5,0,0,0,10,13,14,34,25,24,5,3,107,208,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,4,0,0,0,10,0,0,16,29,0,0,0,8,0,0,4,11,0,0,0,5,0,0,6,11,0,0,3,3,0,0,5,13,0,0,0,0,0,0,3,3,0,0,6,24,0,0,55,87,0,0,0,0,0,0,0,0,0,6,0,10,0,4,0,12,7,25,16,35,3,3,5,88,Meekatharra (S)
55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,11,4,8,0,3,0,28,0,6,3,3,0,0,0,12,0,5,3,4,0,0,3,15,0,0,4,4,0,0,3,18,0,3,0,0,0,0,9,10,0,30,17,24,4,3,17,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,4,0,3,0,3,0,0,0,9,0,17,4,32,0,3,0,54,Mukinbudin (S)
55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,9,0,9,0,4,0,3,3,21,0,10,0,3,0,0,5,15,0,0,0,3,0,0,3,9,0,3,4,3,0,3,3,19,0,0,0,0,0,0,10,16,3,20,8,13,7,9,25,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,5,0,13,3,18,3,3,4,39,Mingenew (S)
55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,12,0,3,0,0,3,0,6,11,3,0,0,3,0,0,3,5,0,0,0,0,0,0,4,10,0,3,0,0,0,0,3,15,0,0,0,0,0,0,0,4,3,13,4,9,3,0,23,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,3,0,8,13,0,0,0,0,0,3,0,9,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,3,0,0,4,9,6,5,25,47,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,3,8,3,22,0,0,0,31,Menzies (S)
55460,0,0,0,0,0,0,9,9,0,0,0,0,0,0,17,16,0,0,0,0,0,0,15,15,0,0,0,0,0,0,15,15,0,0,0,0,0,0,26,26,0,0,0,0,0,0,89,86,0,0,0,7,3,0,12,25,3,5,3,23,4,0,8,50,14,30,20,24,8,3,19,122,5,29,18,25,7,11,17,109,9,27,15,22,4,6,29,113,0,17,32,19,0,4,26,93,0,7,15,3,0,4,53,91,34,129,108,125,29,25,163,610,0,0,0,0,0,0,3,8,0,0,0,3,0,0,3,5,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,7,0,0,0,4,3,0,3,14,0,0,0,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0,3,13,11,4,13,47,0,0,0,18,7,0,11,38,3,14,8,58,13,0,22,108,19,53,26,89,5,6,8,212,Merredin (S)
56090,0,0,0,0,0,0,83,90,0,0,0,0,0,0,97,101,0,0,3,0,0,0,132,135,3,0,4,3,0,0,95,106,0,0,3,0,0,0,148,156,3,4,14,7,6,0,653,683,0,4,10,63,31,5,93,205,3,113,61,155,18,23,67,455,123,370,217,358,27,38,137,1275,206,561,282,326,32,68,172,1647,275,504,431,364,45,101,222,1947,199,341,388,273,39,106,236,1579,106,351,326,149,28,111,541,1610,913,2240,1709,1684,221,462,1475,8712,0,0,0,5,6,0,17,26,0,0,3,8,3,0,106,125,0,4,3,20,0,3,216,244,3,3,4,5,0,0,155,176,7,13,16,14,0,3,64,118,3,0,11,10,3,0,12,37,0,3,3,3,0,0,3,14,14,24,33,69,13,8,579,729,0,4,18,128,47,8,95,300,4,186,100,457,38,30,189,1005,168,552,317,982,47,67,533,2662,Mundaring (S)
