LGA_MAIN11,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sinhalese_BP_B_OS,Sinhalese_FO_B_OS,Sinhalese_MO_B_OS,Sinhalese_BP_B_Aus,Sinhalese_BP_NS,Sinhalese_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_Fther_only_brn_os,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_ns_Both_prnts_brn_os,Ancestry_ns_Fthr_only_brn_os,Ancestry_ns_Mthr_only_brn_os,Ancestry_ns_Bth_prnts_brn_Aus,Ancestry_ns_Country_birth_ns,Ancestry_ns_Tot_Resp,Tot_respnses_BP_B_OS,Tot_respnses_FO_B_OS,Tot_respnses_MO_B_OS,Tot_resp_BP_B_Aus,Tot_responses_Count_birth_ns,Tot_responses_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,LGA_NAME11
55670,8,34,33,359,28,462,0,0,0,6,0,6,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,5,0,13,52,34,28,217,17,348,0,0,3,0,0,3,0,0,0,0,0,0,3,5,6,29,0,43,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,3,0,6,5,7,0,60,3,75,5,0,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,5,6,3,0,0,14,0,0,0,3,0,3,0,0,0,0,0,0,20,21,4,63,3,111,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,10,15,0,7,3,0,25,0,0,0,18,38,56,131,114,88,789,89,1211,114,61,Morawa (S)
56300,10,64,50,379,17,520,0,0,0,0,0,0,7,0,3,3,0,13,3,0,0,0,0,3,15,4,3,3,0,25,197,61,51,307,9,625,0,0,0,0,0,0,4,0,0,0,0,4,14,6,0,23,0,43,0,0,0,3,0,3,4,3,0,0,0,7,0,0,0,0,3,3,35,6,13,83,7,144,12,5,3,30,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,19,3,3,0,3,28,8,3,0,0,0,11,0,0,0,0,0,0,48,10,8,71,0,137,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,3,0,22,31,7,5,14,0,57,3,0,0,13,44,60,429,182,146,932,87,1776,333,105,Nannup (S)
56860,0,11,4,86,12,113,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,3,56,4,89,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,28,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,6,3,15,0,0,0,0,12,12,31,25,7,212,31,306,24,19,Nungarin (S)
57560,122,763,638,6303,177,8003,4,11,0,306,10,331,393,14,20,39,3,469,38,10,11,19,3,81,164,59,42,100,4,369,1839,600,507,3508,133,6587,396,4,20,12,13,445,35,8,5,21,5,74,152,59,49,357,21,638,28,5,10,37,3,83,6,4,9,11,0,30,239,3,13,19,3,277,466,90,82,994,17,1649,112,71,25,250,4,462,16,0,0,0,3,19,7,0,0,4,3,14,34,7,3,3,3,50,23,15,0,13,0,51,354,26,23,14,4,421,297,57,52,11,5,422,62,19,14,27,0,122,10,3,3,15,0,31,576,128,97,846,26,1673,13,4,0,3,0,20,7,0,0,0,0,7,159,14,9,3,0,185,34,10,0,14,0,58,3,3,0,3,0,9,19,0,3,0,0,22,69,17,11,32,0,129,861,105,75,208,24,1273,65,14,12,217,4639,4947,6603,2123,1733,13389,5103,28951,5411,1277,Roebourne (S)
55740,56,430,322,1833,52,2693,0,0,0,4,0,4,235,4,11,4,0,254,30,3,3,29,4,69,72,16,14,16,3,121,1203,406,264,1558,57,3488,53,3,3,0,0,59,52,5,0,15,0,72,147,27,26,90,0,290,30,11,4,44,0,89,14,0,0,7,0,21,105,4,0,8,3,120,297,73,57,524,16,967,114,31,16,102,0,263,21,0,3,0,0,24,5,0,0,9,0,14,7,0,4,5,0,16,3,3,0,3,0,9,31,3,0,4,0,38,50,23,15,5,0,93,56,3,3,7,3,72,25,0,0,6,0,31,283,109,65,485,15,957,12,0,0,0,0,12,9,0,0,0,0,9,89,8,12,3,3,115,24,0,3,3,0,30,9,3,0,0,0,12,12,0,3,0,0,15,35,9,7,12,0,63,659,67,58,47,11,842,56,3,10,50,510,629,3794,1244,903,4873,677,11491,3124,765,Mosman Park (T)
57350,3,50,29,433,12,527,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,11,83,34,31,300,15,463,3,0,0,0,0,3,0,0,0,0,0,0,3,4,0,20,0,27,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,3,8,6,4,53,3,74,12,4,0,19,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,0,5,0,0,0,5,3,3,0,3,0,9,0,0,0,3,0,3,13,7,3,55,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,10,7,0,7,7,0,21,3,3,0,5,13,24,156,116,84,942,49,1347,131,78,Quairading (S)
57420,6,89,85,717,20,917,0,0,0,3,0,3,5,0,3,0,0,8,0,0,0,3,0,3,23,14,6,7,3,53,212,93,69,500,21,895,10,0,0,0,0,10,0,0,0,3,0,3,23,8,0,47,0,78,0,0,0,0,0,0,3,0,0,0,0,3,5,4,0,3,0,12,42,16,4,124,5,191,3,6,0,38,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,18,0,0,0,0,18,16,3,3,0,0,22,3,0,0,3,0,6,3,0,0,0,0,3,61,34,11,117,5,228,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,4,0,0,7,0,11,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,3,0,14,57,11,7,26,3,104,13,0,0,39,125,177,552,278,188,1640,185,2843,438,171,Ravensthorpe (S)
57490,952,5284,4147,24669,915,35967,0,10,3,127,6,146,465,31,34,84,17,631,284,72,48,141,7,552,1303,351,241,582,30,2507,23710,4842,4113,16511,1034,50210,582,15,94,6,13,710,227,32,29,112,11,411,1027,314,244,1472,66,3123,112,39,21,98,3,273,91,18,17,22,3,151,445,64,28,28,9,574,3002,631,507,4018,168,8326,895,419,205,1157,55,2731,28,3,4,0,0,35,31,3,4,15,0,53,48,8,0,17,0,73,95,36,18,63,3,215,1961,184,119,49,57,2370,1040,243,194,53,43,1573,320,52,48,138,5,563,94,11,10,30,6,151,4586,950,733,3386,213,9868,367,18,5,20,0,410,3,0,0,0,0,3,1122,61,54,14,13,1264,229,22,11,85,11,358,23,4,0,3,0,30,96,9,6,3,4,118,807,127,70,174,23,1201,4081,639,522,657,143,6042,553,103,89,831,5147,6723,48579,14595,11618,54565,8005,137362,40550,8805,Rockingham (C)
55950,0,16,31,184,3,234,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,33,24,28,176,3,264,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,27,0,38,4,3,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,43,0,62,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,15,80,50,67,457,9,663,63,32,Mukinbudin (S)
56020,3,11,13,285,5,317,0,0,0,12,0,12,3,0,0,0,0,3,0,0,0,5,0,5,5,0,0,4,0,9,40,13,12,198,19,282,3,0,0,0,0,3,4,0,0,0,0,4,9,0,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,7,3,54,0,73,7,7,0,16,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,4,0,3,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,19,7,3,36,0,65,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,15,0,0,0,13,55,68,124,48,34,648,79,933,91,22,Mullewa (S)
56090,268,1943,1587,9300,255,13353,0,3,3,53,6,65,133,26,22,30,3,214,134,48,23,73,11,289,555,124,66,174,17,936,6365,1895,1355,6406,323,16344,143,7,7,4,3,164,135,20,27,54,5,241,505,127,88,549,21,1290,57,24,12,60,3,156,55,14,3,10,3,85,164,15,21,19,3,222,880,289,197,1689,67,3122,688,215,97,651,39,1690,8,0,0,0,0,8,6,3,0,7,0,16,14,4,5,5,0,28,32,10,11,28,0,81,175,26,15,0,4,220,312,82,68,17,5,484,261,46,10,64,0,381,40,7,3,11,0,61,1182,358,252,1531,57,3380,28,3,0,3,0,34,0,0,0,0,0,0,157,26,17,0,0,200,38,5,3,11,0,57,0,3,0,0,0,3,28,4,0,0,0,32,210,57,36,98,3,404,1204,230,152,243,41,1870,146,55,50,359,2979,3589,13923,5669,4130,21449,3848,49019,11317,3379,Mundaring (S)
56160,0,6,0,23,0,29,0,0,0,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,19,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,8,11,17,13,6,86,8,130,17,5,Murchison (S)
56230,89,671,551,4510,156,5977,0,0,0,32,3,35,44,5,0,9,3,61,22,10,0,11,0,43,150,49,24,72,5,300,2050,656,567,3149,153,6575,46,0,3,0,0,49,20,7,0,19,4,50,112,37,36,224,12,421,8,3,3,13,0,27,8,3,0,3,0,14,27,5,3,4,0,39,291,98,98,697,21,1205,129,49,20,207,8,413,13,0,0,0,0,13,0,0,0,0,0,0,0,3,0,4,0,7,6,3,3,0,0,12,61,12,9,3,0,85,81,35,12,3,3,134,26,3,4,11,0,44,9,0,0,4,0,13,407,162,90,641,30,1330,0,0,0,0,0,0,0,0,0,0,0,0,31,6,3,0,4,44,7,0,0,14,0,21,6,0,0,0,0,6,5,0,4,0,0,9,60,16,10,29,3,118,267,52,41,89,0,449,45,27,14,239,778,1103,4020,1912,1495,9987,1183,18597,3302,1182,Murray (S)
56370,3,17,13,295,8,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,63,27,16,251,6,363,3,0,0,0,0,3,0,0,0,0,0,0,4,0,6,24,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,39,3,52,12,10,0,24,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,3,12,0,0,0,0,0,0,3,0,0,5,3,11,3,0,0,0,0,3,17,6,5,39,3,70,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,0,23,6,6,3,6,39,60,157,69,43,693,65,1027,135,62,Narembeen (S)
56450,0,40,47,343,3,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,3,0,23,86,44,42,239,9,420,3,0,0,0,0,3,0,0,0,3,0,3,16,3,3,24,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7,11,6,49,3,76,4,5,3,17,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,0,17,4,0,7,0,0,11,3,0,0,3,0,6,0,0,0,0,0,0,11,10,7,50,0,78,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,9,16,0,0,4,0,20,3,0,0,5,24,32,183,125,126,746,42,1222,151,72,Narrogin (S)
56930,8,66,89,378,5,546,0,0,0,0,0,0,29,0,3,4,0,36,13,3,3,4,0,23,18,3,9,8,0,38,171,57,64,314,10,616,11,0,0,0,0,11,5,0,0,0,0,5,15,3,10,21,0,49,3,7,4,13,0,27,0,0,4,0,0,4,6,0,0,0,0,6,37,19,16,124,0,196,16,9,3,26,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,11,4,0,0,0,0,4,0,3,0,0,0,3,33,18,19,114,4,188,0,0,0,0,0,0,0,0,0,0,0,0,23,3,3,3,0,32,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,12,76,11,5,17,0,109,0,0,0,3,114,117,481,202,239,1035,133,2090,385,121,Peppermint Grove (S)
57000,4,36,23,318,7,388,0,0,0,6,0,6,3,0,0,0,0,3,0,4,4,0,0,8,9,3,0,3,0,15,84,34,30,232,0,380,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,17,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,61,4,98,6,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,11,3,3,0,0,17,0,0,0,3,0,3,0,0,0,0,0,0,33,8,11,39,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,3,0,6,28,10,3,3,0,44,0,0,0,15,66,81,224,102,83,710,80,1199,189,65,Perenjori (S)
57080,83,343,271,1405,31,2133,0,3,0,26,0,29,1794,15,21,13,22,1865,68,7,3,28,3,109,144,36,14,30,3,227,1951,323,257,1402,57,3990,175,0,12,0,4,191,146,15,12,23,0,196,249,27,20,166,5,467,77,19,8,26,0,130,30,0,3,0,0,33,629,3,5,3,10,650,815,60,64,563,23,1525,306,61,18,155,10,550,322,0,3,3,3,331,17,3,0,0,0,20,24,0,0,6,0,30,5,3,3,8,0,19,77,3,3,0,0,83,130,20,3,0,0,153,183,18,9,25,6,241,80,7,3,7,0,97,556,71,51,392,13,1083,72,3,0,7,3,85,15,0,0,0,0,15,104,4,0,0,0,108,99,3,7,5,0,114,21,0,0,0,0,21,116,0,3,0,0,119,79,6,4,13,8,110,2348,65,78,81,46,2618,108,4,3,38,2663,2816,10823,1122,878,4425,2910,20158,9474,692,Perth (C)
57140,7,55,35,460,25,582,0,0,0,15,0,15,3,0,0,3,0,6,3,0,0,3,0,6,9,0,0,3,0,12,109,40,22,305,11,487,3,0,0,0,0,3,0,0,0,0,0,0,18,3,3,11,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,7,60,4,96,11,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,13,11,12,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,24,9,4,50,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,19,4,4,5,0,32,4,0,3,20,46,73,250,134,81,941,93,1499,204,82,Pingelly (S)
57210,43,193,185,1546,38,2005,0,0,0,3,0,3,21,0,0,0,0,21,3,0,0,4,0,7,67,11,15,22,0,115,628,221,185,1120,57,2211,22,0,4,0,0,26,6,0,3,7,0,16,60,11,17,89,4,181,0,0,3,3,0,6,3,0,0,3,0,6,0,0,0,3,0,3,88,36,29,264,5,422,25,10,7,36,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,10,5,3,0,0,18,32,15,10,4,0,61,24,3,0,7,0,34,4,3,3,0,0,10,142,43,42,249,8,484,0,0,0,3,0,3,0,0,0,0,0,0,27,3,3,0,0,33,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,31,3,9,12,0,55,153,17,23,37,4,234,27,9,4,68,307,415,1419,583,545,3488,423,6458,1183,368,Plantagenet (S)
57280,66,480,402,4148,153,5249,0,12,3,421,7,443,104,3,10,26,3,146,39,16,3,11,4,73,95,45,18,59,5,222,1139,378,339,2224,96,4176,151,0,13,3,6,173,30,4,0,12,3,49,97,46,25,271,13,452,21,4,4,20,4,53,11,3,0,4,0,18,121,4,4,0,3,132,251,70,67,632,19,1039,61,46,14,133,7,261,20,0,3,0,0,23,19,3,0,11,0,33,15,3,0,0,4,22,5,3,0,5,0,13,236,13,29,3,12,293,200,44,38,3,3,288,18,12,10,16,0,56,10,0,4,5,0,19,309,78,59,499,19,964,13,0,0,3,0,16,7,0,0,0,0,7,102,3,11,3,0,119,31,3,4,3,3,44,0,0,0,3,0,3,11,0,0,0,0,11,41,6,3,16,3,69,823,79,69,193,18,1182,47,10,9,197,2998,3261,4093,1368,1141,8924,3383,18909,3340,828,Port Hedland (T)
