lga_code_2016,count_home_census_nt_0_14_yr,count_hom_census_nt_15_24_yr,count_hom_census_nt_25_34_yr,count_hom_census_nt_35_44_yr,count_hom_census_nt_45_54_yr,count_hom_census_nt_55_64_yr,count_hom_census_nt_65_74_yr,count_hom_census_nt_75_84_yr,count_hom_census_nt_85ov,counted_home_census_night_tot,vis_same_sa2_0_14_yr,vis_same_sa2_15_24_yr,vis_same_sa2_25_34_yr,vis_same_sa2_35_44_yr,vis_same_sa2_45_54_yr,vis_same_sa2_55_64_yr,vis_same_sa2_65_74_yr,vis_same_sa2_75_84_yr,vis_same_sa2_85ov,vis_same_sa2_total,vis_diff_sa2_nsw_0_14_yr,vis_diff_sa2_nsw_15_24_yr,vis_diff_sa2_nsw_25_34_yr,vis_diff_sa2_nsw_35_44_yr,vis_diff_sa2_nsw_45_54_yr,vis_diff_sa2_nsw_55_64_yr,vis_diff_sa2_nsw_65_74_yr,vis_diff_sa2_nsw_75_84_yr,vis_diff_sa2_nsw_85ov,vis_diff_sa2_nsw_total,vis_diff_sa2_vic_0_14_yr,vis_diff_sa2_vic_15_24_yr,vis_diff_sa2_vic_25_34_yr,vis_diff_sa2_vic_35_44_yr,vis_diff_sa2_vic_45_54_yr,vis_diff_sa2_vic_55_64_yr,vis_diff_sa2_vic_65_74_yr,vis_diff_sa2_vic_75_84_yr,vis_diff_sa2_vic_85ov,vis_diff_sa2_vic_total,vis_diff_sa2_qld_0_14_yr,vis_diff_sa2_qld_15_24_yr,vis_diff_sa2_qld_25_34_yr,vis_diff_sa2_qld_35_44_yr,vis_diff_sa2_qld_45_54_yr,vis_diff_sa2_qld_55_64_yr,vis_diff_sa2_qld_65_74_yr,vis_diff_sa2_qld_75_84_yr,vis_diff_sa2_qld_85ov,vis_diff_sa2_qld_total,vis_diff_sa2_sa_0_14_yr,vis_diff_sa2_sa_15_24_yr,vis_diff_sa2_sa_25_34_yr,vis_diff_sa2_sa_35_44_yr,vis_diff_sa2_sa_45_54_yr,vis_diff_sa2_sa_55_64_yr,vis_diff_sa2_sa_65_74_yr,vis_diff_sa2_sa_75_84_yr,vis_diff_sa2_sa_85ov,vis_diff_sa2_sa_total,vis_diff_sa2_wa_0_14_yr,vis_diff_sa2_wa_15_24_yr,vis_diff_sa2_wa_25_34_yr,vis_diff_sa2_wa_35_44_yr,vis_diff_sa2_wa_45_54_yr,vis_diff_sa2_wa_55_64_yr,vis_diff_sa2_wa_65_74_yr,vis_diff_sa2_wa_75_84_yr,vis_diff_sa2_wa_85ov,vis_diff_sa2_wa_total,vis_diff_sa2_tas_0_14_yr,vis_diff_sa2_tas_15_24_yr,vis_diff_sa2_tas_25_34_yr,vis_diff_sa2_tas_35_44_yr,vis_diff_sa2_tas_45_54_yr,vis_diff_sa2_tas_55_64_yr,vis_diff_sa2_tas_65_74_yr,vis_diff_sa2_tas_75_84_yr,vis_diff_sa2_tas_85ov,vis_diff_sa2_tas_total,vis_diff_sa2_nt_0_14_yr,vis_diff_sa2_nt_15_24_yr,vis_diff_sa2_nt_25_34_yr,vis_diff_sa2_nt_35_44_yr,vis_diff_sa2_nt_45_54_yr,vis_diff_sa2_nt_55_64_yr,vis_diff_sa2_nt_65_74_yr,vis_diff_sa2_nt_75_84_yr,vis_diff_sa2_nt_85ov,vis_diff_sa2_nt_total,vis_diff_sa2_act_0_14_yr,vis_diff_sa2_act_15_24_yr,vis_diff_sa2_act_25_34_yr,vis_diff_sa2_act_35_44_yr,vis_diff_sa2_act_45_54_yr,vis_diff_sa2_act_55_64_yr,vis_diff_sa2_act_65_74_yr,vis_diff_sa2_act_75_84_yr,vis_diff_sa2_act_85ov,vis_diff_sa2_act_total,vis_diff_sa2_ot_0_14_yr,vis_diff_sa2_ot_15_24_yr,vis_diff_sa2_ot_25_34_yr,vis_diff_sa2_ot_35_44_yr,vis_diff_sa2_ot_45_54_yr,vis_diff_sa2_ot_55_64_yr,vis_diff_sa2_ot_65_74_yr,vis_diff_sa2_ot_75_84_yr,vis_diff_sa2_ot_85ov,vis_diff_sa2_ot_total,vis_diff_sa2_tot_0_14_yr,vis_diff_sa2_tot_15_24_yr,vis_diff_sa2_tot_25_34_yr,vis_diff_sa2_tot_35_44_yr,vis_diff_sa2_tot_45_54_yr,vis_diff_sa2_tot_55_64_yr,vis_diff_sa2_tot_65_74_yr,vis_diff_sa2_tot_75_84_yr,vis_diff_sa2_tot_85ov,vis_diff_sa2_tot_total,tot_visitrs_0_14_yr,tot_visitrs_15_24_yr,tot_visitrs_25_34_yr,tot_visitrs_35_44_yr,tot_visitrs_45_54_yr,tot_visitrs_55_64_yr,tot_visitrs_65_74_yr,tot_visitrs_75_84_yr,tot_visitrs_85ov,tot_visitrs_total,os_vis_0_14_yr,os_vis_15_24_yr,os_vis_25_34_yr,os_vis_35_44_yr,os_vis_45_54_yr,os_vis_55_64_yr,os_vis_65_74_yr,os_vis_75_84_yr,os_vis_85_yr_over,os_vis_tot,total_0_14_yr,total_15_24_yr,total_25_34_yr,total_35_44_yr,total_45_54_yr,total_55_64_yr,total_65_74_yr,total_75_84_yr,total_85ov,total_total,lga_name16
21750,3599,2098,2050,2147,2684,2848,2189,1267,543,19426,3,7,4,0,7,3,6,3,0,34,3,6,10,3,4,3,5,3,0,31,96,125,123,88,92,134,77,43,23,804,3,8,9,5,6,11,10,0,0,61,6,9,10,0,9,9,7,7,0,55,0,5,0,3,3,3,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,106,147,155,104,117,165,106,52,27,984,110,156,162,100,125,164,111,55,27,1016,39,28,51,55,58,31,14,6,3,288,3747,2288,2265,2305,2862,3040,2321,1325,571,20730,Colac-Otway (S)
21830,2850,1611,1289,1562,2166,2214,1747,1086,431,14957,7,3,0,4,0,5,7,0,0,23,3,5,0,4,9,5,7,0,0,32,59,77,89,50,62,63,38,20,14,466,0,3,0,4,8,4,3,0,0,30,0,0,4,0,0,8,4,6,0,20,0,0,0,4,0,3,0,0,0,9,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,88,102,57,81,82,51,27,13,568,65,91,102,59,81,87,56,29,15,590,31,51,52,57,49,17,3,5,0,266,2951,1750,1444,1680,2291,2318,1805,1118,454,15812,Corangamite (S)
21890,22920,17546,27245,22008,18481,13117,8972,7352,3497,141133,6,45,22,11,12,24,20,18,10,161,7,55,36,19,17,32,27,9,3,197,311,745,777,458,396,334,252,197,105,3567,5,14,21,13,18,18,13,3,3,100,0,5,11,0,10,6,5,7,0,50,4,9,7,4,3,15,9,0,0,53,0,22,5,3,10,3,0,0,0,47,0,8,0,4,0,0,0,0,0,14,0,0,7,3,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,327,864,866,505,448,409,316,211,110,4050,337,904,893,512,462,431,330,224,121,4206,76,557,305,129,188,270,112,18,6,1668,23337,19013,28442,22657,19127,13818,9416,7590,3617,147006,Darebin (C)
22110,6942,3735,3567,4019,5370,6507,6438,3418,1296,41294,4,8,9,3,12,14,12,5,4,75,3,5,13,7,13,34,26,12,0,121,178,242,243,225,247,382,323,131,50,2013,0,0,16,7,5,16,14,3,0,71,0,0,0,0,9,15,14,0,0,46,6,4,7,3,5,5,9,0,0,46,7,0,0,3,8,7,17,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,5,7,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,195,266,271,249,288,469,403,153,57,2350,193,273,277,253,306,482,416,157,56,2421,16,37,42,15,20,15,13,7,10,176,7156,4051,3882,4289,5694,7008,6869,3579,1356,43892,East Gippsland (S)
22170,24434,15753,17679,17916,18116,15344,10880,5817,2556,128499,7,17,13,19,15,16,12,13,6,120,11,7,12,11,21,27,20,4,0,117,444,612,648,407,402,333,330,234,168,3587,3,8,13,18,17,23,28,4,0,102,0,8,7,7,7,6,4,0,0,35,0,6,6,0,7,7,3,3,4,46,0,8,0,0,6,4,0,0,0,30,0,0,0,0,0,0,0,0,0,4,8,0,0,3,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,464,648,696,456,461,413,388,246,176,3943,471,666,705,472,478,428,398,258,180,4059,57,133,98,57,63,114,87,27,11,641,24963,16550,18484,18443,18657,15888,11372,6102,2742,133199,Frankston (C)
22250,1652,981,800,963,1332,1517,1390,902,351,9884,4,0,3,0,3,3,5,0,0,18,0,5,3,3,0,0,0,4,0,15,25,58,46,24,27,43,47,25,16,312,4,0,4,0,0,5,3,0,0,19,0,0,5,4,4,0,0,0,0,10,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,62,59,36,30,54,56,31,16,370,35,62,57,33,35,60,62,26,16,394,0,3,7,0,0,4,3,0,0,16,1680,1047,867,1000,1368,1577,1456,927,369,10300,Gannawarra (S)
22830,12326,7354,7395,7430,8176,7400,5501,3179,1413,60175,15,19,13,17,8,5,4,6,3,104,12,29,16,15,26,26,12,4,0,138,287,416,381,298,263,257,187,125,53,2267,5,7,3,15,10,11,4,5,0,60,0,0,6,12,3,9,0,0,0,38,4,4,5,3,4,3,5,0,0,29,0,0,0,4,3,14,8,3,0,36,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,308,458,414,345,315,328,216,136,57,2577,321,477,430,364,326,336,225,144,60,2678,16,71,101,32,40,72,36,7,0,361,12662,7901,7927,7822,8534,7811,5758,3324,1472,63218,Greater Shepparton (C)
22910,2340,1145,1049,1626,2159,2520,2047,949,440,14276,4,4,4,3,8,0,0,6,3,27,3,3,4,10,8,12,14,3,0,63,93,94,104,85,96,129,90,55,32,787,0,5,3,0,7,6,5,0,0,26,0,0,0,0,3,0,0,0,0,6,3,0,0,4,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,10,4,0,3,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,103,115,109,121,158,115,63,32,914,101,108,118,111,130,160,119,65,33,940,3,12,17,7,5,3,3,0,0,56,2446,1266,1186,1749,2297,2680,2168,1013,470,15275,Hepburn (S)
22980,849,535,464,500,728,864,698,445,280,5355,3,0,3,4,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,4,16,24,26,9,17,21,15,7,7,155,3,3,3,0,0,0,3,0,0,17,0,0,0,0,3,0,8,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,35,32,9,27,28,32,11,7,196,23,32,34,9,29,29,33,11,8,207,11,0,0,3,4,6,0,0,0,26,877,570,496,512,758,896,729,455,287,5586,Hindmarsh (S)
23110,16007,9491,12559,12929,12225,9895,6479,4076,1862,85521,7,24,8,9,12,6,8,9,3,89,9,10,27,20,26,27,22,8,0,145,209,263,302,224,197,214,164,108,80,1757,3,3,15,10,14,22,22,0,0,91,3,4,10,11,8,9,3,3,0,50,4,3,7,14,0,4,3,0,0,40,3,0,3,0,4,0,10,0,0,27,0,0,0,4,0,0,0,0,0,10,0,3,0,0,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,233,292,362,289,253,286,218,122,82,2135,243,309,376,295,261,293,232,126,88,2224,41,121,93,78,71,147,79,13,4,641,16286,9925,13021,13304,12552,10331,6789,4212,1953,88384,Hobsons Bay (C)
23190,3621,2088,2142,2076,2353,2426,1763,1224,586,18287,3,10,3,0,0,3,6,6,0,32,3,5,4,4,8,4,0,0,0,22,66,140,122,90,79,89,57,38,28,701,0,3,3,0,8,3,3,0,0,23,9,3,5,10,11,16,17,7,0,83,0,0,0,0,0,5,0,0,0,14,6,0,0,0,3,0,4,0,0,8,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,77,151,143,112,107,121,88,46,28,856,83,154,148,110,108,120,92,49,26,891,8,8,7,3,7,10,9,0,0,51,3708,2253,2294,2194,2466,2557,1866,1276,614,19233,Horsham (RC)
23270,43143,27786,29975,26599,25658,19052,11951,5612,1790,191570,53,37,47,34,27,23,12,7,4,241,20,36,70,62,57,70,41,12,3,361,645,644,879,554,428,426,350,214,97,4244,14,24,42,41,50,44,21,0,0,232,3,6,20,4,27,22,8,3,0,98,0,8,13,21,22,27,9,5,0,103,3,13,11,15,13,8,20,9,0,87,0,5,3,8,4,0,5,0,0,21,5,0,4,0,5,3,15,0,0,32,0,0,0,0,0,0,0,0,0,0,697,720,1042,705,618,599,466,240,106,5192,747,763,1086,740,645,618,482,251,107,5432,127,158,186,132,202,389,260,55,9,1510,44013,28698,31247,27470,26504,20056,12692,5917,1906,198509,Hume (C)
23350,2768,1375,1148,1838,2357,2407,1783,841,334,14838,3,0,5,4,0,8,12,5,0,29,13,30,11,3,20,26,16,5,8,124,36,60,40,34,54,69,60,22,8,384,3,0,0,3,6,6,9,0,0,27,0,0,0,0,0,5,7,0,0,14,0,3,4,0,3,0,4,0,0,12,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,53,100,56,41,87,119,90,26,13,586,51,96,64,49,87,121,94,32,19,619,4,11,7,0,5,4,4,3,0,43,2823,1486,1220,1879,2450,2539,1887,873,349,15503,Indigo (S)
23430,26198,16409,18988,21686,20829,16864,12711,7857,3840,145375,22,15,10,17,17,13,18,18,5,131,14,14,30,13,40,30,23,4,6,174,362,457,535,385,357,299,281,204,153,3039,7,9,12,22,20,34,15,9,3,127,3,0,3,4,6,13,8,0,0,36,7,7,9,12,8,11,8,3,3,69,0,3,6,6,0,13,6,3,0,43,0,3,3,0,0,3,0,0,0,5,0,4,3,0,0,7,5,0,0,13,0,0,0,0,0,0,0,0,0,0,396,497,606,443,426,404,351,227,166,3505,411,506,613,459,450,418,363,236,175,3641,120,278,194,121,161,284,170,37,12,1367,26731,17190,19796,22268,21438,17558,13245,8131,4031,150385,Kingston (C) (Vic.)
23670,26577,19404,19529,20208,21431,19071,12738,6620,2956,148538,12,16,12,11,11,10,7,8,3,85,23,13,24,23,18,30,30,18,3,167,393,532,615,356,311,258,283,288,204,3245,15,7,25,23,14,17,16,0,0,117,0,3,0,14,5,3,12,9,0,55,3,3,9,9,8,11,6,0,3,48,0,0,3,3,0,3,5,7,0,26,0,0,0,0,0,0,0,0,0,0,3,3,8,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,436,559,684,425,349,328,350,323,214,3671,445,576,696,440,360,333,360,330,218,3752,173,177,123,135,185,435,239,47,9,1523,27194,20156,20351,20777,21985,19839,13335,6991,3184,153813,Knox (C)
23810,12869,8580,8486,7936,9204,9390,6833,3925,1670,68890,15,15,6,6,13,5,10,5,3,95,6,6,14,10,22,13,13,3,0,84,306,579,473,276,257,269,185,152,101,2611,10,14,15,6,15,9,6,0,0,81,0,0,0,5,3,13,0,4,0,27,0,3,3,3,4,3,7,0,0,28,0,3,0,0,4,3,4,0,0,12,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,317,613,519,305,307,312,219,164,104,2858,337,624,526,318,323,320,231,172,110,2958,10,43,25,9,18,25,18,3,3,154,13215,9251,9034,8265,9551,9733,7077,4101,1780,71997,Latrobe (C) (Vic.)
23940,1167,579,471,690,1008,1255,1041,568,233,7018,7,0,8,0,8,9,0,0,0,29,3,4,4,3,0,7,10,0,0,31,16,35,33,20,21,44,44,12,4,233,0,0,0,0,0,0,10,4,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,4,0,0,15,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,36,44,24,31,58,66,12,4,303,29,36,49,27,37,65,70,17,4,337,3,3,5,0,4,0,4,0,0,21,1203,623,523,714,1050,1315,1117,585,241,7378,Loddon (S)
24130,9227,4756,3697,5996,6880,5972,4589,1836,762,43708,3,6,3,3,7,3,7,3,0,30,0,5,14,22,11,19,16,3,0,95,105,235,165,125,131,124,166,75,32,1159,0,9,3,3,12,8,7,0,3,50,3,0,5,3,6,8,13,0,3,51,0,0,0,5,4,6,10,0,3,31,0,0,0,0,0,0,3,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,115,255,191,160,174,171,209,81,41,1403,119,261,192,160,181,179,216,84,41,1434,14,52,26,22,17,20,11,5,3,170,9358,5070,3912,6172,7075,6162,4819,1929,807,45308,Macedon Ranges (S)
24210,18416,14366,12356,13617,16191,13857,11545,8154,3474,111986,4,7,10,5,3,9,6,12,5,61,8,10,9,11,16,19,12,6,3,93,240,273,409,232,197,213,197,188,120,2074,9,14,17,8,8,23,11,3,3,92,0,3,5,0,3,0,3,0,0,21,6,0,6,8,3,5,3,3,0,39,0,3,3,0,3,3,3,0,0,20,0,0,0,0,4,0,0,0,0,4,0,4,3,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,263,308,453,267,232,266,231,208,131,2360,269,316,463,272,237,274,239,215,136,2421,223,210,208,218,321,484,250,69,11,1996,18914,14895,13020,14113,16752,14616,12036,8435,3620,116401,Manningham (C)
24250,1477,713,599,852,1046,1245,1106,479,190,7699,0,9,0,5,0,0,0,0,0,15,22,8,11,14,4,6,0,3,0,73,153,126,105,97,79,90,80,20,8,753,17,15,10,14,11,11,3,3,0,82,9,4,10,0,3,3,4,0,0,44,4,0,3,3,3,4,0,0,0,23,0,0,10,0,0,0,3,0,0,22,0,4,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,166,144,137,105,120,95,29,7,1003,198,172,145,140,107,120,96,30,12,1021,11,24,26,8,3,4,7,0,0,84,1684,901,776,999,1156,1374,1206,509,197,8804,Mansfield (S)
24330,12898,10450,18282,13572,9500,6978,3837,2446,1304,79263,11,16,10,3,23,9,8,5,8,82,10,14,16,22,15,24,21,3,0,126,212,352,460,290,201,209,198,123,75,2126,10,27,18,16,25,11,22,6,0,137,14,7,18,12,11,15,8,0,0,86,0,3,12,3,4,7,10,0,0,40,0,9,4,0,5,16,15,3,0,50,0,0,0,0,3,0,0,0,0,6,0,3,0,0,0,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,257,407,527,349,271,283,280,134,78,2586,267,419,534,350,296,289,288,143,88,2668,70,312,218,85,99,159,78,14,7,1040,13233,11180,19034,14012,9887,7432,4203,2599,1395,82972,Maribyrnong (C)
24410,20158,12815,14649,15105,14629,12167,8934,5046,2490,105992,13,5,17,3,12,17,7,11,9,92,9,8,10,14,13,10,15,0,0,77,250,410,474,247,248,224,187,151,96,2297,4,6,9,5,9,9,10,3,0,67,3,10,3,0,7,0,5,3,0,36,3,0,0,6,4,3,3,3,0,25,0,0,4,4,0,5,5,0,0,20,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,266,431,509,276,276,264,227,168,104,2527,277,439,525,278,288,273,239,179,109,2619,84,87,102,86,95,241,132,24,0,858,20511,13337,15283,15477,15020,12688,9302,5250,2595,109468,Maroondah (C)
24600,8552,39079,42640,15398,9351,7318,4932,2107,1190,130564,10,85,36,17,11,7,4,0,3,171,140,487,1244,1476,1733,1204,454,93,12,6842,741,2010,2234,1485,1370,1254,803,423,216,10531,120,291,529,579,854,654,262,56,3,3354,73,167,257,322,436,361,156,39,4,1820,62,210,304,394,511,390,201,43,3,2116,59,201,87,168,211,262,149,30,3,1177,3,47,33,30,26,34,21,0,0,181,3,38,113,109,108,79,38,0,0,491,0,6,0,0,0,0,0,0,0,10,1207,3454,4793,4567,5248,4236,2083,689,242,26516,1219,3531,4830,4584,5253,4244,2089,685,248,26685,786,4823,4045,2040,2278,1651,510,154,23,16312,10558,47433,51516,22024,16882,13208,7527,2954,1460,173560,Melbourne (C)
24650,32786,16923,20277,22285,16480,12096,7296,2697,844,131679,19,31,15,17,12,5,7,7,0,105,5,11,15,23,23,8,5,0,0,96,431,414,506,341,235,230,171,107,47,2481,3,11,18,11,19,22,7,3,0,87,3,7,0,5,5,7,6,5,0,37,3,8,7,12,7,10,4,0,0,44,3,0,9,3,0,7,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,450,449,553,395,290,283,192,118,47,2777,470,480,564,412,300,291,196,126,46,2885,44,116,116,78,125,264,183,38,3,969,33297,17516,20956,22772,16913,12655,7679,2856,892,135537,Melton (C)
24780,9895,6200,6085,5839,6703,6652,5046,2954,1356,50736,11,11,8,6,4,6,7,12,3,70,18,50,46,35,65,70,44,10,15,352,191,322,327,202,214,272,236,125,53,1931,7,10,8,8,16,25,20,3,0,96,16,40,50,48,54,72,79,40,3,405,0,3,0,3,10,18,8,6,0,47,0,5,0,4,6,4,8,7,0,36,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,7,3,0,0,13,0,0,0,0,0,0,0,0,0,0,239,428,438,308,361,458,396,196,68,2895,248,439,444,318,362,470,402,207,68,2963,13,342,271,56,53,36,47,3,4,820,10157,6979,6795,6216,7112,7155,5491,3167,1434,54515,Mildura (RC)
24850,8265,5092,4978,5005,5601,4796,3289,1510,543,39073,13,9,6,3,3,10,5,6,0,53,9,36,20,11,12,21,10,4,3,123,118,228,155,93,101,122,76,50,30,975,6,61,53,15,15,23,8,0,0,175,3,14,7,9,3,0,4,0,0,42,3,3,0,3,3,5,0,3,0,29,3,0,5,0,3,10,7,3,0,37,0,7,12,0,3,0,0,0,0,20,0,0,0,3,3,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,138,346,257,138,148,184,111,56,32,1413,155,353,264,142,149,191,114,62,36,1464,10,68,27,5,9,20,16,7,0,164,8432,5517,5270,5154,5761,5007,3410,1575,579,40697,Mitchell (S)
24900,4960,2839,2521,2773,3567,3834,3418,2135,875,26921,3,3,6,6,4,3,4,5,5,46,3,13,11,12,12,25,15,12,4,117,97,128,124,70,101,145,177,103,34,986,3,0,3,0,7,23,5,3,0,52,0,9,4,16,8,3,4,3,0,46,0,0,3,3,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,5,0,0,4,3,0,0,0,13,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,109,159,147,111,134,199,212,125,35,1235,112,167,157,120,139,204,211,128,39,1283,12,39,48,8,8,11,7,0,0,124,5085,3048,2724,2898,3709,4042,3633,2263,918,28331,Moira (S)
24970,28399,29453,26180,22836,22432,17687,14299,10403,4803,176485,7,30,20,14,17,8,11,12,3,129,14,65,46,52,52,59,14,10,4,326,468,845,849,527,448,367,329,328,219,4380,3,32,29,26,42,24,23,3,0,186,6,13,6,6,12,9,3,3,0,65,6,36,20,21,14,13,18,3,0,131,0,26,4,3,4,7,5,6,0,58,3,12,0,0,4,8,0,0,0,25,0,18,18,5,0,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,509,1048,976,638,577,485,405,358,228,5221,513,1083,996,654,598,493,418,369,231,5349,358,1210,501,342,536,889,528,134,14,4507,29266,31741,27677,23831,23562,19069,15248,10905,5045,186349,Monash (C)
25060,19166,13815,17868,15990,15436,12190,8867,6011,2799,112146,13,3,18,16,12,7,12,9,4,96,0,11,23,14,20,25,13,3,0,114,263,388,553,363,283,204,184,141,68,2449,3,7,22,19,33,20,27,4,0,137,3,10,4,8,10,18,11,4,3,70,3,18,13,19,6,13,9,3,0,82,0,0,0,3,4,11,3,0,0,25,6,0,4,0,0,0,0,0,0,11,0,0,7,0,3,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,278,442,631,428,357,279,244,160,75,2911,297,448,655,440,371,287,253,170,77,3005,83,199,177,112,106,167,108,24,9,978,19544,14462,18700,16542,15918,12645,9228,6204,2888,116132,Moonee Valley (C)
25150,6286,3605,3348,4098,4550,3889,2999,1185,457,30423,0,0,3,10,5,3,4,4,3,33,4,3,0,3,0,9,3,5,0,22,106,160,145,94,90,104,71,52,18,834,3,4,7,6,5,3,5,0,0,34,0,0,0,0,3,0,0,0,0,8,0,4,3,0,0,3,0,0,0,10,0,0,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,164,157,101,105,117,81,52,19,919,116,172,155,108,113,123,91,56,17,953,4,13,10,6,10,6,9,0,3,65,6409,3792,3511,4216,4665,4021,3099,1243,477,31437,Moorabool (S)
25250,25526,19249,34031,24709,18516,13327,9086,8046,4083,156575,20,18,24,19,20,10,24,18,5,158,10,20,33,29,27,35,28,7,5,198,353,532,766,405,428,365,260,244,138,3492,4,21,19,15,15,28,15,7,0,125,5,13,22,9,7,13,11,0,0,88,8,13,18,0,11,22,20,3,0,94,0,7,5,0,10,17,9,3,0,53,0,3,6,5,0,0,3,0,0,20,5,3,11,0,3,0,12,0,0,34,0,0,0,0,0,0,0,0,0,0,395,609,879,473,502,476,361,268,139,4099,415,629,903,486,523,481,386,282,146,4255,112,329,350,137,165,260,144,29,11,1530,26050,20206,35283,25335,19197,14073,9617,8360,4243,162358,Moreland (C)
25340,26076,15365,12619,17068,20272,19347,18315,10824,4707,144597,19,25,22,19,19,25,30,20,8,191,13,42,72,34,27,34,57,8,3,295,530,674,654,504,524,642,658,359,188,4737,14,47,44,33,37,40,42,11,5,270,12,9,3,4,11,14,16,3,0,78,11,21,20,6,18,19,13,6,0,103,5,5,3,13,6,10,11,3,0,66,6,8,5,0,3,3,0,0,0,28,0,9,12,0,0,3,3,0,3,34,0,0,0,0,0,0,0,0,0,0,583,818,821,598,626,762,805,395,201,5610,605,849,841,615,644,785,842,413,211,5808,86,124,98,81,54,51,55,24,7,583,26768,16336,13557,17763,20975,20191,19205,11263,4931,150986,Mornington Peninsula (S)
17100,6167,6029,8993,5100,4565,3772,2280,1446,703,39053,3,4,5,7,3,6,3,0,0,36,61,123,177,88,67,58,40,31,20,664,4,0,15,3,0,3,3,0,0,26,0,12,3,3,4,0,0,0,0,25,0,0,4,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,59,137,204,104,78,67,48,30,20,750,64,138,212,110,78,73,45,33,24,787,40,118,180,54,92,182,89,31,3,794,6269,6289,9383,5260,4737,4033,2420,1512,726,40634,Strathfield (A)
17150,40836,24944,24887,29142,29286,26141,18911,10473,5689,210308,22,18,23,23,22,17,23,25,17,193,557,642,786,490,453,427,394,342,231,4327,13,9,39,22,27,29,17,9,9,164,16,12,24,33,30,45,46,13,3,225,0,3,3,4,4,11,5,4,0,40,9,7,10,9,6,10,10,3,0,69,0,0,0,0,10,4,13,3,0,28,0,0,7,0,4,0,0,0,0,11,3,3,9,7,6,4,6,0,0,38,0,0,0,0,0,0,0,0,0,0,601,674,872,563,540,531,493,369,248,4898,623,695,898,590,570,541,519,390,260,5088,105,229,170,93,129,197,135,59,12,1129,41563,25872,25951,29825,29985,26879,19566,10929,5964,216533,Sutherland Shire (A)
