lga_code_2016,earners_persons,median_age_of_earners_years,income_aud,median_aud,mean_aud,p80_to_p20_ratio,p80_to_p50_ratio,p20_to_p50_ratio,p10_to_p50_ratio,gini_coefficient_no,income_share_top_1pc,income_share_top_5pc,income_share_top_10pc,lowest_quartile_pc,second_quartile_pc,third_quartile_pc,highest_quartile_pc,lga_name16
57140,659.0,50.0,46040876.0,50727.0,69865.0,6.46,2.16,0.34,0.14,0.509,6.0,21.9,34.7,26.3,21.1,21.7,31.0,Pingelly (S)
57210,2915.0,49.0,138965519.0,37759.0,47673.0,5.76,1.95,0.34,0.12,0.491,6.6,19.9,31.8,30.9,28.9,22.7,17.5,Plantagenet (S)
57280,8783.0,35.0,835020231.0,85272.0,95072.0,4.49,1.75,0.39,0.18,0.39899999999999997,4.4,14.3,24.5,14.6,13.3,17.9,54.2,Port Hedland (T)
57350,560.0,52.0,49696396.0,60438.0,88744.0,6.53,2.21,0.34,0.12,0.517,5.4,20.7,35.1,22.4,17.2,21.9,38.5,Quairading (S)
57420,1085.0,47.0,82066325.0,55847.0,75637.0,6.78,2.07,0.31,0.11,0.526,7.2,23.0,35.2,24.7,19.7,19.8,35.7,Ravensthorpe (S)
57490,68553.0,41.0,4761800089.0,55602.0,69462.0,4.9,1.93,0.39,0.2,0.444,5.3,17.7,29.2,20.5,21.9,23.6,33.9,Rockingham (C)
65010,3048.0,46.0,140100039.0,39742.0,45965.0,4.55,1.65,0.36,0.14,0.452,8.4,20.0,30.3,28.4,30.6,28.2,12.9,Southern Midlands (M)
58330,2428.0,51.0,142920735.0,45326.0,58864.0,6.2,2.11,0.34,0.12,0.485,5.3,18.4,30.7,27.6,23.5,20.8,28.1,Toodyay (S)
58400,173.0,52.0,12200020.0,44450.0,70520.0,,,,,0.5870000000000001,,20.6,34.2,33.1,18.6,14.0,34.3,Trayning (S)
58470,31.0,55.0,1668396.0,47998.0,53819.0,,,,,,,,,21.9,25.0,28.1,25.0,Upper Gascoyne (S)
58510,22635.0,35.0,1545239698.0,53587.0,68268.0,5.05,1.91,0.38,0.19,0.461,6.8,19.6,31.3,22.2,21.7,24.1,31.9,Victoria Park (T)
70200,17550.0,39.0,1056295774.0,53046.0,60188.0,3.99,1.68,0.42,0.22,0.4,5.6,16.5,26.6,20.3,23.1,29.2,27.4,Alice Springs (T)
58540,633.0,46.0,44372012.0,48774.0,70098.0,6.01,2.19,0.36,0.11,0.537,8.9,24.1,37.5,25.8,21.5,23.1,29.6,Victoria Plains (S)
58570,23568.0,35.0,1869149686.0,59194.0,79309.0,5.54,1.99,0.36,0.18,0.48700000000000004,8.0,21.9,33.7,21.3,19.4,22.0,37.3,Vincent (C)
58610,1111.0,50.0,65317909.0,45395.0,58792.0,5.04,1.87,0.37,0.14,0.47600000000000003,6.6,20.5,32.5,26.1,24.8,24.8,24.3,Wagin (S)
58680,236.0,46.0,18558684.0,71146.0,78638.0,5.77,1.76,0.3,0.09,0.423,,13.8,25.1,21.1,13.1,19.8,46.0,Wandering (S)
58760,104311.0,39.0,6589583852.0,51889.0,63172.0,4.31,1.81,0.42,0.22,0.429,5.7,17.9,29.1,20.7,24.3,26.6,28.5,Wanneroo (C)
58820,2166.0,47.0,145932992.0,51260.0,67374.0,6.89,2.27,0.33,0.14,0.474,5.7,17.0,28.5,25.7,20.8,18.9,34.6,Waroona (S)
58890,558.0,48.0,34004141.0,44692.0,60939.0,6.59,2.16,0.33,0.12,0.494,4.8,18.9,31.5,26.7,24.4,20.9,28.0,West Arthur (S)
59030,130.0,48.0,9420167.0,51401.0,72463.0,,,,,0.556,,23.7,34.5,27.3,16.7,16.7,39.4,Westonia (S)
72800,20442.0,35.0,1476353539.0,64419.0,72222.0,3.06,1.57,0.51,0.29,0.369,5.0,15.8,26.1,13.0,19.1,32.7,35.2,Palmerston (C)
73600,696.0,39.0,30308044.0,35728.0,43546.0,5.45,1.96,0.36,0.19,0.449,5.0,16.3,28.3,34.3,29.7,19.6,16.4,Roper Gulf (R)
74050,330.0,40.0,13014015.0,31269.0,39436.0,4.14,1.83,0.44,0.23,0.423,,17.1,29.3,33.9,37.0,18.8,10.3,Tiwi Islands (R)
74550,515.0,41.0,23012363.0,35118.0,44684.0,6.66,2.11,0.32,0.13,0.462,4.0,15.8,28.2,34.1,27.5,20.7,17.6,Victoria Daly (R)
59100,482.0,50.0,33612440.0,51476.0,69735.0,6.21,2.23,0.36,0.22,0.47600000000000003,,18.9,31.2,24.7,20.7,22.4,32.2,Wickepin (S)
74560,250.0,50.0,16373669.0,60266.0,65495.0,3.94,1.6,0.41,0.18,0.402,,15.7,26.7,18.9,20.1,28.9,32.1,Wagait (S)
74660,776.0,39.0,50864569.0,55473.0,65547.0,5.8,1.91,0.33,0.16,0.423,4.2,14.7,25.5,24.1,17.2,21.2,37.5,West Arnhem (R)
74680,234.0,39.0,10141116.0,32856.0,43338.0,7.49,2.2,0.29,0.13,0.456,,14.6,27.1,36.2,26.3,19.0,18.5,West Daly (R)
59170,691.0,47.0,48838346.0,54135.0,70678.0,4.81,1.96,0.41,0.18,0.488,8.7,21.8,33.5,20.5,23.7,23.4,32.5,Williams (S)
59250,120.0,41.0,6369596.0,33537.0,53080.0,,,,,0.483,,18.2,30.5,26.7,30.8,18.3,24.2,Wiluna (S)
89399,244720.0,41.0,17327837418.0,61484.0,70807.0,4.0,1.67,0.42,0.2,0.41600000000000004,6.5,18.1,28.4,17.8,19.8,26.9,35.5,Unincorporated ACT
99399,1045.0,47.0,72426066.0,69841.0,69307.0,5.08,1.56,0.31,0.11,0.39,3.7,13.4,23.0,21.0,14.4,20.8,43.8,Unincorp. Other Territories
59310,937.0,46.0,59946885.0,49603.0,63977.0,5.33,2.07,0.39,0.17,0.474,5.6,18.8,30.9,24.7,23.0,22.6,29.7,Wongan-Ballidu (S)
59320,234.0,48.0,19399039.0,53016.0,82902.0,7.16,2.61,0.36,0.13,0.527,,19.5,34.3,22.6,22.6,18.3,36.6,Woodanilling (S)
59330,274.0,51.0,20657314.0,52838.0,75392.0,8.03,2.11,0.26,0.08,0.54,,23.7,36.9,26.3,19.0,20.8,33.9,Wyalkatchem (S)
59340,4111.0,38.0,264413101.0,54348.0,64318.0,4.56,1.8,0.39,0.21,0.42700000000000005,6.2,17.7,28.1,21.1,21.9,25.1,31.8,Wyndham-East Kimberley (S)
59350,82.0,48.0,3878252.0,40787.0,47296.0,,,,,,,,,25.9,30.6,27.1,16.5,Yalgoo (S)
59360,612.0,48.0,45117107.0,59662.0,73721.0,7.19,2.12,0.29,0.14,0.457,3.7,15.2,26.9,24.8,18.4,15.3,41.5,Yilgarn (S)
59370,2035.0,50.0,118663984.0,42307.0,58312.0,7.56,2.16,0.29,0.09,0.519,6.4,20.7,33.6,31.7,21.9,19.9,26.5,York (S)
60210,2728.0,51.0,109540444.0,30186.0,40154.0,6.08,2.05,0.34,0.13,0.503,7.1,20.6,32.9,38.1,30.5,17.9,13.5,Break O'Day (M)
60410,7382.0,41.0,349005383.0,43764.0,47278.0,3.35,1.58,0.47,0.24,0.36700000000000005,4.3,14.3,24.2,22.0,32.4,31.7,13.9,Brighton (M)
60610,9610.0,44.0,489416018.0,43223.0,50928.0,4.7,1.79,0.38,0.16,0.43700000000000006,6.9,18.5,28.9,26.7,27.6,26.2,19.5,Burnie (C)
60810,11215.0,47.0,554118087.0,41880.0,49409.0,4.82,1.84,0.38,0.15,0.44,6.0,17.7,28.5,27.4,27.9,25.4,19.3,Central Coast (M) (Tas.)
61010,1122.0,47.0,47396841.0,34482.0,42243.0,6.37,1.83,0.29,0.1,0.505,6.7,21.3,33.0,36.3,28.4,22.7,12.6,Central Highlands (M) (Tas.)
61210,4373.0,45.0,213444986.0,42910.0,48810.0,3.93,1.66,0.42,0.19,0.423,6.5,18.0,28.4,24.8,30.2,29.1,15.9,Circular Head (M)
61410,30372.0,46.0,1645668590.0,46232.0,54184.0,4.21,1.75,0.42,0.18,0.425,6.3,18.1,28.4,23.4,27.2,27.7,21.6,Clarence (C)
61510,4757.0,45.0,219694141.0,41505.0,46183.0,4.17,1.69,0.41,0.17,0.40399999999999997,4.7,15.3,25.7,25.8,30.9,28.5,14.8,Derwent Valley (M)
61610,12357.0,44.0,585194928.0,40391.0,47357.0,4.68,1.77,0.38,0.16,0.436,6.2,18.0,28.6,28.6,29.6,25.3,16.5,Devonport (C)
61810,3449.0,47.0,146678080.0,37037.0,42528.0,5.08,1.76,0.35,0.14,0.45899999999999996,6.5,18.7,29.6,31.7,31.2,25.2,11.9,Dorset (M)
62010,502.0,52.0,23208216.0,35956.0,46232.0,5.79,1.92,0.33,0.07,0.509,7.7,22.1,34.2,33.7,27.9,23.4,15.0,Flinders (M) (Tas.)
62210,2830.0,47.0,136208792.0,41114.0,48130.0,5.36,1.85,0.35,0.12,0.44799999999999995,5.9,17.6,28.4,29.5,27.1,24.5,19.0,George Town (M)
62410,2283.0,52.0,94389685.0,33437.0,41345.0,5.57,1.81,0.33,0.11,0.486,8.0,21.4,32.7,34.7,32.9,20.7,11.7,Glamorgan/Spring Bay (M)
62610,22426.0,42.0,1037265174.0,43524.0,46253.0,3.66,1.59,0.43,0.19,0.37799999999999995,4.4,14.4,24.3,24.0,31.0,31.7,13.4,Glenorchy (C)
62810,31419.0,44.0,2030877754.0,47865.0,64639.0,5.39,1.91,0.35,0.15,0.501,10.3,24.7,35.8,26.0,23.2,23.1,27.8,Hobart (C)
63010,8231.0,46.0,371150726.0,37474.0,45092.0,5.21,1.82,0.35,0.13,0.47100000000000003,7.2,20.0,30.8,31.8,29.1,24.4,14.7,Huon Valley (M)
63210,3145.0,47.0,137211952.0,37532.0,43629.0,5.28,1.85,0.35,0.13,0.456,5.0,17.1,28.4,31.9,29.3,24.2,14.6,Kentish (M)
70420,1669.0,41.0,90144951.0,49204.0,54011.0,4.14,1.7,0.41,0.2,0.391,4.3,14.5,24.8,22.2,25.0,29.9,23.0,Barkly (R)
70540,,,,,,,,,,,,,,,,,,Belyuen (S)
70620,99.0,40.0,4641949.0,36760.0,46888.0,,,,,,,,,30.2,28.1,22.9,18.8,Central Desert (R)
70700,616.0,47.0,32768867.0,45724.0,53196.0,4.81,1.84,0.38,0.15,0.478,5.3,17.9,29.3,25.2,25.4,25.9,23.5,Coomalie (S)
71000,55546.0,37.0,3916081528.0,58649.0,70502.0,4.01,1.7,0.43,0.22,0.428,7.2,19.5,30.2,18.2,20.7,28.0,33.0,Darwin (C)
71300,421.0,39.0,18930391.0,34729.0,44965.0,5.35,2.16,0.4,0.19,0.449,,16.5,28.2,34.4,26.8,20.4,18.3,East Arnhem (R)
72200,5247.0,38.0,308621270.0,54824.0,58819.0,3.58,1.58,0.44,0.23,0.385,4.5,14.9,24.8,18.6,22.4,32.2,26.7,Katherine (T)
72300,11895.0,43.0,852973357.0,61642.0,71709.0,3.72,1.7,0.46,0.25,0.405,5.4,16.7,27.5,15.8,20.7,27.5,36.0,Litchfield (M)
72330,363.0,38.0,16110109.0,36969.0,44380.0,4.66,1.85,0.4,0.21,0.428,,16.3,28.0,29.8,34.5,21.5,14.1,MacDonnell (R)
