lga_code16,ie_agff_omoe_nil_em,ie_agff_omoe_1_19_em,ie_agff_omoe_20more_em,ie_agff_omoe_ne_ns,ie_agff_tot,ie_min_omoe_nil_em,ie_min_omoe_1_19_em,ie_min_omoe_20more_em,ie_min_omoe_ne_ns,ie_min_tot,ie_mnf_omoe_nil_em,ie_mnf_omoe_1_19_em,ie_mnf_omoe_20more_em,ie_mnf_omoe_ne_ns,ie_mnf_tot,ie_egwws_omoe_nil_em,ie_egwws_omoe_1_19_em,ie_egwws_omoe_20more_em,ie_egwws_omoe_ne_ns,ie_egwws_tot,ie_const_omoe_nil_em,ie_const_omoe_1_19_em,ie_const_omoe_20more_em,ie_const_omoe_ne_ns,ie_const_tot,ie_wst_omoe_nil_em,ie_wst_omoe_1_19_em,ie_wst_omoe_20more_em,ie_wst_omoe_ne_ns,ie_wst_tot,ie_rett_omoe_nil_em,ie_rett_omoe_1_19_em,ie_rett_omoe_20more_em,ie_rett_omoe_ne_ns,ie_rett_tot,ie_acfd_omoe_nil_em,ie_acfd_omoe_1_19_em,ie_acfd_omoe_20more_em,ie_acfd_omoe_ne_ns,ie_acfd_tot,ie_tpw_omoe_nil_em,ie_tpw_omoe_1_19_em,ie_tpw_omoe_20more_em,ie_tpw_omoe_ne_ns,ie_tpw_tot,ie_imt_omoe_nil_em,ie_imt_omoe_1_19_em,ie_imt_omoe_20more_em,ie_imt_omoe_ne_ns,ie_imt_tot,ie_finins_omoe_nil_em,ie_finins_omoe_1_19_em,ie_finins_omoe_20more_em,ie_finins_omoe_ne_ns,ie_finins_tot,ie_rhre_omoe_nil_em,ie_rhre_omoe_1_19_em,ie_rhre_omoe_20more_em,ie_rhre_omoe_ne_ns,ie_rhre_tot,ie_prosts_omoe_nil_em,ie_prosts_omoe_1_19_em,ie_prosts_omoe_20more_em,ie_prosts_omoe_ne_ns,ie_prosts_tot,ie_adsup_omoe_nil_em,ie_adsup_omoe_1_19_em,ie_adsup_omoe_20more_em,ie_adsup_omoe_ne_ns,ie_adsup_tot,ie_pubas_omoe_nil_em,ie_pubas_omoe_1_19_em,ie_pubas_omoe_20more_em,ie_pubas_omoe_ne_ns,ie_pubas_tot,ie_edtrn_omoe_nil_em,ie_edtrn_omoe_1_19_em,ie_edtrn_omoe_20more_em,ie_edtrn_omoe_ne_ns,ie_edtrn_tot,ie_hc_sa_omoe_nil_em,ie_hc_sa_omoe_1_19_em,ie_hc_sa_omoe_20more_em,ie_hc_sa_omoe_ne_ns,ie_hc_sa_tot,ie_artsr_omoe_nil_em,ie_artsr_omoe_1_19_em,ie_artsr_omoe_20more_em,ie_artsr_omoe_ne_ns,ie_artsr_tot,ie_othsvs_omoe_nil_em,ie_othsvs_omoe_1_19_em,ie_othsvs_omoe_20more_em,ie_othsvs_omoe_ne_ns,ie_othsvs_tot,ie_idns_omoe_nil_em,ie_idns_omoe_1_19_em,ie_idns_omoe_20more_em,ie_idns_omoe_ne_ns,ie_idns_tot,ie_tot_omoe_nil_em,ie_tot_omoe_1_19_em,ie_tot_omoe_20more_em,ie_tot_omoe_ne_ns,ie_tot_tot,uie_agff_omoe_nil_em,uie_agff_omoe_1_19_em,uie_agff_omoe_20more_em,uie_agff_omoe_ne_ns,uie_agff_tot,uie_min_omoe_nil_em,uie_min_omoe_1_19_em,uie_min_omoe_20more_em,uie_min_omoe_ne_ns,uie_min_tot,uie_mnf_omoe_nil_em,uie_mnf_omoe_1_19_em,uie_mnf_omoe_20more_em,uie_mnf_omoe_ne_ns,uie_mnf_tot,uie_egwws_omoe_nil_em,uie_egwws_omoe_1_19_em,uie_egwws_omoe_20more_em,uie_egwws_omoe_ne_ns,uie_egwws_tot,uie_const_omoe_nil_em,uie_const_omoe_1_19_em,uie_const_omoe_20more_em,uie_const_omoe_ne_ns,uie_const_tot,uie_wst_omoe_nil_em,uie_wst_omoe_1_19_em,uie_wst_omoe_20more_em,uie_wst_omoe_ne_ns,uie_wst_tot,uie_rett_omoe_nil_em,uie_rett_omoe_1_19_em,uie_rett_omoe_20more_em,uie_rett_omoe_ne_ns,uie_rett_tot,uie_acfd_omoe_nil_em,uie_acfd_omoe_1_19_em,uie_acfd_omoe_20more_em,uie_acfd_omoe_ne_ns,uie_acfd_tot,uie_tpw_omoe_nil_em,uie_tpw_omoe_1_19_em,uie_tpw_omoe_20more_em,uie_tpw_omoe_ne_ns,uie_tpw_tot,uie_imt_omoe_nil_em,uie_imt_omoe_1_19_em,uie_imt_omoe_20more_em,uie_imt_omoe_ne_ns,uie_imt_tot,uie_finins_omoe_nil_em,uie_finins_omoe_1_19_em,uie_finins_omoe_20more_em,uie_finins_omoe_ne_ns,uie_finins_tot,uie_rhre_omoe_nil_em,uie_rhre_omoe_1_19_em,uie_rhre_omoe_20more_em,uie_rhre_omoe_ne_ns,uie_rhre_tot,uie_prosts_omoe_nil_em,uie_prosts_omoe_1_19_em,uie_prosts_omoe_20more_em,uie_prosts_omoe_ne_ns,uie_prosts_tot,uie_adsup_omoe_nil_em,uie_adsup_omoe_1_19_em,uie_adsup_omoe_20more_em,uie_adsup_omoe_ne_ns,uie_adsup_tot,uie_pubas_omoe_nil_em,uie_pubas_omoe_1_19_em,uie_pubas_omoe_20more_em,uie_pubas_omoe_ne_ns,uie_pubas_tot,uie_edtrn_omoe_nil_em,uie_edtrn_omoe_1_19_em,uie_edtrn_omoe_20more_em,uie_edtrn_omoe_ne_ns,uie_edtrn_tot,uie_hc_sa_omoe_nil_em,uie_hc_sa_omoe_1_19_em,uie_hc_sa_omoe_20more_em,uie_hc_sa_omoe_ne_ns,uie_hc_sa_tot,uie_artsr_omoe_nil_em,uie_artsr_omoe_1_19_em,uie_artsr_omoe_20more_em,uie_artsr_omoe_ne_ns,uie_artsr_tot,uie_othsvs_omoe_nil_em,uie_othsvs_omoe_1_19_em,uie_othsvs_omoe_20more_em,uie_othsvs_omoe_ne_ns,uie_othsvs_tot,lga_name16
23810,19,18,9,0,44,0,3,3,0,7,20,62,14,0,92,4,9,3,0,14,39,162,20,3,220,4,23,3,0,23,11,126,31,3,171,4,86,17,0,110,43,40,12,3,89,5,7,3,0,15,8,27,5,0,41,3,22,0,0,34,38,90,19,3,152,14,41,8,3,62,3,3,0,0,6,8,10,0,0,16,37,73,10,0,120,0,9,0,0,12,17,58,0,0,82,34,43,5,3,84,321,912,141,21,1394,110,35,0,5,155,6,0,0,0,6,36,15,3,0,55,6,0,0,0,4,190,47,0,6,241,5,9,0,0,16,65,62,3,0,132,32,54,0,0,92,42,13,0,3,66,4,0,0,0,4,8,0,0,0,8,3,4,0,0,7,57,35,0,0,100,59,13,0,0,68,4,3,0,0,10,56,4,0,0,62,110,25,0,0,139,21,3,3,0,26,138,73,0,4,215,Latrobe (C) (Vic.)
23940,53,79,10,0,139,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,7,7,0,0,17,3,5,0,0,11,0,11,7,0,22,0,3,0,0,3,10,16,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,83,134,19,0,240,239,117,0,14,373,0,0,0,0,0,7,6,0,0,14,0,0,0,0,0,15,3,0,0,17,3,0,0,0,3,7,5,0,0,12,8,5,0,0,12,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,5,3,0,0,10,0,0,0,0,0,3,0,0,0,3,7,0,0,0,8,0,0,0,0,0,12,3,0,0,20,Loddon (S)
24130,23,23,3,3,51,3,7,0,0,7,21,47,13,0,77,0,3,0,0,3,85,164,10,3,258,20,19,0,0,36,22,63,12,0,101,19,56,5,0,76,43,29,4,3,78,14,0,0,0,18,19,8,4,0,30,7,17,3,0,27,114,96,5,0,210,27,35,3,3,67,6,3,0,0,10,25,15,0,0,42,25,28,15,0,70,6,9,0,0,16,13,41,0,0,64,41,31,3,0,74,540,696,68,14,1317,129,23,0,4,156,3,0,0,0,3,42,15,0,0,57,3,0,0,0,3,172,48,3,0,222,15,3,0,0,16,69,37,0,0,113,29,41,0,0,69,28,3,0,0,31,13,4,0,0,16,7,0,0,0,16,9,5,0,0,12,162,24,0,0,193,81,13,0,3,95,7,0,0,0,8,100,10,0,0,104,108,25,0,0,134,70,14,0,3,83,107,30,0,0,142,Macedon Ranges (S)
24210,7,3,0,0,12,0,4,0,0,6,31,35,6,0,75,5,7,0,0,14,259,282,14,10,559,63,41,7,3,110,79,155,21,3,261,25,158,18,0,205,52,39,4,0,97,22,8,4,0,33,95,63,7,4,169,56,68,11,0,137,303,249,19,0,570,68,64,11,0,142,15,9,0,0,29,50,42,3,0,96,65,168,14,3,250,16,18,3,0,43,45,108,7,0,165,122,83,7,3,211,1385,1614,150,28,3171,5,0,0,0,5,0,0,0,0,0,74,14,0,0,92,4,0,0,0,4,334,68,0,3,411,34,3,0,0,32,107,36,11,0,157,33,48,5,0,81,75,12,0,0,84,21,0,0,0,21,51,0,0,0,54,26,0,0,0,24,359,51,0,0,412,173,22,0,0,200,9,0,0,0,12,175,20,0,5,208,229,64,8,3,304,44,3,0,0,51,209,43,0,3,247,Manningham (C)
24250,12,27,3,0,39,0,0,0,0,0,8,3,3,0,11,0,0,0,0,0,16,30,0,0,44,7,4,4,0,17,6,27,0,0,31,10,18,5,0,44,3,6,0,0,12,0,0,0,0,0,0,0,0,0,4,7,9,3,0,18,12,13,0,0,29,3,7,4,0,9,0,0,0,0,3,0,0,0,0,0,6,3,0,0,7,0,4,0,0,6,5,11,0,0,15,6,3,0,0,14,111,173,31,0,313,59,19,0,3,80,0,0,0,0,0,23,10,0,0,28,0,0,0,0,0,61,28,0,0,90,4,3,0,0,4,17,16,0,0,36,10,19,0,0,26,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,24,16,0,0,38,22,0,0,0,23,0,0,0,0,0,15,0,0,0,18,29,3,0,0,31,3,3,0,0,10,27,9,0,0,36,Mansfield (S)
24330,3,0,0,0,7,0,0,0,0,0,43,84,13,0,142,5,3,0,0,5,85,128,10,4,231,17,68,14,3,104,90,185,23,3,300,12,125,14,0,156,93,60,23,0,181,16,8,0,0,30,26,23,0,0,48,22,35,0,0,58,150,164,16,0,330,24,39,3,4,74,4,7,0,0,16,23,31,7,0,50,55,110,7,0,180,20,17,4,0,38,40,106,4,0,156,63,79,17,3,166,786,1283,169,20,2259,3,0,0,0,3,0,0,0,0,0,56,18,0,0,73,3,0,0,0,3,203,45,0,3,248,23,9,0,0,35,147,71,0,3,221,52,73,0,3,128,131,5,0,4,144,54,5,0,0,57,10,0,0,0,10,15,3,0,0,20,286,46,0,6,336,92,18,0,0,109,9,0,0,0,10,91,12,9,0,113,199,56,0,3,257,109,10,0,0,119,180,42,0,4,217,Maribyrnong (C)
24410,7,3,0,0,16,0,0,0,0,3,71,238,73,4,385,7,10,3,0,12,210,402,48,6,668,34,76,12,3,124,56,231,23,0,311,19,95,12,3,126,49,39,4,0,96,11,17,3,0,35,56,54,0,6,119,22,38,7,0,70,199,238,10,0,453,56,93,12,3,163,5,16,4,0,24,24,24,3,0,57,51,124,15,0,199,15,23,6,0,36,75,164,7,3,244,85,145,12,3,245,1055,2037,262,27,3383,3,3,0,0,6,0,0,0,0,0,100,45,0,0,149,3,0,0,0,3,417,118,0,3,533,17,6,0,0,26,136,54,4,0,195,60,62,0,0,127,52,6,0,0,61,21,0,0,0,24,39,8,0,0,50,9,9,0,0,20,309,73,0,0,386,171,19,0,0,193,23,0,0,0,26,136,8,0,0,148,247,58,3,0,310,70,3,0,0,71,267,88,0,0,356,Maroondah (C)
24600,5,28,8,0,42,23,13,3,0,34,68,155,53,3,280,31,25,5,0,70,283,349,94,10,738,59,136,25,3,229,199,545,85,6,837,128,1007,233,9,1373,262,163,38,9,472,173,165,33,0,378,483,679,136,8,1307,143,325,95,0,561,1396,2186,828,29,4437,167,346,109,3,628,91,99,26,0,213,136,189,65,3,387,191,443,60,0,691,79,123,44,0,243,85,207,26,4,318,356,495,79,7,943,4362,7688,2037,99,14190,7,0,0,0,8,8,0,0,0,8,138,42,4,0,177,16,0,0,0,16,511,83,10,13,613,18,9,3,0,30,288,173,3,3,465,164,223,27,6,420,265,14,0,4,292,186,19,4,0,207,213,48,30,0,297,92,43,7,3,143,2484,757,952,22,4216,319,67,11,0,405,140,22,4,0,164,369,38,6,8,413,637,321,20,14,984,446,45,8,4,499,353,86,8,6,449,Melbourne (C)
24650,6,6,0,0,15,4,0,0,0,9,35,64,13,0,109,3,3,3,0,12,195,295,18,3,508,13,32,5,0,46,41,84,15,0,139,20,70,8,0,100,141,91,11,0,245,16,4,0,0,23,44,20,0,0,64,16,25,0,0,46,80,79,6,0,170,40,48,7,0,101,12,0,3,0,14,21,14,7,0,38,54,84,14,4,150,9,12,4,0,25,46,67,5,3,127,51,59,5,3,118,843,1087,112,25,2059,25,5,0,0,27,0,0,0,0,0,59,22,0,0,79,7,0,0,0,7,324,93,0,9,428,14,3,0,0,17,76,18,0,0,96,22,32,0,0,63,135,17,0,3,160,19,0,0,0,19,26,4,0,0,31,8,3,0,0,13,160,25,0,0,187,106,20,0,0,131,8,3,0,0,12,86,4,0,0,98,214,22,0,5,242,36,3,0,0,42,186,38,0,0,228,Melton (C)
24780,63,173,16,9,260,0,4,0,0,4,14,60,17,0,87,3,5,0,0,4,54,146,12,7,209,3,33,13,0,48,13,94,4,7,121,9,78,9,0,96,22,28,11,0,61,0,11,3,0,8,11,16,0,0,24,8,30,7,0,43,38,77,11,0,125,22,51,5,0,77,5,3,3,0,12,3,10,0,0,11,14,55,9,0,72,6,3,0,0,7,20,47,3,0,78,17,32,6,0,64,315,945,130,18,1410,251,162,15,17,445,0,0,0,0,0,31,16,0,0,47,3,0,0,0,5,129,54,0,4,189,3,8,0,0,11,55,55,5,0,118,35,69,0,0,107,30,9,0,0,45,5,0,0,0,8,9,3,0,0,12,3,3,0,0,7,71,21,3,0,96,61,15,0,0,74,3,4,0,0,8,37,11,0,0,46,88,32,3,3,123,7,0,0,0,8,106,54,0,4,170,Mildura (RC)
24850,24,16,0,0,37,3,0,0,0,6,17,30,0,0,42,0,0,0,0,4,53,124,4,0,182,4,6,4,0,18,16,39,7,0,66,8,28,0,0,39,34,37,0,0,72,3,6,0,0,5,8,3,0,0,8,3,12,0,0,12,30,31,0,0,62,17,25,3,0,46,7,0,3,0,13,4,7,3,0,9,20,27,0,0,49,3,3,0,0,10,22,20,0,0,40,14,26,0,0,43,286,446,35,7,777,80,22,0,5,112,0,0,0,0,0,36,9,0,0,41,3,0,0,0,3,125,32,0,3,160,3,0,0,0,5,41,19,0,3,61,13,20,0,0,41,29,9,0,0,35,3,0,0,0,3,4,0,0,0,4,3,0,0,0,3,50,13,0,4,68,37,0,0,0,40,3,0,0,0,8,24,0,0,3,28,67,17,0,0,79,15,3,0,0,22,70,31,0,4,102,Mitchell (S)
24900,89,148,12,10,260,0,0,0,0,0,18,37,11,4,65,0,0,0,0,0,36,74,3,7,123,0,14,0,0,14,15,73,4,0,85,12,29,0,0,43,20,22,0,0,47,0,0,0,0,3,5,3,3,0,10,5,10,0,0,16,9,33,6,0,49,4,21,3,0,31,0,0,0,0,0,3,0,0,0,6,11,21,6,0,44,0,3,0,0,3,26,32,0,0,55,12,22,4,3,41,272,549,58,26,902,340,135,0,12,496,0,0,0,0,0,31,25,4,0,57,0,0,0,0,0,90,25,0,8,116,7,3,0,0,12,35,43,0,3,87,14,31,0,0,45,23,5,0,0,31,5,5,0,0,8,3,0,0,0,3,8,3,0,0,12,34,8,0,0,46,29,10,0,0,38,4,0,0,0,6,10,5,0,3,19,39,8,0,0,42,9,0,0,0,6,61,25,0,6,93,Moira (S)
24970,4,3,0,0,8,6,3,0,0,3,83,220,76,3,386,6,8,3,0,14,332,486,88,6,909,86,205,54,4,347,136,301,52,3,498,42,219,53,3,314,211,125,22,0,361,33,57,8,0,95,126,127,8,0,261,61,120,36,0,218,440,524,70,5,1033,95,145,28,0,272,12,20,12,0,45,47,58,12,0,126,111,227,40,0,385,30,37,9,0,72,85,209,19,3,306,177,283,33,3,503,2126,3373,623,42,6159,7,0,0,0,7,0,0,0,0,0,133,37,3,0,174,11,0,0,0,11,496,123,3,12,627,47,9,0,0,60,179,91,10,0,280,71,91,0,3,168,276,28,3,6,312,47,0,0,0,47,90,16,0,5,112,50,7,0,0,61,596,115,11,4,723,263,36,0,3,302,23,3,0,0,29,262,33,3,0,298,328,134,5,0,473,87,8,0,0,100,310,70,0,8,389,Monash (C)
25060,7,3,0,0,11,0,0,0,0,0,48,94,10,0,146,4,5,0,0,7,217,279,24,6,529,15,26,0,0,49,70,208,33,0,314,28,175,24,4,233,60,54,13,5,130,14,10,0,0,23,83,93,7,0,180,33,61,7,0,106,254,272,25,0,553,50,70,8,0,134,13,12,0,0,25,31,39,3,3,79,69,215,18,6,298,28,21,3,0,47,69,145,5,0,225,74,84,15,3,177,1182,1852,195,35,3267,0,0,0,0,0,0,0,0,0,0,61,10,4,0,76,4,0,0,0,3,275,61,0,6,350,14,3,0,0,20,124,74,5,0,201,47,84,3,3,141,97,10,0,0,111,26,0,0,0,29,45,14,0,0,54,16,9,0,0,21,387,88,3,7,486,106,16,0,0,130,14,3,0,0,16,124,16,0,0,139,277,93,0,0,378,89,3,0,0,91,246,91,0,0,342,Moonee Valley (C)
25150,35,47,6,0,94,8,3,0,0,15,9,26,3,0,38,7,3,0,0,9,54,94,6,3,150,12,14,0,0,21,10,16,6,0,29,10,12,10,0,27,32,27,3,0,61,3,3,0,0,8,3,0,0,0,8,4,6,0,0,11,39,41,4,0,83,23,19,0,0,42,0,0,3,0,3,6,3,0,0,19,12,9,5,0,29,3,8,0,0,13,17,32,0,0,49,18,14,3,0,33,313,379,45,8,743,95,42,0,3,138,0,0,0,0,0,27,6,0,0,26,3,0,0,0,3,82,36,0,0,125,4,3,0,0,9,29,7,0,0,34,20,9,0,0,31,13,3,0,0,14,8,0,0,0,8,0,0,0,0,0,4,0,0,0,3,63,19,0,0,84,29,9,0,0,38,6,0,0,0,5,24,0,0,0,24,34,3,0,0,40,17,4,0,0,16,66,10,0,0,76,Moorabool (S)
25250,6,3,0,0,8,0,0,0,0,0,55,204,49,3,310,11,3,3,0,12,240,321,13,7,579,26,101,27,3,154,98,214,28,0,350,32,147,22,0,207,93,54,7,4,159,27,29,8,0,58,41,34,0,0,83,41,43,11,0,92,217,204,19,3,449,55,60,11,0,126,7,17,0,0,30,49,37,3,0,88,92,204,27,3,326,38,27,0,0,64,72,143,9,3,225,97,97,11,3,208,1291,1949,242,36,3522,6,0,0,0,6,0,0,0,0,0,159,38,0,3,196,3,0,0,0,3,386,95,0,5,488,27,8,0,0,39,172,81,9,3,270,81,87,0,3,176,246,33,0,3,274,109,13,0,0,119,35,0,0,0,38,23,8,0,0,28,568,81,0,4,658,151,26,0,4,175,16,0,0,0,17,199,22,3,0,223,400,74,3,3,490,309,14,0,3,328,313,103,0,5,415,Moreland (C)
25340,81,76,8,0,160,7,3,0,0,10,86,202,20,3,307,5,17,3,0,27,401,722,11,15,1142,56,62,7,0,129,96,273,34,4,399,46,196,42,0,286,60,72,0,0,136,23,24,0,0,46,92,54,3,0,150,62,123,10,3,203,338,328,16,9,695,115,132,8,0,256,11,6,3,0,27,33,46,8,0,84,95,212,34,0,342,39,53,4,0,100,105,149,7,0,263,138,148,9,4,302,1896,2899,228,47,5062,90,45,3,6,149,7,3,0,0,8,172,51,0,3,220,11,3,0,0,17,933,232,0,12,1178,27,6,0,3,40,239,125,12,6,385,97,128,7,4,245,65,13,0,0,79,38,3,0,0,39,45,6,0,0,56,45,19,0,3,63,549,72,0,4,624,376,65,0,7,445,17,0,3,0,21,196,30,0,0,233,383,84,5,3,472,181,21,3,0,207,391,102,0,8,503,Mornington Peninsula (S)
17100,4,15,5,0,23,0,0,0,0,0,12,60,15,0,85,4,6,3,0,13,90,162,30,4,291,29,160,26,4,224,50,99,15,3,173,7,54,6,0,71,147,72,4,0,228,8,9,0,0,11,20,26,3,0,49,21,28,5,4,59,60,100,13,0,170,27,50,4,0,78,4,5,0,0,10,6,11,0,0,15,25,61,0,0,95,0,3,0,0,3,29,35,4,0,67,40,78,9,7,125,593,1027,144,24,1793,14,0,0,0,13,0,0,0,0,0,28,4,0,0,29,8,0,0,0,6,113,21,0,3,137,28,18,0,3,51,89,26,0,0,119,15,33,0,0,42,123,23,0,0,143,5,3,0,0,10,19,4,0,0,22,20,3,3,0,31,100,18,3,0,120,61,9,0,0,73,3,3,0,0,9,74,8,0,0,83,74,22,0,0,100,20,0,0,0,19,58,13,0,0,68,Strathfield (A)
17150,8,4,0,0,8,0,3,0,0,3,113,294,41,7,458,15,21,4,0,36,499,809,64,8,1375,57,126,22,0,198,123,339,39,3,500,26,271,41,3,337,127,125,17,0,269,30,32,0,0,69,143,187,9,3,342,108,170,16,5,296,474,507,38,0,1018,124,157,12,4,308,16,33,4,0,52,50,81,14,0,149,112,307,31,4,449,27,48,3,0,84,129,245,12,8,391,185,188,16,5,388,2368,3949,387,45,6745,12,0,0,0,10,0,0,0,0,0,172,59,0,0,231,15,0,0,0,19,777,180,0,4,966,45,14,0,0,61,228,136,3,8,374,92,167,0,6,270,111,18,7,0,136,63,4,0,0,68,75,11,0,0,90,71,23,0,0,89,677,145,12,7,845,326,56,0,3,380,17,0,0,0,19,261,47,3,4,317,504,187,9,7,697,119,12,0,0,139,516,147,0,7,674,Sutherland Shire (A)
17200,9,13,3,0,28,9,26,3,0,37,110,263,65,3,440,13,13,12,0,41,551,710,111,19,1385,125,389,88,3,606,297,827,160,11,1293,162,1204,289,14,1667,283,195,46,3,524,281,401,69,3,758,905,1260,238,19,2417,355,700,90,6,1143,2113,3713,1137,40,7006,328,678,163,10,1181,170,145,31,3,351,231,276,63,0,572,293,613,61,5,976,169,302,43,3,513,189,420,34,0,644,509,776,108,27,1409,7116,12896,2806,169,22987,15,3,0,0,20,4,0,0,0,4,219,52,3,0,273,12,0,0,3,17,798,115,4,13,932,72,18,3,0,95,530,245,27,11,816,281,411,25,3,723,738,32,6,12,791,489,29,3,0,522,421,87,31,5,546,245,37,11,0,289,3245,1254,1445,36,5979,540,90,8,3,644,162,43,13,0,212,632,57,7,3,698,963,327,18,13,1323,721,72,3,7,803,714,177,11,7,907,Sydney (C)
17310,37,50,5,8,95,0,0,0,0,0,17,56,9,0,84,0,9,0,0,7,53,157,12,0,223,3,38,3,0,40,17,115,11,0,147,7,71,14,0,87,27,49,7,0,83,0,0,0,0,7,15,26,0,0,41,21,33,3,3,61,23,71,11,0,104,13,22,4,0,42,0,8,0,0,9,6,8,0,0,13,13,60,4,0,84,3,3,0,0,9,13,49,3,0,70,21,25,3,0,47,294,847,103,22,1267,339,132,0,14,486,0,0,0,0,0,64,36,0,0,101,0,0,0,0,0,198,102,4,3,313,15,6,0,0,19,49,66,4,0,120,21,71,0,3,96,58,28,0,0,87,14,4,0,0,12,8,10,0,3,21,15,4,0,0,18,92,44,11,3,144,64,35,0,0,103,0,6,0,0,9,50,6,0,0,57,140,34,0,0,172,37,10,0,0,47,152,65,0,6,225,Tamworth Regional (A)
17350,19,24,0,0,43,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,9,0,0,9,0,0,4,0,4,0,12,0,0,14,0,3,0,0,3,0,3,0,0,9,0,0,0,0,0,0,3,0,0,3,0,3,0,0,6,3,13,3,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,3,0,7,3,3,0,0,5,31,78,13,0,126,109,76,0,7,188,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,22,14,0,0,35,3,0,0,0,3,20,5,0,0,21,3,11,0,0,16,4,8,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,13,3,0,0,10,0,0,0,0,0,6,0,0,0,9,20,0,0,0,20,0,0,0,0,0,33,10,0,0,44,Temora (A)
17400,7,12,0,0,24,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,7,0,0,18,0,3,0,0,3,0,12,0,0,13,0,8,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,3,0,0,3,3,3,0,0,8,23,71,3,0,101,155,35,0,6,198,0,0,0,0,0,14,7,0,0,18,0,0,0,0,0,20,8,0,0,35,3,0,0,0,3,14,16,0,0,35,11,16,0,0,24,6,8,0,0,14,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,3,0,0,14,7,3,0,0,7,0,0,0,0,0,3,0,0,0,3,10,3,0,0,16,4,0,0,0,4,14,7,0,0,19,Tenterfield (A)
22310,3,3,0,0,10,0,4,0,0,5,25,74,9,0,107,0,5,0,0,11,236,252,10,11,504,55,44,6,0,107,113,208,16,0,337,54,192,19,0,270,32,30,0,0,66,48,30,0,0,75,107,93,0,0,197,80,73,13,0,161,426,374,26,5,832,89,82,15,0,193,12,11,3,0,24,49,51,13,0,112,96,192,31,0,325,39,32,15,0,78,84,127,3,0,214,117,118,9,0,243,1683,1981,189,24,3879,0,4,0,0,5,3,0,0,0,3,52,26,0,0,79,3,0,0,0,5,402,77,0,4,479,25,5,0,0,30,199,61,9,5,271,63,81,3,6,148,119,6,0,0,125,68,3,0,0,71,71,7,0,0,76,47,9,0,0,58,632,118,0,0,753,198,27,0,0,226,9,0,0,0,9,229,29,3,3,264,441,129,8,7,580,144,19,0,0,158,312,70,0,7,387,Glen Eira (C)
22410,30,81,3,5,114,0,0,0,0,3,0,21,0,0,23,0,0,0,0,0,13,37,0,0,50,0,10,0,0,16,3,17,0,0,28,12,19,11,0,36,8,21,0,0,24,0,3,0,0,3,0,3,0,0,3,3,4,0,0,7,3,14,0,0,17,0,12,0,0,15,0,0,0,0,0,4,0,0,0,7,3,8,0,0,12,0,0,0,0,0,3,8,0,0,16,13,10,8,0,28,91,273,27,7,396,218,118,0,12,345,0,0,0,0,0,13,9,0,0,22,3,0,0,0,3,56,30,0,0,82,4,3,0,0,4,22,24,0,0,50,14,30,0,0,43,26,9,0,3,35,0,0,0,0,0,0,0,0,0,4,4,3,0,0,8,39,10,0,0,50,11,3,0,0,16,0,0,0,0,0,9,3,0,0,8,33,8,0,0,42,3,0,0,0,7,54,16,0,3,72,Glenelg (S)
22490,32,73,7,3,112,0,0,0,0,0,4,12,4,0,24,0,0,0,0,0,31,38,0,0,72,0,4,0,0,3,0,5,3,0,9,0,9,3,0,17,18,13,0,0,37,7,0,0,0,7,0,0,0,0,0,0,4,0,0,9,9,21,0,0,31,12,7,0,0,20,0,4,0,0,3,9,3,0,0,8,3,12,0,0,12,5,0,0,0,5,11,5,0,0,15,7,8,0,0,18,159,237,16,9,412,122,68,0,3,191,0,0,0,0,0,19,3,0,0,18,0,0,0,0,0,56,19,0,3,79,5,3,0,0,13,16,8,0,0,30,8,10,0,0,15,15,3,0,0,16,4,0,0,0,4,3,0,0,0,3,0,0,0,0,4,30,7,0,0,36,16,4,0,0,21,0,0,0,0,0,15,0,0,0,10,12,0,0,0,12,10,4,0,0,12,37,3,0,0,45,Golden Plains (S)
