LGA_MAIN11,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sede_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Fl_u_a_1_or2_st_bl_NofB_0_ib,Flt_un_at_In_1_or2_s_b_NofB_1,Flt_un_at_In_1_or2_s_b_NofB_2,Flt_un_at_In_1_or2_s_b_NofB_3,Flt_un_at_In_1_or2_s_b_NofB_4,Flt_un_at_In_1_or2_s_b_NofB_5,Fl_un_at_In_1_or2_s_b_NoB_6_m,Flt_u_at_In_1_or2_s_b_NoB_NS,Flt_un_at_In_1_or2_s_b_Total,Flt_un_apt_3_st_bl_NoB_0_ib,Flt_un_apt_In_3_st_bl_NofB_1,Flt_un_apt_In_3_st_bl_NofB_2,Flt_un_apt_In_3_st_bl_NofB_3,Flt_un_apt_In_3_st_bl_NofB_4,Flt_un_apt_In_3_st_bl_NofB_5,Flt_un_apt_In_3_s_bl_NofB_6_m,Flt_un_apt_In_3_st_bl_NofB_NS,Flt_un_apt_In_3_st_bl_Total,Ft_un_ap_4_or_m_s_b_NofB_0_ib,Ft_un_apt_4_or_m_s_b_NofB_1,Ft_un_apt_4_or_m_s_b_NofB_2,Ft_un_apt_4_or_m_s_b_NofB_3,Ft_un_apt_4_or_m_s_b_NofB_4,Ft_un_apt_4_or_m_s_b_NofB_5,Ft_un_apt_4_or_m_s_b_NofB_6_m,Ft_un_apt_4_or_m_s_b_NofB_NS,Ft_un_apt_4_or_m_s_b_Total,Fl_un_at_At_to_a_h_NofB_0_ib,Flt_un_apt_At_to_a_hse_NofB_1,Flt_un_apt_At_to_a_hse_NofB_2,Flt_un_apt_At_to_a_hse_NofB_3,Flt_un_apt_At_to_a_hse_NofB_4,Flt_un_apt_At_to_a_hse_NofB_5,Fl_un_apt_At_to_a_hs_NofB_6_m,Flt_un_apt_At_to_a_hs_NofB_NS,Flt_un_apt_At_to_a_hse_Total,Flt_un_apart_Tot_NofB_0_i_b,Flt_un_apart_Tot_NofB_1,Flt_un_apart_Tot_NofB_2,Flt_un_apart_Tot_NofB_3,Flt_un_apart_Tot_NofB_4,Flt_un_apart_Tot_NofB_5,Flt_un_apart_Tot_NofB_6_or_m,Flt_un_apart_Tot_NofB_NS,Flt_un_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total,LGA_NAME11
27630,3,43,410,1601,548,65,26,65,2761,0,6,13,7,5,0,0,7,38,0,0,0,0,0,0,0,0,0,0,6,13,7,5,0,0,7,38,0,18,13,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,0,0,0,31,0,5,4,6,0,0,6,0,21,0,0,0,0,0,0,0,0,0,3,72,440,1614,553,65,32,72,2851,Yarriambiack (S)
29399,0,5,15,11,9,3,6,0,49,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,6,0,0,3,6,0,0,0,0,9,0,6,4,6,0,0,0,0,16,0,5,3,5,0,0,0,0,13,3,9,6,9,0,0,0,0,27,3,0,0,0,0,0,3,0,6,6,20,13,20,0,0,3,0,62,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,5,6,25,34,37,9,3,14,0,128,Unincorporated Vic
29499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30250,0,0,50,93,67,5,0,3,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,53,93,67,5,0,3,221,Aurukun (S)
30300,4,37,208,634,364,106,32,40,1425,0,6,4,30,15,0,0,0,55,0,0,3,3,3,0,0,0,9,0,6,7,33,18,0,0,0,64,0,16,32,24,0,0,0,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,24,0,0,0,9,81,7,12,6,9,5,0,0,5,44,3,0,3,0,0,0,0,0,6,14,71,256,700,387,106,32,54,1620,Balonne (S)
30370,18,67,447,2452,1399,218,53,94,4748,0,6,27,7,3,0,0,0,43,0,0,5,0,0,0,0,0,5,0,6,32,7,3,0,0,0,48,3,58,130,13,0,0,0,7,211,0,0,4,0,0,0,0,0,4,0,5,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,63,140,13,0,0,0,7,226,6,48,13,22,17,3,0,18,127,0,0,4,0,4,0,0,0,8,27,184,636,2494,1423,221,53,119,5157,Banana (S)
30410,6,27,203,488,257,70,42,26,1119,0,8,10,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,3,21,0,19,10,6,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,6,0,0,0,0,35,3,8,4,3,0,0,3,3,24,0,0,0,0,0,0,0,3,3,9,62,227,497,257,70,45,35,1202,Barcaldine (R)
30450,0,3,28,39,25,9,3,4,111,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,3,0,0,0,0,5,8,0,0,0,5,0,0,0,3,8,0,8,34,44,25,9,3,12,135,Barcoo (S)
30760,0,25,158,347,162,40,26,19,777,0,0,12,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,15,0,29,14,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,29,14,0,0,0,0,3,46,0,3,5,4,3,0,0,10,25,0,0,0,0,3,0,0,0,3,0,57,189,354,168,40,26,32,866,Blackall Tambo (R)
32250,3,36,101,206,61,14,17,23,461,0,0,3,0,0,0,0,4,7,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,4,10,0,14,32,6,3,0,0,3,58,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,20,32,9,3,0,0,3,67,14,32,14,21,0,0,0,21,102,0,0,0,0,0,0,0,0,0,17,88,150,239,64,14,17,51,640,Carpentaria (S)
32260,60,274,1313,4808,1819,307,59,218,8858,3,19,82,18,6,0,3,5,136,0,11,37,4,0,0,0,3,55,3,30,119,22,6,0,3,8,191,8,132,559,106,8,0,3,46,862,0,6,7,3,0,0,0,3,19,0,0,27,12,0,0,0,3,42,0,0,0,4,3,0,0,0,7,8,138,593,125,11,0,3,52,930,60,120,41,46,15,6,0,33,321,0,4,3,4,0,0,0,0,11,131,566,2069,5005,1851,313,65,311,10311,Cassowary Coast (R)
32270,35,236,597,3467,2685,447,105,125,7697,0,10,98,75,16,0,0,5,204,0,0,17,24,7,5,0,0,53,0,10,115,99,23,5,0,5,257,5,47,257,170,19,4,0,17,519,0,8,7,0,0,0,0,0,15,0,0,3,0,0,0,0,0,3,0,0,4,5,5,0,0,0,14,5,55,271,175,24,4,0,17,551,78,196,57,51,12,7,0,37,438,3,4,4,8,5,4,0,0,28,121,501,1044,3800,2749,467,105,184,8971,Central Highlands (R)
32310,17,112,674,1770,931,190,67,101,3862,0,3,25,3,3,0,0,3,37,0,0,3,3,0,0,0,0,6,0,3,28,6,3,0,0,3,43,0,26,77,17,3,0,3,10,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,77,17,3,0,3,10,136,26,52,34,20,10,4,3,15,164,0,0,0,0,0,0,0,0,0,43,193,813,1813,947,194,73,129,4205,Charters Towers (R)
33430,157,673,5952,44599,46621,8424,1817,1433,109676,66,551,6731,6735,713,63,17,352,15228,32,384,4006,12704,1324,178,30,332,18990,98,935,10737,19439,2037,241,47,684,34218,184,1531,5833,2229,180,31,14,384,10386,105,2231,7455,1327,79,74,16,345,11632,234,2944,7594,2156,115,12,14,342,13411,9,53,25,24,16,5,3,3,138,532,6759,20907,5736,390,122,47,1074,35567,157,666,845,165,28,7,5,94,1967,5,45,66,38,18,5,0,13,190,949,9078,38507,69977,49094,8799,1916,3298,181618,Gold Coast (C)
33610,12,67,416,1584,1065,173,48,73,3438,0,3,11,4,3,0,0,0,21,0,0,0,5,0,0,0,0,5,0,3,11,9,3,0,0,0,26,0,46,186,29,4,3,0,18,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,49,186,29,4,3,0,18,289,3,28,14,15,6,0,0,14,80,0,0,0,3,0,0,0,0,3,15,147,627,1640,1078,176,48,105,3836,Goondiwindi (R)
33620,65,370,1975,8147,4335,585,149,280,15906,0,27,109,46,9,3,4,9,207,0,9,56,52,4,4,0,4,129,0,36,165,98,13,7,4,13,336,7,156,407,86,10,0,3,56,725,0,13,4,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10,3,4,4,0,0,5,26,7,179,414,90,17,0,3,61,771,63,166,83,55,17,3,3,36,426,0,0,5,7,3,0,0,0,15,135,751,2642,8397,4385,595,159,390,17454,Gympie (R)
33800,12,99,585,2265,890,119,25,98,4093,0,0,42,8,4,0,0,0,54,0,0,3,0,0,0,0,0,3,0,0,45,8,4,0,0,0,57,4,32,188,17,4,3,0,6,254,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,32,191,17,4,3,0,9,260,11,22,11,12,7,0,4,4,71,0,0,0,0,0,0,3,0,3,27,153,832,2302,905,122,32,111,4484,Hinchinbrook (S)
33830,0,3,21,129,57,3,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,10,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,24,129,57,3,0,0,226,Hope Vale (S)
33960,66,308,3530,24583,18912,2444,490,834,51167,50,173,842,542,67,12,0,49,1735,13,71,452,528,111,8,0,28,1211,63,244,1294,1070,178,20,0,77,2946,13,483,836,188,18,3,4,63,1608,0,23,41,0,0,0,0,7,71,6,13,32,4,0,0,0,0,55,0,15,9,4,0,0,3,0,31,19,534,918,196,18,3,7,70,1765,13,169,126,42,12,4,0,28,394,3,4,7,27,11,0,0,3,55,164,1259,5875,25918,19131,2471,497,1012,56327,Ipswich (C)
31750,0,6,21,55,22,3,4,5,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,21,58,22,3,4,5,119,Bulloo (S)
31820,88,408,3304,15452,7830,1145,276,520,29023,13,273,1041,362,12,3,0,95,1799,0,22,26,68,3,3,0,3,125,13,295,1067,430,15,6,0,98,1924,27,375,1243,300,33,3,4,105,2090,0,0,11,21,0,0,0,0,32,0,3,18,36,5,0,0,0,62,4,14,10,5,5,0,0,0,38,31,392,1282,362,43,3,4,105,2222,140,364,163,81,36,4,5,56,849,0,3,0,9,0,0,0,0,12,272,1462,5816,16334,7924,1158,285,779,34030,Bundaberg (R)
30900,0,9,30,56,26,5,3,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,3,14,5,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,6,5,14,33,62,26,5,6,12,163,Boulia (S)
31000,340,1869,21981,119568,93948,23518,5152,3505,269881,79,1370,4774,4774,685,153,48,352,12235,97,1267,6738,15046,908,187,70,428,24741,176,2637,11512,19820,1593,340,118,780,36976,606,8337,15992,4523,272,68,111,905,30814,406,2932,14475,2352,106,14,23,420,20728,437,3538,10405,4374,265,35,25,434,19513,6,233,139,93,29,9,8,24,541,1455,15040,41011,11342,672,126,167,1783,71596,191,839,675,185,45,21,9,177,2142,3,45,42,52,20,9,7,3,181,2165,20430,75221,150967,96278,24014,5453,6248,380776,Brisbane (C)
31900,8,124,857,3200,1244,151,27,102,5713,4,16,105,44,16,3,0,3,191,0,0,3,12,7,3,0,0,25,4,16,108,56,23,6,0,3,216,3,45,283,37,3,0,0,28,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,48,283,37,3,0,0,28,402,23,54,26,16,7,0,4,22,152,0,0,3,0,0,0,3,3,9,38,242,1277,3309,1277,157,34,158,6492,Burdekin (S)
31950,4,4,19,41,8,0,0,7,83,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4,6,0,0,5,27,0,0,0,0,0,0,3,0,3,7,13,22,45,14,0,3,12,116,Burke (S)
32070,97,588,3364,19532,13900,2127,469,676,40753,25,251,1622,540,66,19,6,100,2629,5,162,879,370,166,40,14,48,1684,30,413,2501,910,232,59,20,148,4313,164,1372,4331,639,55,3,8,251,6823,84,475,1771,588,13,3,6,81,3021,14,172,782,336,16,0,4,31,1355,4,18,10,5,5,3,3,3,51,266,2037,6894,1568,89,9,21,366,11250,121,260,133,104,32,3,10,65,728,3,7,43,14,10,4,3,3,87,517,3305,12935,22128,14263,2202,523,1258,57131,Cairns (R)
32330,0,0,4,78,97,27,6,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,78,97,27,6,0,246,Cherbourg (S)
32450,0,22,125,407,150,35,11,38,788,0,11,13,3,0,0,0,5,32,0,0,4,3,0,0,0,0,7,0,11,17,6,0,0,0,5,39,0,10,10,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4,0,0,0,0,24,11,19,4,7,4,0,0,9,54,0,0,0,0,0,0,0,0,0,11,62,156,424,154,35,11,52,905,Cloncurry (S)
32500,39,143,292,417,143,23,16,32,1105,3,0,16,8,0,0,0,0,27,0,0,3,0,0,3,0,0,6,3,0,19,8,0,3,0,0,33,3,35,33,14,3,0,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,33,14,3,0,0,3,91,14,26,9,25,11,0,0,11,96,3,0,3,5,0,0,0,0,11,62,204,356,469,157,26,16,46,1336,Cook (S)
32600,0,11,20,38,13,0,3,8,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,3,11,23,38,13,0,3,13,104,Croydon (S)
33220,72,460,4445,15387,9596,1315,317,569,32161,0,34,379,249,26,6,0,23,717,0,22,138,189,18,6,3,11,387,0,56,517,438,44,12,3,34,1104,36,449,1093,491,31,6,10,103,2219,0,4,188,59,0,0,0,6,257,0,22,73,38,5,0,0,3,141,0,8,5,5,0,0,0,0,18,36,483,1359,593,36,6,10,112,2635,121,351,183,72,28,3,3,69,830,0,3,4,10,0,0,0,4,21,229,1353,6508,16500,9704,1336,333,788,36751,Fraser Coast (R)
33980,22,106,320,3153,1849,257,73,93,5873,0,37,112,47,3,0,0,3,202,0,3,31,71,3,0,3,0,111,0,40,143,118,6,0,3,3,313,3,29,100,18,6,4,3,13,176,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,32,103,18,6,4,3,13,182,37,121,44,37,19,0,0,14,272,0,6,6,0,0,0,0,0,12,62,305,616,3326,1880,261,79,123,6652,Isaac (R)
34420,0,3,3,107,37,7,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,57,16,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,57,16,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,123,37,7,0,0,233,Kowanyama (S)
34570,0,0,3,32,40,3,0,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,7,0,0,0,0,23,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,13,39,40,3,0,3,108,Lockhart River (S)
34580,35,158,979,5108,3803,670,152,294,11199,5,20,63,42,6,0,0,4,140,0,0,6,8,0,0,0,0,14,5,20,69,50,6,0,0,4,154,0,38,202,77,4,3,3,26,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,41,202,77,7,3,3,26,359,20,73,39,8,3,0,0,36,179,0,3,0,6,0,0,0,0,9,60,295,1289,5249,3819,673,155,360,11900,Lockyer Valley (R)
34590,103,454,3226,38894,29670,5279,1325,1267,80218,10,374,1336,836,114,20,3,110,2803,7,91,2277,2363,122,13,3,95,4971,17,465,3613,3199,236,33,6,205,7774,36,439,1257,478,38,0,6,108,2362,0,23,84,3,0,0,0,0,110,0,6,108,37,3,0,0,5,159,6,39,60,19,6,7,4,0,141,42,507,1509,537,47,7,10,113,2772,51,239,149,23,12,0,0,30,504,3,4,6,12,5,0,0,0,30,216,1669,8503,42665,29970,5319,1341,1615,91298,Logan (C)
34710,3,31,203,611,349,98,34,37,1366,0,7,12,5,4,0,4,3,35,0,0,4,0,0,0,0,0,4,0,7,16,5,4,0,4,3,39,0,18,49,8,0,0,0,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,21,52,8,0,0,0,3,84,3,9,4,4,7,3,0,0,30,0,3,0,5,0,0,0,0,8,6,71,275,633,360,101,38,43,1527,Longreach (R)
34770,85,514,3204,16028,10623,1596,264,527,32841,5,132,800,388,68,10,0,59,1462,4,38,210,164,13,3,0,18,450,9,170,1010,552,81,13,0,77,1912,35,524,1353,394,40,3,3,133,2485,0,0,64,37,3,0,0,3,107,3,50,132,145,17,0,0,11,358,0,3,11,5,0,0,0,0,19,38,577,1560,581,60,3,3,147,2969,127,381,126,63,29,4,7,56,793,0,8,17,15,3,0,3,0,46,259,1650,5917,17239,10796,1616,277,807,38561,Mackay (R)
34800,0,12,55,114,51,24,15,8,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,10,0,0,3,3,3,3,0,0,12,0,12,58,123,58,27,15,8,301,McKinlay (S)
35250,0,6,47,124,34,3,4,4,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,3,18,0,6,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,18,56,127,34,3,4,7,249,Mornington (S)
35300,10,91,431,2818,1124,181,33,115,4803,0,51,145,61,18,3,0,7,285,0,11,14,12,3,0,0,3,43,0,62,159,73,21,3,0,10,328,7,280,424,81,15,3,8,46,864,0,0,45,4,0,0,0,0,49,0,8,25,0,0,0,0,3,36,0,0,0,0,0,0,0,0,0,7,288,494,85,15,3,8,49,949,21,133,58,24,4,0,4,53,297,3,5,6,3,5,0,0,0,22,41,579,1148,3003,1169,187,45,227,6399,Mount Isa (C)
35600,3,48,274,749,346,88,21,38,1567,0,9,7,3,0,0,0,0,19,0,0,0,3,0,0,0,0,3,0,9,7,6,0,0,0,0,22,0,7,22,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,5,0,0,0,0,34,3,3,3,8,3,0,0,4,24,0,0,4,4,0,0,0,0,8,6,67,310,772,349,88,21,42,1655,Murweh (S)
35670,0,0,3,77,38,13,3,3,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,7,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,7,0,0,0,0,40,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,28,84,38,13,3,3,183,Napranum (S)
35760,18,94,650,1853,772,141,37,99,3664,3,4,9,8,3,3,0,3,33,0,0,0,3,4,3,0,3,13,3,4,9,11,7,6,0,6,46,3,26,53,3,0,0,3,14,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,53,3,0,0,3,14,102,17,65,14,20,16,3,0,39,174,0,0,0,3,0,0,0,0,3,41,189,726,1890,795,150,40,158,3989,North Burnett (R)
32750,0,3,26,45,7,0,4,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,3,4,0,0,7,0,6,26,45,10,4,4,3,98,Diamantina (S)
33360,64,278,1245,8058,5978,938,173,316,17050,0,38,177,130,25,3,0,5,378,0,8,117,63,22,4,0,7,221,0,46,294,193,47,7,0,12,599,17,93,677,162,8,3,3,32,995,9,10,24,8,0,0,0,3,54,0,7,75,15,0,0,0,0,97,0,3,4,0,0,0,0,0,7,26,113,780,185,8,3,3,35,1153,90,240,139,53,15,4,3,38,582,3,4,5,3,8,0,0,0,23,183,681,2463,8492,6056,952,179,401,19407,Gladstone (R)
32770,3,8,42,100,43,3,0,3,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,8,51,100,43,3,0,6,214,Doomadgee (S)
33100,3,36,65,94,57,11,5,16,287,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,6,4,16,5,3,3,0,0,9,40,0,0,3,3,0,0,0,4,10,7,55,73,103,60,14,5,29,346,Etheridge (S)
33200,3,28,133,253,148,34,15,16,630,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,3,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,13,3,3,3,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,6,34,153,256,152,34,15,16,666,Flinders (S)
35780,0,3,24,204,122,16,4,3,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,73,20,0,0,0,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,73,20,0,0,0,3,123,9,27,18,0,0,0,0,5,59,0,0,3,0,0,0,0,0,3,9,57,118,224,122,16,4,11,561,Northern Peninsula Area (R)
