lga_code,lga_name,period,number_new_houses,number_new_other_residential_building,number_total_dwellings,value_new_houses_aud000,value_new_other_residential_building_aud000,value_alterations_additions_aud000,value_total_residential_building_aud000,value_non_residential_building_aud000,value_total_building_aud000,id
59320,Woodanilling (S),2013-2014,1,4,5,158.0,1116.4,10.0,1284.4,0.0,1284.4,1542
59320,Woodanilling (S),2012-2013,1,0,1,342.8,0.0,46.6,389.4,,,1543
59330,Wyalkatchem (S),2014-2015,0,0,0,0.0,0.0,16.0,16.0,0.0,16.0,1544
59330,Wyalkatchem (S),2013-2014,0,0,0,0.0,0.0,11.5,11.5,0.0,11.5,1545
59330,Wyalkatchem (S),2012-2013,0,0,0,0.0,0.0,19.8,19.8,,,1546
59340,Wyndham-East Kimberley (S),2014-2015,27,5,32,8750.9,1625.6,1228.5,11605.0,7241.0,18846.0,1547
59340,Wyndham-East Kimberley (S),2013-2014,45,0,50,15743.7,0.0,4684.0,20427.7,15911.8,36339.5,1548
59340,Wyndham-East Kimberley (S),2012-2013,44,6,50,13202.8,1980.0,8815.5,23998.4,,,1549
59360,Yilgarn (S),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1553
59360,Yilgarn (S),2013-2014,0,0,0,0.0,0.0,0.0,0.0,555.6,555.6,1554
59360,Yilgarn (S),2012-2013,0,0,0,0.0,0.0,0.0,0.0,,,1555
59370,York (S),2014-2015,16,0,16,3630.4,0.0,1358.9,4989.3,1103.6,6092.9,1556
59370,York (S),2013-2014,16,7,23,4349.1,839.9,1262.7,6451.6,208.0,6659.6,1557
59370,York (S),2012-2013,19,0,19,4118.6,0.0,1274.4,5393.1,,,1558
59399,Unincorporated WA,2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1559
59399,Unincorporated WA,2013-2014,0,0,0,0.0,0.0,0.0,0.0,5000.0,5000.0,1560
59399,Unincorporated WA,2012-2013,0,0,0,0.0,0.0,0.0,0.0,,,1561
59499,No usual address (WA),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1562
59499,No usual address (WA),2013-2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1563
59499,No usual address (WA),2012-2013,0,0,0,0.0,0.0,0.0,0.0,,,1564
60210,Break O'Day (M),2014-2015,40,2,45,10093.5,290.9,2042.2,12426.6,4944.0,17370.6,1565
60210,Break O'Day (M),2013-2014,30,3,33,6573.3,393.0,2122.1,9088.4,3128.8,12217.2,1566
70420,Barkly (R),2014-2015,11,0,12,2753.1,0.0,714.7,3467.9,27393.7,30861.6,1661
74560,Wagait (S),2014-2015,0,0,0,0.0,0.0,524.1,524.1,0.0,524.1,1699
70420,Barkly (S),2013-2012,13,23,36,4042.4,2944.0,114.0,7100.4,2763.9,9864.3,1662
74560,Wagait (S),2013-1999,6,0,6,1882.4,0.0,376.3,2258.7,0.0,2258.7,1700
70420,Barkly (S),2012-2011,8,2,10,1728.3,115.0,220.0,2063.2,,,1663
70540,Belyuen (S),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1664
70540,Belyuen (S),2013-2011,0,0,0,0.0,0.0,0.0,0.0,50.0,50.0,1665
70540,Belyuen (S),2012-2010,0,0,0,0.0,0.0,92.0,92.0,,,1666
70620,Central Desert (R),2014-2015,0,0,3,0.0,0.0,0.0,0.0,9472.8,9472.8,1667
70620,Central Desert (S),2013-2010,2,0,2,979.0,0.0,150.0,1129.0,6932.2,8061.2,1668
70620,Central Desert (S),2012-2009,4,0,4,1528.8,0.0,0.0,1528.8,,,1669
70700,Coomalie (S),2014-2015,0,0,0,0.0,0.0,381.9,381.9,3242.1,3624.0,1670
70700,Coomalie (S),2013-2009,1,0,1,270.0,0.0,37.9,307.9,696.5,1004.4,1671
70700,Coomalie (S),2012-2008,0,0,0,0.0,0.0,190.1,190.1,,,1672
71000,Darwin (C),2014-2015,254,635,892,110831.9,173263.3,35340.3,319435.4,216726.5,536161.9,1673
71000,Darwin (C),2013-2008,280,544,827,121011.6,128141.8,35143.7,284297.0,358988.6,643285.6,1674
71000,Darwin (C),2012-2007,182,1032,1222,72282.3,446045.4,28699.6,547027.4,,,1675
71300,East Arnhem (R),2014-2015,0,0,0,0.0,0.0,1559.6,1559.6,2379.7,3939.4,1676
71300,East Arnhem (S),2013-2007,4,0,4,2295.0,0.0,0.0,2295.0,1599.9,3894.9,1677
72330,MacDonnell (R),2014-2015,0,0,0,0.0,0.0,2852.3,2852.3,17223.6,20075.9,1685
72330,MacDonnell (S),2013-2004,0,0,0,0.0,0.0,0.0,0.0,8776.2,8776.2,1686
72330,MacDonnell (S),2012-2003,11,18,29,3177.2,880.9,0.0,4058.1,,,1687
72800,Palmerston (C),2013-2003,379,439,820,134583.8,103571.0,8549.7,246704.5,33090.9,279795.4,1689
72800,Palmerston (C),2012-2002,316,112,429,108326.6,29047.9,4947.8,142322.3,,,1690
73600,Roper Gulf (R),2014-2015,3,0,3,1397.1,0.0,0.0,1397.1,7590.5,8987.6,1691
73600,Roper Gulf (S),2013-2002,0,2,2,0.0,876.3,0.0,876.3,27253.7,28130.0,1692
73600,Roper Gulf (S),2012-2001,3,3,9,1060.9,775.0,20.0,1855.9,,,1693
74050,Tiwi Islands (R),2014-2015,0,0,0,0.0,0.0,0.0,0.0,2360.9,2360.9,1694
74050,Tiwi Islands (S),2013-2001,0,0,0,0.0,0.0,291.3,291.3,1538.6,1829.9,1695
74050,Tiwi Islands (S),2012-2000,0,0,0,0.0,0.0,0.0,0.0,,,1696
74560,Wagait (S),2012-1998,3,0,4,750.2,0.0,261.7,1011.8,,,1701
74660,West Arnhem (R),2014-2015,0,0,0,0.0,0.0,0.0,0.0,3769.1,3769.1,1702
74660,West Arnhem (S),2013-1998,8,9,17,3583.3,4806.1,0.0,8389.4,9674.4,18063.8,1703
74660,West Arnhem (S),2012-1997,0,0,0,0.0,0.0,87.1,87.1,,,1704
79399,Unincorporated NT,2014-2015,5,2,8,915.1,1991.1,534.2,3440.4,73347.5,76787.9,1705
79399,Unincorporated NT,2013-1997,4,0,4,617.4,0.0,621.0,1238.4,74371.4,75609.8,1706
79399,Unincorporated NT,2012-1996,4,0,4,532.6,0.0,742.5,1275.1,,,1707
79499,No usual address (NT),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1708
79499,No usual address (NT),2013-1996,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1709
79499,No usual address (NT),2012-1995,0,0,0,0.0,0.0,0.0,0.0,,,1710
89399,Unincorporated ACT,2014-2015,1334,2912,4253,464102.8,657112.7,106700.6,1227916.1,666162.9,1894079.0,1711
89399,Unincorporated ACT,2013-2014,1752,2879,4636,568978.2,639650.4,101128.5,1309757.1,707993.9,2017751.0,1712
89399,Unincorporated ACT,2012-2013,1712,2086,3802,584656.5,497540.3,128383.9,1210580.8,672387.4,1882968.1,1713
89499,No usual address (ACT),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1714
89499,No usual address (ACT),2013-2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1715
89499,No usual address (ACT),2012-2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1716
36820,Tablelands (R),2014-2015,64,2,69,15372.5,379.0,3868.1,19619.6,9652.4,29272.0,1717
36370,Rockhampton (R),2014-2015,240,42,285,63133.6,7426.9,10876.5,81437.0,81360.0,162797.0,1718
35740,Noosa (S),2014-2015,300,21,321,106382.3,5080.5,30264.4,141727.3,9174.8,150902.1,1719
32080,Cairns (R),2014-2015,613,56,669,183622.5,12468.7,32240.2,228331.4,85643.6,313975.0,1720
36720,Sunshine Coast (R),2014-2015,2409,757,3184,642920.8,159616.3,85169.2,887706.3,270473.2,1158179.5,1721
74550,Victoria Daly (R),2014-2015,2,0,2,635.4,0.0,60.0,695.4,0.0,695.4,1722
74680,West Daly (R),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1723
32810,Douglas (S),2014-2015,83,0,84,27191.3,0.0,4371.7,31563.0,11795.6,43358.6,1724
54310,Karratha (C),2014-2015,33,16,50,15493.1,2300.0,2182.6,19975.7,173487.9,193463.5,1725
34880,Mareeba (S),2014-2015,124,15,139,31940.6,1993.2,4480.9,38414.7,5092.5,43507.2,1726
34530,Livingstone (S),2014-2015,187,58,245,53805.0,13730.6,10395.5,77931.0,23632.0,101563.1,1727
